Physical Time (s),enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv7
3.5225,6.3681877593121009e-08,6.2044949751655354e-08,6.1855682556803189e-08,6.2803901093235162e-08,6.2309902503658862e-08,5.9350121440724267e-08,5.0538019094434514e-08
3.525,6.6107487614452778e-08,6.492429474421404e-08,6.5304643500540743e-08,6.6955342697963741e-08,6.7290164468416104e-08,6.5700948086249603e-08,5.5502804988226889e-08
3.5275,6.8157025901218509e-08,6.7364959578832556e-08,6.8249663344572699e-08,7.0534015489551642e-08,7.1622678098573766e-08,7.1284373914774799e-08,5.9872299042102852e-08
3.53,6.9804591794318653e-08,6.9336670642222381e-08,7.065540801292758e-08,7.3498795782503647e-08,7.5260309299549823e-08,7.6043904241831624e-08,6.3594942676879628e-08
3.5325,7.1026820438498329e-08,7.0812261050540543e-08,7.2490582999574875e-08,7.5814180817121763e-08,7.816277538299594e-08,7.9930306466724776e-08,6.6624892115050733e-08
3.535,7.1803401907196529e-08,7.1767956652810195e-08,7.3727249968007529e-08,7.7448242364508411e-08,8.0293225899836053e-08,8.2897238685005121e-08,6.8918351134352698e-08
3.5375,7.2118149507159596e-08,7.2184455085801767e-08,7.4342370923912963e-08,7.8374328056479452e-08,8.1620436063360241e-08,8.4905099261998666e-08,7.0437677234905243e-08
3.54,7.1959369546574894e-08,7.20477054112312e-08,7.4319234049113399e-08,7.8571952988618298e-08,8.2119529910260538e-08,8.5923144655539882e-08,7.1152518310491521e-08
3.5425,7.1319903052856747e-08,7.1349040953812487e-08,7.364765961900541e-08,7.8028674338181291e-08,8.1775067670515021e-08,8.5932755226069233e-08,7.1042889394499313e-08
3.545,7.0196506531976883e-08,7.0084186937241884e-08,7.2322285815636287e-08,7.673769664943119e-08,8.0578006542550931e-08,8.4920891297170165e-08,7.0091483530772412e-08
3.5475,6.858960392482167e-08,6.8253391746147682e-08,7.0343261631421892e-08,7.4697878747758336e-08,7.8526199299128804e-08,8.288352998280202e-08,6.8290171608345557e-08
3.55,6.6503556409474204e-08,6.5861830084362089e-08,6.7715480099968233e-08,7.1912984776131934e-08,7.5622491744424615e-08,7.9822260713086706e-08,6.5635186548654439e-08
3.5525,6.3947971509188918e-08,6.2920424515524858e-08,6.4449630838980131e-08,6.8393020246362155e-08,7.1874826465927073e-08,7.5743701771193423e-08,6.2127030378867846e-08
3.555,6.093515565205294e-08,5.9442596257207611e-08,6.0559475855798636e-08,6.4152376661184831e-08,6.7298605411813201e-08,7.0664118940913336e-08,5.7772346189314842e-08
3.5575,5.7482393026730885e-08,5.5447401028307311e-08,5.6066130066777625e-08,5.9214619625262595e-08,6.1919000542233898e-08,6.4610258409174238e-08,5.2589973229273228e-08
3.56,5.3607790702267961e-08,5.0955352185379369e-08,5.0993511540580781e-08,5.3606798074748156e-08,5.5765498416607759e-08,5.7613368449458895e-08,4.6601067493458359e-08
3.5625,4.9330992195369642e-08,4.5989243328716656e-08,4.5368129943001831e-08,4.7358835011410359e-08,4.8871681679038206e-08,4.9712352224845295e-08,3.9833551642480629e-08
3.565,4.4673540391227478e-08,4.0574200905479551e-08,3.9218443461846369e-08,4.0502372582620086e-08,4.1273054966032433e-08,4.0949065476156219e-08,3.2316496031276025e-08
3.5675,3.9657194844939404e-08,3.4735157564461115e-08,3.2572082811872916e-08,3.3068038775421421e-08,3.300331312740045e-08,3.1364205501469073e-08,2.4078489821901909e-08
3.57,3.430354192475226e-08,2.8496731407868e-08,2.5456696570077e-08,2.5086379172022114e-08,2.4095831579955477e-08,2.0997294518947229e-08,1.5146495608916532e-08
3.5725,2.8634703144194938e-08,2.1884483638356042e-08,1.7901252872203005e-08,1.6589858303364029e-08,1.458807952896437e-08,9.8928821395218279e-09,5.5530564672589075e-09
3.575,2.2674272171679228e-08,1.4925979818523688e-08,9.9370754391689599e-09,7.6138764620777657e-09,4.5204691329021138e-09,-1.9008253765145993e-09,-4.6663512013230949e-09
3.5775,1.6447197218160103e-08,7.6503183303159358e-09,1.5976677667451023e-09,-1.8026304403945555e-09,-6.0616310818143546e-09,-1.4328735041555763e-08,-1.5469295468824718e-08
3.58,9.9800253945878752e-09,8.8591267176881448e-11,-7.0803403077715609e-09,-1.1617340609999942e-08,-1.7110656774709389e-08,-2.7333783342088499e-08,-2.6811677219108486e-08
3.5825,3.3016729001421348e-09,-7.725194529224452e-09,-1.6057145559145734e-08,-2.1783230808227983e-08,-2.8571239870404768e-08,-4.0849110453397135e-08,-3.8639887107608125e-08
3.585,-3.557257385804422e-09,-1.5754543766989791e-08,-2.5289800399125372e-08,-3.2251101471354444e-08,-4.0386694305808948e-08,-5.4805439751008936e-08,-5.0897488070983789e-08
3.5875,-1.0562499431699084e-08,-2.3958363357995095e-08,-3.4730570780485735e-08,-4.2966998849535463e-08,-5.2496086990158238e-08,-6.912970062383084e-08,-6.3523916465834789e-08
3.59,-1.7677030818469762e-08,-3.22926830644609e-08,-4.4329134846626175e-08,-5.3873854717690682e-08,-6.4834214335746634e-08,-8.3743999274276635e-08,-7.6453296654520085e-08
3.5925,-2.4862374374455202e-08,-4.0712336041291826e-08,-5.403360753602423e-08,-6.4911955986178055e-08,-7.7333499654466947e-08,-9.8568579898740188e-08,-8.9617210080361823e-08
3.595,-3.2077146145099103e-08,-4.9169194866804024e-08,-6.3788494517875819e-08,-7.601736420410345e-08,-8.9920357589286114e-08,-1.1351501013320525e-07,-1.0293844638857886e-07
3.5975,-3.9281421567375118e-08,-5.7616702540252228e-08,-7.3539758790903466e-08,-8.7128225293738327e-08,-1.0252356703321903e-07,-1.2849830427188292e-07,-1.1634196523332088e-07
3.6,-4.6435086420690864e-08,-6.6007742356575786e-08,-8.3232606098500788e-08,-9.8181933136595558e-08,-1.1507094075089512e-07,-1.4343103657182854e-07,-1.2974904295635277e-07
3.6025,-5.349908907446798e-08,-7.4296237390018549e-08,-9.2813618580396363e-08,-1.0911752839535786e-07,-1.2749401123122165e-07,-1.5823198359923206e-07,-1.4308644479437152e-07
3.605,-6.0434405765100361e-08,-8.2435882698607834e-08,-1.0222883383628235e-07,-1.1987342016327809e-07,-1.3972342682910748e-07,-1.7281950584002686e-07,-1.5628000065027958e-07
3.6075,-6.7203925108820073e-08,-9.0382456585141221e-08,-1.1142673395866196e-07,-1.3039087321205225e-07,-1.516928866011254e-07,-1.8711549201033836e-07,-1.6925847235223292e-07
3.61,-7.3771922969367761e-08,-9.8093356912227245e-08,-1.2035774775061731e-07,-1.4061299843763959e-07,-1.6333697915825834e-07,-2.0104141351357127e-07,-1.8194940183128934e-07
3.6125,-8.0104932842771068e-08,-1.0552876831509162e-07,-1.2897570255450973e-07,-1.5048731211549036e-07,-1.7459591635368456e-07,-2.1452555545552556e-07,-1.9428602442567281e-07
3.615,-8.6171136651573505e-08,-1.1265086785376056e-07,-1.3723637430756953e-07,-1.5996319202931792e-07,-1.8541093182286869e-07,-2.2749560534239294e-07,-2.0619998873564323e-07
3.6175,-9.1939713229822306e-08,-1.1942308559058339e-07,-1.4509693469334683e-07,-1.6899125045330619e-07,-1.9572510586558328e-07,-2.3988253244171241e-07,-2.1762556482398002e-07
3.62,-9.7381210884857876e-08,-1.2581085454951404e-07,-1.5251722423460722e-07,-1.775247478910707e-07,-2.0548491376076258e-07,-2.5162221297504599e-07,-2.2850104676317036e-07
3.6225,-1.024681514440606e-07,-1.3178245052277373e-07,-1.5946059146599833e-07,-1.8552086468741345e-07,-2.14641503203558e-07,-2.6265684177962265e-07,-2.3877017482545156e-07
3.625,-1.0717607095307006e-07,-1.3730968028456202e-07,-1.6589389008710796e-07,-1.9294000991531774e-07,-2.2314876319477999e-07,-2.7293214205923273e-07,-2.483797022185987e-07
3.6275,-1.1148320593335974e-07,-1.4236692755351395e-07,-1.7178658137336915e-07,-1.9974667043438977e-07,-2.309665042040048e-07,-2.8240125585363852e-07,-2.5728256016090747e-07
3.63,-1.1536952046623822e-07,-1.4693020067382306e-07,-1.7711049078539553e-07,-2.0590903591470544e-07,-2.3805807526085773e-07,-2.910189305043438e-07,-2.654341635790335e-07
3.6325,-1.1881810322044829e-07,-1.5097932276376336e-07,-1.818424804648067e-07,-2.1140134081429099e-07,-2.4439386541952734e-07,-2.9874840259009887e-07,-2.7279744761269425e-07
3.635,-1.2181513872607337e-07,-1.5449807272086618e-07,-1.8596412326552932e-07,-2.1620254382169867e-07,-2.4994930423350179e-07,-3.0555921713818745e-07,-2.7934079061436493e-07
3.6375,-1.2435030719606767e-07,-1.574747619191846e-07,-1.894617135201377e-07,-2.2029582025278784e-07,-2.5470447094286952e-07,-3.1142644568596487e-07,-2.850380187293766e-07
3.64,-1.2642032467659383e-07,-1.5990590374057556e-07,-1.9233012711916844e-07,-2.2367335061169603e-07,-2.5864841414187455e-07,-3.1633500034333946e-07,-2.8987132185522938e-07
3.6425,-1.2802554905745029e-07,-1.6179169437024141e-07,-1.9456757178115872e-07,-2.2633088639481405e-07,-2.6177582538984824e-07,-3.2027765187556071e-07,-2.9382968159789942e-07
3.645,-1.2917011613501746e-07,-1.6313576748351908e-07,-1.961760284139046e-07,-2.2826906300902684e-07,-2.6408748951711962e-07,-3.2325506354945861e-07,-2.96909723716344e-07
3.6475,-1.2986225843351963e-07,-1.6394596580375736e-07,-1.971630734351126e-07,-2.2949583973488857e-07,-2.6559210855810266e-07,-3.2527737102844184e-07,-2.9911735035975836e-07
3.65,-1.3011186736169857e-07,-1.6423230967932883e-07,-1.9753977039361485e-07,-2.3002381551590706e-07,-2.6630271755208316e-07,-3.2635817057771601e-07,-3.0046179056529577e-07
3.6525,-1.2993062972255077e-07,-1.6400779069769995e-07,-1.9732085115719951e-07,-2.2986969545713223e-07,-2.6623745445043805e-07,-3.2651728671012081e-07,-3.0095815766190087e-07
3.655,-1.2933205268059562e-07,-1.6328833720255917e-07,-1.9652406201252768e-07,-2.2905238403121573e-07,-2.6541683291662554e-07,-3.2577722967004467e-07,-3.0062393840597849e-07
3.6575,-1.2833124807466999e-07,-1.6209218903963986e-07,-1.9516980795151714e-07,-2.2759319036690237e-07,-2.6386420635295079e-07,-3.2416519971612255e-07,-2.9948055723804372e-07
3.66,-1.2694382332945833e-07,-1.6043818729831004e-07,-1.9327962121689289e-07,-2.2551492299088617e-07,-2.6160510497617641e-07,-3.217126114582744e-07,-2.9755399089907125e-07
3.6625,-1.2518588430682717e-07,-1.583456418107702e-07,-1.9087565370931778e-07,-2.228422329885613e-07,-2.5866717904347556e-07,-3.1845205782616237e-07,-2.9487057108593075e-07
3.665,-1.2307493937908414e-07,-1.558355688606812e-07,-1.879824377981881e-07,-2.1960347176217274e-07,-2.5508096190669914e-07,-3.1441778877230897e-07,-2.9145855327205394e-07
3.6675,-1.2062700740954047e-07,-1.5292707580760238e-07,-1.846222962151634e-07,-2.1582400192631168e-07,-2.5087506693475526e-07,-3.0964259686781046e-07,-2.8734503365780533e-07
3.67,-1.1785794599890054e-07,-1.4963916106569649e-07,-1.8081803950688303e-07,-2.1153099571221537e-07,-2.4608065994597052e-07,-3.04162319906565e-07,-2.8256057546022167e-07
3.6725,-1.1478596929965625e-07,-1.4599382809115066e-07,-1.765963624410604e-07,-2.0675627397506908e-07,-2.4073609497576342e-07,-2.9802395555506759e-07,-2.7714682191173189e-07
3.675,-1.1142958200380861e-07,-1.4201379628250403e-07,-1.7198502609718867e-07,-2.0153312012194735e-07,-2.3488035728288078e-07,-2.9127535869777562e-07,-2.7114631411076296e-07
3.6775,-1.0780758096585541e-07,-1.3772225388351972e-07,-1.6701207523927312e-07,-1.9589428245260759e-07,-2.2855075309687703e-07,-2.839614391066272e-07,-2.6459866419050311e-07
3.68,-1.0394004398557039e-07,-1.3314373346459048e-07,-1.6170669575865735e-07,-1.8987390976673032e-07,-2.2178706875159995e-07,-2.7612966242021708e-07,-2.5754605583066479e-07
3.6825,-9.9848486154120528e-08,-1.2830405393677118e-07,-1.5609912055695136e-07,-1.8350726367805665e-07,-2.1463008614207755e-07,-2.6782904159495981e-07,-2.5003272487578411e-07
3.685,-9.5553153376326661e-08,-1.2322730990580873e-07,-1.5021782232147155e-07,-1.7682773270989991e-07,-2.0711843024532259e-07,-2.5910634234319738e-07,-2.421012866610939e-07
3.6875,-9.107519446033758e-08,-1.1793863380211965e-07,-1.4409245378531338e-07,-1.698694538330749e-07,-1.9929180873228007e-07,-2.500100890191483e-07,-2.3379639102940488e-07
3.69,-8.643547147888132e-08,-1.124630361816755e-07,-1.377523450993286e-07,-1.626659532603014e-07,-1.9118867911215421e-07,-2.405860953774457e-07,-2.2515975349096834e-07
3.6925,-8.1654893300352478e-08,-1.0682558482438848e-07,-1.31226886785559e-07,-1.5525143665490532e-07,-1.8284879993015839e-07,-2.3088255436232971e-07,-2.1623585956902723e-07
3.695,-7.6752400471242035e-08,-1.0104883965152858e-07,-1.2454291856172419e-07,-1.4765776735700121e-07,-1.743093368358609e-07,-2.2094449996257955e-07,-2.0706614876636708e-07
3.6975,-7.1746023854788874e-08,-9.5154247928338094e-08,-1.1772649110942093e-07,-1.3991673724401674e-07,-1.6560785053535732e-07,-2.1081796431211264e-07,-1.9769335362919043e-07
3.7,-6.665234304728533e-08,-8.9161607726364731e-08,-1.1080192173247094e-07,-1.3205825124720714e-07,-1.567797092670461e-07,-2.0054763280997154e-07,-1.881599242773183e-07
3.7025,-6.148707012627709e-08,-8.3090066799918261e-08,-1.0379298262841058e-07,-1.2411093570367651e-07,-1.4785863867359026e-07,-1.9017540453723772e-07,-1.7850535358325932e-07
3.705,-5.6267488175035309e-08,-7.6961109725428551e-08,-9.672614864880762e-08,-1.1610614511082139e-07,-1.3888082774528263e-07,-1.7974527374892698e-07,-1.68771841705614e-07
3.7075,-5.1011200333559269e-08,-7.079659834470864e-08,-8.9628076222326175e-08,-1.0807603879229808e-07,-1.2988434425527903e-07,-1.693025852237704e-07,-1.5900354341620729e-07
3.71,-4.5737804774991921e-08,-6.4620292563864426e-08,-8.2526851208325368e-08,-1.0005417963284642e-07,-1.2090910818431462e-07,-1.5889490343970053e-07,-1.4924727286547539e-07
3.7125,-4.046577931847321e-08,-5.8453867670988673e-08,-7.5447077272247985e-08,-9.2069246567827404e-08,-1.1198950658080798e-07,-1.4856547805444905e-07,-1.3954552619224538e-07
3.715,-3.5213626571256066e-08,-5.2318560494651954e-08,-6.8413034588427154e-08,-8.4148407143001093e-08,-1.0315710267234348e-07,-1.3835398873765111e-07,-1.2993721711799352e-07
3.7175,-2.9998330647507568e-08,-4.6233752763358456e-08,-6.1447221315569988e-08,-7.6316541246200248e-08,-9.44396564129772e-08,-1.2829732835760196e-07,-1.2045926777100755e-07
3.72,-2.4836235820620406e-08,-4.0218644925637595e-08,-5.4572607212249885e-08,-6.86009844527738e-08,-8.5866765698696493e-08,-1.1843049302493522e-07,-1.1114655021075651e-07
3.7225,-1.9743521669354463e-08,-3.4292818676013742e-08,-4.7812740633321561e-08,-6.1029441668583959e-08,-7.7469428856674215e-08,-1.0878942096543664e-07,-1.0203497811687551e-07
3.725,-1.4735581613148661e-08,-2.847483182872665e-08,-4.1189374676776161e-08,-5.3626485448251906e-08,-6.9275172768563132e-08,-9.9404053552217613e-08,-9.3154518878557728e-08
3.7275,-9.8278079967412479e-09,-2.2782748787353565e-08,-3.4722899530259913e-08,-4.6415170985695599e-08,-6.1310606733534793e-08,-9.0303894381731702e-08,-8.4534677588985963e-08
3.73,-5.0365422772278951e-09,-1.7235347131584689e-08,-2.8434670566171867e-08,-3.9419883086693654e-08,-5.3603202168244591e-08,-8.1520449843962829e-08,-7.6206943588407167e-08
3.7325,-3.7634526759048664e-10,-1.1849079455579519e-08,-2.2343356208815034e-08,-3.2661870365323341e-08,-4.6176154733712881e-08,-7.3080726460737037e-08,-6.8198661988953002e-08
3.735,4.1383377116406238e-09,-6.6402257784741377e-09,-1.6467046758921314e-08,-2.6160117643780537e-08,-3.9049075562038722e-08,-6.5006616857368395e-08,-6.053232196484168e-08
3.7375,8.4945371962742865e-09,-1.6234317461733006e-09,-1.0822305700481114e-08,-1.9932803731239028e-08,-3.2241780908937154e-08,-5.7319614417650786e-08,-5.322960943645993e-08
3.74,1.2680115202766958e-08,3.1874515049077509e-09,-5.424201347178405e-09,-1.3995551322179473e-08,-2.5769870853475417e-08,-5.0035435359648873e-08,-4.6306780657566687e-08
3.7425,1.6684113162280272e-08,7.7798717498613601e-09,-2.8613285018863544e-10,-8.3628658627774354e-09,-1.9649139176576526e-08,-4.3170604987629904e-08,-3.9781252799216639e-08
3.745,2.0495966613073649e-08,1.2141752003264089e-08,4.5788640875046383e-09,-3.0486158145829391e-09,-1.3894322420004634e-08,-3.6740975260398243e-08,-3.3670042810052696e-08
3.7475,2.4105140872245989e-08,1.6261017578932297e-08,9.1576789242843604e-09,1.9340915054708571e-09,-8.5183088190156545e-09,-3.0759261270518916e-08,-2.7987095230238376e-08
3.75,2.7500962867966861e-08,2.0125697592004036e-08,1.3437489764385125e-08,6.5731447935581062e-09,-3.532315583647188e-09,-2.523710531359669e-08,-2.2745389005342625e-08
3.7525,3.0672669005764916e-08,2.3724025257242631e-08,1.7406504210486512e-08,1.0858383181721896e-08,1.0554968691897156e-09,-2.0181052998873272e-08,-1.7952766544144173e-08
3.755,3.3609956808191167e-08,2.7045007593057375e-08,2.1053929731561857e-08,1.4779393816980585e-08,5.2364029023105329e-09,-1.5597872506247509e-08,-1.3617515992748036e-08
3.7575,3.6303998215249096e-08,3.0079482067212907e-08,2.4370827726971623e-08,1.8327472482573464e-08,9.0025367423642974e-09,-1.1492972360220438e-08,-9.7464057268471414e-09
3.76,3.8746584213876093e-08,3.2818761792594627e-08,2.7348408979349035e-08,2.1493730341300439e-08,1.2345469837699127e-08,-7.8718730273474862e-09,-6.3460065255844778e-09
3.7625,4.0931493795117417e-08,3.5256043766429813e-08,2.9979650790644477e-08,2.4271420102114908e-08,1.5258239571289891e-08,-4.7389434961440947e-09,-3.4209658293490104e-09
3.765,4.285361575587472e-08,3.7385670920113258e-08,3.2258740063699916e-08,2.6655312912374415e-08,1.7736423889767331e-08,-2.0975400482916137e-09,-9.7579687198672591e-10
3.7675,4.4508755183146982e-08,3.9203202099099601e-08,3.4181600330733331e-08,2.8642710941578501e-08,1.9779281028091065e-08,5.4511395355244461e-11,9.9094928783041043e-10
3.77,4.5893486705457447e-08,4.0705339051661286e-08,3.5745975902748084e-08,3.0233468758138918e-08,2.1389938649973043e-08,1.7238272332290502e-09,2.4848484707610696e-09
3.7725,4.7005016654592291e-08,4.188968048132105e-08,3.6950750124553486e-08,3.1428179675249791e-08,2.2570703253188245e-08,2.9151657861617248e-09,3.5094369364199191e-09
3.775,4.7840495550252792e-08,4.2753989252082299e-08,3.7794940544790902e-08,3.2227280796550126e-08,2.3324060288466209e-08,3.6343896245751288e-09,4.0696895991218218e-09
3.7775,4.8397867951956945e-08,4.3297190755011984e-08,3.8279158249935553e-08,3.2633478302840363e-08,2.3653971990011154e-08,3.887715795915025e-09,4.1710661107373281e-09
3.78,4.8675508021468183e-08,4.3518857210946897e-08,3.8405144433617313e-08,3.2651087888116127e-08,2.3567059662688479e-08,3.6850063276676396e-09,3.8229237726536665e-09
3.7825,4.8672541025707501e-08,4.3419449086421786e-08,3.8175798495893664e-08,3.228550967731344e-08,2.3071238340888044e-08,3.0371741684683203e-09,3.0355835343151305e-09
3.785,4.8388644169665414e-08,4.2999896028571594e-08,3.7594234177469279e-08,3.1542325369299681e-08,2.2174415143459459e-08,1.9556841325300634e-09,1.8199671608292742e-09
3.7875,4.7824091047102203e-08,4.2261558993487269e-08,3.6663412710846726e-08,3.0426548174756125e-08,2.088363518282245e-08,4.5076042103326233e-10,1.8561143508918457e-10
3.79,4.6979914255068309e-08,4.120647518403878e-08,3.5387134212467846e-08,2.8944249652987739e-08,1.9207211909117854e-08,-1.4662478241021944e-09,-1.8568558612540992e-09
3.7925,4.5857839786458912e-08,3.9837285890452071e-08,3.3769574324333912e-08,2.7101787004229988e-08,1.7154133753490991e-08,-3.7832466197892877e-09,-4.2957324500588547e-09
3.795,4.4461135428986067e-08,3.8158305750144956e-08,3.1816552162367827e-08,2.4907344441642479e-08,1.4735725173019227e-08,-6.4852436654380661e-09,-7.1168772242247095e-09
3.7975,4.2794705641511165e-08,3.6175796957384499e-08,2.9535891653365e-08,2.2371079479877388e-08,1.1964514408254785e-08,-9.5560473978854036e-09,-1.0304019168777827e-08
3.8,4.0865779803866781e-08,3.3898971472927835e-08,2.6938634247012218e-08,1.9504877922273109e-08,8.8538506627337745e-09,-1.2979061683893915e-08,-1.3840891273663123e-08
3.8025,3.8683965333513224e-08,3.133975022165595e-08,2.4038567834595974e-08,1.6323426224768206e-08,5.4194389348770214e-09,-1.6735270393206373e-08,-1.7708693817666452e-08
3.805,3.6260386388661722e-08,2.8511198469030356e-08,2.0850642388431725e-08,1.2843238701875415e-08,1.6795534998500925e-09,-2.0802992916520713e-08,-2.188562665550082e-08
3.8075,3.3607842060835681e-08,2.542812675267242e-08,1.7391617990736816e-08,9.0830894269852965e-09,-2.3455786277774244e-09,-2.5159446597447834e-08,-2.6349139579034116e-08
