Physical Time (s),ea_right Monitor (kg-m/s^3): right_cv1,ea_right Monitor (kg-m/s^3): right_cv2,ea_right Monitor (kg-m/s^3): right_cv3,ea_right Monitor (kg-m/s^3): right_cv4,ea_right Monitor (kg-m/s^3): right_cv5,ea_right Monitor (kg-m/s^3): right_cv6,ea_right Monitor (kg-m/s^3): right_cv7
0.3475,-1.3114738651987327e-05,2.0024635998029064e-06,3.6573313686686186e-08,1.11095494911831e-08,4.3179075749368027e-09,1.0285235409094461e-09,3.4139926409696179e-11
0.35,-1.326008797842976e-05,2.021467700858139e-06,3.7315656839387956e-08,1.1398143770292232e-08,4.3901991162788571e-09,9.7290962755946141e-10,7.2553044916264188e-11
0.3525,-1.3394960432662741e-05,2.0409454041032408e-06,3.7931267289069753e-08,1.1597118917566061e-08,4.3992744129842152e-09,8.9848702349091459e-10,1.1752509172355566e-10
0.355,-1.3520178128196942e-05,2.0609321989472634e-06,3.8399973546256796e-08,1.1699714627943237e-08,4.3407056455281287e-09,8.0767030714096819e-10,1.6196572279558359e-10
0.3575,-1.3636301333202017e-05,2.0814819055773595e-06,3.8703431684739331e-08,1.170170603350456e-08,4.2152095383915183e-09,7.0465092012424005e-10,1.9919185047845784e-10
0.36,-1.3743342047266914e-05,2.1026242866893063e-06,3.8829772579776388e-08,1.1601641477463226e-08,4.0281159892355359e-09,5.9500798761434901e-10,2.2411977120736772e-10
0.3625,-1.3841214330147224e-05,2.1243642399855431e-06,3.8776025824294825e-08,1.1402375753999086e-08,3.7882321657152489e-09,4.8506566428559738e-10,2.3408180335862774e-10
0.365,-1.3929856999031375e-05,2.1466923227941239e-06,3.8547978792465955e-08,1.1112395153061642e-08,3.5069436985808333e-09,3.8106645028185183e-10,2.2906481845805577e-10
0.3675,-1.4009246420121261e-05,2.1695989043002865e-06,3.8159012346443181e-08,1.0745814010654638e-08,3.1975129642546093e-09,2.882687119484923e-10,2.1138023446227574e-10
0.37,-1.407949158546834e-05,2.1930828864617513e-06,3.7628964685245261e-08,1.0321084769693551e-08,2.8742790116404642e-09,2.1020944597543051e-10,1.8486338997661801e-10
0.3725,-1.4140073175962216e-05,2.2171562576663042e-06,3.6977390253215324e-08,9.8572324538799095e-09,2.5498337012451678e-09,1.4828457536350159e-10,1.5369611002450886e-10
0.375,-1.4192544222630037e-05,2.2418727000494622e-06,3.6238790046397226e-08,9.3784814056616039e-09,2.2401013580057536e-09,1.0229462982246186e-10,1.2219944574426693e-10
0.3775,-1.4235974586577185e-05,2.2673255641234054e-06,3.5450575435191007e-08,8.9042741510058107e-09,1.955169000572213e-09,7.0133797894722684e-11,9.3480974902686179e-11
0.38,-1.4270169147832062e-05,2.2935836233993057e-06,3.4653128351670319e-08,8.4525895357202838e-09,1.7023991186861177e-09,4.9084319620896824e-11,6.9424248423932934e-11
0.3825,-1.429539644293839e-05,2.3207314646281578e-06,3.3888777177154524e-08,8.0398343832368206e-09,1.4860196686701767e-09,3.6301858781227737e-11,5.0726586227347821e-11
0.385,-1.4311898055594075e-05,2.3488684293231103e-06,3.3200524508161946e-08,7.6797982666415729e-09,1.3076639198574161e-09,2.9300100750130352e-11,3.7173579860017722e-11
0.3875,-1.4320104473422575e-05,2.3780864225013417e-06,3.2629421669929276e-08,7.3831420974061118e-09,1.1670338915121809e-09,2.6253878209332345e-11,2.8012709892351635e-11
0.39,-1.4320445719772973e-05,2.4084630990378306e-06,3.2213433921144209e-08,7.157462089554183e-09,1.0625448174434617e-09,2.6072864921826737e-11,2.2310609869633183e-11
0.3925,-1.4313289515414289e-05,2.440054889057574e-06,3.198683544638245e-08,7.0076064912104715e-09,9.9192182492677155e-10,2.8267342002941338e-11,1.920269061268847e-11
0.395,-1.4299413084284235e-05,2.4729019570188925e-06,3.1978759113508871e-08,6.9360953189057553e-09,9.5265759752093656e-10,3.2678756906248859e-11,1.8002696223268094e-11
0.3975,-1.4279790365002043e-05,2.5070320411360432e-06,3.221312697652997e-08,6.9435180544088001e-09,9.4233953034584365e-10,3.9193705588419804e-11,1.8188152178323916e-11
0.4,-1.4255419598687293e-05,2.5424560531248801e-06,3.2708417831689311e-08,7.0288285774838852e-09,9.5870847334405702e-10,4.7535332677709281e-11,1.931408415140464e-11
0.4025,-1.4227424507633231e-05,2.5791700634270454e-06,3.347778301025621e-08,7.1894881174249599e-09,9.9961218535326189e-10,5.718629550267261e-11,2.0915826959289875e-11
0.405,-1.419696888907164e-05,2.6171749680281536e-06,3.4537503266279728e-08,7.4227198184431677e-09,1.0631656653124939e-09,6.7458818378813754e-11,2.2450927291053505e-11
0.4075,-1.4165131234357271e-05,2.6564720570199244e-06,3.5895061420890534e-08,7.7243998295652436e-09,1.1470951910489376e-09,7.7577334570396832e-11,2.3311881201171289e-11
0.41,-1.4133069550839885e-05,2.6970349158047998e-06,3.7548334503982116e-08,8.0875692982379194e-09,1.2484182819955318e-09,8.6890339763011306e-11,2.2938945751675572e-11
0.4125,-1.4101289440134386e-05,2.7388102604878591e-06,3.9491370024669542e-08,8.5023694049598288e-09,1.3634420168656949e-09,9.505430552738104e-11,2.0959351519144609e-11
0.415,-1.4070305251647956e-05,2.7816802135102654e-06,4.1701372920387566e-08,8.9552113264722323e-09,1.4876209561886779e-09,1.0214108463590939e-10,1.7361259483360304e-11
0.4175,-1.4039353236092758e-05,2.8255112291349153e-06,4.415870056509356e-08,9.4311923546513072e-09,1.6161228281219001e-09,1.0863743102118493e-10,1.2557852965308195e-11
0.42,-1.4007594760416125e-05,2.8701815997990184e-06,4.6842688002336836e-08,9.9153471103439692e-09,1.7442831179999504e-09,1.1533065218843428e-10,7.3550259893176237e-12
0.4225,-1.3974807286463832e-05,2.9155574932590023e-06,4.9716156630915942e-08,1.0393933974619024e-08,1.8681814064855622e-09,1.231381994409203e-10,2.8889141594129535e-12
0.425,-1.3939871103039721e-05,2.9614793086503119e-06,5.2756607133024451e-08,1.0854022788167859e-08,1.9853863968403214e-09,1.3306486511343046e-10,4.0436012805807327e-13
0.4275,-1.3901376527625522e-05,3.007853728331266e-06,5.5950531696553073e-08,1.1284904956770872e-08,2.0946857203414596e-09,1.4619807187055042e-10,1.1151286955526065e-12
0.43,-1.3858947381904902e-05,3.0545723229186184e-06,5.9269313649778591e-08,1.1679554478244799e-08,2.1958091705975221e-09,1.6346274484020222e-10,6.0643212412081231e-12
0.4325,-1.3811142420023241e-05,3.1016092783955662e-06,6.2720827577143584e-08,1.2032836794582399e-08,2.2894540365729229e-09,1.85969169303058e-10,1.6027695160234173e-11
0.435,-1.3756773060948826e-05,3.1489924276196177e-06,6.6325887866235603e-08,1.2342189115887014e-08,2.3765350662378766e-09,2.1508542795992212e-10,3.1483621911995054e-11
0.4375,-1.3696467537390699e-05,3.1967234169872043e-06,7.0079882848921498e-08,1.2609318308000269e-08,2.458300502167876e-09,2.518478856742526e-10,5.235557403578292e-11
0.44,-1.3630280336151008e-05,3.2448110877778417e-06,7.4001332286977134e-08,1.2837102319962967e-08,2.5365107213452619e-09,2.9716053140612631e-10,7.7996238084014488e-11
0.4425,-1.3558579800000962e-05,3.2932850329937587e-06,7.8118888232677797e-08,1.3031010032571894e-08,2.6128322600541196e-09,3.5144127761895409e-10,1.0710122843977876e-10
0.445,-1.3482009768925251e-05,3.3421843792935839e-06,8.2472135510853418e-08,1.3199502401104262e-08,2.6887559697794465e-09,4.1444013686451571e-10,1.3775540282554804e-10
0.4475,-1.3401470903550265e-05,3.3915384694016373e-06,8.7099923334518501e-08,1.3353309534670824e-08,2.7660423301273076e-09,4.8510292677553513e-10,1.6754898596131147e-10
0.45,-1.3317739805104148e-05,3.441390388903428e-06,9.2049072274087503e-08,1.3504577561384759e-08,2.8463935409534884e-09,5.6165554300015801e-10,1.9391564048916618e-10
0.4525,-1.3231605903697502e-05,3.4918155208111896e-06,9.7368463644752428e-08,1.3666287243556479e-08,2.9318131976621223e-09,6.4163434882816231e-10,2.1435807941192998e-10
0.455,-1.3143869324012586e-05,3.5429094147791298e-06,1.0310593959559109e-07,1.3851478385753584e-08,3.0247555728951331e-09,7.2198467424219178e-10,2.2666158197931104e-10
0.4575,-1.3055572555937336e-05,3.5947575912404488e-06,1.0930188824482184e-07,1.4072392076223843e-08,3.1280623103716574e-09,7.992458087255967e-10,2.291708420611873e-10
0.46,-1.2968309944584308e-05,3.6473638951510658e-06,1.1594857301118192e-07,1.4337014268849315e-08,3.2447595394750653e-09,8.7034469444666585e-10,2.2142875947107465e-10
0.4625,-1.2882291578334009e-05,3.7006681101796651e-06,1.2303725600108793e-07,1.4650391083863696e-08,3.3759770644696546e-09,9.3279284404157457e-10,2.0431404754668236e-10
0.465,-1.2796768636179511e-05,3.7547186886194486e-06,1.3059680839417118e-07,1.5017781237994463e-08,3.5227989116221043e-09,9.8457676722720354e-10,1.7930685839538446e-10
0.4675,-1.2711739980930158e-05,3.809551419439912e-06,1.3864889899447204e-07,1.5444185855068628e-08,3.6861141508158365e-09,1.0242979909507449e-09,1.4853218731995119e-10
0.47,-1.2627596936433443e-05,3.8651425988186457e-06,1.4719727419706219e-07,1.5932480986868602e-08,3.8666130695865788e-09,1.0513146149570432e-09,1.1472307909014374e-10
0.4725,-1.2544540647314245e-05,3.9214354600026476e-06,1.5623411811100541e-07,1.648245300176392e-08,4.0641980959008985e-09,1.0655498527897912e-09,8.1008409955259313e-11
0.475,-1.2462494187113669e-05,3.9783862318624714e-06,1.6574096148052387e-07,1.7090673648261055e-08,4.2775997648966503e-09,1.067422393103588e-09,5.0536424516528686e-11
0.4775,-1.2380965876625796e-05,4.035996596819888e-06,1.7571073655669769e-07,1.7751011220624119e-08,4.5046531647231125e-09,1.0576850475657755e-09,2.5981032444114588e-11
0.48,-1.2299471259575534e-05,4.0942899276141543e-06,1.8612163838728365e-07,1.845541839028879e-08,4.7420583670616688e-09,1.0375894502131613e-09,9.238963054545911e-12
0.4825,-1.2218109491770877e-05,4.1531992351672206e-06,1.9689885818303769e-07,1.9190524366233181e-08,4.9854938567463336e-09,1.0094261518020666e-09,1.1052575342393377e-12
0.485,-1.213631377636986e-05,4.2126164403723485e-06,2.0795257912385947e-07,1.9938349745245678e-08,5.2299257728764804e-09,9.7620056100973484e-10,9.9943205262214062e-13
0.4875,-1.2053184918248175e-05,4.2724398301483449e-06,2.1919487013339946e-07,2.067948120726396e-08,5.4693348554459264e-09,9.4119173800020115e-10,7.1433482947973083e-12
0.49,-1.1967311910935047e-05,4.3326023005319021e-06,2.3054936032394046e-07,2.139475764504228e-08,5.6980078083353038e-09,9.0773194577514827e-10,1.6969845473463996e-11
0.4925,-1.1877454811911074e-05,4.3930414699806165e-06,2.4194239968034616e-07,2.2065619065045025e-08,5.9110259473580264e-09,8.7910883706177524e-10,2.7639151491021516e-11
0.495,-1.1782630456223934e-05,4.4536808561075226e-06,2.5329706441639697e-07,2.2674763905233617e-08,6.1046981022924141e-09,8.5839707249232965e-10,3.6532229090602452e-11
0.4975,-1.1682194271696343e-05,4.5144321908219417e-06,2.6453020712520434e-07,2.3207937993641613e-08,6.2761594142168473e-09,8.4802944933136297e-10,4.1680654930565699e-11
0.5,-1.1575217763093367e-05,4.5752504935274795e-06,2.7556745311921094e-07,2.3654340631711184e-08,6.4252998644432237e-09,8.5034101140271193e-10,4.2080755463742488e-11
0.5025,-1.1461178138149643e-05,4.636104736651662e-06,2.8634674572369014e-07,2.4008600848123011e-08,6.5518359788237226e-09,8.668984885762536e-10,3.7754682726216589e-11
0.505,-1.133951036668498e-05,4.6970036538158855e-06,2.9681762639334537e-07,2.4270041828205593e-08,6.6576937343742215e-09,8.9909890713306337e-10,2.966343850634502e-11
0.5075,-1.1210089456704117e-05,4.7579637370981627e-06,3.0694820437746592e-07,2.4443021738069831e-08,6.7452822530634386e-09,9.4779215329273817e-10,1.9517226458160386e-11
0.51,-1.1073213492121565e-05,4.819008006085123e-06,3.1671672406183898e-07,2.4536302161908024e-08,6.8178112561349459e-09,1.013092317170563e-09,9.5583226906254086e-12
0.5125,-1.0929494371487603e-05,4.8801681478434636e-06,3.2611053830918878e-07,2.4561955413589179e-08,6.8789227269735592e-09,1.0943086746279992e-09,2.2923463586554757e-12
0.515,-1.077955984585196e-05,4.9415057005274101e-06,3.3513403694713677e-07,2.453410285687852e-08,6.9324706003197524e-09,1.190199781716032e-09,2.0258602895247114e-13
0.5175,-1.0624380848034765e-05,5.0030846980379341e-06,3.4380891523865359e-07,2.4468427819075865e-08,6.9816672538885313e-09,1.2983782277455788e-09,5.5276160128012254e-12
0.52,-1.046534000137423e-05,5.0649488703917875e-06,3.5215423994472974e-07,2.438062084020695e-08,7.0286007887430179e-09,1.4150551121099365e-09,2.0020528097084508e-11
0.5225,-1.0303714367866718e-05,5.1271324832308247e-06,3.6018635828513672e-07,2.4285290355786576e-08,7.0752343658117889e-09,1.5357600796738018e-09,4.4765842356577731e-11
0.525,-1.0140740607280338e-05,5.1896804377351853e-06,3.6792938176690884e-07,2.4195513272315918e-08,7.1225391231033156e-09,1.6555930857197632e-09,8.0083856793696935e-11
0.5275,-9.9775597810528096e-06,5.2526302899223659e-06,3.7540816785344808e-07,2.4122760375410184e-08,7.1708806172952375e-09,1.769432942153486e-09,1.2550538793507394e-10
0.53,-9.8153039025041869e-06,5.3160001218078072e-06,3.826429914106477e-07,2.4076502386731042e-08,7.2203070689292356e-09,1.8722226727408419e-09,1.7980401980379437e-10
0.5325,-9.6551630926341887e-06,5.3797779480404058e-06,3.8964312069283582e-07,2.4063159022422189e-08,7.2712282154634213e-09,1.9595888945545198e-09,2.4103553185501474e-10
0.535,-9.4980051414481358e-06,5.4439208304524732e-06,3.9640515494257274e-07,2.4085964768804379e-08,7.3236264039362365e-09,2.0284293320211318e-09,3.0675941216132026e-10
0.5375,-9.3446955967148011e-06,5.5082977137913159e-06,4.029094460109505e-07,2.4143917906404019e-08,7.3781029427708407e-09,2.077715369237263e-09,3.7419971240954276e-10
0.54,-9.1947122791523994e-06,5.5729017715305698e-06,4.0914778103051392e-07,2.4234618800107983e-08,7.4337027995453139e-09,2.1075367488904312e-09,4.4085386522599912e-10
0.5425,-9.047582632336284e-06,5.6377541829307084e-06,4.1513464460025196e-07,2.4356191423092919e-08,7.4901625519707323e-09,2.1190302651863176e-09,5.040179156374565e-10
0.545,-8.9029187017839052e-06,5.7028355596226664e-06,4.2087498809714168e-07,2.4504202310844181e-08,7.5477612690751919e-09,2.1144438782137025e-09,5.6102450783429167e-10
0.5475,-8.7600039935267185e-06,5.7681681462965161e-06,4.2636091906884505e-07,2.4673321002495364e-08,7.6060409188638177e-09,2.0961876807368115e-09,6.0930501283923184e-10
0.55,-8.6185263275602734e-06,5.8337028289433002e-06,4.315789865355301e-07,2.4855590988952807e-08,7.6649075312448962e-09,2.067223589072292e-09,6.463810545028922e-10
0.5525,-8.4781877246316963e-06,5.8993543985428767e-06,4.3650619111004338e-07,2.5039961965540991e-08,7.7238125483014367e-09,2.0310891942475424e-09,6.7050140073883384e-10
0.555,-8.3384610797875609e-06,5.9650311575309667e-06,4.4111727756648239e-07,2.5215351736503705e-08,7.7815680881723986e-09,1.9913108137033421e-09,6.808637908511006e-10
0.5575,-8.1983859810251891e-06,6.0306910544016686e-06,4.4540111373247075e-07,2.5372278833159083e-08,7.8356220028138866e-09,1.9506404128315118e-09,6.7768216948493265e-10
0.56,-8.0570726247136542e-06,6.096315778883866e-06,4.4935954570344894e-07,2.5503067548758221e-08,7.8836020834201641e-09,1.9108550348248963e-09,6.6195874668245533e-10
0.5625,-7.9139065117082688e-06,6.1618797858248543e-06,4.530003115508096e-07,2.5601588185189766e-08,7.923570462668046e-09,1.8727264984661289e-09,6.3529397687997144e-10
0.565,-7.768644285008063e-06,6.2273554317997072e-06,4.5633169251743984e-07,2.5662968309835222e-08,7.953804634770395e-09,1.8360959751238819e-09,5.9970822874878486e-10
0.5675,-7.6213219997848142e-06,6.2927262739905108e-06,4.5936392660562708e-07,2.5683430707434808e-08,7.9724989483964041e-09,1.800053316474048e-09,5.5746657247293168e-10
0.57,-7.4721452583994384e-06,6.3579875394062452e-06,4.6211306314899616e-07,2.5660481497876782e-08,7.9776738725132984e-09,1.7631892276000232e-09,5.1091083483076468e-10
0.5725,-7.3214671803306309e-06,6.4231470247394656e-06,4.646024679043394e-07,2.5593252559207662e-08,7.9673277369258336e-09,1.7238494864376344e-09,4.6228998375751754e-10
0.575,-7.1697876524457037e-06,6.4882221767303999e-06,4.6686208022384022e-07,2.5482854439347622e-08,7.9398119141447205e-09,1.6803480833058058e-09,4.1361139038017631e-10
0.5775,-7.0177644513693316e-06,6.5532186554130469e-06,4.6892864806782677e-07,2.5332547217352509e-08,7.8942652233380999e-09,1.6311377352651281e-09,3.6652716075331751e-10
0.58,-6.8661239422458827e-06,6.6181367524979924e-06,4.7084448591935899e-07,2.5147782437621158e-08,7.8309576331821374e-09,1.5749686277665252e-09,3.2226990723051347e-10
0.5825,-6.7156716758427654e-06,6.6829700561657483e-06,4.7265557816596165e-07,2.4936120471251628e-08,7.7514608125005146e-09,1.5110552994081406e-09,2.8164096494438185e-10
0.585,-6.5670997415470782e-06,6.7477043661994286e-06,4.7440935137146656e-07,2.4706961882513928e-08,7.6586646701882783e-09,1.4392391266930807e-09,2.4504452588622782e-10
0.5875,-6.4210200079763032e-06,6.812320634772041e-06,4.7615295639503141e-07,2.4471087381044203e-08,7.5566509682207439e-09,1.3601044125013771e-09,2.1255472363796842e-10
0.59,-6.2778863451862782e-06,6.8768028002743539e-06,4.7793176721145314e-07,2.4240037494844436e-08,7.4504629829051207e-09,1.2749976371584895e-09,1.8399805098131883e-10
0.5925,-6.137878394251714e-06,6.9411286914666858e-06,4.7978921073701679e-07,2.4025584894929387e-08,7.3457937495395115e-09,1.1859282164924947e-09,1.5903646128773397e-10
0.595,-6.0010485001375115e-06,7.0052801004470249e-06,4.8176655084442365e-07,2.3839226824113094e-08,7.2486734238727296e-09,1.0953810258190919e-09,1.372407513699631e-10
0.5975,-5.8672801904105163e-06,7.069232673581474e-06,4.8390213263165898e-07,2.3691806083988362e-08,7.165191181166869e-09,1.0060885691784744e-09,1.1814870917236474e-10
0.6,-5.7362840349974024e-06,7.1329642059420868e-06,4.8623058593637839e-07,2.3593230895590003e-08,7.101227766437054e-09,9.2080258907480792e-10,1.0130836134600894e-10
0.6025,-5.6076731016000799e-06,7.1964500196897623e-06,4.8878200231149607e-07,2.3552225576397252e-08,7.0622024750786784e-09,8.4208424158817708e-10,8.6309955662991533e-11
0.605,-5.4809961198161668e-06,7.2596561992786037e-06,4.9158048311512672e-07,2.3576139477868705e-08,7.0528975416884859e-09,7.7212873662434827e-10,7.2809889586890343e-11
0.6075,-5.3557269126144034e-06,7.3225596838896476e-06,4.9464327038844554e-07,2.3670669133753955e-08,7.0773319334066587e-09,7.1266323958668252e-10,6.0549776549455226e-11
0.61,-5.2313266634445814e-06,7.3851365646992925e-06,4.9798071534320416e-07,2.3839677707979648e-08,7.1386889047319698e-09,6.6491896787884253e-10,4.936660021384252e-11
0.6125,-5.1072610122718152e-06,7.447368253193791e-06,5.0159639122068568e-07,2.4085008193935985e-08,7.2392686802149746e-09,6.2968081805564701e-10,3.919320964121474e-11
0.615,-4.9830540148897124e-06,7.5092361232575386e-06,5.0548781064658917e-07,2.4406289787204237e-08,7.3804359392340075e-09,6.0738634333753971e-10,3.0046803507369141e-11
0.6175,-4.858286904845829e-06,7.5707198428765698e-06,5.0964762527259662e-07,2.4800955709416709e-08,7.5625509393529907e-09,5.9823855449133549e-10,2.2005548900577226e-11
0.62,-4.7325981876252625e-06,7.6318041789787068e-06,5.1406304269344815e-07,2.5264262840912884e-08,7.7849013414086282e-09,6.0229841827100793e-10,1.517548931403044e-11
0.6225,-4.6057355106471332e-06,7.6924744581533315e-06,5.1871672144331406e-07,2.5789448717729719e-08,8.0456401794471947e-09,6.1953233114772186e-10,9.6521301237858165e-12
0.625,-4.4775462436416029e-06,7.7527138546737486e-06,5.2358774444151747e-07,2.6367879043654258e-08,8.3417473562459987e-09,6.498020293164192e-10,5.482702375666249e-12
0.6275,-4.3479502514183485e-06,7.8125091199989219e-06,5.2865295627901788e-07,2.6989323581217688e-08,8.669022407278379e-09,6.9280310318684709e-10,2.6354733787410715e-12
0.63,-4.2170091313008108e-06,7.8718473933775861e-06,5.3388709445315158e-07,2.7642232419060801e-08,9.0221285241933911e-09,7.4796872179582704e-10,9.8254445407950263e-13
0.6325,-4.0848664506141486e-06,7.9307173986303864e-06,5.3926442563153663e-07,2.8314118547308836e-08,9.3947191148732622e-09,8.1437394326923835e-10,3.0056816018836684e-13
0.635,-3.9517218368821194e-06,7.9891050436725358e-06,5.4475985524055356e-07,2.8991966549594543e-08,9.7795944123041994e-09,8.906511661005595e-10,2.9148590854408437e-13
0.6375,-3.8178332349034836e-06,8.0469989806860191e-06,5.5034977667738663e-07,2.9662791807402772e-08,1.016893970886923e-08,9.7496154587031546e-10,6.2185638795229338e-13
0.64,-3.6834950326464604e-06,8.1043927547087121e-06,5.5601234797894145e-07,3.0314166052740291e-08,1.0554616875326965e-08,1.065007704893016e-09,9.7626032949659027e-13
0.6425,-3.549025982403348e-06,8.1612798975126958e-06,5.6172932233005742e-07,3.0934606490314913e-08,1.0928535314675607e-08,1.1581115264729737e-09,1.1175295562879995e-12
0.645,-3.4147410064868491e-06,8.2176541673943747e-06,5.6748584425121173e-07,3.1514524651807617e-08,1.1283011663533393e-08,1.2513398370201477e-09,9.4479074745277251e-13
0.6475,-3.280943443171525e-06,8.2735079655871857e-06,5.7327124203313228e-07,3.2046799522081523e-08,1.1611186666898051e-08,1.3416735397325521e-09,5.3971951027609965e-13
0.65,-3.1479440490348685e-06,8.3288337303175323e-06,5.7908056605369184e-07,3.2526835285685004e-08,1.1907438598906503e-08,1.4262167539666111e-09,1.8689588162048703e-13
0.6525,-3.0160156878338746e-06,8.3836219158099351e-06,5.8491411482220806e-07,3.2953274550689714e-08,1.2167775705820023e-08,1.5024204409016692e-09,3.6432422302131044e-13
0.655,-2.8853922569335978e-06,8.4378635292127072e-06,5.907779394661102e-07,3.3328785497158472e-08,1.2390111217440851e-08,1.5682861184212799e-09,1.6920620233144205e-12
0.6575,-2.7562327092150895e-06,8.4915501160676627e-06,5.9668384713214942e-07,3.3660235289229886e-08,1.257437796293416e-08,1.6225033236903979e-09,4.847132519833444e-12
0.66,-2.6286311390524636e-06,8.5446790134003363e-06,6.0264785450727407e-07,3.3957808745904457e-08,1.2722435475799549e-08,1.6644927556687316e-09,1.0457912787911591e-11
0.6625,-2.5026061863157906e-06,8.5972500438969028e-06,6.0868846931873298e-07,3.4234672411689376e-08,1.283780342372345e-08,1.694355052061403e-09,1.8997625968494486e-11
0.665,-2.3781194175273112e-06,8.6492683194675845e-06,6.1482672337658818e-07,3.4506089960031738e-08,1.2925316835400069e-08,1.7127652125248907e-09,3.0692560778161118e-11
