Physical Time (s),etp_right Monitor (kg-m/s^3): right_cv1,etp_right Monitor (kg-m/s^3): right_cv2,etp_right Monitor (kg-m/s^3): right_cv3,etp_right Monitor (kg-m/s^3): right_cv4,etp_right Monitor (kg-m/s^3): right_cv5,etp_right Monitor (kg-m/s^3): right_cv6,etp_right Monitor (kg-m/s^3): right_cv7
5.645,5.0739193916565846e-05,2.5133725173186418e-05,1.7452174545288835e-05,1.5066603166329768e-05,1.3261680777655659e-05,1.1141493368628824e-05,5.8229863378483322e-06
5.6475,5.0880730841869019e-05,2.5990135254161109e-05,1.776274103262193e-05,1.5050715967309897e-05,1.2960208294527469e-05,1.0842783242870988e-05,5.8110570844439807e-06
5.65,5.0942770631376876e-05,2.7399490505553617e-05,1.8408038923005505e-05,1.5246878446430895e-05,1.27873275550573e-05,1.056580194493161e-05,5.7990342743483774e-06
5.6525,5.0920847033018012e-05,2.9275412899865012e-05,1.9357042659924819e-05,1.5646079422323474e-05,1.2749758008542332e-05,1.0315343047243466e-05,5.787063353526079e-06
5.655,5.0810546908770892e-05,3.1490745513832185e-05,2.0563639340263361e-05,1.6237237053345521e-05,1.2855017709080701e-05,1.0095680969772738e-05,5.7754158992766943e-06
5.6575,5.0610240892641831e-05,3.3882125809049625e-05,2.1971416977762445e-05,1.7002046300112843e-05,1.3100192849159867e-05,9.9114742723803531e-06,5.7642521326475233e-06
5.66,5.0319353529883804e-05,3.6271479337438738e-05,2.3519861129739842e-05,1.7914224443110776e-05,1.3480338679947446e-05,9.7659814137420614e-06,5.75368534112445e-06
5.6625,4.9937587918082388e-05,3.8485572171367918e-05,2.5148391263191595e-05,1.8946322589528191e-05,1.3981289503219339e-05,9.6628767148162283e-06,5.743905662259911e-06
5.665,4.9467184021101328e-05,4.0377379530811181e-05,2.6797309973766088e-05,2.0066489188601981e-05,1.4595137109901312e-05,9.6081200190654056e-06,5.7351797628025271e-06
5.6675,4.891097420275476e-05,4.1843511007527823e-05,2.8411429898958205e-05,2.1241906702024902e-05,1.5308322651478262e-05,9.5980168946543278e-06,5.7276231233587974e-06
5.67,4.8277527500355251e-05,4.2832997477659226e-05,2.9944846578162251e-05,2.2442976851985213e-05,1.6098233374646099e-05,9.6349506205584515e-06,5.7212734592032017e-06
5.6725,4.7575276133589889e-05,4.3353970625597613e-05,3.1358220797930382e-05,2.3639603885178959e-05,1.6948052437314894e-05,9.7158550536256422e-06,5.716248103638065e-06
5.675,4.6816445852336028e-05,4.3468089314657983e-05,3.2620004100190947e-05,2.4804634606329866e-05,1.7839504055685886e-05,9.8442359936308898e-06,5.7125691613646015e-06
5.6775,4.601545144488641e-05,4.3251408094125228e-05,3.3707767327938637e-05,2.5915919527986213e-05,1.8752402878351823e-05,1.0016648191521461e-05,5.7102043797205251e-06
5.68,4.5187914895238114e-05,4.2790985954300457e-05,3.4607979503950682e-05,2.6955998147409942e-05,1.9665968930938913e-05,1.0231567569879456e-05,5.7090828255767693e-06
5.6825,4.4350241237250005e-05,4.2177714700522383e-05,3.5315941249151452e-05,2.7912190068232196e-05,2.0562106009806579e-05,1.0483557864310124e-05,5.7092696946617759e-06
5.685,4.3518745885349361e-05,4.1493583790149913e-05,3.5836359247403222e-05,2.8776139375224649e-05,2.1425378630200109e-05,1.076848094552445e-05,5.7112144166198564e-06
5.6875,4.2711488560159266e-05,4.0804219500209015e-05,3.6177162661997013e-05,2.9544465146785727e-05,2.2241890813298699e-05,1.1082006628148458e-05,5.7145984230333335e-06
5.69,4.194329115080512e-05,4.0155931558667131e-05,3.6356617561072039e-05,3.0217501176954831e-05,2.3000404202027101e-05,1.1418368954125393e-05,5.7193458192115455e-06
5.6925,4.1230276989640029e-05,3.9575865223621454e-05,3.6402217825404274e-05,3.0798202073068252e-05,2.3692169417426156e-05,1.1772073741901256e-05,5.7254681111949172e-06
5.695,4.0585139866735678e-05,3.9077306475721678e-05,3.6347196015816171e-05,3.1292897228070843e-05,2.4311505336135203e-05,1.2136876949198072e-05,5.7327981325500149e-06
5.6975,4.0018346342457787e-05,3.8664115619866716e-05,3.6221674323159862e-05,3.1708379179927781e-05,2.4854384008723521e-05,1.2506232415384656e-05,5.7409810287691135e-06
5.7,3.9538284113303054e-05,3.8335029615577743e-05,3.6053801049986538e-05,3.2048370524877323e-05,2.5319929902452928e-05,1.2874795375802481e-05,5.7499336040010149e-06
5.7025,3.9150925884320666e-05,3.8085199387145065e-05,3.5871673722057163e-05,3.2313768371787909e-05,2.5708515989698114e-05,1.3236578836215482e-05,5.7595463839410264e-06
5.705,3.8865267412662694e-05,3.7909027025568617e-05,3.5701987640009166e-05,3.2507404169370754e-05,2.6023262929524217e-05,1.3586020441745154e-05,5.7695923039564632e-06
5.7075,3.8681552525469568e-05,3.7800165445139858e-05,3.5567407029966704e-05,3.2632881694680802e-05,2.6267298734334715e-05,1.3918667364618106e-05,5.7799827959950978e-06
5.71,3.8600796719222412e-05,3.7752642586443786e-05,3.5486110222712609e-05,3.2692491530700342e-05,2.6443518344752229e-05,1.4229915264268044e-05,5.7905811104501586e-06
5.7125,3.8622580933647952e-05,3.7760366206837936e-05,3.5470403607804436e-05,3.268381474631196e-05,2.6553848543002598e-05,1.4515285363701603e-05,5.8012820055672111e-06
5.715,3.8746889209539915e-05,3.781680745336359e-05,3.5526562664093084e-05,3.2605154542096409e-05,2.6601280821843815e-05,1.4770601206979277e-05,5.8118602006322074e-06
5.7175,3.8969590797764218e-05,3.7914542736683513e-05,3.5651396124646886e-05,3.2453753783999671e-05,2.6589082585162544e-05,1.4993263235366468e-05,5.8221093922152767e-06
5.72,3.9284327391934904e-05,3.8044231428989203e-05,3.5832987851460495e-05,3.2227381124678375e-05,2.6520521127477603e-05,1.5180156042560252e-05,5.8318921811460754e-06
5.7225,3.968543050407443e-05,3.8194371575155567e-05,3.6047726718445629e-05,3.192525124807782e-05,2.6394481494631457e-05,1.5330391041745097e-05,5.8410494795385225e-06
5.725,4.0162776705579104e-05,3.8350785226378111e-05,3.6262956841155678e-05,3.1547356816749719e-05,2.6208376248183214e-05,1.5443593959710969e-05,5.8494335236360591e-06
5.7275,4.0704389697718419e-05,3.8497058055537815e-05,3.643534521257997e-05,3.1092638504494726e-05,2.5958899215164424e-05,1.5519506188059735e-05,5.8568307639875111e-06
5.73,4.1299057039035806e-05,3.8613379972402763e-05,3.6513137241780644e-05,3.0563360418847184e-05,2.5641549467916412e-05,1.5559311377397365e-05,5.8632247212403357e-06
5.7325,4.1934979135834466e-05,3.8677428811938197e-05,3.6442327530257352e-05,2.9959583134129965e-05,2.5259226647350163e-05,1.5565929705147812e-05,5.8686512611406739e-06
5.735,4.2599524542469922e-05,3.8666638109858517e-05,3.6173888044058795e-05,2.928303281496748e-05,2.4813222691882182e-05,1.5545311582349861e-05,5.8729528545126529e-06
5.7375,4.3282761337446567e-05,3.8551820883261543e-05,3.5667182426579067e-05,2.8532128705205731e-05,2.4304229295721549e-05,1.54957850747083e-05,5.8759760865352478e-06
5.74,4.3972624887786988e-05,3.8299998741848705e-05,3.4890856234795278e-05,2.7705837862692072e-05,2.3732950137749276e-05,1.5417003505416187e-05,5.8777939553207994e-06
5.7425,4.4660942475833761e-05,3.7880083848053802e-05,3.3823389558857833e-05,2.6804903714155653e-05,2.3099168355096784e-05,1.5301409421732416e-05,5.8785314577702788e-06
5.745,4.5339670969618456e-05,3.7264587443121898e-05,3.247376756196944e-05,2.5832937407816737e-05,2.2405206870967598e-05,1.5151605994339405e-05,5.8780411562862286e-06
5.7475,4.6002583745363616e-05,3.6434122304682207e-05,3.0883049720824696e-05,2.4797219846633347e-05,2.1656361511774808e-05,1.4963956661430264e-05,5.8763367220249146e-06
5.75,4.664493262821986e-05,3.5381551772033648e-05,2.9116505799664404e-05,2.3710016545682388e-05,2.086132850472531e-05,1.4741545826727503e-05,5.8735359404884061e-06
5.7525,4.7260940218737513e-05,3.4116709334601036e-05,2.7253693751783822e-05,2.2588449956306675e-05,2.0031275997676372e-05,1.4487404100354507e-05,5.8697855666765714e-06
5.755,4.7846762613295107e-05,3.2672242340872801e-05,2.5378498763513061e-05,2.14546664417929e-05,1.9179651949494641e-05,1.4205115457774301e-05,5.8650002685550762e-06
5.7575,4.8399689415586212e-05,3.1106757753717341e-05,2.3571291530678784e-05,2.0335523610061502e-05,1.8321299947935531e-05,1.389840015410587e-05,5.8594250860033889e-06
5.76,4.8915023716235215e-05,2.9504872378251537e-05,2.1902359908376388e-05,1.9261510256859847e-05,1.7472914638274073e-05,1.3572000452380851e-05,5.8531594091931953e-06
5.7625,4.9388980916963245e-05,2.7974646132077231e-05,2.0433554011768802e-05,1.8264730801037341e-05,1.6651653248963888e-05,1.3230979665178858e-05,5.8463073736761633e-06
5.765,4.9815373409202461e-05,2.6639934401175954e-05,1.9218332738727113e-05,1.7377720643146577e-05,1.5875489523504157e-05,1.2880074227274208e-05,5.8388770472682329e-06
5.7675,5.0189416514174025e-05,2.5628610740147779e-05,1.830069530785929e-05,1.6632576224984353e-05,1.5162111751588984e-05,1.2525104973010459e-05,5.8306711523650131e-06
5.77,5.0505725793693326e-05,2.5056268268591266e-05,1.7714784582868038e-05,1.6055060054760645e-05,1.4528691171527457e-05,1.2171329084285041e-05,5.8220277154373055e-06
5.7725,5.0755983307697458e-05,2.5012924957262621e-05,1.7481529663402172e-05,1.5667396049316966e-05,1.3992721560870113e-05,1.1823850332413557e-05,5.8129824277043409e-06
5.775,5.0935201861083966e-05,2.5548937996354783e-05,1.7611587021489023e-05,1.5486907802081266e-05,1.3571387316546392e-05,1.1488363288702346e-05,5.8033208644495232e-06
5.7775,5.1037741152593405e-05,2.6660915319617822e-05,1.8088974556049372e-05,1.5525048325989879e-05,1.3274880889622595e-05,1.1170380205280179e-05,5.7932976436201197e-06
5.78,5.1057987284538014e-05,2.8294940841152657e-05,1.8889443779842011e-05,1.5779861451909859e-05,1.3112189345644116e-05,1.0874548243483824e-05,5.7829751312502525e-06
5.7825,5.0992293926687123e-05,3.0343282933430446e-05,1.9972887551810179e-05,1.6240467065628158e-05,1.3090762353386765e-05,1.060567573454939e-05,5.7725098333318309e-06
5.785,5.0836138672606769e-05,3.2660005088291004e-05,2.1286925113825917e-05,1.6894587723994548e-05,1.3217483862478199e-05,1.0369052621694562e-05,5.7622361252680268e-06
5.7875,5.0589573733762071e-05,3.5071417049594868e-05,2.2772262047448331e-05,1.7719288165234236e-05,1.3487425197019288e-05,1.0169338367443926e-05,5.7524100519918344e-06
5.79,5.0251067058340337e-05,3.7399384332765637e-05,2.4367656326546543e-05,1.8689844204886589e-05,1.3894875894641504e-05,1.000995287109419e-05,5.7430870913454395e-06
5.7925,4.9822709402112288e-05,3.9479582200029742e-05,2.6012050858541399e-05,1.9774072622466364e-05,1.4425323677552109e-05,9.8945066474393788e-06,5.7344759855020622e-06
5.795,4.9305302706410322e-05,4.1183005411658143e-05,2.7647583426855423e-05,2.0939184877074662e-05,1.5070040458269443e-05,9.8295018679056101e-06,5.7268530946348314e-06
5.7975,4.8705338422934176e-05,4.2429044822605178e-05,2.9222704848747367e-05,2.2151972833586896e-05,1.5813399162826432e-05,9.8114833620883815e-06,5.7204419065407497e-06
5.8,4.8031109014571196e-05,4.3193599797649019e-05,3.0695750237507064e-05,2.3381152791796426e-05,1.6632056918107647e-05,9.8424488458757076e-06,5.7152366335991616e-06
5.8025,4.7292872664867933e-05,4.3511326677610694e-05,3.2030490138351113e-05,2.4595713628024923e-05,1.7509316111167053e-05,9.9203788566963283e-06,5.7113998232039418e-06
5.805,4.6503701476575677e-05,4.3455243622695764e-05,3.3199979153033724e-05,2.5769195657523261e-05,1.8425789759683978e-05,1.0047591603241094e-05,5.7089776873801687e-06
5.8075,4.5679873459928301e-05,4.3106478537154391e-05,3.4186414909275368e-05,2.687958610437053e-05,1.9359752540742207e-05,1.0221354773103682e-05,5.7079781905214404e-06
5.81,4.4835705548547687e-05,4.2555000674037596e-05,3.4980600752641488e-05,2.7909645963836688e-05,2.0290624348152328e-05,1.0439633082176886e-05,5.7084084260176769e-06
5.8125,4.3988890897518233e-05,4.1889408833096248e-05,3.5583123120419108e-05,2.8847641473271687e-05,2.1200020233959372e-05,1.0696995068528381e-05,5.710164915200435e-06
5.815,4.3156420975467239e-05,4.1185592106214163e-05,3.6000264636147036e-05,2.9685951930718938e-05,2.2072051043412493e-05,1.0989130130995864e-05,5.713748846348457e-06
5.8175,4.2354393583569037e-05,4.0500568090455118e-05,3.6244409906265798e-05,3.0422143642431887e-05,2.2892752462968274e-05,1.131156151938596e-05,5.7190942440422668e-06
5.82,4.1600134340913788e-05,3.9871455773965408e-05,3.6338900213611842e-05,3.1057895969082994e-05,2.3650664822235057e-05,1.165852827541899e-05,5.7259186118843324e-06
5.8225,4.0906603725046556e-05,3.9318654829260605e-05,3.6315630377126455e-05,3.1597862041886396e-05,2.4337529918660457e-05,1.2024258767576472e-05,5.7343232071522452e-06
5.825,4.0285565716332616e-05,3.8850979141991535e-05,3.6207783034985696e-05,3.2049417489125388e-05,2.4947913093749503e-05,1.2402012105058879e-05,5.7442074069531484e-06
5.8275,3.9747617219623004e-05,3.8468547862470443e-05,3.6043947584996445e-05,3.2419011388749558e-05,2.5478387841950964e-05,1.2785016354848838e-05,5.7552120612340632e-06
5.83,3.9299582750414728e-05,3.8168644900680205e-05,3.5852336094804116e-05,3.2709358351769097e-05,2.5928386680929274e-05,1.3168088954942225e-05,5.7671406080537969e-06
5.8325,3.8948437162173073e-05,3.7945649664634619e-05,3.5660798083883865e-05,3.2922508362740759e-05,2.6299997887805878e-05,1.3544603313274936e-05,5.7798880380113955e-06
5.835,3.8700790893404077e-05,3.779353705534324e-05,3.5494358517836427e-05,3.3063278239461065e-05,2.6597024702516521e-05,1.3909050113363537e-05,5.7932618169822436e-06
5.8375,3.8555962099006989e-05,3.7706217261895101e-05,3.5374008496057689e-05,3.3135394989767931e-05,2.682311317408195e-05,1.4256627329830781e-05,5.8071215326655269e-06
5.84,3.851496776777935e-05,3.7677727627652926e-05,3.5315503599458274e-05,3.3140380107083441e-05,2.6981797641416287e-05,1.4582512117660846e-05,5.821414799973627e-06
5.8425,3.8576795541571453e-05,3.7701903768932966e-05,3.5327083840498958e-05,3.3075114369746174e-05,2.7075098670982674e-05,1.4881957991049233e-05,5.8359374005259486e-06
5.845,3.8739940153383831e-05,3.7771854199115956e-05,3.5412578394266624e-05,3.2939703478410037e-05,2.7106993183495869e-05,1.515062364514423e-05,5.8504919225421683e-06
5.8475,3.8999868793161894e-05,3.7879169915820388e-05,3.5562576205274001e-05,3.2731444192232864e-05,2.7081373602482969e-05,1.5385607833046051e-05,5.864849724187111e-06
5.85,3.9349726858344047e-05,3.8013758501417318e-05,3.5760304479254448e-05,3.2449137121965157e-05,2.7000084456161671e-05,1.5583596509332204e-05,5.8788528382285498e-06
5.8525,3.9781758976640688e-05,3.8163175534591115e-05,3.5977446363711378e-05,3.2093023327496977e-05,2.6860379637583001e-05,1.5743601769018701e-05,5.8922767492162786e-06
5.855,4.0286082602910792e-05,3.8312036196363678e-05,3.6175900268036753e-05,3.1662598641250222e-05,2.6660983258821418e-05,1.5865467684886971e-05,5.9049841363857137e-06
5.8575,4.0850061585965091e-05,3.8442226435681107e-05,3.6307722375678185e-05,3.1158765127844541e-05,2.6399362372615268e-05,1.5948425090905429e-05,5.9167500311201562e-06
5.86,4.1461844951612789e-05,3.8532780889799421e-05,3.6319333658043952e-05,3.0583205942807982e-05,2.6070633192397091e-05,1.5993280604745681e-05,5.9275549728064401e-06
5.8625,4.210930712568308e-05,3.8561302108008951e-05,3.6158385782591861e-05,2.9935760904325947e-05,2.5677441437783593e-05,1.6003609569498829e-05,5.9374401246277695e-06
5.865,4.2780998556032282e-05,3.8503645209674304e-05,3.5777479120384148e-05,2.9216982270783459e-05,2.5220521440901074e-05,1.5985566934186863e-05,5.9462180116250037e-06
5.8675,4.3465440656015662e-05,3.8326087449130719e-05,3.5144734648347887e-05,2.842408080187076e-05,2.4699822869140592e-05,1.5938122575517372e-05,5.9536913932209416e-06
5.87,4.4152621097563348e-05,3.7997069879395899e-05,3.4228270607077841e-05,2.7554732905882923e-05,2.4116533513306458e-05,1.5859823408674464e-05,5.9599119610279072e-06
5.8725,4.4835010795781424e-05,3.7486849892264909e-05,3.3020702227308643e-05,2.6609435272705366e-05,2.3469705658290615e-05,1.5743265378352399e-05,5.9651076189100566e-06
5.875,4.5504880049039315e-05,3.677081812308067e-05,3.1546401114390061e-05,2.5592109168968351e-05,2.2760876903018913e-05,1.5591060445055604e-05,5.9689956644982022e-06
5.8775,4.6157478681680399e-05,3.5834613535305286e-05,2.9859454363467579e-05,2.4511600167683288e-05,2.1994717590786945e-05,1.5399842065882009e-05,5.9715920651692999e-06
5.88,4.6785874356544795e-05,3.4678383935611841e-05,2.8033190181156248e-05,2.3382174278964311e-05,2.1180229839913957e-05,1.5171711594677149e-05,5.9730270478370894e-06
5.8825,4.7385773904908332e-05,3.3321190569525351e-05,2.6150905488826425e-05,2.2224065808368123e-05,2.0328804300811779e-05,1.490986860537334e-05,5.9734319536651873e-06
5.885,4.7956325881969914e-05,3.1807981740832796e-05,2.4295490969535938e-05,2.1062853189159089e-05,1.9454680199926261e-05,1.4617945657142339e-05,5.9727854782534762e-06
5.8875,4.8491148517892612e-05,3.0208387015099641e-05,2.2544792176179935e-05,1.9928526991645722e-05,1.8573500454902508e-05,1.4299996103439009e-05,5.9712542356716717e-06
5.89,4.8987182997572699e-05,2.8619852585433363e-05,2.0962945906525182e-05,1.8854386212375733e-05,1.7702737943264384e-05,1.3960313774427316e-05,5.9689083558240619e-06
5.8925,4.943880860837209e-05,2.7158593918827787e-05,1.9610057009972735e-05,1.7874564000184387e-05,1.6860957198252279e-05,1.3604846814436073e-05,5.9658574537188037e-06
5.895,4.984171493641435e-05,2.5952927242084995e-05,1.8534406822328289e-05,1.7023381657516774e-05,1.6066978203150556e-05,1.3238160352603274e-05,5.9620495538690189e-06
5.8975,5.018956441131678e-05,2.5126299104618846e-05,1.777565069975674e-05,1.6331060560534767e-05,1.5339962496901221e-05,1.2866513114231512e-05,5.9573420078743406e-06
5.9,5.047616242140236e-05,2.4785731817342725e-05,1.736154218130059e-05,1.5822900273476239e-05,1.4697891152055173e-05,1.2495551752227359e-05,5.951969641022461e-06
5.9025,5.069448324266254e-05,2.5005550290843372e-05,1.7308399935595269e-05,1.5518749063600579e-05,1.4159777259877865e-05,1.2130662175301671e-05,5.9460115234781754e-06
5.905,5.083957454854684e-05,2.581222969342855e-05,1.7614213742638417e-05,1.5434311543691332e-05,1.3741730654394964e-05,1.1778209252308379e-05,5.9391758838063327e-06
5.9075,5.0905653883742319e-05,2.7178799367305258e-05,1.8257687134281842e-05,1.5575681224288014e-05,1.3455627393326374e-05,1.1443652966728346e-05,5.9317056548416541e-06
5.91,5.0887817610267747e-05,2.9023586088060729e-05,1.920725540853806e-05,1.5934352966452588e-05,1.3310916906757549e-05,1.1131801837564127e-05,5.9236841055705597e-06
5.9125,5.0782085510798789e-05,3.1221625891553691e-05,2.0416119680607214e-05,1.6498509567150066e-05,1.3314417650401352e-05,1.0848562627199584e-05,5.9152249272619958e-06
5.915,5.0585675074920075e-05,3.361119813842113e-05,2.1827493980235111e-05,1.7251600958506118e-05,1.3472957492475589e-05,1.0599043138773127e-05,5.9066240999903193e-06
5.9175,5.0298502275053396e-05,3.6013082979082761e-05,2.338000449786225e-05,1.8166892923387172e-05,1.3778949230955312e-05,1.0387916892863582e-05,5.8982724358049066e-06
5.92,4.9919984272795959e-05,3.8252318101776988e-05,2.5012647905827856e-05,1.9216802076690523e-05,1.4225436363970342e-05,1.02196201919618e-05,5.8902071979349868e-06
5.9225,4.9452333020160148e-05,4.0178490062662631e-05,2.666496879697728e-05,2.0366886930791294e-05,1.4798519715075847e-05,1.0097620879107226e-05,5.8825648134345986e-06
