Physical Time (s),enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv1,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv2,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv3,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv4,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv5,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv6,enth_flux_enthalpy_top Monitor (kg-m/s^3): top_cv7
0.345,1.9295812813607068e-08,2.9276323983102236e-08,3.783434920962263e-08,3.0386179775303252e-08,2.221656036415498e-08,1.2327284896272547e-08,1.0957095894521781e-08
0.3475,3.4768032795850327e-08,4.0374045677268955e-08,4.0206385866636337e-08,2.9126306020459734e-08,2.0260611315583344e-08,1.1258792626440297e-08,1.1546576982118789e-08
0.35,4.9765040753248217e-08,5.1081442616698617e-08,4.2562502248113661e-08,2.831815537181648e-08,1.9171294141481767e-08,1.1632505842389681e-08,1.3719375927842675e-08
0.3525,6.3550659265892316e-08,6.0914231619317896e-08,4.5064018102353713e-08,2.8520119920027164e-08,1.9645142197177531e-08,1.4174025715296001e-08,1.8168439300628843e-08
0.355,7.5478205870349142e-08,6.9542353589172942e-08,4.8055725977378651e-08,3.0457479342075953e-08,2.25345839786627e-08,1.974699374901611e-08,2.5746997509746053e-08
0.3575,8.4989835020315879e-08,7.6718453228442206e-08,5.1936125257725179e-08,3.4843981653832026e-08,2.8655690557070993e-08,2.9156098755439269e-08,3.7267261230781729e-08
0.36,9.1621466608331671e-08,8.219300738431911e-08,5.6930607806282668e-08,4.2113223196424793e-08,3.849807974307402e-08,4.2848659564783096e-08,5.3187973643797286e-08
0.3625,9.5030030009089022e-08,8.57351219169814e-08,6.3104122327124269e-08,5.2434205426996264e-08,5.2224942672903025e-08,6.0905906571027823e-08,7.3585783764727922e-08
0.365,9.4993693278630239e-08,8.7164933198945668e-08,7.0435289855208031e-08,6.580115430913784e-08,6.976416799075931e-08,8.3130542169713306e-08,9.8225724221556622e-08
0.3675,9.1383164572447383e-08,8.6336130380246942e-08,7.8793908779927656e-08,8.2011289713817199e-08,9.0799610588388201e-08,1.0904750437311216e-07,1.2655788365446089e-07
0.37,8.4127242936846763e-08,8.3099203416561199e-08,8.7885355275963572e-08,1.0060384911222714e-07,1.1472334833369614e-07,1.3787276892039499e-07,1.5769502803464937e-07
0.3725,7.2982820834803414e-08,7.7239050615485642e-08,9.7779419423743865e-08,1.2185410981315343e-07,1.418793768278696e-07,1.6997455077211793e-07,1.9196555505529538e-07
0.375,5.8387444060940508e-08,6.8653188306170296e-08,1.067169882304743e-07,1.4274066549568389e-07,1.6858125795089891e-07,2.0111028956377745e-07,2.2488555667277802e-07
0.3775,4.0322818700597386e-08,5.7376848588300509e-08,1.14946812192977e-07,1.6364940681188111e-07,1.9529308316182073e-07,2.3183094012308657e-07,2.570077866543886e-07
0.38,1.9009008649833593e-08,4.3363101892208607e-08,1.2182800825743714e-07,1.8356344659231258e-07,2.208323217385492e-07,2.6087229875102865e-07,2.8704468025173633e-07
0.3825,-5.2410785178566033e-09,2.6694053920154123e-08,1.2682649666353194e-07,2.0157984355441472e-07,2.4415019665627631e-07,2.8714389195330175e-07,3.1392732186670299e-07
0.385,-3.2027404307437208e-08,7.5894054156661022e-09,1.2961538390069412e-07,2.1703408843892669e-07,2.6446530294429323e-07,3.0985949179422722e-07,3.3692932170457345e-07
0.3875,-6.0877997418582215e-08,-1.3642884896150152e-08,1.2995462836200833e-07,2.2937055729224675e-07,2.8113069698979994e-07,3.2839239035596716e-07,3.5550717678248307e-07
0.39,-9.1227069675767133e-08,-3.6595516237782606e-08,1.2769743928563713e-07,2.3814891456091848e-07,2.936323198524888e-07,3.4225870412792729e-07,3.6926532428632414e-07
0.3925,-1.2238634781556555e-07,-6.0725440575363796e-08,1.2286516808902606e-07,2.4312733816496868e-07,3.0166780598241264e-07,3.5118529088351929e-07,3.7800988587868994e-07
0.395,-1.535452134035752e-07,-8.5348520164706878e-08,1.1567655546258122e-07,2.4430027372758025e-07,3.0518476274694097e-07,3.5514285409821169e-07,3.817709645360535e-07
0.3975,-1.8379233889795767e-07,-1.096717455560046e-07,1.0650043942012536e-07,2.4184802659387608e-07,3.0432979687117246e-07,3.5429432601430226e-07,3.8074441271539669e-07
0.4,-2.1216345364352306e-07,-1.3284929109183092e-07,9.5793431754664552e-08,2.3607313816408968e-07,2.9938447769492326e-07,3.4893222058562719e-07,3.7522588050536923e-07
0.4025,-2.376747602267627e-07,-1.5402080423411123e-07,8.4065220201075308e-08,2.2736332981300019e-07,2.9072686907021377e-07,3.3944235839721896e-07,3.6557472476766363e-07
0.405,-2.5993113888185725e-07,-1.7285576141083425e-07,7.142872711250502e-08,2.1571469581483045e-07,2.7831533588211915e-07,3.257370752537133e-07,3.5162242177295051e-07
0.4075,-2.7773240908606013e-07,-1.883501158927915e-07,5.8501538162364008e-08,2.0165667641632456e-07,2.6267240755520739e-07,3.0834464430432415e-07,3.3382202568571181e-07
0.41,-2.8998904809771034e-07,-1.9954506941114025e-07,4.6061720422362731e-08,1.859730666070422e-07,2.4463073088285486e-07,2.8812868549490221e-07,3.1295623972390075e-07
0.4125,-2.9606139997204904e-07,-2.0591407207946272e-07,3.4551144013124904e-08,1.6912901806407499e-07,2.2469464175040219e-07,2.6560416584226126e-07,2.8943678244170635e-07
0.415,-2.9489402843299743e-07,-2.0647684382665769e-07,2.5206375854485386e-08,1.5271092199837645e-07,2.0465467440013078e-07,2.4269681335373552e-07,2.6516882772046777e-07
0.4175,-2.8639862913932075e-07,-2.0119126461728468e-07,1.8186937232827955e-08,1.3699242436041044e-07,1.8482159053785119e-07,2.1971488641657635e-07,2.403800815915052e-07
0.42,-2.7066932636461562e-07,-1.9019471254303611e-07,1.3520981786352926e-08,1.221434501123478e-07,1.6541097909334189e-07,1.9687137463177098e-07,2.1523218293175972e-07
0.4225,-2.4820570993305547e-07,-1.7372064158320798e-07,1.1906761395096674e-08,1.0944986291687875e-07,1.4793199055015822e-07,1.7580624756140926e-07,1.9146208542349232e-07
0.425,-2.2024667698303284e-07,-1.5284559886503405e-07,1.270466824580022e-08,9.8462715429779645e-08,1.3199799385743908e-07,1.5612446783631465e-07,1.68711819423062e-07
0.4275,-1.8776236830301415e-07,-1.2844668346374114e-07,1.5247114593261817e-08,8.8579069560255756e-08,1.1699144573372259e-07,1.3715818206691985e-07,1.4634701271208625e-07
0.43,-1.525681121755555e-07,-1.0174510665411082e-07,1.9697883262701969e-08,8.0616699351755174e-08,1.0394563854629475e-07,1.2009171390231035e-07,1.2577363710655476e-07
0.4325,-1.1503414058994997e-07,-7.3172152203320277e-08,2.5266164636439509e-08,7.3460336184385347e-08,9.1566129551458635e-08,1.0346867591176306e-07,1.0547526660705126e-07
0.435,-7.4931896159437705e-08,-4.2703128404054068e-08,3.1291941893012408e-08,6.593665884883507e-08,7.8420533726578388e-08,8.5628958006063537e-08,8.3675139236989047e-08
0.4375,-3.4118583025361409e-08,-1.1580362379029405e-08,3.7762691222662618e-08,5.8549979215478619e-08,6.5150198839269997e-08,6.7351797917255616e-08,6.1323487327138026e-08
0.44,7.1733348299808924e-09,2.0006347878376444e-08,4.4240315353476883e-08,5.0519183105934407e-08,5.0781168237393117e-08,4.7504826624957828e-08,3.7204701584888706e-08
0.4425,4.8076799707742991e-08,5.1368177306915566e-08,5.017880428679482e-08,4.1187345233678904e-08,3.4579139467283642e-08,2.5305506562431273e-08,1.0527092006969879e-08
0.445,8.7688945807921026e-08,8.1754991379946052e-08,5.4948674749055508e-08,2.9865552560297796e-08,1.5802055224314503e-08,-6.2695420425846299e-12,-1.9468237746120518e-08
0.4475,1.2479553338272001e-07,1.1024914758912292e-07,5.8257474986765738e-08,1.6563036157445593e-08,-5.4154983368612369e-09,-2.8169035154465597e-08,-5.2433646997102467e-08
0.45,1.5905124940145687e-07,1.3654448098315265e-07,5.9835421471053218e-08,1.0013641265181502e-09,-2.936097250754533e-08,-5.946212092509576e-08,-8.8637606296342103e-08
0.4525,1.9035947328946751e-07,1.6049078531220382e-07,5.9417413375467257e-08,-1.7148377808450491e-08,-5.6380301352887855e-08,-9.4232595156168769e-08,-1.2840818202842377e-07
0.455,2.1863726864548182e-07,1.819416780427677e-07,5.6757971115683431e-08,-3.8143895257823459e-08,-8.6711524253265521e-08,-1.3268353954105333e-07,-1.7188696721430926e-07
0.4575,2.4368402853446648e-07,2.0069997882543362e-07,5.1787327441776923e-08,-6.1886079626812002e-08,-1.2013623480897148e-07,-1.7446499558341107e-07,-2.1858365375377878e-07
0.46,2.6454194557306779e-07,2.162271322156246e-07,4.5719490321834818e-08,-8.5707879042993778e-08,-1.5319426041411838e-07,-2.154242571511131e-07,-2.6393315252571048e-07
0.4625,2.815016202216307e-07,2.2869012306311718e-07,3.8648783452385181e-08,-1.0939141799932489e-07,-1.8555550325420882e-07,-2.5506333034687277e-07,-3.0728104057316459e-07
0.465,2.9478067583909478e-07,2.3808013479694258e-07,3.0014357769150138e-08,-1.3382447320433962e-07,-2.1823150405948275e-07,-2.9442735093472711e-07,-3.4957103532070168e-07
0.4675,3.0419422236672116e-07,2.4428577151988387e-07,2.0209540969630927e-08,-1.5809406383833247e-07,-2.5000732449373543e-07,-3.3201072921810592e-07,-3.8906522788692627e-07
0.47,3.0949043312702152e-07,2.4719207047000352e-07,9.7966062524862991e-09,-1.8103783167404977e-07,-2.79412492182464e-07,-3.660584681793996e-07,-4.238152621167436e-07
0.4725,3.1036291496547078e-07,2.4663893869883532e-07,-6.4638763192609033e-10,-2.0146819992815149e-07,-3.0495353501083149e-07,-3.9481376790645806e-07,-4.5194000389782784e-07
0.475,3.0655431892115875e-07,2.4248750740843405e-07,-1.0619996778895192e-08,-2.1832924073981797e-07,-3.2529444025088156e-07,-4.1672732383293205e-07,-4.7187156039080104e-07
0.4775,2.9765509114607429e-07,2.3447458556720973e-07,-1.9761097455542388e-08,-2.3073140122327172e-07,-3.3929373059539353e-07,-4.3050742657046868e-07,-4.8238755874527253e-07
0.48,2.8338462564415356e-07,2.2249635531859013e-07,-2.7359341397773124e-08,-2.372687427745941e-07,-3.4523868703475846e-07,-4.3428250312926683e-07,-4.8178389557555953e-07
0.4825,2.6478173544031394e-07,2.0752123966452442e-07,-3.2275467359291619e-08,-2.3647445151581127e-07,-3.4150506105388037e-07,-4.2647581578984563e-07,-4.6885319230083673e-07
0.485,2.4257508775787152e-07,1.9016972203790709e-07,-3.4048471956564766e-08,-2.2783262435255744e-07,-3.2756359823890155e-07,-4.0673161581833835e-07,-4.4362714486320728e-07
0.4875,2.1751343787078314e-07,1.7101761554800936e-07,-3.2692366283315041e-08,-2.116629414043212e-07,-3.0389016823312335e-07,-3.7580860654190548e-07,-4.0722998009101592e-07
0.49,1.8989417194111123e-07,1.5030096974017557e-07,-2.8224199212183562e-08,-1.8813819893206446e-07,-2.7074417765180494e-07,-3.3415876937811869e-07,-3.6033715268109221e-07
0.4925,1.6010711657843961e-07,1.2834954089664717e-07,-2.0577634759269809e-08,-1.5742043465065085e-07,-2.2842879640250081e-07,-2.8227330186235541e-07,-3.0356312365060151e-07
0.495,1.2857036780870698e-07,1.0549164293294353e-07,-9.7996401506502222e-09,-1.1990774458469243e-07,-1.7755801031400683e-07,-2.2095793358202279e-07,-2.3773795219705551e-07
0.4975,9.5652142615783451e-08,8.1857357905406647e-08,3.2311342640279458e-09,-7.7351966845173894e-08,-1.2035456862966035e-07,-1.5274452900388729e-07,-1.653667576106972e-07
0.5,6.1875786417717086e-08,5.7863997688966796e-08,1.8472697688152399e-08,-3.0198421192429364e-08,-5.7458936145105543e-08,-7.8369865374212254e-08,-8.7034995950188848e-08
0.5025,2.7571828670665469e-08,3.3537150816972197e-08,3.4539345860093027e-08,1.8966306953350548e-08,7.9477243173684528e-09,-1.3189921119361692e-09,-6.1092544826556657e-09
0.505,-6.7434703787130204e-09,9.268021675343039e-09,5.129116177997775e-08,6.9531813465558782e-08,7.5058575829467963e-08,7.7562157100252441e-08,7.6758584602516604e-08
0.5075,-4.069429609197618e-08,-1.480471248093157e-08,6.7824013775209999e-08,1.1970088137562448e-07,1.4165797933109161e-07,1.5588943226236438e-07,1.59313258945581e-07
0.51,-7.3944669269738564e-08,-3.858634701000919e-08,8.3171275531659568e-08,1.6759432951895913e-07,2.0544863857091112e-07,2.3117903409841265e-07,2.3914817860769291e-07
0.5125,-1.0616691367927073e-07,-6.19657396636047e-08,9.6424476399204494e-08,2.1141813459575772e-07,2.642329881563425e-07,3.0102153724562732e-07,3.1386434520050648e-07
0.515,-1.3706810280909381e-07,-8.4752013154647223e-08,1.0722860476267093e-07,2.5031958392409786e-07,3.1693446467995328e-07,3.6420444602739159e-07,3.8223001789484146e-07
0.5175,-1.6650765564294919e-07,-1.0697353569828705e-07,1.1469007062258782e-07,2.8261378668787592e-07,3.6147429214913738e-07,4.1836444293455026e-07,4.417477639737606e-07
0.52,-1.9426686580898932e-07,-1.2857047418898657e-07,1.1801912992510586e-07,3.0670683579417865e-07,3.9584498027144848e-07,4.6114733215742105e-07,4.8983938480945622e-07
0.5225,-2.1999870639641243e-07,-1.4921629573740633e-07,1.173231883399807e-07,3.2241352173812293e-07,4.1969333184373178e-07,4.9197979006838464e-07,5.2572071056544834e-07
0.525,-2.4338273327134464e-07,-1.6859109570179092e-07,1.1289904243714177e-07,3.29937856205628e-07,4.3313232237444962e-07,5.108006804748729e-07,5.4911620084985755e-07
0.5275,-2.6415875023894563e-07,-1.8641925796204618e-07,1.0515808199353306e-07,3.2978817776129367e-07,4.3666792360964613e-07,5.1801035393867696e-07,5.6023155151750171e-07
0.53,-2.8199191186660348e-07,-2.0234565410922534e-07,9.4665135249417448e-08,3.2274228961780443e-07,4.3115127846227212e-07,5.1442318831917498e-07,5.5971677819124119e-07
0.5325,-2.9606296395301156e-07,-2.1554354735706408e-07,8.2464210758746899e-08,3.1012898934884906e-07,4.1805984131276446e-07,5.0154764977314863e-07,5.4893168057596153e-07
0.535,-3.0589361782141511e-07,-2.2544077843932513e-07,6.9653492658345353e-08,2.9357824480510688e-07,3.9931005078858335e-07,4.8148885226610215e-07,5.299464907625938e-07
0.5375,-3.1044494402696456e-07,-2.3088657356978417e-07,5.8168447492884212e-08,2.7586323225075469e-07,3.7813463782725901e-07,4.578163734858648e-07,5.0634877657347755e-07
0.54,-3.1092939704310808e-07,-2.3296713557082888e-07,4.7461050869485011e-08,2.5682564754382447e-07,3.5460702902830132e-07,4.3086144279497073e-07,4.7863029984839208e-07
0.5425,-3.0721813868298785e-07,-2.3155357922272786e-07,3.8010759665538888e-08,2.3745362543043593e-07,3.3001075760188962e-07,4.0216473374004931e-07,4.4843838166527287e-07
0.545,-2.9909916093797649e-07,-2.2634660455988701e-07,3.0511785690376205e-08,2.1893423885257793e-07,3.0580769308292252e-07,3.7341735006321893e-07,4.1758894090393169e-07
0.5475,-2.8628508984861942e-07,-2.1709533231656476e-07,2.5138555464915763e-08,2.013906380209603e-07,2.821348922444254e-07,3.4480701956068389e-07,3.8635163928461718e-07
0.55,-2.6843039735767717e-07,-2.0339895687095327e-07,2.2678349464265093e-08,1.8599079853627379e-07,2.6039940370187949e-07,3.1794164610725411e-07,3.564651785892112e-07
0.5525,-2.4568283437182785e-07,-1.8523087425184525e-07,2.3820680423453994e-08,1.7398485793033593e-07,2.4212438965300813e-07,2.9458870891567223e-07,3.2987351480103193e-07
0.555,-2.1862917033177264e-07,-1.6304272875177325e-07,2.8602052702453327e-08,1.6573798831822452e-07,2.2784074977800302e-07,2.7544633784760236e-07,3.074375516479843e-07
0.5575,-1.8792888259197096e-07,-1.3745631762891206e-07,3.648543404166318e-08,1.6075032282129364e-07,2.1705705993573435e-07,2.6008287133345821e-07,2.8884844294809039e-07
0.56,-1.5439437136903139e-07,-1.0924609986945202e-07,4.6726071212258738e-08,1.5826554821340029e-07,2.0899645096299156e-07,2.4773906951764225e-07,2.7344711841731125e-07
0.5625,-1.1896053485269577e-07,-7.9282144374207497e-08,5.8508982811386147e-08,1.5742942698407241e-07,2.027663887548525e-07,2.3750566157915893e-07,2.6039769020818742e-07
0.565,-8.2611228718547543e-08,-4.8466086369636615e-08,7.099799961806829e-08,1.5732418889924261e-07,1.9738579663157918e-07,2.2835645791356476e-07,2.4871529549810307e-07
0.5675,-4.6321019567874444e-08,-1.7689164279119379e-08,8.3366321241407917e-08,1.5701078197061209e-07,1.9183117929810576e-07,2.1920564092085558e-07,2.3732404355561434e-07
0.57,-1.1024109920168586e-08,1.2195228044844446e-08,9.4844347516061533e-08,1.5562044721728851e-07,1.8514589873752743e-07,2.090288627663648e-07,2.2518550673243555e-07
0.5725,2.2423554976572227e-08,4.0408727216285407e-08,1.0477025674588082e-07,1.5243733740271934e-07,1.7653940542624694e-07,1.9696888638542686e-07,2.1141073233077189e-07
0.575,5.3271853355234704e-08,6.6274430435120878e-08,1.126158572968325e-07,1.4693518746074455e-07,1.654348969988885e-07,1.8238767511652232e-07,1.9531710067368341e-07
0.5775,8.0895217674227192e-08,8.9233345339962837e-08,1.1799340784416779e-07,1.3877962422018443e-07,1.5147597445585401e-07,1.6487666248020026e-07,1.7644196097918954e-07
0.58,1.0478618750697963e-07,1.0883964909660685e-07,1.20657151922845e-07,1.2783413386817495e-07,1.3453844561926011e-07,1.4427666332214681e-07,1.5456724624297964e-07
0.5825,1.2459243105832524e-07,1.247941532922644e-07,1.2052538353681114e-07,1.1417055508668895e-07,1.1473613741418536e-07,1.206839759636343e-07,1.2972675418723953e-07
0.585,1.4012806989244991e-07,1.3695552242948428e-07,1.1769375731438172e-07,9.8083630282973817e-08,9.2435723873409959e-08,9.4469035504560591e-08,1.0222865605492567e-07
0.5875,1.5136011534102576e-07,1.4532812408330841e-07,1.124274866578957e-07,8.0088484927423353e-08,6.8256900894445889e-08,6.6281475540431464e-08,7.2666609864704049e-08
0.59,1.584020272737226e-07,1.5005252644421256e-07,1.051326849715169e-07,6.0875695105390672e-08,4.3020516396217478e-08,3.6996074904539582e-08,4.1870183180377505e-08
0.5925,1.6147625708546564e-07,1.5136744429861252e-07,9.6299283390172547e-08,4.1233831444547706e-08,1.7661332556525265e-08,7.6211431544308502e-09,1.0817727943875224e-08
0.595,1.6087105998109435e-07,1.4956819077548765e-07,8.6448960062132192e-08,2.1980984596307554e-08,-6.848666601177118e-09,-2.0782762749143863e-08,-1.9441122773398204e-08
0.5975,1.5689655403141248e-07,1.4496771893111017e-07,7.6103003829100281e-08,3.9306790275541216e-09,-2.9536298775259157e-08,-4.7139752520043592e-08,-4.7817466724723157e-08
0.6,1.4986729804102538e-07,1.3788118775987612e-07,6.5768011696593659e-08,-1.2126286104489605e-08,-4.944744374559813e-08,-7.0379903776509213e-08,-7.3200191555665669e-08
0.6025,1.4009564644003131e-07,1.2861695667891072e-07,5.5911004513547743e-08,-2.5463431874384153e-08,-6.5696953501633211e-08,-8.9494358447040401e-08,-9.4509865357512878e-08
0.605,1.2789981875860594e-07,1.1748000369224443e-07,4.6931635179849989e-08,-3.5479934177666434e-08,-7.7548398603085753e-08,-1.0363001100578527e-07,-1.1080150904248367e-07
0.6075,1.1360720468221052e-07,1.0477224012425935e-07,3.9143586373222983e-08,-4.1737126424852475e-08,-8.4459342272872761e-08,-1.1214235561779461e-07,-1.2132438628712866e-07
0.61,9.7547354773525913e-08,9.0784288491622542e-08,3.2752959894466024e-08,-4.3997939919351964e-08,-8.6131645594881459e-08,-1.1465663066807807e-07,-1.2559670858589161e-07
0.6125,8.0054872635171052e-08,7.5799067726909892e-08,2.786125240021712e-08,-4.2229608426481985e-08,-8.2518076223471653e-08,-1.1107916134418834e-07,-1.2342863910217052e-07
0.615,6.1472037341767496e-08,6.0095679317789832e-08,2.4475909937294705e-08,-3.6592361943735278e-08,-7.3812755502604878e-08,-1.0158976628037414e-07,-1.14924585591271e-07
0.6175,4.2146054367228762e-08,4.3948204991588043e-08,2.2520496063006442e-08,-2.7421275396141642e-08,-6.0430868184707781e-08,-8.6621138438222649e-08,-1.0046974417393546e-07
0.62,2.2425494304372077e-08,2.7623639399743664e-08,2.1847728609968844e-08,-1.5200439881625506e-08,-4.2978730644247182e-08,-6.6826558604308686e-08,-8.0700930593244989e-08
0.6225,2.6558232166011383e-09,1.1379857156939556e-08,2.2257709581460884e-08,-5.2552831892199414e-10,-2.2209569726764807e-08,-4.3032063574779559e-08,-5.6458291019158441e-08
0.625,-1.6812679214455484e-08,-4.5258717930156574e-09,2.3517663900995988e-08,1.5929012151575865e-08,1.0152478714768909e-09,-1.6194842125729974e-08,-2.8740082532501666e-08
0.6275,-3.5663809577218202e-08,-1.9869024853257314e-08,2.536784753846083e-08,3.345197000395584e-08,2.5784714893444738e-08,1.2665968450184805e-08,1.3764489397419763e-09
0.63,-5.3599495209450699e-08,-3.4441183627812766e-08,2.754685067387072e-08,5.133021347660234e-08,5.1177402497497428e-08,4.2510678680200517e-08,3.2782993127583409e-08
0.6325,-7.0355604433216593e-08,-4.8060678790602473e-08,2.9808103238172874e-08,6.8893243149930987e-08,7.6319120045313479e-08,7.2345041577039587e-08,6.4415523801408433e-08
0.635,-8.5692403805920989e-08,-6.0562602542969795e-08,3.1931191492964997e-08,8.5527008609186808e-08,1.0039864011872399e-07,1.0123718662271491e-07,9.5277479286051051e-08
0.6375,-9.9412973895431351e-08,-7.1811310332142854e-08,3.3737690924510357e-08,1.0071789358826663e-07,1.227256805108638e-07,1.2838482460203718e-07,1.2451366740020804e-07
0.64,-1.1135205248794514e-07,-8.1689663791471948e-08,3.5095651667524818e-08,1.1405202003284885e-07,1.4272856571991174e-07,1.5311126248812873e-07,1.5140702479689252e-07
0.6425,-1.2137685760138598e-07,-9.009758503236282e-08,3.5928625442863295e-08,1.2523161131785021e-07,1.5997284195016572e-07,1.748861637737984e-07,1.7539897418744858e-07
0.645,-1.293809990390271e-07,-9.694586832278141e-08,3.6218773279470063e-08,1.3407672330137021e-07,1.741649945621516e-07,1.9332855641802728e-07,1.960881332865196e-07
0.6475,-1.3527713028294455e-07,-1.021490640614629e-07,3.6009016397897651e-08,1.4052216160505289e-07,1.8514565696480542e-07,2.0819590752948056e-07,2.132120504606854e-07
0.65,-1.3901912455136054e-07,-1.0564452287783166e-07,3.5398601644742507e-08,1.4462743315727157e-07,1.9290701591655717e-07,2.1940542159993776e-07,2.2666396477956717e-07
0.6525,-1.4060931588858197e-07,-1.0740006241134112e-07,3.4535824875846741e-08,1.4657086196786992e-07,1.9758820781211509e-07,2.2703069247400494e-07,2.3648390060542047e-07
0.655,-1.4011885563878422e-07,-1.0743526411906811e-07,3.3598008684546177e-08,1.4663851583602486e-07,1.9947349963530882e-07,2.3130741145657247e-07,2.4286464259489342e-07
0.6575,-1.376918125084884e-07,-1.0583045120183833e-07,3.2765636974730516e-08,1.4519011537121305e-07,1.9895811988286189e-07,2.3260337533026505e-07,2.4612399439455988e-07
0.66,-1.3352821495125398e-07,-1.0271748688979876e-07,3.2198935878045045e-08,1.4261153188849553e-07,1.9649497857473773e-07,2.3136605638674855e-07,2.4665708912861209e-07
