Physical Time (s),ev_bot Monitor (kg-m/s^3): bot_cv1,ev_bot Monitor (kg-m/s^3): bot_cv2,ev_bot Monitor (kg-m/s^3): bot_cv3,ev_bot Monitor (kg-m/s^3): bot_cv4,ev_bot Monitor (kg-m/s^3): bot_cv5,ev_bot Monitor (kg-m/s^3): bot_cv6,ev_bot Monitor (kg-m/s^3): bot_cv7
5.81,4.9527380444213821e-10,5.2241072537910306e-10,5.3470829062087095e-10,5.5077165623579282e-10,5.7091535454678166e-10,5.9714438140224499e-10,6.0141271233838373e-10
5.8125,4.9604539234977186e-10,5.2321810372073335e-10,5.3550491580525788e-10,5.5153203743233278e-10,5.7164323106007964e-10,5.9784298313960043e-10,6.0210564311610995e-10
5.815,4.9695925966363592e-10,5.2417672705848159e-10,5.3645424955982313e-10,5.5244293368073745e-10,5.7251901849550424e-10,5.9868589392455306e-10,6.0294201355963388e-10
5.8175,4.980146783782822e-10,5.2528568523026399e-10,5.3755529825638051e-10,5.535033964075014e-10,5.7354189719592188e-10,5.9967249975686931e-10,6.0392124265822437e-10
5.82,4.9921019741123181e-10,5.2654332583645873e-10,5.388063900492441e-10,5.5471188405174792e-10,5.7471044523556066e-10,6.0080154669334272e-10,6.0504212095534785e-10
5.8225,5.0054358925081546e-10,5.2794720317500783e-10,5.4020509185982564e-10,5.5606616757177339e-10,5.7602259080207165e-10,6.0207115012308698e-10,6.0630281405001273e-10
5.825,5.0201182736262611e-10,5.2949403303839679e-10,5.4174811655713245e-10,5.5756311823418283e-10,5.7747538753429412e-10,6.0347858411023549e-10,6.0770064072680601e-10
5.8275,5.0361100246444266e-10,5.3117959019014148e-10,5.4343119868800027e-10,5.5919857904155407e-10,5.7906482370439523e-10,6.0502006796376717e-10,6.0923186877712175e-10
5.83,5.0533632479788297e-10,5.3299873060739071e-10,5.4524911950360608e-10,5.6096743843706182e-10,5.8078593462359012e-10,6.0669091043261414e-10,6.1089188504625611e-10
5.8325,5.0718224571238342e-10,5.3494551493249738e-10,5.4719582225448502e-10,5.6286375665801109e-10,5.8263295825084267e-10,6.0848562827887435e-10,6.1267528331310564e-10
5.835,5.0914261419054197e-10,5.3701333877061282e-10,5.4926455734225418e-10,5.6488089664795127e-10,5.8459946423470276e-10,6.1039809210361351e-10,6.1457600891812797e-10
5.8375,5.1121041787130999e-10,5.3919465793665458e-10,5.5144761463172432e-10,5.6701125482084974e-10,5.8667805456539952e-10,6.124211938015163e-10,6.1658701844311984e-10
5.84,5.1337781159146304e-10,5.4148102052498421e-10,5.5373637966281347e-10,5.6924633857784916e-10,5.8886040555941637e-10,6.1454686342591635e-10,6.1870030990609626e-10
5.8425,5.1563621752964444e-10,5.4386320325356161e-10,5.561214940895502e-10,5.7157692123387796e-10,5.9113747285091405e-10,6.1676628330767524e-10,6.2090712417664302e-10
5.845,5.1797641964470326e-10,5.4633135574664047e-10,5.5859299490666428e-10,5.7399317248969976e-10,5.9349958078995786e-10,6.1906999816766985e-10,6.2319804776129789e-10
5.8475,5.2038857459219671e-10,5.488750259003517e-10,5.611403322547222e-10,5.7648468038791888e-10,5.9593647743049003e-10,6.2144800224578424e-10,6.2556312661300387e-10
5.85,5.2286227333138231e-10,5.5148321990560682e-10,5.6375242758884442e-10,5.7904052682392091e-10,5.9843742760745781e-10,6.2388979657282378e-10,6.2799193021136671e-10
5.8525,5.2538651901509785e-10,5.5414434855173336e-10,5.6641760407538824e-10,5.8164917089070909e-10,6.0099106460867708e-10,6.2638424704502896e-10,6.3047338297935687e-10
5.855,5.2794971622312322e-10,5.5684618194428383e-10,5.6912354166003708e-10,5.8429843577596241e-10,6.0358538434104083e-10,6.2891960258735211e-10,6.3299582013117397e-10
5.8575,5.3053969866160855e-10,5.59575846691478e-10,5.7185725582013448e-10,5.8697549071794463e-10,6.0620773951202773e-10,6.3148353084341091e-10,6.3554699418594136e-10
5.86,5.3314380565667136e-10,5.6231993119723162e-10,5.7460521812243675e-10,5.8966696527134462e-10,6.0884496115564887e-10,6.3406315046214059e-10,6.3811407967273577e-10
5.8625,5.3574903798842662e-10,5.6506468002062789e-10,5.7735355852150887e-10,5.923591603316045e-10,6.1148357065899858e-10,6.3664523184330387e-10,6.4068388003002296e-10
5.865,5.3834228603402309e-10,5.6779627880967946e-10,5.8008837092591794e-10,5.9503832495751272e-10,6.1411001792565596e-10,6.3921642686369457e-10,6.4324307915733334e-10
5.8675,5.409104624997568e-10,5.7050100955674472e-10,5.8279587559004067e-10,5.9769084208003535e-10,6.1671085735302518e-10,6.4176348002230219e-10,6.4577846655585322e-10
5.87,5.4344065978125176e-10,5.7316536004243106e-10,5.8546251322902988e-10,6.00303323842676e-10,6.1927286306418459e-10,6.44273371109045e-10,6.4827707571198357e-10
5.8725,5.4592014762125206e-10,5.757759838137727e-10,5.8807488871333522e-10,6.0286254892293393e-10,6.21782966799705e-10,6.4673324036305614e-10,6.5072610407052403e-10
5.875,5.4833642212751191e-10,5.7831976200874814e-10,5.9061984421993715e-10,6.0535554331678193e-10,6.2422834355193906e-10,6.4913044390705332e-10,6.5311297233437682e-10
5.8775,5.5067728598739506e-10,5.8078392712239361e-10,5.9308461205731197e-10,6.0776974463606086e-10,6.265966108265386e-10,6.514527972934145e-10,6.5542553327065593e-10
5.88,5.5293093960464171e-10,5.8315618915081573e-10,5.9545694318648175e-10,6.100930933991967e-10,6.2887589897958021e-10,6.5368866711799874e-10,6.5765217670841362e-10
5.8825,5.5508612055587103e-10,5.8542485031245551e-10,5.9772517917614289e-10,6.1231410685888464e-10,6.3105494299634306e-10,6.5582702091478779e-10,6.5978186429511401e-10
5.885,5.5713220496754921e-10,5.8757887571925381e-10,5.9987831555318866e-10,6.1442195083104555e-10,6.3312312983005561e-10,6.578574769199361e-10,6.6180424353488769e-10
5.8875,5.5905929360008407e-10,5.8960798331657652e-10,6.0190610771477685e-10,6.1640655390036781e-10,6.3507059224518811e-10,6.5977038875861342e-10,6.6370973779504715e-10
5.89,5.6085826066187071e-10,5.9150266153285598e-10,6.0379905160340559e-10,6.1825857449685163e-10,6.3688815318792336e-10,6.6155672141761056e-10,6.6548938048242494e-10
5.8925,5.6252071365796389e-10,5.9325413050337868e-10,6.0554838436622288e-10,6.1996940435438286e-10,6.3856735274178204e-10,6.6320820169043051e-10,6.6713493769614611e-10
5.895,5.640389647418272e-10,5.9485432278579198e-10,6.0714604994600785e-10,6.2153112196554931e-10,6.4010037753708351e-10,6.647171459345726e-10,6.6863871957939175e-10
5.8975,5.654061129713176e-10,5.9629601643556475e-10,6.0858487020593929e-10,6.2293670339139688e-10,6.4148029800729805e-10,6.6607670616055554e-10,6.6999386285082929e-10
5.9,5.6661621507648789e-10,5.9757303720665433e-10,6.0985873993459904e-10,6.2418020277436716e-10,6.42701265175067e-10,6.6728109367536136e-10,6.7119458139405748e-10
5.9025,5.6766432489750086e-10,5.986802687104304e-10,6.1096261976192585e-10,6.2525673011036438e-10,6.4375850446201147e-10,6.6832561039346541e-10,6.722361858875586e-10
5.905,5.6854652220426725e-10,5.9961365252462377e-10,6.1189252259660762e-10,6.2616241964776609e-10,6.4464829163089543e-10,6.6920668335400615e-10,6.7311512670255147e-10
5.9075,5.6925983840271741e-10,6.0037011216941613e-10,6.1264543651211054e-10,6.2689435714726177e-10,6.453678421484235e-10,6.6992169983539201e-10,6.7382883707442031e-10
5.91,5.6980238291791196e-10,6.0094771225828001e-10,6.1321948554225624e-10,6.274507657813504e-10,6.4591550223708752e-10,6.704691419999257e-10,6.7437583217417304e-10
5.9125,5.701734089356241e-10,6.013457247048517e-10,6.136140151436909e-10,6.2783107892783707e-10,6.4629080438433125e-10,6.7084865327812566e-10,6.7475577673149556e-10
5.915,5.7037326267272221e-10,6.015645308921858e-10,6.138294693895845e-10,6.2803582279007072e-10,6.4649434539440688e-10,6.7106085741763101e-10,6.7496928979453386e-10
5.9175,5.7040325786294628e-10,6.0160546143912448e-10,6.1386722701473912e-10,6.280664274350857e-10,6.4652757200261447e-10,6.7110725135970907e-10,6.7501786593673346e-10
5.92,5.7026553561833736e-10,6.0147068324386531e-10,6.1372948926169665e-10,6.2792515167324082e-10,6.4639279018330229e-10,6.7099017326887572e-10,6.7490385910219289e-10
5.9225,5.6996300416136667e-10,6.0116316351221843e-10,6.134192690280363e-10,6.2761504656151031e-10,6.4609311190238325e-10,6.707128101597398e-10,6.7463046576664317e-10
5.925,5.6949932110099117e-10,6.0068667432113214e-10,6.1294040696488648e-10,6.2714000239619786e-10,6.4563251015265089e-10,6.7027921351279182e-10,6.7420172466741264e-10
5.9275,5.6887894260789733e-10,6.0004582281527148e-10,6.1229756019820316e-10,6.2650472597707403e-10,6.4501573149944613e-10,6.696941871226163e-10,6.7362244407901972e-10
5.93,5.6810709877038674e-10,5.9924601285518344e-10,6.1149614815675386e-10,6.2571464282007584e-10,6.4424819185199155e-10,6.6896316796177133e-10,6.7289806550400816e-10
5.9325,5.6718971776404269e-10,5.9829334702726978e-10,6.1054225708434972e-10,6.2477579309654592e-10,6.4333588863220119e-10,6.6809213386823279e-10,6.7203457685482464e-10
5.935,5.6613327676481568e-10,5.9719446812132915e-10,6.0944250083844825e-10,6.2369473488816171e-10,6.4228535082778759e-10,6.670875688304409e-10,6.710384590824085e-10
5.9375,5.649446990816992e-10,5.9595647815548682e-10,6.0820398025590856e-10,6.224785188971043e-10,6.4110359742607884e-10,6.6595644420252058e-10,6.6991667870598615e-10
5.94,5.6363134521151488e-10,5.9458696363360437e-10,6.0683428472083215e-10,6.2113469017661486e-10,6.3979816718565592e-10,6.647062887971219e-10,6.6867676241636337e-10
5.9425,5.622011097093014e-10,5.9309412788006395e-10,6.0534161117138177e-10,6.1967137223650343e-10,6.3837717487528066e-10,6.6334523789442342e-10,6.6732685032836593e-10
5.945,5.6066251837068732e-10,5.9148688262107971e-10,6.0373487555399299e-10,6.1809738583598574e-10,6.3684937803151121e-10,6.6188203716441243e-10,6.6587568042120881e-10
5.9475,5.5902446843351385e-10,5.8977450158244481e-10,6.0202335060405028e-10,6.1642188610951964e-10,6.3522382498649771e-10,6.6032568249639782e-10,6.6433224900794886e-10
5.95,5.572959871603495e-10,5.8796632729284659e-10,6.0021636088513117e-10,6.146540694915455e-10,6.3350957704334145e-10,6.5868515268714144e-10,6.627055364731991e-10
5.9525,5.5548600489722736e-10,5.8607154615899272e-10,5.9832304492658211e-10,6.1280292014347187e-10,6.3171545787564241e-10,6.5696914642670786e-10,6.610042269707607e-10
5.955,5.5360338967927358e-10,5.8409926328977297e-10,5.9635241714172355e-10,6.1087727077292398e-10,6.2985011627662242e-10,6.5518616135398087e-10,6.5923679565208445e-10
5.9575,5.5165687207867422e-10,5.8205846111138883e-10,5.9431334238302161e-10,6.0888578500237638e-10,6.2792205451898371e-10,6.533445412554907e-10,6.5741155505167377e-10
5.96,5.4965518066902696e-10,5.7995815628246732e-10,5.9221472734521722e-10,6.068371451298277e-10,6.2593980012889702e-10,6.5145267919226899e-10,6.5553687490568366e-10
5.9625,5.4760692574885114e-10,5.7780728068574118e-10,5.9006541701677299e-10,6.0473998921063351e-10,6.239118339648279e-10,6.4951892142744366e-10,6.5362108713447209e-10
5.965,5.4552060489261696e-10,5.7561468194878055e-10,5.8787419359431163e-10,6.026029163920782e-10,6.2184659106095466e-10,6.4755154021891287e-10,6.516724517415521e-10
5.9675,5.4340452413911426e-10,5.7338902372179887e-10,5.8564966605750233e-10,6.0043434731718083e-10,6.197523186824127e-10,6.4555859138933351e-10,6.4969901918750734e-10
5.97,5.4126659253419792e-10,5.7113858426402449e-10,5.8340007019413906e-10,5.9824227665552527e-10,6.1763678744996204e-10,6.4354762103772099e-10,6.4770831643443341e-10
5.9725,5.3911433159589762e-10,5.6887127140410703e-10,5.8113326734568632e-10,5.9603428968324074e-10,6.1550732295716338e-10,6.4152570880687621e-10,6.457073885147331e-10
5.975,5.3695493039170366e-10,5.665946732796539e-10,5.7885680239751003e-10,5.9381763457181237e-10,6.1337085365915295e-10,6.3949951124174296e-10,6.4370284738524924e-10
5.9775,5.3479523420310436e-10,5.6431602915148637e-10,5.7657785538630063e-10,5.915991777536717e-10,6.1123389927629324e-10,6.3747525944042321e-10,6.4170088126016929e-10
5.98,5.3264167554787227e-10,5.6204214632302927e-10,5.7430315607058281e-10,5.8938534878023599e-10,6.0910255910776269e-10,6.3545874316201087e-10,6.3970723164091884e-10
5.9825,5.3050024148731521e-10,5.5977938027661781e-10,5.7203897024049385e-10,5.8718210659013965e-10,6.0698246834155958e-10,6.3345524331703168e-10,6.3772712345760123e-10
5.985,5.2837653040872559e-10,5.5753367571446792e-10,5.6979116082082833e-10,5.8499503618049205e-10,6.0487890458051341e-10,6.3146968440164322e-10,6.3576541524809537e-10
5.9875,5.2627575656094191e-10,5.5531055190162266e-10,5.6756517215898723e-10,5.8282926350219137e-10,6.0279668384892404e-10,6.2950652991594468e-10,6.3382650896847965e-10
5.99,5.2420272479571663e-10,5.5311508519253443e-10,5.6536599843656614e-10,5.8068945140710217e-10,6.007401384414375e-10,6.275697184947712e-10,6.3191428693517871e-10
5.9925,5.2216185162911831e-10,5.5095195074803157e-10,5.6319824200235673e-10,5.7857992447212203e-10,5.9871327591081095e-10,6.2566285851049175e-10,6.3003229468519763e-10
5.995,5.2015733937746907e-10,5.4882564537313145e-10,5.6106636059504233e-10,5.7650486670017647e-10,5.9671993359257938e-10,6.2378937699266215e-10,6.2818389996586732e-10
5.9975,5.181932623680725e-10,5.4674057258398099e-10,5.5897473441810572e-10,5.7446838286617338e-10,5.9476388229430531e-10,6.2195267276918295e-10,6.2637241959412998e-10
6.0,5.1627344835101688e-10,5.4470090750584574e-10,5.5692753655070189e-10,5.7247439500700325e-10,5.928487256958025e-10,6.2015598633521536e-10,6.2460099903260814e-10
6.0025,5.1440151235390488e-10,5.4271061330615561e-10,5.5492874588959817e-10,5.7052666283027002e-10,5.9097791266618215e-10,6.1840239376225746e-10,6.228726434007764e-10
6.005,5.125808835381322e-10,5.4077346108758544e-10,5.529821321227275e-10,5.686287106567639e-10,5.891546884892917e-10,6.1669474669325485e-10,6.2119013185901921e-10
6.0075,5.1081487599507069e-10,5.3889308032292527e-10,5.5109130674048833e-10,5.6678388486492308e-10,5.8738208731516487e-10,6.1503564470654797e-10,6.1955598889655316e-10
6.01,5.0910653460871719e-10,5.3707278166912915e-10,5.4925954451712273e-10,5.6499515499005754e-10,5.856627288025026e-10,6.1342722915510706e-10,6.1797226370517598e-10
6.0125,5.0745879174706575e-10,5.3531570792336419e-10,5.4748994110038387e-10,5.6326533871137894e-10,5.8399907381052231e-10,6.1187149692946228e-10,6.1644085183651762e-10
6.015,5.0587455032009587e-10,5.3362494947151368e-10,5.4578555829581076e-10,5.6159726805004417e-10,5.8239364021630605e-10,6.1037053149340058e-10,6.149637243414578e-10
6.0175,5.0435666186648623e-10,5.3200358040447762e-10,5.4414949247232005e-10,5.5999389997004763e-10,5.8084913863762744e-10,6.0892660203241599e-10,6.1354303112136325e-10
6.02,5.0290797678073679e-10,5.3045474485439275e-10,5.4258495508865138e-10,5.5845834056803423e-10,5.793684932400668e-10,6.0754226039363343e-10,6.1218121748318905e-10
6.0225,5.0153172299173622e-10,5.2898203524293998e-10,5.4109564738374341e-10,5.5699420072421012e-10,5.7795516897964493e-10,6.0622066563619967e-10,6.1088133715176552e-10
6.025,5.00231284597963e-10,5.2758922545678133e-10,5.3968545937353235e-10,5.5560528115464691e-10,5.7661281984940783e-10,6.0496523487631747e-10,6.0964671718903858e-10
6.0275,4.9901032768116763e-10,5.2628034970176166e-10,5.3835853175116551e-10,5.5429562603935853e-10,5.7534531035059748e-10,6.0377963318944338e-10,6.0848094963222903e-10
6.03,4.9787258706577366e-10,5.2505946446094422e-10,5.3711900819506847e-10,5.5306930326494652e-10,5.7415654413974956e-10,6.0266753783257602e-10,6.0738766015089566e-10
6.0325,4.9682195202179769e-10,5.2393074394496295e-10,5.3597113784461783e-10,5.5193049651163649e-10,5.7305055367832688e-10,6.0163272701536379e-10,6.0637056962776263e-10
6.035,4.9586219142678462e-10,5.2289824505284512e-10,5.3491905259943809e-10,5.5088328066444668e-10,5.7203128036482465e-10,6.0067885034422902e-10,6.0543326115419385e-10
6.0375,4.9499728574398811e-10,5.2196626676426759e-10,5.3396714328755712e-10,5.4993197851092695e-10,5.7110296468855771e-10,5.9980993972194713e-10,6.0457968550850663e-10
6.04,4.9423132689690109e-10,5.2113923759980202e-10,5.3311995150900522e-10,5.4908111832638651e-10,5.7027007984389373e-10,5.9903032294495305e-10,6.0381411433519818e-10
6.0425,4.9356848948292359e-10,5.2042164811410829e-10,5.323820813536048e-10,5.4833530887175334e-10,5.6953719638796956e-10,5.9834445469286424e-10,6.0314095058931939e-10
6.045,4.9301293891367208e-10,5.1981793676403687e-10,5.3175807925154295e-10,5.4769915403260797e-10,5.6890888695499407e-10,5.9775675705394078e-10,6.0256455188001262e-10
6.0475,4.9256874658446909e-10,5.1933240959634122e-10,5.3125235181522265e-10,5.4717716565178219e-10,5.6838967438509724e-10,5.9727167864866707e-10,6.0208930509706845e-10
6.05,4.9223978710058931e-10,5.1896914624024259e-10,5.3086907778305523e-10,5.4677361554888752e-10,5.6798384523490068e-10,5.9689346523999159e-10,6.0171943073706695e-10
6.0525,4.9202970241100154e-10,5.1873198372928264e-10,5.3061219990638453e-10,5.4649252074547802e-10,5.6769547482534414e-10,5.9662619798811753e-10,6.0145901594531531e-10
6.055,4.9194192585397615e-10,5.1862455874935974e-10,5.3048547913487012e-10,5.463377505599258e-10,5.6752852496871598e-10,5.9647388850983409e-10,6.0131209871935496e-10
6.0575,4.9197972353070142e-10,5.1865035650711986e-10,5.3049252759678172e-10,5.4631307268449233e-10,5.6748690092649152e-10,5.9644056084222731e-10,6.0128271339693598e-10
6.06,4.9214607720267484e-10,5.1881257473625489e-10,5.3063665995134136e-10,5.46421947101815e-10,5.6757422501090517e-10,5.9652998104175718e-10,6.0137461822145277e-10
6.0625,4.9244361453571198e-10,5.1911402412738351e-10,5.3092080286783581e-10,5.466674745595695e-10,5.6779376676497986e-10,5.967455549236326e-10,6.0159121727161304e-10
6.065,4.9287447878752101e-10,5.1955698281448762e-10,5.3134733013835695e-10,5.4705218410603252e-10,5.6814821364897951e-10,5.9709010419836449e-10,6.0193533137082415e-10
6.0675,4.9344024058590913e-10,5.2014308637005833e-10,5.3191792500361645e-10,5.4757790743283244e-10,5.6863956439690907e-10,5.9756578670535544e-10,6.0240913619722551e-10
6.07,4.9414193335814021e-10,5.2087336230589661e-10,5.3263360903608385e-10,5.4824576079793345e-10,5.6926907438758055e-10,5.9817405194699566e-10,6.0301411555177796e-10
6.0725,4.9498003232085074e-10,5.2174818824118839e-10,5.3349470795905972e-10,5.4905614182047753e-10,5.7003725779932891e-10,5.9891567665168499e-10,6.0375111094297855e-10
6.075,4.9595430545709202e-10,5.2276717776481281e-10,5.3450079903162587e-10,5.5000873847009236e-10,5.7094393207108564e-10,5.9979077222595934e-10,6.0462030884096514e-10
6.0775,4.9706370746553248e-10,5.2392910157609215e-10,5.356506619606888e-10,5.5110249557613651e-10,5.7198820811554297e-10,6.0079873254564819e-10,6.0562118329234438e-10
6.08,4.9830640533170007e-10,5.2523194334657694e-10,5.3694231869511359e-10,5.5233563218129621e-10,5.7316854239919291e-10,6.0193826886165941e-10,6.0675250147182942e-10
6.0825,4.9967972186937904e-10,5.2667281445729479e-10,5.3837290222330563e-10,5.537054864440369e-10,5.7448250103872175e-10,6.032071700846812e-10,6.0801209073427836e-10
6.085,5.0118008901826535e-10,5.2824787881418932e-10,5.3993855685208942e-10,5.5520839894379944e-10,5.759266532838646e-10,6.0460224326384316e-10,6.0939683087104148e-10
6.0875,5.0280307204663849e-10,5.299523960338358e-10,5.4163449377860753e-10,5.5683973190947846e-10,5.7749660821868073e-10,6.0611939926442549e-10,6.1090271664676463e-10
