Physical Time (s),ep_bot Monitor (kg-m/s^3): bot_cv1,ep_bot Monitor (kg-m/s^3): bot_cv2,ep_bot Monitor (kg-m/s^3): bot_cv3,ep_bot Monitor (kg-m/s^3): bot_cv4,ep_bot Monitor (kg-m/s^3): bot_cv5,ep_bot Monitor (kg-m/s^3): bot_cv6,ep_bot Monitor (kg-m/s^3): bot_cv7
5.425,-2.4701742506311829e-08,-3.9230353688259008e-08,-5.0000718893009408e-08,-5.734513557880916e-08,-6.5155205910700899e-08,-8.0359332099511282e-08,-8.8901191094850923e-08
5.4275,-2.8021763959613223e-08,-4.2984128852405721e-08,-5.4094518994036674e-08,-6.16757475366227e-08,-6.9662848767472675e-08,-8.5055319613545677e-08,-9.365152554834783e-08
5.43,-3.1123704592313457e-08,-4.6488647629834321e-08,-5.7915505732458465e-08,-6.5718092890804046e-08,-7.3869434264219484e-08,-8.9435426062580955e-08,-9.8084418842913192e-08
5.4325,-3.3997088460622881e-08,-4.9732180974114309e-08,-6.1451168244597611e-08,-6.9458771967713493e-08,-7.7760991901947851e-08,-9.3485313052927651e-08,-1.0218534328263238e-07
5.435,-3.663196207336625e-08,-5.2703941977769377e-08,-6.4689605672449864e-08,-7.288443282854792e-08,-8.1323201867234188e-08,-9.7190009443924348e-08,-1.0593913746429105e-07
5.4375,-3.9020416285730969e-08,-5.5395533620949638e-08,-6.7621663186073356e-08,-7.5985003959583945e-08,-8.4545506110504556e-08,-1.0053941890214695e-07,-1.0933629287431362e-07
5.44,-4.1155761197725715e-08,-5.7799605638859947e-08,-7.0239390858859204e-08,-7.8751926975940416e-08,-8.7418980719998404e-08,-1.0352484956668222e-07,-1.1236802750654948e-07
5.4425,-4.30327945004151e-08,-5.9910345265852612e-08,-7.2536703639708972e-08,-8.1179344495885082e-08,-8.9937589225552842e-08,-1.061400080949003e-07,-1.1502809985821606e-07
5.445,-4.4646776751052465e-08,-6.1722375924408572e-08,-7.4507847015449863e-08,-8.326126570438863e-08,-9.2095236206191299e-08,-1.0837833617465697e-07,-1.1730988866440984e-07
5.4475,-4.5995232301480047e-08,-6.3232827626477534e-08,-7.6149466442867827e-08,-8.4994313331933654e-08,-9.3889149581850158e-08,-1.1023724590005819e-07,-1.1921088490970608e-07
5.45,-4.7076322528825851e-08,-6.4439511861775026e-08,-7.7459121101261248e-08,-8.6376262683480139e-08,-9.5317404186241252e-08,-1.1171561081713812e-07,-1.2073006686764576e-07
5.4525,-4.7889999748907724e-08,-6.5342265279938803e-08,-7.8436755806027713e-08,-8.7407497347615412e-08,-9.6380244370749635e-08,-1.1281399503768881e-07,-1.2186790563223623e-07
5.455,-4.8437792046451048e-08,-6.5942652790087298e-08,-7.9083668572705758e-08,-8.808912754197059e-08,-9.7079430949157159e-08,-1.1353512399798182e-07,-1.2262740832387819e-07
5.4575,-4.8721747920458892e-08,-6.6242696327833556e-08,-7.9401548047988811e-08,-8.8422333888183991e-08,-9.7416164939729602e-08,-1.1387993570004747e-07,-1.2300986551598571e-07
5.46,-4.8744749917255546e-08,-6.6245401140041487e-08,-7.9393092517235433e-08,-8.8409125734522207e-08,-9.7392029070313081e-08,-1.1384962649516074e-07,-1.2301666105654097e-07
5.4625,-4.8510695536808066e-08,-6.5955146669375249e-08,-7.9062700643253875e-08,-8.805353712565349e-08,-9.7010945583906272e-08,-1.1344884878881092e-07,-1.2265294295065259e-07
5.465,-4.8024786756444844e-08,-6.5377870091150655e-08,-7.8416502361517606e-08,-8.7361520514884651e-08,-9.6278702351636744e-08,-1.1268424714699452e-07,-1.2192553979784071e-07
5.4675,-4.7293393129908842e-08,-6.4520640894329325e-08,-7.7461835419732506e-08,-8.6340600149521575e-08,-9.5202561569010467e-08,-1.1156363844401335e-07,-1.2084268984993359e-07
5.47,-4.6323693440385449e-08,-6.3391394030360865e-08,-7.6207287315196866e-08,-8.4999936388681634e-08,-9.379213193082667e-08,-1.1009736643883921e-07,-1.1941447799503612e-07
5.4725,-4.512366935916814e-08,-6.1999285060457016e-08,-7.4663138123306156e-08,-8.3350793947971938e-08,-9.2059261475523672e-08,-1.0829647949246673e-07,-1.1765207054187951e-07
5.475,-4.3702366736532173e-08,-6.0354957358814356e-08,-7.2841385050940751e-08,-8.1406230126177993e-08,-9.0018085957335599e-08,-1.0617554777870142e-07,-1.1557026167468712e-07
5.4775,-4.206942012051539e-08,-5.8469749845603436e-08,-7.0754727932041164e-08,-7.9180002790996085e-08,-8.7683167821670718e-08,-1.037494425630619e-07,-1.1318420213741279e-07
5.48,-4.0234713239110321e-08,-5.6355079164872408e-08,-6.8415794708740607e-08,-7.6685988883440725e-08,-8.5070004770635891e-08,-1.0103526812176172e-07,-1.1051096520230671e-07
5.4825,-3.8207832072923846e-08,-5.4021738785333143e-08,-6.5836042749494312e-08,-7.3935649003783781e-08,-8.2190720101338692e-08,-9.8047000615127083e-08,-1.0756483498147172e-07
5.485,-3.599811386173042e-08,-5.148010667825865e-08,-6.30265254023164e-08,-7.0940327769675129e-08,-7.9056918095309284e-08,-9.479764563930076e-08,-1.0435867196842617e-07
5.4875,-3.3613968054219865e-08,-4.8739524637472078e-08,-5.9996990472547831e-08,-6.7709348498954107e-08,-7.5677868248756327e-08,-9.1297875453659039e-08,-1.0090340752840198e-07
5.49,-3.1063807623624044e-08,-4.5809482855543403e-08,-5.6757963432249115e-08,-6.4254365025567386e-08,-7.2065100017841316e-08,-8.7559400830068206e-08,-9.7211111604892448e-08
5.4925,-2.8355845295949632e-08,-4.269955874217413e-08,-5.332030733795833e-08,-6.0587719031350555e-08,-6.8231711402419883e-08,-8.3594670256594942e-08,-9.3294097312810746e-08
5.495,-2.5498049299697932e-08,-3.9419442269187487e-08,-4.9695231773311647e-08,-5.6721055357267853e-08,-6.4189702455490126e-08,-7.9415828626809092e-08,-8.9164414172356894e-08
5.4975,-2.249852006234819e-08,-3.5979125364646226e-08,-4.5894161090776139e-08,-5.2666553903894042e-08,-5.9951869569312716e-08,-7.5036375817567908e-08,-8.4835562802555994e-08
5.5,-1.9366097975045894e-08,-3.2389172496198903e-08,-4.1929073238819045e-08,-4.8437008935898974e-08,-5.5531641363116922e-08,-7.0470548908148529e-08,-8.0321944229560995e-08
5.5025,-1.6109646857648682e-08,-2.8659652799006108e-08,-3.7810809732019759e-08,-4.404422497611282e-08,-5.0942361986272663e-08,-6.5733238616080295e-08,-7.5638517972748626e-08
5.505,-1.2737154504820832e-08,-2.4799060696877926e-08,-3.3548292468790693e-08,-3.9498192576930991e-08,-4.6194824710936446e-08,-6.0835632455516814e-08,-7.0796252901989406e-08
5.5075,-9.2556210150115681e-09,-2.0814625419998131e-08,-2.9148971070927395e-08,-3.4806850385719601e-08,-4.129763906238181e-08,-5.5786470841474914e-08,-6.5803656319837835e-08
5.51,-5.6717961469574922e-09,-1.6713595465415653e-08,-2.4620805608647277e-08,-2.9978534395017491e-08,-3.6259079376995706e-08,-5.0592605253993118e-08,-6.0666656866651851e-08
5.5125,-1.9914739974661936e-09,-1.250284780214956e-08,-1.9972082479457102e-08,-2.5022179913535616e-08,-3.1087659997937228e-08,-4.5262706701261037e-08,-5.5393593270481521e-08
5.515,1.779034603862237e-09,-8.1903573441146081e-09,-1.5212114452737387e-08,-1.9947376011678467e-08,-2.5793122912583785e-08,-3.9806676588813792e-08,-4.9993773474202476e-08
5.5175,5.6323222196167906e-09,-3.7852972787244375e-09,-1.0351463907714081e-08,-1.4765411748940277e-08,-2.0386952717245338e-08,-3.423634746661853e-08,-4.4478470661661012e-08
5.52,9.5604356153125383e-09,7.0285452750900599e-10,-5.4010354314166493e-09,-9.4883129533439653e-09,-1.4881732584153783e-08,-2.8564011965922006e-08,-3.8859389965446055e-08
5.5225,1.3555472199585546e-08,5.2650489730566051e-09,-3.7067339290337286e-10,-4.1270700816638778e-09,-9.2894626419340981e-09,-2.2801988364659292e-08,-3.3148269213536473e-08
5.525,1.7608606331501699e-08,9.8914182339021661e-09,4.7290466053328538e-09,1.3067813670891614e-09,-3.6228822282382596e-09,-1.6963279343917086e-08,-2.735731660672381e-08
5.5275,2.1712391274400544e-08,1.4573577998527479e-08,9.8889390752981855e-09,6.8036461573693055e-09,2.107810205577815e-09,-1.1057708113244267e-08,-2.1495542874925566e-08
5.53,2.5857908052460029e-08,1.9301367453910262e-08,1.5097602504618445e-08,1.2351593318747511e-08,7.8908241537884826e-09,-5.096370711690817e-09,-1.5573452193206807e-08
5.5325,3.0036286531907015e-08,2.4064488242000532e-08,2.0343563446894258e-08,1.7938891062674186e-08,1.3714884914632895e-08,9.1010463999256445e-10,-9.6013102559772384e-09
5.535,3.4237585774382159e-08,2.8851279617057236e-08,2.5613270438545914e-08,2.3550719635105787e-08,1.9564484491796661e-08,6.9451908069012786e-09,-3.5948671769951451e-09
5.5375,3.8451416598782147e-08,3.3649522752838159e-08,3.0892888224771093e-08,2.9172020970974452e-08,2.542450300545445e-08,1.2993403865062142e-08,2.4308416402058676e-09
5.54,4.2666219711281399e-08,3.8445928086659407e-08,3.6167729708498247e-08,3.4787410894096835e-08,3.1279184677296899e-08,1.9038915336112175e-08,8.4604762755201446e-09
5.5425,4.6871524431085591e-08,4.3228890088160652e-08,4.1425438245930513e-08,4.0383721148041143e-08,3.7115100545599396e-08,2.5068990994191185e-08,1.4481692155783843e-08
5.545,5.1055291018913081e-08,4.7985233753059725e-08,4.6651880188538742e-08,4.5946286729731548e-08,4.2917090277915482e-08,3.1069556133860736e-08,2.0480742401854983e-08
5.5475,5.520631048643296e-08,5.270258131704311e-08,5.1834047097664181e-08,5.1461373239728519e-08,4.8670712166796967e-08,3.7026440262847027e-08,2.6443812962144746e-08
5.55,5.9311902859011526e-08,5.7366657656298121e-08,5.6956411510262474e-08,5.6912392406421972e-08,5.4358708413442185e-08,4.2922601842649765e-08,3.2354289165238594e-08
5.5525,6.335829776803914e-08,6.1961447247012941e-08,6.2000773622241439e-08,6.2280230990787554e-08,5.9961798008085273e-08,4.8738519505259566e-08,3.8192874169320393e-08
5.555,6.7331497301914715e-08,6.6470119710942196e-08,6.6947660997609037e-08,6.754392787591759e-08,6.5458355112658975e-08,5.4452484666518889e-08,4.3938500511931103e-08
5.5575,7.1216624003319066e-08,7.0875076283997179e-08,7.1776920946419448e-08,7.2681756045970282e-08,7.0826466547960951e-08,6.0042499589376324e-08,4.956948087003899e-08
5.56,7.4997074187897766e-08,7.5157477412474909e-08,7.6468227069081529e-08,7.7672075706104032e-08,7.6043397746367713e-08,6.5485967414792426e-08,5.5063286566577096e-08
5.5625,7.865700745814768e-08,7.929999783254755e-08,8.1003668840113577e-08,8.2496072499300441e-08,8.1089044653208165e-08,7.0762119192943574e-08,6.0398935384614844e-08
5.565,8.2179662346048313e-08,8.3284341245067502e-08,8.5364020707587398e-08,8.7133836398267909e-08,8.5942678310648474e-08,7.5849628239740534e-08,6.5555710987051452e-08
5.5675,8.5548968401906887e-08,8.7092612347707111e-08,8.9529694292108692e-08,9.1564440410858724e-08,9.0582507060378331e-08,8.0725409210010415e-08,7.0510183967523453e-08
5.57,8.8749986758474064e-08,9.0707634600696248e-08,9.3481433707237436e-08,9.5767911660867344e-08,9.498838349413544e-08,8.5368747767630514e-08,7.5241478918408091e-08
5.5725,9.1765285814044418e-08,9.4109728656880621e-08,9.7197763642418833e-08,9.9722180702222635e-08,9.9138166322298476e-08,8.9756763281095495e-08,7.972638474473503e-08
5.575,9.4578938757132248e-08,9.7280954469517564e-08,1.0065901986537002e-07,1.0340624370552688e-07,1.0301064669405378e-07,9.3868063275620823e-08,8.3943144407468805e-08
5.5775,9.7176951960487258e-08,1.0020539619087141e-07,1.0384796904854886e-07,1.0680211618716895e-07,1.0658647021876141e-07,9.7682494014436293e-08,8.7870913360617946e-08
5.58,9.9545369910981285e-08,1.0286707407053477e-07,1.0674738001228302e-07,1.0989137090244323e-07,1.098462136539577e-07,1.011789473000662e-07,9.1487776307111078e-08
5.5825,1.0167118736092156e-07,1.0525121282636175e-07,1.0934142916410762e-07,1.1265676099337252e-07,1.1277151081704692e-07,1.043383415710526e-07,9.4774054544852153e-08
5.585,1.0354177900982454e-07,1.073437275544353e-07,1.1161463874554401e-07,1.1508126496034378e-07,1.1534374346552576e-07,1.0714127349371804e-07,9.7709811869484491e-08
5.5875,1.0514543631161409e-07,1.0913172698402081e-07,1.1355302686912232e-07,1.1715038598472652e-07,1.1754737729806987e-07,1.0956991340095841e-07,1.0027626047767278e-07
5.59,1.0647227659308884e-07,1.1060439867462216e-07,1.1514495947832903e-07,1.1885193078195696e-07,1.1936937814683974e-07,1.1160869533167467e-07,1.0245668580863719e-07
5.5925,1.075138239688176e-07,1.1175246031122918e-07,1.1638059377377801e-07,1.201754010865759e-07,1.2079822684937186e-07,1.1324396146723735e-07,1.0423650837127508e-07
5.595,1.0826301084370113e-07,1.1256826293505159e-07,1.1725184831531727e-07,1.2111191319847005e-07,1.2182446399778854e-07,1.144648685327291e-07,1.0560383710402285e-07
5.5975,1.0871406144560304e-07,1.1304551711041517e-07,1.1775220760243377e-07,1.2165483094716781e-07,1.2244096852436453e-07,1.1526322056626419e-07,1.0654896139815858e-07
5.6,1.0886262142801323e-07,1.1317929802677639e-07,1.1787668545229881e-07,1.2179995993459678e-07,1.2264433314117986e-07,1.1563512062401272e-07,1.0706703163875767e-07
5.6025,1.0870577090009815e-07,1.129662137768301e-07,1.1762197303782498e-07,1.2154423150632735e-07,1.2243139198577902e-07,1.1557632680752203e-07,1.0715283757042602e-07
5.605,1.0824221213294081e-07,1.124049674148653e-07,1.1698705626581807e-07,1.208865238976819e-07,1.2180036993026239e-07,1.1508338204378513e-07,1.0680161336696676e-07
5.6075,1.0747252917659129e-07,1.114966964508983e-07,1.1597353787458184e-07,1.1982824804530134e-07,1.2075235393595254e-07,1.1415608238258455e-07,1.0601211685260633e-07
5.61,1.0639945929809164e-07,1.1024512601824678e-07,1.1458554872636468e-07,1.1837336777485807e-07,1.1929082332970196e-07,1.1279690653651685e-07,1.0478547468823537e-07
5.6125,1.0502801156825136e-07,1.0865622592656293e-07,1.1282962788404627e-07,1.1652864380636165e-07,1.1742202354503166e-07,1.1101077392240698e-07,1.031257875220638e-07
5.615,1.0336451266102867e-07,1.0673702981985076e-07,1.1071344860427389e-07,1.1430229749653963e-07,1.1515413146865748e-07,1.0880577011037667e-07,1.0103998305262847e-07
5.6175,1.0141707835650705e-07,1.0449662066179364e-07,1.0824711665144853e-07,1.1170507181552274e-07,1.1249789416963078e-07,1.0619108301838902e-07,9.8536426518990705e-08
5.62,9.9194523539001858e-08,1.0194517372791535e-07,1.0544215329995966e-07,1.0874918330071593e-07,1.0946569656449141e-07,1.0317843673194271e-07,9.5626489987162411e-08
5.6225,9.6707645981835717e-08,9.9095392460407056e-08,1.0231287733486238e-07,1.0544969013290623e-07,1.0607304278510185e-07,9.9782274630493793e-08,9.2323564158451032e-08
5.625,9.3968633814304433e-08,9.5961443883961334e-08,9.8874882593097855e-08,1.018231754258213e-07,1.0233682168701175e-07,9.6019759231503562e-08,8.8644430951092461e-08
5.6275,9.0990863834560523e-08,9.2558720280582184e-08,9.5145008130127341e-08,9.7887359339422633e-08,9.8275571686012307e-08,9.1910039700150396e-08,8.4607778535835915e-08
5.63,8.7789380511066866e-08,8.8904511430525182e-08,9.1142282820688741e-08,9.3662021561679557e-08,9.3909567643069587e-08,8.7473039170805214e-08,8.023300151474468e-08
5.6325,8.4381121095503357e-08,8.5017836797663739e-08,8.6886895985606087e-08,8.9167969104181547e-08,8.9260087059787587e-08,8.2730494928584875e-08,7.5541863645777888e-08
5.635,8.0783254780014653e-08,8.091761251170767e-08,8.2398790144146811e-08,8.4425969568135886e-08,8.4348312726637235e-08,7.7703549056439854e-08,7.0554531858304645e-08
5.6375,7.7013039056321681e-08,7.6622821908890026e-08,7.7698121765022477e-08,7.9457431712321949e-08,7.9196575857141635e-08,7.2414874307182001e-08,6.5293161049434632e-08
5.64,7.3088340979687215e-08,7.2153493357044517e-08,7.2807052224312286e-08,7.428587239322686e-08,7.3829011310022244e-08,6.6888570865625333e-08,5.9781596682559533e-08
5.6425,6.9027141594155571e-08,6.753023317256071e-08,6.7748394900083063e-08,6.8935283789135859e-08,6.827024357898553e-08,6.1149446571568426e-08,5.4044884590297328e-08
5.645,6.4847767980039144e-08,6.2774114632713806e-08,6.2545353787187984e-08,6.3430251518751409e-08,6.2545647573350977e-08,5.5223204810408285e-08,4.8108974703569491e-08
5.6475,6.0569372709215e-08,5.7907010972385764e-08,5.722159120611801e-08,5.7795071175802219e-08,5.6680279053198541e-08,4.9136129032275941e-08,4.2000693139382108e-08
5.65,5.6211128403114839e-08,5.2950516789141633e-08,5.1799908929297883e-08,5.2053508684467882e-08,5.0698560425703395e-08,4.2914318054235703e-08,3.5746731124126557e-08
5.6525,5.1791751247982879e-08,4.792562287783675e-08,4.6302803237107353e-08,4.6229004954991476e-08,4.4624920332056766e-08,3.6583842731113029e-08,2.9373231790056004e-08
5.655,4.7331700499921321e-08,4.2855365667066077e-08,4.0755297383555215e-08,4.0347964686311735e-08,3.8487056082550597e-08,3.0173701154131717e-08,2.2909296793258781e-08
5.6575,4.2849610475708729e-08,3.7760769822904194e-08,3.5180305381526955e-08,3.4434777655917064e-08,3.2310260192005944e-08,2.3709547787595517e-08,1.638089304492606e-08
5.66,3.8365692627496912e-08,3.2664537251722763e-08,2.9602544554086964e-08,2.8515315856690038e-08,2.6121269251641725e-08,1.7219113226354907e-08,9.8163055591181879e-09
5.6625,3.389787028197682e-08,2.7586830753054175e-08,2.404383119041061e-08,2.2612329416901305e-08,1.9943932472219678e-08,1.0727167814269045e-08,3.2408321787494473e-09
5.665,2.9464737483307955e-08,2.2548633408070124e-08,1.8526481480019058e-08,1.6749170549706289e-08,1.3802727150733955e-08,4.2604491876714825e-09,-3.3178061526651037e-09
5.6675,2.5082802619852084e-08,1.7568649216003454e-08,1.3070895080069768e-08,1.0947315861688099e-08,7.7196368298953254e-09,-2.1574125102009417e-09,-9.8351737606573983e-09
5.67,2.0770023221517592e-08,1.2667252279424022e-08,7.6992802174847585e-09,5.2302253340327186e-09,1.719057312470271e-09,-8.4999727459331603e-09,-1.6283920240800171e-08
5.6725,1.6541546681313308e-08,7.8614641806796491e-09,2.4296929010167214e-09,-3.8302509962460947e-10,-4.1782182391315171e-09,-1.4744040959819928e-08,-2.2639894539662772e-08
5.675,1.2412795985183334e-08,3.1684647850474266e-09,-2.7194592494501054e-09,-5.8724301390215781e-09,-9.9508824083299534e-09,-2.0867422152093944e-08,-2.8880166216420595e-08
5.6775,8.3972407920576629e-09,-1.3967630658536036e-09,-7.7316381473424463e-09,-1.1220131431303257e-08,-1.5579833255549332e-08,-2.6849800260119439e-08,-3.4983771817547698e-08
5.68,4.5070580703408011e-09,-5.8204038682496812e-09,-1.2591523609130497e-08,-1.6410156707934401e-08,-2.1047643629623214e-08,-3.267146507436148e-08,-4.0929950473475635e-08
5.6825,7.5426100098743046e-10,-1.0088506110431609e-08,-1.7283536751801654e-08,-2.1425486911205987e-08,-2.6336303757030858e-08,-3.8312205990362709e-08,-4.6697226935065469e-08
5.685,-2.8496647091413844e-09,-1.4187395644290834e-08,-2.1792553350269414e-08,-2.6250738875025107e-08,-3.1429885789295758e-08,-4.3753636618861348e-08,-5.2266281882159887e-08
5.6875,-6.2927984474350998e-09,-1.8102889650139071e-08,-2.6103046608349045e-08,-3.0869888448737001e-08,-3.6311994079953742e-08,-4.8977470586956146e-08,-5.7617565711254092e-08
5.69,-9.5635548172982665e-09,-2.1821653877681812e-08,-3.0200639574674262e-08,-3.5267771829548121e-08,-4.0966528341992458e-08,-5.3965974117345106e-08,-6.273208541896027e-08
5.6925,-1.265165835202476e-08,-2.5332355344794971e-08,-3.4072794233956096e-08,-3.9430071700584712e-08,-4.5378261798559506e-08,-5.8702538446558891e-08,-6.7592464239709109e-08
5.695,-1.554837375765381e-08,-2.8625651106985074e-08,-3.7709164906286472e-08,-4.3344786242394254e-08,-4.9533249097641922e-08,-6.3172046789504269e-08,-7.2182978135463072e-08
5.6975,-1.8246688560145407e-08,-3.1693925949112565e-08,-4.1100885118857686e-08,-4.7000796015902951e-08,-5.3418534541327183e-08,-6.7359542536117125e-08,-7.6487398379566981e-08
5.7,-2.0740431663203432e-08,-3.4530137326599698e-08,-4.4239817958259195e-08,-5.0389344111625085e-08,-5.7024378477740647e-08,-7.1253743684773335e-08,-8.049357970493838e-08
5.7025,-2.3024911030844987e-08,-3.7128586920098778e-08,-4.7119250220606701e-08,-5.3503164742250722e-08,-6.0342888957068897e-08,-7.4844985556846254e-08,-8.419121999581393e-08
