Physical Time (s),enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv7
5.8225,2.0670235494782505e-09,2.4270737632681722e-09,2.6106172018688373e-09,2.795613188027101e-09,3.1257393445919773e-09,3.9066607576500617e-09,4.695569156573464e-09
5.825,2.0690897696970537e-09,2.429532738304196e-09,2.6137109395598631e-09,2.7981268639792361e-09,3.1278356652417926e-09,3.9081876571198136e-09,4.6967987187648877e-09
5.8275,2.0713301431953246e-09,2.4322022918091429e-09,2.6170532688651376e-09,2.800868160903147e-09,3.1301398341165772e-09,3.9099030317086309e-09,4.6981950736927856e-09
5.83,2.0737373698352773e-09,2.435073389125802e-09,2.6206285213244902e-09,2.8038224211536646e-09,3.1326378704333536e-09,3.9117951695763457e-09,4.6997499186183256e-09
5.8325,2.0763033269799141e-09,2.4381362545008205e-09,2.6244265112378363e-09,2.8069803887394078e-09,3.1353216786312269e-09,3.9138584136794968e-09,4.7014610186519781e-09
5.835,2.0790189752136651e-09,2.4413797615367765e-09,2.6284306731044482e-09,2.8103261937124312e-09,3.1381770286350612e-09,3.9160816198741372e-09,4.7033203457050131e-09
5.8375,2.0818739777699247e-09,2.4447911798314128e-09,2.6326237384508959e-09,2.8138434545432024e-09,3.1411888768079116e-09,3.9184525170135247e-09,4.7053182786688818e-09
5.84,2.0848571467394638e-09,2.4483566974472191e-09,2.6369906344624431e-09,2.8175179813908774e-09,3.1443443961670755e-09,3.9209603730848149e-09,4.7074466518131423e-09
5.8425,2.0879562489958593e-09,2.4520612157918902e-09,2.641508634246681e-09,2.8213286459505582e-09,3.1476246104540167e-09,3.9235875970475518e-09,4.709690430011031e-09
5.845,2.0911581783296066e-09,2.4558888614082466e-09,2.6461615423754097e-09,2.825261636376255e-09,3.1510169511735302e-09,3.926323864166735e-09,4.7120411144225468e-09
5.8475,2.0944491883833539e-09,2.4598232801432334e-09,2.6509272960220227e-09,2.8292969409103798e-09,3.1545026639866202e-09,3.9291534445341428e-09,4.7144848734445294e-09
5.85,2.0978147354844234e-09,2.4638473186690167e-09,2.6557861897525181e-09,2.8334167552938109e-09,3.1580659203279528e-09,3.9320626581447638e-09,4.7170113425599137e-09
5.8525,2.1012395426137717e-09,2.4679430152698498e-09,2.6607191653762495e-09,2.8376036304217104e-09,3.1616911184718815e-09,3.9350383205389136e-09,4.7196096906276515e-09
5.855,2.1047071882103194e-09,2.4720908673847947e-09,2.665700032279943e-09,2.8418332931845832e-09,3.1653554017033122e-09,3.9380601271296228e-09,4.7222633720328444e-09
5.8575,2.1082006335786815e-09,2.4762704404340375e-09,2.6707080927607593e-09,2.846087339578088e-09,3.1690420655301881e-09,3.941113864217837e-09,4.7249624667538557e-09
5.86,2.1117023364462027e-09,2.480460743846946e-09,2.6757158270837853e-09,2.8503400906237799e-09,3.1727273318217577e-09,3.9441779061768117e-09,4.7276877410080744e-09
5.8625,2.1151946331746093e-09,2.484640921854243e-09,2.6806985376175087e-09,2.8545688410547399e-09,3.176390846989622e-09,3.9472348956120262e-09,4.7304221367917418e-09
5.865,2.1186599552239167e-09,2.4887904523235956e-09,2.6856353093390494e-09,2.8587545900616736e-09,3.1800156389561861e-09,3.9502705632146007e-09,4.73315242771676e-09
5.8675,2.1220810938842316e-09,2.4928897126249739e-09,2.6905009500173473e-09,2.8628740836355697e-09,3.183580288155274e-09,3.9532654223291444e-09,4.7358610396009911e-09
5.87,2.1254409733736301e-09,2.496918982282588e-09,2.6952743975144613e-09,2.8669089097318742e-09,3.1870686881794487e-09,3.9562052075985101e-09,4.7385362213291264e-09
5.8725,2.1287227924361791e-09,2.5008585336798059e-09,2.6999339619500229e-09,2.8708400605165816e-09,3.1904638434777567e-09,3.9590741622620829e-09,4.7411651708437807e-09
5.875,2.1319099162978328e-09,2.5046889503506936e-09,2.7044547002198612e-09,2.8746456871866163e-09,3.1937458654161076e-09,3.9618532534421828e-09,4.7437315774465961e-09
5.8775,2.134986240759684e-09,2.5083915787007655e-09,2.7088158388161286e-09,2.8783081784673625e-09,3.1968993222892859e-09,3.9645292195832246e-09,4.7462235220005956e-09
5.88,2.1379362765338904e-09,2.5119487003755166e-09,2.7130005629249781e-09,2.8818133835356861e-09,3.1999118963848466e-09,3.9670937831114371e-09,4.7486328023464835e-09
5.8825,2.1407453822648509e-09,2.5153434911629669e-09,2.7169876975235224e-09,2.8851425280910981e-09,3.202766660821639e-09,3.9695342168180283e-09,4.7509460582819184e-09
5.885,2.1433999767599197e-09,2.5185602597009105e-09,2.7207602008558148e-09,2.8882803036120851e-09,3.205450456073498e-09,3.9718408845109219e-09,4.7531550327779311e-09
5.8875,2.1458875284915041e-09,2.5215845430055842e-09,2.7243029447917072e-09,2.8912135979523184e-09,3.2079521790165171e-09,3.9740041351899385e-09,4.7552545262957245e-09
5.89,2.148196542420426e-09,2.5244028646408869e-09,2.7276018143851876e-09,2.8939300978104986e-09,3.2102613463723412e-09,3.9760135558563152e-09,4.7572374051599514e-09
5.8925,2.1503163473175481e-09,2.5270025280234912e-09,2.7306402464700784e-09,2.8964150774098277e-09,3.2123647043167728e-09,3.9778577757505951e-09,4.7590936092956504e-09
5.895,2.1522373386479929e-09,2.5293721041919882e-09,2.7334052287544939e-09,2.8986576332664787e-09,3.2142524495179308e-09,3.9795289212931389e-09,4.7608140749061401e-09
5.8975,2.1539510615074045e-09,2.5315015370796306e-09,2.735885413357348e-09,2.9006490669052565e-09,3.2159176391606293e-09,3.9810206381520383e-09,4.7623910804548889e-09
5.9,2.155450570528388e-09,2.5333827338303733e-09,2.7380719964788638e-09,2.9023828271508199e-09,3.2173554890266368e-09,3.982328951411206e-09,4.7638209437987979e-09
5.9025,2.156729938077265e-09,2.5350086543897395e-09,2.7399573964724487e-09,2.9038534805401496e-09,3.2185622450511893e-09,3.9834520226737106e-09,4.7651025170819029e-09
5.905,2.1577846791594527e-09,2.5363736682533304e-09,2.7415352606272635e-09,2.9050562971410086e-09,3.21953473974114e-09,3.9843894544731094e-09,4.7662368110113626e-09
5.9075,2.1586112012945362e-09,2.5374732535557754e-09,2.7428009726679781e-09,2.9059874662609032e-09,3.2202703980940437e-09,3.9851403204200145e-09,4.7672254071413808e-09
5.91,2.159207956943889e-09,2.5383053855334117e-09,2.7437526730731955e-09,2.9066465467322232e-09,3.2207689425415634e-09,3.9857048324213097e-09,4.7680698515458351e-09
5.9125,2.1595748753456528e-09,2.5388698606274816e-09,2.744390295888823e-09,2.9070335974169556e-09,3.2210317790543295e-09,3.986085288211586e-09,4.7687728485475254e-09
5.915,2.1597130140256764e-09,2.539167432279328e-09,2.7447143276031997e-09,2.9071505689115206e-09,3.2210606846163839e-09,3.9862837360446884e-09,4.7693357500388071e-09
5.9175,2.1596250098583323e-09,2.5392002341936263e-09,2.7447266208608888e-09,2.906999784984163e-09,3.2208581993596603e-09,3.9863037851804019e-09,4.7697616126143695e-09
5.92,2.159313866191247e-09,2.5389709203363597e-09,2.7444297096363685e-09,2.9065844396897568e-09,3.2204284876680773e-09,3.9861491058513628e-09,4.7700553475203459e-09
5.9225,2.1587842427760993e-09,2.5384841740170491e-09,2.7438294091840402e-09,2.9059101018004512e-09,3.2197784053369996e-09,3.9858273593780664e-09,4.7702250797324037e-09
5.925,2.158041347603911e-09,2.537745332975565e-09,2.7429327071786772e-09,2.9049838134458635e-09,3.2189153545793588e-09,3.985347515441991e-09,4.7702785031048168e-09
5.9275,2.1570915977075725e-09,2.5367610596350649e-09,2.7417453421149022e-09,2.9038115012974288e-09,3.2178450535057206e-09,3.9847157868336721e-09,4.7702218053664991e-09
5.93,2.1559427347990594e-09,2.5355395718495581e-09,2.740275451088878e-09,2.9024011419308239e-09,3.2165744788507751e-09,3.9839389434560144e-09,4.7700618248955231e-09
5.9325,2.1546029366912617e-09,2.5340895458098779e-09,2.7385325971117633e-09,2.9007615071101715e-09,3.2151114381161878e-09,3.9830235129625067e-09,4.7698054158275897e-09
5.935,2.1530810722348358e-09,2.5324203758406396e-09,2.736527301039856e-09,2.8989018406149041e-09,3.2134648706659993e-09,3.9819771067045287e-09,4.7694597752331484e-09
5.9375,2.1513866018230847e-09,2.5305420630566267e-09,2.734269155859118e-09,2.8968308399606488e-09,3.2116432137555715e-09,3.9808073507718513e-09,4.7690316922299382e-09
5.94,2.1495296209364252e-09,2.5284655443379982e-09,2.7317717139915707e-09,2.8945607269231691e-09,3.2096587152125461e-09,3.9795262880749038e-09,4.7685327032703408e-09
5.9425,2.1475215124897681e-09,2.5262036576037277e-09,2.7290496509985659e-09,2.8921038499932452e-09,3.2075232531642685e-09,3.9781456575778308e-09,4.7679747895255892e-09
5.945,2.1453743103042924e-09,2.5237701378585374e-09,2.7261176654154419e-09,2.8894727433096772e-09,3.2052480395923611e-09,3.9766756045372608e-09,4.7673672575278186e-09
5.9475,2.1431001730871033e-09,2.5211785633197636e-09,2.7229936104651854e-09,2.8866835287083773e-09,3.2028472333789983e-09,3.9751286118794415e-09,4.7667222292967402e-09
5.95,2.1407107987626383e-09,2.5184416130091881e-09,2.7196886321318662e-09,2.8837458552929447e-09,3.2003281851350856e-09,3.9735096333050077e-09,4.7660444103582852e-09
5.9525,2.1382186195040884e-09,2.5155726321102756e-09,2.7162200289374008e-09,2.8806752779906849e-09,3.197704208524549e-09,3.9718291919507577e-09,4.7653430809179096e-09
5.955,2.1356352319710311e-09,2.5125843480751087e-09,2.7125986808464157e-09,2.8774800524001637e-09,3.1949814122790112e-09,3.9700904934287631e-09,4.7646195754108299e-09
5.9575,2.1329729796547493e-09,2.5094904771230483e-09,2.7088421661733399e-09,2.8741743207924936e-09,3.1921723477468072e-09,3.9683037724510818e-09,4.7638818655192318e-09
5.96,2.1302437061079776e-09,2.5063044917580254e-09,2.704963806769791e-09,2.8707677502905953e-09,3.189284676507395e-09,3.9664752507253587e-09,4.7631347664625818e-09
5.9625,2.1274587855743155e-09,2.5030396675512365e-09,2.7009813428351368e-09,2.8672754999638926e-09,3.1863318401071323e-09,3.9646162457437946e-09,4.7623888691647877e-09
5.965,2.1246301005487259e-09,2.4997097690797329e-09,2.6969090534795618e-09,2.863709359555875e-09,3.1833240896858454e-09,3.9627339692775385e-09,4.7616505461662323e-09
5.9675,2.1217690342033243e-09,2.4963279330964285e-09,2.6927636700687579e-09,2.8600833419755723e-09,3.1802738394615997e-09,3.9608369083262867e-09,4.7609277258658274e-09
5.97,2.1188856019130406e-09,2.4929060057259516e-09,2.6885587687833039e-09,2.8564076683743748e-09,3.177188427624868e-09,3.9589287570210823e-09,4.760222474242996e-09
5.9725,2.1159895985706875e-09,2.489455733837673e-09,2.6843095099965948e-09,2.8526945491537076e-09,3.1740765185758167e-09,3.9570146382051986e-09,4.7595373068020127e-09
5.975,2.1130909959266778e-09,2.4859890499311464e-09,2.6800318354513452e-09,2.8489569502512804e-09,3.1709477122984235e-09,3.9550997611927306e-09,4.7588747418729641e-09
5.9775,2.1101987184764356e-09,2.4825167984231072e-09,2.6757382353811853e-09,2.8452042487517987e-09,3.1678080937162165e-09,3.9531862779818506e-09,4.7582344156932513e-09
5.98,2.1073210740379865e-09,2.4790492224721805e-09,2.671444184034363e-09,2.8414490465376412e-09,3.1646674327857225e-09,3.9512793189886182e-09,4.757619233069219e-09
5.9825,2.1044657807957768e-09,2.4755962055146705e-09,2.66716082140565e-09,2.8376993042276899e-09,3.1615308807454437e-09,3.9493796174681336e-09,4.7570266208083183e-09
5.985,2.1016399618982054e-09,2.4721669218872027e-09,2.6628999976335674e-09,2.8339642566085958e-09,3.1584049779402893e-09,3.9474900238244283e-09,4.7564555543240785e-09
5.9875,2.0988499153869565e-09,2.4687694077850928e-09,2.6586741825978925e-09,2.8302532936098888e-09,3.1552959769401918e-09,3.9456131838413644e-09,4.755905085172666e-09
5.99,2.0961013597853769e-09,2.4654109184634847e-09,2.6544917110758472e-09,2.8265714188374161e-09,3.1522059220899118e-09,3.9437463632866645e-09,4.7553696842758266e-09
5.9925,2.0933993406455555e-09,2.4620981961427028e-09,2.6503612503153923e-09,2.8229250083676734e-09,3.1491391803236185e-09,3.9418889198342302e-09,4.7548455705505395e-09
5.995,2.0907493921074213e-09,2.4588386090268356e-09,2.6462947437079467e-09,2.8193236666899397e-09,3.1461029519626914e-09,3.940042732941192e-09,4.7543320056402591e-09
5.9975,2.0881570349214204e-09,2.4556396083273082e-09,2.6423022374652505e-09,2.8157756810001513e-09,3.1431029604678612e-09,3.938209511013823e-09,4.7538274080262686e-09
6.0,2.0856269735200124e-09,2.4525077279843009e-09,2.6383925841421102e-09,2.8122882871491684e-09,3.1401437892916468e-09,3.9363910045365192e-09,4.7533288503348024e-09
6.0025,2.0831640480786196e-09,2.4494496226555662e-09,2.6345757290605164e-09,2.8088701232070911e-09,3.1372317990608118e-09,3.9345902167498898e-09,4.7528359066588836e-09
6.005,2.0807713340521448e-09,2.4464701544618285e-09,2.6308597904186095e-09,2.8055269907952547e-09,3.1343709615136077e-09,3.9328071197687383e-09,4.7523455040586033e-09
6.0075,2.0784532613152648e-09,2.4435754597713015e-09,2.6272541957726088e-09,2.8022655685776633e-09,3.1315652252854881e-09,3.9310408702400123e-09,4.7518532593682916e-09
6.01,2.0762139269710546e-09,2.4407710530252658e-09,2.6237660826387072e-09,2.7990904603261156e-09,3.1288161236991617e-09,3.9292879203794563e-09,4.7513514365549304e-09
6.0125,2.0740571724694673e-09,2.4380620149436079e-09,2.6204029153837122e-09,2.7960073327181449e-09,3.1261270584233524e-09,3.9275469972540532e-09,4.7508345587346791e-09
6.015,2.0719851330761821e-09,2.4354517743529732e-09,2.6171698163867564e-09,2.7930200686610726e-09,3.1235001792458985e-09,3.9258173165532542e-09,4.7502971169672842e-09
6.0175,2.0700021706033261e-09,2.4329462211030343e-09,2.6140751851814033e-09,2.7901369421249067e-09,3.1209431761344124e-09,3.9241040609850299e-09,4.7497388683268828e-09
6.02,2.0681123876593505e-09,2.4305513706400535e-09,2.6111272663819785e-09,2.7873656806031543e-09,3.1184633058369766e-09,3.9224131452379689e-09,4.7491613017002832e-09
6.0225,2.0663193221351292e-09,2.4282728135275264e-09,2.6083346413982428e-09,2.7847142349971929e-09,3.1160675663205638e-09,3.9207514050924276e-09,4.7485670994656738e-09
6.025,2.0646288207725208e-09,2.4261182869922554e-09,2.6057074079304809e-09,2.7821920903559047e-09,3.113763922394426e-09,3.9191267664925463e-09,4.7479613087721691e-09
6.0275,2.06304525255455e-09,2.4240938087581594e-09,2.6032538429027619e-09,2.7798069849215161e-09,3.1115584714654952e-09,3.9175438377757124e-09,4.747346925686758e-09
6.03,2.061574344382423e-09,2.4222064607123675e-09,2.6009824645894851e-09,2.7775671127121421e-09,3.1094584345479506e-09,3.9160069723251372e-09,4.7467271644892589e-09
6.0325,2.0602208000966672e-09,2.4204622778162274e-09,2.5989008039147415e-09,2.7754795813082769e-09,3.1074706451592584e-09,3.9145195619843703e-09,4.7461039770513877e-09
6.035,2.0589906309901189e-09,2.4188688826330651e-09,2.5970187696175058e-09,2.7735536297377503e-09,3.10560371622065e-09,3.9130876992754608e-09,4.7454808596630816e-09
6.0375,2.0578894497191582e-09,2.4174337895242211e-09,2.5953446340629313e-09,2.7717970089086895e-09,3.1038645034806071e-09,3.911718790269337e-09,4.7448619514466482e-09
6.04,2.0569231205759404e-09,2.416164691167039e-09,2.5938878389779153e-09,2.7702193271192882e-09,3.1022615951773254e-09,3.9104229385333295e-09,4.7442557817953113e-09
6.0425,2.0560976846579719e-09,2.4150691952352339e-09,2.5926570198423526e-09,2.7688295356187703e-09,3.1008034402049997e-09,3.9092082978658946e-09,4.743669326807595e-09
6.045,2.0554191121924305e-09,2.4141544809988687e-09,2.5916596998364577e-09,2.767635827732377e-09,3.0994985582934541e-09,3.908081923729239e-09,4.7431079960483278e-09
6.0475,2.0548928261547406e-09,2.4134271795016355e-09,2.5909025859201872e-09,2.7666458027962866e-09,3.0983558304987997e-09,3.9070537606239137e-09,4.7425796575539828e-09
6.05,2.0545242952785215e-09,2.412893800370758e-09,2.5903931611128667e-09,2.7658679898876085e-09,3.0973839249891432e-09,3.9061335719841917e-09,4.7420941118419695e-09
6.0525,2.0543188222013196e-09,2.412560626170602e-09,2.590136015434755e-09,2.7653072588473979e-09,3.0965875427967466e-09,3.9053268489572628e-09,4.7416583471514777e-09
6.055,2.054281357592894e-09,2.4124335242392953e-09,2.5901372643805741e-09,2.7649708750043912e-09,3.0959746914921706e-09,3.9046418767575045e-09,4.7412827298460604e-09
6.0575,2.0544166388112922e-09,2.412518294426774e-09,2.5904037040704789e-09,2.7648670458555506e-09,3.0955543738172371e-09,3.904090004479616e-09,4.7409794617956056e-09
6.06,2.0547291265609268e-09,2.4128203456158783e-09,2.5909414646996213e-09,2.7650024563829022e-09,3.0953342849575117e-09,3.9036819631435948e-09,4.7407589835815585e-09
6.0625,2.0552224298635178e-09,2.41334395356738e-09,2.5917520007007925e-09,2.7653799803788025e-09,3.0953183304299728e-09,3.9034238022050482e-09,4.7406274973213944e-09
6.065,2.0558989207438666e-09,2.4140919063717148e-09,2.5928376111840332e-09,2.7660029644517571e-09,3.0955106537947667e-09,3.9033216200565278e-09,4.7405915469709264e-09
6.0675,2.0567606941324353e-09,2.4150664092324529e-09,2.5942022022030068e-09,2.7668751317044949e-09,3.0959164372083743e-09,3.9033830097586359e-09,4.7406599299984974e-09
6.07,2.0578092296509009e-09,2.4162687747967286e-09,2.5958414160172971e-09,2.767992206677985e-09,3.0965315660427671e-09,3.9036066113602546e-09,4.7408326405403034e-09
6.0725,2.0590445569055012e-09,2.4176986078954576e-09,2.5977527500536357e-09,2.7693519958608928e-09,3.0973538354426335e-09,3.9039927700779266e-09,4.7411138551429094e-09
6.075,2.0604659262335905e-09,2.4193545128369937e-09,2.5999356521135911e-09,2.7709553665714637e-09,3.0983842416698064e-09,3.9045443692935456e-09,4.7415109640593084e-09
6.0775,2.0620711505648875e-09,2.4212335422429854e-09,2.6023814317518596e-09,2.7727957240999027e-09,3.0996174186522388e-09,3.9052578936607338e-09,4.7420235659931174e-09
6.08,2.063856802441552e-09,2.423331358261869e-09,2.6050856110943552e-09,2.7748705622183077e-09,3.1010528902923517e-09,3.9061354149013019e-09,4.742655471095301e-09
6.0825,2.0658187898381584e-09,2.4256425825750606e-09,2.6080405979886733e-09,2.7771745158408615e-09,3.1026867677197778e-09,3.9071754551393579e-09,4.7434062656095213e-09
6.085,2.0679515730172615e-09,2.4281600140894245e-09,2.6112339443131923e-09,2.7796968390361437e-09,3.1045103809616141e-09,3.9083723394334192e-09,4.7442728442574097e-09
6.0875,2.0702482670770997e-09,2.4308752839381712e-09,2.6146588974912677e-09,2.7824304311061377e-09,3.1065184810858623e-09,3.909724325006783e-09,4.7452579596299349e-09
6.09,2.0727011611469061e-09,2.4337791667110762e-09,2.6182991340810225e-09,2.7853597126790007e-09,3.1086965393345499e-09,3.911220255723578e-09,4.7463551840104084e-09
6.0925,2.075301816413889e-09,2.4368614391210536e-09,2.6221423439705202e-09,2.788474486532472e-09,3.1110361256656898e-09,3.9128557343332997e-09,4.7475634715380986e-09
6.095,2.0780402442535387e-09,2.4401097840782573e-09,2.6261725954146962e-09,2.7917613144485874e-09,3.1135259766053186e-09,3.9146229800899434e-09,4.7488788044699371e-09
6.0975,2.0809053493490479e-09,2.4435104859130936e-09,2.6303694959445193e-09,2.7952020722279985e-09,3.1161502071553541e-09,3.9165091885547001e-09,4.7502915700182281e-09
6.1,2.0838855470538864e-09,2.4470490991080895e-09,2.634719116187283e-09,2.7987852511048475e-09,3.1188991472865769e-09,3.9185080944574099e-09,4.7517991110281942e-09
6.1025,2.0869678932797188e-09,2.4507098513854403e-09,2.6391977085705489e-09,2.8024876632622914e-09,3.1217514809833787e-09,3.9206016055509754e-09,4.7533874007798947e-09
