Physical Time (s),enthalpy_storage_vol Monitor (N): cv1,enthalpy_storage_vol Monitor (N): cv2,enthalpy_storage_vol Monitor (N): cv3,enthalpy_storage_vol Monitor (N): cv4,enthalpy_storage_vol Monitor (N): cv5,enthalpy_storage_vol Monitor (N): cv6,enthalpy_storage_vol Monitor (N): cv7
3.7175,1.6806402956770176e-05,3.1286935808247359e-05,5.1244176715824787e-05,7.1682433449158424e-05,9.2786130465325327e-05,0.00013767402575672744,0.00025003093421721432
3.72,1.680562713005739e-05,3.1227717762827416e-05,5.120760427908742e-05,7.166874385573812e-05,9.2776635252701076e-05,0.00013764827198200038,0.00024988542727620236
3.7225,1.6804778895816087e-05,3.1174633521164283e-05,5.117596552476841e-05,7.165785216385075e-05,9.2768296670805262e-05,0.00013762257360069695,0.00024974069435444593
3.725,1.6803859017489873e-05,3.1128784719238581e-05,5.11497278047215e-05,7.1649985160418674e-05,9.2761141897842355e-05,0.00013759695822832994,0.00024959675150746611
3.7275,1.6802866918910193e-05,3.1091114201413582e-05,5.1129317677524123e-05,7.1645336353458103e-05,9.2755169503938109e-05,0.00013757143896157197,0.00024945359162606998
3.73,1.6801804155696697e-05,3.1062338172954207e-05,5.1115111575031591e-05,7.1644069302148635e-05,9.2750357666553091e-05,0.00013754602367323565,0.00024931121378317833
3.7325,1.680067450507327e-05,3.1042889326283512e-05,5.1107419879158572e-05,7.1646302839455158e-05,9.2746656083736001e-05,0.00013752072296885386,0.00024916961518055085
3.735,1.6799478602626334e-05,3.1032896245083665e-05,5.1106470275687582e-05,7.1652097565479605e-05,9.2743985122231758e-05,0.0001374955530406678,0.00024902878667174211
3.7375,1.6798225882377846e-05,3.1032186812739727e-05,5.1112413642132172e-05,7.1661459559790901e-05,9.2742250026369333e-05,0.00013747054479905987,0.00024888873346027494
3.74,1.6796924601600107e-05,3.1040308987049171e-05,5.1125298198767073e-05,7.1674316987347604e-05,9.2741326456850971e-05,0.00013744572320516251,0.00024874944916710134
3.7425,1.6795585812197634e-05,3.1056592943094508e-05,5.1145080788676271e-05,7.1690517158584619e-05,9.2741071553815958e-05,0.00013742111142532297,0.00024861093625454722
3.745,1.6794221730022071e-05,3.1080222847921588e-05,5.1171604667894939e-05,7.170981403502236e-05,9.2741316848224197e-05,0.0001373967282451858,0.00024847319353907109
3.7475,1.6792845254749824e-05,3.1110300279259559e-05,5.1204597376470251e-05,7.1731860467745865e-05,9.2741870155614879e-05,0.00013737257854233407,0.00024833620250081087
3.75,1.6791475343389784e-05,3.1145921354649138e-05,5.1243691412503494e-05,7.1756222609883742e-05,9.2742546534500911e-05,0.0001373486878498719,0.00024819997660679652
3.7525,1.679012772184465e-05,3.1186206788720298e-05,5.1288413658898443e-05,7.1782375206421107e-05,9.2743151617133375e-05,0.00013732507122550403,0.00024806450629224466
3.755,1.6788816707909966e-05,3.1230332531650826e-05,5.1338196457307313e-05,7.1809701955649182e-05,9.2743491000310779e-05,0.0001373017366953551,0.00024792976834866196
3.7575,1.6787551447030275e-05,3.1277548168147978e-05,5.139239268977028e-05,7.183750789181252e-05,9.2743379865026549e-05,0.00013727869443036543,0.00024779574270899493
3.76,1.6786339614723596e-05,3.1327175998806349e-05,5.1450285574425419e-05,7.1865039119211428e-05,9.2742663573298429e-05,0.00013725595296096846,0.00024766240957331288
3.7625,1.6785190322601245e-05,3.1378608203079476e-05,5.1511100064423322e-05,7.1891515141318268e-05,9.2741227260412852e-05,0.00013723352454569828,0.00024752975492134367
3.765,1.6784102232142118e-05,3.1431285679110404e-05,5.1573994787111344e-05,7.1916146816774078e-05,9.2738962688411984e-05,0.00013721140367205182,0.00024739773741446109
3.7675,1.6783075691479927e-05,3.1484700057406249e-05,5.1638079354793809e-05,7.1938206666120159e-05,9.2735798862489301e-05,0.00013718960203088965,0.00024726634612857204
3.77,1.678210874200929e-05,3.1538369389872608e-05,5.1702400381498586e-05,7.1957036388748571e-05,9.273168508609887e-05,0.00013716811874281583,0.00024713555437101703
3.7725,1.6781192822988731e-05,3.1591826315032155e-05,5.1765926422812972e-05,7.197212093907586e-05,9.2726591098571978e-05,0.00013714695170683101,0.00024700533221215618
3.775,1.6780312631455824e-05,3.1644604612776122e-05,5.182754149092401e-05,7.1983108657678333e-05,9.2720512885053296e-05,0.00013712608449658475,0.00024687563328434773
3.7775,1.6779449793269372e-05,3.169623820850042e-05,5.188605141366316e-05,7.1989834257650298e-05,9.2713476642551889e-05,0.00013710550421034296,0.00024674642376769633
3.78,1.6778586329563156e-05,3.1746257291315698e-05,5.1940197378540528e-05,7.1992309909966841e-05,9.2705533092901529e-05,0.00013708520081191737,0.00024661768487060725
3.7825,1.6777705035236666e-05,3.1794178229440118e-05,5.1988675904308276e-05,7.1990689268707587e-05,9.2696727936992634e-05,0.00013706515310145273,0.00024648937829179721
3.785,1.6776791497214192e-05,3.1839500610755267e-05,5.2030188016830703e-05,7.1985232986777206e-05,9.2687110624778911e-05,0.00013704533191557415,0.00024636145356294584
3.7875,1.6775838126940806e-05,3.1881714276305964e-05,5.2063518542826285e-05,7.1976283201380346e-05,9.2676734719157535e-05,0.00013702571068923057,0.00024623387212874054
3.79,1.6774845378986078e-05,3.1920295444664663e-05,5.2087617773435792e-05,7.1964215090871184e-05,9.2665649901485595e-05,0.00013700626085777636,0.00024610659698686771
3.7925,1.6773818042409721e-05,3.1954704586665162e-05,5.2101687447871965e-05,7.1949402617125876e-05,9.2653897362529196e-05,0.00013698694250064447,0.00024597958327483621
3.795,1.6772767143227071e-05,3.1984397095821378e-05,5.2105250632990087e-05,7.1932209473520007e-05,9.264152721829758e-05,0.00013696772879587241,0.0002458528066299638
3.7975,1.6771708244889669e-05,3.2008828132060115e-05,5.2098196914889696e-05,7.1912968976742131e-05,9.2628587319871957e-05,0.00013694859794609061,0.00024572623857675821
3.8,1.6770651112873081e-05,3.2027447767000341e-05,5.2080797812552719e-05,7.1891978812971654e-05,9.2615129250111909e-05,0.0001369295261730961,0.00024559984900542574
3.8025,1.6769596724806349e-05,3.2039703020902028e-05,5.2053677613277641e-05,7.1869472551877809e-05,9.2601174428672003e-05,0.00013691044816218723,0.00024547356245281047
3.805,1.676856804610858e-05,3.2045102843606558e-05,5.2017850525181988e-05,7.1845720189847009e-05,9.25868301204613e-05,0.00013689139750418597,0.00024534741705580719
3.8075,1.6767565749157432e-05,3.2043174806133312e-05,5.1974543886453474e-05,7.1820911337696307e-05,9.2572145905379122e-05,0.00013687233118579392,0.0002452213712242137
3.81,1.6766594207079738e-05,3.2033533223049492e-05,5.1925148250418555e-05,7.1795225691960847e-05,9.2557185179301365e-05,0.00013685322064541788,0.00024509539684927
3.8125,1.6765662296557999e-05,3.2015911132447177e-05,5.1871098417261623e-05,7.1768833657962319e-05,9.2542015788665794e-05,0.00013683404345411952,0.00024496947253693058
3.815,1.676477903989955e-05,3.1990203044505766e-05,5.1813758236154012e-05,7.1741906156629865e-05,9.2526712489943971e-05,0.00013681478274847814,0.00024484357672661326
3.8175,1.6763953992287601e-05,3.1956499480496511e-05,5.1754332126700273e-05,7.1714617971533224e-05,9.2511356026162947e-05,0.00013679542463241484,0.00024471769860437024
3.82,1.676319560944838e-05,3.1915104757207874e-05,5.1693806056456744e-05,7.1687156108182391e-05,9.2496032177531503e-05,0.00013677595744327083,0.00024459182671762475
3.8225,1.6762507933812591e-05,3.1866538318525609e-05,5.1632917262192853e-05,7.165970665143012e-05,9.2480836742241029e-05,0.00013675637354387094,0.00024446596996154904
3.825,1.6761889719775936e-05,3.1811521884389603e-05,5.1572253629846882e-05,7.1632456791024949e-05,9.2465861664877067e-05,0.00013673666646470586,0.00024434014720482364
3.8275,1.6761334617448914e-05,3.1750952944256978e-05,5.1512287516750301e-05,7.1605605956835602e-05,9.2451194611177311e-05,0.00013671684006212405,0.0002442143714707317
3.83,1.6760828525620333e-05,3.1685855320491874e-05,5.1453397661223283e-05,7.157935707129644e-05,9.2436919624327339e-05,0.00013669689234786951,0.00024408864611527917
3.8325,1.6760358403775928e-05,3.1617347388828965e-05,5.1395937262307606e-05,7.1553940699541643e-05,9.2423145355704746e-05,0.0001366768398803195,0.00024396298397983944
3.835,1.67599034118751e-05,3.1546587487078922e-05,5.1340249485605108e-05,7.1529580622022208e-05,9.2409955936519479e-05,0.00013665668876615135,0.0002438373677060304
3.8375,1.6759445582492053e-05,3.1474758942686207e-05,5.1286691322842535e-05,7.1506511690533494e-05,9.2397450168693341e-05,0.00013663645856667707,0.00024371180864135862
3.84,1.6758968710904459e-05,3.1403030359418556e-05,5.1235650658292653e-05,7.1484973591827853e-05,9.2385719640464601e-05,0.0001366161477832427,0.00024358633446916399
3.8425,1.67584623890405e-05,3.1332557928440086e-05,5.1187546600711873e-05,7.1465203155725567e-05,9.2374856063492304e-05,0.00013659580918292004,0.00024346097082670121
3.845,1.6757916990427983e-05,3.1264508828299798e-05,5.1142830493886734e-05,7.1447447689403556e-05,9.2364946357742657e-05,0.00013657546878432071,0.0002433357514104968
3.8475,1.675732395664626e-05,3.1200070617947097e-05,5.1101967342528919e-05,7.143194734960908e-05,9.2356073934529527e-05,0.00013655514757717746,0.00024321070875927227
3.85,1.675667519121433e-05,3.1140456612125216e-05,5.1065434945157486e-05,7.1418942847249357e-05,9.234830050581441e-05,0.00013653483504912249,0.00024308586227081799
3.8525,1.6755961452443076e-05,3.1086858026806879e-05,5.1033714702616436e-05,7.1408673545506605e-05,9.2341664572514874e-05,0.0001365145155866237,0.00024296123345972134
3.855,1.6755184302170762e-05,3.1040398894914801e-05,5.1007283017626311e-05,7.1401377088984295e-05,9.2336203520846543e-05,0.00013649421051082559,0.00024283689923188301
3.8575,1.6754347817034874e-05,3.1002057122287151e-05,5.098658524027214e-05,7.1397265303112467e-05,9.2331933264983042e-05,0.00013647393908321282,0.00024271290999386091
3.86,1.6753452217939124e-05,3.097258286149039e-05,5.097201013755523e-05,7.1396509595545373e-05,9.2328831808218998e-05,0.00013645369478995655,0.00024258928612438409
3.8625,1.6752503208080902e-05,3.0952447231554129e-05,5.096388649497591e-05,7.1399243577435252e-05,9.2326856659554583e-05,0.00013643348729516704,0.00024246606564698654
3.865,1.6751507239226695e-05,3.0941820769616132e-05,5.0962472224601678e-05,7.140555560245338e-05,9.2325949351478419e-05,0.00013641335101668129,0.00024234329980095675
3.8675,1.6750471672837144e-05,3.0940559233186721e-05,5.0967935611931342e-05,7.1415463775896044e-05,9.2326015400390785e-05,0.00013639331213156518,0.00024222102941288132
3.87,1.6749400949645889e-05,3.0948226794966219e-05,5.0980340614408081e-05,7.1428905540089522e-05,9.2326926405065639e-05,0.00013637338378330189,0.00024209928757837362
3.8725,1.674830863521335e-05,3.0964166413376708e-05,5.0999666812622741e-05,7.1445747808621766e-05,9.232854440024144e-05,0.00013635359587260947,0.00024197812789986855
3.875,1.6747204661576546e-05,3.0987562060322235e-05,5.1025776034848226e-05,7.1465757866302234e-05,9.2330695844791705e-05,0.00013633396220424045,0.00024185758012767349
3.8775,1.6746107993747885e-05,3.1017519996239316e-05,5.1058425363769691e-05,7.1488618226348198e-05,9.2333205082494171e-05,0.0001363145149052483,0.00024173770428290002
3.88,1.6745031854008272e-05,3.1053119438831095e-05,5.1097254344157235e-05,7.1513897959623628e-05,9.2335871632291479e-05,0.00013629526628897799,0.00024161852163082895
3.8825,1.6743989754791494e-05,3.109346693375648e-05,5.1141800222825873e-05,7.1541078478976042e-05,9.2338492041769588e-05,0.00013627622879747468,0.00024150005144089138
3.885,1.6742998048216222e-05,3.1137729314763492e-05,5.1191510484350211e-05,7.1569558179744063e-05,9.2340874720629195e-05,0.00013625742388892606,0.00024138232656622431
3.8875,1.6742065626245401e-05,3.1185145265922738e-05,5.12457460959341e-05,7.1598645342966119e-05,9.2342829531136223e-05,0.00013623886678441752,0.00024126536793243363
3.89,1.6741196975286709e-05,3.1235027335450657e-05,5.130379532254573e-05,7.1627583752796614e-05,9.2344194579860073e-05,0.00013622056812453168,0.00024114918761697552
3.8925,1.6740400777721071e-05,3.1286761236225793e-05,5.1364889138076816e-05,7.1655588085232588e-05,9.2344850600526506e-05,0.00013620254675022418,0.00024103380811735857
3.895,1.6739674952631031e-05,3.133978370685048e-05,5.1428193360589689e-05,7.1681860014586612e-05,9.2344689847201507e-05,0.00013618481058079074,0.00024091923469783197
3.8975,1.6739013427080079e-05,3.139357659272554e-05,5.1492813789183319e-05,7.1705645589708298e-05,9.2343623842901308e-05,0.00013616736071909918,0.00024080545715742289
3.9,1.6738416869437436e-05,3.1447659775669698e-05,5.1557806634300148e-05,7.1726275203736939e-05,9.2341612032202685e-05,0.00013615021881526135,0.00024069249617476244
3.9025,1.6737869958299042e-05,3.1501558833250334e-05,5.1622139721297982e-05,7.1743197831613593e-05,9.2338609935069623e-05,0.00013613337012159972,0.00024058031657783958
3.905,1.6737358505468946e-05,3.1554809861897308e-05,5.16847054729085e-05,7.1756044601242074e-05,9.2334614969847561e-05,0.00013611681163482625,0.00024046890424198725
3.9075,1.6736860488479231e-05,3.160694401512392e-05,5.1744310258046954e-05,7.1764626004599489e-05,9.2329648100702855e-05,0.0001361005292051136,0.0002403582333819255
3.91,1.6736357255406868e-05,3.1657493269087968e-05,5.1799695639091533e-05,7.176894077450468e-05,9.2323761806088701e-05,0.00013608452013604908,0.00024024830332970183
3.9125,1.6735828508858031e-05,3.1705972480707536e-05,5.1849548150480536e-05,7.176913081131356e-05,9.2316999056861655e-05,0.00013606876273985702,0.00024013908224527298
3.915,1.6735254980652462e-05,3.1751877160625203e-05,5.1892547421183474e-05,7.1765445536316189e-05,9.2309401973426198e-05,0.00013605322357133597,0.00024003051637018895
3.9175,1.6734621157579907e-05,3.1794683743067143e-05,5.1927436397822378e-05,7.175820553837793e-05,9.2301000436276567e-05,0.00013603785523638902,0.00023992254475684399
3.92,1.6733938636516223e-05,3.1833885562875992e-05,5.1953156361259527e-05,7.1747822930460825e-05,9.2291884594125504e-05,0.00013602267842425392,0.00023981517576400805
3.9225,1.6733208195585087e-05,3.1868932155820239e-05,5.1968858906623783e-05,7.1734662954178467e-05,9.228208181867817e-05,0.00013600764145488555,0.00023970834539646131
3.925,1.6732437583849843e-05,3.1899271363026146e-05,5.1974023715318277e-05,7.1719085695489302e-05,9.2271633745675294e-05,0.00013599270917646374,0.00023960201230635364
3.9275,1.6731640041491675e-05,3.1924351719236893e-05,5.1968505112939703e-05,7.1701422655313929e-05,9.2260582664509592e-05,0.00013597785242713169,0.00023949613073189049
3.93,1.673082723959528e-05,3.1943620816552912e-05,5.1952555129106935e-05,7.1681974237324257e-05,9.2248980704312276e-05,0.00013596305214794437,0.00023939066222886712
3.9325,1.6730006372286651e-05,3.195653163002855e-05,5.1926805862825984e-05,7.1660995723742528e-05,9.223687312663122e-05,0.00013594827130838499,0.00023928554515979756
3.935,1.6729188354392144e-05,3.1962567037405952e-05,5.189224064244828e-05,7.1638717415078564e-05,9.2224320522656231e-05,0.00013593348655683283,0.00023918073953579873
3.9375,1.6728378098406469e-05,3.1961257371943793e-05,5.1850105829219472e-05,7.1615338333813559e-05,9.2211383206100412e-05,0.00013591867079936211,0.00023907620099967677
3.94,1.6727581988289173e-05,3.1952215745403207e-05,5.1801812469822669e-05,7.1591040788380472e-05,9.2198130041074629e-05,0.00013590380317032429,0.00023897189329923619
3.9425,1.672680636742357e-05,3.1935169138071873e-05,5.1748806105276131e-05,7.1565986615004725e-05,9.2184622577451408e-05,0.00013588885181227753,0.00023886776036587338
3.945,1.6726062181189968e-05,3.1910010233591438e-05,5.1692467221433986e-05,7.154034741235123e-05,9.2170937297662994e-05,0.00013587380051328622,0.00023876377158921504
3.9475,1.6725362144517587e-05,3.1876826630827026e-05,5.1634009253498718e-05,7.1514296377384745e-05,9.2157157789914752e-05,0.00013585863719595216,0.00023865990145136565
3.95,1.672471213133344e-05,3.1835913309688778e-05,5.1574413635493307e-05,7.1488008793269014e-05,9.2143359811830492e-05,0.00013584333560065037,0.00023855610369092288
3.9525,1.6724118888674162e-05,3.1787786803696962e-05,5.1514413118919636e-05,7.1461670799796121e-05,9.2129641022495933e-05,0.00013582788951154427,0.00023845236168236605
3.955,1.67235797613153e-05,3.1733163473294765e-05,5.145457882512564e-05,7.1435460012444081e-05,9.2116087243814709e-05,0.00013581228303484677,0.00023834864462992002
3.9575,1.6723089779377738e-05,3.1672937213668168e-05,5.1395369137449183e-05,7.1409570701669564e-05,9.2102787534793584e-05,0.00013579651622539881,0.00023824494423357905
3.96,1.6722639300848212e-05,3.1608134638653768e-05,5.1337154752198638e-05,7.1384206941920976e-05,9.2089828348725664e-05,0.00013578058972359226,0.00023814125497280774
3.9625,1.6722211138114594e-05,3.153986381318e-05,5.1280267400023772e-05,7.1359581586885902e-05,9.2077304332197849e-05,0.00013576450368051908,0.00023803755084781292
3.965,1.6721789792238775e-05,3.1469284885583033e-05,5.1225050026530714e-05,7.1335928484187423e-05,9.2065312251271897e-05,0.00013574827334523879,0.00023793383188752931
3.9675,1.6721359629630435e-05,3.1397580135912506e-05,5.1171858027783726e-05,7.1313483249113482e-05,9.205395760254165e-05,0.00013573191716634053,0.00023783010765315041
3.97,1.6720906068303826e-05,3.132591474557617e-05,5.1121072674679182e-05,7.1292479573212774e-05,9.2043328562438256e-05,0.00013571542354245985,0.00023772637654692109
3.9725,1.6720419040595926e-05,3.1255440506788867e-05,5.1073111177625446e-05,7.1273153531226585e-05,9.2033516936486094e-05,0.00013569883468617981,0.0002376226563387941
3.975,1.6719885137451172e-05,3.1187313125013838e-05,5.102841535560649e-05,7.1255743303181708e-05,9.2024599663750498e-05,0.00013568215958171311,0.00023751895495866167
3.9775,1.6719299816186221e-05,3.112272049640349e-05,5.0987455285229457e-05,7.1240496282165512e-05,9.2016668727546477e-05,0.00013566542470954275,0.00023741530445168456
