Physical Time (s),ea_top Monitor (kg-m/s^3): top_cv1,ea_top Monitor (kg-m/s^3): top_cv2,ea_top Monitor (kg-m/s^3): top_cv3,ea_top Monitor (kg-m/s^3): top_cv4,ea_top Monitor (kg-m/s^3): top_cv5,ea_top Monitor (kg-m/s^3): top_cv6,ea_top Monitor (kg-m/s^3): top_cv7
4.1875,1.4696457405908152e-10,2.3052175907757862e-10,2.9687191375221736e-10,3.5294385807802481e-10,4.2662559967388978e-10,5.9435233727872551e-10,6.6665473838943694e-10
4.19,1.4730366860777604e-10,2.3117792362399783e-10,2.9766595350973961e-10,3.5371183021808601e-10,4.2728693867881549e-10,5.9470109132305794e-10,6.6695882490999011e-10
4.1925,1.4764237464079752e-10,2.3183154907305111e-10,2.9845437720037341e-10,3.5447484891737522e-10,4.2794502687839867e-10,5.9505094469084735e-10,6.6726397462073247e-10
4.195,1.4797855972824016e-10,2.3247887787010888e-10,2.9923262926060971e-10,3.5522833558475507e-10,4.2859540822602212e-10,5.953976564109068e-10,6.675673113044628e-10
4.1975,1.4831000948946518e-10,2.3311606325391159e-10,2.9999611177343567e-10,3.559676597978997e-10,4.2923364030873437e-10,5.9573700656455748e-10,6.6786590800617892e-10
4.2,1.4863440320695019e-10,2.3373919176525613e-10,3.0074017677297995e-10,3.5668809537387119e-10,4.2985522747310168e-10,5.9606510579433534e-10,6.6815713287477433e-10
4.2025,1.4894941511797363e-10,2.3434441691476064e-10,3.0146025761968246e-10,3.5738495260754413e-10,4.3045572365660385e-10,5.9637843684477419e-10,6.6843864376317916e-10
4.205,1.4925276259061074e-10,2.3492799693929103e-10,3.0215195120244246e-10,3.5805367500526563e-10,4.3103069085080063e-10,5.9667351735850763e-10,6.6870812803358344e-10
4.2075,1.4954225778578569e-10,2.3548630069226972e-10,3.0281103212645786e-10,3.5868988027716968e-10,4.3157572863606615e-10,5.9694683684693007e-10,6.6896327462832598e-10
4.21,1.4981581978585754e-10,2.3601582203506337e-10,3.0343345552004632e-10,3.592893638777127e-10,4.3208658420397762e-10,5.9719480817387431e-10,6.6920177910126991e-10
4.2125,1.5007146680133622e-10,2.365132309358036e-10,3.0401541772295662e-10,3.5984822097282689e-10,4.3255936639462493e-10,5.9741419090975884e-10,6.6942173337297805e-10
4.215,1.5030729977670646e-10,2.3697541976424144e-10,3.0455339202536476e-10,3.6036293393758972e-10,4.3299062692329193e-10,5.9760218919496417e-10,6.6962175079636043e-10
4.2175,1.5052149476314968e-10,2.3739949285681236e-10,3.0504407413686424e-10,3.6083024467606727e-10,4.3337721911682436e-10,5.9775605058449926e-10,6.6980037615349677e-10
4.22,1.5071235340166877e-10,2.3778275799618627e-10,3.0548436680916184e-10,3.6124710758628229e-10,4.337163055923701e-10,5.9787329105632505e-10,6.6995632049539948e-10
4.2225,1.5087836866886438e-10,2.3812274064043725e-10,3.0587141321895885e-10,3.6161060893801464e-10,4.3400514720895415e-10,5.9795161408505495e-10,6.7008842708931815e-10
4.225,1.5101827623525378e-10,2.3841725334604711e-10,3.0620274289465361e-10,3.619182657831091e-10,4.3424137639649958e-10,5.9798909500239047e-10,6.7019593946999884e-10
4.2275,1.5113105661111741e-10,2.3866445632893604e-10,3.0647638037598623e-10,3.6216815231153532e-10,4.344231993568369e-10,5.97984445113554e-10,6.7027859760763697e-10
4.23,1.5121587730661103e-10,2.3886284764671977e-10,3.0669082413552802e-10,3.6235890288539741e-10,4.3454934368450602e-10,5.9793700935797604e-10,6.7033665269919513e-10
4.2325,1.5127201535859638e-10,2.3901118499497993e-10,3.0684490601453695e-10,3.6248950857244182e-10,4.346188660320533e-10,5.9784638823983245e-10,6.7037070745267889e-10
4.235,1.5129882412327395e-10,2.391084095379834e-10,3.0693764485855639e-10,3.6255910737062884e-10,4.3463102709868397e-10,5.9771233203886231e-10,6.7038151383647756e-10
4.2375,1.5129578891460229e-10,2.3915366439421214e-10,3.0696818510711679e-10,3.6256689123700267e-10,4.3458520265085425e-10,5.9753457182743635e-10,6.7036975678197883e-10
4.24,1.5126263422280592e-10,2.3914642045548144e-10,3.0693590630856745e-10,3.625121985734209e-10,4.3448088465423064e-10,5.9731289148244634e-10,6.7033598701691964e-10
4.2425,1.5119940389750033e-10,2.3908657999261433e-10,3.0684061980532182e-10,3.6239481192831993e-10,4.3431800484126658e-10,5.9704748336512672e-10,6.7028108779216001e-10
4.245,1.5110646138210414e-10,2.3897445929231231e-10,3.066826600911422e-10,3.6221510061640228e-10,4.3409707322912478e-10,5.9673921039814513e-10,6.7020648339009742e-10
4.2475,1.5098439638586999e-10,2.3881066531262665e-10,3.0646277130345159e-10,3.6197388839183619e-10,4.3381902028474254e-10,5.9638945404194225e-10,6.7011408991979832e-10
4.25,1.5083390463542106e-10,2.3859598925359399e-10,3.0618190013869178e-10,3.6167215747457205e-10,4.334849003314719e-10,5.9599969939797269e-10,6.700058453265602e-10
4.2525,1.5065573797984549e-10,2.3833139949774407e-10,3.0584116098658633e-10,3.6131095677353611e-10,4.3309582047942895e-10,5.9557139278265846e-10,6.6988360756517683e-10
4.255,1.5045076687865309e-10,2.380181696582436e-10,3.0544199331854559e-10,3.6089162197856604e-10,4.3265320027962824e-10,5.9510629006746489e-10,6.6974939036051991e-10
4.2575,1.5022008314818235e-10,2.3765796672023873e-10,3.0498629766974278e-10,3.604159804710544e-10,4.3215889743635531e-10,5.9460661315481006e-10,6.696054857002065e-10
4.26,1.4996503561935816e-10,2.3725281964755714e-10,3.0447643464745217e-10,3.5988637323384823e-10,4.316151526740261e-10,5.9407476612231579e-10,6.6945413900438312e-10
4.2625,1.4968716444637739e-10,2.3680499718101086e-10,3.0391508565875588e-10,3.5930549515443903e-10,4.3102445638663307e-10,5.9351316548439364e-10,6.6929749789065292e-10
4.265,1.4938809397588845e-10,2.363168934042291e-10,3.0330507166455464e-10,3.5867617897611521e-10,4.3038941433208648e-10,5.9292394936535299e-10,6.6913744697524115e-10
4.2675,1.490694711983562e-10,2.3579100550489062e-10,3.0264930684108705e-10,3.58001304069162e-10,4.2971275512795396e-10,5.9230935379691927e-10,6.6897605640908977e-10
4.27,1.4873301020896746e-10,2.352299981943029e-10,3.0195092239314295e-10,3.5728392737894641e-10,4.2899747178190376e-10,5.9167211075880853e-10,6.6881583405006271e-10
4.2725,1.483805514794992e-10,2.3463678107399136e-10,3.0121338663015107e-10,3.5652750715418739e-10,4.2824700477018528e-10,5.9101561759596811e-10,6.6865979627644253e-10
4.275,1.4801407395418862e-10,2.3401451958256235e-10,3.0044046994179696e-10,3.5573587901084988e-10,4.2746515441985284e-10,5.9034333392144304e-10,6.6851066693057448e-10
4.2775,1.476356461302614e-10,2.3336655601864738e-10,2.9963607825198681e-10,3.5491303394581977e-10,4.2665587175455602e-10,5.8965863891786945e-10,6.6837075789804216e-10
4.28,1.4724737875513913e-10,2.3269630888738871e-10,2.9880412836456057e-10,3.5406286893649821e-10,4.2582295657823932e-10,5.8896480621331245e-10,6.6824217338372572e-10
4.2825,1.4685142048437986e-10,2.320072280557784e-10,2.9794853153482634e-10,3.531891605473823e-10,4.2496999606710881e-10,5.8826479437126493e-10,6.6812662557074915e-10
4.285,1.4645000782853735e-10,2.3130285943253227e-10,2.9707331196186262e-10,3.5229576852297869e-10,4.2410055330722027e-10,5.8756128665959565e-10,6.680254725242561e-10
4.2875,1.4604545450757687e-10,2.3058685367666537e-10,2.9618267719474243e-10,3.5138679869301925e-10,4.2321841505152765e-10,5.868572337936168e-10,6.679403260798612e-10
4.29,1.4564010616573615e-10,2.2986292365132045e-10,2.9528102880747168e-10,3.5046666398096783e-10,4.2232777873267298e-10,5.8615599547774149e-10,6.6787315554987698e-10
4.2925,1.4523624156481464e-10,2.2913472599122606e-10,2.9437279964894481e-10,3.4953988300170258e-10,4.214330128217992e-10,5.8546108557106547e-10,6.6782609921459889e-10
4.295,1.4483595353801582e-10,2.2840572148979491e-10,2.9346222365476261e-10,3.4861075204645867e-10,4.205382636315262e-10,5.8477572754683317e-10,6.6780080227447863e-10
4.2975,1.4444109318825498e-10,2.2767910712317331e-10,2.9255321255522809e-10,3.4768317610827231e-10,4.1964715028790028e-10,5.8410245627150394e-10,6.6779799390404542e-10
4.3,1.4405332755665114e-10,2.2695787753565869e-10,2.9164945454971748e-10,3.467608499876058e-10,4.1876300885927795e-10,5.8344336590344915e-10,6.6781771978410633e-10
4.3025,1.4367420841583864e-10,2.2624488524897809e-10,2.9075452466363129e-10,3.4584742662930335e-10,4.1788920691633162e-10,5.8280053884972897e-10,6.6785994957673064e-10
4.305,1.4330520435439353e-10,2.255428662106764e-10,2.898719205375024e-10,3.4494657970923593e-10,4.170292361114217e-10,5.821763083427834e-10,6.6792486470120764e-10
4.3075,1.4294768959354036e-10,2.2485442285779298e-10,2.8900499569871962e-10,3.440618807114201e-10,4.1618655742181153e-10,5.8157307939420627e-10,6.6801281928868547e-10
4.31,1.4260292691772814e-10,2.2418198383353492e-10,2.8815687972332962e-10,3.4319659819909589e-10,4.1536428081019285e-10,5.8099288294595731e-10,6.6812382632690352e-10
4.3125,1.4227207136779115e-10,2.2352780201819532e-10,2.8733046079347457e-10,3.4235368244055955e-10,4.1456512310288793e-10,5.8043718828598396e-10,6.6825724837241056e-10
4.315,1.4195621998328308e-10,2.2289403683616002e-10,2.8652849303364487e-10,3.4153592572318502e-10,4.1379158272264941e-10,5.7990726008072415e-10,6.6841215031985558e-10
4.3175,1.4165644148781264e-10,2.2228281731549035e-10,2.8575369561341718e-10,3.4074612259971645e-10,4.130462352058817e-10,5.7940428991906779e-10,6.6858743442469693e-10
4.32,1.4137378753670342e-10,2.2169626535555938e-10,2.850087956603877e-10,3.3998713880444547e-10,4.1233186725118015e-10,5.7892978529700888e-10,6.687823037136848e-10
4.3225,1.4110925031450662e-10,2.2113640517701214e-10,2.8429639616634597e-10,3.3926171875243362e-10,4.1165118789350221e-10,5.7848548065286156e-10,6.6899621986049566e-10
4.325,1.4086371972376874e-10,2.206050635207538e-10,2.8361883337984195e-10,3.3857232387554341e-10,4.1100659616680199e-10,5.780727395355065e-10,6.6922841011497885e-10
4.3275,1.4063798353599884e-10,2.2010385645540803e-10,2.8297815487348732e-10,3.3792110008745465e-10,4.1040006450018488e-10,5.7769246544384239e-10,6.6947766065513869e-10
4.33,1.4043275085037274e-10,2.1963423222172153e-10,2.8237621218818154e-10,3.3730997696558642e-10,4.0983330622936618e-10,5.7734528194600726e-10,6.6974244251757891e-10
4.3325,1.4024865314813794e-10,2.1919752448344304e-10,2.8181477442698366e-10,3.3674080797347596e-10,4.0930796668500195e-10,5.7703181426150426e-10,6.7002139562869866e-10
4.335,1.4008621820441794e-10,2.1879497187706021e-10,2.8129556709567836e-10,3.3621538212574318e-10,4.0882566415319675e-10,5.7675290236477081e-10,6.7031339156153113e-10
4.3375,1.3994583848329693e-10,2.1842769277506255e-10,2.8082020989789342e-10,3.3573537846882041e-10,4.0838789371338973e-10,5.7650922698773369e-10,6.7061722275739626e-10
4.34,1.3982775240457778e-10,2.1809667555056987e-10,2.8039013981421741e-10,3.3530232280271675e-10,4.0799606359309661e-10,5.7630142016890871e-10,6.7093167969035043e-10
4.3425,1.3973210641600129e-10,2.1780282222117465e-10,2.800066464869441e-10,3.3491756181813886e-10,4.0765138284793754e-10,5.7612997195843967e-10,6.7125572717243592e-10
4.345,1.3965903151568678e-10,2.1754699225285219e-10,2.7967097084158974e-10,3.3458241456028935e-10,4.073550404471908e-10,5.7599540182397601e-10,6.7158860005638644e-10
4.3475,1.3960867955116742e-10,2.1733000078320874e-10,2.7938433219352605e-10,3.3429824613388348e-10,4.0710835385443697e-10,5.7589827134488007e-10,6.7192962628661778e-10
4.35,1.3958119094028683e-10,2.1715257321910588e-10,2.7914786080650238e-10,3.3406639945808136e-10,4.069127288925523e-10,5.7583954070575501e-10,6.7227859190326908e-10
4.3525,1.3957662729018829e-10,2.1701526825320342e-10,2.7896249267636062e-10,3.3388802951194693e-10,4.067693313166211e-10,5.7582022602083957e-10,6.7263546346162431e-10
4.355,1.3959492678850012e-10,2.1691842567528601e-10,2.7882885274875659e-10,3.3376388931727971e-10,4.0667885292018851e-10,5.7584107860157259e-10,6.7300015054539151e-10
4.3575,1.3963592006788037e-10,2.1686224521216804e-10,2.7874733376068752e-10,3.3369433623793709e-10,4.0664148506128483e-10,5.7590190982278077e-10,6.7337191734829676e-10
4.36,1.3969936745103155e-10,2.1684691714850764e-10,2.7871826167260071e-10,3.3367954249939456e-10,4.0665723063933925e-10,5.7600205892593291e-10,6.7374988901221855e-10
4.3625,1.3978500803380827e-10,2.1687268321757906e-10,2.787420232029118e-10,3.3371976680805019e-10,4.0672621628983849e-10,5.7614121226399773e-10,6.7413385130991124e-10
4.365,1.3989261491774142e-10,2.1693978911553527e-10,2.7881899744900205e-10,3.3381544178061902e-10,4.0684884816781241e-10,5.7631941709027374e-10,6.7452394094111641e-10
4.3675,1.4002201568914808e-10,2.1704838786143884e-10,2.7894943402331168e-10,3.3396700644076477e-10,4.0702558962739721e-10,5.7653712782702382e-10,6.7492086748813293e-10
4.37,1.4017302251609165e-10,2.1719843733666016e-10,2.7913338896334691e-10,3.3417464269730377e-10,4.072566271819104e-10,5.7679477899579904e-10,6.7532543705823548e-10
4.3725,1.4034529842895296e-10,2.1738963483869232e-10,2.7937065108521913e-10,3.3443813072547625e-10,4.0754168500052545e-10,5.7709221026349512e-10,6.7573808212066425e-10
4.375,1.4053825677103644e-10,2.176214058499005e-10,2.7966064449914857e-10,3.3475680560842952e-10,4.078800026596913e-10,5.7742871879105819e-10,6.7615852897269528e-10
4.3775,1.407510964487196e-10,2.1789298799127762e-10,2.8000246734389225e-10,3.3512959949053019e-10,4.0827041372632742e-10,5.7780323971539504e-10,6.7658649853678797e-10
4.38,1.4098293170140527e-10,2.1820352933779962e-10,2.8039503431226352e-10,3.3555523013696899e-10,4.0871158589716698e-10,5.7821491565435765e-10,6.770222839089512e-10
4.3825,1.412329101513953e-10,2.1855212862202265e-10,2.8083718114120452e-10,3.3603230521685911e-10,4.0920207854442295e-10,5.7866257576625332e-10,6.7746576753959543e-10
4.385,1.4150023291614022e-10,2.1893778297686168e-10,2.8132760338539244e-10,3.3655933341932538e-10,4.0974021683153008e-10,5.7914461203578267e-10,6.779163703154252e-10
4.3875,1.417840974092138e-10,2.1935933292193496e-10,2.8186475890349548e-10,3.3713462444296244e-10,4.10324071431052e-10,5.796591534335839e-10,6.7837351148733829e-10
4.39,1.4208362753113758e-10,2.1981546014468287e-10,2.8244687475435675e-10,3.3775619400114972e-10,4.1095149210124739e-10,5.8020417177320546e-10,6.7883643534942968e-10
4.3925,1.4239783800701922e-10,2.2030470227906131e-10,2.8307198722765538e-10,3.3842176716034477e-10,4.1162008915251423e-10,5.807777217509476e-10,6.7930466917266247e-10
4.395,1.4272565142781175e-10,2.2082547646157464e-10,2.8373795631734203e-10,3.3912884934950573e-10,4.1232718886142715e-10,5.8137762697359419e-10,6.7977766954993048e-10
4.3975,1.4306594924133631e-10,2.2137608568030306e-10,2.8444241549514189e-10,3.3987465220962422e-10,4.1306971823943085e-10,5.820010593459631e-10,6.8025439642210963e-10
4.4,1.4341761965168681e-10,2.2195472908672836e-10,2.8518278906670681e-10,3.4065615987343655e-10,4.1384439135515392e-10,5.8264491310305725e-10,6.8073338943269016e-10
4.4025,1.4377955346922677e-10,2.225595118484043e-10,2.8595637662022244e-10,3.4147025486510598e-10,4.146478477786563e-10,5.8330592104695521e-10,6.812128601699458e-10
4.405,1.4415059192083292e-10,2.2318838159291629e-10,2.8676031843590091e-10,3.423136835377217e-10,4.154766493770565e-10,5.8398103336323274e-10,6.8169118449170946e-10
4.4075,1.4452943870620515e-10,2.2383900925340855e-10,2.8759147620005966e-10,3.4318292850786349e-10,4.1632709157712133e-10,5.8466706483675452e-10,6.8216677745074749e-10
4.41,1.4491463805458683e-10,2.2450877193806219e-10,2.884463611119307e-10,3.4407415630311804e-10,4.1719516227165423e-10,5.8536062950813426e-10,6.8263801174918141e-10
4.4125,1.4530460163961562e-10,2.2519481086476261e-10,2.893211300477228e-10,3.4498313413998775e-10,4.1807650978779869e-10,5.8605760618266409e-10,6.8310265107499127e-10
4.415,1.4569768239446275e-10,2.2589416191793789e-10,2.9021172929064111e-10,3.4590535059280888e-10,4.1896645980369613e-10,5.8675355993174695e-10,6.8355800371415825e-10
4.4175,1.4609223550519786e-10,2.2660383594775216e-10,2.9111404148850427e-10,3.4683623437979227e-10,4.1986021282556898e-10,5.874439908876082e-10,6.8400130876052068e-10
4.42,1.4648665916515736e-10,2.273208615527029e-10,2.9202398998689056e-10,3.4777130401415591e-10,4.2075307877701263e-10,5.8812466541542006e-10,6.8442996521509594e-10
4.4225,1.4687935644430117e-10,2.2804223093214596e-10,2.9293753895790683e-10,3.4870610844165115e-10,4.2164043031249188e-10,5.8879129712054416e-10,6.8484113722396945e-10
4.425,1.4726868493885826e-10,2.2876485523527569e-10,2.938506420703844e-10,3.4963617534543338e-10,4.2251757703113016e-10,5.8943943648378774e-10,6.8523178226393511e-10
4.4275,1.4765291938723797e-10,2.2948553515914662e-10,2.9475916124106214e-10,3.5055697082231723e-10,4.2337978682329541e-10,5.9006472280279962e-10,6.8559895737109522e-10
4.43,1.4803026444389611e-10,2.3020098390702342e-10,2.9565884409297042e-10,3.5146391305900561e-10,4.2422231559765664e-10,5.9066278258032083e-10,6.8593966176442303e-10
4.4325,1.4839890701261895e-10,2.3090785518360868e-10,2.9654532416172491e-10,3.523523984725724e-10,4.2504045080116527e-10,5.9122908189404236e-10,6.8625067410031038e-10
4.435,1.4875706344343289e-10,2.3160278711047994e-10,2.9741417628932461e-10,3.5321779065419711e-10,4.2582953762559137e-10,5.9175906938341732e-10,6.8652875218097493e-10
4.4375,1.4910299795027757e-10,2.3228243761676996e-10,2.9826101566929519e-10,3.5405550646506854e-10,4.2658511315611084e-10,5.9224854193609543e-10,6.8677070414001902e-10
4.44,1.4943501701324726e-10,2.3294350192293778e-10,2.9908163863459802e-10,3.5486118119953936e-10,4.2730290740169045e-10,5.9269368078418077e-10,6.8697355951288646e-10
4.4425,1.4975138968984099e-10,2.3358264840337221e-10,2.9987196209460961e-10,3.5563064702472392e-10,4.2797875220460768e-10,5.9309081352112481e-10,6.8713440684914981e-10
4.445,1.5005029571754419e-10,2.341964591168699e-10,3.006278947579531e-10,3.5635976902540981e-10,4.2860851992240638e-10,5.9343623610745499e-10,6.8725038646176673e-10
4.4475,1.503298729798501e-10,2.3478149193878501e-10,3.0134528844539981e-10,3.5704436109838917e-10,4.2918816532048745e-10,5.937262562667191e-10,6.873186506957187e-10
4.45,1.5058832233993907e-10,2.353344172677042e-10,3.0202002309419512e-10,3.5768026230173673e-10,4.2971373691807638e-10,5.93957271555718e-10,6.8733640957513601e-10
4.4525,1.5082403086740901e-10,2.358521398254017e-10,3.0264817973013971e-10,3.5826356172465731e-10,4.3018157336450283e-10,5.9412601648826783e-10,6.8730105020201986e-10
4.455,1.5103563935547813e-10,2.3633187303740685e-10,3.0322620158300152e-10,3.5879073788277606e-10,4.3058843666462469e-10,5.9422970108504324e-10,6.8721030205080391e-10
4.4575,1.5122199464532976e-10,2.367711016386074e-10,3.0375092879852426e-10,3.5925869908861386e-10,4.3093154917126941e-10,5.9426601544644239e-10,6.8706219211737179e-10
4.46,1.5138203041695636e-10,2.3716749442406488e-10,3.0421955035448372e-10,3.5966476271008231e-10,4.3120860676806397e-10,5.9423334557805349e-10,6.8685551855885444e-10
4.4625,1.5151467076540526e-10,2.3751882296451553e-10,3.0462950409190125e-10,3.6000651578361556e-10,4.3141755848118373e-10,5.9413042676510068e-10,6.865893430632028e-10
4.465,1.5161881175127698e-10,2.3782293955007101e-10,3.0497835693754819e-10,3.6028164885755514e-10,4.315563929677477e-10,5.9395595392509095e-10,6.8626263709491319e-10
