Physical Time (s),massspec_vol Monitor (N): cv1,massspec_vol Monitor (N): cv2,massspec_vol Monitor (N): cv3,massspec_vol Monitor (N): cv4,massspec_vol Monitor (N): cv5,massspec_vol Monitor (N): cv6,massspec_vol Monitor (N): cv7
1.7875,1.1902366067174902e-12,1.8207620874830073e-12,2.4740281336693911e-12,3.1985574084206689e-12,3.7465300699163162e-12,3.9890007911032013e-12,4.4663162797660165e-12
1.79,1.1830868667531989e-12,1.81600103222329e-12,2.466419210604713e-12,3.1817062537736925e-12,3.7396025553191629e-12,3.979068926093213e-12,4.4363608147053123e-12
1.7925,1.1840572937597022e-12,1.8173458122245647e-12,2.4648462256605504e-12,3.1621074911660498e-12,3.72724825346368e-12,3.9744453438430694e-12,4.4409684071041047e-12
1.795,1.163675127811867e-12,1.7980949046032911e-12,2.442372457952701e-12,3.1322563068252434e-12,3.6999175180331416e-12,3.9509123038454753e-12,4.4060737405380702e-12
1.7975,1.1708195943325632e-12,1.8040795552104188e-12,2.449239990921077e-12,3.1257940268505065e-12,3.7037591665041623e-12,3.955376972784103e-12,4.4205772898991923e-12
1.8,1.1723202989499756e-12,1.8097388155797726e-12,2.4529967479368042e-12,3.1230801661852828e-12,3.7117565444388813e-12,3.9581440485568468e-12,4.4174577268828427e-12
1.8025,1.163068603497062e-12,1.7995061844899179e-12,2.4368042391602172e-12,3.0924598108603356e-12,3.6897417491620016e-12,3.9469368304216535e-12,4.4108149872666752e-12
1.805,1.1580715279864142e-12,1.7964479650307772e-12,2.4314369968270207e-12,3.0735547474535797e-12,3.6812506268108206e-12,3.9365933747156084e-12,4.394098405730933e-12
1.8075,1.1509108009155721e-12,1.789717915028488e-12,2.4205893991452425e-12,3.0508516623264329e-12,3.66537238133685e-12,3.9243051129006085e-12,4.3881301126949503e-12
1.81,1.1407109472523391e-12,1.7810563132853593e-12,2.4088618122843354e-12,3.0300591697610799e-12,3.6518144212168698e-12,3.9121160312034437e-12,4.3583120429986793e-12
1.8125,1.141416441855136e-12,1.7817799464185205e-12,2.4058862033479224e-12,3.0179072573656734e-12,3.6518934109671475e-12,3.9101117827045509e-12,4.3578031710628102e-12
1.815,1.1339263511034102e-12,1.77389781902433e-12,2.3941871497395224e-12,2.9951175285289799e-12,3.6329269885417886e-12,3.8950475852663073e-12,4.3611880875344278e-12
1.8175,1.1303034296249343e-12,1.7708129625178754e-12,2.3850920765646249e-12,2.9804238486124782e-12,3.6334279498810708e-12,3.8907340292321067e-12,4.3467553838043966e-12
1.82,1.1246243211758095e-12,1.7617117131557746e-12,2.3714042666598895e-12,2.9576010843343302e-12,3.6173677131363425e-12,3.8770665097342164e-12,4.3321791346444264e-12
1.8225,1.1208156386918144e-12,1.7561835150467709e-12,2.3571997013104491e-12,2.9400991234384897e-12,3.6109718276491769e-12,3.8681301044341995e-12,4.3238529727614607e-12
1.825,1.1180948951412931e-12,1.7513190433842548e-12,2.341930314600582e-12,2.9238791976976064e-12,3.6000061145490232e-12,3.8624553794511056e-12,4.3222889050076585e-12
1.8275,1.1106068822892754e-12,1.7418531164030417e-12,2.3256085192467546e-12,2.901291995643266e-12,3.582698930362928e-12,3.8437867206287098e-12,4.3022391114935542e-12
1.83,1.1132650066681092e-12,1.740148434129724e-12,2.3217420735832518e-12,2.8966869239136769e-12,3.5879170113753319e-12,3.8550554244026138e-12,4.3078541659033846e-12
1.8325,1.1095031389211353e-12,1.7329541878857923e-12,2.3038825878264309e-12,2.8771398176314863e-12,3.5802375252744207e-12,3.8387263128334653e-12,4.2839106563610997e-12
1.835,1.104282142952707e-12,1.7221053782627666e-12,2.2869764464607248e-12,2.8636692823008282e-12,3.5681007022392431e-12,3.8310740095975408e-12,4.2910920662699375e-12
1.8375,1.105818779720256e-12,1.7175993634798228e-12,2.2729786217355837e-12,2.8523218554363307e-12,3.5594415405781532e-12,3.8241152134702002e-12,4.2776680547297452e-12
1.84,1.0942137058799033e-12,1.7007170828150423e-12,2.2474337564788816e-12,2.832495836502643e-12,3.5493585685446766e-12,3.815234598998613e-12,4.265786456570471e-12
1.8425,1.0867999904598723e-12,1.6869789807629523e-12,2.2260838103190692e-12,2.811641300963038e-12,3.5332033865610646e-12,3.8000097492942339e-12,4.2633421907765843e-12
1.845,1.0934817516024788e-12,1.6847356033503418e-12,2.220325809883133e-12,2.8095166265179984e-12,3.5336206163385849e-12,3.7974009080678177e-12,4.2495603442300854e-12
1.8475,1.0842059839307688e-12,1.6688227839253846e-12,2.1981391590650664e-12,2.7907886852261715e-12,3.5214510823712507e-12,3.7947299600687137e-12,4.246409125163107e-12
1.85,1.0841238062345362e-12,1.6594813612011272e-12,2.186557182455489e-12,2.7841359186265992e-12,3.5138616118186631e-12,3.7770112563827096e-12,4.2395560262196813e-12
1.8525,1.0771040316122532e-12,1.6458564009020642e-12,2.168088681070924e-12,2.7689029344863756e-12,3.5063957941716302e-12,3.7779649924255882e-12,4.2478866913809522e-12
1.855,1.068999017402832e-12,1.629341964928481e-12,2.1491747221412898e-12,2.7546863515915663e-12,3.4923502214349589e-12,3.7640576677268358e-12,4.2284784092174271e-12
1.8575,1.0759773408201908e-12,1.63029842158285e-12,2.1503397406627236e-12,2.7546957535512022e-12,3.492230930645156e-12,3.7622314117031668e-12,4.2175022782695698e-12
1.86,1.0738544301340373e-12,1.6212243982517339e-12,2.1378614946364603e-12,2.7442067923720993e-12,3.4823747561578319e-12,3.7521095224068748e-12,4.2141230476128419e-12
1.8625,1.0669382076073083e-12,1.6044426943241451e-12,2.1219590604749708e-12,2.7336811837754521e-12,3.476388490852808e-12,3.752618904394071e-12,4.2097723793661843e-12
1.865,1.0604996190842474e-12,1.5911152921044701e-12,2.1053797741079539e-12,2.7164367666846755e-12,3.4588256636850922e-12,3.7287126812097326e-12,4.1809425249215374e-12
1.8675,1.0572386033310188e-12,1.580148391742849e-12,2.0917458073978816e-12,2.7044152873504629e-12,3.4410409285072561e-12,3.7193327964226721e-12,4.1825434993301122e-12
1.87,1.0630088663960163e-12,1.5817661117028483e-12,2.0968680159356315e-12,2.7087107855472117e-12,3.4465094372741584e-12,3.7214626270979971e-12,4.1812551217334786e-12
1.8725,1.0561070006946523e-12,1.5679074216011727e-12,2.0796715551768697e-12,2.6927563247190104e-12,3.4310980686278306e-12,3.7081303735598617e-12,4.1650848027945932e-12
1.875,1.0480092335293457e-12,1.5589679556421939e-12,2.0713711911387156e-12,2.6867059578380727e-12,3.419913375863575e-12,3.7115165857424338e-12,4.1645409309747208e-12
1.8775,1.0463288032239614e-12,1.5493863937500489e-12,2.0618373969697577e-12,2.6765381760038955e-12,3.4058905809361163e-12,3.6986830508535582e-12,4.1600745437509278e-12
1.88,1.0454073060737644e-12,1.5452803970024654e-12,2.0627727013987019e-12,2.6736920729808647e-12,3.3971799900214471e-12,3.6843465272838826e-12,4.1413849897426772e-12
1.8825,1.0543566046856234e-12,1.5503589746394681e-12,2.0679675379818726e-12,2.6792789717311249e-12,3.4039609341964516e-12,3.6972236439529365e-12,4.150384213269706e-12
1.885,1.0353059488208725e-12,1.5280313478385279e-12,2.0454577937514098e-12,2.65696350625429e-12,3.3761232298879365e-12,3.6786844167854757e-12,4.1343349271547072e-12
1.8875,1.0318146428060384e-12,1.5217565727196307e-12,2.0374677310031438e-12,2.6467553255977875e-12,3.3586979544861759e-12,3.6679441578755238e-12,4.1218905309450943e-12
1.89,1.0369087445749692e-12,1.5244171837017147e-12,2.0412519113877263e-12,2.6477521728539065e-12,3.3502391294830887e-12,3.6624952295278682e-12,4.114061314985008e-12
1.8925,1.0366799142621045e-12,1.5219053125173547e-12,2.0409364585112951e-12,2.6507481994555418e-12,3.3510835092908122e-12,3.6642865445132637e-12,4.1246311203021818e-12
1.895,1.0310610872881909e-12,1.5156751385859218e-12,2.031525000968758e-12,2.6383875265201801e-12,3.3217256155850583e-12,3.6421093247442955e-12,4.0931514819596616e-12
1.8975,1.0284833588804648e-12,1.5137095211313606e-12,2.0302029183698962e-12,2.6345808105338538e-12,3.3199624761274485e-12,3.6464280765528163e-12,4.0965551108313179e-12
1.9,1.0167677637571928e-12,1.4995190939100459e-12,2.0161005902700067e-12,2.6204289565764039e-12,3.3007911180096917e-12,3.6425848698295848e-12,4.0997194581994928e-12
1.9025,1.0174784481776475e-12,1.5003358843810502e-12,2.0143282998156912e-12,2.6159431093600862e-12,3.2841282879529043e-12,3.6272321118693884e-12,4.0681885428000469e-12
1.905,1.0028468046528286e-12,1.4848603093693271e-12,1.9980646124243339e-12,2.5971050585330385e-12,3.2581775495619287e-12,3.6038501532130723e-12,4.0481973387416475e-12
1.9075,1.0154735890775671e-12,1.4988398973093578e-12,2.0139202491696945e-12,2.608842081173215e-12,3.262149687692166e-12,3.62279862001621e-12,4.0749088076334418e-12
1.91,1.0055918716348849e-12,1.4876310542125126e-12,2.004331000038604e-12,2.5930884861255899e-12,3.2407988378468902e-12,3.6025509133858017e-12,4.0443828506703828e-12
1.9125,1.0038145490220784e-12,1.488775551865548e-12,2.0051010242779014e-12,2.5915387285600046e-12,3.2286522794884319e-12,3.6103443109209669e-12,4.0681622158209609e-12
1.915,9.9801097084196426e-13,1.4859495329260916e-12,1.9970116466674625e-12,2.5802919248141211e-12,3.2131846328511368e-12,3.5927639137473944e-12,4.0415268595018494e-12
1.9175,9.9339893101621281e-13,1.4810486006322065e-12,1.9925918182715618e-12,2.570657795891876e-12,3.1969875295472343e-12,3.5826745003234105e-12,4.0457375032464414e-12
1.92,9.917913347547458e-13,1.4821061536855877e-12,1.9951486726614038e-12,2.5701515945806572e-12,3.189872075776166e-12,3.5822264548074042e-12,4.0263769905823544e-12
1.9225,9.9325748291947515e-13,1.4830165054752824e-12,1.9880612821213787e-12,2.5581472414205881e-12,3.1731412616522815e-12,3.5728469625147858e-12,4.0241758763230451e-12
1.925,9.8871173705671311e-13,1.4813690146532465e-12,1.9894221570699558e-12,2.5530360612630842e-12,3.167909157048914e-12,3.5764747748009285e-12,4.0292566694255227e-12
1.9275,9.7614487369105e-13,1.4709022636061418e-12,1.9763129199240629e-12,2.5332709804479375e-12,3.1418114643104657e-12,3.5585876645761058e-12,4.0050599914884406e-12
1.93,9.8278575541467912e-13,1.4803960967025687e-12,1.9857601023964091e-12,2.5347083379822795e-12,3.1401160275246492e-12,3.5693306861419456e-12,4.0178261167261516e-12
1.9325,9.6479932620402651e-13,1.4634166395503862e-12,1.968998480402759e-12,2.5140258418099745e-12,3.1127482546387168e-12,3.5431958759196291e-12,3.9913032612600842e-12
1.935,9.7110941533142869e-13,1.4709307457168347e-12,1.9726136123067726e-12,2.5097104921691572e-12,3.1124962832687383e-12,3.5522341265119364e-12,4.0063230699483729e-12
1.9375,9.5772145062133049e-13,1.4595128363374899e-12,1.9579696706294719e-12,2.4834426001523689e-12,3.0848697399978328e-12,3.5248923307969816e-12,3.9774720055545735e-12
1.94,9.542670473821905e-13,1.4580532930259475e-12,1.9549119098652945e-12,2.4747507350389868e-12,3.076503126477754e-12,3.52080610234582e-12,3.9695088587375406e-12
1.9425,9.5423503243740337e-13,1.460746657037699e-12,1.9562258690920609e-12,2.4669006371508776e-12,3.0701349079359183e-12,3.5263203686257931e-12,3.9803048523770088e-12
1.945,9.5077521289480989e-13,1.4573380920153746e-12,1.9532520946616922e-12,2.4576863440594143e-12,3.0609602826489566e-12,3.5187484052823568e-12,3.9688824944804497e-12
1.9475,9.3774270934174723e-13,1.4469046687039011e-12,1.9412469557666156e-12,2.4360592257418598e-12,3.0406151229192187e-12,3.5073037734557075e-12,3.9644481564984269e-12
1.95,9.3811382826485897e-13,1.4470235004116742e-12,1.9356080014916859e-12,2.4215066106478827e-12,3.0321064571175883e-12,3.5047958415778152e-12,3.9576476497779223e-12
1.9525,9.2906152064669036e-13,1.4406914036759321e-12,1.9274983525312719e-12,2.4071821751837992e-12,3.0182186436997082e-12,3.4982727808191811e-12,3.9560665241267115e-12
1.955,9.3012437121111514e-13,1.4414763662409901e-12,1.9246567699124339e-12,2.3959979939358637e-12,3.0084491812005674e-12,3.4925830776465832e-12,3.9518455578012096e-12
1.9575,9.2697716009929844e-13,1.4389704651996842e-12,1.9193568024539272e-12,2.3866270372597648e-12,3.0042786571774888e-12,3.4918665882344243e-12,3.944331784993246e-12
1.96,9.2626183918999682e-13,1.4353668239516029e-12,1.9126017617796262e-12,2.3756560298942618e-12,2.9956997869378546e-12,3.4818980722691868e-12,3.9353717193093571e-12
1.9625,9.2628548654765188e-13,1.4359750280344962e-12,1.906263676300469e-12,2.3638864778348161e-12,2.9843790622336799e-12,3.4736789504901566e-12,3.9320243691547889e-12
1.965,9.2073558373235957e-13,1.4282560040363978e-12,1.8928852087055974e-12,2.3482830831676374e-12,2.9702237777013203e-12,3.4606679530127732e-12,3.9079689837971585e-12
1.9675,9.2030720011086294e-13,1.4255498292640145e-12,1.8863604121620279e-12,2.336989149869688e-12,2.9700148893474431e-12,3.4689904685901669e-12,3.9325107215761054e-12
1.97,9.1466167607410253e-13,1.4153050977165762e-12,1.868928291746011e-12,2.3179749078006416e-12,2.9517516945443496e-12,3.4475140665683861e-12,3.9063969067158683e-12
1.9725,9.0635210766467976e-13,1.4038908305254286e-12,1.8531936752991876e-12,2.3064494404530629e-12,2.9455844209459702e-12,3.4440246927016126e-12,3.8964240482683616e-12
1.975,8.9960999118547034e-13,1.3912058248206659e-12,1.8335349114985676e-12,2.2864514082820342e-12,2.9266162044828202e-12,3.4354493098249038e-12,3.882871769553925e-12
1.9775,8.9743002082586695e-13,1.3864537906787947e-12,1.8281306435518179e-12,2.2821079951600971e-12,2.9237421485462307e-12,3.4329707990762171e-12,3.8808040255884583e-12
1.98,8.9811936620770901e-13,1.3797808931441743e-12,1.816239294149121e-12,2.2734719237474986e-12,2.92054110463743e-12,3.427056525288208e-12,3.8769444293178626e-12
1.9825,8.982205731312632e-13,1.3730351688955137e-12,1.8050544935112118e-12,2.2629013336506083e-12,2.9114857347802008e-12,3.4239881366899002e-12,3.8694956767601668e-12
1.985,8.9576048445865368e-13,1.3641363903807752e-12,1.7944412298966292e-12,2.2513721914347136e-12,2.9039889827042098e-12,3.4224928862767e-12,3.8823701271027701e-12
1.9875,8.9367427055068728e-13,1.3541193447751081e-12,1.7794494605438353e-12,2.2393704893382642e-12,2.8949875654409782e-12,3.4027490316107043e-12,3.8569037111181988e-12
1.99,8.9357498251440155e-13,1.3478015597752041e-12,1.774992291248869e-12,2.2385141386183485e-12,2.8958927598998899e-12,3.4137777370582774e-12,3.8648249533563921e-12
1.9925,8.8464021295320408e-13,1.3328724866496718e-12,1.7573531875706686e-12,2.2191900472103629e-12,2.8772976267399257e-12,3.3950419974319309e-12,3.8435151066168986e-12
1.995,8.867730296845307e-13,1.3281560219921316e-12,1.751338465564815e-12,2.2147973559835058e-12,2.871602475539492e-12,3.3894176136126477e-12,3.8421187899620864e-12
1.9975,8.7585764691851233e-13,1.3100197746307664e-12,1.7339396335529871e-12,2.2024936766194201e-12,2.8574736000476877e-12,3.3870834812341708e-12,3.8408403632144141e-12
2.0,8.7975778554663138e-13,1.3066657098964467e-12,1.727632758212653e-12,2.196549780181563e-12,2.8510013562800649e-12,3.3710414145865887e-12,3.8194196817799759e-12
2.0025,8.8085482222674713e-13,1.3024622298201324e-12,1.724420986267033e-12,2.1938370442311392e-12,2.8532365775465932e-12,3.3843603153830687e-12,3.8455016677006411e-12
2.005,8.7955088221213013e-13,1.2959294279252711e-12,1.7135082139265806e-12,2.1818526355472991e-12,2.842007839324457e-12,3.3698922147174923e-12,3.8316373200099939e-12
2.0075,8.7031266697489179e-13,1.2804600826367037e-12,1.7039865603270035e-12,2.1702054586484937e-12,2.8249763330414636e-12,3.3601977414641291e-12,3.8034012616042773e-12
2.01,8.6809018413568802e-13,1.2744412572664427e-12,1.696879753698267e-12,2.1623823841838629e-12,2.8143633929409227e-12,3.3483254088770163e-12,3.8025115378932276e-12
2.0125,8.7562730342279515e-13,1.2778043279763365e-12,1.700857683227791e-12,2.1686419780562275e-12,2.821833452840263e-12,3.3565665429654648e-12,3.804670964757852e-12
2.015,8.6454756531479787e-13,1.2621657018499688e-12,1.6851756121146558e-12,2.1549619264559876e-12,2.7996878131540132e-12,3.3427157564865974e-12,3.7948431022470795e-12
2.0175,8.7030043460758718e-13,1.2658982399434567e-12,1.6889681336875708e-12,2.1589556608840569e-12,2.8037542922954399e-12,3.3469506673949103e-12,3.7901680931678685e-12
2.02,8.6029369050262127e-13,1.2550164347473148e-12,1.6782982194587147e-12,2.1468232821046925e-12,2.789962900647575e-12,3.335680340053906e-12,3.790373423855542e-12
2.0225,8.6068558470148019e-13,1.2528152000259839e-12,1.6757212359033976e-12,2.1408743893991393e-12,2.777982761940486e-12,3.3291688064206912e-12,3.7838175126257962e-12
2.025,8.6251607489183775e-13,1.2525407984216193e-12,1.6775108222670965e-12,2.1385238536367253e-12,2.7730067292861206e-12,3.324141960971308e-12,3.7629887531588848e-12
2.0275,8.550057191859608e-13,1.2433167663003916e-12,1.6690111742690876e-12,2.135113336959652e-12,2.7637074876400063e-12,3.3236985839190047e-12,3.7806147716577758e-12
2.03,8.519542508731317e-13,1.2408690914171758e-12,1.664057707969911e-12,2.1294670307468087e-12,2.7534434212861751e-12,3.3123738504831193e-12,3.7712361321772141e-12
2.0325,8.6075968445552983e-13,1.248701543302586e-12,1.6747186541700586e-12,2.1384410939091769e-12,2.7574878489610751e-12,3.3212668971059918e-12,3.7689368489263306e-12
2.035,8.5088031187262337e-13,1.2391358257397878e-12,1.6648863526329645e-12,2.1221277256387792e-12,2.7348445864417851e-12,3.3017043509918962e-12,3.7442659128879047e-12
2.0375,8.4245688568487377e-13,1.2300295685739928e-12,1.6515169792461096e-12,2.1104438945618294e-12,2.7085436551356294e-12,3.285722957787451e-12,3.738169591970623e-12
2.04,8.4392751276816767e-13,1.2335792185043783e-12,1.6598613317115673e-12,2.1174058594484952e-12,2.7128921568259996e-12,3.2939766775788969e-12,3.7410272165810485e-12
2.0425,8.3466738466593425e-13,1.2226515998448687e-12,1.6442292581329282e-12,2.1028776507901823e-12,2.6951376257125753e-12,3.282653679441346e-12,3.7389708890082805e-12
2.045,8.3671481137421358e-13,1.2291384232982442e-12,1.6531630700898611e-12,2.1073727814026992e-12,2.6975934918437888e-12,3.2962301226173285e-12,3.7460695134251568e-12
2.0475,8.3137128699751399e-13,1.2239389654910073e-12,1.6463455035111878e-12,2.1006128989138249e-12,2.6861057469762002e-12,3.2828326985533883e-12,3.7358490255630648e-12
2.05,8.2886105287557199e-13,1.2251436794881561e-12,1.6466377446677032e-12,2.0959672932065624e-12,2.6722061100845144e-12,3.2748615133245231e-12,3.7321900850756299e-12
2.0525,8.2839626296807118e-13,1.2252761220372097e-12,1.6454685393907853e-12,2.0959845116935687e-12,2.6613346876219621e-12,3.2732301462131743e-12,3.7254945353792829e-12
2.055,8.2136779557682606e-13,1.2193074512358576e-12,1.6397048245535888e-12,2.084258576493903e-12,2.6484815100051818e-12,3.2625255802029759e-12,3.7028523959812992e-12
2.0575,8.1513962731512978e-13,1.2178677760999863e-12,1.6366641477277659e-12,2.0758862180962304e-12,2.6335909024242976e-12,3.2531948378949555e-12,3.7124421159014764e-12
2.06,8.1496015815338619e-13,1.2179480229860486e-12,1.6372791989234927e-12,2.0734892400550792e-12,2.6223226486271722e-12,3.2536220313650413e-12,3.7066116242117347e-12
2.0625,8.0824690929668174e-13,1.2115980454678939e-12,1.6275494472654642e-12,2.064009085177678e-12,2.6069076167940279e-12,3.2419680860053249e-12,3.6907014977168879e-12
