Physical Time (s),ep_right Monitor (kg-m/s^3): right_cv1,ep_right Monitor (kg-m/s^3): right_cv2,ep_right Monitor (kg-m/s^3): right_cv3,ep_right Monitor (kg-m/s^3): right_cv4,ep_right Monitor (kg-m/s^3): right_cv5,ep_right Monitor (kg-m/s^3): right_cv6,ep_right Monitor (kg-m/s^3): right_cv7
3.175,2.4450766535872098e-05,5.8344824509024165e-06,3.9931399110740726e-06,3.0626570029990267e-06,2.1363467942051813e-06,7.769807346887348e-07,-1.4993591499393896e-07
3.1775,2.430354757525418e-05,6.1433200710828514e-06,3.9879492718623135e-06,3.0690942557644303e-06,2.1480586153762441e-06,7.8230368427298308e-07,-1.5120178668732568e-07
3.18,2.4147032485190154e-05,6.4324505103658251e-06,3.9800569893448745e-06,3.0793520542886197e-06,2.1619373170362206e-06,7.9043354532205909e-07,-1.514165848452594e-07
3.1825,2.3983923307130466e-05,6.6878397221285098e-06,3.9687875986798669e-06,3.0936053305434821e-06,2.1791124135080491e-06,8.0045468755422907e-07,-1.5062121717977515e-07
3.185,2.3816719189733805e-05,6.9035604322557047e-06,3.9589979154757334e-06,3.1105816014582152e-06,2.2004373091668082e-06,8.1125356070941366e-07,-1.4873953098426931e-07
3.1875,2.3649406407270325e-05,7.0688252723065126e-06,3.9497382997609428e-06,3.131918239580549e-06,2.2239419581330506e-06,8.2348232557230668e-07,-1.4582256977149065e-07
3.19,2.3482636816029278e-05,7.1782359787467993e-06,3.9416224559357278e-06,3.1572743650238837e-06,2.2485743939523697e-06,8.3717442799286289e-07,-1.4189005640026391e-07
3.1925,2.3320821730660805e-05,7.2302592804154651e-06,3.9342640196519873e-06,3.1841806862161471e-06,2.2773887961909149e-06,8.5259425689311484e-07,-1.3696413177935817e-07
3.195,2.3164224681163154e-05,7.2256452563976936e-06,3.928873257883671e-06,3.214761772789239e-06,2.3073985262855959e-06,8.7007966616535234e-07,-1.310050827666815e-07
3.1975,2.3016204071033988e-05,7.1683724662584515e-06,3.9222429479965507e-06,3.2458555035317251e-06,2.3377903348187443e-06,8.8839315911764462e-07,-1.2409455612480782e-07
3.2,2.2877876987357102e-05,7.0627061560714778e-06,3.916431315487529e-06,3.276917187583336e-06,2.3708519346911255e-06,9.0755152118708693e-07,-1.1630689765066772e-07
3.2025,2.2750465315409878e-05,6.9169174337711335e-06,3.9101799959057931e-06,3.3092298792289031e-06,2.4039211597020833e-06,9.2762435489517137e-07,-1.0768072288443474e-07
3.205,2.2636087547771595e-05,6.7394433194121767e-06,3.9026940312601551e-06,3.3420654423943416e-06,2.4359672594819278e-06,9.4855540754282872e-07,-9.8163359241351353e-08
3.2075,2.2535524561614198e-05,6.5385563926517094e-06,3.8936274676415496e-06,3.3743869673816189e-06,2.4677126407310007e-06,9.7003006239805913e-07,-8.7857080079647742e-08
3.21,2.2449470536544913e-05,6.3220130110732384e-06,3.8826849143812565e-06,3.405731150562966e-06,2.4997186657628373e-06,9.9179549986295426e-07,-7.6856955509268878e-08
3.2125,2.2377984547394938e-05,6.0966568510643769e-06,3.8705441285883207e-06,3.4357021839878276e-06,2.5308985099473066e-06,1.0137440912432292e-06,-6.5175906521437946e-08
3.215,2.2321727839053796e-05,5.8681628755510492e-06,3.8570710891897069e-06,3.464037206360827e-06,2.5604124245048251e-06,1.0353957377176347e-06,-5.2843884354300636e-08
3.2175,2.2280191894160318e-05,5.640260842648707e-06,3.8426890286520164e-06,3.4905455404714267e-06,2.5883724389439333e-06,1.0565359440840029e-06,-3.9978985127167322e-08
3.22,2.2255128194081746e-05,5.4169465778110447e-06,3.8282735828155669e-06,3.5148358284382686e-06,2.6141297535791566e-06,1.0770635486016352e-06,-2.6621462576685672e-08
3.2225,2.2244577596039481e-05,5.2004768877986429e-06,3.813924607979492e-06,3.5370814393114431e-06,2.637836955307472e-06,1.0967470594800942e-06,-1.2870101144902282e-08
3.225,2.2251547603396064e-05,4.9924307241728937e-06,3.8000225607586956e-06,3.5574317718349477e-06,2.6585921679421055e-06,1.1157541207899344e-06,1.252326509909197e-09
3.2275,2.2273626580149939e-05,4.7934634999771234e-06,3.7869633594926184e-06,3.5757450899075326e-06,2.6770813858293493e-06,1.1337558982754794e-06,1.5601589506169182e-08
3.23,2.231263816249513e-05,4.6041578096345882e-06,3.7752309882962862e-06,3.5923311845109802e-06,2.6927977836645969e-06,1.1505473454947733e-06,3.0132347746152021e-08
3.2325,2.2368643842501601e-05,4.4245963261859275e-06,3.7647733179800663e-06,3.606568154826521e-06,2.7057782545275466e-06,1.1661223646799525e-06,4.486307119686286e-08
3.235,2.2440884595064922e-05,4.2550177528897843e-06,3.7563043453343793e-06,3.6188087666197289e-06,2.7161713926475426e-06,1.1798581228963843e-06,5.9540472851394724e-08
3.2375,2.2527428133945352e-05,4.0952612349273081e-06,3.7496629591591006e-06,3.6297067339278292e-06,2.7240730699854588e-06,1.1922718692760693e-06,7.4088901189388581e-08
3.24,2.2629111138700547e-05,3.9453472605954617e-06,3.745459162108974e-06,3.6389155521547149e-06,2.7290664105670286e-06,1.2032452464617617e-06,8.847334020263199e-08
3.2425,2.2749464176357682e-05,3.8057853151600878e-06,3.7438302971414462e-06,3.6438361494413862e-06,2.7313689253712571e-06,1.2128179782099791e-06,1.0261025081922835e-07
3.245,2.2882130848686577e-05,3.6771770361991233e-06,3.7448439001505433e-06,3.6495926347226266e-06,2.7322204743611514e-06,1.2199417998416993e-06,1.1642591910030782e-07
3.2475,2.3026271930495272e-05,3.5595631637246546e-06,3.7487058094539474e-06,3.6527738670183054e-06,2.7292532827056945e-06,1.2257311506759315e-06,1.2994023121339505e-07
3.25,2.3181305967021359e-05,3.4534855750490249e-06,3.755977616936532e-06,3.6528419468940508e-06,2.7242369401259566e-06,1.2299677771434382e-06,1.4306044259596997e-07
3.2525,2.3345436903595128e-05,3.3593527050482519e-06,3.7675008142465968e-06,3.6511406652474286e-06,2.7190312177954357e-06,1.232227222038538e-06,1.5566788573835456e-07
3.255,2.3516230368651228e-05,3.2774981486139486e-06,3.7824372113509312e-06,3.6454956683909731e-06,2.7100709404910146e-06,1.2333332349768155e-06,1.6777548310132905e-07
3.2575,2.3690974119240026e-05,3.2098046939665278e-06,3.8015191778436367e-06,3.6388371086833961e-06,2.6963179316541935e-06,1.2331973098952833e-06,1.7934603423262467e-07
3.26,2.386599805015262e-05,3.156569527375458e-06,3.8247224470142037e-06,3.6285718089972425e-06,2.6826286549736617e-06,1.2313120007464731e-06,1.9043038437164201e-07
3.2625,2.4038061478797811e-05,3.1189546922577103e-06,3.8519255972925304e-06,3.615742949101382e-06,2.6659876663391536e-06,1.2269359028134255e-06,2.0089965320667865e-07
3.265,2.4205216162331605e-05,3.0973456153134847e-06,3.8836471507601711e-06,3.6000587505585112e-06,2.6476047160538218e-06,1.2215092770717047e-06,2.107285375736434e-07
3.2675,2.4362873981176836e-05,3.0942147009580365e-06,3.9164514598233218e-06,3.5817918244789287e-06,2.6270474121633199e-06,1.2141157894073288e-06,2.1996674959486821e-07
3.27,2.4508671638892936e-05,3.1098816564420682e-06,3.951677286428407e-06,3.5609472882137692e-06,2.6051731777078092e-06,1.20579736961142e-06,2.2863008049226662e-07
3.2725,2.4639648007200829e-05,3.1462392467991636e-06,3.9862627717752639e-06,3.5375652388329486e-06,2.5819237733758344e-06,1.1965862213160058e-06,2.365640751351655e-07
3.275,2.475230540985019e-05,3.204185926095199e-06,4.018184843095055e-06,3.5120330896850689e-06,2.5580934887931149e-06,1.1867405989843019e-06,2.4378369789724458e-07
3.2775,2.4844712720412901e-05,3.2858455142797124e-06,4.048290731430603e-06,3.4844346438874339e-06,2.5334849946885382e-06,1.1758517535271258e-06,2.5044217928091369e-07
3.28,2.4914979774053375e-05,3.3916212849163117e-06,4.0747182395282215e-06,3.4554776175935416e-06,2.5085269156075087e-06,1.1643418450806524e-06,2.5653499000851721e-07
3.2825,2.4961667784928564e-05,3.523254292742723e-06,4.0971779841578989e-06,3.4253743745187923e-06,2.483387634087106e-06,1.1523877069945402e-06,2.618634969468486e-07
3.285,2.4983848398343662e-05,3.6815526020941912e-06,4.1151002565363115e-06,3.3944242618805279e-06,2.4586927992596699e-06,1.1399228435984288e-06,2.6658305719499579e-07
3.2875,2.4980472056970541e-05,3.8658471115656399e-06,4.1284507063524268e-06,3.363216004347144e-06,2.4348137308640736e-06,1.1273729212218984e-06,2.7090189660928681e-07
3.29,2.4953644845113863e-05,4.0771846447391916e-06,4.1365231871630391e-06,3.3323623467786669e-06,2.4122974043378595e-06,1.1145516799093179e-06,2.7470911515899769e-07
3.2925,2.4902639181675917e-05,4.3147623491883703e-06,4.1388538054631283e-06,3.3022866600396738e-06,2.3910819283245127e-06,1.1017676408812839e-06,2.7785855869696559e-07
3.295,2.4828729182023309e-05,4.5758978168271169e-06,4.1361572225203276e-06,3.2736249071344412e-06,2.3715763113520184e-06,1.0893378244634724e-06,2.8055800466476822e-07
3.2975,2.4733676772623991e-05,4.8575972596550633e-06,4.1272994057241612e-06,3.24696872629666e-06,2.35392920648338e-06,1.0772001842994429e-06,2.8297406176817927e-07
3.3,2.4618930894985655e-05,5.1540929574988847e-06,4.1130791788836664e-06,3.2242056694439e-06,2.3378642971957854e-06,1.0654003409158668e-06,2.8493311792205495e-07
3.3025,2.4485893627636123e-05,5.4590084321435059e-06,4.0946223663181436e-06,3.2048364383919404e-06,2.325349527853989e-06,1.0538380133235064e-06,2.8642034704753007e-07
3.305,2.433700394184667e-05,5.7657593116862858e-06,4.0726018184854805e-06,3.1893628950376456e-06,2.3177354448943936e-06,1.0429456855686293e-06,2.8773981256148783e-07
3.3075,2.4174632180806963e-05,6.0642550403843828e-06,4.0480298723009186e-06,3.1781981495124048e-06,2.3128881098007226e-06,1.0329643367005737e-06,2.8917045684726048e-07
3.31,2.4002634324230784e-05,6.3456364085282875e-06,4.0226833777228712e-06,3.1697266558599669e-06,2.3092043686830673e-06,1.0240079263058562e-06,2.9044235576225815e-07
3.3125,2.3822526628810452e-05,6.5961599735182808e-06,3.9926991415897247e-06,3.1651774554035153e-06,2.3079706437364381e-06,1.016654992732639e-06,2.9157440014520525e-07
3.315,2.3638064944411522e-05,6.8096939439433405e-06,3.9644899385107512e-06,3.1637256910292815e-06,2.3104965065929112e-06,1.0104038120896866e-06,2.9281937407316946e-07
3.3175,2.345208137167387e-05,6.9740149518791221e-06,3.9374402782168197e-06,3.1658277401401129e-06,2.3160275232602279e-06,1.0053292176144961e-06,2.9407011767725121e-07
3.32,2.3267184972714757e-05,7.0844677399314852e-06,3.9115645218586232e-06,3.1728852861293313e-06,2.322311884514349e-06,1.0001270812030355e-06,2.9534614798987844e-07
3.3225,2.3086166129854037e-05,7.1374873192602874e-06,3.8868544702323202e-06,3.1819406659118403e-06,2.3309360812197114e-06,9.9570290908222458e-07,2.9661506346076221e-07
3.325,2.2910843558015906e-05,7.1333321493537815e-06,3.8646965383223854e-06,3.1947408902172385e-06,2.3427370201551062e-06,9.9178120292591138e-07,2.9817980329925522e-07
3.3275,2.2743932909248159e-05,7.0750021199333437e-06,3.8428478073652713e-06,3.208717593311319e-06,2.3547428466292742e-06,9.8884521127456569e-07,2.9934758558692614e-07
3.33,2.2587205504275451e-05,6.9676876279353356e-06,3.822104956898004e-06,3.2233734507252668e-06,2.3694268940599941e-06,9.875228706464272e-07,3.0061072695986798e-07
3.3325,2.2442142329159214e-05,6.8184112961287856e-06,3.8018995616086143e-06,3.2398762700851596e-06,2.3858450330460874e-06,9.8676510003507505e-07,3.0229221121909589e-07
3.335,2.2310656990387306e-05,6.6359728670732679e-06,3.7815755237826442e-06,3.2574089755544021e-06,2.4010050922673569e-06,9.8673308912619995e-07,3.0469549619226286e-07
3.3375,2.2193806793358239e-05,6.4288342488881038e-06,3.7603925860313746e-06,3.2751276595812529e-06,2.4161820820544035e-06,9.8741201169885842e-07,3.0652472249483845e-07
3.34,2.2091528827170221e-05,6.2045157507590968e-06,3.7382765066997275e-06,3.2926968658778486e-06,2.4322935268665672e-06,9.8885269210925316e-07,3.0861969019454479e-07
3.3425,2.2005435534999335e-05,5.9707624330856351e-06,3.7155148348635044e-06,3.3097072018080292e-06,2.4484228415247969e-06,9.9096618470736257e-07,3.1199605071773877e-07
3.345,2.1935454844939571e-05,5.7339338574002211e-06,3.6924273178892007e-06,3.3259412870680948e-06,2.4638725332490044e-06,9.9400548417912833e-07,3.1514955026436425e-07
3.3475,2.1882532736160688e-05,5.4977150466591412e-06,3.6691250491886849e-06,3.3411023452989798e-06,2.4781727681553308e-06,9.9745780143580745e-07,3.1859891128706574e-07
3.35,2.1845495795997873e-05,5.2664896896677149e-06,3.6468252021966511e-06,3.3548765573666262e-06,2.4915121468431878e-06,1.001218394638186e-06,3.2247734446642596e-07
3.3525,2.1826113432487603e-05,5.0426303164778613e-06,3.6250174699704958e-06,3.3674577816187186e-06,2.5035125223247259e-06,1.0052080072036323e-06,3.2708707415273404e-07
3.355,2.182358239238849e-05,4.8272290564984523e-06,3.6044817517040639e-06,3.3792506835182854e-06,2.5139113633699107e-06,1.0090649191496249e-06,3.3223876476534459e-07
3.3575,2.1838820139782638e-05,4.6218762995589776e-06,3.5855239952876822e-06,3.3900459812102704e-06,2.5227289998142399e-06,1.0131930821468092e-06,3.3806006675436243e-07
3.36,2.1871404574493144e-05,4.4271188285905053e-06,3.5687605642150271e-06,3.4000825902419901e-06,2.5298768269886023e-06,1.0175090226103898e-06,3.4455188263483774e-07
3.3625,2.192117721743374e-05,4.2430254002967212e-06,3.5541221727387008e-06,3.4087511034749204e-06,2.5356633914838871e-06,1.0218222168106601e-06,3.5162008309607053e-07
3.365,2.1988855663041554e-05,4.0693658961470164e-06,3.5424245061894016e-06,3.4163956835696603e-06,2.5394691655703152e-06,1.0260235549993514e-06,3.5925551886956582e-07
3.3675,2.207356550332598e-05,3.9063834542991474e-06,3.5334341660685266e-06,3.4234680058776382e-06,2.542458577387273e-06,1.0304012669678654e-06,3.6748507705879716e-07
3.37,2.2173678601552259e-05,3.7539040501915102e-06,3.5276867413966632e-06,3.4299695390891794e-06,2.5437383088645745e-06,1.034530604599704e-06,3.7623513315178826e-07
3.3725,2.2292504097006368e-05,3.6122199908795999e-06,3.525463777045593e-06,3.4339327650769919e-06,2.543157337703265e-06,1.0384721368512393e-06,3.8544250850275247e-07
3.375,2.2425926282530522e-05,3.48196721235457e-06,3.5271595105058923e-06,3.4380361352868916e-06,2.5422858170234428e-06,1.0420535492169623e-06,3.9519071729498488e-07
3.3775,2.2572582575001156e-05,3.3632892882428509e-06,3.5316927570577222e-06,3.4425120854189643e-06,2.5396517958728668e-06,1.0455832215096407e-06,4.0560148910960371e-07
3.38,2.2731666931346317e-05,3.25656465175526e-06,3.5415174148426023e-06,3.4441368175070706e-06,2.5342704726510071e-06,1.048818413908763e-06,4.1656544810579927e-07
3.3825,2.2900524922114599e-05,3.1621254822322205e-06,3.5557198245915594e-06,3.4454964597055783e-06,2.5310662737000475e-06,1.0517366821272528e-06,4.279315752330917e-07
3.385,2.3078436865490298e-05,3.0805573452676425e-06,3.5742353973868861e-06,3.4436499356485993e-06,2.5260572732650948e-06,1.0548408515583308e-06,4.3971049849407317e-07
3.3875,2.3261665957481716e-05,3.0127897480609464e-06,3.5976308723895321e-06,3.4413449459754057e-06,2.5169585116758965e-06,1.0572252356442174e-06,4.5192514125661647e-07
3.39,2.3446515295829019e-05,2.9599168572637134e-06,3.6258409646922703e-06,3.4369220232851261e-06,2.5079959716095142e-06,1.0604497116937486e-06,4.6456284360877535e-07
3.3925,2.3630042477285916e-05,2.9224771934332541e-06,3.6585535969359983e-06,3.4306442440094074e-06,2.4976988078216989e-06,1.0631919530676419e-06,4.775869851414202e-07
3.395,2.3808897322635873e-05,2.9015020828626385e-06,3.6957618306375817e-06,3.4218332207167676e-06,2.4861502417536762e-06,1.065698244099351e-06,4.9096764171397897e-07
3.3975,2.3980497706259196e-05,2.8984213255959104e-06,3.7363343663702801e-06,3.4111130270825266e-06,2.4737787746179603e-06,1.0671723159129645e-06,5.0472756208582089e-07
3.4,2.4140690320458534e-05,2.9147275519660757e-06,3.7789785205432685e-06,3.3987235683399106e-06,2.4614017314146619e-06,1.0691727605539207e-06,5.1871256903819056e-07
3.4025,2.4287060315580082e-05,2.951890928142281e-06,3.8217073705200821e-06,3.3845526696380965e-06,2.4477862706659691e-06,1.0703570494022781e-06,5.3284265806285128e-07
3.405,2.441553853715476e-05,3.010991053619664e-06,3.8626461993711068e-06,3.369002569022153e-06,2.4338385489896779e-06,1.0716735079078639e-06,5.467169844673898e-07
3.4075,2.4524583899453291e-05,3.0930762839532476e-06,3.9019364487695921e-06,3.3515313289768676e-06,2.4199874180146609e-06,1.0732234036675058e-06,5.6047894266152344e-07
3.41,2.4611862497552246e-05,3.1998051118100285e-06,3.9382364498708839e-06,3.3331211393329725e-06,2.4067325423784076e-06,1.0750982695100382e-06,5.7420881728120335e-07
3.4125,2.4675646342393893e-05,3.332619048971217e-06,3.9708457509770638e-06,3.3140251443117527e-06,2.3937355273115674e-06,1.0771452375564156e-06,5.8767613624703996e-07
3.415,2.4714422809704607e-05,3.4923441375856376e-06,3.9991732820389432e-06,3.2940823067817639e-06,2.3818107172238255e-06,1.0793820208994895e-06,6.0097591845409292e-07
3.4175,2.4727852902597797e-05,3.6792910391791939e-06,4.0228140859559461e-06,3.2744672514538297e-06,2.370656111849013e-06,1.0818286080978704e-06,6.1412170693813551e-07
3.42,2.4716389756941662e-05,3.8938477316706954e-06,4.0416827047135657e-06,3.2555639616845329e-06,2.3609201464161169e-06,1.084400295467903e-06,6.2699409055667592e-07
3.4225,2.4681209836484637e-05,4.1345799874612947e-06,4.05483376054357e-06,3.2379642437315889e-06,2.3527962151404907e-06,1.0872542000203816e-06,6.3943513270003846e-07
3.425,2.4621685133363004e-05,4.4001649181004605e-06,4.0629380244464435e-06,3.2219499893674577e-06,2.346954662897803e-06,1.0904796701084051e-06,6.5155187236832354e-07
3.4275,2.4540489106879518e-05,4.6874609350069718e-06,4.065128209125252e-06,3.208270216527703e-06,2.3430910160972818e-06,1.0937266954825896e-06,6.6320698226389468e-07
3.43,2.4438663496419413e-05,4.9922139286525906e-06,4.0619751033215653e-06,3.1982966933225287e-06,2.3415565520504422e-06,1.0972925234156894e-06,6.7417320597608523e-07
3.4325,2.4318380728649426e-05,5.3081722192045504e-06,4.0548344143151177e-06,3.1924705261875288e-06,2.3425538779929319e-06,1.1013405557065921e-06,6.8450378034696367e-07
3.435,2.4180526007012922e-05,5.6273756920374507e-06,4.0443676840192682e-06,3.1903712494832626e-06,2.3484869203830694e-06,1.1056930935923961e-06,6.9429375553964847e-07
3.4375,2.4028326548649867e-05,5.9421389600234231e-06,4.0305101337589483e-06,3.192642016253138e-06,2.3585700888230222e-06,1.1101212752550911e-06,7.0339966688136538e-07
3.44,2.3865178341294639e-05,6.2415505293651374e-06,4.0172793845744563e-06,3.197610598768113e-06,2.3696145212980249e-06,1.1151508547747244e-06,7.1170550408110167e-07
3.4425,2.3693072237782499e-05,6.5130744107561282e-06,3.9990517433089463e-06,3.2066690090881485e-06,2.3827539538687899e-06,1.1205594216764769e-06,7.1927606838907796e-07
3.445,2.3515923173979835e-05,6.7487627311587417e-06,3.9824506696511855e-06,3.2194780683807514e-06,2.3990577664325055e-06,1.1266687627969573e-06,7.2616567440368142e-07
3.4475,2.3336406996194835e-05,6.9383517859062442e-06,3.9670945876082692e-06,3.2350861194661209e-06,2.4184928829840791e-06,1.1338750624420424e-06,7.3210673854305933e-07
3.45,2.3157302655993026e-05,7.0742545503154561e-06,3.9528441731630773e-06,3.2552595255567302e-06,2.4390516437364669e-06,1.1419706829786199e-06,7.3691448834386343e-07
3.4525,2.2981703809827054e-05,7.1530077388209815e-06,3.9404009830460094e-06,3.2779776417602789e-06,2.4609387554672857e-06,1.1496497941803485e-06,7.4050139285357068e-07
3.455,2.2811460466244106e-05,7.1741099259933045e-06,3.9304137418326116e-06,3.3041846594740746e-06,2.4864441040759601e-06,1.1565089818539021e-06,7.4333289929880427e-07
