Physical Time (s),xth_bot Monitor (kg-m/s^3): bot_cv1,xth_bot Monitor (kg-m/s^3): bot_cv2,xth_bot Monitor (kg-m/s^3): bot_cv3,xth_bot Monitor (kg-m/s^3): bot_cv4,xth_bot Monitor (kg-m/s^3): bot_cv5,xth_bot Monitor (kg-m/s^3): bot_cv6,xth_bot Monitor (kg-m/s^3): bot_cv7
6.1525,5.5935906403651009e-16,4.6580144284270842e-16,3.9908256533842133e-16,2.6381883169134813e-16,1.6491911033498238e-16,1.318620997188375e-16,2.237948186740926e-16
6.155,1.2043874590790314e-16,1.084305578508091e-16,9.6852290855577059e-17,4.3100766459652676e-17,-1.6254567314298607e-16,-3.414136677372824e-16,-4.8795717755038993e-16
6.1575,-5.1752269270292089e-17,-1.704636307239695e-16,-2.2622553071996845e-16,-2.1857270279374081e-16,-2.166409944124648e-16,-3.0057683931845566e-16,-2.4408377803367207e-16
6.16,-5.3486885929451544e-16,-6.2985794210720704e-16,-7.8395918183447471e-16,-6.8405068841554804e-16,-8.599536898116865e-16,-8.7670196946148979e-16,-7.9092885314213625e-16
6.1625,7.1190259839804696e-16,7.8672395905596302e-16,6.9167397989243243e-16,9.0070157238180846e-16,7.3075053202850878e-16,4.639806992062781e-16,4.7486640378312054e-16
6.165,1.4970911661712776e-16,5.275297427478888e-17,2.0688399139359848e-17,1.4266329350864365e-16,7.3950579770458898e-17,1.9915893430772714e-16,3.8600464963442535e-16
6.1675,1.9920680170900567e-16,1.9601270188571188e-16,2.1605798634225294e-16,1.9426767199828572e-16,1.4430398685380249e-16,4.2806364381184569e-16,4.0527789381016212e-16
6.17,-4.8837824802831593e-17,-3.8778268089484529e-17,-1.9328610594776613e-16,-2.8377647495319037e-16,-3.7123563642606413e-16,-1.9758193556212714e-16,-2.1693333755466389e-16
6.1725,-3.4604392424470378e-16,-4.2665991378729456e-16,-5.0086370640045859e-16,-3.2559435770282347e-16,-1.9557183867208229e-16,-2.273524327741972e-16,-2.7886193075116386e-16
6.175,2.757896492206892e-16,4.0481713122065537e-16,3.6940009634156701e-16,3.3624622344814216e-16,4.8316091017382094e-16,4.7371427686690498e-16,3.5452927116243274e-16
6.1775,8.0130631964751769e-16,7.3447642570543404e-16,6.560739798552456e-16,6.9827474651647429e-16,8.4704144967488517e-16,6.38694735181047e-16,6.4915917187255111e-16
6.18,-1.0159080646158887e-16,-1.4641211103900681e-16,-4.254244876583552e-17,-1.2296318631695289e-16,-9.5828534608673901e-17,-1.2235966850243993e-17,-9.0403270359059091e-17
6.1825,-8.8701618586393979e-17,-1.4827900244026134e-16,-2.1750185676088311e-16,-1.461847568872855e-16,-1.7421753150598482e-16,3.0726115073431381e-17,-1.3970160367202927e-16
6.185,2.6951563539304471e-16,2.1619644473415485e-16,5.7189535210808614e-17,1.1456854549172207e-16,-4.2127365394066652e-17,-6.9369676275459884e-18,-1.4418337248825891e-16
6.1875,4.8348844878140383e-17,-3.2607179006977225e-17,-3.098920960385799e-17,-3.5814531346120674e-17,-2.1166750104938898e-16,1.6606706771160774e-17,-6.3824388998485681e-17
6.19,-3.7171144836946604e-16,-2.7342366395332248e-16,-1.7166775406362758e-16,-2.6497654729945652e-16,-2.189411776735384e-16,-4.7464953074549122e-16,-4.9658202938832051e-16
6.1925,-1.6423541544066778e-16,-7.2324375201035703e-17,-9.0468971705798118e-17,-5.8100545135140881e-17,-2.8418547297593499e-16,-4.1610288285248511e-16,-5.0267405356593509e-16
6.195,7.1219219340823739e-16,8.5893388719280477e-16,7.5038863972249668e-16,7.0155529783486836e-16,7.8741885508261956e-16,7.9753201269606871e-16,7.5608360674322186e-16
6.1975,-6.3987882138815239e-16,-6.1026457585127355e-16,-6.8595221073930588e-16,-5.718639361466727e-16,-6.034840034535914e-16,-7.2426745090554576e-16,-5.832480135597033e-16
6.2,-2.9118578995523379e-16,-2.8399792056400839e-16,-2.7983380940805111e-16,-4.1605078582812713e-16,-5.2598959586024993e-16,-5.5328107711101465e-16,-6.6809536889868923e-16
6.2025,-3.1094186705280805e-17,-5.0277991226526851e-17,-5.1010203041369937e-17,-8.3998470244951629e-17,-1.2435315765099115e-16,-2.1136611275643403e-16,-2.7439818269911151e-16
6.205,-3.7098821699485451e-16,-3.4093904017570807e-16,-2.9600832536049771e-16,-3.7340655938417102e-16,-5.1168355052299093e-16,-5.0980193222370321e-16,-4.1889466621646122e-16
6.2075,-3.9960527793158655e-16,-3.6506873194897224e-16,-4.2107299200580128e-16,-5.5100976670119777e-16,-5.6568070135621226e-16,-3.5683693248801272e-16,-4.3003788531113756e-16
6.21,-1.586522891230476e-16,-2.8351350004324428e-16,-3.8062613621889348e-16,-2.9760915658455924e-16,-1.4374446276974453e-16,3.5700272660219492e-17,-1.3464214723016733e-16
6.2125,1.4043578781659748e-17,9.7395877224974682e-17,4.6587401331895917e-17,1.5636289195679927e-16,-1.0698090237269676e-16,-1.1305074736981473e-16,-2.0100983338176093e-17
6.215,-5.5562418137128025e-16,-6.6146157585569943e-16,-6.4239497927164499e-16,-5.1159277428587547e-16,-4.6078084869645223e-16,-3.2386900204389232e-16,-7.0672552882040955e-17
6.2175,-7.2536567356189146e-16,-7.5548120691102884e-16,-7.398744410808499e-16,-6.9992840134707427e-16,-7.0802977699566252e-16,-4.4228593201336426e-16,-3.901871102794888e-16
6.22,-8.2937057420248519e-16,-8.154316809910936e-16,-8.1349760261064143e-16,-8.2214476168767148e-16,-8.2214646479312685e-16,-1.0002703524530083e-15,-1.0433334450630654e-15
6.2225,-1.1745011957615636e-15,-1.2622113199545719e-15,-1.2160142048890308e-15,-1.2263558441348691e-15,-1.312373338683349e-15,-1.086103212326146e-15,-1.0543872548623628e-15
6.225,4.6901264321651351e-16,4.3640190259238725e-16,5.1947721687278549e-16,4.8852514100960219e-16,5.6731126517630816e-16,5.8551685113313792e-16,7.3273075687409906e-16
6.2275,8.8286829687567995e-17,1.4949670255097586e-16,-4.6828217752112009e-17,-6.8137540876196012e-18,-8.2994818634854252e-17,-2.0434308091159168e-16,-3.9396220926389663e-16
6.23,-1.6842251203834257e-16,-2.7652673342846574e-16,-2.7799222097259588e-16,-2.9052517260819167e-16,-3.2614198712920594e-16,-4.1937513877364163e-16,-3.4061923137464889e-16
6.2325,-2.5269288128134435e-16,-2.0601771072395085e-16,-1.2727944015614325e-16,-3.8475392058597374e-16,-4.5647799626387729e-16,-5.863811057050871e-16,-6.91365934192334e-16
6.235,-6.4465458228629275e-16,-6.803063566639355e-16,-7.4570954812295076e-16,-7.6758197588134437e-16,-6.4811208484681151e-16,-8.0362849328769317e-16,-6.5110705796076072e-16
6.2375,4.7647229580739501e-16,5.0015074947748695e-16,4.0567476998404137e-16,3.6994170995632988e-16,3.9446309965847765e-16,1.4958541691495636e-16,9.4506380737826577e-17
6.24,8.8886077428822073e-16,9.8657521254319607e-16,1.057275767732813e-15,1.0766446658761352e-15,1.0702839271226036e-15,7.1782485706185444e-16,6.8030958992845671e-16
6.2425,1.0370282975649153e-16,1.570404374885169e-16,1.778744114794958e-16,3.4276649251304449e-16,2.3830556964484844e-16,-1.3532145744634418e-16,1.2141736753748326e-17
6.245,7.4272738182956745e-16,6.8392732439713124e-16,7.0923202167872541e-16,6.383863419754335e-16,6.3267746392349104e-16,7.4584105925650995e-16,7.5656100011156448e-16
6.2475,-1.0798209038070147e-16,-1.3245108844849469e-16,-1.0051129945323179e-16,-8.3223677811846197e-17,9.1404586178513848e-17,6.7981439217422775e-17,1.649947309434372e-16
6.25,-7.0240495412905479e-16,-6.3323469574836609e-16,-6.6991678089088876e-16,-5.2721294597083613e-16,-3.4397746497288427e-16,-1.7563252615639761e-16,-2.4695793213308393e-16
6.2525,-1.7860066910346726e-16,-2.0008586342869147e-16,-1.9463508372230146e-16,-1.3560602758767235e-16,-9.6019995296299392e-17,-2.6591206299651876e-17,2.4877283151558894e-18
6.255,-5.0667392047997896e-16,-4.4716756390349258e-16,-3.7593901497605564e-16,-4.7471782788955061e-16,-7.0681404772654251e-16,-7.9242210862309553e-16,-8.1520987938253541e-16
6.2575,-5.68869629671993e-19,9.2342124003695917e-17,1.2015824640521061e-16,1.0819114962427447e-16,2.1924049418273845e-16,1.9452053270588772e-16,3.0705101657335087e-16
6.26,-3.8468947243252852e-16,-4.2667125897638623e-16,-5.219313809216916e-16,-5.4614445373917646e-16,-4.6297003560140537e-16,-2.1269618228544135e-16,-1.6154804267773972e-16
6.2625,3.821255615345458e-16,3.3329294358079723e-16,3.3367873208775718e-16,2.4399047298016825e-16,2.2087251605516829e-16,4.3570742491097459e-17,-1.1801456711845858e-16
6.265,7.8508583682125418e-16,8.8995542552387405e-16,7.3050288478528055e-16,4.7630441863400881e-16,5.0087458358778728e-16,5.0185125710835899e-16,6.0007738918541528e-16
6.2675,-6.7429057886468889e-17,-2.3016519958803152e-16,-1.8880957755784604e-16,-5.0654816713907469e-17,-3.4549902033828473e-17,-2.2440747424934333e-16,-2.6547061157518547e-16
6.27,2.0284679157958359e-16,2.4175480777579051e-16,3.4424543913249987e-16,4.1998364087850184e-16,4.2940444661550512e-16,2.2279367926984992e-16,1.6113371270117007e-16
6.2725,-7.5880497311193608e-17,-1.0370635392525703e-16,-1.5614653949689912e-16,-7.6812126266841856e-17,-2.3043408869017065e-16,-2.1753523073900137e-16,-1.9552531702475316e-16
6.275,8.1094549996699348e-16,9.0220597795611647e-16,7.9722893894554869e-16,6.1202074390687288e-16,6.2473580853237806e-16,5.9941396099265739e-16,6.8398076230376196e-16
6.2775,-1.9922129893287866e-16,-8.5262862628975732e-17,-1.044121229427101e-16,-3.441460758728842e-16,-2.9040787460659241e-16,-7.1570883600071913e-16,-8.5563032610065601e-16
6.28,6.187213454897552e-16,6.3194884664058984e-16,6.0038318674288397e-16,4.6124628271745171e-16,5.295363473773615e-16,8.3045359622890237e-16,6.6407425452643347e-16
6.2825,-1.7150135630631597e-16,-1.5743139058286127e-16,-1.7234291206733252e-16,-2.4490234546635043e-16,-3.8460675086689798e-16,-2.6593479389059221e-16,-4.4837473824297796e-16
6.285,6.6656824320255506e-18,1.0102434421041254e-16,1.1144913575586266e-16,6.7475647966759367e-17,6.3239363599261558e-17,-2.3761366847309455e-16,-5.2470475344198054e-16
6.2875,1.3576232122090226e-16,1.0300588642649638e-16,1.9679167992268794e-16,3.2599043541851015e-17,3.536350157630214e-17,2.7599314633083098e-16,2.5400181940196751e-16
6.29,-3.2571875408007579e-16,-3.307388097208269e-16,-3.2507036379131872e-16,-3.8923071479270376e-16,-3.8571453952409686e-16,-5.6611246273683379e-16,-7.3545828113373535e-16
6.2925,3.4280783674364267e-16,2.5640730952018753e-16,3.9512902840117813e-16,4.0749220487410356e-16,4.9032391962598264e-16,5.0019108291824444e-16,4.8803305392352732e-16
6.295,9.5625659212105519e-16,9.8453438395037308e-16,9.9027076901072452e-16,9.5786204075937582e-16,9.378446302662889e-16,7.747074273556702e-16,1.005896023262546e-15
6.2975,-5.1354958780652128e-16,-5.7705963792758413e-16,-6.4387520854336055e-16,-5.9420892825807496e-16,-6.1311263821343489e-16,-8.6139279749338725e-16,-8.5861519320315513e-16
6.3,-4.3240247102533728e-16,-3.8702215540510067e-16,-3.2330584615484013e-16,-4.2814533299626285e-16,-2.9856214886457965e-16,-3.4823355534269325e-16,-2.9759358355631612e-16
6.3025,3.5915125102549905e-17,1.326497765650485e-16,1.5359619049785948e-16,3.567776812976985e-16,2.4389070312083676e-16,-2.7319237524753501e-17,1.5802225248158051e-16
6.305,-3.2952347411979516e-16,-2.2752156042083374e-16,-1.9796483654322994e-16,-3.0634618426528768e-16,-3.9379763703079455e-16,-5.836087255328833e-16,-6.5687349559297483e-16
6.3075,-4.5666138482431768e-16,-4.6219701804182945e-16,-5.1011961832121275e-16,-5.7238848189475998e-16,-4.3757933345168971e-16,-6.7523233788852711e-16,-5.6772895976224348e-16
6.31,5.7889671610460505e-16,5.7024006267512176e-16,3.7572029190784286e-16,4.0594385274171787e-16,3.8050535934924699e-16,3.8540715938655287e-16,3.5655353825152284e-16
6.3125,-1.0409701077422353e-15,-1.084270346643776e-15,-1.066947317066319e-15,-1.0492661749326832e-15,-1.0382083347453297e-15,-8.5023731464751651e-16,-9.7037854207231676e-16
6.315,1.0089132334557425e-15,1.1242033638562816e-15,1.1974513131859636e-15,1.0999539993046946e-15,1.0843146672199258e-15,7.521502078640857e-16,9.2194896190518321e-16
6.3175,-8.0812973803624405e-17,-1.1555687794056535e-16,-3.2735854979691045e-17,-5.5392839421916546e-17,-2.5551805721903207e-16,-4.6325742990113012e-16,-3.9749044308261356e-16
6.32,-4.5525682647503293e-16,-4.3142995728789197e-16,-6.0461848656170471e-16,-4.9017431662039578e-16,-6.0998382164984806e-16,-2.0818527949329053e-16,-4.1568433145262769e-16
6.3225,5.9157324316000469e-16,6.4040410589698136e-16,6.4208786469233008e-16,4.1687411900229242e-16,2.498236569213166e-16,2.4768057263606461e-16,3.3502620107499055e-16
6.325,-4.068141516325184e-16,-3.8701750827950071e-16,-3.3275570987700317e-16,-2.6611530881263125e-16,-3.08808924242836e-16,-2.2979380697234123e-16,-5.2614432798753647e-16
6.3275,-1.4064657313747261e-15,-1.2883897054039318e-15,-1.2304125129892154e-15,-1.157244882975904e-15,-1.3093159560449114e-15,-1.3275469548593491e-15,-1.4913809094313208e-15
6.33,3.0665629230896862e-16,3.5243393016978581e-16,3.4218416035803962e-16,3.7965320276394885e-16,3.9688374391220969e-16,7.5279964557097485e-16,6.666887223229966e-16
6.3325,2.3597502318615896e-16,2.8982612960135686e-16,1.5946379883819316e-16,1.8010526293200298e-16,2.9558334775089095e-16,1.3444934348796241e-16,-1.8783022649571671e-16
6.335,-1.971504679959712e-17,-7.1290128893818388e-17,-7.4974594446798964e-17,-1.223686325249998e-16,-1.2055748909530687e-16,-6.1636091617212992e-17,-1.1127001150779228e-16
6.3375,4.8042053202966498e-16,4.4967099108789321e-16,4.8866338221707466e-16,4.5673530755058636e-16,4.8121605881253643e-16,6.4697101133249686e-16,5.376200602322681e-16
6.34,-3.8026405932024275e-16,-4.0703256328966896e-16,-4.494334296893636e-16,-4.4346122158401119e-16,-4.2312903035176226e-16,-3.5161129094827566e-16,-1.7428036206825118e-16
6.3425,2.1220810790374549e-16,1.9562126971127324e-16,2.8306562044744593e-16,2.6934702601484798e-16,3.54099557734139e-16,4.2330551904951085e-16,3.7017329838499461e-16
6.345,7.9933663966939323e-16,7.5205888494428447e-16,8.0310094022205616e-16,8.1281913284204912e-16,1.010813012843345e-15,8.1259613723745993e-16,9.1845318601148809e-16
6.3475,2.9425041719361892e-16,2.1234591447380992e-16,1.1887394975939612e-16,1.1795542975205227e-16,8.6457548967616896e-17,1.1900254929541061e-16,1.9800897930932762e-16
6.35,-2.2280011361381748e-17,7.716782604265908e-17,1.821375493162802e-17,-4.3410227698318875e-17,2.0371936732653121e-16,5.2574361240708666e-16,4.6569473300733047e-16
6.3525,-3.4964059971155384e-16,-4.2773411331826328e-16,-4.2678718891653085e-16,-4.7729239211330884e-16,-3.8144210329640011e-16,-2.1384820578751574e-16,-4.8833111554863076e-16
6.355,-7.8627497833490587e-16,-8.1190958126357274e-16,-7.3034053129365986e-16,-7.0040714152002166e-16,-8.8190697520785856e-16,-9.4410120588739168e-16,-8.7790468817326485e-16
6.3575,-2.3614463916344642e-16,-1.4679735523216627e-16,-2.6049212908160447e-16,-2.8529560200331717e-16,-3.4579831740184867e-16,-3.6585150117921989e-16,-5.0347941267703711e-16
6.36,-7.7777091393155362e-16,-6.5148449205866947e-16,-6.9442707432278871e-16,-8.8619113808858273e-16,-8.4406682525293356e-16,-8.4034496009380893e-16,-8.5767258680609479e-16
6.3625,1.7259709014395648e-16,1.8978932751354738e-16,-3.2007930440477229e-19,-5.7626853128613771e-17,-4.007617431238376e-17,-1.3546083640420799e-16,-8.641400791256167e-17
6.365,-9.0877169965819965e-17,-5.0826765192191879e-17,-9.7444433398941664e-18,-8.415366245700081e-17,-9.2942952730644352e-17,-1.177182077970525e-16,-3.0301676669999864e-16
6.3675,-4.1256262337937234e-17,1.9824148338217621e-17,5.5941108044335103e-17,9.9109101601773685e-18,-9.2754831585191605e-17,-1.474676069665455e-16,3.3136196816905499e-17
6.37,-1.2673113742281376e-16,-9.7984925247271549e-17,2.8494963905996099e-17,-2.060272094226045e-17,1.1366895135725212e-17,8.8445189314921676e-17,1.0626813020582879e-16
6.3725,3.6035323830382953e-16,3.8431443119781366e-16,4.1360176725494641e-16,3.6097983579626203e-16,5.3332452223449114e-16,5.3869118014466414e-16,6.4538121080956005e-16
6.375,2.053282305156212e-16,2.391992036195805e-16,1.3872980759711662e-16,1.4106004828925732e-16,2.0641343891121971e-17,-1.8423437762211221e-16,-1.4604263081724577e-16
6.3775,-3.9481963592387755e-16,-4.6636289309982106e-16,-4.9864914160102396e-16,-4.7431477257758687e-16,-4.3231476846487515e-16,-5.7073508751138788e-16,-3.6661750128120106e-16
6.38,-8.6989967505406695e-18,2.8400647095822577e-18,-1.051050278450851e-16,-2.0258694897113868e-16,-2.5172071957948181e-16,-2.9528241969357851e-16,-1.1859907434133256e-16
6.3825,-3.9251431215395508e-16,-4.110776912580833e-16,-3.9528341306488921e-16,-3.170087467393976e-16,-1.3426686123771249e-16,2.7286577809864924e-16,1.9971949887294965e-16
6.385,-4.965059648942734e-16,-3.5561982671713531e-16,-3.8920349063343988e-16,-3.9450560444777235e-16,-4.5300777231096501e-16,-8.6529415380820319e-16,-8.7159212283307595e-16
6.3875,4.1318548272013355e-16,4.6510028609750456e-16,3.8746767586231311e-16,3.1359693050888093e-16,3.3780582630579211e-16,6.0422458594404626e-16,5.5032573090091326e-16
6.39,-6.1263494011168422e-16,-6.2772441029196636e-16,-6.654143155119802e-16,-4.5814277478138966e-16,-4.3008418988061085e-16,-8.7458334095637058e-16,-9.4543422609590794e-16
6.3925,1.6530109336031237e-16,1.3558082095721324e-16,1.6700702242899364e-16,3.8212521745288206e-16,4.2456566954702779e-16,3.1432994555334124e-16,2.3224666285006964e-16
6.395,1.3241780639421062e-16,1.2362329464632341e-18,6.9586551700699635e-17,1.223872632777391e-16,2.0731018312519497e-16,4.5897802038646846e-16,5.2559213816608963e-16
6.3975,-2.8409197669150882e-17,2.5591772558768142e-17,9.9237382110948631e-17,1.4020567858164626e-16,1.2721035104962333e-16,3.5054885201862471e-16,2.2912256723788661e-16
6.4,-7.7010984646069068e-16,-6.3561867420404951e-16,-7.6107814348346438e-16,-8.1023186303428505e-16,-8.0756163301750819e-16,-9.3160076717281743e-16,-8.9786589881009432e-16
6.4025,2.9333604800990181e-16,4.2196429604454391e-16,4.0365784667095844e-16,2.6711368720910596e-16,3.6595283952757383e-16,4.587890718683976e-16,4.8821363794570595e-16
6.405,2.2921275082154487e-16,1.2654993654713103e-16,1.2858080045370967e-16,1.1122829738752571e-16,5.3531948587556886e-17,-6.8907978862472523e-17,-8.2908348266997282e-17
6.4075,1.1112652808059362e-16,1.7640577540205875e-16,1.6714111339917764e-16,1.3547426586988726e-16,-2.7494528738928315e-17,5.409574268979553e-17,1.7637117289170309e-16
6.41,-2.0437264987215427e-16,-2.1918100270842046e-17,-4.3632886936621011e-17,1.4623355631830952e-16,8.2465537169959248e-17,2.2064515613610905e-16,2.0229389807365565e-16
6.4125,2.5165972512601489e-16,1.524772189798679e-16,5.4208408542087019e-17,-3.8781376615971763e-17,-2.3504034396191053e-16,-2.7873753849057177e-16,-3.5160432569245081e-16
6.415,2.4964762903108589e-16,2.3516389532883593e-16,2.2004285083764015e-16,3.1955672390355938e-16,9.8060503414944611e-17,-2.0305729585249445e-16,-4.1942904150750576e-16
6.4175,3.6918289363545709e-16,4.1208622559771187e-16,3.4334172720358005e-16,4.1957538591976098e-16,5.9207193881131798e-16,5.2891503310582795e-16,6.3423892645517348e-16
6.42,-5.4779181985579725e-16,-5.4750863438652954e-16,-4.3484772305377806e-16,-3.7480356463539909e-16,-2.2321782480422588e-16,-4.027616251912624e-16,-4.7449693148456708e-16
6.4225,-3.6192842692676262e-16,-4.3364545331701297e-16,-5.4722764912421259e-16,-5.897776835093503e-16,-5.5571417256873241e-16,-5.2206956506431041e-16,-6.7332465592291333e-16
6.425,7.9150625522346487e-16,8.7136577373303325e-16,9.0782873594444975e-16,8.5091808303741285e-16,6.8012159429937221e-16,5.6069549213225577e-16,7.1840539151800939e-16
6.4275,-3.7253962583633821e-16,-3.0236177381278167e-16,-2.5013865659257104e-16,-1.6512810197185396e-16,-2.7151553047160327e-16,-6.8994076360738192e-17,3.2515563414202713e-18
6.43,7.51065394687846e-16,6.2669992785675852e-16,5.6455847844800908e-16,6.1578398882505449e-16,6.5606829839411935e-16,5.5206376444279387e-16,6.7661036745674991e-16
