Physical Time (s),phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv1,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv2,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv3,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv4,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv5,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv6,phi_alt_flux_bot Monitor (kg-m/s^3): bot_cv7
2.31,9.7924591343973432e-11,1.4792206117326548e-10,2.0162970563984443e-10,2.8096941661418449e-10,3.7050634566110844e-10,-2.940726822938103e-10,-6.7029999735858852e-09
2.3125,9.6857973851711302e-11,1.4680957416796508e-10,2.0052810107058251e-10,2.7958364355061846e-10,3.695247475771383e-10,-2.8557028537835407e-10,-6.6971054437997379e-09
2.315,9.5805407929034213e-11,1.4570505766904347e-10,1.9944271035710975e-10,2.782170087314045e-10,3.6855889327069275e-10,-2.7710744221525126e-10,-6.6909416487841824e-09
2.3175,9.4771091137882855e-11,1.4461324194198049e-10,1.9837801106715415e-10,2.7687326916577825e-10,3.6761340854566989e-10,-2.6868218697644918e-10,-6.6845124938804493e-09
2.32,9.3766975126018428e-11,1.4354815037912943e-10,1.9735023160671225e-10,2.7557012844218184e-10,3.6670575809144948e-10,-2.6029073019731368e-10,-6.6778653210779264e-09
2.3225,9.2759788325064421e-11,1.4246967291627778e-10,1.9631140694486033e-10,2.7425339060987392e-10,3.6577555682422101e-10,-2.5198236870571877e-10,-6.6710119132390914e-09
2.325,9.1784206527029781e-11,1.4142480102240335e-10,1.95315421850816e-10,2.7298045865147811e-10,3.6488353222393742e-10,-2.4371956436053013e-10,-6.6639778912302755e-09
2.3275,9.0838187591509256e-11,1.404080676425124e-10,1.9435458853294507e-10,2.7174333561578329e-10,3.6402093499554851e-10,-2.3550646469938469e-10,-6.6567863573886173e-09
2.33,8.9906091310583962e-11,1.3939826334981883e-10,1.9340445136786287e-10,2.7051429776333625e-10,3.6315703678243225e-10,-2.2737100104067853e-10,-6.6494525808012505e-09
2.3325,8.8984638532193196e-11,1.3838967484085474e-10,1.9245764511397257e-10,2.6928529437299889e-10,3.622818299764359e-10,-2.1933209554824867e-10,-6.6420135834703979e-09
2.335,8.8072650054894579e-11,1.373808093413096e-10,1.915120121301414e-10,2.6805257419140108e-10,3.6138984211635524e-10,-2.1139760015752427e-10,-6.6344839946608176e-09
2.3375,8.7167433716114845e-11,1.3636928876132992e-10,1.9056382712518363e-10,2.6681174554578747e-10,3.6047400754256352e-10,-2.0357286160523597e-10,-6.6268742682347168e-09
2.34,8.6284657136784038e-11,1.3537407025907196e-10,1.8963483334265511e-10,2.6558681306098585e-10,3.5955838733141723e-10,-1.9584400661362371e-10,-6.6192056328172408e-09
2.3425,8.5408806460853534e-11,1.3437575900850083e-10,1.8870225453226557e-10,2.6435344121800245e-10,3.5861689089333309e-10,-1.8823450391353651e-10,-6.611482256460247e-09
2.345,8.4518867814285547e-11,1.333492269050983e-10,1.8773754415969106e-10,2.630792075512603e-10,3.5761465617458595e-10,-1.8077797977609414e-10,-6.6037199371405518e-09
2.3475,8.3666473391476893e-11,1.3235363790240247e-10,1.8680795529462133e-10,2.618392334032351e-10,3.5663275124311772e-10,-1.7340810899294258e-10,-6.5959513624348789e-09
2.35,8.2795488127566186e-11,1.3132379138355961e-10,1.8583825257458587e-10,2.6055034648168513e-10,3.5558211551896473e-10,-1.6619976497511659e-10,-6.5881699058237192e-09
2.3525,8.1923385244027427e-11,1.30280585602069e-10,1.8485255132216042e-10,2.5923995647801075e-10,3.5449187078856156e-10,-1.5912758830874284e-10,-6.5803808139623635e-09
2.355,8.1065267661659341e-11,1.2923777050788691e-10,1.8386760978710518e-10,2.5792789255474031e-10,3.5338510375952078e-10,-1.5216592054594461e-10,-6.5725970799487029e-09
2.3575,8.0187453849958846e-11,1.2815850057571578e-10,1.8283963320856749e-10,2.5656394302794537e-10,3.5220463351525335e-10,-1.4537317967195251e-10,-6.5648201078373983e-09
2.36,7.930537341725356e-11,1.2706204792329907e-10,1.8179030041925954e-10,2.5517257026123401e-10,3.5097593372028779e-10,-1.3873025938886207e-10,-6.5570478021021703e-09
2.3625,7.8419002107895479e-11,1.2594932033567285e-10,1.8072059430311707e-10,2.5375438103686702e-10,3.4970073444436423e-10,-1.3223615327196194e-10,-6.5492775315314545e-09
2.365,7.7543225410862903e-11,1.2483786088798587e-10,1.796513629012743e-10,2.523336254472179e-10,3.4840471642161346e-10,-1.258612785024015e-10,-6.5415005344728839e-09
2.3675,7.6667221537802096e-11,1.237151022254581e-10,1.7856733917418827e-10,2.5089400903300066e-10,3.4707228702503907e-10,-1.196100953190662e-10,-6.5336944668768322e-09
2.37,7.5790340966889124e-11,1.2258083429354811e-10,1.7746857474122882e-10,2.4943643353941205e-10,3.4570424915092905e-10,-1.1347834382016244e-10,-6.5258602396882946e-09
2.3725,7.4930346131443923e-11,1.2145600798728374e-10,1.7637957115229078e-10,2.4798822911642311e-10,3.4433180440225811e-10,-1.0743751638172527e-10,-6.5179960185778293e-09
2.375,7.4053021231498241e-11,1.2030108899408097e-10,1.7525507322961194e-10,2.4649949863841472e-10,3.4289993182456855e-10,-1.0153233289258337e-10,-6.5100854784969065e-09
2.3775,7.3178972992705593e-11,1.1914082046679908e-10,1.7412228819106232e-10,2.4500029379158224e-10,3.4144085618833511e-10,-9.5735076181147098e-11,-6.5021212113965047e-09
2.38,7.2311685439204643e-11,1.1798016864508811e-10,1.7298706238631104e-10,2.4349756149815305e-10,3.3996045338713366e-10,-9.0040820437856155e-11,-6.4940872189941826e-09
2.3825,7.1488245720585587e-11,1.1686230874300546e-10,1.7189908467635486e-10,2.4204754070249297e-10,3.3852109225463025e-10,-8.4391521138112354e-11,-6.4859725198140797e-09
2.385,7.0661309012136191e-11,1.1573145913617872e-10,1.7079335235569491e-10,2.4057810983602273e-10,3.3704703531840117e-10,-7.8845919607396831e-11,-6.4777452166241846e-09
2.3875,6.9848847091381444e-11,1.146092884049638e-10,1.6969465493614635e-10,2.3911765434441267e-10,3.3556966245322119e-10,-7.3370920791450484e-11,-6.469393404846847e-09
2.39,6.9057713132644211e-11,1.1350462431018352e-10,1.6861213115527201e-10,2.3767603676755052e-10,3.3409956244638084e-10,-6.7950897169381828e-11,-6.4609112399437847e-09
2.3925,6.8288513128794146e-11,1.124186432949711e-10,1.6754804131575671e-10,2.3625598929142173e-10,3.326411249428398e-10,-6.2578249177915637e-11,-6.4522815616315673e-09
2.395,6.7543979151328877e-11,1.1135483290581227e-10,1.6650563898030503e-10,2.3486233307646589e-10,3.3120112737887994e-10,-5.7244475847007543e-11,-6.4434934265791563e-09
2.3975,6.6829183741056328e-11,1.1031952544208977e-10,1.6549252977612699e-10,2.3350335962882911e-10,3.2978804402126949e-10,-5.1934307407694092e-11,-6.4345205099242355e-09
2.4,6.6115093527717971e-11,1.09278126876285e-10,1.6446772059423769e-10,2.3213257886033451e-10,3.2835162240006821e-10,-4.6688271271073251e-11,-6.4253335672034651e-09
2.4025,6.5460449519211752e-11,1.0829849767148052e-10,1.6350950318580363e-10,2.3083761536146167e-10,3.2698852483962878e-10,-4.1418406120228293e-11,-6.4159254556982317e-09
2.405,6.4855716617822574e-11,1.0736957226707382e-10,1.6260400978719219e-10,2.2960141573156201e-10,3.2567745458422634e-10,-3.6140305338273682e-11,-6.4062785609837549e-09
2.4075,6.4285225287708482e-11,1.0647323358609776e-10,1.6172953790779878e-10,2.2839954787755522e-10,3.2439243432249471e-10,-3.0874283048447881e-11,-6.3963801398226074e-09
2.41,6.3743240063748303e-11,1.0560463494040912e-10,1.6088252721163768e-10,2.2722957605227659e-10,3.2313320458054468e-10,-2.5617204902187515e-11,-6.3862200473283835e-09
2.4125,6.3252953826668374e-11,1.0479354223139423e-10,1.600988116928573e-10,2.2613386925406866e-10,3.2194729416155542e-10,-2.0328620699892742e-11,-6.3758209059655475e-09
2.415,6.2799644082354018e-11,1.0402613575122059e-10,1.5936491570504019e-10,2.2509966414475001e-10,3.2082313539456096e-10,-1.5017842201820694e-11,-6.3651783743131974e-09
2.4175,6.2352237157048022e-11,1.0326758208425696e-10,1.5864302659871055e-10,2.2408671848605017e-10,3.1971804935899904e-10,-9.7249632368449917e-12,-6.354307215385933e-09
2.42,6.1913140487967142e-11,1.0252711314232627e-10,1.5794467977499078e-10,2.2310920348724979e-10,3.1864855640981857e-10,-4.4350926877340366e-12,-6.3432158480141183e-09
2.4225,6.1458304680291085e-11,1.0177650026979228e-10,1.5723882554183474e-10,2.2213246761830305e-10,3.1757741313835994e-10,8.1858439632752533e-13,-6.3319213674375908e-09
2.425,6.0971401966937183e-11,1.0099500181572985e-10,1.5650099214524817e-10,2.2112910072960971e-10,3.1647465333889787e-10,6.0152194654873159e-12,-6.3204113069221072e-09
2.4275,6.0452579669468151e-11,1.0018339972841888e-10,1.5573275812915346e-10,2.2010129918927705e-10,3.1534247985088245e-10,1.1153815101011904e-11,-6.308696772471821e-09
2.43,5.9938878753520787e-11,9.938410090662062e-11,1.549835487525584e-10,2.1910461380751966e-10,3.14241460360093e-10,1.6284674714531361e-11,-6.2967981369136895e-09
2.4325,5.943675735255447e-11,9.8604077287862403e-11,1.5425912848681849e-10,2.1814346597812677e-10,3.1317519885708115e-10,2.1406679011054709e-11,-6.284709915379214e-09
2.435,5.8916857374130098e-11,9.7807038647295602e-11,1.5351586125366242e-10,2.1716738077756451e-10,3.1208661994764634e-10,2.6467197610892946e-11,-6.2724339513596707e-09
2.4375,5.8401203039082452e-11,9.7017330320307948e-11,1.5278082038840725e-10,2.1620598167168521e-10,3.1100700199811238e-10,3.1494711473570877e-11,-6.2599806251881037e-09
2.44,5.7896081903325329e-11,9.6242415572884458e-11,1.5206083360317292e-10,2.1526640820822257e-10,3.0994223297721795e-10,3.6497433360518231e-11,-6.2473508801074451e-09
2.4425,5.7389714456283119e-11,9.5467589801514741e-11,1.5133959711869249e-10,2.1432865356840666e-10,3.0887089645551098e-10,4.1454459862672404e-11,-6.2345595601967881e-09
2.445,5.69149069260847e-11,9.4731310825513222e-11,1.5066019488925193e-10,2.1344120044971365e-10,3.0784386201647326e-10,4.6407884412725713e-11,-6.2216327741517844e-09
2.4475,5.6469456940014881e-11,9.4030745813115099e-11,1.5001891310251324e-10,2.1260055642200214e-10,3.0685982527378025e-10,5.1353755435396712e-11,-6.208586861198033e-09
2.45,5.6015028215070762e-11,9.3320633660053595e-11,1.4936341865923122e-10,2.1174826220057221e-10,3.0585386543289767e-10,5.6226104607748798e-11,-6.1954375769177425e-09
2.4525,5.5562437384382738e-11,9.261473883983e-11,1.487103698182186e-10,2.1090278123945135e-10,3.0484536230220401e-10,6.104022277546359e-11,-6.1822053441300076e-09
2.455,5.5098416269593748e-11,9.1899173761256665e-11,1.4804449282548915e-10,2.1004885357152136e-10,3.0381923576668134e-10,6.5778159092538694e-11,-6.1689122213051375e-09
2.4575,5.462058888324858e-11,9.1171193649806326e-11,1.4736292992958304e-10,2.0918244264777969e-10,3.0277068434621819e-10,7.0432858083592771e-11,-6.1555740406724853e-09
2.46,5.4135941063159928e-11,9.0437163833564195e-11,1.4667090893563309e-10,2.0830865779180403e-10,3.0170424074075649e-10,7.5008312625419192e-11,-6.1421994307315675e-09
2.4625,5.3672375984271337e-11,8.972824128268371e-11,1.4600262107340015e-10,2.0746416226945089e-10,3.006588492540504e-10,7.9538406782454661e-11,-6.1288010748888953e-09
2.465,5.3214473949404781e-11,8.9024879722627399e-11,1.4533480379823541e-10,2.066221701813745e-10,2.9960491827663953e-10,8.3992228065066562e-11,-6.1153909441154622e-09
2.4675,5.2750868140687559e-11,8.8313071926181439e-11,1.4464864686492186e-10,2.0576079986276096e-10,2.9851703099006532e-10,8.8345444707768578e-11,-6.1019809465106101e-09
2.47,5.2305740012401623e-11,8.7619292940501366e-11,1.4397537008374612e-10,2.0491486943242478e-10,2.9743160967087431e-10,9.2629854189231886e-11,-6.0885770544767519e-09
2.4725,5.1882204693216637e-11,8.6946120633910848e-11,1.4331498181326753e-10,2.0408425955585034e-10,2.963505466093591e-10,9.6846310831985921e-11,-6.0751879433975264e-09
2.475,5.1480925924128e-11,8.6294193717363653e-11,1.426689638846804e-10,2.0326813990788051e-10,2.9527086156274742e-10,1.0099103148315504e-10,-6.061810426675611e-09
2.4775,5.1102374394823488e-11,8.566421233097225e-11,1.4203659615182283e-10,2.0246564630072503e-10,2.9419017438067462e-10,1.0505975627960553e-10,-6.0484660120615476e-09
2.48,5.0744194659030279e-11,8.5053977152967817e-11,1.4141596686306911e-10,2.0167582180993744e-10,2.931078583583357e-10,1.0904945230092011e-10,-6.0351595383489935e-09
2.4825,5.0407159656053008e-11,8.4463285950118872e-11,1.4080674176293081e-10,2.0089846460123157e-10,2.9202411870428293e-10,1.129592407765906e-10,-6.0218964825025618e-09
2.485,5.0069630266083189e-11,8.3867879359357024e-11,1.4018032989384388e-10,2.0010191706319828e-10,2.9090595538336125e-10,1.167578702116492e-10,-6.0086803030180951e-09
2.4875,4.9763033584528231e-11,8.3307725020024407e-11,1.3958302954421252e-10,1.9933797271461839e-10,2.8980992199992674e-10,1.204950918422936e-10,-5.9955275434536276e-09
2.49,4.9466356622970568e-11,8.2757094057984582e-11,1.3898583796247396e-10,1.985755469939652e-10,2.8870102725808454e-10,1.2413418310145521e-10,-5.9824551649128378e-09
2.4925,4.9178983041877575e-11,8.2215249236469113e-11,1.3838784688465124e-10,1.9781382677475262e-10,2.8758157222151318e-10,1.2768330564377886e-10,-5.9694462080158776e-09
2.495,4.8899666839462004e-11,8.1680739024313956e-11,1.3778881142147981e-10,1.9705283857165075e-10,2.8645121811325472e-10,1.3114910629901051e-10,-5.9564826988053664e-09
2.4975,4.8607159642300869e-11,8.1128580869175813e-11,1.3716014267659172e-10,1.96260730062595e-10,2.8527613530488225e-10,1.3450258386889137e-10,-5.9435509854620701e-09
2.5,4.8297200072198589e-11,8.055516931975181e-11,1.364979206550038e-10,1.954328403272287e-10,2.8405289844736747e-10,1.3773405149545853e-10,-5.9306673395348196e-09
2.5025,4.798492572399014e-11,7.9979847269351243e-11,1.3582499901828297e-10,1.9459619043832263e-10,2.8281176018343295e-10,1.4087019020735776e-10,-5.9178442703386834e-09
2.505,4.7669249671961716e-11,7.9401474381728928e-11,1.3514007598182767e-10,1.9375117947810488e-10,2.8155188855824851e-10,1.4391032646646898e-10,-5.905081155604817e-09
2.5075,4.7348838726216399e-11,7.8819381169050505e-11,1.3444282527654977e-10,1.9289778410354343e-10,2.8027600342305645e-10,1.468627155809962e-10,-5.8923560526722658e-09
2.51,4.7060270148756127e-11,7.8276680397888463e-11,1.3378349655997804e-10,1.9209257119228932e-10,2.790470846117306e-10,1.4979062608980244e-10,-5.8796556569754667e-09
2.5125,4.6766254789288599e-11,7.7729622400993432e-11,1.3311249332642564e-10,1.9128023049987664e-10,2.778056029088335e-10,1.526419559913718e-10,-5.8669623530000833e-09
2.515,4.6429250447145755e-11,7.7133619786267844e-11,1.3238024788555093e-10,1.9040567251822504e-10,2.7649353977280662e-10,1.5536445637065325e-10,-5.8542643365619883e-09
2.5175,4.6045984469479999e-11,7.6487100418074755e-11,1.3158485447273361e-10,1.8946680093523538e-10,2.7510923348865375e-10,1.5795981507319198e-10,-5.8415393355754085e-09
2.52,4.5652381280284893e-11,7.5830037685985794e-11,1.3077479044563644e-10,1.8851953819321328e-10,2.7371497452653827e-10,1.6049783704786853e-10,-5.8287609608993358e-09
2.5225,4.525267484469541e-11,7.5168401656756925e-11,1.2995560452101285e-10,1.8756988089443661e-10,2.7231706519394511e-10,1.6298905693262908e-10,-5.8158992987295622e-09
2.525,4.4824382586725105e-11,7.4478173113030104e-11,1.2909971937429866e-10,1.865856843400932e-10,2.7088156182852733e-10,1.6539255674216721e-10,-5.8029707415648783e-09
2.5275,4.4395493935019179e-11,7.3793513094895598e-11,1.2824778541712989e-10,1.8561563210369749e-10,2.6946349317148373e-10,1.6775542593230112e-10,-5.7900046152513997e-09
2.53,4.3930611727320882e-11,7.3072565156570853e-11,1.27351421671593e-10,1.8460477983019973e-10,2.680047098527818e-10,1.7002578153426267e-10,-5.7769793331437791e-09
2.5325,4.3441083014228262e-11,7.2332605963383237e-11,1.264326000685048e-10,1.8357940924414183e-10,2.6653459378847483e-10,1.7224311748348666e-10,-5.7638649583431657e-09
2.535,4.2934014557132029e-11,7.158088018932085e-11,1.2549989483799782e-10,1.8254887356944821e-10,2.6506515886147299e-10,1.7443072676471235e-10,-5.7506059492440155e-09
2.5375,4.2424103238184593e-11,7.0834418890411469e-11,1.2457338176054772e-10,1.8153694438653234e-10,2.6362345020256633e-10,1.7661568557885475e-10,-5.7371898963046257e-09
2.54,4.1893530990722129e-11,7.0072641726017835e-11,1.2363112436206442e-10,1.8051731125519054e-10,2.6218015837062501e-10,1.7876850918688125e-10,-5.7236172469736771e-09
2.5425,4.1340876284370618e-11,6.9295142697093597e-11,1.226722711172002e-10,1.7949000949324694e-10,2.6073720292158208e-10,1.8089231989539622e-10,-5.7098827238752186e-09
2.545,4.0768109853992243e-11,6.8503739133251342e-11,1.2169794420777894e-10,1.7845582721739886e-10,2.592940769720297e-10,1.8298726392492377e-10,-5.6959852365231289e-09
2.5475,4.0142628670123786e-11,6.7660532776712771e-11,1.2066414455153616e-10,1.7736559424079239e-10,2.5779750011003969e-10,1.8500201912003972e-10,-5.6819156326487977e-09
2.55,3.9501607137712993e-11,6.6809059605834079e-11,1.1962136509923213e-10,1.7627654638101402e-10,2.5631131807548262e-10,1.8700384929781027e-10,-5.667650334994086e-09
2.5525,3.8827271525894316e-11,6.5928244920378477e-11,1.1854495539372175e-10,1.751612879496988e-10,2.5480579417850078e-10,1.8896424496400914e-10,-5.65317968669809e-09
2.555,3.8156740626071589e-11,6.5061056444272666e-11,1.1748525847263349e-10,1.7407455955543777e-10,2.5334155371660465e-10,1.909451945453987e-10,-5.6384962028534017e-09
2.5575,3.7475444751181865e-11,6.4190750472550067e-11,1.1642180576030246e-10,1.7299321400535459e-10,2.5189242659192304e-10,1.9292081898912943e-10,-5.6235980008108675e-09
2.56,3.6764620641516359e-11,6.3295852351327931e-11,1.1533065182340537e-10,1.7189082246276809e-10,2.5043073864911172e-10,1.9486523236018836e-10,-5.6084812791348629e-09
2.5625,3.6044025140680542e-11,6.2398536111876999e-11,1.1423727334869727e-10,1.7079526538712093e-10,2.4898632685570852e-10,1.9680739804973421e-10,-5.5931413530958852e-09
2.565,3.5316620429180083e-11,6.1501190352783571e-11,1.1314359564300856e-10,1.6970909399514314e-10,2.4756246904851184e-10,1.9875161389259445e-10,-5.5775861053747673e-09
2.5675,3.4585870708328976e-11,6.0608038465696006e-11,1.1205366658326508e-10,1.68634752443852e-10,2.4616046679738531e-10,2.0069885223101999e-10,-5.5618188598994302e-09
2.57,3.3870775274349433e-11,5.9740095748546473e-11,1.1099173532002061e-10,1.6759934303027777e-10,2.4480979693937341e-10,2.0267869365812961e-10,-5.5458329879375463e-09
2.5725,3.3158348429332427e-11,5.8881267364580936e-11,1.0993827042500049e-10,1.6658060221728621e-10,2.4348495507953421e-10,2.0466556937201321e-10,-5.5296308264658558e-09
2.575,3.2433886363082069e-11,5.8015016344714171e-11,1.0887381122705082e-10,1.6555468686136617e-10,2.4215915442230691e-10,2.0663158808195447e-10,-5.5132163895769459e-09
2.5775,3.1732474777948629e-11,5.7180452666884337e-11,1.0784305009268083e-10,1.645728492126885e-10,2.4088907663403129e-10,2.0863316111816029e-10,-5.4966027665628445e-09
2.58,3.1038135298407661e-11,5.6358782487910689e-11,1.0682429147546138e-10,1.6361006065000985e-10,2.3964749370536913e-10,2.1064110861707739e-10,-5.4797954039873466e-09
2.5825,3.0354742649805748e-11,5.5553183289004621e-11,1.0582022998482618e-10,1.626684000224419e-10,2.3843635215313607e-10,2.1265655040732044e-10,-5.462800759583569e-09
2.585,2.9684736050038574e-11,5.476531897917582e-11,1.0483256114027118e-10,1.6174893359299834e-10,2.3725669302945827e-10,2.14679138333245e-10,-5.4456274015061395e-09
2.5875,2.9029748303233193e-11,5.3995649263720472e-11,1.0386147285291503e-10,1.6085096549602165e-10,2.3610606448502979e-10,2.1670361812175858e-10,-5.4282932715951884e-09
2.59,2.8393082264528289e-11,5.3246584364061629e-11,1.0290848839869405e-10,1.5997538116647833e-10,2.3498532968893326e-10,2.1873096355095189e-10,-5.4108042634315273e-09
2.5925,2.7778943136255252e-11,5.2520918178975599e-11,1.0197629223316673e-10,1.5912444169265389e-10,2.3389524536109531e-10,2.2075820020631698e-10,-5.3931724191050782e-09
