Physical Time (s),ev_right Monitor (kg-m/s^3): right_cv1,ev_right Monitor (kg-m/s^3): right_cv2,ev_right Monitor (kg-m/s^3): right_cv3,ev_right Monitor (kg-m/s^3): right_cv4,ev_right Monitor (kg-m/s^3): right_cv5,ev_right Monitor (kg-m/s^3): right_cv6,ev_right Monitor (kg-m/s^3): right_cv7
0.37,3.7819150456102855e-06,1.2268851907693549e-06,6.3696701014595799e-08,3.8200551885919169e-09,6.6318130793939634e-10,1.1550772719687742e-10,1.6039498209620651e-12
0.3725,3.6722945305175556e-06,1.2423598099506602e-06,6.4307043031223876e-08,3.8063968325525219e-09,6.4366150169566296e-10,1.1328700086676154e-10,1.7010055065084865e-12
0.375,3.5646599673669297e-06,1.2581555315291108e-06,6.4930840656333938e-08,3.7890908608164619e-09,6.2335986639508387e-10,1.1058829639692929e-10,1.8878056283855453e-12
0.3775,3.4590934386835312e-06,1.2744638630346463e-06,6.5604658200392789e-08,3.77156972227268e-09,6.0331464170809906e-10,1.0755562682435882e-10,2.1393379433150269e-12
0.38,3.3557482689352485e-06,1.2914487973621874e-06,6.6363224758879491e-08,3.7571414816886728e-09,5.8461873519683201e-10,1.0441461733374853e-10,2.4288511051297322e-12
0.3825,3.254828990339529e-06,1.3092867770324311e-06,6.7242933792178283e-08,3.7493433167190056e-09,5.6830185871554981e-10,1.0142872575698657e-10,2.7297817346883896e-12
0.385,3.1565627678236003e-06,1.3281632697631423e-06,6.8283756786577869e-08,3.7517239911336934e-09,5.5525272535434656e-10,9.8868164342066186e-11,3.019240036013579e-12
0.3875,3.0611438837043336e-06,1.3482506102408935e-06,6.9528229439373866e-08,3.7674379610903775e-09,5.4616888653382745e-10,9.698239493277656e-11,3.2811967866595122e-12
0.39,2.9686777737085077e-06,1.3696896256127294e-06,7.1018571723875999e-08,3.7991804398044483e-09,5.4154420008780095e-10,9.5980439201823386e-11,3.507835725882227e-12
0.3925,2.8792021514828627e-06,1.3925791886538966e-06,7.2794312012358373e-08,3.8492359413190631e-09,5.416940815372645e-10,9.6021418912101843e-11,3.6987322820288914e-12
0.395,2.7927086299413804e-06,1.4169700357987559e-06,7.4890094983052464e-08,3.9194183044476058e-09,5.4678605182019555e-10,9.7212382625875223e-11,3.8586863038537709e-12
0.3975,2.7091448921486257e-06,1.44286018994953e-06,7.7333564932169873e-08,4.0109305190088186e-09,5.5684850456868741e-10,9.9609486966357712e-11,3.9956249439325756e-12
0.4,2.628420432680262e-06,1.4701957099902729e-06,8.0144593225765065e-08,4.1242336249004578e-09,5.7176284979421957e-10,1.0321873429389837e-10,4.118901476740641e-12
0.4025,2.5503918662705839e-06,1.4988742402365042e-06,8.3334397301922917e-08,4.2590196760708973e-09,5.9125585754897518e-10,1.0799568046413437e-10,4.2377439716312508e-12
0.405,2.4748364004718705e-06,1.5288219830141644e-06,8.6919652789140821e-08,4.4144773310408696e-09,6.1492788357384431e-10,1.1383803305660654e-10,4.3659523878722258e-12
0.4075,2.4016351037586709e-06,1.5598735795806005e-06,9.089779640595703e-08,4.5892042100084581e-09,6.4224020237797956e-10,1.2060400055364807e-10,4.511102717554687e-12
0.41,2.3306378451221431e-06,1.5918266959360965e-06,9.5254185547930774e-08,4.7810094498965979e-09,6.7252080674762671e-10,1.2811706280168545e-10,4.6690721573715e-12
0.4125,2.2616463363100895e-06,1.6244749346971037e-06,9.9973414213476216e-08,4.9869219703095217e-09,7.0503945857204426e-10,1.3616726158593457e-10,4.8264652826154991e-12
0.415,2.1944200001621304e-06,1.6575226501434692e-06,1.050140467318924e-07,5.2033672925165573e-09,7.3898690866017052e-10,1.4454043952757572e-10,4.9584963500145995e-12
0.4175,2.1287378345539213e-06,1.6907409343210511e-06,1.103537440359407e-07,5.4264269524151206e-09,7.7357792902967548e-10,1.5298860853490506e-10,5.0429947228733918e-12
0.42,2.0644081807423572e-06,1.7239351228239164e-06,1.1597368974703815e-07,5.6523516608996567e-09,8.0803389125225664e-10,1.6123797922747106e-10,5.0701209401497292e-12
0.4225,2.0013023957112592e-06,1.7569084052750578e-06,1.218303053727725e-07,5.8780547877434406e-09,8.4161871654284487e-10,1.6899662637839955e-10,5.0545827367716053e-12
0.425,1.9392857004170634e-06,1.7895368914514559e-06,1.2790469186390693e-07,6.1006550467639664e-09,8.736286265728529e-10,1.7602280672140552e-10,5.0259780474099594e-12
0.4275,1.8782482604033796e-06,1.8217554836103896e-06,1.3419388843931362e-07,6.3174887552587187e-09,9.0343349616718184e-10,1.8219154533119011e-10,5.0095112473255696e-12
0.43,1.8182217491242716e-06,1.8534163028749289e-06,1.4064201936541789e-07,6.5268331027657744e-09,9.3058835809641838e-10,1.8746095008260601e-10,5.042592022051344e-12
0.4325,1.7591309013288529e-06,1.8845886627930014e-06,1.4727109592030831e-07,6.7269117241693998e-09,9.548005578348118e-10,1.9192536086936976e-10,5.1441004525283548e-12
0.435,1.7008951322420115e-06,1.9153299891114699e-06,1.541119220376467e-07,6.9162090401700835e-09,9.7582723747908647e-10,1.9576636468520267e-10,5.3083756337339084e-12
0.4375,1.6436195149156277e-06,1.9455523950787595e-06,1.6111379860114095e-07,7.0941775387015707e-09,9.9360204758405482e-10,1.9915783809688978e-10,5.5536648926124625e-12
0.44,1.5873302163185623e-06,1.9752929246761361e-06,1.6828372408369149e-07,7.2599699262021293e-09,1.008162946893863e-09,2.0225216430939366e-10,5.9034493241128959e-12
0.4425,1.5320486826583715e-06,2.0045716477168287e-06,1.7561751051220064e-07,7.4127475760059419e-09,1.0195649177723556e-09,2.051437395488639e-10,6.3855999734455537e-12
0.445,1.4778014046694045e-06,2.0334158145563548e-06,1.8310819861712698e-07,7.5522917603168116e-09,1.0278402884813033e-09,2.0786347604180417e-10,7.0268799520335323e-12
0.4475,1.4246288333502731e-06,2.0618684356325782e-06,1.9073963199758684e-07,7.6791732390344457e-09,1.0330098644964634e-09,2.1039911649568162e-10,7.8520543200202143e-12
0.45,1.3725826999417145e-06,2.0900174913929931e-06,1.9851580276396789e-07,7.7946080923162387e-09,1.0351991911052821e-09,2.1268906179281931e-10,8.8678215728473927e-12
0.4525,1.3217287713649381e-06,2.1179697149657051e-06,2.0644739916813476e-07,7.9005801452770502e-09,1.0346367456994668e-09,2.1461362533869566e-10,1.0048876571370585e-11
0.455,1.2721465184195329e-06,2.1458345020252749e-06,2.1454273931599893e-07,7.999696101772153e-09,1.0316188509284373e-09,2.1598718485181537e-10,1.1328351544414946e-11
0.4575,1.2239116058236729e-06,2.1737095786001117e-06,2.2280113109582056e-07,8.0947537384987161e-09,1.0264876778157023e-09,2.1656904776744109e-10,1.2597254524247742e-11
0.46,1.1771161439755578e-06,2.2016093617631045e-06,2.3113607576020825e-07,8.1881567818204435e-09,1.01959335532027e-09,2.1630223948137328e-10,1.3735679119863789e-11
0.4625,1.1317852795458181e-06,2.2295528761623342e-06,2.395177486848335e-07,8.2818252867491653e-09,1.0115608887966092e-09,2.1508934616313168e-10,1.459042633846708e-11
0.465,1.0878519480371587e-06,2.2576805627751601e-06,2.4799914889460706e-07,8.3781292827655667e-09,1.0029125007945806e-09,2.126547923187096e-10,1.4995691314833611e-11
0.4675,1.0453133733156219e-06,2.2860518513381465e-06,2.5656828700844561e-07,8.4795663017983084e-09,9.9380624703133951e-10,2.0872796080572502e-10,1.4836160480592922e-11
0.47,1.0041717412429394e-06,2.3146944682289817e-06,2.651991003289375e-07,8.5879847054292337e-09,9.8425516829367287e-10,2.0316660933262202e-10,1.408822699348828e-11
0.4725,9.6440214955333305e-07,2.3436056610297245e-06,2.7385822743334991e-07,8.7043789747310532e-09,9.7434382421931371e-10,1.9601462673341778e-10,1.2824896656471297e-11
0.475,9.259513183434759e-07,2.3727563422844749e-06,2.8249873267337161e-07,8.8292150941759106e-09,9.6426704865665528e-10,1.8748868920879698e-10,1.119078019617828e-11
0.4775,8.8871984151818367e-07,2.4021289308399898e-06,2.9108961665751857e-07,8.9629155071441572e-09,9.542653428776753e-10,1.7790548816273578e-10,9.3771661770739913e-12
0.48,8.5266416841797258e-07,2.431700218945759e-06,2.995723596695272e-07,9.1059460218873594e-09,9.4465528777166852e-10,1.6768272045673636e-10,7.5752537871305316e-12
0.4825,8.1777767064046483e-07,2.4613576580402775e-06,3.0780554807280899e-07,9.2578633832604472e-09,9.3580765829096443e-10,1.5739099369617703e-10,5.924834602667263e-12
0.485,7.8401397894891473e-07,2.4910278462188911e-06,3.1567823900601875e-07,9.4174834503211482e-09,9.282019241440074e-10,1.4762038377839109e-10,4.5094849304809713e-12
0.4875,7.5131335931561938e-07,2.5206592725412879e-06,3.2310202508011948e-07,9.583944988220737e-09,9.2237187308907348e-10,1.3885920564186046e-10,3.3613798420875242e-12
0.49,7.1961608447278453e-07,2.5502490950741527e-06,3.3002410229601275e-07,9.7577494668220123e-09,9.1881631508927922e-10,1.3146827515953908e-10,2.481755643532524e-12
0.4925,6.8888124865685694e-07,2.5798167841752784e-06,3.363995798882172e-07,9.940945364010462e-09,9.180407453814264e-10,1.2569931760838628e-10,1.8535473855767639e-12
0.495,6.5908747120286094e-07,2.6093911856098591e-06,3.4218722465153987e-07,1.0136669908196517e-08,9.2064924982410386e-10,1.2172566531858546e-10,1.4487771597098295e-12
0.4975,6.3023151258741521e-07,2.6389854323457527e-06,3.4734711117545853e-07,1.0348193681955265e-08,9.2742296559653822e-10,1.1959797560528422e-10,1.2344704911156406e-12
0.5,6.0228788060479922e-07,2.6686563605114906e-06,3.5186792657491772e-07,1.0578834219437762e-08,9.3891814355845809e-10,1.1939986048095739e-10,1.190120739164165e-12
0.5025,5.7524095028696842e-07,2.6984291093450701e-06,3.5573772953710831e-07,1.0831168284821367e-08,9.556789335792028e-10,1.2112736509552579e-10,1.3118746287386845e-12
0.505,5.4906332119677316e-07,2.7283787024446737e-06,3.589618179485129e-07,1.1107460682401737e-08,9.7796414956416131e-10,1.2486825233581217e-10,1.619217975514212e-12
0.5075,5.2374732640746001e-07,2.7585609942500271e-06,3.6154480772422033e-07,1.1409328883653492e-08,1.005928265225059e-09,1.3069141633483137e-10,2.1471042446895215e-12
0.51,4.9928569464310671e-07,2.7890228305179055e-06,3.6350652555972064e-07,1.1737396061922762e-08,1.0395744773911282e-09,1.3859142311548251e-10,2.9323554380185126e-12
0.5125,4.7567126765153183e-07,2.8198011018040708e-06,3.6488345013803121e-07,1.2091206026174719e-08,1.0786469414083461e-09,1.4845271582714782e-10,3.9977910523646915e-12
0.515,4.5288567412519428e-07,2.850954787137907e-06,3.6571233464801902e-07,1.2469720521815708e-08,1.1225709716804887e-09,1.6008413760005753e-10,5.3442902252647715e-12
0.5175,4.3091949107118815e-07,2.8824999690313137e-06,3.6602220322952522e-07,1.2870923385629347e-08,1.1706061818079363e-09,1.7312724008542518e-10,6.9423857085964638e-12
0.52,4.0976268155578334e-07,2.9144138372434937e-06,3.6584486574467952e-07,1.329143051554189e-08,1.2218524476658397e-09,1.8706499860697389e-10,8.7250937905296303e-12
0.5225,3.893948064015512e-07,2.9466728004745186e-06,3.6520341893054968e-07,1.3727144176879277e-08,1.2750828232412426e-09,2.013096868057255e-10,1.059379594293251e-11
0.525,3.6979039549359128e-07,2.9792409157698289e-06,3.6411617157935279e-07,1.4173612047155956e-08,1.3289194090383896e-09,2.1525450397566289e-10,1.2430375872745413e-11
0.5275,3.5092285754844638e-07,3.0120687263449717e-06,3.6259508286822495e-07,1.4626140606447893e-08,1.3820338130433336e-09,2.2831830091489161e-10,1.4111995217313874e-11
0.53,3.3276823260813273e-07,3.0450892752358907e-06,3.6065119127316714e-07,1.5079829721780854e-08,1.4332305054405586e-09,2.399725295226823e-10,1.5524639933437026e-11
0.5325,3.1530555874797156e-07,3.0782021904221885e-06,3.5831087694119271e-07,1.5529665886699043e-08,1.4814010554391896e-09,2.4981936353470335e-10,1.6569967271943977e-11
0.535,2.9850908017111409e-07,3.1113135447795415e-06,3.5560852576082335e-07,1.5971413550777953e-08,1.5257332697818513e-09,2.575999588471909e-10,1.718563662964465e-11
0.5375,2.8237885734537303e-07,3.1442765006528333e-06,3.526254482769189e-07,1.6401636835685915e-08,1.5657782840677596e-09,2.6334037592759295e-10,1.736561169494056e-11
0.54,2.6685081814155079e-07,3.1770990786169825e-06,3.4937393638345467e-07,1.6819713608143629e-08,1.601574475790167e-09,2.6694180404418441e-10,1.7144767821058245e-11
0.5425,2.5190084713395305e-07,3.209731174429052e-06,3.4589027436277068e-07,1.7225858044523439e-08,1.6331586077411488e-09,2.6835879574437673e-10,1.657906232714516e-11
0.545,2.3752358856495866e-07,3.2421461549160638e-06,3.4221362441417869e-07,1.7620395049538734e-08,1.6606364054075918e-09,2.6767482315341907e-10,1.5734425490743783e-11
0.5475,2.2369261131397283e-07,3.2744007672706239e-06,3.3835254076356104e-07,1.8004957850122266e-08,1.6843878442642688e-09,2.6500332998421684e-10,1.4660317795114103e-11
0.55,2.1041184563538256e-07,3.3064311276335274e-06,3.3435771695631884e-07,1.8381463892739384e-08,1.7048498784226591e-09,2.6064153992818674e-10,1.3406531546246372e-11
0.5525,1.9768232072006083e-07,3.3382137453707301e-06,3.3029537713515406e-07,1.875198002225476e-08,1.7226949696703598e-09,2.5508515158522692e-10,1.2051009320446057e-11
0.555,1.8548735978044936e-07,3.3697368034808897e-06,3.262309029719915e-07,1.9119262909885516e-08,1.7387926181885485e-09,2.4889031006022236e-10,1.0691627637352281e-11
0.5575,1.738044531116528e-07,3.4010100683165843e-06,3.2221592825396857e-07,1.9486716819621012e-08,1.754127758153817e-09,2.4255124549923547e-10,9.4211718146693544e-12
0.56,1.6261679903343638e-07,3.4320592182432054e-06,3.1829220505801136e-07,1.9857622136068614e-08,1.7695337382532108e-09,2.3646518786941124e-10,8.3092871427281102e-12
0.5625,1.5191773360443901e-07,3.4629126513431328e-06,3.1449233402620058e-07,2.0234701347920427e-08,1.7856005195609978e-09,2.3092936217513709e-10,7.3972893909494331e-12
0.565,1.4170411199834677e-07,3.4935879256803106e-06,3.1084087646422032e-07,2.0620237736532743e-08,1.8027052797421913e-09,2.2615937925852171e-10,6.7029174006163328e-12
0.5675,1.3197255210005529e-07,3.5240889644264333e-06,3.0735532002735571e-07,2.1016155040290963e-08,1.8210695552678481e-09,2.2231091777734038e-10,6.2292348224468344e-12
0.57,1.2271830118156239e-07,3.5544055907609032e-06,3.0404579111381476e-07,2.1423862661254183e-08,1.8408080960902049e-09,2.1949326430334412e-10,5.97312824237732e-12
0.5725,1.1393458351356129e-07,3.5845181402488654e-06,3.0091476977178021e-07,2.184404332435266e-08,1.8619498293290426e-09,2.177735439470169e-10,5.9304864364243349e-12
0.575,1.0561544352948578e-07,3.6144066831240046e-06,2.9795778971735763e-07,2.2276531160146026e-08,1.8844208694542613e-09,2.1717370039378742e-10,6.098559668276928e-12
0.5775,9.7754221136459282e-08,3.6440586584002961e-06,2.9516588547227118e-07,2.2720483784918164e-08,1.9080207939217764e-09,2.1766909003295463e-10,6.4752659743943582e-12
0.58,9.0345454964771134e-08,3.6734724990717576e-06,2.9252943781714783e-07,2.3174729041127837e-08,1.9324230185443855e-09,2.1918533055753341e-10,7.0563386478586279e-12
0.5825,8.3383916332945637e-08,3.702654665878747e-06,2.9004144824134211e-07,2.3638257873332062e-08,1.9572107367621947e-09,2.2159648294156849e-10,7.8311031634098117e-12
0.585,7.6864104824354923e-08,3.7316183028409869e-06,2.8769997893268549e-07,2.4110720552258368e-08,1.981944057976618e-09,2.2472673116919255e-10,8.7780991518065922e-12
0.5875,7.0780386919333549e-08,3.7603847337304906e-06,2.8550797068923575e-07,2.4592735605167856e-08,2.0062252216899397e-09,2.283581918744424e-10,9.86183577110879e-12
0.59,6.5126280277684433e-08,3.7889911070088274e-06,2.8347300067837547e-07,2.5085976287514881e-08,2.0297602932760584e-09,2.3224560965750058e-10,1.103162779268006e-11
0.5925,5.9895010715297451e-08,3.8174985100012089e-06,2.8160469053724806e-07,2.5593220747912014e-08,2.0523958155637601e-09,2.3613546499532941e-10,1.22228194563176e-11
0.595,5.5077621388609359e-08,3.8459894622031721e-06,2.7991538464237641e-07,2.6118225253560896e-08,2.0741267944478661e-09,2.3978533002753957e-10,1.3360243360393367e-11
0.5975,5.0663508216189905e-08,3.8745650716559027e-06,2.7842029512285094e-07,2.6665565194325252e-08,2.0950811402434346e-09,2.4298029399375908e-10,1.4363624505761531e-11
0.6,4.6640394715402518e-08,3.9033366316192014e-06,2.7713680811457637e-07,2.7240481780789467e-08,2.1154897217652172e-09,2.4554533601101194e-10,1.5154846324621803e-11
0.6025,4.2994180346810486e-08,3.9324156426014531e-06,2.7608283886612009e-07,2.7848771459107081e-08,2.1356572381784012e-09,2.4735372836735035e-10,1.5666759831769858e-11
0.605,3.9708009906720368e-08,3.9619096184340486e-06,2.7527420376586062e-07,2.8496644091588825e-08,2.1559382436805429e-09,2.4833072213280886e-10,1.5852057992135297e-11
0.6075,3.6762404076840829e-08,3.9919138459352938e-06,2.7472714499928594e-07,2.9190418700113481e-08,2.1767132480277568e-09,2.4845341050524621e-10,1.5690753454731412e-11
0.61,3.4135743251784014e-08,4.0225099523848966e-06,2.7445741947196241e-07,2.9936271670575319e-08,2.1983629406842274e-09,2.4774660728519612e-10,1.5194118475414076e-11
0.6125,3.1804827603112618e-08,4.0537602403092329e-06,2.7447623018076905e-07,3.0739932337487659e-08,2.2212403643183369e-09,2.4627612079482517e-10,1.440390193822876e-11
0.615,2.9745250834615854e-08,4.0857058715628715e-06,2.7478924131239024e-07,3.1606437929419417e-08,2.245645810587755e-09,2.4414077126716678e-10,1.3386804889096553e-11
0.6175,2.7932121362338699e-08,4.1183638262445258e-06,2.7539412744536057e-07,3.2539999002153179e-08,2.2718043902491082e-09,2.4146401392184525e-10,1.2225317081868762e-11
0.62,2.6340845778289528e-08,4.1517269631812787e-06,2.7628172982412225e-07,3.3543949656640772e-08,2.2998531844727845e-09,2.3838591640037836e-10,1.1006961329969936e-11
0.6225,2.494751498632742e-08,4.1857638508134351e-06,2.7743694334078402e-07,3.4620851623714588e-08,2.3298379613428081e-09,2.3505538884561512e-10,9.814148035882581e-12
0.625,2.3729684400955261e-08,4.220421769427672e-06,2.7883971714360322e-07,3.577247768367827e-08,2.3617205969939597e-09,2.3162371072611063e-10,8.7164806596438556e-12
0.6275,2.26668380999929e-08,4.2556273574108995e-06,2.8046607296080045e-07,3.7000064070522634e-08,2.3953962588855103e-09,2.2823880978311335e-10,7.7665441074188517e-12
0.63,2.1740511731164437e-08,4.2912926908352247e-06,2.8228911809736294e-07,3.8304450912115996e-08,2.4307103942978436e-09,2.2504077553476474e-10,6.9993487634401612e-12
0.6325,2.0935216935203255e-08,4.3273196404979463e-06,2.8428018994679405e-07,3.9686349545380008e-08,2.4674832550485712e-09,2.221591290464816e-10,6.4348628507919656e-12
0.635,2.0237747067810947e-08,4.363602781032686e-06,2.8641005220535373e-07,4.1146505384595186e-08,2.5055374025445457e-09,2.1971046150087242e-10,6.0823027055000963e-12
0.6375,1.9637565586455987e-08,4.4000339738142448e-06,2.8865008031939458e-07,4.268605973959608e-08,2.5447162852625796e-09,2.1779747122267703e-10,5.9450371785608832e-12
0.64,1.9127185885236538e-08,4.4365063339234944e-06,2.9097319858827319e-07,4.430665318645455e-08,2.5848963065766265e-09,2.1650819966823389e-10,6.0246275551125551e-12
0.6425,1.8701450477834825e-08,4.4729197551229551e-06,2.9335481053400736e-07,4.6010731481950224e-08,2.626017734514167e-09,2.1591502929380608e-10,6.3232718251519829e-12
0.645,1.8357887651338e-08,4.5091833202719446e-06,2.9577360373304079e-07,4.7801588492735326e-08,2.6680830833312762e-09,2.1607310088492091e-10,6.8442445902016985e-12
0.6475,1.8095950081441559e-08,4.545218939682708e-06,2.9821226615291251e-07,4.9683302253455597e-08,2.7111537348002597e-09,2.170179361426857e-10,7.5899062628828927e-12
0.65,1.7916775986042607e-08,4.5809623822007713e-06,3.0065827167099152e-07,5.16602682990354e-08,2.7553464361145485e-09,2.1876252900040584e-10,8.5578163244903076e-12
0.6525,1.7822731130872815e-08,4.6163668218902962e-06,3.0310449183592437e-07,5.3737447954000543e-08,2.80082888506622e-09,2.2129429113616424e-10,9.7366133388983346e-12
0.655,1.781696187250492e-08,4.6514039179110049e-06,3.0554946108577038e-07,5.5919705676241958e-08,2.84780809442484e-09,2.2457313826044394e-10,1.1102378757070689e-11
0.6575,1.7902721063068881e-08,4.6860658733056003e-06,3.079970356600114e-07,5.8211790401061403e-08,2.8965184219822923e-09,2.285312858457297e-10,1.2616166864414057e-11
0.66,1.8083133949671897e-08,4.7203631585704319e-06,3.1045562575749887e-07,6.0618239123478505e-08,2.9472068500780623e-09,2.3307494643311193e-10,1.4223893560953971e-11
0.6625,1.8361356684285095e-08,4.7543226225672237e-06,3.1293707476247971e-07,6.3143556529530671e-08,3.0001224270494729e-09,2.3808640320680169e-10,1.5858795920389973e-11
0.665,1.874014562310799e-08,4.7879797404837714e-06,3.1545526251365424e-07,6.5791993596305675e-08,3.0555016384739853e-09,2.4342632867420349e-10,1.7445397376055293e-11
0.6675,1.9221437710423263e-08,4.8213751472773735e-06,3.1802479620002743e-07,6.8566701876245851e-08,3.1135508786544278e-09,2.4893615692874965e-10,1.8904654708986383e-11
0.67,1.9806277090240833e-08,4.8545489019880742e-06,3.2065977894549645e-07,7.1469666684541677e-08,3.1744155613844381e-09,2.5444160601873043e-10,2.0159964099982409e-11
