Physical Time (s),etp_bot Monitor (kg-m/s^3): bot_cv1,etp_bot Monitor (kg-m/s^3): bot_cv2,etp_bot Monitor (kg-m/s^3): bot_cv3,etp_bot Monitor (kg-m/s^3): bot_cv4,etp_bot Monitor (kg-m/s^3): bot_cv5,etp_bot Monitor (kg-m/s^3): bot_cv6,etp_bot Monitor (kg-m/s^3): bot_cv7
0.365,1.9451190677850816e-07,1.6030387753913137e-07,7.8122815461167943e-08,3.4237024404450528e-08,1.9787166943723992e-08,1.771179802227808e-08,2.5319484756138396e-08
0.3675,2.0103402833246726e-07,1.6752178019671316e-07,8.8714567526385927e-08,4.9137186690673575e-08,3.7927595343000229e-08,3.950678856779674e-08,4.8797002806938435e-08
0.37,2.0514018344057709e-07,1.7343856207846526e-07,1.0066386077814639e-07,6.6747059397775127e-08,5.9163695783534161e-08,6.4324431632212543e-08,7.5061583912242265e-08
0.3725,2.0656259298999395e-07,1.7784701495424462e-07,1.1412112828421387e-07,8.7469976747296929e-08,8.399233556593028e-08,9.2707568208234653e-08,1.0464273042829275e-07
0.375,2.0498165674197619e-07,1.80085543430443e-07,1.271821612367751e-07,1.0838143750378983e-07,1.0895103972902161e-07,1.2076217863787131e-07,1.3350794203979317e-07
0.3775,2.0027710356570865e-07,1.8005956709347109e-07,1.4001775838800512e-07,1.2981702181291592e-07,1.3445353298417403e-07,1.4898833244365471e-07,1.6218665849584348e-07
0.38,1.923404059754456e-07,1.774569931855985e-07,1.5186019135328822e-07,1.5072152130762524e-07,1.593136306306687e-07,1.7613968757246618e-07,1.8945073800505215e-07
0.3825,1.8111862076904871e-07,1.7203508550354177e-07,1.6198800331285762e-07,1.7007448664999133e-07,1.8238960357890612e-07,2.0104356139924208e-07,2.1417736967984795e-07
0.385,1.666225137317263e-07,1.6364661177384181e-07,1.6982515677276183e-07,1.8702641821278244e-07,2.027323221464094e-07,2.2274742237152601e-07,2.3548533088678659e-07
0.3875,1.4892498708298916e-07,1.5221759581386613e-07,1.7486595911346873e-07,2.0082252592373088e-07,2.195113356946719e-07,2.4043879132620939e-07,2.5264090954104164e-07
0.39,1.2817266475568316e-07,1.3775984122787938e-07,1.767002352297976e-07,2.1083336491528132e-07,2.3204398091096458e-07,2.5346678530318474e-07,2.6506674181372535e-07
0.3925,1.0463036051470351e-07,1.2042153299381017e-07,1.7509528046724842e-07,2.1664304797254926e-07,2.398809948335537e-07,2.6142090091103312e-07,2.7241290217138254e-07
0.395,7.8703448737649466e-08,1.0051325406258912e-07,1.7004154582139334e-07,2.1810522789437448e-07,2.4286413916168003e-07,2.6418646745089028e-07,2.7460918567657313e-07
0.3975,5.095043508822621e-08,7.8509681741368327e-08,1.6173566534619657e-07,2.153232907523449e-07,2.4110554025553696e-07,2.6192410933953939e-07,2.7184478206036445e-07
0.4,2.2069863271669308e-08,5.5028215477856371e-08,1.5054771656717364e-07,2.0861244482808735e-07,2.3494753220792953e-07,2.550298860169425e-07,2.6452976699206526e-07
0.4025,-7.1130573728812342e-09,3.0810612598648694e-08,1.3700027064389745e-07,1.9847130067763266e-07,2.2493047362096839e-07,2.4410293208026274e-07,2.5326464725743502e-07
0.405,-3.6418299800661779e-08,6.045156140012947e-09,1.2128742002005521e-07,1.8512920383905264e-07,2.1131887694737098e-07,2.2943966843061277e-07,2.3832056360809081e-07
0.4075,-6.4635138146472809e-08,-1.8198748782803103e-08,1.0418132792419838e-07,1.6935127082967901e-07,1.9493516140857788e-07,2.1192957663076332e-07,2.2056768167220273e-07
0.41,-9.0459763327097977e-08,-4.0734484951197593e-08,8.6718198224889338e-08,1.522230707057688e-07,1.7694608162284075e-07,1.9281767703343892e-07,2.0122212082226868e-07
0.4125,-1.1300150279995087e-07,-6.075651321135894e-08,6.9658831339653526e-08,1.3457444896501813e-07,1.5825153745354379e-07,1.7305930012492459e-07,1.8118881503099552e-07
0.415,-1.3048069517032771e-07,-7.6620501767194611e-08,5.4650225921569661e-08,1.1825279438830183e-07,1.4084322495632802e-07,1.5474749589720697e-07,1.6254226892484676e-07
0.4175,-1.4253267123549935e-07,-8.7983160332844997e-08,4.2166477264026911e-08,1.0386178532670243e-07,1.2537804654946671e-07,1.3855470453118331e-07,1.4590377474939825e-07
0.42,-1.4892916217412721e-07,-9.4656205951432273e-08,3.2524458458735866e-08,9.1843272579494644e-08,1.1234224967941155e-07,1.2496235018043046e-07,1.3170845561063279e-07
0.4225,-1.4926480874927039e-07,-9.6145426441357689e-08,2.6641711350220958e-08,8.3393941913100137e-08,1.0301503165254038e-07,1.1525553487696471e-07,1.2125595921217685e-07
0.425,-1.4427704756064764e-07,-9.3118648035814719e-08,2.4039253242988341e-08,7.8072213796046875e-08,9.6940149859103833e-08,1.0890675239115734e-07,1.1399206506806016e-07
0.4275,-1.3469795526148566e-07,-8.6282301587309496e-08,2.4048575002496364e-08,7.5166158529513505e-08,9.3339818258955166e-08,1.0503762402335069e-07,1.0901208258421978e-07
0.43,-1.2142410030514852e-07,-7.6232526939816267e-08,2.6655245560311697e-08,7.4814452282522753e-08,9.2331319544807992e-08,1.0370796099160109e-07,1.064474613760276e-07
0.4325,-1.0516910950425475e-07,-6.3706366819480453e-08,3.0906722855071148e-08,7.5820683547559952e-08,9.25734320891486e-08,1.0343647000895226e-07,1.0475869092515164e-07
0.435,-8.6317083416066502e-08,-4.9203103606900619e-08,3.5924076472087423e-08,7.6980166090570929e-08,9.2679183292518826e-08,1.0267384243967979e-07,1.0232263720929028e-07
0.4375,-6.602265066716686e-08,-3.351157406270827e-08,4.1444021827812136e-08,7.8105229844709662e-08,9.239203302297095e-08,1.0111455901460201e-07,9.8907692207228817e-08
0.44,-4.4890762353086999e-08,-1.7153643114996053e-08,4.6876916087832218e-08,7.8364427843967058e-08,9.0728006567167715e-08,9.7649601471266963e-08,9.3367326330215605e-08
0.4425,-2.3863180209231274e-08,-9.4104406393089605e-10,5.1491862996587656e-08,7.687472560966545e-08,8.6698051443792761e-08,9.1222717815099237e-08,8.4651617533629377e-08
0.445,-3.9432852288982943e-09,1.4249099648216941e-08,5.4491088328862814e-08,7.275364857060005e-08,7.9348338518517372e-08,8.0849964154633939e-08,7.1795793416568163e-08
0.4475,1.3869982234520418e-08,2.7614590902203771e-08,5.5447400560804767e-08,6.5715308183119201e-08,6.8439358256760842e-08,6.6354623753063056e-08,5.4682307783719208e-08
0.45,2.9004612803716737e-08,3.8659451925482158e-08,5.4005615565355211e-08,5.5468760541290868e-08,5.370640919081266e-08,4.750398815312824e-08,3.3109733035629304e-08
0.4525,4.1042960187260588e-08,4.6974061519373687e-08,4.9829601014371852e-08,4.1738907921413882e-08,3.4915308108819088e-08,2.4102929457505379e-08,6.92206366501782e-09
0.455,4.9633779806197686e-08,5.2210529670254255e-08,4.2646474740063925e-08,2.4357559384483585e-08,1.19701252600399e-08,-3.8777550431114307e-09,-2.3845614715498177e-08
0.4575,5.4505279909349291e-08,5.4137064049690954e-08,3.2425927049332796e-08,3.5044498833555633e-09,-1.4814747321623201e-08,-3.5994628974978346e-08,-5.8642615894335288e-08
0.46,5.5706561526135964e-08,5.3050818289532562e-08,2.0639058687481221e-08,-1.829095229224874e-08,-4.2307309923189414e-08,-6.859422259242781e-08,-9.3571865886888732e-08
0.4625,5.3561362255964008e-08,4.9216001175024224e-08,7.6099042083149048e-09,-4.0529755331716596e-08,-6.9873578608679344e-08,-1.008748030455297e-07,-1.2771769373361786e-07
0.465,4.8223933250611655e-08,4.2618220642802605e-08,-7.0850565709355385e-09,-6.3888786847869725e-08,-9.8284937130519855e-08,-1.3363275764258059e-07,-1.6182003853798004e-07
0.4675,4.0181611396690014e-08,3.3731897196395426e-08,-2.2816104953590212e-08,-8.7446451451262913e-08,-1.2643350386230951e-07,-1.6556456545446091e-07,-1.9447387965809074e-07
0.47,3.0012422117476018e-08,2.3157771650436489e-08,-3.8717810101701077e-08,-1.1002487131204432e-07,-1.529661782751778e-07,-1.9514449258407933e-07,-2.2408721414288757e-07
0.4725,1.8318938576993768e-08,1.1510463508053051e-08,-5.390790051448178e-08,-1.3045720656457011e-07,-1.7654906296824669e-07,-2.2089110823503132e-07,-2.4915867010822983e-07
0.475,5.7003252249292997e-09,-6.2101919494030881e-10,-6.7632664126510346e-08,-1.4775481674937339e-07,-1.9604410272489657e-07,-2.4155169219367635e-07,-2.6847078217695053e-07
0.4775,-7.3799644591889178e-09,-1.2762353384112493e-08,-7.9301335995703747e-08,-1.6116056167584496e-07,-2.1058553981751213e-07,-2.5619671670856241e-07,-2.8116695931799772e-07
0.48,-2.0389934776106764e-08,-2.4338725328422439e-08,-8.8015153438271533e-08,-1.6940733066611389e-07,-2.187390276286303e-07,-2.6330630140236328e-07,-2.8583211577308131e-07
0.4825,-3.2241694434492254e-08,-3.4320697491603284e-08,-9.2595051476065514e-08,-1.7103943580214996e-07,-2.1890183826604935e-07,-2.6126706361370099e-07,-2.8104388300175636e-07
0.485,-4.2328653640948508e-08,-4.2171271515356198e-08,-9.2588084650761962e-08,-1.6554269950623708e-07,-2.1053140617124908e-07,-2.4962353581404694e-07,-2.6653101254507603e-07
0.4875,-5.0318194459100199e-08,-4.7645427754299795e-08,-8.8100972135437531e-08,-1.5320848189089142e-07,-1.9401009940140247e-07,-2.2892351444457896e-07,-2.4300423956609839e-07
0.49,-5.6101902053553245e-08,-5.0664591004210961e-08,-7.9209320137028028e-08,-1.3423311698660283e-07,-1.695997477921347e-07,-1.9954908836177064e-07,-2.1093590723235068e-07
0.4925,-5.9562792407427687e-08,-5.1125708483612552e-08,-6.592776736027552e-08,-1.0877457072458532e-07,-1.3755933570332358e-07,-1.6188365463246485e-07,-1.7075655401930398e-07
0.495,-6.06817704628908e-08,-4.9033776953091401e-08,-4.841463275276836e-08,-7.7196896621632073e-08,-9.8400767174979203e-08,-1.1657405389854526e-07,-1.2311889903483188e-07
0.4975,-5.9820978142893998e-08,-4.4860745988207897e-08,-2.7723081270606154e-08,-4.1132688715137273e-08,-5.4090915538714623e-08,-6.5821666633318539e-08,-7.0216764250211908e-08
0.5,-5.7128130417815752e-08,-3.8763891094207074e-08,-4.1251833227501728e-09,-1.0149393305286076e-09,-5.1593727741192952e-09,-1.020994973717803e-08,-1.2561393784663258e-08
0.5025,-5.326998304717293e-08,-3.1532839754210729e-08,2.0775988347032197e-08,4.0771813176744184e-08,4.5598279171007609e-08,4.7232620635201946e-08,4.6859696426902699e-08
0.505,-4.8505607653210568e-08,-2.3432401387503835e-08,4.6612154281647485e-08,8.368028640955308e-08,9.7548483264575982e-08,1.0586211876414903e-07,1.0748983710334049e-07
0.5075,-4.3408482746515166e-08,-1.5103545188764354e-08,7.226774348644004e-08,1.2610126141771236e-07,1.4882713414445159e-07,1.636997120553621e-07,1.6740293053249893e-07
0.51,-3.8615205313906203e-08,-7.2566199433951188e-09,9.6557699297785712e-08,1.6634551976284669e-07,1.9749153747033095e-07,2.1867998167686499e-07,2.2456528378256285e-07
0.5125,-3.4734458722787884e-08,-5.5972072483577531e-10,1.1835473670920545e-07,2.0280132531768638e-07,2.4168707057859132e-07,2.6881396635629046e-07,2.7699221593191685e-07
0.515,-3.2116786739778261e-08,4.6321926343422195e-09,1.3713185300654869e-07,2.3471846463318205e-07,2.8054703883079444e-07,3.1316077596168414e-07,3.2374232272925536e-07
0.5175,-3.1274153266004515e-08,7.7418998370235937e-09,1.5185280974168918e-07,2.6057245954768799e-07,3.122882586248016e-07,3.4974742633855335e-07,3.6278414520288877e-07
0.52,-3.2610955941453955e-08,8.298702135529379e-09,1.6158186767278166e-07,2.78926953695218e-07,3.3520624802628321e-07,3.7664617837465329e-07,3.9208620343079773e-07
0.5225,-3.6059071360344907e-08,6.370596183305998e-09,1.6629685063770729e-07,2.8960387208266789e-07,3.4902778341207343e-07,3.9345625661255342e-07,4.1115173154807998e-07
0.525,-4.1348367495880638e-08,2.2169314927037465e-09,1.6624280781173722e-07,2.9281309412993611e-07,3.5392076361413367e-07,4.0025068134986149e-07,4.1995210478004472e-07
0.5275,-4.806445725389437e-08,-3.7714713220473023e-09,1.6185274193762749e-07,2.8905819065266554e-07,3.5040265772544239e-07,3.9749705853144417e-07,4.1885801669064894e-07
0.53,-5.5657373016817683e-08,-1.1067938239145919e-08,1.5373693006033734e-07,2.7911044978155598e-07,3.3932185079984155e-07,3.8604965542232312e-07,4.0864107989099426e-07
0.5325,-6.3323499401227742e-08,-1.8861810035719816e-08,1.4294288214869272e-07,2.6435718857179264e-07,3.2225934285887518e-07,3.6759003831152173e-07,3.9091677574539546e-07
0.535,-7.0188670264498692e-08,-2.6246139352156645e-08,1.3068527932456893e-07,2.4640359962894485e-07,3.0105812790095809e-07,3.4413017186538025e-07,3.6767958136977613e-07
0.5375,-7.5139084295331135e-08,-3.200050558149019e-08,1.1893169191364772e-07,2.2804509442542574e-07,2.7898439241472938e-07,3.1928663243693735e-07,3.4258348837476035e-07
0.54,-7.8020655782961893e-08,-3.6058859433899169e-08,1.0757491973791614e-07,2.0901757820441637e-07,2.5572101938481607e-07,2.9277993467990152e-07,3.1538746616008927e-07
0.5425,-7.8312844450783349e-08,-3.7946392332085097e-08,9.7202882579116806e-08,1.9023547107913344e-07,2.3238605201706727e-07,2.6591103900600974e-07,2.8744820257278601e-07
0.545,-7.5526422184759333e-08,-3.7133184965004716e-08,8.8541916791646772e-08,1.7275148935428861e-07,2.1022921615169345e-07,2.4009187850049982e-07,2.6024697116887189e-07
0.5475,-6.9134935096217403e-08,-3.3173302345551636e-08,8.1780238936227315e-08,1.5654736148102129e-07,1.8917422845751323e-07,2.1523172273972182e-07,2.3372313854249729e-07
0.55,-5.8734579530768385e-08,-2.562453778354094e-08,7.7657158592129217e-08,1.4267698080861445e-07,1.7047375131360894e-07,1.9275064407730058e-07,2.093818697118532e-07
0.5525,-4.4291688837276448e-08,-1.4310829181449932e-08,7.687330028300135e-08,1.3229733977262846e-07,1.5552084271622858e-07,1.7423774483623457e-07,1.8892868308001928e-07
0.555,-2.6152992491753365e-08,5.1280183129385297e-10,7.9555315087607908e-08,1.2579174740133819e-07,1.4481817994365681e-07,1.6031051260202826e-07,1.7308411552646018e-07
0.5575,-4.7552446790747753e-09,1.8426845699500865e-08,8.5297048105557578e-08,1.2274396707366195e-07,1.3792925490981144e-07,1.505463054235022e-07,1.6150000337629557e-07
0.56,1.924246022280335e-08,3.8795647986927647e-08,9.3456545876126681e-08,1.2246706038965063e-07,1.3412305950129926e-07,1.4419568028465543e-07,1.5348526666972236e-07
0.5625,4.4986475071817448e-08,6.0820630329346719e-08,1.0325578304915166e-07,1.2411410404144172e-07,1.324933342560208e-07,1.4030919801563572e-07,1.4812824736894064e-07
0.565,7.1506740186469184e-08,8.3606975598909645e-08,1.1384326682714414e-07,1.2672698105436205e-07,1.3200243666034494e-07,1.3778934461903727e-07,1.443466341584313e-07
0.5675,9.7814051790255566e-08,1.0623997454584926e-07,1.2435113581279771e-07,1.2930667377203081e-07,1.3155679370304201e-07,1.3547468809500612e-07,1.4097414273788758e-07
0.57,1.2296776126949984e-07,1.278459910515313e-07,1.3396187013352238e-07,1.3092144313639229e-07,1.3013258935691354e-07,1.3227373282133245e-07,1.3690031766774815e-07
0.5725,1.4612902263610702e-07,1.4764599597109109e-07,1.4197065043387632e-07,1.3079644245429674e-07,1.2688047326053249e-07,1.2727389490642419e-07,1.3118502730010945e-07
0.575,1.6657994117899098e-07,1.6497755006912564e-07,1.4781556250150021e-07,1.2835181063003339e-07,1.2117153747522856e-07,1.1979057396319134e-07,1.2311066798158697e-07
0.5775,1.8372416336363338e-07,1.7929646828052042e-07,1.5108423815941586e-07,1.2320863035884298e-07,1.1260508142405489e-07,1.0937796017330829e-07,1.121950119468736e-07
0.58,1.9709373987100163e-07,1.9018324482645761e-07,1.5152028159763649e-07,1.1519312860118511e-07,1.0101237115231266e-07,9.5835475323233292e-08,9.819842807804246e-08
0.5825,2.0636776615507583e-07,1.9736084270320342e-07,1.4904073753313801e-07,1.0435294643132097e-07,8.6472693291675194e-08,7.9226213907316893e-08,8.1142744727069946e-08
0.585,2.1139805371575174e-07,2.0071755212918947e-07,1.4375055213556719e-07,9.0968753277735952e-08,6.9324726439349404e-08,5.9889874656931684e-08,6.1324770305155915e-08
0.5875,2.1222435006132122e-07,2.0031874064891606e-07,1.359376263550927e-07,7.5540437903266853e-08,5.015094169455371e-08,3.8427824263060854e-08,3.9302749072569714e-08
0.59,2.0907135296909369e-07,1.9640026738015808e-07,1.2604123857580564e-07,5.8736125033503231e-08,2.9719949263129439e-08,1.5643582673722433e-08,1.583907010811235e-08
0.5925,2.0231434940574553e-07,1.8933350230676994e-07,1.145968968857457e-07,4.1313522705315e-08,8.8976028950719876e-09,-7.5500900206386397e-09,-8.1898461549173164e-09
0.595,1.9243078329215762e-07,1.7958005726124571e-07,1.021841148299682e-07,2.4053476066514814e-08,-1.1427024850493416e-08,-3.0208512966266367e-08,-3.1867246816527872e-08
0.5975,1.7996294620416739e-07,1.6765903156803299e-07,8.9400474430875673e-08,7.7300130061677213e-09,-3.0375720058863334e-08,-5.1391040504104591e-08,-5.4267463905749805e-08
0.6,1.6550181432645349e-07,1.541334676551389e-07,7.6852669256434298e-08,-6.9004048692242033e-09,-4.7094146711954709e-08,-7.0175098873412719e-08,-7.4464498337407108e-08
0.6025,1.4967443156260955e-07,1.3959697833202302e-07,6.5135113954426369e-08,-1.9130812629369786e-08,-6.0789274528508911e-08,-8.5696563192058308e-08,-9.1567720773133127e-08
0.605,1.3309752851813164e-07,1.2462754659871168e-07,5.4775736689709464e-08,-2.8370730243026229e-08,-7.0804891004079423e-08,-9.7232877282617134e-08,-1.0480562030899464e-07
0.6075,1.1635844202095166e-07,1.0976717291026701e-07,4.6206873878929443e-08,-3.4182254479174958e-08,-7.666090080463361e-08,-1.042454012987812e-07,-1.1356921355797023e-07
0.61,9.9974991156411437e-08,9.5483775804063337e-08,3.9730902653333912e-08,-3.6316883223222185e-08,-7.8092828780553217e-08,-1.0642381181358494e-07,-1.1746371480449116e-07
0.6125,8.4375488299837391e-08,8.2152792600006847e-08,3.5508221636974292e-08,-3.4726322940893376e-08,-7.5062939777374393e-08,-1.0369890561457284e-07,-1.163297658623495e-07
0.615,6.9891913737380645e-08,7.0051510301760762e-08,3.3560234472514265e-08,-2.9555744188794222e-08,-6.7753142848701612e-08,-9.6236144748867621e-08,-1.1024631640636214e-07
0.6175,5.6758609625226885e-08,5.9358712600656682e-08,3.3779342796772339e-08,-2.1125902677187411e-08,-5.6545159612356224e-08,-8.4415853638872181e-08,-9.9520023660187668e-08
0.62,4.5119837557533624e-08,5.0162733483006061e-08,3.5947245417266462e-08,-9.9043400137385863e-09,-4.1988825835624962e-08,-6.8800983296267958e-08,-8.466021318298561e-08
0.6225,3.5039014147183785e-08,4.2472168204509883e-08,3.9760421662275314e-08,3.5346076665010453e-09,-2.4756722915040983e-08,-5.0090432709310895e-08,-6.6336702471980944e-08
0.625,2.6513656368250053e-08,3.6231847752967348e-08,4.4857167838388936e-08,1.854861219044228e-08,-5.6005622364326351e-09,-2.9073828175682678e-08,-4.5335131827762009e-08
0.6275,1.9487699720219941e-08,3.1337120893045659e-08,5.0845572936922645e-08,3.4469388619789261e-08,1.4696706833360368e-08,-6.5814053490290228e-09,-2.2504351619092189e-08
0.63,1.3864820637169556e-08,2.764869070651864e-08,5.732834835531808e-08,5.0637994923766401e-08,3.5360532489395425e-08,1.6557782404819259e-08,1.2906157447679607e-09
0.6325,9.5182500557958898e-09,2.5004996246821956e-08,6.3930542221455174e-08,6.6448244247206948e-08,5.5675578840370748e-08,3.9570579866232152e-08,2.5230303394803952e-08
0.635,6.308392515363455e-09,2.3239205631691109e-08,7.0311535380271294e-08,8.1356666774788605e-08,7.4994754114115692e-08,6.1748741186843947e-08,4.8556643500952217e-08
0.6375,4.0890678899262888e-09,2.2187979297473431e-08,7.6187972220966952e-08,9.4920702466703677e-08,9.2785678377936113e-08,8.2500660373530918e-08,7.0631731759535685e-08
0.64,2.7219925135583278e-09,2.1704697618201485e-08,8.1338064880623552e-08,1.0679473731216375e-07,1.0862264950809074e-07,1.0134143316723772e-07,9.0931366999596141e-08
0.6425,2.0836478534392053e-09,2.1666722421757072e-08,8.5609566184272492e-08,1.1674100414693035e-07,1.2220010827792466e-07,1.1790807781875489e-07,1.0906241654928207e-07
0.645,2.0716296964974126e-09,2.1980933918021563e-08,8.8919973611675644e-08,1.2462567528936123e-07,1.3332698280938032e-07,1.3195273730513567e-07,1.2475469504528179e-07
0.6475,2.6088930770621288e-09,2.2587721758488157e-08,9.1257090439665173e-08,1.3041527637223793e-07,1.4192082406317395e-07,1.4333414926543351e-07,1.3784782148394702e-07
0.65,3.6438244247658732e-09,2.3461195518842938e-08,9.268081156612986e-08,1.3418066124097263e-07,1.4801321836834068e-07,1.5202395211666645e-07,1.4829288417317424e-07
0.6525,5.1456869729452777e-09,2.4603784598440381e-08,9.3316577802544489e-08,1.3609166159799458e-07,1.5174632844257716e-07,1.5810430391895087e-07,1.5614490165948234e-07
0.655,7.0981596494264897e-09,2.6037643402189914e-08,9.3341640654285472e-08,1.3640546719158152e-07,1.5336553607448353e-07,1.6176563712706985e-07,1.6155877401912349e-07
0.6575,9.492415123684214e-09,2.7794233891665144e-08,9.2961323882387535e-08,1.3543612421777018e-07,1.5319006142957537e-07,1.6328170663287598e-07,1.6476515224678504e-07
0.66,1.2323977220554923e-08,2.9906847947239306e-08,9.2382059280133597e-08,1.335147982153869e-07,1.515715887548212e-07,1.6297184507270071e-07,1.66036139454969e-07
0.6625,1.5592704480972655e-08,3.2407325286573111e-08,9.1790092544183827e-08,1.3095181128027907e-07,1.4885084763767082e-07,1.6115692422251509e-07,1.6564415809522687e-07
