Physical Time (s),aphi_alt_vol Monitor (kg-m/s^3): cv1,aphi_alt_vol Monitor (kg-m/s^3): cv2,aphi_alt_vol Monitor (kg-m/s^3): cv3,aphi_alt_vol Monitor (kg-m/s^3): cv4,aphi_alt_vol Monitor (kg-m/s^3): cv5,aphi_alt_vol Monitor (kg-m/s^3): cv6,aphi_alt_vol Monitor (kg-m/s^3): cv7
4.3325,8.4402121222536277e-06,1.7191414870829089e-05,2.970881403528411e-05,4.3555217064122324e-05,5.9191361688656587e-05,9.486835923895312e-05,0.00017972975119741642
4.335,8.4448376073301198e-06,1.7152651443801414e-05,2.9634689284554961e-05,4.3513341906261422e-05,5.9167401791652695e-05,9.4854838339748597e-05,0.00017967174103015169
4.3375,8.4509835507864056e-06,1.7102518554557387e-05,2.9554961715283068e-05,4.3469056464128403e-05,5.914202138792163e-05,9.4840935354694069e-05,0.00017961398387631664
4.34,8.4585645158983953e-06,1.704139836007909e-05,2.9471042926372607e-05,4.3422792524212393e-05,5.911542060096367e-05,9.4826597951232124e-05,0.00017955640604259924
4.3425,8.4674987858436355e-06,1.6970160354455881e-05,2.9384257113603681e-05,4.3375094023291564e-05,5.9087903508308329e-05,9.4811864949320538e-05,0.00017949903347792988
4.345,8.4776856003385443e-06,1.6890131120797328e-05,2.9295866469633083e-05,4.3326538932705834e-05,5.9059790352687761e-05,9.479677542382093e-05,0.0001794418872635033
4.3475,8.4889912452713951e-06,1.6803052951093259e-05,2.9207068103921879e-05,4.327771943219192e-05,5.903138496174324e-05,9.4781333001752447e-05,0.00017938492705263812
4.35,8.5012754337857124e-06,1.6711032811555068e-05,2.9119035884495591e-05,4.3229285842413008e-05,5.9003031884620951e-05,9.4765590243195836e-05,0.00017932817700478385
4.3525,8.5143730137665763e-06,1.6616413508645014e-05,2.90329149348983e-05,4.3181899772897809e-05,5.8975095684288587e-05,9.4749594933854687e-05,0.00017927163590312193
4.355,8.5281022669882029e-06,1.6521637876136717e-05,2.8949832867594478e-05,4.313623935175848e-05,5.8947953718524778e-05,9.4733405580291115e-05,0.00017921531190341332
4.3575,8.5422634291579637e-06,1.6429099615105178e-05,2.8870861227609122e-05,4.3092949857994241e-05,5.8921971403662235e-05,9.4717070468156912e-05,0.00017915919519903629
4.36,8.5566460152971875e-06,1.6340996005649754e-05,2.8797003113455849e-05,4.305264958136856e-05,5.8897504339729588e-05,9.4700638631729163e-05,0.00017910328614050404
4.3625,8.5710286594598521e-06,1.6259230516392011e-05,2.872916559735268e-05,4.301590160966811e-05,5.8874886052782414e-05,9.4684160933738873e-05,0.00017904757999934526
4.365,8.5851855209564107e-06,1.618537515804487e-05,2.8668155799683028e-05,4.2983230859811978e-05,5.8854432880092742e-05,9.4667726119357641e-05,0.00017899208761473035
4.3675,8.5988836820504246e-06,1.6120650988182172e-05,2.8614653921310514e-05,4.2955094506381858e-05,5.8836428561515103e-05,9.4651396496591323e-05,0.00017893680561855828
4.37,8.6118948197489182e-06,1.6065952049182182e-05,2.8569223433568173e-05,4.293190269274673e-05,5.8821126802321042e-05,9.4635219533396674e-05,0.00017888175454330667
4.3725,8.6239882635116835e-06,1.6021846633094385e-05,2.8532307032494292e-05,4.2913998396994236e-05,5.8808717369633284e-05,9.4619219405987068e-05,0.00017882692897096914
4.375,8.634945856517347e-06,1.5988612425418755e-05,2.8504229310581815e-05,4.2901654915919254e-05,5.8799352753374394e-05,9.4603436747778177e-05,0.00017877232998298338
4.3775,8.6445626421678387e-06,1.5966268335113653e-05,2.8485193682963272e-05,4.2895066787122797e-05,5.8793117294988647e-05,9.4587904956193052e-05,0.00017871794867344867
4.38,8.6526573176373316e-06,1.5954605940715928e-05,2.8475293616286542e-05,4.289436089348224e-05,5.8790034018304501e-05,9.457265817070987e-05,0.00017866379190201536
4.3825,8.6590755041352922e-06,1.5953220115998577e-05,2.8474515019020695e-05,4.2899586381697163e-05,5.8790062923020511e-05,9.4557736685013714e-05,0.00017860986361546065
4.385,8.6636872408935097e-06,1.5961541530993671e-05,2.8482732169168077e-05,4.291070344735107e-05,5.8793094053098877e-05,9.4543180453635913e-05,0.00017855615330438095
4.3875,8.6663977898446139e-06,1.5978835392200411e-05,2.8499722166764241e-05,4.292758516972169e-05,5.8798955092655844e-05,9.4529017492381447e-05,0.00017850264447627815
4.39,8.6671568533922253e-06,1.6004243054860094e-05,2.8525184495850362e-05,4.2950030528413836e-05,5.8807433117136416e-05,9.4515290593669989e-05,0.00017844935261447135
4.3925,8.6659529278526976e-06,1.6036823347604075e-05,2.8558741881845392e-05,4.297774745670036e-05,5.881826225294342e-05,9.4502024487835612e-05,0.00017839628524087228
4.395,8.6628061195767229e-06,1.6075599853631229e-05,2.8599924196991196e-05,4.301033657195633e-05,5.8831114126765743e-05,9.4489215477437294e-05,0.00017834341893241135
4.3975,8.6577851328963042e-06,1.6119624231209809e-05,2.8648192879744688e-05,4.30473139072375e-05,5.8845643280966774e-05,9.4476880508144039e-05,0.0001782907708924555
4.4,8.6509882708484694e-06,1.6167996933720641e-05,2.8702938771778928e-05,4.3088082920198626e-05,5.8861467465165221e-05,9.4465013081478308e-05,0.00017823833215964695
4.4025,8.6425451614666149e-06,1.6219897572173004e-05,2.8763506406296839e-05,4.3131957075589792e-05,5.8878198236475203e-05,9.4453609949050156e-05,0.00017818610932926487
4.405,8.6326107643919779e-06,1.6274589884394925e-05,2.8829192887921633e-05,4.3178158149298364e-05,5.8895439730072068e-05,9.444264927042505e-05,0.0001781340939105377
4.4075,8.6213607707386948e-06,1.6331431907908598e-05,2.8899261149759199e-05,4.3225814105012773e-05,5.8912805048398192e-05,9.4432115233131556e-05,0.00017808229441356396
4.41,8.6089851502973947e-06,1.6389864112403354e-05,2.8972946122386853e-05,4.3273973450420292e-05,5.892993849600494e-05,9.4421987243171026e-05,0.00017803072006107438
4.4125,8.5956816467667599e-06,1.6449390594336671e-05,2.9049454373650473e-05,4.3321622711685623e-05,5.8946516643127877e-05,9.4412223222216119e-05,0.00017797935475590096
4.415,8.5816609256225141e-06,1.6509576892133115e-05,2.9127981678039104e-05,4.3367737953892031e-05,5.8962251769088727e-05,9.4402792458593885e-05,0.0001779282051925573
4.4175,8.5671329946156097e-06,1.6570021748852325e-05,2.9207692093372389e-05,4.3411324870169782e-05,5.8976877609523213e-05,9.4393650142565451e-05,0.00017787726121787535
4.42,8.5523140363717161e-06,1.6630348939589735e-05,2.928771749595851e-05,4.3451460941615085e-05,5.8990186999927054e-05,9.4384762138400712e-05,0.00017782653720240543
4.4225,8.5374104053298051e-06,1.6690178574456147e-05,2.9367120986567317e-05,4.348733235490402e-05,5.9001995868739442e-05,9.4376071992174692e-05,0.00017777601608707065
4.425,8.5226236811230944e-06,1.6749125127958754e-05,2.9444872823611449e-05,4.3518317329991927e-05,5.9012156343578109e-05,9.4367528715534827e-05,0.00017772569616323868
4.4275,8.5081457902754604e-06,1.6806781302097683e-05,2.9519829440782062e-05,4.3543984984432145e-05,5.9020539284522157e-05,9.4359081671243047e-05,0.00017767557710676122
4.43,8.4941582148618138e-06,1.6862709941940649e-05,2.9590714462762867e-05,4.3564097512274695e-05,5.9027046693709448e-05,9.4350678449023838e-05,0.00017762566594129451
4.4325,8.4808455389483042e-06,1.6916452242426256e-05,2.9656142945240211e-05,4.3578619461365689e-05,5.9031619645925172e-05,9.434230182746512e-05,0.00017757600618867824
4.435,8.4683595946959772e-06,1.6967466038738368e-05,2.971457915735343e-05,4.3587603492340554e-05,5.903415678436278e-05,9.4333873680884657e-05,0.0001775265710889708
4.4375,8.4568253378282932e-06,1.7015131667879693e-05,2.9764413482996382e-05,4.35911560106381e-05,5.9034521913736558e-05,9.4325275560798683e-05,0.00017747727432969188
4.44,8.4464125481820074e-06,1.7058850625137708e-05,2.9804188260480174e-05,4.3589558330810281e-05,5.9032723520735159e-05,9.4316566398614042e-05,0.00017742821529731577
4.4425,8.4372381043791332e-06,1.7097905095254274e-05,2.9832525195775346e-05,4.3583007371187888e-05,5.9028670949557921e-05,9.430767431996528e-05,0.00017737935110126029
4.445,8.4294117557901002e-06,1.7131518514709043e-05,2.984834470998856e-05,4.3571712593461445e-05,5.9022302181477193e-05,9.4298549107367578e-05,0.00017733067039924535
4.4475,8.4230334532091635e-06,1.7158864209470619e-05,2.9850955214157725e-05,4.3555884041179798e-05,5.9013590176052464e-05,9.4289154967243578e-05,0.00017728218553805116
4.45,8.4181802788076713e-06,1.7179062004139513e-05,2.9840087417471772e-05,4.353571231113302e-05,5.9002525132122698e-05,9.4279450534333483e-05,0.00017723389226750823
4.4525,8.414908196968003e-06,1.7191200921028816e-05,2.9815936585081532e-05,4.3511380083789648e-05,5.8989124616653077e-05,9.4269396733775458e-05,0.00017718578211583974
4.455,8.4132518376644534e-06,1.7194368022086572e-05,2.9779151454300538e-05,4.3483066788875737e-05,5.8973431091351133e-05,9.4258946271523071e-05,0.00017713783353904254
4.4575,8.4132275179953585e-06,1.7187703433206981e-05,2.9730793245886486e-05,4.3450984653922552e-05,5.8955536929773538e-05,9.4248081850494138e-05,0.00017709005786820247
4.46,8.4148340592092827e-06,1.7170450307807834e-05,2.9672223152579873e-05,4.3415375104318297e-05,5.8935563917747145e-05,9.4236790744792667e-05,0.00017704245849304667
4.4625,8.4180463270946192e-06,1.7142026091376055e-05,2.9604977115657645e-05,4.3376519438702039e-05,5.8913658041157409e-05,9.4225052012010936e-05,0.0001769950215851841
4.465,8.4228261397376066e-06,1.7102115129476146e-05,2.9530646319558081e-05,4.3334758855494998e-05,5.8890000593036091e-05,9.421285527122118e-05,0.00017694773800835885
4.4675,8.4291185498577578e-06,1.7050751178577997e-05,2.9450777749160028e-05,4.3290501906122228e-05,5.8864810369498818e-05,9.4200200205496888e-05,0.00017690060413715612
4.47,8.4368573266366224e-06,1.6988390846859029e-05,2.9366802961684044e-05,4.3244234472905469e-05,5.8838351491334521e-05,9.4187112784477312e-05,0.00017685364268367899
4.4725,8.445950235882035e-06,1.6915939532823787e-05,2.9280009544928186e-05,4.3196479811592955e-05,5.8810904123176752e-05,9.4173599954115435e-05,0.00017680683556717256
4.475,8.4562896328134281e-06,1.6834768776787894e-05,2.9191632201411669e-05,4.3147808379588121e-05,5.8782777989042323e-05,9.415968516438995e-05,0.00017676018046688502
4.4775,8.4677473016102574e-06,1.6746678672349854e-05,2.9102865818736256e-05,4.3098833190401655e-05,5.875430208160104e-05,9.4145399100664044e-05,0.00017671367599921071
4.48,8.4801737555521286e-06,1.665380938484773e-05,2.9014863549435278e-05,4.3050196205984202e-05,5.8725809488032761e-05,9.413077544175464e-05,0.00017666731389531302
4.4825,8.493403657825276e-06,1.6558538520334824e-05,2.8928771168808354e-05,4.3002571331542168e-05,5.8697675093213642e-05,9.4115869726685855e-05,0.0001766211022400015
4.485,8.507250419616787e-06,1.6463320935924803e-05,2.8845713409107657e-05,4.2956635551264225e-05,5.8670279685994707e-05,9.410073363790952e-05,0.0001765750320919314
4.4875,8.5215160931036204e-06,1.63705620524682e-05,2.8766774126231808e-05,4.2913051967052136e-05,5.8644005118388897e-05,9.4085431077770883e-05,0.00017652911096469699
4.49,8.5359822981383773e-06,1.6282438507689975e-05,2.8692947437104677e-05,4.2872428611081846e-05,5.861919563213609e-05,9.4069993167652946e-05,0.00017648331179344857
4.4925,8.5504342845825094e-06,1.620084805788752e-05,2.8625164522160856e-05,4.283535690752434e-05,5.85962202897082e-05,9.4054496105311797e-05,0.00017643766761413343
4.495,8.5646417005626173e-06,1.6127336159837552e-05,2.8564234657950521e-05,4.2802366310542474e-05,5.8575400350428747e-05,9.403903077901093e-05,0.00017639217320525153
4.4975,8.5783706163063905e-06,1.6063101798696604e-05,2.8510842340096925e-05,4.2773922727549234e-05,5.8557031747450658e-05,9.4023662643632962e-05,0.00017634682438116614
4.5,8.5914010854863664e-06,1.6009028640915393e-05,2.8465574392333003e-05,4.2750470527296131e-05,5.8541408590843181e-05,9.4008482068672414e-05,0.00017630167998166702
4.5025,8.6034842442026712e-06,1.5965634131592546e-05,2.8428837127952725e-05,4.2732315263378171e-05,5.852868141223294e-05,9.3993454753484197e-05,0.00017625666382637266
4.505,8.6144116572562117e-06,1.5933185524406782e-05,2.8400974020064557e-05,4.2719759435684351e-05,5.851904222054506e-05,9.3978658716513966e-05,0.00017621182284491919
4.5075,8.6239765719486267e-06,1.5911677848422169e-05,2.838218663105715e-05,4.2713001199521367e-05,5.8512583665590636e-05,9.3964120585142224e-05,0.0001761671401655857
4.51,8.6320117747051594e-06,1.5900900400453256e-05,2.8372594984798316e-05,4.271220376561842e-05,5.8509373997313809e-05,9.3949919873093229e-05,0.00017612267325793201
4.5125,8.638353770574395e-06,1.5900417536232457e-05,2.8372164767774622e-05,4.271739745989432e-05,5.8509355369142504e-05,9.3936066732729968e-05,0.00017607838803882639
4.515,8.6428625568429773e-06,1.5909624632566387e-05,2.8380744077828411e-05,4.2728516436451724e-05,5.8512391880431552e-05,9.3922566330673465e-05,0.00017603423106388519
4.5175,8.6454686351021644e-06,1.5927799937004645e-05,2.8398151233053954e-05,4.2745487238001666e-05,5.8518374006611886e-05,9.3909518017291102e-05,0.00017599026434941882
4.52,8.6461167504555878e-06,1.5954058574125459e-05,2.8424068056343531e-05,4.2768095491163141e-05,5.8527073452925671e-05,9.389694436082543e-05,0.00017594647677597304
4.5225,8.6447821385439985e-06,1.5987423538129567e-05,2.8458082132688133e-05,4.2796012725534895e-05,5.8538182406840969e-05,9.388482166303817e-05,0.00017590281950144871
4.525,8.6415000136743205e-06,1.6026924109284214e-05,2.8499737050570671e-05,4.2828865233334311e-05,5.8551398940993212e-05,9.3873180826268551e-05,0.00017585931049751615
4.5275,8.6363418184963644e-06,1.6071606151909755e-05,2.8548486392174758e-05,4.2866167186264459e-05,5.8566371936815082e-05,9.3862033517383398e-05,0.00017581595867606278
4.53,8.6294140183308948e-06,1.6120575471557602e-05,2.8603723821122069e-05,4.2907330949462036e-05,5.8582728252672551e-05,9.3851393126056875e-05,0.00017577278500430417
4.5325,8.6208428439179908e-06,1.6173005405258261e-05,2.8664777633514675e-05,4.2951653463867689e-05,5.8600056467477458e-05,9.3841234272565118e-05,0.00017572976743032069
4.535,8.6107915739416639e-06,1.6228171328261715e-05,2.8730946808312644e-05,4.2998361017328971e-05,5.8617965735293612e-05,9.3831551453490758e-05,0.00017568692223741148
4.5375,8.5994331382201641e-06,1.6285431810327235e-05,2.8801481759235421e-05,4.3046565233405146e-05,5.8636052060389656e-05,9.3822315652255037e-05,0.00017564423938950868
4.54,8.5869593609539786e-06,1.6344234355311149e-05,2.8875612264932575e-05,4.3095304252451717e-05,5.865395115473273e-05,9.381350493341232e-05,0.00017560172747628874
4.5425,8.5735891699061816e-06,1.6404115835822123e-05,2.89525758105561e-05,4.3143592542541106e-05,5.8671376806299637e-05,9.380512616241488e-05,0.00017555943131739265
4.545,8.5595199997961713e-06,1.6464629307536051e-05,2.90315417426079e-05,4.3190366497396171e-05,5.8688002557988358e-05,9.3797108330043012e-05,0.00017551731501097009
4.5475,8.5449606627328192e-06,1.6525375094108977e-05,2.9111669621259591e-05,4.3234615468007417e-05,5.8703550977315262e-05,9.3789397571296908e-05,0.00017547536894021326
4.55,8.5301240530497926e-06,1.6585974439766363e-05,2.9192083717780146e-05,4.3275397615716063e-05,5.8717798286204386e-05,9.3781942306625662e-05,0.0001754335892371684
4.5525,8.5152184378829557e-06,1.664605102562074e-05,2.9271847357349921e-05,4.3311895163006145e-05,5.8730559239087807e-05,9.3774687136794174e-05,0.00017539196407502879
4.555,8.500450185709359e-06,1.6705224001386216e-05,2.9349935533052095e-05,4.3343493492247129e-05,5.8741691133090888e-05,9.3767594158389778e-05,0.0001753505161527942
4.5575,8.486008535124728e-06,1.6763081547037496e-05,2.9425193998574143e-05,4.3369757588831333e-05,5.8751050629200221e-05,9.3760598726883742e-05,0.00017530922724550322
4.56,8.4720731311341486e-06,1.6819180143190058e-05,2.9496333468817911e-05,4.3390449680409645e-05,5.8758527944780031e-05,9.375363864211976e-05,0.00017526809618250853
4.5625,8.4588133581032395e-06,1.6873033993350529e-05,2.9561926890960676e-05,4.3405507730451671e-05,5.8764021226595922e-05,9.3746652364491318e-05,0.00017522712429921401
4.565,8.4463899022923527e-06,1.6924104993385137e-05,2.9620436697667269e-05,4.3415008089473011e-05,5.8767442208208929e-05,9.3739581633847061e-05,0.00017518631101147574
4.5675,8.4349539723085555e-06,1.6971799623901368e-05,2.967028180166255e-05,4.341912060149232e-05,5.8768712086776416e-05,9.3732384919439817e-05,0.00017514566239137201
4.57,8.4246429825561593e-06,1.7015460174550821e-05,2.9709923391084454e-05,4.3418054323361181e-05,5.8767751199772723e-05,9.3725024274930402e-05,0.00017510517538364646
4.5725,8.415584617438503e-06,1.7054368745750537e-05,2.9737991738954732e-05,4.3412027412804757e-05,5.8764488332786956e-05,9.3717460522390646e-05,0.00017506484683462678
4.575,8.4078872445354073e-06,1.7087731689198424e-05,2.9753407607858671e-05,4.3401243502564764e-05,5.8758851771727161e-05,9.370963780893042e-05,0.00017502465700498267
4.5775,8.4016489737288429e-06,1.7114703575377256e-05,2.9755493178002846e-05,4.3385904021129174e-05,5.8750806100725638e-05,9.3701516153138747e-05,0.00017498461296339198
4.58,8.3969446097893419e-06,1.7134383597019524e-05,2.9744005874622852e-05,4.3366187950933454e-05,5.8740331920586946e-05,9.3693048317429511e-05,0.00017494470525996562
4.5825,8.3938333098951415e-06,1.7145848869349832e-05,2.9719190239611439e-05,4.3342274978652979e-05,5.872745076667941e-05,9.3684206986830798e-05,0.00017490494897267456
4.585,8.3923504249759717e-06,1.7148177325177527e-05,2.9681749891021318e-05,4.3314341994065783e-05,5.8712209012703998e-05,9.3674954539538569e-05,0.0001748653423537762
4.5875,8.3925055722977007e-06,1.7140497318816155e-05,2.9632785744654115e-05,4.3282581575180622e-05,5.8694682903556448e-05,9.3665254816014553e-05,0.00017482587424221831
4.59,8.3942949725781129e-06,1.7122055403990592e-05,2.9573696955781631e-05,4.3247224885852339e-05,5.8674988080200356e-05,9.3655088552736348e-05,0.00017478653990002672
4.5925,8.3976952933548152e-06,1.7092292482292805e-05,2.9506049980094755e-05,4.320855770103469e-05,5.865327915351932e-05,9.3644446411196962e-05,0.00017474734276683244
4.595,8.4026648752770016e-06,1.7050924132727663e-05,2.9431438036504862e-05,4.3166915173587506e-05,5.8629732482768617e-05,9.363331096941217e-05,0.00017470826357451411
4.5975,8.4091485978194117e-06,1.699803447460583e-05,2.93514006123346e-05,4.3122710377628871e-05,5.8604571813533762e-05,9.3621686957191276e-05,0.00017466930569716977
4.6,8.4170715696862881e-06,1.693413225278181e-05,2.9267326930120098e-05,4.3076417944976776e-05,5.8578046682046345e-05,9.3609579022908333e-05,0.00017463045917633194
4.6025,8.4263441283635195e-06,1.6860194138439097e-05,2.9180489974736198e-05,4.3028573526259533e-05,5.8550451880210903e-05,9.3597010026847169e-05,0.00017459172926479998
