Physical Time (s),ea_bot Monitor (kg-m/s^3): bot_cv1,ea_bot Monitor (kg-m/s^3): bot_cv2,ea_bot Monitor (kg-m/s^3): bot_cv3,ea_bot Monitor (kg-m/s^3): bot_cv4,ea_bot Monitor (kg-m/s^3): bot_cv5,ea_bot Monitor (kg-m/s^3): bot_cv6,ea_bot Monitor (kg-m/s^3): bot_cv7
0.3575,6.3482771902605694e-11,2.5081612976136563e-12,-1.9058343138378301e-11,-2.1234446139245127e-11,-2.2757482119370665e-11,-2.3310149067696245e-11,-2.334072771330195e-11
0.36,6.4912411106996589e-11,3.2618180463776513e-12,-1.9089797347940915e-11,-2.1188966965459585e-11,-2.2650722830017875e-11,-2.3148937012649646e-11,-2.3173231597060323e-11
0.3625,6.6568585870720841e-11,4.2800136797040398e-12,-1.8949943660694904e-11,-2.0931571393419621e-11,-2.2306851159982527e-11,-2.2743041595255239e-11,-2.2762379523764939e-11
0.365,6.8481561952576937e-11,5.5932654419645347e-12,-1.8615061623496015e-11,-2.0444137123124157e-11,-2.1712293466729627e-11,-2.2082905996765365e-11,-2.2098651020656357e-11
0.3675,7.0675026660975011e-11,7.2187018786997299e-12,-1.8076081663432733e-11,-1.9725859915483859e-11,-2.0872164413889684e-11,-2.1177659683642837e-11,-2.1191066131297059e-11
0.37,7.3164895937538498e-11,9.1598645804431141e-12,-1.7337721677273075e-11,-1.8791502817634846e-11,-1.9807938737235454e-11,-2.0052313164590982e-11,-2.0064362765824588e-11
0.3725,7.6008003263051947e-11,1.1452630196811318e-11,-1.6379049702801813e-11,-1.7630280834742563e-11,-1.8515516045794926e-11,-1.8705502371025376e-11,-1.8716783146202521e-11
0.375,7.913124304843471e-11,1.4009277865495878e-11,-1.5285828373597673e-11,-1.6338940936819274e-11,-1.7097642018185928e-11,-1.7241598825337646e-11,-1.7252309707408738e-11
0.3775,8.2540929110138252e-11,1.6809871277882849e-11,-1.4078679792034732e-11,-1.4947332796287157e-11,-1.5589121000480635e-11,-1.569595250631844e-11,-1.5705995260491571e-11
0.38,8.6232016939692643e-11,1.9826257575616689e-11,-1.2783150271200732e-11,-1.348834377972572e-11,-1.4026233977951652e-11,-1.4104486848414749e-11,-1.4113609223367419e-11
0.3825,9.0184186094831532e-11,2.3013508916852344e-11,-1.1438739813492034e-11,-1.200646868253072e-11,-1.245535140413741e-11,-1.2512567695618327e-11,-1.2520507050380215e-11
0.385,9.4360796995478216e-11,2.6306937470795138e-11,-1.0101044523166592e-11,-1.0559765360807288e-11,-1.0935158632925246e-11,-1.0977536777516483e-11,-1.0984122494766482e-11
0.3875,9.8710520452777113e-11,2.9628762888525608e-11,-8.8336276659152366e-12,-9.2117783363264399e-12,-9.5288735568792888e-12,-9.5612279236807415e-12,-9.5664272588116591e-12
0.39,1.0317027597391669e-10,3.2895486432607088e-11,-7.6999598824899655e-12,-8.0238359976122539e-12,-8.2968592671191e-12,-8.3228034492214045e-12,-8.3267189507014682e-12
0.3925,1.0766553205230481e-10,3.6019433211771495e-11,-6.762345928099797e-12,-7.0545629221547142e-12,-7.2964744534835327e-12,-7.3187251051869098e-12,-7.3215630622918129e-12
0.395,1.1211097626176135e-10,3.890956917926237e-11,-6.0820851877119719e-12,-6.3607258170418546e-12,-6.5832284327404103e-12,-6.6039380162168067e-12,-6.6059664693308684e-12
0.3975,1.1641281523656165e-10,4.1475328824033707e-11,-5.7167225940439803e-12,-5.9951830023861576e-12,-6.2089522452775918e-12,-6.2300034793407501e-12,-6.2315120756855182e-12
0.4,1.2047360171352274e-10,4.363306701913773e-11,-5.7151190738160201e-12,-6.0026027170278863e-12,-6.217632983773787e-12,-6.2408544402870527e-12,-6.2421223468256684e-12
0.4025,1.2419802963837898e-10,4.531226754606268e-11,-6.1133115317103686e-12,-6.4158344140327037e-12,-6.6417833873807389e-12,-6.6690676108706745e-12,-6.6703414178102047e-12
0.405,1.2750938391564455e-10,4.6461107485397467e-11,-6.9319104466628981e-12,-7.2536309850927802e-12,-7.5001838003357087e-12,-7.5335222013340433e-12,-7.5350030365068455e-12
0.4075,1.3032258248316509e-10,4.70365681613412e-11,-8.1852546405119915e-12,-8.5298422808954104e-12,-8.806816954563734e-12,-8.8482343418844719e-12,-8.8500683432593532e-12
0.41,1.3256511610874813e-10,4.7015223675811806e-11,-9.8757555986799294e-12,-1.0247516119456192e-11,-1.0564680567811807e-11,-1.0616112835882562e-11,-1.061838130670591e-11
0.4125,1.3419508360191955e-10,4.6402934869993726e-11,-1.19858476089541e-11,-1.2390351562855068e-11,-1.2757025417371315e-11,-1.2820186193287612e-11,-1.2822890843708838e-11
0.415,1.3522134193858108e-10,4.5263809387704829e-11,-1.4454782226558219e-11,-1.4898848757717593e-11,-1.5323252060034334e-11,-1.5399518328344581e-11,-1.5402569493760993e-11
0.4175,1.3569939499508277e-10,4.3694028825503147e-11,-1.7203025366296084e-11,-1.7694112604355802e-11,-1.8182765766583243e-11,-1.827312682769247e-11,-1.8276336520492575e-11
0.42,1.3572135574058383e-10,4.1814756306180013e-11,-2.0138951488172687e-11,-2.0684152965517842e-11,-2.1241368458856813e-11,-2.1346435984459341e-11,-2.1349535255705831e-11
0.4225,1.3542935116017948e-10,3.9791677603922928e-11,-2.3137648437014161e-11,-2.3742620378351644e-11,-2.437039178500325e-11,-2.4490488441511453e-11,-2.4493192691858322e-11
0.425,1.3496960464057487e-10,3.7774044793375987e-11,-2.6093917536874041e-11,-2.6761890123226872e-11,-2.7459842405415045e-11,-2.7595168813889135e-11,-2.7597282310045965e-11
0.4275,1.344779735895682e-10,3.5891766123807189e-11,-2.8921930587723617e-11,-2.9652946097479807e-11,-3.0418556150586269e-11,-3.0569372404792404e-11,-3.0570920656934763e-11
0.43,1.3410122998698404e-10,3.4291612432522744e-11,-3.1510732149530498e-11,-3.2301736884527908e-11,-3.3130991168160458e-11,-3.3297775041784659e-11,-3.3299138377744917e-11
0.4325,1.3394037772007596e-10,3.305841763839809e-11,-3.3804723279090766e-11,-3.4649950256296033e-11,-3.553777147889082e-11,-3.5721381147655238e-11,-3.5723400222887427e-11
0.435,1.3407771827717745e-10,3.2265711559480172e-11,-3.5755674931104274e-11,-3.6647189003971924e-11,-3.7587785127167345e-11,-3.7789614872915612e-11,-3.7793670020446197e-11
0.4375,1.3459091811468127e-10,3.2000491590402022e-11,-3.7284909320423793e-11,-3.8214037072968956e-11,-3.9201827760140221e-11,-3.9423812085740846e-11,-3.943184832931407e-11
0.44,1.3553040569357256e-10,3.2318760731475731e-11,-3.8328961592732404e-11,-3.9287567906601194e-11,-4.0317781766535531e-11,-4.0562402077416134e-11,-4.0576895028195228e-11
0.4425,1.3691345056092481e-10,3.3249765632437121e-11,-3.8834258649564746e-11,-3.9815747208389723e-11,-4.0884834853526823e-11,-4.115504311435859e-11,-4.1178885915461104e-11
0.445,1.3871856934913627e-10,3.4788443936132374e-11,-3.8768512001697083e-11,-3.9768632119118371e-11,-4.0874523815037191e-11,-4.1173557627540982e-11,-4.1209852988438062e-11
0.4475,1.4087714701669878e-10,3.6878516291287816e-11,-3.8142304524777497e-11,-3.9159543701962746e-11,-4.0301965967357815e-11,-4.0633088351811338e-11,-4.0684852725301906e-11
0.45,1.43291661194978e-10,3.9428702459674697e-11,-3.6994908765807775e-11,-3.8030629500903102e-11,-3.9211335576812223e-11,-3.9577597557013869e-11,-3.9647377417892678e-11
0.4525,1.4584327376570303e-10,4.2322783385336427e-11,-3.5389930837340967e-11,-3.6448137707639034e-11,-3.767107553587233e-11,-3.8075116862322118e-11,-3.8164544887736295e-11
0.455,1.4839594965740829e-10,4.5423801483719687e-11,-3.3414600026191689e-11,-3.450169314597819e-11,-3.577313888312672e-11,-3.6217028061058468e-11,-3.6326360641326245e-11
0.4575,1.5080014352995316e-10,4.8575406772815123e-11,-3.1179887937782243e-11,-3.2304505178396638e-11,-3.3633138317126901e-11,-3.4118255995085018e-11,-3.4245983788750498e-11
0.46,1.5288094138784099e-10,5.157113113044815e-11,-2.8864531447954228e-11,-3.0037016560214212e-11,-3.1433669535377071e-11,-3.1960808176356264e-11,-3.2103716413281436e-11
0.4625,1.5452428558141653e-10,5.4261601170374625e-11,-2.6601330718840935e-11,-2.7833926561799398e-11,-2.9310976721841664e-11,-2.9880543113216735e-11,-3.0033987867935743e-11
0.465,1.5567575574209969e-10,5.6574389602391372e-11,-2.4454559905637907e-11,-2.5761697425773708e-11,-2.7332662329551447e-11,-2.7944510506156869e-11,-2.8102774369332341e-11
0.4675,1.5628714853560404e-10,5.8442017571064701e-11,-2.2495331477400876e-11,-2.3893981954148337e-11,-2.5573229656264501e-11,-2.6226479114692146e-11,-2.6383401742640084e-11
0.47,1.5633334963377718e-10,5.9815631307602386e-11,-2.0786973558292278e-11,-2.229695297618722e-11,-2.409950331202246e-11,-2.4792462263804882e-11,-2.4942180657951855e-11
0.4725,1.5581923875045441e-10,6.0673859966165768e-11,-1.9374200018487336e-11,-2.1018122019926581e-11,-2.29592379914347e-11,-2.3689520770031724e-11,-2.3827186802081336e-11
0.475,1.5478155858949012e-10,6.1029187898978982e-11,-1.8275096724215736e-11,-2.007780734753323e-11,-2.2172260228988052e-11,-2.2937052604672881e-11,-2.3059373675909408e-11
0.4775,1.5328582479104219e-10,6.0932775647355072e-11,-1.7472212776510836e-11,-1.9459793458706999e-11,-2.1720888638952494e-11,-2.2517179168545104e-11,-2.2622606030483096e-11
0.48,1.5141575775260385e-10,6.0450982357710385e-11,-1.6940759388386446e-11,-1.9139056981103799e-11,-2.157816714095579e-11,-2.2402825898039105e-11,-2.2491461493157573e-11
0.4825,1.4928829033988318e-10,5.9665737095243993e-11,-1.6656012620724512e-11,-1.9088502879998906e-11,-2.1714362997886844e-11,-2.256450502216771e-11,-2.2637792999842113e-11
0.485,1.4704188307949319e-10,5.8680981637980679e-11,-1.6581314269793851e-11,-1.926646726068009e-11,-2.2084470255648277e-11,-2.2957812130006288e-11,-2.3018036490303869e-11
0.4875,1.4481656908237613e-10,5.7606412738037806e-11,-1.6674226997349063e-11,-1.9622743436857494e-11,-2.2634151929333317e-11,-2.3529255807528518e-11,-2.3579021245897391e-11
0.49,1.4274298762798938e-10,5.6546670918911884e-11,-1.6895043973036403e-11,-2.0107294336072452e-11,-2.3308652000670118e-11,-2.4224957788165453e-11,-2.4266817552106293e-11
0.4925,1.4094287932419676e-10,5.5596241397031212e-11,-1.721072677872572e-11,-2.067537405314875e-11,-2.4058451383256e-11,-2.4996234553992433e-11,-2.5032488509112614e-11
0.495,1.3952786052296433e-10,5.4836767416845187e-11,-1.7596634944443489e-11,-2.1290681199437696e-11,-2.4843082073058566e-11,-2.5803464888604644e-11,-2.583611312169276e-11
0.4975,1.3858708681951574e-10,5.4328666280290758e-11,-1.8039216400613089e-11,-2.1929835963836146e-11,-2.5636097737130717e-11,-2.6621145822172411e-11,-2.6651933849022802e-11
0.5,1.3819654931072584e-10,5.4124426324033166e-11,-1.852859439808897e-11,-2.2574853871197584e-11,-2.6417707456305078e-11,-2.7430437221753076e-11,-2.7460997011984217e-11
0.5025,1.3840092645207216e-10,5.425409902215721e-11,-1.9060094586632958e-11,-2.3216396808600671e-11,-2.7177856804187415e-11,-2.8222308629355424e-11,-2.8254287734451629e-11
0.505,1.3923534930332749e-10,5.4743320614607009e-11,-1.9627276198420989e-11,-2.3846214093636302e-11,-2.7908561094265131e-11,-2.8989802403729516e-11,-2.9025073520310326e-11
0.5075,1.4071327545712822e-10,5.5601561377776872e-11,-2.0229263015119535e-11,-2.4465144424824649e-11,-2.8611682934765911e-11,-2.9735745473180441e-11,-2.9776625984163437e-11
0.51,1.4282229691302894e-10,5.6818153448037962e-11,-2.0874667841722755e-11,-2.5086688587927055e-11,-2.9302445833825969e-11,-3.0476095832918282e-11,-3.0525581758416021e-11
0.5125,1.4552640568670854e-10,5.8367397328304887e-11,-2.1574897536893079e-11,-2.5729717481682056e-11,-3.0001881330635419e-11,-3.1232204645698108e-11,-3.1294160216977798e-11
0.515,1.4878691669228649e-10,6.0225574795368447e-11,-2.23295843894321e-11,-2.6402630863072852e-11,-3.0720804336248128e-11,-3.2014693068041954e-11,-3.2093928659133645e-11
0.5175,1.5253251092367279e-10,6.2345958651841306e-11,-2.3145842325038217e-11,-2.7122179869673333e-11,-3.1478307668807032e-11,-3.2841802371545232e-11,-3.2943917727049143e-11
0.52,1.5665470151444166e-10,6.4657655956252915e-11,-2.4036430792781291e-11,-2.791097586461747e-11,-3.229914014416069e-11,-3.3736757949491338e-11,-3.3867718458649047e-11
0.5225,1.6104056580088193e-10,6.709300292315158e-11,-2.4997104473882745e-11,-2.8773447297248452e-11,-3.3189680229048451e-11,-3.4703692390674268e-11,-3.4869187648093839e-11
0.525,1.6557709683148977e-10,6.9589292849720438e-11,-2.600889797193171e-11,-2.9697643900084358e-11,-3.4139720844377133e-11,-3.5729630844303725e-11,-3.5934283117187585e-11
0.5275,1.7015075193622858e-10,7.2083678167917446e-11,-2.7051021977519591e-11,-3.066788969825531e-11,-3.5135192195228109e-11,-3.6797515125019178e-11,-3.7044091316258101e-11
0.53,1.7465027355307768e-10,7.4513413907269709e-11,-2.8107610855864959e-11,-3.1671449160655473e-11,-3.6164886266187972e-11,-3.7893260731368824e-11,-3.8182062562596385e-11
0.5325,1.7896364922602687e-10,7.6814141161257138e-11,-2.9174395712497557e-11,-3.2705065746357729e-11,-3.7226953457936993e-11,-3.9012671148596018e-11,-3.9341308546349501e-11
0.535,1.8300829490752982e-10,7.8943840404192366e-11,-3.0236343241809553e-11,-3.375295107500246e-11,-3.8306648393796719e-11,-4.0139548198857458e-11,-4.0503134347735229e-11
0.5375,1.8671570779514374e-10,8.0873576450099626e-11,-3.1282490158144568e-11,-3.4801866751757641e-11,-3.9391404418198312e-11,-4.12612317837266e-11,-4.1653156990444422e-11
0.54,1.9011413805115344e-10,8.2638794315863867e-11,-3.2258426397515043e-11,-3.5794902285932459e-11,-4.0423998594656209e-11,-4.2320619040233849e-11,-4.2733117810419452e-11
0.5425,1.9323004459614567e-10,8.4276455622482512e-11,-3.3131236106920896e-11,-3.6696514805413656e-11,-4.1368259546210395e-11,-4.3281898023440103e-11,-4.3706751677562751e-11
0.545,1.9609768456747812e-10,8.5825544659434487e-11,-3.3884087251936549e-11,-3.7487374987187239e-11,-4.2204320748390916e-11,-4.4125922225195532e-11,-4.4555112910880791e-11
0.5475,1.9877383389602702e-10,8.7333082603185446e-11,-3.4500892923308818e-11,-3.8148964442755824e-11,-4.2912696525449103e-11,-4.4834129972373759e-11,-4.5260145134772492e-11
0.55,2.0130596995253205e-10,8.8838984522199594e-11,-3.4980648684224413e-11,-3.8677668693957353e-11,-4.3488202555551339e-11,-4.5402733248001996e-11,-4.5818976801470902e-11
0.5525,2.0375607592495048e-10,9.0393694958374415e-11,-3.5317525572726919e-11,-3.906524729937544e-11,-4.3920810165455637e-11,-4.5823549276722311e-11,-4.6224780576026797e-11
0.555,2.0620509605790863e-10,9.2060180237507882e-11,-3.5497249090130965e-11,-3.9295294292684754e-11,-4.4192089929420416e-11,-4.608005590749122e-11,-4.6462647514906125e-11
0.5575,2.0874158497621918e-10,9.3907154274027114e-11,-3.550097047524732e-11,-3.9347688821939042e-11,-4.4279673286815268e-11,-4.6151535248042396e-11,-4.6513478856015703e-11
0.56,2.1144247121350988e-10,9.5993051771589468e-11,-3.5320968594339458e-11,-3.9214185419855855e-11,-4.4173222683167505e-11,-4.602872853826937e-11,-4.6369471654463713e-11
0.5625,2.1436211496362435e-10,9.8356222580286742e-11,-3.4964513124878761e-11,-3.8902315387446844e-11,-4.3878564113089283e-11,-4.5717887528679984e-11,-4.6038029234635768e-11
0.565,2.1752985286783107e-10,1.0101570717942067e-10,-3.4445132610122322e-11,-3.8426533089402894e-11,-4.3408727184615524e-11,-4.5231906596542835e-11,-4.553281168006047e-11
0.5675,2.2095163847305996e-10,1.0397576577804251e-10,-3.3773323034331978e-11,-3.7798812845411047e-11,-4.2774366803224336e-11,-4.4580887606973215e-11,-4.4864301561051046e-11
0.57,2.2461094924402781e-10,1.0722726264023956e-10,-3.2954841635991006e-11,-3.7026861471223241e-11,-4.1982016465306608e-11,-4.3770529123857898e-11,-4.4038257466185758e-11
0.5725,2.2846896067944081e-10,1.1074578215585224e-10,-3.1995004816238452e-11,-3.6118286688123318e-11,-4.1038472626111499e-11,-4.2806634907697133e-11,-4.3060304081837539e-11
0.575,2.3246503503851217e-10,1.144889837135681e-10,-3.0904344481324538e-11,-3.508603044355097e-11,-3.995646157560949e-11,-4.1700903687377286e-11,-4.1941796038930973e-11
0.5775,2.3651887246746282e-10,1.1839603135809545e-10,-2.9702113388316084e-11,-3.3951560576975776e-11,-3.8757954399039468e-11,-4.047436419797489e-11,-4.0703315165675262e-11
0.58,2.4053490879773853e-10,1.2238940065060895e-10,-2.8417393106541617e-11,-3.2745714561788461e-11,-3.7475064653405414e-11,-3.9158392015150278e-11,-3.937574406109248e-11
0.5825,2.4440884373988775e-10,1.2637886816802339e-10,-2.7088374000909697e-11,-3.1507737916394144e-11,-3.6149073889448547e-11,-3.7793850473670184e-11,-3.7999464189392164e-11
0.585,2.4803604745359307e-10,1.3026773264045272e-10,-2.5759799066665178e-11,-3.0282558896378472e-11,-3.4827697771352893e-11,-3.6428461145564408e-11,-3.6621784317624877e-11
0.5875,2.5132039591246921e-10,1.3396007173900514e-10,-2.447954626651575e-11,-2.9117301202773709e-11,-3.3561514103963814e-11,-3.5113312175783307e-11,-3.5293503320603574e-11
0.59,2.541826862246785e-10,1.3736869312338903e-10,-2.3294258595547643e-11,-2.8056949655470294e-11,-3.2399507949020367e-11,-3.3898434791719555e-11,-3.4064529776579849e-11
0.5925,2.5656699872185143e-10,1.4042190192467279e-10,-2.2245369181169695e-11,-2.7140534696174649e-11,-3.1385039207782012e-11,-3.282873494241434e-11,-3.2979836382525378e-11
0.595,2.5844339264384532e-10,1.4306726504113905e-10,-2.1366871449486471e-11,-2.6399137838933886e-11,-3.0553637225010381e-11,-3.1941687922492466e-11,-3.2077151146200513e-11
0.5975,2.5980807106622556e-10,1.4527298809645221e-10,-2.0684499279094156e-11,-2.5855394129794712e-11,-2.9932289508204727e-11,-3.126648609625778e-11,-3.1386074360282112e-11
0.6,2.606817657534955e-10,1.4702733520169473e-10,-2.021613043555372e-11,-2.5524204926115695e-11,-2.9539998509305192e-11,-3.082443682688914e-11,-3.092842211573823e-11
0.6025,2.6110831903261186e-10,1.4833879506279251e-10,-1.9970711664037719e-11,-2.5411970366546224e-11,-2.9386870790600751e-11,-3.0627895086814642e-11,-3.071708852737153e-11
0.605,2.6115245013398338e-10,1.4923601700496498e-10,-1.9946763326841179e-11,-2.5515305346240088e-11,-2.9472756536983621e-11,-3.0678777241998967e-11,-3.0754485981181449e-11
0.6075,2.6089583048937647e-10,1.4976614978895893e-10,-2.013201972131179e-11,-2.5820861588327681e-11,-2.9787015594472848e-11,-3.096824308401955e-11,-3.1032165872537495e-11
0.61,2.6043183594451205e-10,1.4999182185615013e-10,-2.0504124601146708e-11,-2.6306084397403673e-11,-3.0309248698780522e-11,-3.1477393710193937e-11,-3.1531480157069056e-11
0.6125,2.5985953927322447e-10,1.4998679731043724e-10,-2.1032353921361806e-11,-2.6940904355782729e-11,-3.1010951637121744e-11,-3.217892921853633e-11,-3.2225233455190663e-11
0.615,2.5927782368755206e-10,1.4983137813023366e-10,-2.1679611078449006e-11,-2.7689598279152167e-11,-3.1857313622794778e-11,-3.3038965610161779e-11,-3.3079522192690947e-11
0.6175,2.5878018613835159e-10,1.496078194212752e-10,-2.2404639994987826e-11,-2.8512783689124114e-11,-3.2809130595291181e-11,-3.4018960763197245e-11,-3.4055701240268467e-11
0.62,2.5845080957115164e-10,1.4939684037997152e-10,-2.3163625695153403e-11,-2.9368810938421331e-11,-3.3824114237951081e-11,-3.5077016446116308e-11,-3.5111732121035846e-11
0.6225,2.5836168314552071e-10,1.4927459866320089e-10,-2.3912007127050405e-11,-3.0215335178845575e-11,-3.4858390378688878e-11,-3.6169351055491821e-11,-3.6203695919803498e-11
0.625,2.585706362541485e-10,1.4930995028608813e-10,-2.4606481860740245e-11,-3.1011162252266903e-11,-3.5868296163239092e-11,-3.7252051234684894e-11,-3.7287570881749188e-11
0.6275,2.5912039823188511e-10,1.4956257550314762e-10,-2.5206732649926053e-11,-3.1717777194426099e-11,-3.6811885066355106e-11,-3.8282521981888006e-11,-3.8320691871028922e-11
0.63,2.6003830042054311e-10,1.5008146407892441e-10,-2.5676997810755882e-11,-3.2300853875008999e-11,-3.7650456732807511e-11,-3.922096783077049e-11,-3.9263226418729182e-11
0.6325,2.6133690648088663e-10,1.5090418986028386e-10,-2.5987293414622343e-11,-3.2731434052971251e-11,-3.8349819905736851e-11,-4.003162502363691e-11,-4.0079392613399393e-11
0.635,2.6301464486550195e-10,1.5205615055704121e-10,-2.6114634155517685e-11,-3.2987191947079597e-11,-3.8881697806512719e-11,-4.0684167348010991e-11,-4.0738847184642267e-11
0.6375,2.6505748985346971e-10,1.5355084801593336e-10,-2.6043593015159669e-11,-3.305307723957984e-11,-3.9224578401363324e-11,-4.1154593125084019e-11,-4.1217557096463767e-11
0.64,2.6744022951791531e-10,1.553897629930974e-10,-2.5767253510274578e-11,-3.2922372009970939e-11,-3.9365021570796347e-11,-4.1426612420782682e-11,-4.1499175609590695e-11
0.6425,2.701282085663175e-10,1.5756286845037864e-10,-2.5287476167524716e-11,-3.2597077229612564e-11,-3.9298352195315374e-11,-4.1492451304837514e-11,-4.1575840936305474e-11
0.645,2.7307887743558389e-10,1.6004906733399495e-10,-2.4615181148120678e-11,-3.2088319071448845e-11,-3.902938850566492e-11,-4.1353732026898518e-11,-4.1449055250928806e-11
0.6475,2.7624292640978627e-10,1.6281621598304207e-10,-2.3770905248622418e-11,-3.1416996818115338e-11,-3.8573457929608373e-11,-4.1022663414108299e-11,-4.1130876885130617e-11
0.65,2.7956605270886542e-10,1.6582194726324813e-10,-2.2784474412902928e-11,-3.0613510473565601e-11,-3.7956470966139661e-11,-4.0522314255831335e-11,-4.0644197243538374e-11
0.6525,2.8299108784091588e-10,1.6901494843576992e-10,-2.1694258604992191e-11,-2.971698272256039e-11,-3.7214455691945397e-11,-3.9886340698028468e-11,-4.0022472464216487e-11
