Physical Time (s),anabla_vol Monitor (kg-m/s^3): cv1,anabla_vol Monitor (kg-m/s^3): cv2,anabla_vol Monitor (kg-m/s^3): cv3,anabla_vol Monitor (kg-m/s^3): cv4,anabla_vol Monitor (kg-m/s^3): cv5,anabla_vol Monitor (kg-m/s^3): cv6,anabla_vol Monitor (kg-m/s^3): cv7
5.6275,4.7417828353521319e-10,6.2121146942883448e-10,7.0429776803456079e-10,7.4216209191929296e-10,7.5980695424826484e-10,7.7582398472624022e-10,7.892751151144988e-10
5.63,4.750517740949674e-10,6.1990074069727985e-10,7.0404792088415609e-10,7.420058232480322e-10,7.5966735235883126e-10,7.757113234159846e-10,7.8917273436846245e-10
5.6325,4.7596457185887643e-10,6.1872534572198292e-10,7.0393652361187211e-10,7.4194511883258509e-10,7.596176783288706e-10,7.7568657899842811e-10,7.8915863339580316e-10
5.635,4.7690536726935418e-10,6.17768182037004e-10,7.0395578410520177e-10,7.4198428447864803e-10,7.5966044811018872e-10,7.7575087239981793e-10,7.8923376677428648e-10
5.6375,4.778630292101486e-10,6.1707563378339868e-10,7.0410098828793284e-10,7.4212515803151068e-10,7.5979672186539089e-10,7.7590431597490108e-10,7.8939806713930325e-10
5.64,4.7882681451787371e-10,6.1664680508080414e-10,7.0436764677688774e-10,7.4236781089473734e-10,7.6002681159155533e-10,7.761464703106895e-10,7.8965090479687118e-10
5.6425,4.7978471676420356e-10,6.1643386301108895e-10,7.0474859065868537e-10,7.4270965095912844e-10,7.6034920035664463e-10,7.7647563726824379e-10,7.8999039664276692e-10
5.645,4.8072431981475702e-10,6.1635891390451421e-10,7.0523338776607102e-10,7.431454366260187e-10,7.6076101586182598e-10,7.7688893816745231e-10,7.9041348511505325e-10
5.6475,4.8163117504933707e-10,6.1633415103644072e-10,7.0580766399126224e-10,7.4366797975156806e-10,7.6125788005905013e-10,7.7738252525155662e-10,7.9091617056192333e-10
5.65,4.8248962845165961e-10,6.1628705982708915e-10,7.0645417332615367e-10,7.4426769276793255e-10,7.6183318335283087e-10,7.7795130509237696e-10,7.9149322313051445e-10
5.6525,4.8328326636484054e-10,6.161743469510074e-10,7.071537761441418e-10,7.449333887385768e-10,7.6247920339529599e-10,7.7858903539470416e-10,7.9213828213565586e-10
5.655,4.8399640402308273e-10,6.1599016538691153e-10,7.0788821726739401e-10,7.4565388952494093e-10,7.6318679478687818e-10,7.792881844947379e-10,7.9284367441794997e-10
5.6575,4.8461387153338308e-10,6.1575684126236647e-10,7.0864241076595728e-10,7.4641637062425941e-10,7.6394573317227233e-10,7.800403655484498e-10,7.9360097218789986e-10
5.66,4.8512264589371878e-10,6.155144960366201e-10,7.0940433019025579e-10,7.4720774133772229e-10,7.6474428694820964e-10,7.8083575249691546e-10,7.9440035674099195e-10
5.6625,4.8551193203212823e-10,6.153064754979699e-10,7.1016518496441127e-10,7.4801551649002158e-10,7.655705798592919e-10,7.8166399347366398e-10,7.9523136030041009e-10
5.665,4.8577320157331123e-10,6.1516945703800409e-10,7.1091777556810286e-10,7.4882666840254347e-10,7.6641197995173874e-10,7.8251348371757861e-10,7.9608242963324887e-10
5.6675,4.859015722089785e-10,6.1513279275759914e-10,7.1165578009781775e-10,7.4962888752547652e-10,7.6725525153495691e-10,7.8337220799039849e-10,7.9694171951713916e-10
5.67,4.8589476368691146e-10,6.1521795665912192e-10,7.1237298613346797e-10,7.5041075743388884e-10,7.6808660151425403e-10,7.8422727090591707e-10,7.9779664008820506e-10
5.6725,4.857543898108631e-10,6.1543990922785307e-10,7.1306344550944561e-10,7.5116183887455269e-10,7.6889285195353777e-10,7.8506599117339683e-10,7.9863467648925525e-10
5.675,4.8548525618638411e-10,6.1580284396074273e-10,7.1372073446414098e-10,7.518722950873968e-10,7.6966120475565002e-10,7.8587515181957823e-10,7.9944279045932378e-10
5.6775,4.850952086960978e-10,6.1630879302809099e-10,7.1433906895183863e-10,7.5253359054097907e-10,7.7037996455601291e-10,7.86642354206517e-10,8.0020868187558436e-10
5.68,4.8459449145002199e-10,6.1695593072010598e-10,7.149138719355851e-10,7.531380817263802e-10,7.7103813138615412e-10,7.8735512571471275e-10,8.0092007534659207e-10
5.6825,4.839949068361798e-10,6.1773121332821725e-10,7.1544249205041426e-10,7.5367956377614167e-10,7.7162619346049979e-10,7.8800224018942438e-10,8.0156597604890639e-10
5.685,4.833094655510715e-10,6.186084606629633e-10,7.1592293933132509e-10,7.5415262949079584e-10,7.7213564517086834e-10,7.8857323923561672e-10,8.0213598064774018e-10
5.6875,4.8255184154691137e-10,6.1955313339309258e-10,7.163556630576631e-10,7.5455315556653242e-10,7.7255954406077964e-10,7.8905918692121026e-10,8.0262118435706009e-10
5.69,4.8173395643617299e-10,6.2052809392477276e-10,7.1674224256801054e-10,7.5487761851445923e-10,7.7289235704058545e-10,7.8945235973898478e-10,8.0301395882567667e-10
5.6925,4.8086874189593207e-10,6.2149904764646817e-10,7.170836296256436e-10,7.551235448764294e-10,7.7313032504067929e-10,7.8974695796666897e-10,8.0330850462440308e-10
5.695,4.7996855337272069e-10,6.2243747933408974e-10,7.173799446380749e-10,7.552888768110758e-10,7.7327138312337041e-10,7.8993913099894706e-10,8.0350098298092431e-10
5.6975,4.79045656530621e-10,6.2332205750654092e-10,7.1763155836863021e-10,7.5537087493907848e-10,7.7331474036992573e-10,7.900265447973294e-10,8.0358910434315082e-10
5.7,4.7811133886818975e-10,6.2413855990444169e-10,7.1783784404437508e-10,7.5536677424171718e-10,7.7326098888104388e-10,7.9000880103480613e-10,8.0357239096045414e-10
5.7025,4.7717748720313214e-10,6.2487907059664994e-10,7.1799618188093969e-10,7.5527408312183753e-10,7.731126693815478e-10,7.8988743201943447e-10,8.0345234464812249e-10
5.705,4.7625719004181094e-10,6.2554081804373215e-10,7.1810233412358269e-10,7.5508995547017073e-10,7.7287401595254256e-10,7.896663568722553e-10,8.0323285000177741e-10
5.7075,4.7536415980592091e-10,6.2612450329308139e-10,7.1815095985264789e-10,7.5481084423650427e-10,7.7255013095682881e-10,7.8935041224220936e-10,8.0291866601143262e-10
5.71,4.7450982530686653e-10,6.2663365167046856e-10,7.1813754143854025e-10,7.5443455252952002e-10,7.7214794009306991e-10,7.8894660707622946e-10,8.0251677620347256e-10
5.7125,4.7370420457959305e-10,6.2707319396193202e-10,7.1805863606932483e-10,7.5396146557321379e-10,7.7167490004987506e-10,7.8846294888986147e-10,8.0203514826217569e-10
5.715,4.7295647106005168e-10,6.2744885918790223e-10,7.1791210467075216e-10,7.533975831802892e-10,7.7113940021876322e-10,7.8790913429724255e-10,8.0148345999496062e-10
5.7175,4.7227526050689569e-10,6.277664332880475e-10,7.1769512913083266e-10,7.5275511596368325e-10,7.7055004977126544e-10,7.8729529092126348e-10,8.0087182631598336e-10
5.72,4.7166733627477394e-10,6.280308584496722e-10,7.1740237293381911e-10,7.5205227910742655e-10,7.6991623530814499e-10,7.8663278103732097e-10,8.002115195580186e-10
5.7225,4.7114102271051751e-10,6.2824547838886279e-10,7.1702279271641832e-10,7.5130939977870693e-10,7.6924759298991704e-10,7.8593300477082169e-10,7.9951399790088319e-10
5.725,4.7070833443522315e-10,6.2841114621052841e-10,7.1653770611212696e-10,7.5054576133535788e-10,7.6855391974368763e-10,7.8520764540662759e-10,7.9879107634151596e-10
5.7275,4.7038478490659538e-10,6.2852565201664737e-10,7.1592110394250067e-10,7.4977764103428586e-10,7.6784547743011002e-10,7.8446866544960082e-10,7.9805481899361372e-10
5.73,4.7018207054107232e-10,6.2858227678505257e-10,7.151430308026993e-10,7.4901697657547821e-10,7.6713200975397392e-10,7.8372741011578324e-10,7.973166546371417e-10
5.7325,4.7010573781377962e-10,6.2856998211709727e-10,7.1418153956500086e-10,7.4827266428776877e-10,7.664236274001226e-10,7.8299530083407975e-10,7.9658802156227659e-10
5.735,4.7015195038577137e-10,6.2847367122268049e-10,7.1303876275460378e-10,7.4755110761659296e-10,7.6572990115298862e-10,7.8228319440548169e-10,7.9587985081924123e-10
5.7375,4.7030904366941473e-10,6.2827134549510072e-10,7.1175526726781908e-10,7.4685835922139203e-10,7.65059972643406e-10,7.8160136248923734e-10,7.9520251261906611e-10
5.74,4.7056578173699675e-10,6.2793673099447305e-10,7.1040532076512838e-10,7.4620097079455283e-10,7.6442245162761123e-10,7.8095940198509996e-10,7.9456560929532935e-10
5.7425,4.7091575500908841e-10,6.2744277343249368e-10,7.0907886257331079e-10,7.4558570243148591e-10,7.6382586699544525e-10,7.8036622236535975e-10,7.9397811713451203e-10
5.745,4.713589536378847e-10,6.2676582829506292e-10,7.0786050114312962e-10,7.4501874010877058e-10,7.632781949166387e-10,7.798297020133848e-10,7.9344805718713193e-10
5.7475,4.7189719801015296e-10,6.2589278290666239e-10,7.0681122006986235e-10,7.445061299271782e-10,7.6278706518228968e-10,7.7935686468102745e-10,7.9298246730839112e-10
5.75,4.7252826588091038e-10,6.2482905752957149e-10,7.059583154602146e-10,7.4405450137953193e-10,7.6236001091125234e-10,7.7895408157581852e-10,7.9258783073689612e-10
5.7525,4.7324403088893892e-10,6.2360462440946462e-10,7.0529936986171486e-10,7.4367103056822667e-10,7.6200390489375235e-10,7.786266997333844e-10,7.9226952695681769e-10
5.755,4.7403252226946051e-10,6.2227857999877839e-10,7.0481673435355224e-10,7.4336412895297711e-10,7.6172540901783029e-10,7.7837945522241771e-10,7.9203221872914066e-10
5.7575,4.7488006023392831e-10,6.2093523880479497e-10,7.044911642471811e-10,7.4314198974370207e-10,7.6153009130765089e-10,7.7821609364879809e-10,7.9187957956697503e-10
5.76,4.757737372562016e-10,6.1967387265598871e-10,7.0430920800362463e-10,7.4301216210615291e-10,7.6142267753276186e-10,7.78139428477678e-10,7.9181426303725432e-10
5.7625,4.7670154288254623e-10,6.185889889147995e-10,7.0426147466690694e-10,7.429806563760813e-10,7.6140667500024757e-10,7.781515384422306e-10,7.9183814213568988e-10
5.765,4.7765230668520455e-10,6.1774919300930362e-10,7.043420948084352e-10,7.4305102783805715e-10,7.6148385751864652e-10,7.782526858680653e-10,7.9195130442493811e-10
5.7675,4.7861501859889852e-10,6.1718082656013304e-10,7.0454685203639701e-10,7.4322492780879058e-10,7.6165544584740963e-10,7.784431483894223e-10,7.9215382516202646e-10
5.77,4.7957868239198902e-10,6.1686022721315094e-10,7.048699633714005e-10,7.4350100204678302e-10,7.6192077517649008e-10,7.7872156054041891e-10,7.9244412649337676e-10
5.7725,4.805308735052816e-10,6.1672291240553723e-10,7.0530274209683951e-10,7.4387546766153808e-10,7.6227769270539121e-10,7.7908568337668799e-10,7.9281977578332276e-10
5.775,4.8145863128998642e-10,6.1668323044596853e-10,7.058329242724159e-10,7.4434218854169296e-10,7.62722940342265e-10,7.7953235051913609e-10,7.9327740552007967e-10
5.7775,4.8234613113390996e-10,6.1665771475583973e-10,7.0644381360153685e-10,7.4489238443343647e-10,7.6325091782607959e-10,7.8005676258747652e-10,7.9381204940144839e-10
5.78,4.8317797602393271e-10,6.165845563518628e-10,7.0711743594654038e-10,7.4551556831301099e-10,7.6385445357537413e-10,7.8065346852581602e-10,7.9441810677403582e-10
5.7825,4.8393725484982573e-10,6.1643836497919294e-10,7.0783438324863966e-10,7.4620003663450312e-10,7.6452509260957584e-10,7.8131569183798186e-10,7.9508866692564642e-10
5.785,4.8460856037040676e-10,6.1622704329844897e-10,7.0857801215331489e-10,7.4693410119887504e-10,7.6525312674747021e-10,7.8203545974966853e-10,7.9581562165737338e-10
5.7875,4.8517745244809664e-10,6.1598278141718213e-10,7.0933452970345698e-10,7.4770395702840232e-10,7.6602714481726649e-10,7.8280347032002437e-10,7.9658958614275069e-10
5.79,4.8563191454862631e-10,6.1574902326126094e-10,7.1009401713529765e-10,7.4849675621428446e-10,7.6683535339932859e-10,7.8360981236443532e-10,7.9740067812283725e-10
5.7925,4.8596217293621541e-10,6.1556691648293485e-10,7.1084845177600982e-10,7.4929923439946211e-10,7.676650888899673e-10,7.844433431202352e-10,7.9823765387066481e-10
5.795,4.8616081529948665e-10,6.1546976935041626e-10,7.1159134586537114e-10,7.5009816146323804e-10,7.6850327329276083e-10,7.8529212227094364e-10,7.990886072730744e-10
5.7975,4.8622444991333988e-10,6.1548323166787027e-10,7.1231641965581496e-10,7.5088121455159721e-10,7.6933631901632746e-10,7.8614388843331568e-10,7.9994146852230518e-10
5.8,4.8615223516733817e-10,6.1562567399193664e-10,7.1301751687273058e-10,7.5163693609292851e-10,7.7015015524322774e-10,7.8698540994864585e-10,8.0078335912530145e-10
5.8025,4.8594720339622503e-10,6.1590805842637774e-10,7.1368842991047887e-10,7.5235493119901064e-10,7.7093152318883967e-10,7.8780382759286886e-10,8.0160157147623167e-10
5.805,4.8561592276352383e-10,6.1633153742879594e-10,7.1432295588668509e-10,7.5302584638022626e-10,7.7166791828718598e-10,7.8858618167257378e-10,8.0238332468058762e-10
5.8075,4.8516722800140462e-10,6.1689818545484128e-10,7.1491567359329387e-10,7.5364153633798771e-10,7.7234768987703978e-10,7.8932003331097522e-10,8.0311634170976821e-10
5.81,4.846125329787129e-10,6.17601466023638e-10,7.1546314239240719e-10,7.5419533131629088e-10,7.7296057657815914e-10,7.8999354851592815e-10,8.0378896011291873e-10
5.8125,4.8396394041965832e-10,6.18421990927219e-10,7.1596289186236947e-10,7.5468150048902916e-10,7.7349728493874073e-10,7.9059557624364483e-10,8.0439028651018011e-10
5.815,4.8323544765821144e-10,6.1932918108698681e-10,7.1641458975458129e-10,7.5509604632032467e-10,7.7395044038516238e-10,7.9111670109766726e-10,8.0491099854414493e-10
5.8175,4.8244028748500676e-10,6.2028630693144028e-10,7.1681918065453342e-10,7.5543534102872715e-10,7.7431353415211962e-10,7.9154826275336499e-10,8.0534242657952607e-10
5.82,4.8159045402636928e-10,6.2125702388665963e-10,7.1717843998145407e-10,7.5569712020926426e-10,7.7458230412387651e-10,7.9188365124218259e-10,8.056780580883795e-10
5.8225,4.8069904822244213e-10,6.2220922927766872e-10,7.1749255293777233e-10,7.5587948389255008e-10,7.7475389608066465e-10,7.9211778501658043e-10,8.0591284784591812e-10
5.825,4.7977809322702941e-10,6.2311758957562846e-10,7.1776178441077599e-10,7.5598058902535878e-10,7.7482724545871718e-10,7.922476273521621e-10,8.060437427497124e-10
5.8275,4.7883971795621576e-10,6.239642857300285e-10,7.1798637870565107e-10,7.559981036183713e-10,7.7480274635133351e-10,7.9227181748200787e-10,8.0606943236698201e-10
5.83,4.7789536782701062e-10,6.2473819207764305e-10,7.181646724301017e-10,7.5592998114959112e-10,7.7468233302690315e-10,7.9219108228609786e-10,8.0599056248548525e-10
5.8325,4.769575031311214e-10,6.2543407327161442e-10,7.1829308592398318e-10,7.5577398989221315e-10,7.7446984460017237e-10,7.9200807040409823e-10,8.0580973655152374e-10
5.835,4.7603993834116423e-10,6.2605089496989939e-10,7.1836626945451513e-10,7.5552689803833158e-10,7.7417009293061738e-10,7.9172721381303833e-10,8.0553134068663589e-10
5.8375,4.7515528388856407e-10,6.2659089898818645e-10,7.183790130351947e-10,7.5518573088950511e-10,7.7378930078190101e-10,7.9135435984764051e-10,8.0516112639682442e-10
5.84,4.7431439771046006e-10,6.2705840415752413e-10,7.1832734184553991e-10,7.5474930910905279e-10,7.7333513372124503e-10,7.9089727372479437e-10,8.0470682344236734e-10
5.8425,4.7352707735054023e-10,6.2745898858472227e-10,7.1820861913916989e-10,7.5422032871516975e-10,7.7281573884180453e-10,7.9036487568542062e-10,8.0417731129469298e-10
5.845,4.7280223493316731e-10,6.2779839131294936e-10,7.1802056740297643e-10,7.5360723804168201e-10,7.7223937795969609e-10,7.8976700991577034e-10,8.0358239779415877e-10
5.8475,4.7214733784869566e-10,6.2808235412196082e-10,7.1775960014750811e-10,7.5292501471841213e-10,7.7161486184488018e-10,7.8911438195768985e-10,8.0293278027011047e-10
5.85,4.7156922713793992e-10,6.2831508431444603e-10,7.1741829824293579e-10,7.5219296953552336e-10,7.709514587891846e-10,7.8841853779111753e-10,8.0223992309980141e-10
5.8525,4.71078035277272e-10,6.28499313693352e-10,7.1698251840263731e-10,7.5143092783542267e-10,7.7025887501989074e-10,7.8769127638814182e-10,8.0151566444846943e-10
5.855,4.7068798954274955e-10,6.2863437726879179e-10,7.164299405354363e-10,7.506563134711078e-10,7.6954681554534454e-10,7.8694443009266569e-10,8.0077196528038939e-10
5.8575,4.7041337597885377e-10,6.2871610325701598e-10,7.1573197002969657e-10,7.4988285835770995e-10,7.6882506602813014e-10,7.8618965348639158e-10,8.000206207144736e-10
5.86,4.7026369349662695e-10,6.2873612473402116e-10,7.1486105047135995e-10,7.4912111932669196e-10,7.6810363769732268e-10,7.8543868057906576e-10,7.9927344427869842e-10
5.8625,4.7024010690926083e-10,6.2868148548992113e-10,7.1380419315285361e-10,7.4837838553697287e-10,7.6739212572490731e-10,7.8470258204893817e-10,7.9854154247547741e-10
5.865,4.7033489429799586e-10,6.2853425346792547e-10,7.1258085087604072e-10,7.4766066612995048e-10,7.6669969477328989e-10,7.8399200026618498e-10,7.9783561653975082e-10
5.8675,4.7053565603358171e-10,6.2826976320799481e-10,7.1124928719738908e-10,7.4697412346907328e-10,7.6603495877750611e-10,7.8331681595175724e-10,7.9716565930927332e-10
5.87,4.7083248668979136e-10,6.2786082498769899e-10,7.0989376803578566e-10,7.4632547678314255e-10,7.6540631553419176e-10,7.8268637367828842e-10,7.9654100618365767e-10
5.8725,4.7122224496152589e-10,6.2728107202163763e-10,7.0860433293613835e-10,7.457208502903725e-10,7.6482156044775428e-10,7.8210892190809521e-10,7.95969973307456e-10
5.875,4.7170681979508484e-10,6.2651086166248284e-10,7.0745646083564516e-10,7.4516665908398281e-10,7.6428884792830972e-10,7.8159234253807184e-10,7.9546060926239807e-10
5.8775,4.7228667046927309e-10,6.255442804652336e-10,7.0649507970817957e-10,7.4466892265241152e-10,7.6381547756581827e-10,7.8114321287500072e-10,7.950195068880877e-10
5.88,4.7295675443690642e-10,6.2439720654442323e-10,7.057326179156953e-10,7.4423502275866839e-10,7.6340884697736499e-10,7.8076747222061462e-10,7.9465272213239806e-10
5.8825,4.7370688873499818e-10,6.2311244267918211e-10,7.0515717509391819e-10,7.4387284415155402e-10,7.6307544645088812e-10,7.8046974134178422e-10,7.9436495246805855e-10
5.885,4.7452388576964769e-10,6.2176226703508536e-10,7.0474905827339698e-10,7.4359190457717393e-10,7.6282212039238635e-10,7.8025449025043815e-10,7.9416060666422368e-10
5.8875,4.7539445363811396e-10,6.2043967640319412e-10,7.0449134136245093e-10,7.4340054141234923e-10,7.6265427967086006e-10,7.8012499879746399e-10,7.940428799585813e-10
5.89,4.763058306155382e-10,6.1924492981027751e-10,7.0437305481389789e-10,7.4330609549573199e-10,7.6257641181720951e-10,7.8008353746992852e-10,7.9401390183270853e-10
5.8925,4.7724664994083027e-10,6.18263905803716e-10,7.0438614239525538e-10,7.4331369569554196e-10,7.6259163979612243e-10,7.8013162689757856e-10,7.9407496887304825e-10
5.895,4.7820576090749786e-10,6.175472601204712e-10,7.0452592323015391e-10,7.4342588401832858e-10,7.6270149816911174e-10,7.8026915212816188e-10,7.9422576746059981e-10
5.8975,4.7917238601621608e-10,6.1709865231466131e-10,7.0478782662775748e-10,7.4364270947570636e-10,7.6290660859737227e-10,7.8049580935652596e-10,7.944657763398277e-10
5.9,4.8013470164807313e-10,6.1687332335204041e-10,7.0516476817761453e-10,7.4396161669606875e-10,7.6320594610778305e-10,7.8080997631081193e-10,7.9479314120689232e-10
5.9025,4.8108022424517931e-10,6.1679437703560251e-10,7.0564630117532087e-10,7.4437726428865433e-10,7.6359668482117622e-10,7.8120883905415954e-10,7.9520483922385825e-10
5.905,4.8199475411973248e-10,6.1677267238077835e-10,7.062179918432014e-10,7.4488212496891514e-10,7.6407475170579221e-10,7.8168861104166713e-10,7.9569685444301111e-10
5.9075,4.8286223491619136e-10,6.1673348405490677e-10,7.0686231213677216e-10,7.4546612326378172e-10,7.646337598917425e-10,7.8224405703309357e-10,7.9626376932212822e-10
5.91,4.836664259841174e-10,6.1662981153098626e-10,7.0756018727777487e-10,7.4611791235405025e-10,7.6526577670499117e-10,7.8286919268654533e-10,7.9689942799015134e-10
5.9125,4.8439117054205359e-10,6.1645315342523709e-10,7.082930823900534e-10,7.4682563474039101e-10,7.6596126910105028e-10,7.8355640360813828e-10,7.9759606633915554e-10
5.915,4.8502117077043601e-10,6.1622394922988274e-10,7.0904586018998706e-10,7.4757651269324215e-10,7.6671002483768611e-10,7.8429737729930378e-10,7.9834524794495132e-10
5.9175,4.8554296815900114e-10,6.1598159399620159e-10,7.0980650374001667e-10,7.4835683902940341e-10,7.6749979781219426e-10,7.8508226511343221e-10,7.991369969661029e-10
5.92,4.8594546641147879e-10,6.1576979205358561e-10,7.1056635466278023e-10,7.4915376248321413e-10,7.6831830993239371e-10,7.8590059139170852e-10,7.9996088476641951e-10
5.9225,4.8621986663756379e-10,6.1562604403859169e-10,7.1131828619043656e-10,7.4995384744426727e-10,7.6915253516996793e-10,7.8674087483624449e-10,8.0080535780667762e-10
5.925,4.8636053113847023e-10,6.1558030856781472e-10,7.120560148946191e-10,7.5074422964836569e-10,7.6998901478683328e-10,7.875909379141394e-10,8.0165825143168778e-10
5.9275,4.8636502329550472e-10,6.1565474306676381e-10,7.1277324367463869e-10,7.5151286641666288e-10,7.7081358030467292e-10,7.8843800931166935e-10,8.0250697450048209e-10
5.93,4.8623450764593447e-10,6.1586481804739441e-10,7.1346395087755266e-10,7.5224892549268556e-10,7.7161231677255816e-10,7.8926895696560127e-10,8.033388241330235e-10
5.9325,4.8597342534603424e-10,6.162156320748727e-10,7.1412174220361671e-10,7.5294244215240036e-10,7.7237194615509959e-10,7.9007076897006001e-10,8.0414093699674897e-10
5.935,4.8558960207826229e-10,6.1670900023897902e-10,7.1474066601889835e-10,7.53584650857542e-10,7.730801478260909e-10,7.9083069009390839e-10,8.0490071681443697e-10
5.9375,4.8509308100435515e-10,6.1734396711679949e-10,7.1531606947976009e-10,7.5416798382252195e-10,7.7372542534673526e-10,7.9153632947600841e-10,8.0560602060031229e-10
5.94,4.8449582374887603e-10,6.1810836184596374e-10,7.1584519448558709e-10,7.5468638305406964e-10,7.7429801041325171e-10,7.9217626985599228e-10,8.0624558785089635e-10
5.9425,4.8381079718669727e-10,6.1897670875866504e-10,7.1632598928521687e-10,7.5513470061168642e-10,7.7478924418153334e-10,7.927398304797277e-10,8.0680899360491926e-10
5.945,4.8305198348333473e-10,6.1991476153108318e-10,7.1675882741805774e-10,7.5550926163483234e-10,7.7519206220547192e-10,7.9321780338723006e-10,8.0728716642327374e-10
5.9475,4.8223185992105855e-10,6.2088527065228933e-10,7.1714548998496777e-10,7.5580737601265135e-10,7.7550129618195376e-10,7.9360269126401492e-10,8.0767259078864994e-10
5.95,4.8136321102235037e-10,6.2185343144309511e-10,7.1748693681718166e-10,7.5602717309449739e-10,7.7571355826239043e-10,7.9388853661396009e-10,8.0795937825872928e-10
5.9525,4.8045872556462865e-10,6.2279018321341703e-10,7.1778333514522577e-10,7.5616723987795983e-10,7.7582742909495122e-10,7.9407141870903457e-10,8.0814368891528721e-10
5.955,4.7953084139224808e-10,6.2367369874162453e-10,7.1803509254998988e-10,7.5622543815516631e-10,7.7584292365993182e-10,7.9414903889429812e-10,8.0822319514650691e-10
5.9575,4.7859113818707074e-10,6.2448935161092781e-10,7.1824148346596521e-10,7.5619962223232121e-10,7.7576134711494977e-10,7.9412067773465213e-10,8.0819722134865014e-10
5.96,4.776514353927563e-10,6.2522903377253735e-10,7.1839996677502792e-10,7.560880862719434e-10,7.7558624150109542e-10,7.9398835421631666e-10,8.0806771016293878e-10
5.9625,4.7672464842315885e-10,6.2588971308732709e-10,7.185059397596167e-10,7.5588821184812596e-10,7.7532233629310408e-10,7.9375553216084505e-10,8.0783806262246634e-10
5.965,4.7582471118012411e-10,6.2647205515874502e-10,7.1855382778194969e-10,7.5559659862770686e-10,7.7497528987627245e-10,7.9342735998237903e-10,8.0751336947047305e-10
5.9675,4.7496340955112049e-10,6.2697964251085866e-10,7.1853916265514292e-10,7.5521105464032674e-10,7.7455260792777838e-10,7.9301087317768761e-10,8.0710054818966922e-10
5.97,4.7415079463497387e-10,6.2741746192342855e-10,7.1845842598242156e-10,7.5473148474850074e-10,7.7406212407797669e-10,7.9251426211981238e-10,8.0660772815134769e-10
5.9725,4.7339621576877198e-10,6.2779143377065652e-10,7.1830969693190871e-10,7.5416318159340743e-10,7.7351242956868913e-10,7.9194720129249967e-10,8.0604455996754845e-10
5.975,4.7270820378456436e-10,6.2810730845518771e-10,7.1809018841847747e-10,7.5351736414030369e-10,7.7291161356899153e-10,7.9131977308008913e-10,8.0542105743338343e-10
5.9775,4.7209351658440409e-10,6.2837031344718412e-10,7.1779522404903209e-10,7.5281177164750238e-10,7.7226885210749687e-10,7.906435228467052e-10,8.0474875323857418e-10
5.98,4.7155999014676896e-10,6.2858413921218993e-10,7.1741437690706537e-10,7.5206610477774969e-10,7.7159314468134435e-10,7.8993013204589697e-10,8.0403926602827513e-10
5.9825,4.7111948004180062e-10,6.2874987041220919e-10,7.1692947696725063e-10,7.5129894395560717e-10,7.7089369634158948e-10,7.8919129544354895e-10,8.0330430535190606e-10
5.985,4.7078745654334854e-10,6.2886564689665097e-10,7.1631500785728144e-10,7.5052625449584175e-10,7.7018019006435552e-10,7.8843911928518218e-10,8.025561158040534e-10
5.9875,4.7057589604148621e-10,6.2892488884334229e-10,7.155408897710355e-10,7.4975962944232632e-10,7.6946148347516714e-10,7.8768455176053546e-10,8.0180581191663899e-10
5.99,4.7049108284287196e-10,6.2891703098539952e-10,7.1458481043968222e-10,7.4900823904837461e-10,7.6874745545373885e-10,7.869394008355162e-10,8.0106527439024924e-10
5.9925,4.705298162080116e-10,6.2882732148639914e-10,7.1344760679651246e-10,7.4827876357316401e-10,7.6804723624688837e-10,7.8621459527704162e-10,8.0034551029725365e-10
5.995,4.706809652122888e-10,6.2863414127318633e-10,7.1216785176204905e-10,7.4757700533568624e-10,7.6736926286242575e-10,7.8552026885064108e-10,7.9965668722558437e-10
5.9975,4.709328598915448e-10,6.2831114895224116e-10,7.1081865448089768e-10,7.4690967525590503e-10,7.6672169931183757e-10,7.8486608200516988e-10,7.9900857464687254e-10
6.0,4.7127834214084434e-10,6.2783095839772637e-10,7.0948950515345427e-10,7.4628322574727561e-10,7.661124202152057e-10,7.8426081616923505e-10,7.9840996624896154e-10
6.0025,4.7171716718830961e-10,6.271691899596514e-10,7.0826583120327783e-10,7.4570392214999917e-10,7.6554923676283078e-10,7.8371266792768435e-10,7.9786911171294838e-10
6.005,4.7225124989435258e-10,6.2631147138451238e-10,7.072098454135866e-10,7.4517765432098812e-10,7.6503948207216388e-10,7.8322850429125061e-10,7.9739305030395156e-10
6.0075,4.7287888354957356e-10,6.252611785337456e-10,7.0635036744378096e-10,7.4471145236500031e-10,7.6459082845888148e-10,7.828148766981102e-10,7.9698837156171868e-10
6.01,4.7359224620203817e-10,6.2404632967213902e-10,7.0568585912662904e-10,7.4431311771585151e-10,7.6421036867710202e-10,7.8247692662252379e-10,7.9666033534694567e-10
6.0125,4.7437954616496251e-10,6.2272373157662152e-10,7.0519879612775356e-10,7.4399174762889305e-10,7.6390533789567829e-10,7.822193393533751e-10,7.9641374358955074e-10
6.015,4.7522709174637781e-10,6.2137678301309421e-10,7.0486978781799015e-10,7.4375638879454108e-10,7.636822573261781e-10,7.8204562448945498e-10,7.9625206435363746e-10
6.0175,4.7612192553094159e-10,6.2010502891282352e-10,7.0468511177332045e-10,7.4361509422013756e-10,7.6354680721777384e-10,7.8195881682547558e-10,7.9617824357374373e-10
