Physical Time (s),xth_top Monitor (kg-m/s^3): top_cv1,xth_top Monitor (kg-m/s^3): top_cv2,xth_top Monitor (kg-m/s^3): top_cv3,xth_top Monitor (kg-m/s^3): top_cv4,xth_top Monitor (kg-m/s^3): top_cv5,xth_top Monitor (kg-m/s^3): top_cv6,xth_top Monitor (kg-m/s^3): top_cv7
2.2325,3.2088796997407142e-17,1.3159235478252202e-16,-5.9649926795730825e-17,-1.983681671343511e-16,-3.0466916033171762e-16,-2.1952606443074679e-16,-8.7643295482480739e-16
2.235,-7.6162197987834234e-16,-8.5083909803619537e-16,-9.3834166182046425e-16,-9.0531633332238765e-16,-8.7007458640660242e-16,-5.710524956734565e-16,1.9410340936416935e-17
2.2375,8.9989346533312441e-16,9.5924299141673289e-16,7.9686790552550201e-16,8.1259079412459564e-16,9.5666270228375859e-16,5.4104965087839884e-16,2.2927038894491156e-16
2.24,6.0661334727587978e-16,6.4867202078306542e-16,6.3539033445570392e-16,5.5143507458650736e-16,5.9388345457642909e-16,1.8322627087151253e-16,-1.4686292166516216e-15
2.2425,7.8688784758830984e-17,-4.5730413374249273e-17,1.3559701725736682e-16,-8.8592210617296179e-17,-8.5932514363934119e-18,9.5964192228357184e-17,9.9327396901498988e-17
2.245,-4.934526717034385e-16,-2.0949219431276733e-16,-2.8519646548918322e-16,-3.155804928554164e-16,-2.6628525238837273e-16,1.1048660763986846e-16,1.2100216180702297e-16
2.2475,6.2339484288909995e-17,1.009505974743535e-16,1.9844033501292755e-16,2.1505369099661654e-16,2.0668315998123932e-16,2.3357135197411951e-16,-1.1097389754745662e-15
2.25,5.9692924666429728e-16,5.688596874994901e-16,5.9408571447702401e-16,7.9564661688415546e-16,6.3542703909089736e-16,1.3673667345916004e-15,3.6445864821041979e-16
2.2525,-2.6012111659279001e-16,-3.0591935688329218e-16,-4.5672450324578026e-16,-6.1160060535838425e-16,-6.6616265828895998e-16,-6.3424531552192e-16,-1.5406110378688554e-15
2.255,-7.0347721756120217e-17,-1.3438279870590378e-16,-3.5769809798485048e-17,-7.0906548096614155e-17,-3.3842225190636612e-17,-2.848604324682467e-16,9.880295795207018e-16
2.2575,1.8708373331061406e-16,-3.4726591992784424e-17,-1.4318588579606174e-16,-1.4473391580122021e-16,-3.090898946659657e-16,5.1448922099904811e-17,2.7424579776825416e-16
2.26,-2.0768848098615157e-16,-6.4115824152906573e-17,1.5689621918149435e-16,1.3685386862801498e-16,2.4722694247014934e-16,1.0329701525684356e-16,5.6443527860181388e-16
2.2625,-1.6731337896868653e-16,-1.2065026414712823e-16,-9.4982600584905866e-17,-9.3285659684697794e-17,-4.8020985322266791e-17,-4.1789291121571087e-16,-6.0429186577710595e-16
2.265,-5.1441063976373211e-16,-4.7476736364264491e-16,-5.7012637364963887e-16,-6.2489192097666032e-16,-6.7529708722329213e-16,-7.5293561264037924e-16,3.2288884140413092e-16
2.2675,-9.6678943570536805e-16,-8.0140396956688562e-16,-8.5935048964475065e-16,-9.0199519427893177e-16,-9.5539461741988811e-16,-1.1367733204851273e-15,-3.2551854001179335e-16
2.27,-7.6742903218193829e-16,-7.5797250054770288e-16,-6.511998097157634e-16,-5.7948753276764032e-16,-5.0607943488959737e-16,9.1463061294462027e-17,-4.8486855019498965e-17
2.2725,-5.0389878120933066e-16,-4.199503611020789e-16,-3.5474079486693354e-16,-4.3835701163638667e-16,-4.5454474620954901e-16,-4.0622522344692592e-16,4.662559475450445e-17
2.275,1.3636874318177359e-16,1.2125856571018045e-16,9.1449475165685129e-17,-3.4251154266039392e-17,-1.6328660677107633e-16,1.4428760265952117e-16,-5.1824130504058194e-16
2.2775,1.1155409015769345e-16,4.3877674106063429e-17,6.5450910548644259e-18,-4.6332037470008903e-17,-7.9915646803320864e-18,3.5859935304012687e-16,-7.481222643543211e-16
2.28,1.800644111373734e-17,1.9165834169630542e-16,2.88016420112443e-16,3.1147554801613211e-16,4.5682952296842132e-16,1.1987504846570623e-16,-7.3838737929970572e-16
2.2825,-3.332713978461733e-16,-1.9439867009330263e-16,-1.8544185418898292e-16,-1.3421724135059628e-16,4.0486939859609212e-17,-6.285623701675738e-17,-1.1614439956205577e-15
2.285,1.5225964182397677e-16,1.9205972796112838e-16,6.5731399222003883e-17,2.9757332782283059e-16,3.2160544034067702e-16,6.3184073504684601e-16,1.1446306761001506e-15
2.2875,2.4784763355038107e-16,3.9807664820793306e-16,4.3512412485600962e-16,5.9769890100233597e-16,6.5112295197204939e-16,8.8979566606029904e-16,6.0152809538527797e-16
2.29,1.2482455075372789e-15,1.2625058394359438e-15,1.2452758944816442e-15,1.1609043491856332e-15,1.1585781697220562e-15,1.4896841154350797e-15,2.2355932058274882e-15
2.2925,7.0735274261213845e-17,1.0163172767867043e-16,1.4581793590431158e-16,4.9015910817346767e-17,1.4014641366101651e-16,-2.7604140785938697e-16,-2.6868500575292276e-16
2.295,6.4297658692434697e-16,6.9806595359100297e-16,5.7247526775534594e-16,3.3721473406763686e-16,3.2666685588259056e-16,2.0423716286502971e-16,-9.0007727934886545e-16
2.2975,-1.8568705131895508e-16,-1.699280667043247e-16,-8.8836504935040145e-17,-8.288938670170289e-17,1.101141574824016e-16,3.443584770606497e-16,6.761196186677223e-16
2.3,-2.7457779952240637e-16,-2.5195382522614067e-16,-3.3315211343529885e-16,-4.0376186975574439e-16,-3.5651858982760449e-16,-8.4988006211661213e-16,-6.6577095996544641e-16
2.3025,2.273045240885608e-16,2.9632665685183632e-16,3.789518846807321e-16,3.7663160930550093e-16,3.1736856153500118e-16,1.5834810823641225e-16,-8.1283694977011417e-16
2.305,-8.465725937509204e-16,-9.4085920272275106e-16,-1.0396179359875571e-15,-1.0413951285630711e-15,-9.9620092306367418e-16,-5.2338517846627128e-16,-1.3320669979331838e-15
2.3075,1.771212912634719e-15,1.7665920943598023e-15,1.7877016877211634e-15,1.8947964632849412e-15,1.9185789080555272e-15,1.8626789151719661e-15,1.8913022469323615e-15
2.31,-2.7628719719473406e-16,-1.865551310400965e-16,-1.5885892557592489e-16,2.7206169888322935e-17,4.6294598821091252e-17,9.3558999014450648e-17,1.3914171250156523e-15
2.3125,-3.1147929966790584e-16,-3.5784609489452925e-16,-4.2007461834049417e-16,-5.2097708912973039e-16,-5.3655856932268674e-16,-8.0267155006054892e-16,7.4985523982178448e-16
2.315,-4.4674145659794788e-16,-4.6145660344583932e-16,-3.9335029344826097e-16,-4.937151012255786e-16,-4.6031838811196205e-16,9.5544388428463124e-17,2.303987826479721e-15
2.3175,5.9128654037196667e-16,7.4623130978235403e-16,7.8354168261609962e-16,8.2018843123903672e-16,8.3278517354469298e-16,1.0748555503579702e-15,1.4987356060422631e-15
2.32,-3.8206244353852729e-16,-4.3171065229186413e-16,-4.120563686788658e-16,-2.8812094695904629e-16,-4.2141348801595481e-16,-3.2187626775541728e-16,1.046026625503932e-16
2.3225,-9.7709681038542997e-17,-5.1048233978745617e-17,-6.5487958867927732e-17,-5.1771040826608256e-17,-1.2462790258959377e-16,-8.5671233195997821e-17,1.6036947787839353e-16
2.325,-5.849909535220684e-16,-5.9057552219927384e-16,-5.0617049831178117e-16,-5.9218932201037907e-16,-5.5938982401222657e-16,-2.6012207099265779e-16,-2.1268190155785937e-16
2.3275,3.8083146040905135e-16,3.077672407755457e-16,4.0938856229629205e-16,2.3115482642042663e-16,1.5868460180806799e-16,1.7720338079186073e-17,1.2420570911480999e-15
2.33,1.4551311342360523e-16,1.1293720291842753e-16,-4.5992564904985072e-17,2.2110556654266712e-17,1.2823789427709405e-16,1.7801701703891733e-16,-1.8011633223009501e-16
2.3325,-6.2040943011060191e-16,-6.2079282877713421e-16,-6.0495082599695063e-16,-6.2344918331199657e-16,-5.4027487177073281e-16,2.034333519940271e-16,2.1170190529693624e-16
2.335,8.7671889869943744e-16,9.0817193601776425e-16,7.7386442937894204e-16,6.4633829332274552e-16,4.7820025712042539e-16,9.4763257741090616e-16,3.7462381263905396e-16
2.3375,6.0933506066541094e-16,6.459551850685621e-16,6.0470027536653356e-16,6.8405121850519429e-16,6.532065172123649e-16,7.8287941515229898e-16,1.3626736100393991e-17
2.34,1.7535287481529153e-16,2.3060383802304549e-16,2.1605686859971039e-16,3.138325605005744e-16,3.0721218263341365e-16,9.658225973091678e-17,-3.9350711069998467e-16
2.3425,4.4448147415038113e-16,4.3261322693244362e-16,2.6804543145895148e-16,3.4368467760522689e-16,4.2671228609457711e-16,4.5301045107000852e-16,9.5048828343945219e-16
2.345,1.1289072044409271e-16,3.6901412950041292e-17,1.0119963458321902e-16,2.7028368453921236e-17,2.78977439684372e-17,7.6610435484137611e-16,2.1029559815750354e-15
2.3475,-2.3681833175193728e-16,-1.6882380136670941e-16,-2.5071596386329107e-17,-1.0346775150150291e-16,-2.1988951958262636e-16,-1.2042924315339919e-16,-8.9322982154680414e-16
2.35,-4.8527032636137221e-16,-4.4532538417922565e-16,-5.4339555559993081e-16,-5.5531085831582515e-16,-6.0862623612128125e-16,-7.5173462865679573e-16,-4.2596619324652076e-16
2.3525,-8.9109057364848637e-16,-1.1686972893757506e-15,-1.2418034831403471e-15,-1.2824443159593876e-15,-1.522538367879973e-15,-1.7153364275533809e-15,-1.9000653412073964e-15
2.355,-1.5899023304354235e-16,-2.9340159139080507e-16,-2.0555588690846016e-16,-1.6138301515469118e-16,-2.9848820982941117e-16,-6.3260921212276532e-16,-1.9477330234737849e-15
2.3575,4.4515334059148084e-16,6.164388306669904e-16,6.7369140299375243e-16,7.1505464623630341e-16,6.4382338226025468e-16,9.9424273810632348e-16,6.9729162396304514e-16
2.36,4.9593163856395106e-16,6.0647947143657018e-16,6.3773274496425978e-16,6.6592942871022273e-16,7.4856602673955118e-16,5.9804779201828537e-16,1.1478854605311127e-16
2.3625,3.5614908716004231e-16,2.6178102938498032e-16,2.5684453661907993e-16,2.274967694987344e-16,2.5195225679040894e-16,3.2767760839521806e-16,-1.0683849378035926e-16
2.365,8.4488053543766519e-16,7.6368313614568147e-16,8.0005307214655323e-16,8.2053644275438099e-16,9.0999019395414634e-16,6.8228271147320141e-16,1.2560053150137267e-15
2.3675,-6.1658245520665582e-16,-6.370918057250559e-16,-6.944932008507208e-16,-7.2737714666527701e-16,-5.8101529055647676e-16,-4.2618441859659175e-16,1.9867606507995064e-15
2.37,3.1862582402842754e-16,2.1631832699241821e-16,3.5029541984643193e-16,3.8011951683782857e-16,4.0940879441352757e-16,4.0168006984769698e-16,-6.3680351813441059e-16
2.3725,-6.8653198099256813e-16,-7.5952930291783957e-16,-7.6061557011017047e-16,-8.2197614728583817e-16,-1.0764978079460733e-15,-1.0291372333750736e-15,-1.470634021906317e-15
2.375,-3.243199042683416e-16,-3.4849059945899886e-16,-4.34583370948136e-16,-5.1672794333583559e-16,-4.2597642317993847e-16,-6.9667223525048536e-16,-1.4908120141215585e-15
2.3775,3.728465131525717e-16,2.8882048060460867e-16,2.1880781161950807e-16,4.210253678501181e-17,1.2009638298964508e-16,3.7097056484909203e-16,-1.0479509795855637e-15
2.38,-3.7151315299229868e-16,-2.922015944046838e-16,-3.0908426923374904e-16,-4.2652312627409502e-16,-4.1610699581120847e-16,-4.3350019382128113e-16,-2.1208066460709537e-15
2.3825,-1.404813974054999e-16,-3.202366963632507e-16,-3.7636370514097377e-16,-4.2013810867114562e-16,-3.2533032197376242e-16,-3.0259701944103853e-16,-6.2848097302494131e-16
2.385,-2.0805563026465506e-16,-2.1268540342871495e-16,-2.1247587841529648e-16,-2.1484271667541342e-16,-4.0934810283077715e-16,-2.4113700270983597e-16,-8.1931990780263494e-16
2.3875,-4.7853874994296093e-16,-5.2706564381925646e-16,-5.3384413719188006e-16,-5.1949027896590209e-16,-3.9367393670859026e-16,-3.8580402223610487e-16,-1.19761655523765e-15
2.39,1.6709770035661933e-16,2.7337919937534613e-16,2.0100475883586055e-16,1.3595889767972958e-16,1.479024082394745e-16,-3.4119595194149589e-17,-8.6310492713680761e-16
2.3925,9.242828769189773e-16,8.0319097345018539e-16,7.916692526231645e-16,8.2254479807189228e-16,9.5229487733215549e-16,1.2168453987509491e-15,1.2531613176391596e-15
2.395,-1.0909570044267001e-15,-1.0622087613852685e-15,-1.0028656276734558e-15,-1.0435216639817803e-15,-9.3589140681179997e-16,-9.3113330885527448e-16,-7.4415055078324024e-16
2.3975,-5.3932476635226624e-16,-5.8230143313427065e-16,-6.6908483549400574e-16,-5.6813614694522036e-16,-5.6977623887598764e-16,-4.1281236716109299e-16,-1.8055881503127204e-15
2.4,-8.2802270603080592e-16,-7.6329775575799081e-16,-7.7624723608038647e-16,-6.7834180409026289e-16,-6.7235089215306983e-16,-1.1249904258976066e-15,-5.4996214579542095e-16
2.4025,3.2589209970994233e-16,4.4583313632366099e-16,5.2386038033182618e-16,4.6958926660927155e-16,5.2238024508051437e-16,7.3932260040464164e-16,2.219935385088921e-16
2.405,-2.0406473904866083e-16,-2.7966067742576584e-16,-1.7207028918067486e-16,-1.537514827461679e-16,-7.8770443936285154e-17,-4.6382013837153894e-16,-7.6571435066902621e-16
2.4075,1.6061721255801529e-16,5.6454081299676435e-17,-1.1678717394612683e-16,1.461598987558223e-16,1.4463674908931357e-16,7.3113713152856632e-16,1.0629278078223376e-16
2.41,-3.5760807204444077e-16,-4.5049992335924538e-16,-4.7567533863022047e-16,-6.156138372171949e-16,-6.8861653279519488e-16,-6.1001023759886407e-16,-1.2363466432033333e-15
2.4125,-4.3958690743645407e-16,-6.0530257287332934e-16,-6.9234255828495423e-16,-6.3912632544734691e-16,-5.8982211003731805e-16,-3.7828900942049963e-16,-1.6664126562132861e-15
2.415,2.4078802603446074e-16,2.1324634160863193e-16,2.8257733212232578e-16,2.7448295877723501e-16,1.1893832364215438e-16,-3.0501487696233569e-16,-1.777026910414926e-15
2.4175,2.1685184830749777e-16,1.5504974941732556e-16,1.0172477952131435e-17,-2.4257756170426536e-17,-1.2754614261388479e-17,-1.7386378293488678e-16,7.7934155147808974e-16
2.42,-6.3101296890116136e-16,-6.0729517717275467e-16,-6.5447627258430302e-16,-5.5078941190751017e-16,-6.3598974208791529e-16,-4.3600874268971206e-16,-6.5738356096564897e-16
2.4225,3.6377716614208332e-16,4.8649386031624432e-16,3.6309535139852138e-16,2.8410841822980006e-16,3.9284123809734807e-16,5.2847701122450244e-16,-1.0625033595479853e-15
2.425,-5.999536398050384e-16,-6.7931847329601631e-16,-7.1981385083570746e-16,-7.6008069155173475e-16,-8.1416732202544047e-16,-1.1767804490764572e-15,-1.721159659839172e-15
2.4275,-2.2245855955949754e-16,-1.900289950823124e-16,-2.0009350546796853e-16,-1.3697643396503597e-16,8.7696562070008391e-17,1.8056809303315622e-16,-3.4355895479915798e-16
2.43,-1.6302137682889757e-16,-2.4797721982615537e-16,-1.44546242308389e-16,-6.511565559195255e-17,-6.8630895513756109e-17,3.3374578635666249e-17,1.9944704081435152e-17
2.4325,8.8356063057793605e-16,9.024935043732831e-16,1.0723022058675325e-15,9.5403841438217371e-16,8.5747003151220563e-16,9.7006074500106328e-16,2.157510122442706e-15
2.435,-5.9522895579373449e-16,-6.74652899260698e-16,-7.4007143893044064e-16,-6.0942419756330834e-16,-5.0326768445581576e-16,-4.7712801971432614e-16,-4.4123772203249131e-16
2.4375,9.3562033787739712e-17,1.0450483238847964e-16,6.5492976727820655e-17,-4.7586076607906665e-17,-1.2094714993819868e-17,2.1035848691608783e-16,-5.5843621604593899e-16
2.44,2.2152078361111281e-16,2.525123747606102e-16,2.9547809663737978e-16,2.4582475154959867e-16,2.3942344362585077e-16,2.3234882878432608e-16,8.6559340618677369e-17
2.4425,-7.5372951086322052e-17,-1.1425569441963542e-16,-1.7146323223728748e-17,-7.7343899336034613e-17,-1.2453491223524371e-16,-1.1323076742721868e-16,1.3295074109287847e-16
2.445,-2.441311097683108e-16,-2.0036037450194756e-16,-1.1201415471113899e-16,-1.570074786970499e-16,-1.0294157837519637e-16,2.1449232662807378e-16,8.6793453412339514e-16
2.4475,-9.6078230278290306e-17,-1.2520181980157393e-16,-2.0241816956696612e-16,-3.8527975656946585e-16,-4.5046010691928617e-16,-3.2419027881607104e-16,-3.6664673676231072e-16
2.45,-2.8435929977222305e-16,-4.4121307134310591e-16,-4.1936315157248624e-16,-3.933640253009469e-16,-4.8013988918529687e-16,-5.3568019029635653e-16,-5.5864051725282655e-16
2.4525,7.2430296420630852e-16,7.6463739056736869e-16,9.2532694987881533e-16,8.4169781422457946e-16,8.2271026585154997e-16,9.5841198645873138e-16,7.9408921524291906e-16
2.455,-1.0228582222360322e-16,-1.0933821184840334e-16,-2.5522345970748338e-16,4.9360252844359571e-17,2.8472269217380138e-17,4.5891785539242663e-17,6.5523970397982775e-16
2.4575,-4.9605192483263378e-16,-2.9864665694039814e-16,-2.3768660395129969e-16,-1.4874759647506896e-16,-1.5608101316565839e-16,-1.4071721530187725e-16,7.5036320978563429e-16
2.46,1.0250246211166679e-16,-5.6613808779499738e-17,-1.8183113073002518e-16,-1.4999585599127936e-16,2.9664592333345575e-17,1.5643611668423607e-16,-3.1128516564578196e-16
2.4625,7.7571346759691038e-16,7.400596281999768e-16,8.8607106225806881e-16,6.7208296909461618e-16,4.1592408953873377e-16,3.8477861786161114e-16,9.5927440613206066e-16
2.465,-7.715854087679608e-16,-8.5782207134526129e-16,-7.5716237110760344e-16,-8.7203867648132154e-16,-8.9262060276628965e-16,-9.0774434988449049e-16,-5.4362730508129311e-16
2.4675,6.5490325224900887e-16,6.800591128261162e-16,6.4100452403181586e-16,6.1356229357419883e-16,4.6983320743460895e-16,4.855431761524694e-16,1.235587383910171e-15
2.47,5.2345853930398832e-16,5.385081022622597e-16,4.8193453708502918e-16,3.947025840149918e-16,3.0358302057295524e-16,2.8096237033334747e-16,-7.9566524859024298e-16
2.4725,-2.3679872295351821e-16,-3.042363982368765e-16,-1.6774252015440752e-16,-8.8902435215918877e-17,-1.150483256477985e-16,-2.1399576454475153e-18,1.1584447185108007e-15
2.475,-1.6939092191114877e-16,-1.0480870620321121e-16,-1.5202038206740143e-16,-1.7473693755093854e-16,-2.3209419115470671e-16,-2.240317085141409e-16,1.0474284135986693e-15
2.4775,-1.8679324041799524e-16,-2.4449057657442156e-16,-3.4875154900918391e-16,-3.8152734471559828e-16,-3.7616775471609258e-16,-3.2599353695708576e-16,-8.9363907319074222e-16
2.48,1.8590349441002376e-16,2.3652114532942352e-16,1.3765131204142188e-16,9.9310228974901891e-17,1.5848713541887822e-16,4.240592185927252e-17,3.959396235390866e-16
2.4825,-4.4629091796585933e-17,-8.9944292915459147e-17,-1.5260376197347429e-16,-1.6793879746071743e-16,-1.1845648033361421e-16,-6.4174266120399064e-17,-9.8093760222947333e-16
2.485,-6.385885645343394e-16,-6.4082954542112875e-16,-6.1569739525325305e-16,-7.1023109610141342e-16,-5.2532212801291227e-16,-5.6316696811528675e-16,-1.1869918293779955e-15
2.4875,-2.1200167875658912e-16,-4.4234356378241484e-16,-4.3374894984728155e-16,-6.0194789746617318e-16,-5.600693548172984e-16,-5.3226098367186038e-16,-2.5152518615830715e-15
2.49,2.1522765904106475e-16,2.1074269712309341e-16,2.9062460229933487e-16,3.0192760120027311e-16,2.6943930313486749e-17,1.0505182503076692e-16,2.1880658799883198e-15
2.4925,-5.0010713512583789e-16,-4.1513391386037361e-16,-4.7687821190391668e-16,-5.3336407112200427e-16,-5.2617253593515296e-16,-6.2817123929906147e-16,-9.8162141798274353e-16
2.495,-4.0418743766642089e-16,-4.8190613036270166e-16,-5.7486484495715869e-16,-6.1626459766634467e-16,-7.5028715180903114e-16,-1.0047940014509785e-15,-1.6512674910772217e-15
2.4975,-2.3753006825913463e-16,-3.6151268220187821e-16,-3.2551210111828612e-16,-4.3159153024882665e-16,-4.353234839950949e-16,-5.4296075108942136e-16,6.7206952473333906e-17
2.5,-6.2696369005873105e-16,-7.0850313961530587e-16,-6.0214807902758919e-16,-5.1723705242250165e-16,-5.7074045486517598e-16,-4.4470233372791079e-16,-1.6059060671160216e-16
2.5025,2.8365808164677643e-16,8.4288709545483462e-17,2.1238133870901095e-16,2.0344930976754319e-16,2.7711891079371945e-16,4.7600108846613525e-17,1.38301228687513e-15
2.505,6.3601085554218193e-16,5.2151896535923131e-16,5.2005830998857426e-16,5.8687214438980684e-16,5.6434694519660982e-16,7.1016905755242477e-16,1.638165795699077e-16
2.5075,-1.4436507628278071e-16,-1.7375578901019562e-16,-2.5674557173743872e-16,-3.3118362835571522e-16,-3.8372319615574273e-16,-3.1106965975829352e-16,-5.6294673490349165e-17
2.51,2.0028427940413033e-16,8.328991448868994e-17,2.0208025411903571e-18,-1.4413549826177303e-16,6.6208810294368858e-17,1.7230402781283085e-17,2.0503027792328787e-17
2.5125,-5.0277213739000113e-16,-4.8155414507771498e-16,-3.696922834128994e-16,-4.8382972120435914e-16,-3.6855252782471101e-16,-3.7376318065997839e-16,1.0833472676442113e-15
