Physical Time (s),phi_alt_flux_top Monitor (kg-m/s^3): top_cv1,phi_alt_flux_top Monitor (kg-m/s^3): top_cv2,phi_alt_flux_top Monitor (kg-m/s^3): top_cv3,phi_alt_flux_top Monitor (kg-m/s^3): top_cv4,phi_alt_flux_top Monitor (kg-m/s^3): top_cv5,phi_alt_flux_top Monitor (kg-m/s^3): top_cv6,phi_alt_flux_top Monitor (kg-m/s^3): top_cv7
2.0475,1.8759322607679008e-10,2.3479558156203449e-10,3.1579245877207153e-10,4.0444885736733575e-10,4.2079354584673022e-10,-1.7898865085312392e-09,-6.5087493889172672e-09
2.05,1.8683543324587322e-10,2.3388685808464404e-10,3.1455388246048139e-10,4.0346274274520853e-10,4.2208666541236982e-10,-1.7741874258076762e-09,-6.5136935509078989e-09
2.0525,1.8607604447744538e-10,2.3298089629133891e-10,3.1331445358716132e-10,4.0247177149443447e-10,4.233271474231988e-10,-1.7584574779167701e-09,-6.5185139145673811e-09
2.055,1.8535398179693054e-10,2.3212191956440906e-10,3.1212324233223203e-10,4.015292432575685e-10,4.2456852360109578e-10,-1.7426715650392917e-09,-6.523237060024856e-09
2.0575,1.8467600599876353e-10,2.3131569264246317e-10,3.1098541909957828e-10,4.0063967907655422e-10,4.2581453268324003e-10,-1.7268392283760224e-09,-6.5278797303397031e-09
2.06,1.8400580090878966e-10,2.3051893189474259e-10,3.0985153257414555e-10,3.9974797062528133e-10,4.2700801867120515e-10,-1.7109884417091981e-09,-6.5324413593154089e-09
2.0625,1.8337771262674794e-10,2.2977138548272853e-10,3.0876460887403093e-10,3.9890054037388591e-10,4.2819650281863459e-10,-1.695108715350739e-09,-6.536957032444154e-09
2.065,1.8278892691132924e-10,2.2906874514138384e-10,3.0772148363105294e-10,3.9809374481775552e-10,4.2937701842724927e-10,-1.679213353206489e-09,-6.5414514431106522e-09
2.0675,1.8222415179429898e-10,2.2839291783788725e-10,3.0669986880851811e-10,3.9730126499695061e-10,4.3052189872363401e-10,-1.6633226993538417e-09,-6.5459296191268198e-09
2.07,1.8170041540126802e-10,2.2776348379620352e-10,3.0572169212868224e-10,3.9654673359305509e-10,4.3165505173247009e-10,-1.647435993943701e-09,-6.5504201031364636e-09
2.0725,1.8118128515849486e-10,2.2713770094332261e-10,3.0473719078025953e-10,3.9577516952925874e-10,4.3271859934106699e-10,-1.6315870011080087e-09,-6.5549276279888652e-09
2.075,1.8068228163839275e-10,2.2653298293452696e-10,3.0376651238020378e-10,3.9500751991536798e-10,4.3373339359565508e-10,-1.6157667060576453e-09,-6.559482817773659e-09
2.0775,1.8018927163437952e-10,2.2593253914927933e-10,3.0278969415287971e-10,3.9422099073470345e-10,4.3467526396010151e-10,-1.5999925689888675e-09,-6.5640834971222571e-09
2.08,1.7973846917395632e-10,2.2537774101290196e-10,3.0185376566589628e-10,3.9346703927818807e-10,4.3559636005140446e-10,-1.5842659446209407e-09,-6.5687685423881341e-09
2.0825,1.7933338815796627e-10,2.2487150782202412e-10,3.0096078929806628e-10,3.9274696405342356e-10,4.364982201576986e-10,-1.5686095048568961e-09,-6.5735500905369946e-09
2.085,1.7895106356939656e-10,2.2438796983710548e-10,3.0008258837898193e-10,3.9202893556538472e-10,4.3734754988198168e-10,-1.5530564297411918e-09,-6.5784404377545613e-09
2.0875,1.7857712814454869e-10,2.239096358558072e-10,2.9919852874789539e-10,3.9128949295306653e-10,4.3812100206938725e-10,-1.5376322092664996e-09,-6.5834391046409484e-09
2.09,1.7822811231236548e-10,2.2345654500425622e-10,2.9833163340665962e-10,3.9055416092540664e-10,4.3884581157936773e-10,-1.5223185694070538e-09,-6.5885610139922185e-09
2.0925,1.7793435470530299e-10,2.2306485679193896e-10,2.975236856079153e-10,3.8986844069759972e-10,4.3956963020960226e-10,-1.5070903323689601e-09,-6.5938382256663299e-09
2.095,1.7764289752778696e-10,2.2267238278638123e-10,2.967041081854163e-10,3.8915356701538617e-10,4.402113103236594e-10,-1.4919862136548144e-09,-6.5992516798010916e-09
2.0975,1.7737010080664907e-10,2.2229869839410489e-10,2.9589604574785491e-10,3.8843504472630859e-10,4.4079763496721984e-10,-1.4769691611047848e-09,-6.6048033511104871e-09
2.1,1.7708991361638609e-10,2.2191478234694446e-10,2.9506792932889222e-10,3.8767841277171736e-10,4.4129450542369141e-10,-1.4620518535775922e-09,-6.6104919558875918e-09
2.1025,1.7682022940275198e-10,2.2154196920009769e-10,2.9424394514649953e-10,3.869109556727119e-10,4.4173142683872295e-10,-1.4472420230447711e-09,-6.6163296645402581e-09
2.105,1.7657160867886347e-10,2.2119323820574909e-10,2.9344118458301683e-10,3.8615384753062376e-10,4.4213285343243592e-10,-1.4325346866401402e-09,-6.6223234364108728e-09
2.1075,1.7633144956128672e-10,2.2085477464059239e-10,2.9264291019083576e-10,3.8538632702456784e-10,4.4247760877905372e-10,-1.4179303720663173e-09,-6.6284573424450692e-09
2.11,1.7608762379874769e-10,2.205137375860517e-10,2.9183732638196462e-10,3.8459667673664835e-10,4.427546910695055e-10,-1.403421700264485e-09,-6.6347314062783537e-09
2.1125,1.7583437597137448e-10,2.2016572201029442e-10,2.9102147193727326e-10,3.8378255501340751e-10,4.4296371428849221e-10,-1.3890050227467375e-09,-6.6411325013523234e-09
2.115,1.7555313287623992e-10,2.1978913217084179e-10,2.9017159242916713e-10,3.8291938788609572e-10,4.4308134211437033e-10,-1.3746848375306441e-09,-6.6476445562106766e-09
2.1175,1.752813663198873e-10,2.1942855646305651e-10,2.8933927313317375e-10,3.820645290406689e-10,4.4317063590215468e-10,-1.3604260575270628e-09,-6.6542626935996881e-09
2.12,1.7498045833675176e-10,2.190394746801028e-10,2.8847605667772848e-10,3.8116526861390623e-10,4.4317979182704413e-10,-1.3462461603886149e-09,-6.6609476964436659e-09
2.1225,1.7466327194327526e-10,2.1863851076267625e-10,2.8760293899648308e-10,3.8024583053909112e-10,4.4313622931510204e-10,-1.3321251944564297e-09,-6.6676849749849087e-09
2.125,1.743274186125829e-10,2.1822523318502098e-10,2.8671946608040274e-10,3.7930647240322045e-10,4.4304288196117778e-10,-1.3180567177809492e-09,-6.6744504551134589e-09
2.1275,1.7399219639096039e-10,2.1782121525135559e-10,2.8585105963075807e-10,3.7837597359781724e-10,4.4293053833018494e-10,-1.3040093853799592e-09,-6.6812208305167075e-09
2.13,1.7359697245424231e-10,2.1735740596862264e-10,2.8492073076161919e-10,3.7737107933744918e-10,4.427149619405993e-10,-1.2900275793148702e-09,-6.6879544068781842e-09
2.1325,1.7319142382337985e-10,2.1689302755097372e-10,2.8399742439917473e-10,3.7636937891190273e-10,4.4248003235920336e-10,-1.2760655922982985e-09,-6.6946561029531218e-09
2.135,1.7275492553915999e-10,2.16405026628963e-10,2.8305720964297099e-10,3.7534514085300205e-10,4.4220196674653794e-10,-1.2621262204159812e-09,-6.7012956033577476e-09
2.1375,1.7227195664618564e-10,2.1587642930320218e-10,2.8208185138479003e-10,3.7427952993312984e-10,4.4186347843431244e-10,-1.2482068644358826e-09,-6.7078287090944889e-09
2.14,1.7174019436928539e-10,2.1530583975550351e-10,2.8107051486863463e-10,3.7317315803055677e-10,4.4146762083377844e-10,-1.2342962752185161e-09,-6.7142312610150703e-09
2.1425,1.7117309657519872e-10,2.1470932319918691e-10,2.800434496792128e-10,3.7205049152983816e-10,4.4104285510818774e-10,-1.2203793824051246e-09,-6.7204948499757931e-09
2.145,1.705909963714679e-10,2.1411105711450737e-10,2.7902842412145461e-10,3.7094243244438202e-10,4.4062309984375683e-10,-1.2064244860474496e-09,-6.7265950895854971e-09
2.1475,1.6995546709409774e-10,2.1346648790396705e-10,2.7797624312294307e-10,3.6979690189221427e-10,4.401558712483749e-10,-1.1924522208722869e-09,-6.7324901966205199e-09
2.15,1.6927950737807455e-10,2.1279223699294372e-10,2.7690735662368873e-10,3.6863721380746388e-10,4.3966830348512168e-10,-1.178443333912869e-09,-6.7381686481817161e-09
2.1525,1.6856955855050419e-10,2.1209575736597158e-10,2.7582908923157676e-10,3.674724227398036e-10,4.3917190306363595e-10,-1.1643851909325169e-09,-6.7436059421185098e-09
2.155,1.6782288895748747e-10,2.1137443794158345e-10,2.7473978657683196e-10,3.6630227643015606e-10,4.3866796911230808e-10,-1.1502785851098613e-09,-6.7487914628256747e-09
2.1575,1.670055860162648e-10,2.1058850828252239e-10,2.7359475011457485e-10,3.6507642598615567e-10,4.3810494749481397e-10,-1.1361402603518492e-09,-6.7536813595960435e-09
2.16,1.6614200002079749e-10,2.0976636225016609e-10,2.7242765132290404e-10,3.638346164595101e-10,4.3752649159987206e-10,-1.1219443885329992e-09,-6.7582937594911136e-09
2.1625,1.6524105119733224e-10,2.0891798105232163e-10,2.7124997373362005e-10,3.6258886759160023e-10,4.3694704785212143e-10,-1.107669700323864e-09,-6.7625879838209768e-09
2.165,1.6430642479179034e-10,2.0804797023049127e-10,2.7006591322058445e-10,3.6134581328277896e-10,4.3637386588755633e-10,-1.0933179312888704e-09,-6.7665499358421619e-09
2.1675,1.633378585354909e-10,2.0715585114984051e-10,2.6887369764446767e-10,3.6010241867900787e-10,4.358019514577213e-10,-1.0789136298855949e-09,-6.7702027786552335e-09
2.17,1.6233544336238459e-10,2.0624142671749847e-10,2.676729923357938e-10,3.5885717284101452e-10,4.3522972367764381e-10,-1.0644643013631008e-09,-6.773563716881881e-09
2.1725,1.6130057194694386e-10,2.0530493116332434e-10,2.6646230244476274e-10,3.5760729756850164e-10,4.346544860457355e-10,-1.0499581726077107e-09,-6.7766342217387069e-09
2.175,1.6025665960485984e-10,2.0437200078343657e-10,2.6527000810508007e-10,3.5638423654695829e-10,4.341086863182187e-10,-1.0353613435230476e-09,-6.7794052301905447e-09
2.1775,1.5921873461794828e-10,2.0346036475127606e-10,2.6411631535034577e-10,3.5520880438956352e-10,4.3361524320354451e-10,-1.0206696639638554e-09,-6.7818824988133115e-09
2.18,1.5809919564250534e-10,2.0246791309663926e-10,2.6288432063463151e-10,3.5395234156455199e-10,4.3303674117649882e-10,-1.0059797919643645e-09,-6.7840370866326637e-09
2.1825,1.5693292193226886e-10,2.0143489470423124e-10,2.6161934758370986e-10,3.5266378709398147e-10,4.3242517922236839e-10,-9.9127458238983952e-10,-6.7859053566930467e-09
2.185,1.5576534042414453e-10,2.0041232345019947e-10,2.6037744309274193e-10,3.5140421809798103e-10,4.3184418151877613e-10,-9.7651593694647059e-10,-6.7875143524778601e-09
2.1875,1.5457685251667476e-10,1.9937727652640745e-10,2.5913225602685449e-10,3.5014311753799486e-10,4.3126034095960079e-10,-9.6173018848409264e-10,-6.7888804989591888e-09
2.19,1.5333148105545628e-10,1.9828600696286489e-10,2.5783245283284398e-10,3.4882361046559334e-10,4.3061161610061145e-10,-9.469680661206019e-10,-6.7900096935306797e-09
2.1925,1.5206720236840686e-10,1.9718118833988823e-10,2.5652554670013238e-10,3.4749631388777343e-10,4.2994978660938796e-10,-9.3220214386094923e-10,-6.7909372223534221e-09
2.195,1.5080312346161461e-10,1.9608380624240166e-10,2.552347625593536e-10,3.4618537589413716e-10,4.292989357588339e-10,-9.1742626449751075e-10,-6.7916833088970741e-09
2.1975,1.4950021388494981e-10,1.9494662333080683e-10,2.5390534958317849e-10,3.4482977778318774e-10,4.2859222975184631e-10,-9.0270799704146825e-10,-6.7922893090112387e-09
2.2,1.4820067347780952e-10,1.9381822818084143e-10,2.5259040624203971e-10,3.4348566912343853e-10,4.2788775442826598e-10,-8.8802074206593816e-10,-6.7927927991501068e-09
2.2025,1.4689287405710332e-10,1.9268218648684476e-10,2.5126881254729559e-10,3.4212703424695226e-10,4.2715670342657055e-10,-8.7337781647578454e-10,-6.7932066082606256e-09
2.205,1.4553317488017311e-10,1.914870940908033e-10,2.4988211456333847e-10,3.4068847074893997e-10,4.263287367540241e-10,-8.588228436016218e-10,-6.7935210972200973e-09
2.2075,1.4418274261253214e-10,1.9030367476186206e-10,2.48510490107109e-10,3.3925740862562754e-10,4.2549622787949772e-10,-8.4429432975889902e-10,-6.7937528888887245e-09
2.21,1.4280266008659906e-10,1.8908628158718324e-10,2.4710179717115755e-10,3.3777726604537019e-10,4.2459834359649151e-10,-8.2985624140060534e-10,-6.7939209136144407e-09
2.2125,1.4145278064288032e-10,1.8790341182545512e-10,2.4573255916675509e-10,3.3633089006950333e-10,4.2372214334471006e-10,-8.154703794615742e-10,-6.7940698814715069e-09
2.215,1.4009727560143056e-10,1.8671110059439065e-10,2.4435195091599023e-10,3.3485981338475043e-10,4.2280302083320418e-10,-8.0118903437544012e-10,-6.7942266286543055e-09
2.2175,1.387171249068202e-10,1.8548655130469408e-10,2.4293295780559769e-10,3.3333331454464913e-10,4.2180608996590612e-10,-7.8703693746083047e-10,-6.7944005244423663e-09
2.22,1.3734795694855963e-10,1.8426980429581911e-10,2.4152100601242072e-10,3.3180147140781608e-10,4.2078565325846602e-10,-7.7298005927287785e-10,-6.7946129612284802e-09
2.2225,1.3593122428379672e-10,1.8299348515913261e-10,2.4003959322020778e-10,3.3017824283299011e-10,4.1964690204180925e-10,-7.5909543966205179e-10,-6.7948603141455205e-09
2.225,1.34515624065562e-10,1.817111479757557e-10,2.3854718432203309e-10,3.2852721740176554e-10,4.1845720958512363e-10,-7.4533834194282194e-10,-6.7951545516013384e-09
2.2275,1.3311502084670236e-10,1.8043903448719599e-10,2.370633357062048e-10,3.2686963954517839e-10,4.1724089430351507e-10,-7.3169258727557833e-10,-6.7955045652576576e-09
2.23,1.317022707004788e-10,1.7914368720228128e-10,2.3554865551633496e-10,3.2516081485979816e-10,4.1594798599337243e-10,-7.1819150635760787e-10,-6.7958932279675994e-09
2.2325,1.3030344151976284e-10,1.7785711118575001e-10,2.3404224707964768e-10,3.2344610826224402e-10,4.1462925400949964e-10,-7.0480366354916468e-10,-6.7963484645859466e-09
2.235,1.2890566352527032e-10,1.7656304008537471e-10,2.3252511271959103e-10,3.217020906770757e-10,4.132580347643407e-10,-6.9155170501734308e-10,-6.7968681419894975e-09
2.2375,1.2750862731602192e-10,1.7526016674094099e-10,2.3099672944813086e-10,3.1992933053090407e-10,4.1183570168733551e-10,-6.7843228797206268e-10,-6.7974497952485578e-09
2.24,1.2609779646317539e-10,1.7393097728390716e-10,2.2943599637174027e-10,3.1810542358738313e-10,4.1034022876482392e-10,-6.6545189759937276e-10,-6.7980647338726059e-09
2.2425,1.2468872482800076e-10,1.7259378443570315e-10,2.2786489652266028e-10,3.1625661551304758e-10,4.0879882281432951e-10,-6.525962979248291e-10,-6.798719614675645e-09
2.245,1.2328732805936735e-10,1.7125448315477765e-10,2.2628987341502929e-10,3.1438911158101295e-10,4.072191203201228e-10,-6.3986105781603697e-10,-6.7994029246199858e-09
2.2475,1.218943135781436e-10,1.6991969232647309e-10,2.2471813793112514e-10,3.1251127102863932e-10,4.0560970834633522e-10,-6.2723052419545557e-10,-6.8000850693934243e-09
2.25,1.2052611773597506e-10,1.6860537569256912e-10,2.2317044669778108e-10,3.1064696276834506e-10,4.0399906816727748e-10,-6.1468096864087357e-10,-6.8007498066633117e-09
2.2525,1.1914622018019784e-10,1.6726846997196581e-10,2.2159840442958232e-10,3.0874240678558389e-10,4.0232693901790129e-10,-6.0226187774671229e-10,-6.80138260450249e-09
2.255,1.1777759062514872e-10,1.6593379099189395e-10,2.2003102327244056e-10,3.0683151252458922e-10,4.0063102078806312e-10,-5.899520521948841e-10,-6.8019953791719252e-09
2.2575,1.1640708451983691e-10,1.6458665939756566e-10,2.1845135719256874e-10,3.0489626432006763e-10,3.9889327856227069e-10,-5.7776123477961623e-10,-6.8025772086690503e-09
2.26,1.1508004751644263e-10,1.6328043627435526e-10,2.1692358856509163e-10,3.0301024242223837e-10,3.9719508137432335e-10,-5.6562145013867239e-10,-6.8031388765417015e-09
2.2625,1.1376639511213035e-10,1.6198005520635699e-10,2.1540733844933403e-10,3.0112832876135683e-10,3.9548952635719173e-10,-5.5355262716036262e-10,-6.8036345909176225e-09
2.265,1.1248042044893941e-10,1.6070296681386527e-10,2.1392373505598168e-10,2.9927472167679237e-10,3.9380460908611502e-10,-5.4152423427488391e-10,-6.8040469377592251e-09
2.2675,1.1118946681895494e-10,1.5941050844685127e-10,2.1242986215096992e-10,2.9740115048430999e-10,3.920901732101045e-10,-5.295719918592416e-10,-6.8043405856582378e-09
2.27,1.0991187142838099e-10,1.5812495253820133e-10,2.1095074469752361e-10,2.9553645154048162e-10,3.9037682786455786e-10,-5.176675180358815e-10,-6.8045101625684086e-09
2.2725,1.086507455075332e-10,1.5684940585229347e-10,2.0949125685340252e-10,2.9368666604395852e-10,3.8867124021082384e-10,-5.0580619334065278e-10,-6.8045483750700861e-09
2.275,1.0738970765460731e-10,1.5556496770626279e-10,2.0803052346670412e-10,2.9182995690520935e-10,3.8695054858670765e-10,-4.9400885308387168e-10,-6.8044443652504496e-09
2.2775,1.0618410373736891e-10,1.5433622578480311e-10,2.0664245995513108e-10,2.9004882128895105e-10,3.8530526632008176e-10,-4.8220818962225674e-10,-6.8042042909248566e-09
2.28,1.0498330295967725e-10,1.5310351729731906e-10,2.0525878673248289e-10,2.8826660827655371e-10,3.8365387116392862e-10,-4.7046727128765972e-10,-6.8037982530992483e-09
2.2825,1.0381878443481672e-10,1.5190448217961648e-10,2.0392320107806591e-10,2.8653363938213959e-10,3.8205215834090683e-10,-4.5874444253395514e-10,-6.8032316106122723e-09
2.285,1.0267310336771422e-10,1.5071882384134556e-10,2.0261319165071101e-10,2.8482555402994936e-10,3.8047351041637693e-10,-4.4705537893711825e-10,-6.8024878108872307e-09
2.2875,1.0154423520480241e-10,1.4953953284637957e-10,2.0132232241762425e-10,2.8313676698818012e-10,3.7891210774973794e-10,-4.3541101779724041e-10,-6.8015724020008643e-09
2.29,1.0040219809850735e-10,1.4833512561398212e-10,2.0001389789069488e-10,2.814255108354448e-10,3.7732224726347993e-10,-4.238565115082791e-10,-6.800469889301412e-09
2.2925,9.929664637999501e-11,1.4716516402020468e-10,1.9875708449240996e-10,2.7976958780105438e-10,3.7578933095182925e-10,-4.1229516743358949e-10,-6.7991897421975125e-09
2.295,9.8216337393599131e-11,1.460154215506464e-10,1.9753421592248138e-10,2.7814815727257241e-10,3.742895988182833e-10,-4.0074391266116778e-10,-6.7977191393597042e-09
2.2975,9.715870329457928e-11,1.4488395221146673e-10,1.9634382839701762e-10,2.7655893593045787e-10,3.7281878272149024e-10,-3.8921015158871942e-10,-6.7960406528355915e-09
2.3,9.6145000919854408e-11,1.4379445482164109e-10,1.9521118190991157e-10,2.7502998867723112e-10,3.7140933875368389e-10,-3.7769413860244181e-10,-6.7941808326680599e-09
2.3025,9.5155637274313389e-11,1.4272434765846289e-10,1.9410990698740767e-10,2.7353413414400584e-10,3.7002957030764549e-10,-3.6623071678052676e-10,-6.7921630822156884e-09
2.305,9.4194991474313072e-11,1.4167836044735081e-10,1.930439669965205e-10,2.7207442771802314e-10,3.6868013940608961e-10,-3.5482548372026459e-10,-6.7899937921982058e-09
2.3075,9.3258612080639301e-11,1.4065170408971635e-10,1.9200865389078936e-10,2.7064429265072193e-10,3.6735481917805052e-10,-3.4348074898717387e-10,-6.7876855694630254e-09
2.31,9.2365809467457113e-11,1.396680741554845e-10,1.910294944341933e-10,2.6927196227308409e-10,3.6608424126373491e-10,-3.3217596637830453e-10,-6.7852366642662386e-09
2.3125,9.1480729301451929e-11,1.3868495972282108e-10,1.9005631519575437e-10,2.6790206719828394e-10,3.6480643188864434e-10,-3.2096691834355646e-10,-6.7826448506681075e-09
2.315,9.0620938967204795e-11,1.3772345967622401e-10,1.8911384261845427e-10,2.665616274514942e-10,3.6355143148386163e-10,-3.0983329595886833e-10,-6.7799195783231879e-09
2.3175,8.9785401600964249e-11,1.3678197619011614e-10,1.8819939330158355e-10,2.652478124802305e-10,3.6231500204259917e-10,-2.9878170457272934e-10,-6.7770693565499906e-09
2.32,8.8991526057565318e-11,1.3588105003543593e-10,1.873353459494196e-10,2.6398574182648126e-10,3.6112366232049293e-10,-2.8779365956442919e-10,-6.774119447619734e-09
2.3225,8.8204994100391722e-11,1.3497987255073526e-10,1.8647457797248174e-10,2.6272284104409992e-10,3.5992051940497515e-10,-2.7692596569670901e-10,-6.7710673622934167e-09
2.325,8.7462753277563059e-11,1.3412281861632481e-10,1.8566605703983643e-10,2.6151240645033839e-10,3.5876040270933273e-10,-2.6613034800566092e-10,-6.7679247987828672e-09
2.3275,8.6762915530060285e-11,1.3330811268964578e-10,1.849058803008349e-10,2.6034977281309231e-10,3.5763721280144918e-10,-2.5541923302815294e-10,-6.7647047056504839e-09
2.33,8.608801946777685e-11,1.3251375323948389e-10,1.8416798761695416e-10,2.59207341879503e-10,3.565216321614706e-10,-2.4482705344172049e-10,-6.7614132884623809e-09
