Physical Time (s),ev_top Monitor (kg-m/s^3): top_cv1,ev_top Monitor (kg-m/s^3): top_cv2,ev_top Monitor (kg-m/s^3): top_cv3,ev_top Monitor (kg-m/s^3): top_cv4,ev_top Monitor (kg-m/s^3): top_cv5,ev_top Monitor (kg-m/s^3): top_cv6,ev_top Monitor (kg-m/s^3): top_cv7
5.405,5.0915780342244722e-10,5.3830092103787226e-10,5.5183779452434305e-10,5.6852693520198261e-10,5.8869177514123624e-10,6.1367402315255047e-10,6.1755171272781126e-10
5.4075,5.0888327776038237e-10,5.379949903956616e-10,5.5151546686305386e-10,5.6818795975040165e-10,5.8833890242918132e-10,6.1331138118615649e-10,6.1718949245300537e-10
5.41,5.0872874887212225e-10,5.3781637955941746e-10,5.5132061167062871e-10,5.6797259899462561e-10,5.8810535376691931e-10,6.1306272098244197e-10,6.1694010387370033e-10
5.4125,5.0869713029873602e-10,5.3776815388343092e-10,5.5125639999000891e-10,5.6788410824860947e-10,5.8799437762572687e-10,6.1293138743965893e-10,6.1680691994338341e-10
5.415,5.0879098262440625e-10,5.3785302878709578e-10,5.5132565827919777e-10,5.6792541116842234e-10,5.8800892349420671e-10,6.1292042688883148e-10,6.1679302257972519e-10
5.4175,5.0901243210826372e-10,5.3807328733067323e-10,5.515307757809104e-10,5.6809901938684876e-10,5.8815167617137543e-10,6.1303274405791814e-10,6.1690134292661307e-10
5.42,5.0936317216502412e-10,5.3843074666930546e-10,5.518736583911107e-10,5.6840698549207415e-10,5.8842491196303729e-10,6.132708229677092e-10,6.1713439844826446e-10
5.4225,5.0984448513373835e-10,5.3892675566898339e-10,5.5235571547779263e-10,5.6885086815854665e-10,5.8883037730802647e-10,6.136365759327025e-10,6.1749413652427644e-10
5.425,5.1045715660847809e-10,5.39562110356899e-10,5.5297777709553118e-10,5.6943167512539136e-10,5.8936920963097736e-10,6.1413129976833455e-10,6.1798189702984987e-10
5.4275,5.1120153434773352e-10,5.403371163290834e-10,5.5374016944772586e-10,5.7014990514426385e-10,5.9004204655958046e-10,6.1475584720672272e-10,6.1859859000094954e-10
5.43,5.1207736369193143e-10,5.4125143025071258e-10,5.5464256378628183e-10,5.7100539365756097e-10,5.9084891410431602e-10,6.15510511791339e-10,6.1934456568579913e-10
5.4325,5.1308383155876298e-10,5.4230411428974075e-10,5.5568402691054509e-10,5.719973577425534e-10,5.9178926143866322e-10,6.1639503409388916e-10,6.2021962852548972e-10
5.435,5.142193742700459e-10,5.4349343268198996e-10,5.56862819861804e-10,5.7312419970952206e-10,5.9286173985581855e-10,6.1740838571010621e-10,6.2122281557786225e-10
5.4375,5.1548174426265583e-10,5.4481692892036982e-10,5.5817649207217512e-10,5.7438361563513389e-10,5.9406427891285219e-10,6.1854880479310584e-10,6.2235242460124453e-10
5.44,5.168679916295325e-10,5.4627143537936612e-10,5.596218953976908e-10,5.7577264298489348e-10,5.9539413890456646e-10,6.1981382075434024e-10,6.2360604377226125e-10
5.4425,5.1837445791346023e-10,5.4785304113261852e-10,5.6119512633865284e-10,5.7728759970862784e-10,5.968478391458121e-10,6.2120017366008077e-10,6.2498045792135016e-10
5.445,5.1999669255139859e-10,5.4955695710496879e-10,5.6289135897206282e-10,5.789239045420139e-10,5.9842101839829697e-10,6.2270381274560192e-10,6.2647167892635466e-10
5.4475,5.2172946801355061e-10,5.5137752551495607e-10,5.6470485581903892e-10,5.8067604481152562e-10,6.0010839089563557e-10,6.2431975611562182e-10,6.2807479311849843e-10
5.45,5.2356670546974707e-10,5.5330819219010845e-10,5.6662897031725468e-10,5.825375546764268e-10,6.0190372035071143e-10,6.2604205346944362e-10,6.2978391169332982e-10
5.4525,5.2550144320561139e-10,5.5534148571626114e-10,5.6865613413032022e-10,5.8450101975019662e-10,6.0379981329148608e-10,6.2786377448833586e-10,6.315921600433365e-10
5.455,5.2752592149141694e-10,5.5746910890722979e-10,5.7077795813058782e-10,5.8655819497510519e-10,6.0578864794104573e-10,6.2977719657173269e-10,6.3349189033154226e-10
5.4575,5.29631515053909e-10,5.5968187115220328e-10,5.729851732679533e-10,5.8869997765976817e-10,6.0786135869540203e-10,6.3177380772020006e-10,6.3547467008487514e-10
5.46,5.3180889514819549e-10,5.6196989449814127e-10,5.7526786166959293e-10,5.9091667378228006e-10,6.1000851901547689e-10,6.3384450835891728e-10,6.3753147493147804e-10
5.4625,5.3404814620163953e-10,5.6432275702457443e-10,5.7761560377753354e-10,5.9319813140532581e-10,6.1222025444198259e-10,6.3597975526048595e-10,6.396528314286606e-10
5.465,5.3633901444137514e-10,5.6672972128158066e-10,5.8001765455234622e-10,5.9553382091717576e-10,6.1448627017394445e-10,6.3816954706483825e-10,6.4182878542569807e-10
5.4675,5.3867095485023086e-10,5.691797266010146e-10,5.8246290310202342e-10,5.979127997226444e-10,6.1679582436051411e-10,6.4040337349256365e-10,6.4404886513661878e-10
5.47,5.4103311570367961e-10,5.7166133948645944e-10,5.8493983215635627e-10,6.0032371867066459e-10,6.1913774051595707e-10,6.4267028066391958e-10,6.4630216074579621e-10
5.4725,5.4341423113679205e-10,5.7416264528364489e-10,5.8743642884199833e-10,6.0275473170060144e-10,6.2150031225849818e-10,6.4495873632861426e-10,6.4857719063106751e-10
5.475,5.4580262811014578e-10,5.7667131131266385e-10,5.8994029411510565e-10,6.0519361479371142e-10,6.2387146216843912e-10,6.4725684595746301e-10,6.5086211573751214e-10
5.4775,5.4818636242462071e-10,5.7917477556247346e-10,5.9243884344715668e-10,6.0762799350747797e-10,6.2623902362612497e-10,6.4955270684631702e-10,6.5314508898900591e-10
5.48,5.5055340892690905e-10,5.8166043867421532e-10,5.9491947873486966e-10,6.1004551018084788e-10,6.2859090862895725e-10,6.5183452325295475e-10,6.5541436444829071e-10
5.4825,5.5289177257118916e-10,5.8411576051470226e-10,5.9736967018926911e-10,6.1243389401084761e-10,6.3091514296921278e-10,6.5409057913660352e-10,6.5765826276376158e-10
5.485,5.5518956161387779e-10,5.8652831309099534e-10,5.997770044073964e-10,6.1478096407156615e-10,6.3319978886617799e-10,6.5630915004413207e-10,6.5986509382638372e-10
5.4875,5.5743497143529869e-10,5.88885750128648e-10,6.0212915264483205e-10,6.1707458973438403e-10,6.3543289839001685e-10,6.5847845616360658e-10,6.6202310425579091e-10
5.49,5.596162849176956e-10,5.9117579413310076e-10,6.0441382767226763e-10,6.1930262999899575e-10,6.376024553550916e-10,6.6058664313462307e-10,6.641204643116027e-10
5.4925,5.6172189399848556e-10,5.9338626751658324e-10,6.0661881462245111e-10,6.214530156097034e-10,6.396965159489643e-10,6.6262193437357826e-10,6.6614542385570162e-10
5.495,5.6374060020353342e-10,5.9550542659734794e-10,6.0873233052044949e-10,6.2351414856580461e-10,6.4170368282554322e-10,6.6457315616398385e-10,6.6808684407364583e-10
5.4975,5.6566170069026941e-10,5.9752207030038758e-10,6.1074315033427844e-10,6.2547502024068975e-10,6.4361317989613539e-10,6.6642971778153338e-10,6.6993416912495463e-10
5.5,5.6747502974609813e-10,5.9942557474649417e-10,6.1264065392482153e-10,6.2732520552134008e-10,6.4541480002243565e-10,6.6818158402254558e-10,6.7167739320072115e-10
5.5025,5.6917089587023171e-10,6.0120581821802334e-10,6.1441475015500601e-10,6.2905478275854282e-10,6.4709879292645526e-10,6.6981914566508577e-10,6.7330692488797625e-10
5.505,5.7074025936531461e-10,6.028533885797329e-10,6.1605609540722755e-10,6.3065456012439766e-10,6.4865608546075423e-10,6.7133345211620807e-10,6.7481382624637026e-10
5.5075,5.7217482802275493e-10,6.0435969040212614e-10,6.1755617624161455e-10,6.3211613089016402e-10,6.5007833819062269e-10,6.7271625758361396e-10,6.7618986869105333e-10
5.51,5.7346722708939415e-10,6.05717104548333e-10,6.1890745401938082e-10,6.3343203416172981e-10,6.5135816612716377e-10,6.7396029922544039e-10,6.7742780852879721e-10
5.5125,5.7461103934098079e-10,6.0691902024287717e-10,6.2010339142503715e-10,6.3459583522979265e-10,6.5248922470842705e-10,6.7505934600851062e-10,6.7852142667315e-10
5.515,5.7560088893162923e-10,6.0795990207950549e-10,6.2113851210340239e-10,6.3560219296188985e-10,6.5346627294661292e-10,6.7600824321270347e-10,6.7946558242054646e-10
5.5175,5.7643245702349018e-10,6.0883527258980557e-10,6.2200837809116506e-10,6.3644681907888394e-10,6.5428513979776839e-10,6.7680289367318508e-10,6.8025619217859011e-10
5.52,5.7710244927640055e-10,6.0954165867300336e-10,6.2270952853408374e-10,6.3712637631663365e-10,6.5494257324494257e-10,6.774401157988418e-10,6.8089008930051643e-10
5.5225,5.7760844408345176e-10,6.1007646183435032e-10,6.2323937139515394e-10,6.3763836514299816e-10,6.554361420409984e-10,6.7791756784582637e-10,6.813649422792393e-10
5.525,5.7794891665089284e-10,6.1043802689048304e-10,6.2359628779817116e-10,6.3798124222709834e-10,6.5576439325407666e-10,6.782338396032729e-10,6.816793489290819e-10
5.5275,5.7812322617537884e-10,6.1062566782428765e-10,6.2377965015786606e-10,6.3815441347361441e-10,6.5592677533139816e-10,6.7838839950653918e-10,6.8183277800612734e-10
5.53,5.7813164761320721e-10,6.1063968344766873e-10,6.2378981049313898e-10,6.3815823500136608e-10,6.5592368112893941e-10,6.7838166445545259e-10,6.8182563976560641e-10
5.5325,5.7797547296934285e-10,6.1048142067834142e-10,6.2362815449725472e-10,6.3799412381917151e-10,6.5575656033695378e-10,6.7821512645800443e-10,6.8165943691530855e-10
5.535,5.7765692504404716e-10,6.101531561399467e-10,6.2329696493360152e-10,6.3766440648398676e-10,6.554277774335209e-10,6.7789118173732383e-10,6.8133657818285502e-10
5.5375,5.7717906928753782e-10,6.0965800383221055e-10,6.227993442878938e-10,6.3717222084242146e-10,6.5494047811227653e-10,6.7741299176734409e-10,6.8086024471900532e-10
5.54,5.7654582655442297e-10,6.089999447303467e-10,6.221392687226786e-10,6.3652153178512295e-10,6.5429860659547713e-10,6.7678447782031996e-10,6.8023435548052049e-10
5.5425,5.7576191154936462e-10,6.0818380965445696e-10,6.2132159147360813e-10,6.3571713328642682e-10,6.535069065476233e-10,6.7601032078042341e-10,6.7946357701494368e-10
5.545,5.748328393254124e-10,6.072153061866345e-10,6.2035207824343006e-10,6.3476473958692742e-10,6.525710706488578e-10,6.7509619472168183e-10,6.7855358424868255e-10
5.5475,5.7376493356125214e-10,6.061010201234475e-10,6.1923738065616912e-10,6.3367101117750949e-10,6.5149779004353478e-10,6.7404889005273502e-10,6.7751118763756958e-10
5.55,5.7256522960461684e-10,6.0484827161045394e-10,6.1798484758457581e-10,6.3244333435960919e-10,6.5029448409948306e-10,6.7287592854013305e-10,6.7634392676490262e-10
5.5525,5.7124131003013991e-10,6.0346489638027337e-10,6.1660228886863291e-10,6.3108950943793442e-10,6.4896897203921233e-10,6.7158516391251963e-10,6.7505966700143711e-10
5.555,5.6980114469212252e-10,6.0195905909971524e-10,6.15097794624549e-10,6.2961754347089487e-10,6.4752924096672543e-10,6.7018455333063039e-10,6.7366636163225444e-10
5.5575,5.6825294700637576e-10,6.0033913732301328e-10,6.1347965026568682e-10,6.2803560357154035e-10,6.4598338672845899e-10,6.6868208119089872e-10,6.7217198085127762e-10
5.56,5.666050999297778e-10,5.9861368872248857e-10,6.1175632757527519e-10,6.2635201809080068e-10,6.443396444941609e-10,6.6708588948737975e-10,6.7058464688296529e-10
5.5625,5.6486626975645535e-10,5.9679162625698559e-10,6.0993668678713662e-10,6.2457551404660818e-10,6.4260663741391519e-10,6.6540451684384406e-10,6.689128951758316e-10
5.565,5.6304515329729696e-10,5.9488200465895328e-10,6.0802977302434761e-10,6.2271500328667215e-10,6.4079318243501264e-10,6.636467400161679e-10,6.6716549830150507e-10
5.5675,5.6115070147214015e-10,5.92894214299217e-10,6.0604498614834577e-10,6.20779743336613e-10,6.3890842140404191e-10,6.6182167018716904e-10,6.6535157146015602e-10
5.57,5.5919205069325898e-10,5.9083783905067841e-10,6.0399193345046638e-10,6.1877920174933041e-10,6.3696168023967815e-10,6.5993857440442237e-10,6.6348038213840623e-10
5.5725,5.5717845554891589e-10,5.8872256204584155e-10,6.0188030632029938e-10,6.1672293501416563e-10,6.3496237993851877e-10,6.580067802928205e-10,6.6156125253235857e-10
5.575,5.5511911015882634e-10,5.8655798219781277e-10,5.9971966801839904e-10,6.1462032871103652e-10,6.329197662553717e-10,6.5603541899952051e-10,6.5960330454935636e-10
5.5775,5.530230631035067e-10,5.8435354580301983e-10,5.9751937716586969e-10,6.124805135831867e-10,6.3084281110447355e-10,6.5403334179449726e-10,6.5761538662719472e-10
5.58,5.508991954256335e-10,5.8211852378715439e-10,5.952886015077024e-10,6.1031241580811414e-10,6.2874025609183875e-10,6.5200914127747954e-10,6.5560607692329766e-10
5.5825,5.4875598578948545e-10,5.798617471378326e-10,5.9303607049301817e-10,6.0812451822586068e-10,6.2662037113774242e-10,6.4997089891057889e-10,6.5358344389298354e-10
5.585,5.4660130940683498e-10,5.7759139415001823e-10,5.9076988803824082e-10,6.0592471432402131e-10,6.244908289676831e-10,6.4792604392411401e-10,6.515548927892901e-10
5.5875,5.4444242888607072e-10,5.7531502613937688e-10,5.8849757105666917e-10,6.0372032177787225e-10,6.2235875035476683e-10,6.4588146548466555e-10,6.4952727919631753e-10
5.59,5.422861573497598e-10,5.7303981772954457e-10,5.8622626895454222e-10,6.0151825583744002e-10,6.2023084144659564e-10,6.4384367409504306e-10,6.4750707226126648e-10
5.5925,5.4013907581590704e-10,5.7077278759596592e-10,5.8396297955476503e-10,5.9932524605702883e-10,6.18113580997361e-10,6.4181890926931411e-10,6.4550047815675266e-10
5.595,5.3800755452731938e-10,5.6852076042366753e-10,5.8171448645325146e-10,5.9714778602594902e-10,6.1601318830133774e-10,6.3981310832991509e-10,6.4351340458385345e-10
5.5975,5.3589761223434655e-10,5.6629016742195932e-10,5.7948716609063673e-10,5.9499195224665608e-10,6.1393543477913294e-10,6.3783175649637337e-10,6.4155130311059214e-10
5.6,5.3381481448640292e-10,5.6408692744626229e-10,5.7728688829973943e-10,5.9286333474056775e-10,6.1188559109968983e-10,6.3587984252140397e-10,6.3961912785331448e-10
5.6025,5.3176426781325957e-10,5.6191645461441202e-10,5.7511901573922291e-10,5.9076703110724538e-10,6.0986844724226194e-10,6.3396182979186692e-10,6.3772128203071978e-10
5.605,5.2975068729989257e-10,5.597837453927941e-10,5.7298848220667464e-10,5.8870771339930696e-10,6.0788839524107914e-10,6.3208176632696227e-10,6.3586173774781251e-10
5.6075,5.2777836965474814e-10,5.5769337773320089e-10,5.7089980019357453e-10,5.8668961586523517e-10,6.0594940110111044e-10,6.3024325542504667e-10,6.3404401267031809e-10
5.61,5.258512555177337e-10,5.5564958252046506e-10,5.6885715202729598e-10,5.8471664162519675e-10,6.0405508279070026e-10,6.2844951518611207e-10,6.3227125489004437e-10
5.6125,5.2397297567522662e-10,5.5365629919999298e-10,5.6686448151404694e-10,5.8279248855167379e-10,6.0220884042642984e-10,6.2670356874237196e-10,6.3054642733292184e-10
5.615,5.2214676365940499e-10,5.5171708099361354e-10,5.6492535651062466e-10,5.8092049130905138e-10,6.0041370399013361e-10,6.2500814328064006e-10,6.2887219305656239e-10
5.6175,5.2037575386572644e-10,5.4983538420687943e-10,5.6304323521162112e-10,5.7910386632989575e-10,5.9867262812868491e-10,6.2336590625714987e-10,6.27251145045034e-10
5.62,5.1866295138275839e-10,5.4801452300799259e-10,5.6122141760634555e-10,5.7734567039115119e-10,5.9698839812255678e-10,6.2177927433561853e-10,6.2568561069168566e-10
5.6225,5.1701135440166314e-10,5.4625778255692888e-10,5.5946315473161271e-10,5.7564889578467967e-10,5.9536370242239071e-10,6.2025050835846897e-10,6.241777554414442e-10
5.625,5.1542384435009239e-10,5.4456831524677295e-10,5.5777156865143038e-10,5.7401640195906958e-10,5.9380107620678898e-10,6.1878165883408154e-10,6.227295355275615e-10
5.6275,5.1390345370010411e-10,5.4294943023895492e-10,5.5614996750125307e-10,5.7245123407585453e-10,5.9230323675427518e-10,6.1737497907209698e-10,6.2134311693689734e-10
5.63,5.1245340233424234e-10,5.4140464971797385e-10,5.5460192011363549e-10,5.709567625588884e-10,5.908732846157683e-10,6.1603317681702885e-10,6.2002112238348797e-10
5.6325,5.110768681029544e-10,5.399374723529047e-10,5.5313099565263601e-10,5.6953640718481426e-10,5.8951445191023356e-10,6.1475922051006861e-10,6.1876643898983782e-10
5.635,5.0977722405650892e-10,5.38551586318313e-10,5.5174094905401867e-10,5.6819378177750212e-10,5.8823017530842525e-10,6.1355628739874033e-10,6.1758215207393041e-10
5.6375,5.0855769777101258e-10,5.3725050492835567e-10,5.5043534042783243e-10,5.6693230449743852e-10,5.8702365426615819e-10,6.124272844329337e-10,6.1647107578316403e-10
5.64,5.0742159936990777e-10,5.360377867279742e-10,5.4921775113189596e-10,5.6575539169326142e-10,5.8589807020035224e-10,6.113750720588154e-10,6.1543598331360703e-10
5.6425,5.0637212998320333e-10,5.3491685161940455e-10,5.480916027631801e-10,5.64666296642263e-10,5.8485647061778323e-10,6.1040235051675173e-10,6.1447949661123116e-10
5.645,5.0541267556360958e-10,5.3389130416515207e-10,5.4706050010243921e-10,5.6366846923303357e-10,5.8390211100038035e-10,6.0951207528515174e-10,6.1360450549445025e-10
5.6475,5.0454666753140502e-10,5.3296482408961337e-10,5.4612815110853915e-10,5.6276549373496767e-10,5.8303838826192391e-10,6.0870737775455947e-10,6.1281408225727927e-10
5.65,5.0377765069411038e-10,5.3214123194510165e-10,5.4529844440506882e-10,5.619612073433888e-10,5.8226903069728701e-10,6.0799174078304989e-10,6.1211164579652908e-10
5.6525,5.0310933510090215e-10,5.3142451807168657e-10,5.4457546567431645e-10,5.6125967753448303e-10,5.815980495085344e-10,6.0736904164900338e-10,6.1150101170984246e-10
5.655,5.0254540671745803e-10,5.3081863008083078e-10,5.4396325225741834e-10,5.6066491319799063e-10,5.8102942647075456e-10,6.0684315864074638e-10,6.1098599437174311e-10
5.6575,5.0208946896964955e-10,5.3032740638222758e-10,5.4346571549343508e-10,5.601807589459012e-10,5.805669161273324e-10,6.0641774082071043e-10,6.1057018723539728e-10
5.66,5.0174501241709129e-10,5.2995455831963828e-10,5.4308662058663367e-10,5.5981090879404777e-10,5.8021408044299232e-10,6.0609619533887492e-10,6.1025695273506585e-10
5.6625,5.015154009008877e-10,5.2970365153902099e-10,5.4282956459227999e-10,5.595589281209068e-10,5.7997441102576126e-10,6.0588184126178059e-10,6.1004957553025808e-10
5.665,5.0140380468745191e-10,5.2957801543326551e-10,5.4269790127126271e-10,5.5942817446760881e-10,5.7985124214816826e-10,6.0577792023699871e-10,6.0995127393701857e-10
5.6675,5.0141316110358781e-10,5.2958070725250481e-10,5.4269471130303219e-10,5.5942173682235012e-10,5.798476721957748e-10,6.0578751368010515e-10,6.0996511150615698e-10
5.67,5.0154611370213103e-10,5.297144708780127e-10,5.4282278162528362e-10,5.5954240480931075e-10,5.7996650086715002e-10,6.0591346099652748e-10,6.1009391737141771e-10
5.6725,5.0180494640137638e-10,5.2998169176973415e-10,5.4308456641316106e-10,5.5979267471285088e-10,5.8021024453274921e-10,6.0615834592142727e-10,6.1034027433120862e-10
5.675,5.0219156810506887e-10,5.3038438002433033e-10,5.434821369433904e-10,5.6017469621889516e-10,5.8058109237981141e-10,6.0652436690896752e-10,6.1070638485934515e-10
5.6775,5.0270739271742228e-10,5.3092400376135981e-10,5.4401698664070205e-10,5.6069008550478048e-10,5.8108074818691745e-10,6.0701322643934033e-10,6.1119396248496367e-10
5.68,5.0335335995678974e-10,5.3160147746233911e-10,5.4469000259742975e-10,5.6133979775374202e-10,5.8171025205226615e-10,6.0762602990095018e-10,6.1180412733157479e-10
5.6825,5.0412989314180011e-10,5.3241713259439713e-10,5.4550146703043686e-10,5.6212416646725686e-10,5.8247002458492052e-10,6.0836330577678814e-10,6.1253742365854935e-10
