Physical Time (s),ep_top Monitor (kg-m/s^3): top_cv1,ep_top Monitor (kg-m/s^3): top_cv2,ep_top Monitor (kg-m/s^3): top_cv3,ep_top Monitor (kg-m/s^3): top_cv4,ep_top Monitor (kg-m/s^3): top_cv5,ep_top Monitor (kg-m/s^3): top_cv6,ep_top Monitor (kg-m/s^3): top_cv7
0.3625,1.6903704820814347e-07,1.3822035287364901e-07,6.350553441545132e-08,2.1657204612006522e-08,6.8410382874514737e-09,3.1549220338383466e-09,9.6357878762642356e-09
0.365,1.7744748301102291e-07,1.4616406744243513e-07,7.219542003316226e-08,3.327363980423288e-08,2.1223608364611803e-08,2.1092812310808591e-08,2.9387282973004926e-08
0.3675,1.8377943033722864e-07,1.5310570640544959e-07,8.2443465043583417e-08,4.7830265816547332e-08,3.9014939592461966e-08,4.2494386430533791e-08,5.246448995035527e-08
0.37,1.877387575281719e-07,1.5876850238402613e-07,9.4032072982706212e-08,6.506455731511701e-08,5.9865895200558176e-08,6.6890217268923715e-08,7.8328860475809702e-08
0.3725,1.8904490626458256e-07,1.6294139439590116e-07,1.0710573009284993e-07,8.5366392336233452e-08,8.4255974403409151e-08,9.4805608615563065e-08,1.0748827493607234e-07
0.375,1.8734343374664829e-07,1.6493191074966815e-07,1.1982300392518879e-07,1.05932591337667e-07,1.0885599132538973e-07,1.2247170600504811e-07,1.3601631554032904e-07
0.3775,1.8250212099674934e-07,1.6467216623254376e-07,1.3236596135542919e-07,1.2709932204903314e-07,1.3408402834238887e-07,1.50395244282551e-07,1.6444652907512478e-07
0.38,1.7438933746251961e-07,1.6181898321385254e-07,1.439588165073155e-07,1.4780520076915026e-07,1.5874749216720981e-07,1.7732657180874294e-07,1.9154058453481635e-07
0.3825,1.6295758526867231e-07,1.5613290236887877e-07,1.538807586040355e-07,1.6703487185161346e-07,1.8171008447493578e-07,2.0210012890433327e-07,2.161770294358594e-07
0.385,1.482351263947198e-07,1.474862900220904e-07,1.6157070787230789e-07,1.8395133510004002e-07,2.0203606259695762e-07,2.2377818292647329e-07,2.3748649386510019e-07
0.3875,1.3030594645650694e-07,1.358160956972374e-07,1.6652289929224693e-07,1.9779105171441321e-07,2.1888651365394273e-07,2.4154105945953386e-07,2.5472875909293069e-07
0.39,1.0932932521539247e-07,1.2114079597650353e-07,1.6831436301119566e-07,2.079016013603472e-07,2.31554890785751e-07,2.5471487717207346e-07,2.6730708039726584e-07
0.3925,8.5590392655080994e-08,1.0362058192797853e-07,1.6670352124317637e-07,2.138496204600741e-07,2.3957246860867753e-07,2.628700410699184e-07,2.7485745006586648e-07
0.395,5.951751247542536e-08,8.3582551171757583e-08,1.6168104122214108e-07,2.1548209068723143e-07,2.4277188038458169e-07,2.6588256848585725e-07,2.7730523676693626e-07
0.3975,3.1683902683653073e-08,6.1513076637869716e-08,1.5344585138089862e-07,2.1289873161272662e-07,2.4125913224092503e-07,2.6390624563349305e-07,2.7483644654963112e-07
0.4,2.7851934667205621e-09,3.8026980857885485e-08,1.4236289977582066e-07,2.0640534278182753e-07,2.3536521831096926e-07,2.5732464760648083e-07,2.6785065596251652e-07
0.4025,-2.6370682710958331e-08,1.3850958643076561e-08,1.289425583602834e-07,1.9648651297840954e-07,2.2561538762019104e-07,2.4672030858092011e-07,2.5693215686065466e-07
0.405,-5.5630959921424616e-08,-1.0850478437358383e-08,1.1334812410971913e-07,1.8333884434516846e-07,2.1224614094806999e-07,2.3235911524466723e-07,2.4232007719438462e-07
0.4075,-8.3801022846199954e-08,-3.5028081470849995e-08,9.6367897782023873e-08,1.6775948835605481e-07,1.9610448618249183e-07,2.1515504467948279e-07,2.2490827960749931e-07
0.41,-1.0958700469314329e-07,-5.7491408483564366e-08,7.9053576340777566e-08,1.5085206170277195e-07,1.7837760766440151e-07,1.9637044481769689e-07,2.059295585097389e-07
0.4125,-1.3211369335113834e-07,-7.7445244216176719e-08,6.2164223103466678e-08,1.3344850494207223e-07,1.5997179535445319e-07,1.7696473242991539e-07,1.8629185910948661e-07
0.415,-1.495699976392349e-07,-9.3225506366640949e-08,4.7359670881292693e-08,1.1741264281501752e-07,1.4289826090219293e-07,1.590470457470817e-07,1.6808609315925244e-07
0.4175,-1.6159310512828107e-07,-1.0449693920364004e-07,3.5097598166885302e-08,1.033336828681412e-07,1.277990229309788e-07,1.4327484837328564e-07,1.5191652051906722e-07
0.42,-1.6796906726640141e-07,-1.1109439200313333e-07,2.5657975456614437e-08,9.161320024293417e-08,1.1511749286132776e-07,1.3008769570149368e-07,1.3817434669498377e-07
0.4225,-1.6825510679403207e-07,-1.1248573885068498e-07,1.9986623954064839e-08,8.3464626898441461e-08,1.0614397856685713e-07,1.2078450915234017e-07,1.2817023597100797e-07
0.425,-1.6326995478917787e-07,-1.0942025337077782e-07,1.751466996498636e-08,7.8350962578780093e-08,1.0032902055760099e-07,1.1474227338320752e-07,1.2125462184671921e-07
0.4275,-1.5377244846272851e-07,-1.0263377022309101e-07,1.7541182026723926e-08,7.5527573747368734e-08,9.686018149948673e-08,1.1104906808949428e-07,1.1649131659795411e-07
0.43,-1.4054824042847399e-07,-9.2610065066530631e-08,2.0180659366375017e-08,7.5259132959354481e-08,9.5976448403480924e-08,1.0988685011087329e-07,1.1413590976686367e-07
0.4325,-1.2434885339006015e-07,-8.0128555264773264e-08,2.4430959984867733e-08,7.6305273744019492e-08,9.6293405265218947e-08,1.097321431524617e-07,1.1261121094991514e-07
0.435,-1.0556174497422013e-07,-6.5693189079242462e-08,2.9398183694299035e-08,7.7449312030116919e-08,9.6420006863529795e-08,1.0903229757117307e-07,1.1029390002185467e-07
0.4375,-8.5278678878990205e-08,-5.0040131143287384e-08,3.4894823167475158e-08,7.857897960805235e-08,9.6166831566838749e-08,1.0755333463465821e-07,1.0702729460565946e-07
0.44,-6.4176591618402441e-08,-3.3763646703603393e-08,4.0239651201527097e-08,7.8773138443739224e-08,9.4463362115297112e-08,1.0410243641906827e-07,1.0158119564085608e-07
0.4425,-4.3233982059067005e-08,-1.7700511179679905e-08,4.4677979723828737e-08,7.7125052086504313e-08,9.0301674970179314e-08,9.7604587813319729e-08,9.2885781213348847e-08
0.445,-2.3467541857955303e-08,-2.7396927610982861e-09,4.7403955467570261e-08,7.2742315797609642e-08,8.2719221179482624e-08,8.7066554356568463e-08,7.9964696076525136e-08
0.4475,-5.8593969768447072e-09,1.0344394610567528e-08,4.8027454765552728e-08,6.5373117668866648e-08,7.1507548464477249e-08,7.2337834989462321e-08,6.2726774983360336e-08
0.45,9.0157350590212055e-09,2.1057658922617197e-08,4.621098460998378e-08,5.4744853646897036e-08,5.6414918185907942e-08,5.3196335313976664e-08,4.0978501161075169e-08
0.4525,2.0763913568969357e-08,2.9022175501018989e-08,4.1657697892752041e-08,4.0621939907609589e-08,3.7243068521699775e-08,2.9480474766287247e-08,1.45935585723042e-08
0.455,2.9066451664487585e-08,3.3920211282843161e-08,3.4127564271055102e-08,2.2866443418152068e-08,1.3923063163237369e-08,1.1853474281520584e-09,-1.6374278953900637e-08
0.4575,3.3690439537173568e-08,3.5551201979454412e-08,2.3610252409308931e-08,1.6762886743559756e-09,-1.3213795352880265e-08,-3.1231544566633991e-08,-5.1368589794438798e-08
0.46,3.4718300778427259e-08,3.4241881302503274e-08,1.1590874663525311e-08,-2.0414525061972003e-08,-4.1033918721631839e-08,-6.4125231993558216e-08,-8.6500142922975379e-08
0.4625,3.2456714520625451e-08,3.0227634505089545e-08,-1.6767637366709893e-09,-4.2974412542193575e-08,-6.8968196634287132e-08,-9.6753300779023424e-08,-1.209280749250542e-07
0.465,2.7061293664595087e-08,2.3490207625380565e-08,-1.6645350453108758e-08,-6.6709283246938784e-08,-9.7810523924973629e-08,-1.2992711494009687e-07,-1.554217262748265e-07
0.4675,1.9020516358578266e-08,1.4500074303013015e-08,-3.2681236534702977e-08,-9.0703280311400557e-08,-1.2645370337353198e-07,-1.6235340500950536e-07,-1.8859067537700601e-07
0.47,8.8851883030264573e-09,3.8374826403884507e-09,-4.8932074508670325e-08,-1.1378699530186264e-07,-1.5355194999407074e-07,-1.9252288961547505e-07,-2.1886285333760173e-07
0.4725,-2.7746969361304247e-09,-7.8984150619532559e-09,-6.4505360262968052e-08,-1.3477208528514287e-07,-1.77753878313455e-07,-2.1894390472319287e-07,-2.4472532119779513e-07
0.475,-1.537412873929708e-08,-2.0117260781731138e-08,-7.8605839871197759e-08,-1.5261648063738368e-07,-1.9787321178356229e-07,-2.4031749811386426e-07,-2.6490623730435685e-07
0.4775,-2.8441427924390131e-08,-3.2329326469009352e-08,-9.059305761480304e-08,-1.6649543693792202e-07,-2.1297904279259553e-07,-2.5564955015514155e-07,-2.7847020987035615e-07
0.48,-4.1413851217430232e-08,-4.3920685300056361e-08,-9.9504834390338719e-08,-1.7508980187698579e-07,-2.2158602103717483e-07,-2.6335730026123406e-07,-2.8392349281997864e-07
0.4825,-5.3192543248316432e-08,-5.3851810356061023e-08,-1.0414350733071202e-07,-1.7690099097403116e-07,-2.2203206657264071e-07,-2.6175559116782569e-07,-2.7975729664678742e-07
0.485,-6.3181017522819662e-08,-6.1602911093510353e-08,-1.040770211559676e-07,-1.7141067243162223e-07,-2.1375144813632728e-07,-2.5035218594140099e-07,-2.6565562203663106e-07
0.4875,-7.1062991474575527e-08,-6.695764743832969e-08,-9.9451923788102107e-08,-1.5893130752762734e-07,-1.9713146958408454e-07,-2.2968438794039616e-07,-2.4231768492737299e-07
0.49,-7.6744393232997004e-08,-6.985700227311587e-08,-9.0381812565584335e-08,-1.3969323425142146e-07,-1.7245791185772464e-07,-2.001487148268131e-07,-2.1022771630261708e-07
0.4925,-8.0124145529841045e-08,-7.021877461174157e-08,-7.6913964612923455e-08,-1.1389408939644895e-07,-1.4002541620843825e-07,-1.6215853757854617e-07,-1.6984241584749375e-07
0.495,-8.1200094678408258e-08,-6.8064921155902475e-08,-5.9229450238506596e-08,-8.1929949657851163e-08,-1.0038021561598225e-07,-1.1639281215574733e-07,-1.2184250219113627e-07
0.4975,-8.0361590300565562e-08,-6.3895232649597163e-08,-3.8410676394323677e-08,-4.5473506773932206e-08,-5.5540330118074625e-08,-6.5102160095905604e-08,-6.847159119894929e-08
0.5,-7.7695498900276077e-08,-5.7798425126628321e-08,-1.4660667126625957e-08,-4.9079483521133796e-09,-5.9925975236081948e-09,-8.8376916755833096e-09,-1.0202181280102778e-08
0.5025,-7.3891365025483036e-08,-5.0592492911138021e-08,1.0386501430033124e-08,3.7332240691996639e-08,4.539648428231542e-08,4.929634225094217e-08,4.9897464562205932e-08
0.505,-6.9144262638532185e-08,-4.2473483997296993e-08,3.6421911842003677e-08,8.0743723323825738e-08,9.8028820428213264e-08,1.0867808432071894e-07,1.1129367754264373e-07
0.5075,-6.4032459825618814e-08,-3.4092633667207375e-08,6.2316255833856846e-08,1.2368983564022993e-07,1.4999782380436193e-07,1.6727860723441227e-07,1.7200359737638566e-07
0.51,-5.9194136692276353e-08,-2.6165636984890313e-08,8.686767407565373e-08,1.6445798250712134e-07,1.993306194937333e-07,2.229971165577281e-07,2.299504011724452e-07
0.5125,-5.5241032455973315e-08,-1.9368652939634091e-08,1.0893027728133598e-07,2.014116471566158e-07,2.4414750617194243e-07,2.7381600037200448e-07,2.8311393502099131e-07
0.515,-5.2508722936667292e-08,-1.4045170088790214e-08,1.2797462978934694e-07,2.3379248878907094e-07,2.8357800673183956e-07,3.1878747339889641e-07,3.305425177079779e-07
0.5175,-5.154580423100503e-08,-1.0813714439375536e-08,1.4290751958671275e-07,2.6001903911652842e-07,3.1578337220153353e-07,3.55886100906919e-07,3.7014546075710823e-07
0.52,-5.2803368211545696e-08,-1.0191856827343365e-08,1.5273979812588406e-07,2.7860348736208431e-07,3.3900971075078943e-07,3.8313857752916864e-07,3.9983999160897421e-07
0.5225,-5.6183926364396795e-08,-1.2079624068824033e-08,1.574849512480786e-07,2.893996207059435e-07,3.5301936900941917e-07,4.0017964375503781e-07,4.1916533122645454e-07
0.525,-6.1411079675393885e-08,-1.6208779091436798e-08,1.5740637060789844e-07,2.9262978699817138e-07,3.5798768048649135e-07,4.0708799867136029e-07,4.2810084284344826e-07
0.5275,-6.8074058639966906e-08,-2.218816017828293e-08,1.5294222622321237e-07,2.8880068047201533e-07,3.5442751908947572e-07,4.0432320834753153e-07,4.2701156541629776e-07
0.53,-7.5625488669831088e-08,-2.9490619938932009e-08,1.4471154569018984e-07,2.7869122872566437e-07,3.4318686383644593e-07,3.9273406686650727e-07,4.1666599971807152e-07
0.5325,-8.3268641753725053e-08,-3.7309447623642255e-08,1.3376820994293831e-07,2.6369597567507914e-07,3.2585222730805397e-07,3.7400300915400769e-07,3.986860453772774e-07
0.535,-9.0129139456666459e-08,-4.4737864454239268e-08,1.2133292205918606e-07,2.4543403524954546e-07,3.0427961146702208e-07,3.5015567657887628e-07,3.7508311175469175e-07
0.5375,-9.5117945458118727e-08,-5.0576444376825614e-08,1.0938831306317338e-07,2.2674708904519065e-07,2.8178748867788833e-07,3.2486576840106139e-07,3.4957464771886526e-07
0.54,-9.8124156050288779e-08,-5.479584317398775e-08,9.7738313169829572e-08,2.0725652368252017e-07,2.5796177029173342e-07,2.9776665053553634e-07,3.218214535774927e-07
0.5425,-9.8614667033168271e-08,-5.6919778621625937e-08,8.6991798467279844e-08,1.8791927748243098e-07,2.3397809710570665e-07,2.7022360329738214e-07,2.9324248756789988e-07
0.545,-9.604646373030475e-08,-5.6364967443104211e-08,7.7945195208896688e-08,1.6988779880111344e-07,2.1119687312222511e-07,2.4376437875111632e-07,2.6543301447308589e-07
0.5475,-8.9828341385938328e-08,-5.2620657026049822e-08,7.0863425845622727e-08,1.5324589154450012e-07,1.8965087162037304e-07,2.1841176642249684e-07,2.3844066877484784e-07
0.55,-7.949281094979306e-08,-4.5179179204254893e-08,6.6579210214977992e-08,1.3915970070077429e-07,1.7071791072439607e-07,1.9571010388271855e-07,2.1389746863814801e-07
0.5525,-6.4999559811376938e-08,-3.3854334002507324e-08,6.5834989796830515e-08,1.2884842492849864e-07,1.5584479624572363e-07,1.7729921282582486e-07,1.9356334307718079e-07
0.555,-4.6744169301852171e-08,-1.8937912462180979e-08,6.8712800554127978e-08,1.2263312730301338e-07,1.4546976140793779e-07,1.6373007411549408e-07,1.7809353853464285e-07
0.5575,-2.5248719839045886e-08,-9.3841398535476178e-10,7.470263485853093e-08,1.1997324208913628e-07,1.3902348049649496e-07,1.5444843105446002e-07,1.6700560136013285e-07
0.56,-1.2268091932320227e-09,1.9448704356442723e-08,8.3069926828111169e-08,1.2006874182631561e-07,1.3565642525952789e-07,1.4858773919423068e-07,1.5948997099399335e-07
0.5625,2.446978891283786e-08,4.1416980744627835e-08,9.2998270782099464e-08,1.220132498829972e-07,1.3439821097021333e-07,1.451338440072857e-07,1.5457089194461598e-07
0.565,5.091275726562654e-08,6.4103649746827653e-08,1.0363867697218211e-07,1.2483648279856212e-07,1.3419613428601243e-07,1.4297156318299469e-07,1.5115068349944172e-07
0.5675,7.7164123718720226e-08,8.6639640440083357e-08,1.1414505876291966e-07,1.2754914206809296e-07,1.3396241853606876e-07,1.4094062577549189e-07,1.4806671097368378e-07
0.57,1.0231736346611996e-07,1.0818592604845448e-07,1.2372599946928418e-07,1.2923437441674938e-07,1.3268122410127223e-07,1.3795164740561134e-07,1.4421282435414796e-07
0.5725,1.2553624579777659e-07,1.2797174451147155e-07,1.3169605384497661e-07,1.2913070613728759e-07,1.2950779477526145e-07,1.3309067175864983e-07,1.3864873624735761e-07
0.575,1.4608097364915621e-07,1.4532005191065775e-07,1.3750176990818636e-07,1.2666951309016728e-07,1.2381708172493813e-07,1.2567192980909238e-07,1.3065619715708322e-07
0.5775,1.6332440971005349e-07,1.5966210214957269e-07,1.4072850354909338e-07,1.2147871383282944e-07,1.1521223970413775e-07,1.1525003353287983e-07,1.1975317216246075e-07
0.58,1.7676995182794789e-07,1.7055372376814859e-07,1.4110940225296109e-07,1.1338475848061727e-07,1.0352685662369634e-07,1.0162597188570719e-07,1.0570082788344881e-07
0.5825,1.8607442347616976e-07,1.7769718306144807e-07,1.3854503366881538e-07,1.0242798147844903e-07,8.8838853317110727e-08,8.4863149464115737e-08,8.8520150739143491e-08
0.585,1.9107314254813235e-07,1.8096449072846661e-07,1.331216267561994e-07,8.8876002626857044e-08,7.1481085842592172e-08,6.5299106225366505e-08,6.8504538917390318e-08
0.5875,1.9179593546391657e-07,1.8041112895239352e-07,1.2511330483137293e-07,7.3217773705706888e-08,5.2031558652321186e-08,4.3535454263592085e-08,4.6211441606083792e-08
0.59,1.884643984316748e-07,1.7627039307334106e-07,1.1495645103483911e-07,5.6120575376951609e-08,3.1262870477045421e-08,2.0384297324929241e-08,2.2411170225409545e-08
0.5925,1.8145736049425684e-07,1.6891836163281587e-07,1.0319493219202075e-07,3.8353921140702005e-08,1.0055899971818726e-08,-3.2229901060059867e-09,-2.0015221827649609e-09
0.595,1.7126203787759844e-07,1.5882771958776147e-07,9.0426951303134749e-08,2.0722738659337278e-08,-1.0673865142047028e-08,-2.6312987107851644e-08,-2.6081178574858091e-08
0.5975,1.5843624027051395e-07,1.4653416248549037e-07,7.7274746329113554e-08,4.0319070153866838e-09,-3.0015175990482246e-08,-4.7910665998608051e-08,-4.8867728518228115e-08
0.6,1.4358972509486249e-07,1.3261978333275256e-07,6.4369320487990102e-08,-1.0932912557564008e-08,-4.7082268396433102e-08,-6.7061130061751126e-08,-6.9402952522506621e-08
0.6025,1.2736338606605589e-07,1.1769133534450023e-07,5.2319524301397896e-08,-2.3447292270345688e-08,-6.1062501042040891e-08,-8.2879858351343588e-08,-8.6776265704856751e-08
0.605,1.1039070969639751e-07,1.0234207981639772e-07,4.1666087047072104e-08,-3.2907265064244193e-08,-7.1284260344014605e-08,-9.4627947037489941e-08,-1.002007153358131e-07
0.6075,9.3273140332668136e-08,8.7126372970813903e-08,3.2849728972325008e-08,-3.8867835620967118e-08,-7.7258821706539142e-08,-1.0175709827721407e-07,-1.0905897941067283e-07
0.61,7.6536257652950618e-08,7.2517776368598321e-08,2.6172907168244658e-08,-4.1083503352187203e-08,-7.8724237966975377e-08,-1.039586762036212e-07,-1.1295957932969171e-07
0.6125,6.0613668659925026e-08,5.8894736565265691e-08,2.1792787936269718e-08,-3.95131546560187e-08,-7.5650322041638018e-08,-1.0117068847321941e-07,-1.1175201905297375e-07
0.615,4.5841057720832332e-08,4.6536161613945708e-08,1.972683104846983e-08,-3.43099121383151e-08,-6.8228330959693491e-08,-9.3568361916701586e-08,-1.0552638568879397e-07
0.6175,3.2454793514771243e-08,3.5621201926789847e-08,1.9863213710761627e-08,-2.5802582593673238e-08,-5.6850069602220323e-08,-8.154335321743091e-08,-9.4601478406699126e-08
0.62,2.0598635248629972e-08,2.6236565262175423e-08,2.1978935395152004e-08,-1.4467900051366105e-08,-4.2077381374616844e-08,-6.5672598048980745e-08,-7.9500680090001971e-08
0.6225,1.0333046291714016e-08,1.8387372269965369e-08,2.5765575398755921e-08,-8.8983365244956959e-10,-2.4596499552854035e-08,-4.6671174907843154e-08,-6.0909271626373503e-08
0.625,1.64999546766752e-09,1.2012681448975067e-08,3.0854729616853819e-08,1.4278112504211124e-08,-5.1745064728030441e-09,-2.5346840208942022e-08,-3.9629623379754444e-08
0.6275,-5.513264009898954e-09,7.0007885433923453e-09,3.684566427355644e-08,3.0353922664865452e-08,1.538732921957728e-08,-2.5507577073299498e-09,-1.6529635485377e-08
0.63,-1.1258793443584534e-08,3.2061283713348635e-09,4.3332827861212943e-08,4.6665813924767701e-08,3.6297699002450769e-08,2.0869154744996416e-08,7.5089377572197883e-09
0.6325,-1.5717015984570868e-08,4.626728901903548e-10,4.9933039812424753e-08,6.2595429873806183e-08,5.68257821034884e-08,4.4123035265262918e-08,3.1652092915018697e-08
0.635,-1.9029147004432207e-08,-1.3989751736040961e-09,5.6299591115633576e-08,7.759041762179561e-08,7.6313845140597845e-08,6.6491720510710337e-08,5.5132911816150837e-08
0.6375,-2.1341292873236715e-08,-2.5429185668624619e-09,6.2145443845236017e-08,9.1203162872668854e-08,9.4223732771248014e-08,8.7378628362562373e-08,7.7310365741292871e-08
0.64,-2.2790588979883828e-08,-3.1154113536094106e-09,6.7246571709371285e-08,1.030860916009653e-07,1.101290975046004e-07,1.0629988411804241e-07,9.7662889551045993e-08
0.6425,-2.3499889398719114e-08,-3.2387237446553368e-09,7.1450617636366479e-08,1.1300288332267309e-07,1.2372636975385265e-07,1.2289643190273997e-07,1.1580270761097277e-07
0.645,-2.3572234074447641e-08,-3.0062095470852012e-09,7.467720710425002e-08,1.2082582120747123e-07,1.3483324731611457e-07,1.3693190401207469e-07,1.3147232941693463e-07
0.6475,-2.3088167340159182e-08,-2.4799967016543781e-09,7.6916120682411509e-08,1.265293330783002e-07,1.4337875939593695e-07,1.4827934941064551e-07,1.4452669032113687e-07
0.65,-2.2105096693936297e-08,-1.6902904195369263e-09,7.822932302054211e-08,1.3019394715550749e-07,1.4940832106038658e-07,1.569265889930924e-07,1.5493377604036748e-07
0.6525,-2.0662182352593689e-08,-6.4106923929359486e-10,7.874400991005106e-08,1.3199886800305164e-07,1.5307654569739474e-07,1.6296998676759225e-07,1.6276316866077987e-07
0.655,-1.8784505484742447e-08,6.8329091587583462e-10,7.8639173432785965e-08,1.322093394363909e-07,1.546394560838583e-07,1.6661156742396622e-07,1.6818139545469998e-07
0.6575,-1.648891330862933e-08,2.308274153068053e-09,7.8121328383883723e-08,1.311456006149527e-07,1.5442377629827811e-07,1.6813265159907982e-07,1.7142597370727894e-07
0.66,-1.3786248785089702e-08,4.262404757924183e-09,7.7397188437896627e-08,1.291419724561295e-07,1.5278516999168289e-07,1.6785585513480846e-07,1.727709821337456e-07
0.6625,-1.0681150258114707e-08,6.574041176276478e-09,7.6651977907646095e-08,1.2650867438252582e-07,1.5006392582443748e-07,1.6610027912677279e-07,1.7248538370375863e-07
