Physical Time (s),xth_right Monitor (kg-m/s^3): right_cv1,xth_right Monitor (kg-m/s^3): right_cv2,xth_right Monitor (kg-m/s^3): right_cv3,xth_right Monitor (kg-m/s^3): right_cv4,xth_right Monitor (kg-m/s^3): right_cv5,xth_right Monitor (kg-m/s^3): right_cv6,xth_right Monitor (kg-m/s^3): right_cv7
2.0425,1.7396118697649112e-12,8.1472737410823175e-13,3.3243183933140789e-13,6.7450816594296529e-13,2.8202536410023695e-12,3.2152446791257741e-13,-2.8900794645208392e-14
2.045,1.831959661371489e-12,7.6039587017084851e-13,2.7198575028240019e-13,7.1723031575145377e-13,2.9900179893132864e-12,4.0557244327304208e-13,-8.7612019706888426e-14
2.0475,1.8731523042645087e-12,8.5388740089935326e-13,3.9229926566905518e-13,7.1052482313508106e-13,2.9172993246199668e-12,3.1034969372678907e-13,1.433672264416964e-13
2.05,1.7332307537507177e-12,7.6897505899446056e-13,2.4350108289042804e-13,6.6657225343567402e-13,3.0167525751252645e-12,3.1122838232822917e-13,5.0428711334569811e-14
2.0525,1.9393298680862018e-12,5.0756081331447945e-13,3.4689905540220745e-13,1.1161389031844029e-12,3.1275353914987591e-12,3.2997611707832882e-13,-3.5709924665717592e-15
2.055,1.9010434551945171e-12,6.8107172813298093e-13,3.157730233190709e-13,1.0340619444008852e-12,3.097631402806911e-12,2.7854097431566834e-13,-7.2027262184255994e-14
2.0575,1.9832956623330862e-12,7.3702180302138205e-13,4.0387174404441937e-13,1.1268444669915203e-12,3.2819818279145313e-12,4.0633989026879929e-13,-1.2225140020198051e-13
2.06,1.9772152294349014e-12,4.9546935044098262e-13,3.9045663940323375e-13,1.2990284431614227e-12,3.2674865569876008e-12,4.0999594460212371e-13,-8.3392679956335112e-15
2.0625,2.0862639195461485e-12,4.9671255686434818e-13,3.9920429732856666e-13,1.5487374123382955e-12,3.1428218849241588e-12,2.6898297624274156e-13,-5.4251308444433796e-14
2.065,2.137769156995819e-12,6.1413242390648532e-13,3.1183993250013287e-13,1.6455589375483461e-12,3.2537071522813377e-12,3.521793771258042e-13,2.6954876040897472e-14
2.0675,1.9725665141976278e-12,5.6197923695582053e-13,2.5941001156501303e-13,1.7967939032717516e-12,3.3423854402936382e-12,3.6633939050495237e-13,1.6998482830018119e-15
2.07,1.96685792603782e-12,5.1149147043573826e-13,1.8325544591271154e-13,2.2004756336386121e-12,3.2361820996927929e-12,3.0954810997424949e-13,8.9935945427198836e-14
2.0725,1.9379558877418094e-12,6.0319357824310813e-13,2.883000187015541e-13,2.2406822431412936e-12,3.287887581793509e-12,2.0648559294242435e-13,-3.5372721740959757e-14
2.075,2.1219521166064011e-12,5.2312615643983787e-13,4.2302920576054284e-13,2.259491425721718e-12,3.43227947999089e-12,4.240884208932841e-13,-2.3498045529229161e-14
2.0775,2.0032740212199463e-12,5.9614275417932509e-13,5.1331783670205843e-13,2.3807428830744018e-12,3.5085311891570723e-12,1.6982849640647217e-13,-5.74544450607681e-14
2.08,2.0011441633944659e-12,5.7368473067090757e-13,5.2214195365827901e-13,2.6351606841667298e-12,3.2668622326837778e-12,3.0747013692703852e-13,3.5948817312054781e-14
2.0825,1.7974590204423335e-12,7.970755337900151e-13,6.7352072593043688e-13,2.6226222518793714e-12,3.3056142211005289e-12,4.639610328532327e-13,-4.2038264290681682e-14
2.085,1.7400823937037675e-12,7.155407247521747e-13,8.2404799214030699e-13,2.7245509195270498e-12,3.3788962309867188e-12,2.7604676611433779e-13,-6.0719222213778926e-14
2.0875,1.8409733363783054e-12,7.5125292616880129e-13,1.0313164072218724e-12,2.8543349765060031e-12,3.307482303712251e-12,2.7491172693799393e-13,-3.6142370952191035e-14
2.09,1.7287500890978865e-12,9.7126358959391896e-13,1.2339365261424878e-12,2.9295079893750183e-12,3.1598485248660299e-12,3.7820115160631397e-13,-4.9396450775926077e-14
2.0925,1.7790082947539092e-12,9.2122106975227895e-13,1.6360704472591887e-12,2.9517871765628288e-12,3.0143649898135439e-12,3.6963138566927377e-13,-2.5241439301250191e-14
2.095,1.6046789171121949e-12,1.2343652249836892e-12,1.7714585897393568e-12,2.9482507824789791e-12,3.1073498547824574e-12,2.0733524323886048e-13,-1.4549768973448634e-13
2.0975,1.6610739854332523e-12,1.3528127293891184e-12,2.1709825801357826e-12,3.0029617113832429e-12,2.9329514803210622e-12,3.2100080665895595e-13,-1.2647507171186353e-13
2.1,1.645116554078066e-12,1.7272647822892678e-12,2.381698683416e-12,2.9036553732588344e-12,2.8793669731553541e-12,2.5001501677291715e-13,-1.0304857832158468e-13
2.1025,1.728358367370374e-12,1.8739296485623376e-12,2.7185389705162288e-12,2.9330603199090973e-12,2.6779711578188973e-12,2.2999772271694125e-13,-4.79907407944524e-14
2.105,1.6195702639290113e-12,2.1006533628884771e-12,2.8819645023810161e-12,2.8728016036799942e-12,2.5780362970412287e-12,3.787936330778132e-13,-1.6121281657612753e-14
2.1075,1.5082929778752644e-12,2.4104743924609196e-12,3.0589371666429182e-12,2.8269075322298941e-12,2.5010969036905953e-12,2.3251351822686794e-13,2.5728622470183374e-14
2.11,1.4384598382162782e-12,2.6633260816512837e-12,3.2852424264362639e-12,2.9689638047747342e-12,2.3889882991205197e-12,3.4826600195885114e-13,2.9297859243334357e-14
2.1125,1.5374869929623034e-12,2.6995276535649317e-12,3.3280305642654315e-12,2.5518617762846497e-12,2.2721451292085784e-12,4.358949517965286e-13,-1.3563463910981826e-14
2.115,1.3574394008143789e-12,3.1106054249357917e-12,3.4326924495700476e-12,2.5488330313115968e-12,2.0856945633925061e-12,1.916809270103018e-13,1.8059208997684401e-14
2.1175,1.3184218350643762e-12,3.2603281290233954e-12,3.4337054363634479e-12,2.5944027547956369e-12,2.0502883753617538e-12,2.8473317142495281e-13,4.663486235984286e-14
2.12,1.3932623342565661e-12,3.3139399957862869e-12,3.4601332673569977e-12,2.4695752424483953e-12,2.0910552879372097e-12,1.4966214379827333e-13,-1.2364835655930163e-14
2.1225,1.1225522790335082e-12,3.2694845976579845e-12,3.249171611819621e-12,2.2501000443328514e-12,2.0628964413605884e-12,1.9792214119937092e-13,-8.3760293140592007e-14
2.125,1.0815016450451024e-12,3.4661869703262353e-12,3.0440653596021122e-12,2.1306642378126607e-12,1.7083928440825609e-12,3.3046822128056227e-13,-1.0026658168546394e-13
2.1275,1.1845415952119874e-12,3.566583002156798e-12,2.951069622983154e-12,1.9466906302786406e-12,1.7494733893855632e-12,2.5096937531273383e-13,7.5710269707505638e-14
2.13,1.1287757978443095e-12,3.1826937637868549e-12,2.7524463192714826e-12,1.8156258597110269e-12,1.6579612305006166e-12,1.5370718165030094e-13,1.7499788664478948e-14
2.1325,1.1180826852620703e-12,3.1261232075235335e-12,2.5095931251322958e-12,1.6422182215517012e-12,1.6631563167459789e-12,1.9997140662717624e-13,-1.342936663125909e-13
2.135,1.2814495024683864e-12,2.9112334492751364e-12,2.3070071470922064e-12,1.6169094285308341e-12,1.5328851022374243e-12,2.2761251649368279e-13,1.2204451007847993e-14
2.1375,1.2211867230295648e-12,2.89460255298715e-12,2.1131819462871057e-12,1.6979568012226367e-12,1.4765670628034254e-12,3.0105229815911523e-13,-5.1992828824270987e-14
2.14,1.2269069018983467e-12,2.662777683401711e-12,1.9420322429470397e-12,1.4349674407533636e-12,1.3883199116953225e-12,3.5370995728003771e-13,-3.3346334978230388e-14
2.1425,1.104086446075512e-12,2.3886278316291769e-12,1.8852889191919385e-12,1.2987819036991373e-12,1.3290059486259107e-12,2.7746903863803298e-13,1.1538994665377131e-13
2.145,1.2179825451149014e-12,2.2427777470872521e-12,1.6675405396347513e-12,1.3358890827694738e-12,1.3147179635600743e-12,3.3365846225265258e-13,8.4438054844453209e-14
2.1475,1.15888704800136e-12,2.0384177731194574e-12,1.4597626090690016e-12,1.1079388278229927e-12,1.22553663038114e-12,3.7467643451926641e-13,-4.8195814872094852e-14
2.15,1.1734813348874598e-12,1.9382958356163013e-12,1.2547659637224148e-12,9.7323678491215896e-13,1.2935133192654328e-12,1.4711515258775885e-13,7.5890310545105031e-15
2.1525,1.1229048577268823e-12,1.6713101683453982e-12,1.093830117046672e-12,9.8964870369560042e-13,1.4056209083505391e-12,3.7206364174291361e-13,-8.3104216301045647e-15
2.155,1.282539824656732e-12,1.5167984400653438e-12,9.6118318674653274e-13,7.4597478068649849e-13,1.4089292102471107e-12,3.1254993384680093e-13,3.4415009840462862e-14
2.1575,1.116024450279656e-12,1.6056023525558749e-12,8.9905860895817853e-13,6.2463103711271188e-13,1.3414188563878521e-12,1.8805265350266806e-13,4.752505244057876e-14
2.16,1.3601391016805442e-12,1.1771162326297855e-12,6.4038643946644795e-13,6.6589165080528976e-13,1.2406825246861756e-12,2.5648305668300631e-13,5.1087318278702049e-14
2.1625,1.4706735750203296e-12,1.1709007805611585e-12,6.4416805474343012e-13,6.5826890330081572e-13,1.4154941023772557e-12,2.8656652505366018e-13,-4.8415688897328867e-14
2.165,1.3778003858874747e-12,1.092341028986667e-12,5.4127831518330002e-13,6.6421356511814315e-13,1.4827156633375364e-12,1.9845686099927407e-13,6.9722263776429121e-14
2.1675,1.5695480820784222e-12,8.4857488107488427e-13,4.748269526233337e-13,4.4286693528300461e-13,1.5466145167071319e-12,2.1149471569773261e-13,2.1608309840916262e-14
2.17,1.3912664969274008e-12,6.9068698603582189e-13,4.0461794594816459e-13,4.4546084479751659e-13,1.5745633327344427e-12,2.6149127549808123e-13,-1.4887085562399693e-13
2.1725,1.6659233530588864e-12,5.9483620838735084e-13,3.14432416308233e-13,5.3737344395350807e-13,1.5991856361508784e-12,2.6453984294918164e-13,1.5370240922740419e-13
2.175,1.709787028508115e-12,7.0661146236584093e-13,2.378255013114383e-13,5.1923570151557104e-13,1.6177418576755529e-12,3.5747516231569376e-13,2.2006425971917567e-14
2.1775,1.6457718574157023e-12,6.3462490032758854e-13,2.4463819070032874e-13,4.3425649997667345e-13,1.7315556752792186e-12,2.9147268864982549e-13,-1.7029176870748399e-13
2.18,1.8194297871569591e-12,4.8154002924524782e-13,2.1158552745796732e-13,3.8146697379670799e-13,1.9334047095564448e-12,4.2683154623340743e-13,-1.322678212491059e-13
2.1825,1.8147692410989325e-12,4.5849828167984123e-13,3.9470234660523786e-13,6.0799643215820533e-13,1.7539791127339102e-12,3.8475788663212624e-13,-3.0718469622192505e-14
2.185,1.8978389862715028e-12,6.0473554326368581e-13,1.9059772482511594e-14,5.7898327823742689e-13,1.8365053335763249e-12,2.2705926991484325e-13,-6.972985672892498e-14
2.1875,1.7473193833732397e-12,4.7595506744273717e-13,1.4684669272469189e-13,6.0879668337795181e-13,2.0375862183327226e-12,4.350915872648394e-13,-1.3584970312857383e-13
2.19,1.7844737182065127e-12,4.4138608635752369e-13,1.7172164233499555e-13,6.4677227371872084e-13,2.0713194256485037e-12,2.3030360852820909e-13,4.5608917756093599e-17
2.1925,1.9059524484768238e-12,5.2257228666382003e-13,1.6647603233030159e-13,7.6727716896719875e-13,2.2469310150845579e-12,4.4318114052999327e-13,-4.2585604703018413e-16
2.195,1.9642230887547821e-12,4.5350344802199351e-13,2.0978719145664933e-13,7.755205588024309e-13,2.1145177943592035e-12,3.3766154374020498e-13,-7.1815308076110426e-14
2.1975,1.8330110450656664e-12,4.6030970859704847e-13,8.187317002927808e-14,1.0108347501158563e-12,2.1872319967541442e-12,2.9566441891778902e-13,4.7040667552215426e-15
2.2,1.878498679413302e-12,4.5277373419723178e-13,1.9635224662966981e-13,1.1493427196731234e-12,2.4323449704303705e-12,4.0945970251067631e-13,-7.3441281325391533e-14
2.2025,1.9374980474253885e-12,4.3252129029773091e-13,2.1473786884038289e-13,1.094977656094036e-12,2.382681564611077e-12,2.4850031084856327e-13,-3.8476884490888719e-14
2.205,1.9208357968755556e-12,3.5518700843360976e-13,2.240527411190616e-13,1.4411105732454985e-12,2.4203171141311152e-12,3.4608494109503973e-13,-2.527477063582133e-14
2.2075,1.8624239854480722e-12,4.843455702968001e-13,2.1711583905153113e-13,1.4046233344941751e-12,2.5181662033491164e-12,4.0156803488886864e-13,2.3323994204376495e-14
2.21,1.850357254507084e-12,3.5991569871684747e-13,2.5807086898516504e-13,1.7690626084371603e-12,2.6150771416669467e-12,4.2376410765795268e-13,4.0387693864383057e-14
2.2125,1.893277385394702e-12,6.6317695878028175e-13,5.300618092323273e-13,1.8100769335500879e-12,2.429128773163728e-12,5.5696218277764601e-13,7.5760707454414959e-14
2.215,1.8042325603925382e-12,3.7551060203259575e-13,5.46790187897862e-13,1.8919802385234231e-12,2.6080895054051638e-12,4.0701625768466478e-13,5.7030719612732184e-14
2.2175,1.8384456700097838e-12,5.5014220296605952e-13,6.4831668232242766e-13,1.9154296780377678e-12,2.4532744165210952e-12,4.3581494082643914e-13,-8.3590681730888234e-14
2.22,1.748969331747263e-12,6.8169729142264704e-13,7.1939883615393913e-13,2.1581787364211126e-12,2.6571578780387958e-12,5.8128748872416723e-13,-6.385834698574197e-14
2.2225,1.7781160038171061e-12,7.2378512624911149e-13,9.6110451883926926e-13,2.0892057698064049e-12,2.7209683649863237e-12,4.4371875736290819e-13,8.6260961733593071e-14
2.225,1.6599872370244728e-12,7.6686547004149899e-13,1.0412226381178985e-12,2.1166597608208325e-12,2.6492673572034718e-12,5.5319206700992478e-13,5.7662022453218014e-14
2.2275,1.7270152518691943e-12,1.0121021263547883e-12,1.2740229467740254e-12,2.3818961505998497e-12,2.5888860076073434e-12,4.6100768593909781e-13,-1.6009760739074106e-14
2.23,1.4883348492216099e-12,1.0412649071528985e-12,1.4555832129097888e-12,2.5023692853592052e-12,2.6571352502627044e-12,5.5801823578059369e-13,1.350205577127952e-14
2.2325,1.4799408624681616e-12,1.2998394133893691e-12,1.8305279768969141e-12,2.3183050556183549e-12,2.6503425627431964e-12,6.1363163537872139e-13,3.9826493069710508e-14
2.235,1.5278639596889888e-12,1.3633763744341383e-12,2.10214517516705e-12,2.4240306143386368e-12,2.5449283599602118e-12,6.3715736775517514e-13,-1.5534431045507024e-14
2.2375,1.3687301815719171e-12,1.6641375962449133e-12,2.3405978427923047e-12,2.2707254074524314e-12,2.5643319115676803e-12,6.262809323772872e-13,4.7281919365455822e-14
2.24,1.3245668809687357e-12,1.9310989515377711e-12,2.5392868059974007e-12,2.3234250195597655e-12,2.4972605060663896e-12,5.530666240317183e-13,3.8067058080288453e-14
2.2425,1.3281692386403437e-12,2.1055552331213346e-12,2.6194237382020848e-12,2.347899479308841e-12,2.5388334808116857e-12,5.5952489299363362e-13,-6.718551605432032e-14
2.245,1.2560836908877725e-12,2.3764293399362535e-12,2.7099375820788787e-12,2.1916087921345576e-12,2.2694692003910872e-12,7.2059663815429669e-13,-5.4787537502635229e-14
2.2475,1.2449853453413928e-12,2.6451853020561372e-12,2.8366872715116325e-12,2.2226860496182568e-12,2.2362500833943447e-12,8.1995154717774471e-13,1.3142217249031767e-13
2.25,1.1588771782195675e-12,2.8588142019769669e-12,2.7813995897930351e-12,2.2021830283381152e-12,2.3434586749735373e-12,7.4985407884688322e-13,7.0722400903193291e-14
2.2525,1.0927687068769381e-12,2.9937762402760145e-12,3.1053199083498045e-12,2.181838535148371e-12,2.1314842082996182e-12,5.9445832788662337e-13,-1.7196808368331733e-15
2.255,1.0521398084192568e-12,3.0741318253024858e-12,2.8451062053495931e-12,1.9703232244523962e-12,2.0436117587433995e-12,7.2848362051579636e-13,-2.0040796387500989e-15
2.2575,1.1589815083523167e-12,3.0629999501060808e-12,2.8024387869983162e-12,1.9168645910991689e-12,1.9167464793350955e-12,7.6199665673760588e-13,-1.0580107036504823e-14
2.26,1.0198472269976133e-12,3.2019841677627812e-12,2.6108671911061635e-12,1.8998375544936469e-12,2.0202602203099124e-12,7.167102087455715e-13,-1.4320363872227953e-13
2.2625,1.0834364413109383e-12,3.10644926366639e-12,2.6607989421250668e-12,1.7488108298141465e-12,1.7606451744461566e-12,7.9431671494911106e-13,8.0513976478538985e-14
2.265,1.1012780064712696e-12,2.9413053479846785e-12,2.4716769455355722e-12,1.6791594895005832e-12,1.8685947768227867e-12,7.1924472731909109e-13,4.3520476283597139e-14
2.2675,1.0518805854345067e-12,2.8769053502211871e-12,2.2630735538716358e-12,1.5126356149462671e-12,1.6512659649727187e-12,8.8024634213469137e-13,-1.8072048009362081e-14
2.27,9.7498898863220174e-13,2.5883883620855396e-12,2.1199656225651856e-12,1.292223709838955e-12,1.5910697005981778e-12,8.4404451952010978e-13,4.4078261856861382e-14
2.2725,1.0779884487516409e-12,2.5671792570054253e-12,1.9204852617196122e-12,1.1993165488419288e-12,1.4941759781984977e-12,7.9203111465645768e-13,-1.5196992578683189e-13
2.275,9.7386630217662466e-13,2.3055913007621278e-12,1.7241968376395312e-12,1.2362639362268687e-12,1.5158491829939366e-12,8.7690423988220004e-13,1.1331287566671015e-13
2.2775,9.408264241382227e-13,2.1459919321839175e-12,1.5151265058440179e-12,1.076526369003667e-12,1.3846988120278783e-12,7.597587316086698e-13,1.3017775232555389e-13
2.28,1.0509653369188754e-12,1.8280194573934762e-12,1.4577233376502069e-12,1.0109076352503614e-12,1.3090596498294575e-12,6.8040056975056909e-13,1.4109667837037288e-13
2.2825,9.9430525810545186e-13,1.8110988430331787e-12,1.3153509509810455e-12,8.7406100098525176e-13,1.3906454826357012e-12,7.3048375637458629e-13,1.0319450756751108e-13
2.285,1.0079773290372214e-12,1.6382403465168526e-12,1.0735920442667957e-12,9.5816765078879204e-13,1.1993751674646693e-12,7.7979326522395323e-13,-7.8833381751597938e-14
2.2875,1.1477503754915653e-12,1.4155777148838382e-12,9.2353262676394438e-13,8.7611978033199157e-13,1.1344616279785763e-12,9.516106083441438e-13,4.6338766612987935e-14
2.29,1.1884165597334261e-12,1.0390305659206513e-12,9.0085002595442411e-13,7.1932029574896674e-13,1.2458238998994764e-12,7.6263802344690372e-13,5.0410027470339355e-14
2.2925,1.1514106127333318e-12,1.036749202415829e-12,8.5225700300859456e-13,6.4081329219226629e-13,1.1207485385204204e-12,8.5518528602244098e-13,4.1999568525355475e-14
2.295,1.1891373477399303e-12,1.0069208907462734e-12,5.4310629800697706e-13,6.9812554449774656e-13,1.2127402086439672e-12,8.5450622823775839e-13,1.2101252848443451e-13
2.2975,1.2413687413255412e-12,9.7676026763244761e-13,5.7227669574626295e-13,5.6001890254145795e-13,1.0741326458101726e-12,6.8489788980815979e-13,7.6404041306420327e-14
2.3,1.3849310695796897e-12,7.4424595896920659e-13,4.6013354979499069e-13,4.6927559892404096e-13,1.2395266202982441e-12,7.1510307633329167e-13,1.0252469477342925e-13
2.3025,1.5132744335781746e-12,7.2160444876092395e-13,2.4004436383444741e-13,4.7070778637063639e-13,1.1720012182109359e-12,7.8027844392743922e-13,9.7930482567173693e-14
2.305,1.4409114317079258e-12,7.8263086581668655e-13,4.5498755780979078e-13,4.7244773120551095e-13,1.3538731305818359e-12,6.7670200473843697e-13,9.4561042329690069e-14
2.3075,1.5303381598912283e-12,5.8392175235056215e-13,1.6952324997618746e-13,3.7782864493787401e-13,1.3315202624282915e-12,7.8462099462300766e-13,2.2073400372753494e-13
2.31,1.5914960559586363e-12,4.5131237585264573e-13,1.8023126203905583e-13,3.5891927293139682e-13,1.2732745459091345e-12,7.7073809436869719e-13,2.1676584842119636e-14
2.3125,1.7346105014309535e-12,4.7330994099472852e-13,2.2386105493684565e-13,3.1387920946776623e-13,1.3368011431909026e-12,7.4199339689226577e-13,1.9192319957973506e-13
2.315,1.7026985665080927e-12,3.8569694002638151e-13,3.7359716885420035e-13,4.0477636263714541e-13,1.4518249542302891e-12,5.8001753151864778e-13,1.3032642440584123e-15
2.3175,1.675720709578465e-12,5.5392387940008523e-13,2.0481575128776219e-13,3.5883593974109612e-13,1.45963930690429e-12,6.6771029708696287e-13,1.3953835619454367e-13
2.32,1.7933858101939135e-12,2.7654250008338901e-13,1.4174357371633722e-13,4.7484932770345157e-13,1.449712065225667e-12,6.3905719248243205e-13,1.8418948535634842e-13
2.3225,1.7818109053405997e-12,3.8737412276316756e-13,2.58982201089407e-13,6.0475509692642478e-13,1.4962864157266434e-12,7.9163240997987179e-13,1.3664741803572614e-13
