Physical Time (s),ek_vol Monitor (N): cv1,ek_vol Monitor (N): cv2,ek_vol Monitor (N): cv3,ek_vol Monitor (N): cv4,ek_vol Monitor (N): cv5,ek_vol Monitor (N): cv6,ek_vol Monitor (N): cv7
1.37,9.1207364156638081e-06,1.9036886620097468e-05,2.8942505866493177e-05,3.1956822105326804e-05,3.2367921078277116e-05,3.2490868081118126e-05,3.2496470982764923e-05
1.3725,9.1161630220609135e-06,1.9015361252643034e-05,2.8928610522136693e-05,3.1983171280743476e-05,3.2400467051717595e-05,3.2525017801099337e-05,3.2530738155965058e-05
1.375,9.1115607177584535e-06,1.8995223114848168e-05,2.8915097449007316e-05,3.2009350472286451e-05,3.2432970567147007e-05,3.2559142020990601e-05,3.2564980995324052e-05
1.3775,9.1069300724165715e-06,1.8976487531027284e-05,2.8901969361445703e-05,3.2035348158981931e-05,3.2465420289873327e-05,3.2593229206820391e-05,3.2599188036974301e-05
1.38,9.1022713808477817e-06,1.8959148281361029e-05,2.8889206302203467e-05,3.2061151690711536e-05,3.2497803731832591e-05,3.2627266753127892e-05,3.2633346762388102e-05
1.3825,9.097583910667923e-06,1.8943173775519431e-05,2.8876761775948036e-05,3.2086748276842355e-05,3.253010838638029e-05,3.2661242087713873e-05,3.2667444700119974e-05
1.385,9.0928676602747171e-06,1.8928510269012515e-05,2.8864558244471957e-05,3.2112125563618402e-05,3.2562322192024583e-05,3.2695143128762685e-05,3.2701469876151535e-05
1.3875,9.0881231274025118e-06,1.891507747655467e-05,2.8852484570021472e-05,3.2137271891532645e-05,3.2594433668850979e-05,3.2728958393680419e-05,3.2735410917627945e-05
1.39,9.0833514515834434e-06,1.8902767808558283e-05,2.8840392456369271e-05,3.2162175642091469e-05,3.2626431663037741e-05,3.2762676731582416e-05,3.2769256779711004e-05
1.3925,9.0785547107467883e-06,1.8891448621017518e-05,2.8828099015719847e-05,3.2186826637941657e-05,3.2658306308864996e-05,3.2796288296812945e-05,3.2802997715487053e-05
1.395,9.0737344807983512e-06,1.8880964255047698e-05,2.8815388693608632e-05,3.2211215572610361e-05,3.2690048513986306e-05,3.2829784044003299e-05,3.2836624770641569e-05
1.3975,9.0688924100436797e-06,1.8871136933562223e-05,2.880201986576202e-05,3.2235333316413152e-05,3.2721649604394175e-05,3.2863155407329157e-05,3.2870129462542624e-05
1.4,9.0640305437667007e-06,1.8861774752381225e-05,2.8787733146722247e-05,3.2259173380130474e-05,3.2753103537403175e-05,3.2896396437194458e-05,3.2903505914566479e-05
1.4025,9.0591511754605141e-06,1.8852675800331418e-05,2.8772260651589859e-05,3.2282729426326523e-05,3.2784404763749051e-05,3.2929501689576908e-05,3.2936748745380039e-05
1.405,9.0542572352245762e-06,1.8843625145467404e-05,2.8755334941727956e-05,3.2305995231487882e-05,3.2815548126755068e-05,3.296246614427038e-05,3.2969852988529387e-05
1.4075,9.0493516347388378e-06,1.8834408420528706e-05,2.8736705191122277e-05,3.2328966321277552e-05,3.2846530174020351e-05,3.2995286511476685e-05,3.3002815397231547e-05
1.41,9.0444374063624578e-06,1.8824812705845331e-05,2.8716144103227026e-05,3.2351638758120401e-05,3.2877348098105961e-05,3.3027960209729945e-05,3.3035633424178626e-05
1.4125,9.0395185677974126e-06,1.8814629886306681e-05,2.8693452344568694e-05,3.237400973728132e-05,3.2908000573441357e-05,3.3060486164883076e-05,3.3068306019612804e-05
1.415,9.0345999172868395e-06,1.8803665505349951e-05,2.8668467961997071e-05,3.239607737809893e-05,3.2938487345270058e-05,3.3092864398680645e-05,3.3100833218421198e-05
1.4175,9.0296855085643599e-06,1.8791742318747195e-05,2.8641072417804134e-05,3.241784017125063e-05,3.2968809093176667e-05,3.3125095891081966e-05,3.3133216004281013e-05
1.42,9.0247796444532522e-06,1.8778699018303956e-05,2.8611197535715349e-05,3.2439297167972235e-05,3.2998967059808593e-05,3.3157182229270215e-05,3.3165455962130206e-05
1.4225,9.0198869855461799e-06,1.8764396922096989e-05,2.8578828631482224e-05,3.2460448651392104e-05,3.3028963896727276e-05,3.3189126458720445e-05,3.3197556131509294e-05
1.425,9.0150137470772046e-06,1.8748720026588236e-05,2.8544006618273204e-05,3.2481296947393923e-05,3.305880457058202e-05,3.3220933944680663e-05,3.3229521866874411e-05
1.4275,9.0101659492686583e-06,1.8731579936368477e-05,2.8506824359931796e-05,3.2501843888066095e-05,3.3088493930790005e-05,3.3252609942514748e-05,3.3261358407004154e-05
1.43,9.005349338976657e-06,1.871291737461685e-05,2.8467422728330233e-05,3.252209172733984e-05,3.311803769861239e-05,3.3284160632416082e-05,3.3293071912911533e-05
1.4325,9.0005692176809267e-06,1.8692701665957823e-05,2.8425985069756149e-05,3.2542042606228673e-05,3.3147441776574537e-05,3.3315592401586657e-05,3.3324668748208016e-05
1.435,8.9958309153861462e-06,1.8670936480767718e-05,2.8382729363646306e-05,3.2561699805055567e-05,3.3176713339067017e-05,3.3346912978402848e-05,3.3356156611793145e-05
1.4375,8.9911405418997639e-06,1.8647653765386865e-05,2.8337898713703683e-05,3.2581066786758665e-05,3.3205859998069907e-05,3.3378130585851368e-05,3.3387543693950515e-05
1.44,8.9865042057922741e-06,1.8622912681800476e-05,2.8291749058563847e-05,3.2600147177007336e-05,3.3234889669531236e-05,3.340925377665919e-05,3.3418838509313752e-05
1.4425,8.981926968648136e-06,1.8596798293408204e-05,2.8244539782842162e-05,3.2618944106598467e-05,3.3263809924947554e-05,3.3440290792335231e-05,3.3450049255906421e-05
1.445,8.9774119126631029e-06,1.8569417246506373e-05,2.8196522422575339e-05,3.2637460338158122e-05,3.3292628202098927e-05,3.3471249721452635e-05,3.3481183972832913e-05
1.4475,8.9729637862071648e-06,1.854089354986859e-05,2.8147923310852359e-05,3.2655699225384886e-05,3.3321352663300786e-05,3.3502139412479261e-05,3.3512251450886243e-05
1.45,8.9685869169639019e-06,1.8511365702493766e-05,2.8098933725955618e-05,3.2673664179894145e-05,3.3349991495658506e-05,3.3532968679867456e-05,3.3543260438034928e-05
1.4525,8.9642843749702315e-06,1.848097810031926e-05,2.8049725045668688e-05,3.2691358241133179e-05,3.3378552843848017e-05,3.3563746281405939e-05,3.3574219609739425e-05
1.455,8.9600582387479533e-06,1.8449877564284508e-05,2.8000447857569663e-05,3.2708784676712156e-05,3.340704476667332e-05,3.3594480820010804e-05,3.3605137462778784e-05
1.4575,8.9559107292707858e-06,1.8418212841071088e-05,2.795123037082627e-05,3.2725947440608792e-05,3.3435476294865738e-05,3.3625181763407755e-05,3.3636023333922496e-05
1.46,8.9518427361598389e-06,1.8386129437233782e-05,2.7902173926840142e-05,3.2742851590710647e-05,3.3463857071421912e-05,3.3655859101374711e-05,3.3666887056704911e-05
1.4625,8.9478555218286788e-06,1.835376732312601e-05,2.7853352610342552e-05,3.2759502209786116e-05,3.3492196662910922e-05,3.3686522626815471e-05,3.369773824340056e-05
1.465,8.9439487073663136e-06,1.8321257893642479e-05,2.7804814383900523e-05,3.2775903609739182e-05,3.352050406953888e-05,3.3717181464229523e-05,3.3728585819089852e-05
1.4675,8.9401214103003813e-06,1.8288721778036568e-05,2.775658305924504e-05,3.2792059623918684e-05,3.3548788233371123e-05,3.374784460774062e-05,3.3759438563649494e-05
1.47,8.9363718807100357e-06,1.82562672126906e-05,2.7708662552906876e-05,3.2807973297662991e-05,3.3577057851341909e-05,3.3778520741421861e-05,3.3790304933461524e-05
1.4725,8.9326976921084259e-06,1.8223991819131203e-05,2.7661043382584127e-05,3.2823645700426274e-05,3.3605320629444742e-05,3.3809217520082446e-05,3.3821192346994344e-05
1.475,8.9290945950565214e-06,1.8191981471410999e-05,2.7613708163235438e-05,3.2839076004986723e-05,3.3633583449091871e-05,3.3839941740032608e-05,3.385210736054614e-05
1.4775,8.925558445988515e-06,1.8160310443720727e-05,2.756663040047115e-05,3.2854261573913158e-05,3.3661852011833408e-05,3.3870698977325434e-05,3.388305531211833e-05
1.48,8.9220842745630008e-06,1.8129042556401286e-05,2.7519782474450955e-05,3.2869197476974517e-05,3.3690131030135253e-05,3.3901493787888602e-05,3.3914040525311257e-05
1.4825,8.9186663617636096e-06,1.809823319330025e-05,2.7473136630466885e-05,3.2883875645094943e-05,3.3718423772885657e-05,3.3932329274248397e-05,3.3945065889871536e-05
1.485,8.9152983720520566e-06,1.8067931970009597e-05,2.7426670680451925e-05,3.2898284995697115e-05,3.3746732688180647e-05,3.3963207698009778e-05,3.3976133478835252e-05
1.4875,8.9119741872657007e-06,1.8038184786191894e-05,2.7380371638262728e-05,3.2912411107326051e-05,3.3775059085889692e-05,3.3994130229224668e-05,3.4007244305785374e-05
1.49,8.9086880302847639e-06,1.8009034467878773e-05,2.7334241879711342e-05,3.2926236717541432e-05,3.380340396708331e-05,3.4025097815286639e-05,3.4038399203931734e-05
1.4925,8.9054330037633587e-06,1.7980521561902849e-05,2.7288302351001082e-05,3.2939740770339706e-05,3.3831767115205398e-05,3.4056110254993429e-05,3.4069597899693069e-05
1.495,8.9022028069198484e-06,1.7952689130241024e-05,2.7242597530259831e-05,3.2952898182075948e-05,3.3860147219815079e-05,3.4087166399119209e-05,3.4100839218017787e-05
1.4975,8.8989909358026574e-06,1.7925582258768065e-05,2.7197200545407403e-05,3.2965679775713408e-05,3.388854116064187e-05,3.4118263385423702e-05,3.4132120322931568e-05
1.5,8.8957909922240266e-06,1.7899246723855277e-05,2.715221945421232e-05,3.2978053442215722e-05,3.3916944976620492e-05,3.4149397587787679e-05,3.416343766927794e-05
1.5025,8.8925970776475868e-06,1.7873734175566092e-05,2.7107799546615381e-05,3.2989984307585626e-05,3.3945353699578389e-05,3.4180564502169803e-05,3.4194786894917605e-05
1.505,8.8894038358091303e-06,1.7849102092885989e-05,2.7064129894535463e-05,3.3001435689834869e-05,3.3973761581890909e-05,3.4211759030964615e-05,3.4226163099102096e-05
1.5075,8.8862060716256408e-06,1.7825413312883165e-05,2.7021438548592051e-05,3.3012368154149468e-05,3.4002161253661923e-05,3.4242974704273804e-05,3.4257560069031111e-05
1.51,8.8829979969206768e-06,1.7802737440379249e-05,2.6979979642105806e-05,3.3022741916458082e-05,3.4030544348894131e-05,3.4274204288168126e-05,3.428897088413823e-05
1.5125,8.8797736308801836e-06,1.7781149577890148e-05,2.6940021071883658e-05,3.3032517095783325e-05,3.4058901657729496e-05,3.4305439943320975e-05,3.4320388065924803e-05
1.515,8.8765272103061269e-06,1.776072922148662e-05,2.6901833279229182e-05,3.3041654226101168e-05,3.4087223655108716e-05,3.4336673764280267e-05,3.435180411638952e-05
1.5175,8.8732537624276034e-06,1.7741557418700988e-05,2.6865677888071717e-05,3.3050115348334322e-05,3.4115500944833766e-05,3.4367898126733362e-05,3.4383211859650075e-05
1.52,8.8699486449673449e-06,1.7723712122109836e-05,2.6831795847338176e-05,3.3057865575600777e-05,3.4143723973428938e-05,3.4399105369569502e-05,3.4414604121739755e-05
1.5225,8.8666061445012938e-06,1.7707267713287917e-05,2.6800397519088245e-05,3.3064872395758539e-05,3.4171882256706441e-05,3.4430287136369187e-05,3.4445973062797879e-05
1.525,8.863221100346915e-06,1.7692290631913741e-05,2.677165491115794e-05,3.3071107077932901e-05,3.4199965037935606e-05,3.4461435031717546e-05,3.4477310823656359e-05
1.5275,8.8597878794809149e-06,1.7678832407354782e-05,2.6745688138675788e-05,3.3076545752866096e-05,3.4227961765110765e-05,3.4492541060724593e-05,3.4508609954749485e-05
1.53,8.8563021450576354e-06,1.7666932253197073e-05,2.6722547673871558e-05,3.3081171022927418e-05,3.4255863497765976e-05,3.4523599017105641e-05,3.4539864796581929e-05
1.5325,8.8527603293894392e-06,1.7656605901292878e-05,2.6702194796930193e-05,3.3084972991813635e-05,3.4283662949848403e-05,3.4554604522871453e-05,3.4571071496564221e-05
1.535,8.849159099694566e-06,1.7647842134124095e-05,2.6684487525451406e-05,3.3087948143618898e-05,3.4311353280652972e-05,3.4585553835798723e-05,3.460222682127951e-05
1.5375,8.8454956760803888e-06,1.7640593825644877e-05,2.6669174459419863e-05,3.3090097161793276e-05,3.4338927062978754e-05,3.4616442704837885e-05,3.4633327014325211e-05
1.54,8.8417687407335478e-06,1.7634779832647026e-05,2.6655894900893946e-05,3.3091426273884842e-05,3.4366378495999919e-05,3.4647268520122907e-05,3.4664369925507665e-05
1.5425,8.8379769277355293e-06,1.7630281995519084e-05,2.6644186003746538e-05,3.3091944763702843e-05,3.4393701274419978e-05,3.4678028175806295e-05,3.4695352885784144e-05
1.545,8.8341195430705571e-06,1.7626943372401532e-05,2.6633498574308741e-05,3.3091663158014707e-05,3.4420888197087391e-05,3.4708717708698428e-05,3.4726272330238444e-05
1.5475,8.8301970384897301e-06,1.7624571608308415e-05,2.6623221726791522e-05,3.3090595238044526e-05,3.4447932680863779e-05,3.4739333824172048e-05,3.4757125321398068e-05
1.55,8.8262116413666971e-06,1.7622945437429962e-05,2.661270872846254e-05,3.308875742710915e-05,3.447482943087039e-05,3.4769874564614039e-05,3.4787910214138759e-05
1.5525,8.8221659489817355e-06,1.7621815844950184e-05,2.6601305215685528e-05,3.3086164957524434e-05,3.4501572263560263e-05,3.4800337174331084e-05,3.4818624519814468e-05
1.555,8.8180643250178423e-06,1.7620910412575291e-05,2.6588376739077272e-05,3.3082833179251475e-05,3.4528155509022392e-05,3.4830719356658317e-05,3.4849266147481276e-05
1.5575,8.813910754976354e-06,1.761994626119176e-05,2.6573336137641929e-05,3.3078775266014957e-05,3.4554574275645966e-05,3.4861019433793906e-05,3.4879833564959674e-05
1.56,8.8097110461440847e-06,1.761863775394698e-05,2.6555672279867865e-05,3.3074000313806356e-05,3.4580824489232995e-05,3.4891236349320793e-05,3.4910325809866041e-05
1.5625,8.8054725537141611e-06,1.7616703747762582e-05,2.6534968934787348e-05,3.3068514639051219e-05,3.4606903394199021e-05,3.492137009841755e-05,3.4940742919423823e-05
1.565,8.8012031925073713e-06,1.7613871074492866e-05,2.6510926782853828e-05,3.3062323965202351e-05,3.4632808339382155e-05,3.4951420573326549e-05,3.4971084778673429e-05
1.5675,8.7969122920589964e-06,1.7609887232511554e-05,2.6483377499536822e-05,3.3055431232888578e-05,3.465853792810792e-05,3.4981388704340717e-05,3.5001352243704236e-05
1.57,8.7926101738922237e-06,1.7604524169233428e-05,2.645228726019062e-05,3.3047836589366952e-05,3.4684090774366494e-05,3.5011275250059318e-05,3.5031545940188372e-05
1.5725,8.7883083404233991e-06,1.759758439342601e-05,2.6417752272033632e-05,3.3039536043863696e-05,3.4709465521722125e-05,3.5041080841056375e-05,3.5061666294687476e-05
1.575,8.7840196013958062e-06,1.7588907782244115e-05,2.637998331813612e-05,3.3030523476669862e-05,3.473466067649944e-05,3.5070805818344914e-05,3.5091713372044203e-05
1.5775,8.7797561640714489e-06,1.7578372970396653e-05,2.6339285061323948e-05,3.3020787784637958e-05,3.4759674087066545e-05,3.5100449746290041e-05,3.5121686413708037e-05
1.58,8.7755317983350774e-06,1.7565907811876228e-05,2.6296036258556538e-05,3.3010315973881754e-05,3.4784504876850706e-05,3.513001322477079e-05,3.5151585641773679e-05
1.5825,8.7713621607714119e-06,1.7551493794461905e-05,2.6250666362888704e-05,3.2999092823027436e-05,3.4809153179246006e-05,3.5159497569973864e-05,3.518141195492107e-05
1.585,8.7672624073730549e-06,1.7535159345569428e-05,2.6203630515769613e-05,3.2987100068650423e-05,3.4833619247614778e-05,3.5188904011823403e-05,3.5211166143239275e-05
1.5875,8.7632485933561348e-06,1.7516980832765369e-05,2.6155384469557007e-05,3.297431761510071e-05,3.4857902803424617e-05,3.5218233137126291e-05,3.5240848332100512e-05
1.59,8.7593366472087333e-06,1.749708013053677e-05,2.6106361086548913e-05,3.2960726837570988e-05,3.4882004072554789e-05,3.5247486025643807e-05,3.5270459129557662e-05
1.5925,8.7555405529819094e-06,1.7475617548373856e-05,2.6056949721781022e-05,3.2946311984549407e-05,3.490592364949223e-05,3.5276664112920106e-05,3.5299999484750445e-05
1.595,8.751873308415602e-06,1.7452782031909409e-05,2.6007482660341036e-05,3.2931062137359332e-05,3.4929661017096335e-05,3.5305767628901777e-05,3.5329469137822841e-05
1.5975,8.7483475988357689e-06,1.7428783108186458e-05,2.5958233068694553e-05,3.2914976001036023e-05,3.4953216420041917e-05,3.5334797407973532e-05,3.5358868426046978e-05
1.6,8.7449747584250939e-06,1.7403842627757153e-05,2.5909428058990254e-05,3.2898063587217871e-05,3.4976590308899512e-05,3.5363754429957742e-05,3.5388197852963634e-05
1.6025,8.7417637540923218e-06,1.7378180167079178e-05,2.5861247446444023e-05,3.2880348820529072e-05,3.49997827130767e-05,3.5392639133806171e-05,3.541745740369118e-05
1.605,8.7387222190305602e-06,1.7352004488617214e-05,2.5813823147399579e-05,3.2861874634911726e-05,3.5022794269917758e-05,3.5421452700542802e-05,3.5446647844870563e-05
1.6075,8.7358551103092438e-06,1.7325515168704609e-05,2.5767242406665439e-05,3.2842704998537083e-05,3.5045626238810484e-05,3.5450197061243206e-05,3.5475770733917309e-05
1.61,8.733163584685019e-06,1.7298895481486756e-05,2.5721553010900121e-05,3.2822923854314507e-05,3.5068280266872078e-05,3.5478874748003898e-05,3.5504828284094406e-05
1.6125,8.730647699919795e-06,1.7272307750818949e-05,2.5676767773471525e-05,3.2802629107967864e-05,3.5090758013978996e-05,3.5507488454343471e-05,3.5533822932589098e-05
1.615,8.7283053473440029e-06,1.7245891261954015e-05,2.5632870039076782e-05,3.2781931140544277e-05,3.5113061567650156e-05,3.5536041396238671e-05,3.5562757710404514e-05
1.6175,8.7261311430623833e-06,1.7219762043978805e-05,2.5589823303999003e-05,3.2760952815872193e-05,3.5135193130198779e-05,3.5564537183133879e-05,3.5591636131472827e-05
1.62,8.7241167178015884e-06,1.7194013394317893e-05,2.5547577551898513e-05,3.2739840243296889e-05,3.5157154979398573e-05,3.5592979696428814e-05,3.5620462086187274e-05
1.6225,8.7222518079117874e-06,1.7168717947543669e-05,2.550607151517954e-05,3.2718748489346641e-05,3.5178949595409617e-05,3.5621373470782379e-05,3.564924022055954e-05
1.625,8.7205244459770849e-06,1.7143931076782251e-05,2.5465237336811175e-05,3.2697844809233618e-05,3.5200579753881738e-05,3.5649723673656783e-05,3.5677975912162718e-05
1.6275,8.7189208329346736e-06,1.7119692868301168e-05,2.5425003041317908e-05,3.2677296126994263e-05,3.5222048788887023e-05,3.5678036337698841e-05,3.5706675505592909e-05
1.63,8.7174255259515889e-06,1.709602920101302e-05,2.5385296207832061e-05,3.2657255583807857e-05,3.524335872811682e-05,3.5706316474801362e-05,3.5735344421212683e-05
1.6325,8.7160211952632256e-06,1.7072957025294159e-05,2.5346048743651694e-05,3.2637856082447003e-05,3.5264512573304798e-05,3.5734570247014716e-05,3.5763989315166704e-05
1.635,8.7146891976541825e-06,1.7050487728806796e-05,2.5307198337661141e-05,3.2619208362262076e-05,3.5285512328688986e-05,3.5762803292534433e-05,3.5792616425665332e-05
1.6375,8.7134108106134673e-06,1.7028631189093136e-05,2.5268695017006725e-05,3.2601397917466841e-05,3.5306359896992135e-05,3.5791021627078346e-05,3.5821232449316605e-05
1.64,8.7121675961772425e-06,1.7007398037756928e-05,2.5230509149281595e-05,3.25844825197868e-05,3.5327056879708669e-05,3.5819231222306395e-05,3.5849844109981689e-05
1.6425,8.7109409904236763e-06,1.6986802390223729e-05,2.5192637098567308e-05,3.2568487403324505e-05,3.5347604695865306e-05,3.5847438105412013e-05,3.5878458259358829e-05
1.645,8.7097122624291455e-06,1.6966862144693856e-05,2.5155106996763492e-05,3.255340486403032e-05,3.5368003072162781e-05,3.5875647072816828e-05,3.5907080583899369e-05
