Physical Time (s),aphi_vol Monitor (kg-m/s^3): cv1,aphi_vol Monitor (kg-m/s^3): cv2,aphi_vol Monitor (kg-m/s^3): cv3,aphi_vol Monitor (kg-m/s^3): cv4,aphi_vol Monitor (kg-m/s^3): cv5,aphi_vol Monitor (kg-m/s^3): cv6,aphi_vol Monitor (kg-m/s^3): cv7
1.775,3.2035150571648277e-05,4.3211282161388753e-05,5.1598035040977616e-05,5.7855416103110966e-05,6.1224107649049717e-05,6.2029288849380841e-05,6.2063739421482937e-05
1.7775,3.2049337716527558e-05,4.3234025917031216e-05,5.161392522607707e-05,5.7860083747688118e-05,6.1253358434509359e-05,6.2070732863426487e-05,6.2105503727760515e-05
1.78,3.2063000803337344e-05,4.325662470662876e-05,5.1628971752840617e-05,5.7864757398453823e-05,6.1282699821538407e-05,6.2112277399924013e-05,6.2147369853198658e-05
1.7825,3.2076134801291395e-05,4.327897017600144e-05,5.1643131800661707e-05,5.7869303548773307e-05,6.1312254508712972e-05,6.2154045208609413e-05,6.2189464771803194e-05
1.785,3.2088720505223757e-05,4.3300812223722398e-05,5.1656172549299489e-05,5.7873342097439596e-05,6.1341775109131143e-05,6.2195841525707391e-05,6.2231591575263433e-05
1.7875,3.2100751545622794e-05,4.3322047469200042e-05,5.1668101867194422e-05,5.7876750872634346e-05,6.1371292565902256e-05,6.2237686010959214e-05,6.2273768116268661e-05
1.79,3.2112249195111141e-05,4.3342609191559576e-05,5.16789184269121e-05,5.7879401003957043e-05,6.1400716839408025e-05,6.2279561286182359e-05,6.2315980532412523e-05
1.7925,3.2123227137763775e-05,4.3362548905362863e-05,5.1688676229399344e-05,5.788116066596113e-05,6.1429990190115988e-05,6.2321407213197097e-05,6.2358168682460647e-05
1.795,3.2133713294653349e-05,4.3381827696643317e-05,5.1697467249712002e-05,5.7881909777112075e-05,6.145909388990942e-05,6.2363262995553245e-05,6.2400368660807528e-05
1.7975,3.214373026424581e-05,4.3400402853261557e-05,5.1705474935571509e-05,5.7881613623379583e-05,6.1487821649771783e-05,6.2404965949172382e-05,6.2442420687141396e-05
1.8,3.2153319644097929e-05,4.3418234594694592e-05,5.1712923532118309e-05,5.7880276308059747e-05,6.1516120482132312e-05,6.2446483570254197e-05,6.2484294007433328e-05
1.8025,3.2162519377876354e-05,4.3435260139377467e-05,5.1719865579065892e-05,5.7877781008618992e-05,6.1543897797745087e-05,6.248780147451211e-05,6.2525969718064936e-05
1.805,3.217137430078345e-05,4.345154766267705e-05,5.1726464654702036e-05,5.7874259041608959e-05,6.1571092940569761e-05,6.252885075025492e-05,6.2567381909879534e-05
1.8075,3.217993355343971e-05,4.3467069614210551e-05,5.1732653932092353e-05,5.7869844742317327e-05,6.1597774395264371e-05,6.2569811599902874e-05,6.2608712780502408e-05
1.81,3.2188238763691873e-05,4.3481767201009603e-05,5.1738190961265482e-05,5.7864634279410577e-05,6.1623887224289902e-05,6.2610621628376973e-05,6.2649895044037315e-05
1.8125,3.2196317811377531e-05,4.349557857795735e-05,5.1742709067913441e-05,5.7858716462121775e-05,6.1649285772155579e-05,6.2651173125134014e-05,6.2690824210077708e-05
1.815,3.2204234269456805e-05,4.3508402930111887e-05,5.1745694671646128e-05,5.7852214887930788e-05,6.1673964200617559e-05,6.2691495614827648e-05,6.2731532021196906e-05
1.8175,3.221204632159317e-05,4.3520159195407281e-05,5.1746554174068541e-05,5.7845326957398533e-05,6.169787845973131e-05,6.2731544684996752e-05,6.2771970668647361e-05
1.82,3.2219808558490931e-05,4.3530695356451887e-05,5.1744612209557996e-05,5.7838195609483876e-05,6.1720948470160374e-05,6.2771298457158048e-05,6.2812118654725823e-05
1.8225,3.2227580782275925e-05,4.3539894510147842e-05,5.1739267264944639e-05,5.7830985611705607e-05,6.1743246910347726e-05,6.281081896292794e-05,6.285204125880143e-05
1.825,3.2235426037140319e-05,4.3547620200535251e-05,5.1730049595182468e-05,5.7823860306875379e-05,6.176464849911949e-05,6.2850068179266848e-05,6.2891698572420726e-05
1.8275,3.2243397807086686e-05,4.3553727680670347e-05,5.171671262144077e-05,5.7816997142808722e-05,6.1785122687126441e-05,6.2889002650485002e-05,6.2931044985618486e-05
1.83,3.2251545381944704e-05,4.3558073473407031e-05,5.1699254139636413e-05,5.7810518607120624e-05,6.1804767881660662e-05,6.2927753186492005e-05,6.2970215514551573e-05
1.8325,3.2259886001750472e-05,4.3560552643953959e-05,5.1678009870854123e-05,5.7804531870865971e-05,6.1823518440682915e-05,6.296623685949482e-05,6.3009126846606697e-05
1.835,3.2268471013405779e-05,4.3561107635779682e-05,5.1653638144013775e-05,5.7799130533789785e-05,6.1841390571909239e-05,6.3004449169416825e-05,6.3047770230288222e-05
1.8375,3.2277365558758167e-05,4.3559759668541581e-05,5.1627077194144793e-05,5.7794365767431502e-05,6.1858473945703433e-05,6.3042472199350202e-05,6.3086231944840706e-05
1.84,3.2286584796764083e-05,4.3556515283851776e-05,5.1599375449270867e-05,5.7790296410964981e-05,6.1874735119989361e-05,6.3080206067948498e-05,6.3124413818723308e-05
1.8425,3.2296172856467845e-05,4.3551491695055856e-05,5.1571793070073959e-05,5.7786973889161995e-05,6.1890320974573802e-05,6.3117773772098355e-05,6.316243325085742e-05
1.845,3.2306149117523348e-05,4.3544832555888558e-05,5.154547004372538e-05,5.7784404294694878e-05,6.1905307912683101e-05,6.3155151584029807e-05,6.3200269419548172e-05
1.8475,3.2316544085240885e-05,4.3536752206879505e-05,5.152137579547999e-05,5.7782613742949437e-05,6.1919772773287785e-05,6.3192380581887593e-05,6.3237966860014256e-05
1.85,3.2327386495049002e-05,4.3527521185790792e-05,5.1500309220115786e-05,5.7781497856950735e-05,6.193374832112782e-05,6.3229407480369163e-05,6.3275468214450819e-05
1.8525,3.2338687980261682e-05,4.3517552764980175e-05,5.1482912840087556e-05,5.7781007215182751e-05,6.1947275625145762e-05,6.3266237640122302e-05,6.3312778024187739e-05
1.855,3.2350452998652072e-05,4.3507255079823205e-05,5.1469666293034009e-05,5.7781145777977039e-05,6.1960491562920451e-05,6.3302969511412204e-05,6.3349999609477203e-05
1.8575,3.236266518791913e-05,4.3497082161774163e-05,5.1460795874006481e-05,5.7781817968753739e-05,6.1973410920210915e-05,6.3339605711664051e-05,6.3387134101187099e-05
1.86,3.2375298429075188e-05,4.348742431145543e-05,5.145627431104342e-05,5.7782926100492602e-05,6.1985948762168137e-05,6.3376082267344939e-05,6.3424113238538929e-05
1.8625,3.2388419657740323e-05,4.3478686024260639e-05,5.145591315616934e-05,5.7784438464831196e-05,6.1998260249125864e-05,6.3412539922491829e-05,6.346108274150353e-05
1.865,3.24020727420022e-05,4.347123713980915e-05,5.1459305858057099e-05,5.778621274743396e-05,6.2010413360310415e-05,6.3449025757500254e-05,6.349809172286221e-05
1.8675,3.2416178829268779e-05,4.3465318304329297e-05,5.146595855114917e-05,5.7788163694949783e-05,6.2022556268764744e-05,6.3485450602306532e-05,6.3535043991237188e-05
1.87,3.2430704234680519e-05,4.3461100451554507e-05,5.1475230984881183e-05,5.77901828082073e-05,6.2034960058637647e-05,6.3521999340210888e-05,6.3572128196051695e-05
1.8725,3.2445631224627349e-05,4.3458712775940311e-05,5.1486531168380488e-05,5.7792277301300444e-05,6.204775875620222e-05,6.3558694677960762e-05,6.3609370964999625e-05
1.875,3.2460925446653322e-05,4.345820405083427e-05,5.149928688864161e-05,5.77943359993202e-05,6.2060867996079701e-05,6.3595456619996944e-05,6.3646687735810433e-05
1.8775,3.2476531904255374e-05,4.3459617114912589e-05,5.1513088695993441e-05,5.7796310097490641e-05,6.2074408628963039e-05,6.3632413097396219e-05,6.3684205094414998e-05
1.88,3.2492432237298986e-05,4.346299344407368e-05,5.152770374348285e-05,5.7798220639884819e-05,6.2088364423875658e-05,6.3669542299672443e-05,6.37219065519925e-05
1.8825,3.2508587380425041e-05,4.3468359306744186e-05,5.1542974491861848e-05,5.7800060287278163e-05,6.2102643738995713e-05,6.3706854724953686e-05,6.3759802161092701e-05
1.885,3.2524943962224849e-05,4.3475794070553465e-05,5.1558845961011796e-05,5.7801888867041505e-05,6.2117271264768963e-05,6.3744384810185864e-05,6.3797919915204314e-05
1.8875,3.2541446083493981e-05,4.3485346598763289e-05,5.1575336564669221e-05,5.7803673322526554e-05,6.2132205756827098e-05,6.3782162920015688e-05,6.3836295725304681e-05
1.89,3.2558023317005264e-05,4.3497057214450754e-05,5.1592509933095834e-05,5.7805435092622805e-05,6.2147375046659879e-05,6.3820165665003778e-05,6.3874908757654636e-05
1.8925,3.2574596908129319e-05,4.3510885997827129e-05,5.1610337562233268e-05,5.7807174690709195e-05,6.2162686300765532e-05,6.3858308376252618e-05,6.3913667617980399e-05
1.895,3.2591039241132913e-05,4.3526717164380266e-05,5.1628783426228154e-05,5.7808905846344447e-05,6.2178074225430069e-05,6.3896603155880384e-05,6.3952586125959671e-05
1.8975,3.2607207494382178e-05,4.3544287969369259e-05,5.1647673882476204e-05,5.7810572190436217e-05,6.2193266763468919e-05,6.3934796620408963e-05,6.3991415991569944e-05
1.9,3.2623083978407042e-05,4.3563569178705303e-05,5.1667101153042985e-05,5.7812411223677623e-05,6.2208343239362834e-05,6.3972981052037598e-05,6.4030247248645638e-05
1.9025,3.2638594185545684e-05,4.3584232795144796e-05,5.1686871745670041e-05,5.7814370755006766e-05,6.2223193585397499e-05,6.4011123381918107e-05,6.4069041972783768e-05
1.905,3.2653661153989487e-05,4.3606118534478764e-05,5.1706903646032001e-05,5.7816518062654147e-05,6.2237731477101675e-05,6.4049056074701302e-05,6.4107638893987561e-05
1.9075,3.2668264795368784e-05,4.3629002490370064e-05,5.17270877262818e-05,5.7818910007118665e-05,6.2252034237144871e-05,6.4086975144384575e-05,6.4146235599420106e-05
1.91,3.2682357880083678e-05,4.3652644515159533e-05,5.1747283072648232e-05,5.7821575886927291e-05,6.2266178622418278e-05,6.4124885497546027e-05,6.4184828583131991e-05
1.9125,3.2695888697497941e-05,4.3676757688371361e-05,5.1767191036484735e-05,5.782434204767471e-05,6.2280012053436096e-05,6.4162689152008571e-05,6.4223324412599918e-05
1.915,3.2708813450260892e-05,4.3701052658632568e-05,5.1786606319443642e-05,5.7827170411898067e-05,6.2293578447960966e-05,6.420042028477507e-05,6.4261760762505238e-05
1.9175,3.2721093693053411e-05,4.3725248603784198e-05,5.1805283680790287e-05,5.7829979758310193e-05,6.2306938738247952e-05,6.4238079748601742e-05,6.4300134871271463e-05
1.92,3.273272619719195e-05,4.3749020950557699e-05,5.182289007490927e-05,5.7832479612479205e-05,6.2319894690233694e-05,6.4275545166784509e-05,6.4338320805144622e-05
1.9225,3.2743711959569663e-05,4.3772157087074638e-05,5.1839268946379222e-05,5.7834527502813547e-05,6.2332489036472585e-05,6.4312739049419485e-05,6.4376248021582582e-05
1.925,3.2754052679899612e-05,4.3794421084559997e-05,5.1854245332328503e-05,5.7835899244716543e-05,6.2344736598012293e-05,6.4349766208114185e-05,6.4414022512745625e-05
1.9275,3.2763771387487365e-05,4.3815778320720401e-05,5.1867745786075274e-05,5.7836506637203605e-05,6.2356643254481213e-05,6.4386544318006836e-05,6.4451553473940842e-05
1.93,3.2772891353686672e-05,4.3836213376114614e-05,5.1879735340894494e-05,5.7836268673048937e-05,6.2368228846612704e-05,6.4423105505720767e-05,6.4488879287312987e-05
1.9325,3.2781456994568994e-05,4.3855647277927478e-05,5.1890316162617387e-05,5.7835105713234279e-05,6.2379502493728234e-05,6.4459457038658764e-05,6.4526010283358798e-05
1.935,3.2789507972841247e-05,4.3874046639417067e-05,5.1899654658877136e-05,5.7832973940869107e-05,6.2390455895721962e-05,6.4495535577491914e-05,6.4562879221672772e-05
1.9375,3.2797094152789018e-05,4.3891342759412396e-05,5.1907886969724795e-05,5.7829732701268417e-05,6.2401113814376043e-05,6.4531410995248206e-05,6.4599553062581229e-05
1.94,3.2804272948050195e-05,4.3907531328466045e-05,5.1915278401085734e-05,5.7825327560174842e-05,6.2411466258933571e-05,6.4567022460753045e-05,6.4635977777750063e-05
1.9425,3.2811086656141906e-05,4.3922604054352128e-05,5.1922149511881949e-05,5.781971560522421e-05,6.2421498835200635e-05,6.4602394999068667e-05,6.4672178999961765e-05
1.945,3.281757730060094e-05,4.3936539182757396e-05,5.1928612987135831e-05,5.7812875215227245e-05,6.2431165273509734e-05,6.4637471919623454e-05,6.4708091473486505e-05
1.9475,3.2823786270090825e-05,4.3949366491338005e-05,5.19346525080809e-05,5.7804855524167003e-05,6.2440462820660518e-05,6.4672255352933372e-05,6.4743723814558528e-05
1.95,3.2829767486166844e-05,4.3961061683348961e-05,5.1940135425718153e-05,5.7795768753781666e-05,6.2449454561872827e-05,6.4706870442567336e-05,6.4779203780918393e-05
1.9525,3.28355702168235e-05,4.3971583193840283e-05,5.19447374709653e-05,5.7785736485228207e-05,6.2458097015015017e-05,6.4741222505957014e-05,6.4814432542290511e-05
1.955,3.2841252457999797e-05,4.3980872282759982e-05,5.1947966354548427e-05,5.7774900116670414e-05,6.2466371808631363e-05,6.4775399779208939e-05,6.4849495452008916e-05
1.9575,3.2846868995164784e-05,4.3988807424239393e-05,5.1949211105933197e-05,5.7763389580820466e-05,6.2474298040237779e-05,6.4809374412561158e-05,6.4884371405611301e-05
1.96,3.2852497477929114e-05,4.3995252891699486e-05,5.1947800906537904e-05,5.7751372492887511e-05,6.2481838931312183e-05,6.4843184339754713e-05,6.4919098804716477e-05
1.9625,3.2858220888089682e-05,4.4000062463712898e-05,5.1943151090036831e-05,5.7739109806557277e-05,6.2488999226290186e-05,6.4876819892815417e-05,6.4953659342851055e-05
1.965,3.2864141007939133e-05,4.4003065372460163e-05,5.1934777994558812e-05,5.7726833086848647e-05,6.2495808565193197e-05,6.4910362844877801e-05,6.4988141375060118e-05
1.9675,3.2870291375342828e-05,4.400403423990729e-05,5.1922390347419253e-05,5.7714733823254234e-05,6.250218260509079e-05,6.4943742993340224e-05,6.5022477451999298e-05
1.97,3.2876763900920427e-05,4.4002873371013426e-05,5.1906089103424835e-05,5.7703130980926591e-05,6.2508123161779825e-05,6.4977008615790561e-05,6.5056712432076652e-05
1.9725,3.2883545642062915e-05,4.3999445229058933e-05,5.1886247242159625e-05,5.7692293504983436e-05,6.2513698835840408e-05,6.5010265346836737e-05,6.509094826974608e-05
1.975,3.2890687037798802e-05,4.3993685526126856e-05,5.1863498945368455e-05,5.7682397824769242e-05,6.2518828877296538e-05,6.504335227222572e-05,6.5125031382782113e-05
1.9775,3.289822511000336e-05,4.3985647127637792e-05,5.1838817782659537e-05,5.7673671285877893e-05,6.2523654843155637e-05,6.5076450258108736e-05,6.5159143676178489e-05
1.98,3.2906167405733698e-05,4.3975476789197504e-05,5.1813364067842043e-05,5.7666257877876056e-05,6.2528143997231465e-05,6.5109489190910439e-05,6.5193206540627033e-05
1.9825,3.2914519360006543e-05,4.3963333658299089e-05,5.1788305445684173e-05,5.7660221575886213e-05,6.2532259230375681e-05,6.5142417268110995e-05,6.5227174238871382e-05
1.985,3.2923327287029573e-05,4.3949530447050842e-05,5.1764813082735324e-05,5.7655717689770117e-05,6.2536182655551653e-05,6.5175405906711453e-05,6.5261221511129654e-05
1.9875,3.293263965817196e-05,4.3934473204375922e-05,5.1743808458916961e-05,5.7652760441593805e-05,6.2539855790438777e-05,6.5208324771966539e-05,6.529521595433733e-05
1.99,3.294242995000346e-05,4.3918634987304676e-05,5.1726015574830927e-05,5.7651319418310121e-05,6.2543341391278962e-05,6.5241237569759933e-05,6.5329215787034533e-05
1.9925,3.2952700936669755e-05,4.3902598472430217e-05,5.1712011529639313e-05,5.7651376807319017e-05,6.25467202050069e-05,6.5274144059255978e-05,6.5363229019066709e-05
1.995,3.2963475237646642e-05,4.3887066114879761e-05,5.1702224115609047e-05,5.7652894205813558e-05,6.2550021108877764e-05,6.5307037710610408e-05,6.5397250537008915e-05
1.9975,3.2974779208996155e-05,4.3872681922549735e-05,5.1696892423482471e-05,5.7655806055549296e-05,6.2553430449225155e-05,6.5340041227846571e-05,6.5431395674922884e-05
2.0,3.2986648293611691e-05,4.385995188083651e-05,5.1696012688795165e-05,5.7660012885039424e-05,6.2557018983949806e-05,6.5373179247192554e-05,6.5465692150466605e-05
2.0025,3.29991143611319e-05,4.384926984147968e-05,5.1699303873487219e-05,5.7665323900813496e-05,6.2560732678234365e-05,6.5406385061072387e-05,6.5500078276442192e-05
2.005,3.3012110402731257e-05,4.3840914283660913e-05,5.1706388546570843e-05,5.7671609117930083e-05,6.2564638282382629e-05,6.5439741587857184e-05,6.5534636791800266e-05
2.0075,3.3025621868649149e-05,4.3835040915743364e-05,5.1716730948076376e-05,5.7678639658742355e-05,6.2568683478813762e-05,6.5473250939753692e-05,6.5569361782410137e-05
2.01,3.303959801449588e-05,4.3831665838105484e-05,5.1729783474225999e-05,5.7686210061963703e-05,6.257286838661153e-05,6.5506914013521478e-05,6.5604263173131187e-05
2.0125,3.3054054801869937e-05,4.3830770676130171e-05,5.1744942726125758e-05,5.7694181166026361e-05,6.2577115559487917e-05,6.5540726839651291e-05,6.5639339564979961e-05
2.015,3.3068838597000485e-05,4.3832181199019774e-05,5.1761539447795971e-05,5.7702331345628524e-05,6.2581450377336759e-05,6.5574611954071638e-05,6.5674508697725065e-05
2.0175,3.3083957654723447e-05,4.3835816223883976e-05,5.1779116915488887e-05,5.7710528525581713e-05,6.2585907283410603e-05,6.5608654034673275e-05,6.5709854174917108e-05
2.02,3.309939226983863e-05,4.3841683752475851e-05,5.179740287048041e-05,5.7718691814317481e-05,6.2590469853843138e-05,6.5642743882054268e-05,6.5745274104496115e-05
2.0225,3.3115037599714551e-05,4.384981020467907e-05,5.1816190720237434e-05,5.7726707793357909e-05,6.2595259199157342e-05,6.567694089078385e-05,6.5780829426581545e-05
2.025,3.313073526406822e-05,4.3860145468707694e-05,5.1835224673369137e-05,5.7734406336079774e-05,6.2600157386386832e-05,6.5711112011205414e-05,6.5816377381156362e-05
2.0275,3.3146322900249247e-05,4.3872619305939569e-05,5.185443122604727e-05,5.7741716416656727e-05,6.2605108635852038e-05,6.5745137076880393e-05,6.5851805674413066e-05
2.03,3.3161764078165704e-05,4.3887255997031443e-05,5.1873808015368274e-05,5.7748655019202279e-05,6.2610107789680107e-05,6.5778988302034672e-05,6.5887089993367292e-05
2.0325,3.3176959056589755e-05,4.3903893853767387e-05,5.1893284242896967e-05,5.7755206655662965e-05,6.261516927633665e-05,6.5812635499358133e-05,6.5922199004213468e-05
2.035,3.3191853101065059e-05,4.3922446563457366e-05,5.1912905636288883e-05,5.776141787923476e-05,6.2620213532083908e-05,6.5846070670791545e-05,6.5957118645042405e-05
2.0375,3.3206430297252142e-05,4.3942812441367634e-05,5.193272441131202e-05,5.7767384558391259e-05,6.2625239115800827e-05,6.5879299843519233e-05,6.5991864216576542e-05
2.04,3.3220614372982552e-05,4.396474865063335e-05,5.1952716228192484e-05,5.7773157488039378e-05,6.2630227919163728e-05,6.5912403024242806e-05,6.6026517710455866e-05
2.0425,3.3234370678648529e-05,4.3987943040207092e-05,5.197281031344429e-05,5.7778769278542941e-05,6.2635052230548173e-05,6.5945221656937426e-05,6.6060914818507556e-05
2.045,3.3247604461951462e-05,4.401212641757349e-05,5.1992924350072687e-05,5.7784286832278104e-05,6.2639719978805275e-05,6.597785498196318e-05,6.6095156376571993e-05
2.0475,3.3260284970170701e-05,4.4036981219361252e-05,5.2012912515642722e-05,5.7789729504234383e-05,6.2644224284638068e-05,6.6010266507657997e-05,6.6129212390311274e-05
2.05,3.3272327858331293e-05,4.4062175404800777e-05,5.203258121269768e-05,5.7795072914875192e-05,6.2648521078493533e-05,6.604248655395895e-05,6.6163114553869791e-05
2.0525,3.3283685106150657e-05,4.4087378883135125e-05,5.2051688976400142e-05,5.7800204966061446e-05,6.265247070598238e-05,6.6074395006271972e-05,6.6196734285552597e-05
