Physical Time (s),enth_flux_viscous_right Monitor (kg-m/s^3): right_cv1,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv2,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv3,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv4,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv5,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv6,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv7
5.5025,7.8931153362719107e-07,-1.1321846717759782e-08,-1.2928367157776372e-07,-1.5854955835970465e-07,-2.6344127340820709e-07,-4.466591095746911e-07,-3.5450579173122279e-07
5.505,7.9122235112154311e-07,-1.5141925638032335e-08,-1.1786965842702119e-07,-1.4940531777033149e-07,-2.5591938717990395e-07,-4.4561484634753146e-07,-3.5471643628032098e-07
5.5075,7.9395119897451134e-07,-4.5757850069715676e-09,-1.0110311668673372e-07,-1.3755354220613346e-07,-2.4649535525142286e-07,-4.4338556024725319e-07,-3.5491654505621892e-07
5.51,7.970956816274735e-07,1.9510144703987764e-08,-8.0055461997271012e-08,-1.2328735549415529e-07,-2.3530890796259531e-07,-4.4004803906279744e-07,-3.5510232532899248e-07
5.5125,8.0018356336112696e-07,5.4544080020324868e-08,-5.5754064401010197e-08,-1.0701494855854399e-07,-2.225139767427292e-07,-4.3568733548175647e-07,-3.552691920020124e-07
5.515,8.0263453874853252e-07,9.5985897317282072e-08,-2.9532296783229507e-08,-8.9272709784455977e-08,-2.0841978340685969e-07,-4.3037394888131627e-07,-3.5540423001462562e-07
5.5175,8.0362915251386185e-07,1.3765343204856561e-07,-3.3797982044660119e-09,-7.087758847622013e-08,-1.9318324947931789e-07,-4.2421020420005283e-07,-3.5549645849410681e-07
5.52,8.0275366215963491e-07,1.7352956645581062e-07,2.1038260690609305e-08,-5.2807688767445929e-08,-1.7710450109276897e-07,-4.172989478286093e-07,-3.5553744189793423e-07
5.5225,7.9952652095269828e-07,1.9708764907399248e-07,4.2041480952992381e-08,-3.6004211952038477e-08,-1.6048161942154274e-07,-4.0971125688384615e-07,-3.5551182924211643e-07
5.525,7.937684666617863e-07,2.0323253347289074e-07,5.8004459348247391e-08,-2.1223728555575919e-08,-1.4387212747627034e-07,-4.0156554744587048e-07,-3.5541463546132597e-07
5.5275,7.8551253236416336e-07,1.8834924374398898e-07,6.7924863310088783e-08,-9.2757214780274529e-09,-1.2795339153764058e-07,-3.92954207745761e-07,-3.5525029622496435e-07
5.53,7.7466428464787624e-07,1.519409338606937e-07,7.1337619491021394e-08,-6.5949352782697913e-10,-1.1326699794855855e-07,-3.8401958255981036e-07,-3.5502573521587382e-07
5.5325,7.6160232892214753e-07,9.615728576030087e-08,6.8221772738195137e-08,4.2161558442297497e-09,-1.0022249083052638e-07,-3.748165794591864e-07,-3.5473463666074032e-07
5.535,7.4656218913066906e-07,2.5943822154466649e-08,5.8852390278433138e-08,5.2423006335514736e-09,-8.9173536217893627e-08,-3.6552894606950022e-07,-3.5437720278510334e-07
5.5375,7.3025135153685779e-07,-5.1515566180783814e-08,4.3996951629793647e-08,2.4676624552260941e-09,-8.0515265742092194e-08,-3.5619269790235881e-07,-3.5396162788058593e-07
5.54,7.1361027393834133e-07,-1.2797266114066879e-07,2.4591620473612342e-08,-3.8924431957785202e-09,-7.4369324867050486e-08,-3.4693087026720107e-07,-3.5349137259686348e-07
5.5425,6.9737229350462767e-07,-1.9499430286902106e-07,1.5583943822814472e-09,-1.342002055979149e-08,-7.1031187931083483e-08,-3.377851458322001e-07,-3.5297281560054431e-07
5.545,6.8240928522041452e-07,-2.449380164765027e-07,-2.4083720668457e-08,-2.5555286866793579e-08,-7.0572503056216415e-08,-3.2895684632826534e-07,-3.5241375678219229e-07
5.5475,6.693274001711254e-07,-2.7697514996438006e-07,-5.1171932481191167e-08,-3.9502252469810152e-08,-7.2922567637594404e-08,-3.2056619647337679e-07,-3.5182026368922106e-07
5.55,6.5876093494771933e-07,-2.9134344546087017e-07,-7.8435355841375632e-08,-5.4458636899371915e-08,-7.8008253039701437e-08,-3.1280034336714508e-07,-3.5119805439242311e-07
5.5525,6.5096684906515644e-07,-2.8885472185838379e-07,-1.0458262738160412e-07,-6.9624296057631622e-08,-8.552647216212601e-08,-3.0579142065383723e-07,-3.5055905052728868e-07
5.555,6.4621434729154515e-07,-2.7206139971801851e-07,-1.2822480451021702e-07,-8.4204455767779873e-08,-9.5057813532273294e-08,-2.9970772432934719e-07,-3.4992300856226349e-07
5.5575,6.4445344527482834e-07,-2.4456117201678685e-07,-1.4843645868295524e-07,-9.7469411110766994e-08,-1.0613769519141903e-07,-2.9466970762393005e-07,-3.4929930912946821e-07
5.56,6.4553749918805622e-07,-2.1017951120317477e-07,-1.6405210077845812e-07,-1.0881908348704057e-07,-1.1828518805989788e-07,-2.907670171177463e-07,-3.4870011513733457e-07
5.5625,6.4917691985334206e-07,-1.7234020618254648e-07,-1.7356817649343659e-07,-1.1775927273238627e-07,-1.3097665256690465e-07,-2.8809875457549766e-07,-3.4814264975563292e-07
5.565,6.54915856209393e-07,-1.3352369363071595e-07,-1.7603399058204935e-07,-1.2413579464205001e-07,-1.4368790695355884e-07,-2.8671642791220903e-07,-3.4763427123295363e-07
5.5675,6.6224406762116565e-07,-9.5251537355936082e-08,-1.7194065889605524e-07,-1.2779554968079203e-07,-1.559568927439443e-07,-2.8667836407832447e-07,-3.4717632078264575e-07
5.57,6.7094356625647582e-07,-5.8250279782398512e-08,-1.6221268492615995e-07,-1.2945041748757653e-07,-1.6737438017259482e-07,-2.8796822311242474e-07,-3.4677984769626125e-07
5.5725,6.8042596210319988e-07,-2.283536821673673e-08,-1.470480328983968e-07,-1.2953692323415335e-07,-1.7775315258004717e-07,-2.9056368204098241e-07,-3.464540489213288e-07
5.575,6.9032770793356118e-07,1.0896306965134874e-08,-1.2680076073110633e-07,-1.2829224088968028e-07,-1.8673536513431927e-07,-2.9429218444321751e-07,-3.4619506855348401e-07
5.5775,7.003109470731882e-07,4.3044037615644934e-08,-1.0219470186609406e-07,-1.257043791998678e-07,-1.9421557832872528e-07,-2.9904102876953614e-07,-3.4600622656167441e-07
5.58,7.1010954236261849e-07,7.3762197704740712e-08,-7.4121904699198715e-08,-1.2224605325380882e-07,-2.0051263145334008e-07,-3.047803870627287e-07,-3.4588949198235106e-07
5.5825,7.1951693590572394e-07,1.0310088905636113e-07,-4.3505158124763455e-08,-1.1861086226543207e-07,-2.0566713192692688e-07,-3.1151442367826223e-07,-3.4584356044277321e-07
5.585,7.2854076968747171e-07,1.3107952115210524e-07,-1.1477303642077561e-08,-1.1537611661882643e-07,-2.0948061310522547e-07,-3.1909522869895422e-07,-3.4586787500232858e-07
5.5875,7.3715091963507572e-07,1.5751493837829993e-07,2.0473405826935368e-08,-1.127009574141045e-07,-2.1197177614553984e-07,-3.2735098311295946e-07,-3.4596387928901431e-07
5.59,7.452965009433319e-07,1.8209317643798898e-07,5.0846521397222283e-08,-1.1059167727715628e-07,-2.1372398246919593e-07,-3.3605093574315891e-07,-3.4612718914149962e-07
5.5925,7.5294602384108402e-07,2.0439986936010235e-07,7.7958529884983678e-08,-1.0896591375507343e-07,-2.1534008476943039e-07,-3.4484069325686828e-07,-3.4635331148498959e-07
5.595,7.6021849183321709e-07,2.2392334905074001e-07,1.0006789028528118e-07,-1.078478071344567e-07,-2.1744354072806095e-07,-3.532915809859351e-07,-3.4663864239644354e-07
5.5975,7.6716122145344138e-07,2.4004596802993475e-07,1.1541264291245518e-07,-1.0720863449319135e-07,-2.1989859465503777e-07,-3.6099098595001445e-07,-3.4697183920826014e-07
5.6,7.7373509821344155e-07,2.5207045827616289e-07,1.2254200296241479e-07,-1.0706903186348656e-07,-2.2248132140980666e-07,-3.6758428634752581e-07,-3.4734417417422206e-07
5.6025,7.7977529018280186e-07,2.5941959108386741e-07,1.2092394493996105e-07,-1.0749325985744135e-07,-2.2493073966422447e-07,-3.7300120871759885e-07,-3.4774859642416325e-07
5.605,7.851260988319687e-07,2.6177734447782887e-07,1.1038408437973055e-07,-1.086266851729592e-07,-2.2704604932529927e-07,-3.777382159991764e-07,-3.4817279402599682e-07
5.6075,7.8942455841886473e-07,2.5772113330214924e-07,9.1467870709425127e-08,-1.1076097280066536e-07,-2.2917369305477864e-07,-3.823211977427148e-07,-3.4860580227482795e-07
5.61,7.9255879724117069e-07,2.4604217157053475e-07,6.4790679422683669e-08,-1.1386416742035973e-07,-2.3155389180276675e-07,-3.8718773192890905e-07,-3.4903963867287817e-07
5.6125,7.9445048545367374e-07,2.2684885574037236e-07,3.1146742160287484e-08,-1.1775948275006079e-07,-2.3426086208841818e-07,-3.9257222509639558e-07,-3.4946087008737646e-07
5.615,7.9503296716057856e-07,2.0048327462287814e-07,-5.5431829617721946e-09,-1.2214689795443414e-07,-2.3716392109530161e-07,-3.9846374692604139e-07,-3.498617460006597e-07
5.6175,7.9445777282893365e-07,1.6796345935172559e-07,-4.0985430465191445e-08,-1.2665727405305437e-07,-2.3986273256648408e-07,-4.0448036119911428e-07,-3.502410147845672e-07
5.62,7.932208158380941e-07,1.3100889368353625e-07,-7.1684103636647802e-08,-1.3080824618495783e-07,-2.4195218042156876e-07,-4.101053877875714e-07,-3.5058914074491891e-07
5.6225,7.9203218572410694e-07,9.2222200513626143e-08,-9.528285608674884e-08,-1.3401965465730188e-07,-2.4307866708536203e-07,-4.1498432846842336e-07,-3.5090379329444972e-07
5.625,7.9112261159139279e-07,5.4821014325688889e-08,-1.1066568675330066e-07,-1.3569898331553589e-07,-2.4293337239176991e-07,-4.1883685578449225e-07,-3.5118725436943496e-07
5.6275,7.9079284034695844e-07,2.2526847402926719e-08,-1.1785960264698814e-07,-1.3527652991741152e-07,-2.4124563646030753e-07,-4.2151572835771492e-07,-3.5144361506756005e-07
5.63,7.9130643677768138e-07,-9.4455176364788097e-10,-1.1750341699214891e-07,-1.3228927610357786e-07,-2.3780806956222544e-07,-4.229633810163118e-07,-3.5168073058426293e-07
5.6325,7.9276435145223642e-07,-1.2424130550106247e-08,-1.1030271398629059e-07,-1.2645414428709461e-07,-2.3251388070358575e-07,-4.2319575379445272e-07,-3.5191412638395534e-07
5.635,7.9511096246993131e-07,-9.9347132081357685e-09,-9.7163825809937413e-08,-1.1768343589026242e-07,-2.2528341681286845e-07,-4.2218855420748288e-07,-3.5214538406444134e-07
5.6375,7.9805577068434311e-07,6.8297764595368114e-09,-7.9076620676980917e-08,-1.0619669469472677e-07,-2.1613621501427442e-07,-4.1999109570371602e-07,-3.5236528723898455e-07
5.64,8.0123216225270968e-07,3.6145016729279422e-08,-5.704225875129612e-08,-9.2275940740479544e-08,-2.0518671158220884e-07,-4.1668150786947234e-07,-3.5257014373372511e-07
5.6425,8.0416769630871851e-07,7.4769137386758466e-08,-3.217967630713108e-08,-7.6372686371938789e-08,-1.9260842377558929e-07,-4.1234400103257943e-07,-3.5275422881589354e-07
5.645,8.0603612724355042e-07,1.1701974367539619e-07,-6.1530678926456504e-09,-5.9049820214333003e-08,-1.7870085666220727e-07,-4.0705244293731432e-07,-3.5290420036125757e-07
5.6475,8.0631591674404236e-07,1.5688934501494606e-07,1.9079180018041692e-08,-4.1213183135205287e-08,-1.6360144341530317e-07,-4.0090966215071607e-07,-3.530099086266104e-07
5.65,8.0445295124640198e-07,1.8795914378814924e-07,4.1878678425394369e-08,-2.383951425413929e-08,-1.4765645803609573e-07,-3.9401729943204003e-07,-3.5305897468729788e-07
5.6525,8.001122280273154e-07,2.0426501515514145e-07,6.0570483358793691e-08,-7.8393462976635037e-09,-1.3119517366312547e-07,-3.8644019616109167e-07,-3.5303608568701665e-07
5.655,7.9318850251049267e-07,2.0122122328199758e-07,7.3782570109956664e-08,6.0402712738217588e-09,-1.1480415094289169e-07,-3.7830631920071779e-07,-3.5293834399183144e-07
5.6575,7.8379319106170708e-07,1.7659485578144957e-07,8.0753820070337952e-08,1.7036358224639569e-08,-9.9139558286802614e-08,-3.6970110339117094e-07,-3.5276336999032512e-07
5.66,7.7193354763787394e-07,1.3106337959249511e-07,8.1281072226444579e-08,2.4636164082128062e-08,-8.4807049087145018e-08,-3.6075998635107579e-07,-3.5251227467064846e-07
5.6625,7.5789902180206569e-07,6.804713002515068e-08,7.5481317485755923e-08,2.8542896038811397e-08,-7.2137433937949588e-08,-3.5155025230900642e-07,-3.5218522605033501e-07
5.665,7.4213707159852022e-07,-6.3589072520440281e-09,6.3881503988942703e-08,2.8631962452391181e-08,-6.1504127025103095e-08,-3.4225987947765361e-07,-3.51781699247577e-07
5.6675,7.2551402337715923e-07,-8.438686450448333e-08,4.7399429567500217e-08,2.5025914401839982e-08,-5.3304753345979439e-08,-3.3292465290162134e-07,-3.5130969132482404e-07
5.67,7.088996661345127e-07,-1.5760219312506624e-07,2.6942732710488691e-08,1.7948951613940301e-08,-4.7636309469068886e-08,-3.2366116109109527e-07,-3.5077415259205097e-07
5.6725,6.9302097906029874e-07,-2.176638636133637e-07,3.4535334851081364e-09,7.8762794920562788e-09,-4.4810511211612656e-08,-3.1452757197578913e-07,-3.5018226049962955e-07
5.675,6.787910480963988e-07,-2.592890734273869e-07,-2.2005356105371096e-08,-4.580151928725334e-09,-4.4853902133019835e-08,-3.0571754591506436e-07,-3.4954405287483418e-07
5.6775,6.6670199324317907e-07,-2.8347869408934919e-07,-4.8313860014845146e-08,-1.86204977172971e-08,-4.7696880151296762e-08,-2.9736360449353201e-07,-3.4886633240388395e-07
5.68,6.5730773662730767e-07,-2.9011390222674803e-07,-7.4275070583401576e-08,-3.3457789068343505e-08,-5.3222617383210867e-08,-2.8965322886255738e-07,-3.4815638482855882e-07
5.6825,6.5081635637271707e-07,-2.8088458659159843e-07,-9.8665756124981134e-08,-4.8311188489390162e-08,-6.1106061505117299e-08,-2.8271342050379316e-07,-3.4742271558040241e-07
5.685,6.4740700533100146e-07,-2.5889932061867577e-07,-1.2045151144397107e-07,-6.240441627981844e-08,-7.0913560994528595e-08,-2.7671062880022876e-07,-3.466872283904024e-07
5.6875,6.4691080486767537e-07,-2.2796299635321377e-07,-1.3862026556934467e-07,-7.5039907275377408e-08,-8.2187588691851411e-08,-2.7175022692347731e-07,-3.459642904174225e-07
5.69,6.4922447623298131e-07,-1.9178630192711708e-07,-1.5172680827355716e-07,-8.5633957489626033e-08,-9.443748653459692e-08,-2.6793183179616895e-07,-3.4526426269856905e-07
5.6925,6.5389124522891076e-07,-1.5338995855919051e-07,-1.584159275729003e-07,-9.3788873930006954e-08,-1.0712235377023241e-07,-2.6532709848889547e-07,-3.4460307155394782e-07
5.695,6.6037195303649777e-07,-1.1479707781838109e-07,-1.5853831992616992e-07,-9.9305934380809339e-08,-1.197315650218599e-07,-2.6399229423816129e-07,-3.4399221617103294e-07
5.6975,6.6840416931837503e-07,-7.7143287986100008e-08,-1.528403637734049e-07,-1.0229031691978177e-07,-1.3178186972005705e-07,-2.6395775114656612e-07,-3.4344635515439842e-07
5.7,6.7750689659164828e-07,-4.0905652309683124e-08,-1.4169475530663864e-07,-1.0343848630242851e-07,-1.4287817085227502e-07,-2.6523104951571389e-07,-3.4297741000323465e-07
5.7025,6.8731192008500728e-07,-6.315198315098398e-09,-1.2525699663461051e-07,-1.0307748324953791e-07,-1.5278424346077108e-07,-2.6779840823618555e-07,-3.4258441396922011e-07
5.705,6.9727376445406227e-07,2.6642602643164721e-08,-1.04031493522537e-07,-1.0124175087040794e-07,-1.6114818678768799e-07,-2.7152893893543201e-07,-3.4227110850023564e-07
5.7075,7.0724340686078028e-07,5.8107814470668402e-08,-7.8775522025505039e-08,-9.810640366726934e-08,-1.6800187458948458e-07,-2.7629028026858108e-07,-3.4204067607828641e-07
5.71,7.1684328122323399e-07,8.818162189078076e-08,-5.0398891327405606e-08,-9.4273558142548193e-08,-1.7354205778856457e-07,-2.8201431421935554e-07,-3.4189304010948787e-07
5.7125,7.260866081325265e-07,1.1690587213258046e-07,-1.9901152514568478e-08,-9.0385286442091155e-08,-1.778105329803203e-07,-2.8870745472794501e-07,-3.4182510869742769e-07
5.715,7.3493550600874402e-07,1.4421350387310488e-07,1.1404040919320801e-08,-8.6891848307415493e-08,-1.8070915760633741e-07,-2.9624186262818652e-07,-3.4183637314902086e-07
5.7175,7.4333835164240677e-07,1.6984860696290081e-07,4.2016023582359478e-08,-8.3831840918020457e-08,-1.8236030459976454e-07,-3.0446538183535887e-07,-3.4192723679733649e-07
5.72,7.5123699376520474e-07,1.9346266226333218e-07,7.0339249055575865e-08,-8.1168655507553362e-08,-1.8344270144045945e-07,-3.1314119340958241e-07,-3.4209338119557408e-07
5.7225,7.5868068022471365e-07,2.1458259996550682e-07,9.4597931401436918e-08,-7.8880027499437447e-08,-1.8450447601365621e-07,-3.2189016005754808e-07,-3.4232972262878042e-07
5.725,7.6577728557590301e-07,2.3265580832365442e-07,1.1308560798905725e-07,-7.6970423887813408e-08,-1.8597504927711733e-07,-3.3029504935127428e-07,-3.4263237237549036e-07
5.7275,7.7252932362436353e-07,2.4701695816507404e-07,1.2408523180998347e-07,-7.5512909761730665e-08,-1.8769806753321168e-07,-3.3795021662761438e-07,-3.4299140204910587e-07
5.73,7.7885538695980947e-07,2.5698646835398314e-07,1.2650171580324587e-07,-7.452504826967331e-08,-1.8950970054219538e-07,-3.4448474935696091e-07,-3.4339561660525994e-07
5.7325,7.8458548501767297e-07,2.6209577671761089e-07,1.2013185116055692e-07,-7.4115106162657523e-08,-1.9126535675006425e-07,-3.4984767980280324e-07,-3.4383811451582091e-07
5.735,7.8947251050880998e-07,2.6182623887771054e-07,1.0503344552061964e-07,-7.4536167871974438e-08,-1.9283232013374371e-07,-3.5454821161197075e-07,-3.4430772675270821e-07
5.7375,7.9316957509434469e-07,2.5432399887584076e-07,8.1909871679136464e-08,-7.612936673425919e-08,-1.9455736374750735e-07,-3.5910662238913564e-07,-3.4479130699539265e-07
5.74,7.9570069530265656e-07,2.3922204148509088e-07,5.1179679587447729e-08,-7.8981200448782482e-08,-1.96697454104274e-07,-3.6395657736660688e-07,-3.452783427439106e-07
5.7425,7.9697136420663596e-07,2.1673963209298771e-07,1.5207381123145151e-08,-8.2948122844751717e-08,-1.9935553445126957e-07,-3.693354193595512e-07,-3.4575613259093862e-07
5.745,7.9697625693801657e-07,1.873561895062421e-07,-2.158635034729826e-08,-8.7707706997327164e-08,-2.0238189101039425e-07,-3.7523016063461705e-07,-3.462143099101568e-07
5.7475,7.959791224668609e-07,1.5253087720808223e-07,-5.5286488532217343e-08,-9.2817167487956596e-08,-2.0534650323461335e-07,-3.8125584585049136e-07,-3.4664913571913223e-07
5.75,7.9464914431897212e-07,1.1430759586015684e-07,-8.2946484357921768e-08,-9.7705793739144288e-08,-2.0777790197192955e-07,-3.8690099160153506e-07,-3.4705190461280203e-07
5.7525,7.9351918043820976e-07,7.5643046391559343e-08,-1.0279351601600469e-07,-1.0169783534162271e-07,-2.0928982366456051e-07,-3.918226231929368e-07,-3.4741972535099672e-07
5.755,7.9285261293610567e-07,4.0008508449136653e-08,-1.1426674637255977e-07,-1.0411106241341498e-07,-2.0954956241898312e-07,-3.9574873988744596e-07,-3.4775654278639808e-07
5.7575,7.9284688207681665e-07,1.1185159007741092e-08,-1.1776438767644195e-07,-1.0432569726325377e-07,-2.0827620821776189e-07,-3.9851774804314249e-07,-3.4806656339279379e-07
5.76,7.9382442766568003e-07,-7.2406563847816384e-09,-1.1396399500104719e-07,-1.0183520286649136e-07,-2.0523098721061141e-07,-4.0006769361215209e-07,-3.483569291794621e-07
5.7625,7.956446726205393e-07,-1.2577944420388825e-08,-1.0367435926409308e-07,-9.6358375849869097e-08,-2.0029453065967757e-07,-4.004009444343839e-07,-3.4864475809014191e-07
5.765,7.9833110037282091e-07,-3.5171686165595621e-09,-8.7863196007392222e-08,-8.7863550434103652e-08,-1.9338342258385957e-07,-3.994809112961089e-07,-3.4893168502600445e-07
5.7675,8.0149294891041802e-07,1.9309696593242161e-08,-6.7560715454891054e-08,-7.6594369547400091e-08,-1.8453352613648827e-07,-3.9735652489592729e-07,-3.4920851588865879e-07
5.77,8.046619298540509e-07,5.3426296607476465e-08,-4.3817606826178092e-08,-6.2843498617431547e-08,-1.7383319365754681e-07,-3.9410863474052448e-07,-3.4947163345332135e-07
5.7725,8.0731219841427945e-07,9.4600458505846945e-08,-1.7971345889169164e-08,-4.711027761533113e-08,-1.6148040951039049e-07,-3.8981924557764444e-07,-3.4971621149432764e-07
5.775,8.085515949517433e-07,1.3655541538743069e-07,7.9769490015463095e-09,-3.0059243269138577e-08,-1.4776020853354738e-07,-3.845640938620371e-07,-3.4992570579006908e-07
5.7775,8.079641933641049e-07,1.733513100994614e-07,3.2286244843346779e-08,-1.267432866953468e-08,-1.3282726486080396e-07,-3.7844487860972217e-07,-3.5008709919603396e-07
5.78,8.0506518829751107e-07,1.9839978478726475e-07,5.3296039351307668e-08,4.0586358751954887e-09,-1.1704566346008569e-07,-3.7156578742989702e-07,-3.5019319861760226e-07
5.7825,7.9961527448609005e-07,2.0643568542006275e-07,6.9381356188673292e-08,1.9308705848809665e-08,-1.0078717666560464e-07,-3.6398429651524599e-07,-3.5022115875809082e-07
