Physical Time (s),enth_flux_pressure_right Monitor (W): right_cv1,enth_flux_pressure_right Monitor (W): right_cv2,enth_flux_pressure_right Monitor (W): right_cv3,enth_flux_pressure_right Monitor (W): right_cv4,enth_flux_pressure_right Monitor (W): right_cv5,enth_flux_pressure_right Monitor (W): right_cv6,enth_flux_pressure_right Monitor (W): right_cv7
5.73075,2.9137441198981148e-06,1.3241965514758812e-06,1.4158628366650129e-06,1.397225691053271e-06,1.2942085262664999e-06,1.0800055097990818e-06,8.5231253204642674e-07
5.731,2.9165109000668174e-06,1.3222124202699343e-06,1.4144007131067328e-06,1.3975027979164592e-06,1.2958246613576257e-06,1.0832530613416115e-06,8.5290216363462549e-07
5.73125,2.9192453074575143e-06,1.3202870140715779e-06,1.4129087449993949e-06,1.3977563187275781e-06,1.2973876083339214e-06,1.0863893859902436e-06,8.5351092439659722e-07
5.7315,2.9219576884646945e-06,1.3184193173115864e-06,1.411407804257888e-06,1.397978770247134e-06,1.2989608528778985e-06,1.0893594776495294e-06,8.5413926249140502e-07
5.73175,2.9245925589385763e-06,1.3166620491976413e-06,1.4100433938184388e-06,1.3983359913941192e-06,1.3007235774940997e-06,1.0922701779518332e-06,8.547948106320874e-07
5.732,2.9273710122838128e-06,1.314829402115061e-06,1.4085485607638574e-06,1.3984324116635021e-06,1.3023213323476552e-06,1.0950173263727164e-06,8.5550015552908509e-07
5.73225,2.9300984206264989e-06,1.3130339061881719e-06,1.4070419288408529e-06,1.39847351188369e-06,1.3038714859396688e-06,1.0975920961870065e-06,8.5623595113871056e-07
5.7325,2.9327528091315662e-06,1.311315051255202e-06,1.4055060627234717e-06,1.3985114408332232e-06,1.3053452669915924e-06,1.0999843977664116e-06,8.5698268332804218e-07
5.73275,2.9352908395609459e-06,1.3097323727250554e-06,1.4040547050430366e-06,1.3987285864491794e-06,1.3068300715208893e-06,1.1022263410862201e-06,8.5771947406431074e-07
5.733,2.9379594539457968e-06,1.3080850762094802e-06,1.4024506120299122e-06,1.3987466355034642e-06,1.3081395699911097e-06,1.1042797599799008e-06,8.5845834778224701e-07
5.73325,2.9406089238593341e-06,1.306481858050903e-06,1.4008138430125237e-06,1.3987527210341919e-06,1.3094430734547557e-06,1.1062910092237202e-06,8.5919271064049084e-07
5.7335,2.9432267081642045e-06,1.304939048491972e-06,1.3991370665434424e-06,1.3987582009193256e-06,1.3107228262503412e-06,1.1082548957875911e-06,8.5993260496849199e-07
5.73375,2.9457298041479154e-06,1.3035448388699775e-06,1.3975355369259914e-06,1.3989199519049561e-06,1.3120764262260129e-06,1.1101672811530876e-06,8.6065558513539017e-07
5.734,2.9483609220358133e-06,1.3021008641313745e-06,1.3957968254114446e-06,1.3988689221626309e-06,1.3131893941138652e-06,1.1119952965842312e-06,8.6135408096205197e-07
5.73425,2.9509042009121079e-06,1.3007056409516398e-06,1.3940444898838971e-06,1.3988032167750318e-06,1.3141629977695809e-06,1.1137454513866971e-06,8.6201272888065441e-07
5.7345,2.9533567515916698e-06,1.2993776329179442e-06,1.3922854471042368e-06,1.3987150856067488e-06,1.3150967931822874e-06,1.1154510400521349e-06,8.6264098235781892e-07
5.73475,2.95565851321977e-06,1.298160314806301e-06,1.3906286641351497e-06,1.3987459086584257e-06,1.3161480847329629e-06,1.117162006684922e-06,8.6323730328919712e-07
5.735,2.9580891655141038e-06,1.2968535057901698e-06,1.3888652881769374e-06,1.3985285477731015e-06,1.3170049637684251e-06,1.1188141562000926e-06,8.6383310121334579e-07
5.73525,2.9604883165121164e-06,1.2955420974265773e-06,1.3871033876106726e-06,1.3982510304867196e-06,1.3178019746643431e-06,1.1204138963156071e-06,8.6442306270526742e-07
5.7355,2.9628497932428997e-06,1.2942377761628057e-06,1.3853286785167229e-06,1.3979287229253843e-06,1.3185613837822849e-06,1.1219860157669002e-06,8.6499673692377921e-07
5.73575,2.9650797777581534e-06,1.29302993665172e-06,1.3836422606214111e-06,1.3977260574291001e-06,1.3194819377411979e-06,1.1236094472345491e-06,8.655247969137016e-07
5.736,2.9674364874725695e-06,1.2917130991632978e-06,1.3818533223605653e-06,1.3972997535709191e-06,1.3202404428395624e-06,1.125420120870245e-06,8.6602512163105449e-07
5.73625,2.9697266574007645e-06,1.2903518100781179e-06,1.3800706624932548e-06,1.396819978598391e-06,1.3210174396764024e-06,1.1274300359390859e-06,8.6649834274178943e-07
5.7365,2.9719714160010395e-06,1.2889931438837608e-06,1.3783015916863867e-06,1.3962755847989359e-06,1.3217893930633006e-06,1.1296015130657107e-06,8.6695257531740033e-07
5.73675,2.9741028589757049e-06,1.2877163544009515e-06,1.3766347728335838e-06,1.3957930223217524e-06,1.3226513074762427e-06,1.1318623394902552e-06,8.6739633973854836e-07
5.737,2.9763629570519148e-06,1.2863709678032946e-06,1.3748864186006175e-06,1.395040716761437e-06,1.3233065008301471e-06,1.1341125199185198e-06,8.6784704835089427e-07
5.73725,2.9785690038933174e-06,1.2850532202799303e-06,1.373162859573077e-06,1.3942187854206912e-06,1.323888661584929e-06,1.1363164321359521e-06,8.6828712982664679e-07
5.7375,2.980704404002306e-06,1.2837744271113685e-06,1.3714772458272927e-06,1.3933437271083594e-06,1.3244189553677946e-06,1.138323203251023e-06,8.6869203440258676e-07
5.73775,2.9827099192903848e-06,1.282600028823656e-06,1.3699075109833177e-06,1.3925638889729371e-06,1.3250070197595693e-06,1.1399965543531675e-06,8.6902867937845519e-07
5.738,2.9848738161522227e-06,1.2812996360506647e-06,1.3682483778784997e-06,1.391573240667386e-06,1.325380991056841e-06,1.1412689843971622e-06,8.6931667780172962e-07
5.73825,2.9869865994601567e-06,1.2799638197708514e-06,1.3665511000872317e-06,1.3905560859390482e-06,1.3256722725408145e-06,1.1422684451256377e-06,8.695616413125869e-07
5.7385,2.9890073623412839e-06,1.2785996765500935e-06,1.3648063880017474e-06,1.3895121899107769e-06,1.3258220826418463e-06,1.1431107424547677e-06,8.6978278011670433e-07
5.73875,2.990871668422183e-06,1.2772810286599198e-06,1.3630873006616979e-06,1.3885703319259402e-06,1.3259473565382282e-06,1.1438612044248032e-06,8.6999566093152349e-07
5.739,2.9928336927010911e-06,1.275839937355061e-06,1.3612267032240148e-06,1.3874209555477454e-06,1.3258034645198154e-06,1.1445121864399097e-06,8.7020719019051219e-07
5.73925,2.9947368534376772e-06,1.2743901250868068e-06,1.3593188908276329e-06,1.3862085776544857e-06,1.3255489119133661e-06,1.1451253493753334e-06,8.7040522023249407e-07
5.7395,2.9965949256066615e-06,1.2728970061947429e-06,1.3573805468751672e-06,1.3849288977827944e-06,1.3252031134119769e-06,1.1458156598720245e-06,8.7058956540925617e-07
5.73975,2.998333859156305e-06,1.2714675647609993e-06,1.3555032732777102e-06,1.3837455001829454e-06,1.3249225137625144e-06,1.1465277909320737e-06,8.7076376372982046e-07
5.74,3.0002389378962157e-06,1.2699635276411149e-06,1.3535203870356122e-06,1.3823817992438144e-06,1.3243841063628684e-06,1.1471692306792863e-06,8.7094874583409463e-07
5.74025,3.0020971613678598e-06,1.2685011320073822e-06,1.351542203723858e-06,1.3809958673362623e-06,1.3237611087523868e-06,1.1477300825399853e-06,8.7114245261742651e-07
5.7405,3.0038575805618971e-06,1.2670910065774062e-06,1.3495592998919617e-06,1.3795836976027786e-06,1.3231184638043737e-06,1.1482678063290676e-06,8.7133463415822383e-07
5.74075,3.0054423616310437e-06,1.2657936381513807e-06,1.34759577063581e-06,1.3782860024890254e-06,1.3226180995733121e-06,1.1487850889219649e-06,8.7152354538985825e-07
5.741,3.0070693741534024e-06,1.264505630925321e-06,1.3455620326882909e-06,1.3769550930116973e-06,1.3220690518900066e-06,1.1491663393611409e-06,8.7171747091563659e-07
5.74125,3.0087982019945048e-06,1.2631507320642524e-06,1.3434136680608459e-06,1.3754259988986783e-06,1.3212626166116834e-06,1.1493737015801718e-06,8.7192923126307765e-07
5.7415,3.0104167112740827e-06,1.261854970465501e-06,1.3411799900796169e-06,1.3738502617359297e-06,1.3203587806380226e-06,1.14944767436444e-06,8.7215457526540714e-07
5.74175,3.0118300990276964e-06,1.2606785358604036e-06,1.3389067049833068e-06,1.372376900604761e-06,1.3195020142211062e-06,1.1493822750242263e-06,8.7238011374377515e-07
5.742,3.013251694571709e-06,1.2595120311274858e-06,1.33657496592527e-06,1.3708527335412412e-06,1.318548904597699e-06,1.1490327676447717e-06,8.7259854358427404e-07
5.74225,3.0148080620263488e-06,1.2582702619378193e-06,1.3341325772116428e-06,1.3691282482029124e-06,1.3173677746993549e-06,1.1484256103980422e-06,8.7279620997088075e-07
5.7425,3.0162862459776664e-06,1.2570635690350149e-06,1.331627164893167e-06,1.3673272737818141e-06,1.3161462970634126e-06,1.1476662665822046e-06,8.729640864015798e-07
5.74275,3.0175889885285511e-06,1.2559670062644789e-06,1.3291583060895101e-06,1.3655938298667191e-06,1.315060887630381e-06,1.1468493722032213e-06,8.7309418539340512e-07
5.743,3.0189168645703935e-06,1.2548901124852736e-06,1.3267030679117742e-06,1.3637779583995061e-06,1.3139476489624622e-06,1.1459944342643681e-06,8.7320815151526728e-07
5.74325,3.0203511934858164e-06,1.2537848921670044e-06,1.3241905243413288e-06,1.3617684254650647e-06,1.3126368068327268e-06,1.1450231332988904e-06,8.7332708577292377e-07
5.7435,3.0216820835341205e-06,1.2527450340288717e-06,1.3216831847027055e-06,1.3597267756220425e-06,1.3112576859789445e-06,1.1440542974231932e-06,8.7344660134420691e-07
5.74375,3.0228594664150707e-06,1.2518441175331319e-06,1.319236624128777e-06,1.3577912543207843e-06,1.3099137585616414e-06,1.1431472087138737e-06,8.7355248351275499e-07
5.744,3.0240868782700142e-06,1.2509961085945699e-06,1.3167941367613648e-06,1.355831736980542e-06,1.3084748287661438e-06,1.1422417363376085e-06,8.7365549502931678e-07
5.74425,3.0255094637109065e-06,1.2501357673611432e-06,1.3143390609964829e-06,1.3537318618914231e-06,1.3068354553466068e-06,1.1413714341085961e-06,8.7377311131083778e-07
5.7445,3.0269009770961986e-06,1.2493517362604511e-06,1.3119171420839211e-06,1.3516183484952434e-06,1.3051439501387088e-06,1.1405598876552094e-06,8.7390780787000708e-07
5.74475,3.0281626494470343e-06,1.248696169448661e-06,1.3095607383404609e-06,1.3496071340872804e-06,1.3035320128558069e-06,1.1398475399754847e-06,8.7406352376522423e-07
5.745,3.029501810486484e-06,1.2480782926316634e-06,1.3072410139117638e-06,1.3475716401704131e-06,1.3018696360040954e-06,1.1392280398738955e-06,8.742556858740999e-07
5.74525,3.0310392421696168e-06,1.2474260023108799e-06,1.3049497528102724e-06,1.3453932985937317e-06,1.3000396656541471e-06,1.1387349927146414e-06,8.744873788159478e-07
5.7455,3.0325513607798642e-06,1.2468242031217905e-06,1.3027117931948474e-06,1.3431973981320721e-06,1.2982036812717034e-06,1.138361728417351e-06,8.7474612733436361e-07
5.74575,3.0339471536708583e-06,1.2463251605613857e-06,1.3005651347786236e-06,1.3410945947805648e-06,1.2965289435880751e-06,1.1381114231506944e-06,8.7503787390790396e-07
5.746,3.0354866270171311e-06,1.2457870942111742e-06,1.2984565252494181e-06,1.3388382621097609e-06,1.2947500607303656e-06,1.1379171151551359e-06,8.7537874855234638e-07
5.74625,3.037044580842751e-06,1.2452912847237453e-06,1.2964151537771676e-06,1.3365510161379616e-06,1.2929732507967716e-06,1.1377592177543829e-06,8.757645483367842e-07
5.7465,3.0385881667226598e-06,1.2448569673373957e-06,1.2944044749140432e-06,1.334234529259978e-06,1.2911759642344647e-06,1.1376951720657956e-06,8.761948010131134e-07
5.74675,3.0400387787645815e-06,1.2445430075640159e-06,1.2924790016962364e-06,1.3319880227150587e-06,1.2894577629371835e-06,1.1377376949908694e-06,8.7668503388382746e-07
5.747,3.0416571550334711e-06,1.2442295356783666e-06,1.290621828743398e-06,1.3296009654830603e-06,1.2875670998259047e-06,1.1378274372357795e-06,8.77252729541336e-07
5.74725,3.0433150975245152e-06,1.2439990529784736e-06,1.2888218545924891e-06,1.3272008306116933e-06,1.2856337639150906e-06,1.1379271349220128e-06,8.7788990722624971e-07
5.7475,3.0449609206749008e-06,1.2438546178740779e-06,1.2870657575242707e-06,1.3248030979724435e-06,1.2836601623338278e-06,1.1380154392193167e-06,8.7860171461943246e-07
5.74775,3.0464865439429399e-06,1.2438430110540857e-06,1.285383567286514e-06,1.322526159274729e-06,1.2817856530309873e-06,1.1381705646741174e-06,8.7937219395652215e-07
5.748,3.048141534654049e-06,1.2438345710555387e-06,1.2836934060193281e-06,1.3201543178021036e-06,1.2797784229527978e-06,1.1383811964692626e-06,8.8021368573348336e-07
5.74825,3.0498160605426993e-06,1.243885037531026e-06,1.282033656914017e-06,1.3177896184244323e-06,1.2778009579110911e-06,1.1386507766271309e-06,8.8112320741331368e-07
5.7485,3.0514907481806012e-06,1.2439837124211e-06,1.2804198525872762e-06,1.3154138737729052e-06,1.2758575216511899e-06,1.1390205912082179e-06,8.8210828588829147e-07
5.74875,3.0530805329905802e-06,1.2441805928514773e-06,1.2788668538052826e-06,1.3131266160247477e-06,1.274077173957412e-06,1.1394806699629406e-06,8.8316193862049268e-07
5.749,3.0547744178667669e-06,1.2443664034602801e-06,1.2773217789588528e-06,1.3107153411566508e-06,1.2722153394345556e-06,1.139972885771403e-06,8.8428089929965083e-07
5.74925,3.0564126104182995e-06,1.2445808053043195e-06,1.27579043479516e-06,1.3082977651274476e-06,1.2704085712717339e-06,1.1404438379321426e-06,8.8545148364226253e-07
5.7495,3.0580015735086601e-06,1.2448311082333657e-06,1.2742515108735098e-06,1.3058932830267323e-06,1.2686528520681602e-06,1.1408644259930197e-06,8.8666318064905474e-07
5.74975,3.0595043902537894e-06,1.2451468303624384e-06,1.2727395451255408e-06,1.3036197438060737e-06,1.2670607357474353e-06,1.1412497969630544e-06,8.8789513744859918e-07
5.75,3.0610939829028441e-06,1.2454290448832937e-06,1.2712050033130539e-06,1.3013000294881105e-06,1.2653356056329241e-06,1.1415360063155981e-06,8.8915271510235514e-07
5.75025,3.0626251433974117e-06,1.2457257114197376e-06,1.2696466300513434e-06,1.2990398541999835e-06,1.26358425750764e-06,1.1417172843846843e-06,8.904250401336552e-07
5.7505,3.0640759844805745e-06,1.2460436652672922e-06,1.2680690239794214e-06,1.2968126238208325e-06,1.2617843032077605e-06,1.1417684620404225e-06,8.9170840905191452e-07
5.75075,3.0653902132823769e-06,1.2464298976248056e-06,1.2664801751507484e-06,1.2946975396923174e-06,1.2600215824147725e-06,1.1417123988773028e-06,8.9298872955681834e-07
5.751,3.0667911173436081e-06,1.2468158069854915e-06,1.2648592227724124e-06,1.2924871232719644e-06,1.2580376098826689e-06,1.1415914709860357e-06,8.9428325163951747e-07
5.75125,3.0681770760942392e-06,1.2472334089192848e-06,1.2632171102329337e-06,1.2902611629562533e-06,1.2559635652764995e-06,1.1414605516855465e-06,8.9558482464197448e-07
5.7515,3.0695299740949411e-06,1.2476842771781448e-06,1.261571914657225e-06,1.2880228401928942e-06,1.2538116511499301e-06,1.1413633119866009e-06,8.9689084117267779e-07
5.75175,3.0707999710955579e-06,1.2482028758173251e-06,1.2599411311015222e-06,1.2858595284093954e-06,1.251693458846933e-06,1.1413644227049439e-06,8.9819048827162446e-07
5.752,3.072186818722037e-06,1.248696844630378e-06,1.2583157530284838e-06,1.2835880533851112e-06,1.2493499365313428e-06,1.1415035492679606e-06,8.9951202434094772e-07
5.75225,3.073511516407855e-06,1.2491874193219018e-06,1.2566858338675683e-06,1.2812944081675812e-06,1.2469433991852206e-06,1.1417524338240567e-06,9.0085413029247187e-07
5.7525,3.0747253778348035e-06,1.2496678980489453e-06,1.2550399666781439e-06,1.2789665807483943e-06,1.2445458513087686e-06,1.142052441390187e-06,9.0221541692150793e-07
5.75275,3.0757765361577411e-06,1.2501541700907413e-06,1.2533925610904237e-06,1.2766907646628058e-06,1.2423174249531162e-06,1.1423215186784598e-06,9.0358753316410364e-07
5.753,3.0769068523735962e-06,1.2505985116702177e-06,1.2517541877755109e-06,1.2743015041869069e-06,1.2400281815988782e-06,1.1424959335601143e-06,9.0497706536364177e-07
5.75325,3.0779917260510395e-06,1.2510575390566201e-06,1.2501112794543574e-06,1.2718817882795074e-06,1.2377844293506382e-06,1.1425039750953122e-06,9.0638058894774348e-07
5.7535,3.0790069576310093e-06,1.2515251790603934e-06,1.248456607085944e-06,1.269423923219513e-06,1.2355406767128185e-06,1.1422864258464975e-06,9.0779323667732867e-07
5.75375,3.0798850354523147e-06,1.252006293968123e-06,1.2468073883454279e-06,1.2669991772337718e-06,1.2333696881718508e-06,1.1419029374141131e-06,9.0920284391616868e-07
5.754,3.0807828632684014e-06,1.2524191841596983e-06,1.2451676643313402e-06,1.2644732887792648e-06,1.2310381339671283e-06,1.1413410704164305e-06,9.1062638999449294e-07
5.75425,3.0815957394042111e-06,1.2527906572164237e-06,1.2435301289416754e-06,1.2619145916702322e-06,1.2286694640743064e-06,1.1405300425334498e-06,9.1205570796773246e-07
5.7545,3.0823241553291847e-06,1.2531212516275898e-06,1.2418736256410206e-06,1.2593513218484243e-06,1.2262736475273524e-06,1.1394821424735271e-06,9.1348015691328345e-07
5.75475,3.0829486664134273e-06,1.2534419917818395e-06,1.240182304930202e-06,1.2568328843836253e-06,1.2239612594670932e-06,1.13831139609931e-06,9.1488551165292971e-07
5.755,3.0836150385747899e-06,1.2537125554746845e-06,1.2384746066831148e-06,1.2542361849969916e-06,1.2214955530835712e-06,1.1370923773894521e-06,9.1627321790317065e-07
5.75525,3.0841627059912096e-06,1.253948459284027e-06,1.2367457224189529e-06,1.2516082540232924e-06,1.2189897806175655e-06,1.1358654693080407e-06,9.1763341366285959e-07
5.7555,3.0846089718218834e-06,1.2541498753688731e-06,1.2349796501391316e-06,1.2489676950522736e-06,1.2164635547472896e-06,1.1346255064922444e-06,9.1895590565271823e-07
5.75575,3.0849584447699963e-06,1.2543354388211442e-06,1.2331594698526201e-06,1.2463675858789372e-06,1.2140582110153115e-06,1.1334091701586675e-06,9.20215558574466e-07
5.756,3.0853088405247727e-06,1.2544677964367891e-06,1.2313271409197382e-06,1.2437719912420623e-06,1.2116792517030145e-06,1.1322689648627626e-06,9.2141564556829863e-07
5.75625,3.0856860530413319e-06,1.254536562198706e-06,1.2294963461875061e-06,1.2411317670220711e-06,1.2092190935613437e-06,1.131115832600762e-06,9.2256372104505767e-07
5.7565,3.0859568183820907e-06,1.2545994079067794e-06,1.2276685673289261e-06,1.2385020046855598e-06,1.2067936695211047e-06,1.1298771010386112e-06,9.2364925460808208e-07
5.75675,3.0861033152325773e-06,1.2546922934848191e-06,1.2258378953212924e-06,1.2359473982647227e-06,1.2045199049890377e-06,1.1285757655002925e-06,9.2467613723230149e-07
5.757,3.0862411343969625e-06,1.2547815795195129e-06,1.2240199356589883e-06,1.2333974386438206e-06,1.2022809216490081e-06,1.1272190831971512e-06,9.2565917468820497e-07
5.75725,3.0863472218303715e-06,1.2548571946625214e-06,1.2222023871511666e-06,1.2307863187983064e-06,1.1999631403609394e-06,1.1258238130136599e-06,9.2662266288702644e-07
5.7575,3.0863316026727924e-06,1.2549455596731748e-06,1.2203691117857568e-06,1.2281827975448918e-06,1.1976993106116374e-06,1.1243313640326047e-06,9.2757251152430391e-07
5.75775,3.0862065443611988e-06,1.2550459463385818e-06,1.2185313581728315e-06,1.2256113128884509e-06,1.1956276573499249e-06,1.122828010045214e-06,9.2851226735347163e-07
5.758,3.0861078641625978e-06,1.2551309529466011e-06,1.2167180546854131e-06,1.2230164834758472e-06,1.1936401858615925e-06,1.1213306727394124e-06,9.2945204562352653e-07
5.75825,3.0860435278821541e-06,1.2551970677159011e-06,1.2149541424641939e-06,1.2203357261184285e-06,1.1916207945298979e-06,1.1198827798708369e-06,9.304034561873233e-07
5.7585,3.085845382315354e-06,1.2552606064251264e-06,1.2132346917768252e-06,1.2176786303055468e-06,1.1896655524299234e-06,1.1185300459427938e-06,9.3136043408442466e-07
5.75875,3.0855405688874315e-06,1.2553361235927163e-06,1.2115534789799506e-06,1.2151006268386403e-06,1.1878648059795373e-06,1.1172355959899169e-06,9.3232835877172061e-07
