Physical Time (s),phi_vol Monitor (W): cv1,phi_vol Monitor (W): cv2,phi_vol Monitor (W): cv3,phi_vol Monitor (W): cv4,phi_vol Monitor (W): cv5,phi_vol Monitor (W): cv6,phi_vol Monitor (W): cv7
6.81375,7.3488325038703271e-07,1.767890548463263e-07,1.2352373056536449e-07,8.758781137634851e-08,6.7617602675675749e-08,9.276382419383484e-08,6.9834830057819986e-08
6.814,7.348386683720387e-07,1.7667988602216656e-07,1.2362605634421147e-07,8.760259275195278e-08,6.7619265011418692e-08,9.2770029036208623e-08,6.982923104486846e-08
6.81425,7.347939802737473e-07,1.7656924118066331e-07,1.2372935123002557e-07,8.761750711706568e-08,6.7620989456123106e-08,9.2776233476317511e-08,6.9823727952244305e-08
6.8145,7.3474923882766768e-07,1.7645711455252054e-07,1.2383364374269982e-07,8.7632549126689771e-08,6.7622795567530544e-08,9.278242291829269e-08,6.9818323816353722e-08
6.81475,7.3470436815435788e-07,1.7634371808450968e-07,1.2393884537247374e-07,8.7647722720212067e-08,6.7624694242036502e-08,9.278860101620196e-08,6.9813033359011849e-08
6.815,7.3465928563357571e-07,1.7622922521293697e-07,1.2404487771895349e-07,8.7663025936631861e-08,6.7626694864239021e-08,9.2794798921581865e-08,6.9807863329877079e-08
6.81525,7.3461397680483123e-07,1.7611365193487751e-07,1.2415168664076437e-07,8.7678457355852163e-08,6.7628803392977948e-08,9.2801031111812086e-08,6.9802824283004908e-08
6.8155,7.3456845487994658e-07,1.759970218464422e-07,1.2425927910335918e-07,8.7693995255127302e-08,6.7631031122059736e-08,9.2807292448357944e-08,6.97979341274029e-08
6.81575,7.3452272142905105e-07,1.7587944179040492e-07,1.2436756225286408e-07,8.7709635484431995e-08,6.7633385363875654e-08,9.2813563231071067e-08,6.9793211071070451e-08
6.816,7.3447676169697005e-07,1.7576102102338656e-07,1.2447639895363519e-07,8.7725370089304237e-08,6.7635859424754653e-08,9.281983987718174e-08,6.9788665245105586e-08
6.81625,7.3443062633916707e-07,1.756418056573124e-07,1.245856857986252e-07,8.7741173057510715e-08,6.7638454330789837e-08,9.2826086780662908e-08,6.9784322501929875e-08
6.8165,7.3438429397870146e-07,1.7552193439832863e-07,1.2469531068645216e-07,8.7757035803976864e-08,6.7641166340585791e-08,9.2832260046891741e-08,6.9780210891924556e-08
6.81675,7.3433774027755883e-07,1.7540144411161289e-07,1.248052477571442e-07,8.7772969972003309e-08,6.7643986047898121e-08,9.2838356944104493e-08,6.9776310025185468e-08
6.817,7.3429094290452983e-07,1.7528041807977399e-07,1.2491546771240411e-07,8.7788969844733716e-08,6.7646906753825812e-08,9.2844439029461565e-08,6.9772582762482242e-08
6.81725,7.342439050117147e-07,1.7515893901719075e-07,1.2502592446684005e-07,8.7805019145136131e-08,6.7649926231935538e-08,9.285053271111874e-08,6.9769018094602112e-08
6.8175,7.3419670969361085e-07,1.7503700124549642e-07,1.2513660235840823e-07,8.7821105554642587e-08,6.7653043354558847e-08,9.2856626020842201e-08,6.9765599248888448e-08
6.81775,7.3414946518333717e-07,1.7491456507452274e-07,1.252474685969023e-07,8.7837223660348589e-08,6.7656271321569478e-08,9.286269332999157e-08,6.9762319363910704e-08
6.818,7.3410223274753298e-07,1.74791555946352e-07,1.2535855799244522e-07,8.7853364737689553e-08,6.7659607315796821e-08,9.2868719558719591e-08,6.9759168001065061e-08
6.81825,7.3405497003902727e-07,1.7466808765132957e-07,1.2546978304242063e-07,8.7869523825615371e-08,6.7663047386450802e-08,9.2874708613935319e-08,6.9756122131018486e-08
6.8185,7.3400771283490619e-07,1.7454421800232421e-07,1.2558099498014099e-07,8.7885700850447675e-08,6.7666607351791878e-08,9.2880662242682921e-08,6.975318070951746e-08
6.81875,7.3396046187356342e-07,1.7442000824626342e-07,1.2569212921572198e-07,8.7901896153364323e-08,6.76702945046346e-08,9.2886587639189366e-08,6.9750342813894936e-08
6.819,7.339130857508494e-07,1.74295730456223e-07,1.2580305263069455e-07,8.7918123964679977e-08,6.7674100100846558e-08,9.289248468923573e-08,6.9747585006616625e-08
6.81925,7.3386547887276877e-07,1.7417153912294064e-07,1.2591365168279355e-07,8.7934385982239872e-08,6.7678024490245716e-08,9.2898335979103304e-08,6.9744913350655436e-08
6.8195,7.3381764184952366e-07,1.74047505226193e-07,1.2602386629028503e-07,8.7950663134133795e-08,6.7682078802613337e-08,9.2904155131730196e-08,6.974232076376078e-08
6.81975,7.3376957216474592e-07,1.7392373593109957e-07,1.261336348037227e-07,8.7966939140048189e-08,6.7686276381260922e-08,9.2909947052813466e-08,6.9739803253544848e-08
6.82,7.3372128695700672e-07,1.7380033505507846e-07,1.2624287933903924e-07,8.798320042719151e-08,6.769061151448576e-08,9.2915718485767551e-08,6.9737356279687413e-08
6.82025,7.3367284137551524e-07,1.7367734721587727e-07,1.2635157968114369e-07,8.7999419359794268e-08,6.7695076880476954e-08,9.2921461041083421e-08,6.9734982121950877e-08
6.8205,7.3362423327271261e-07,1.7355483391696121e-07,1.264596013254576e-07,8.8015578771632552e-08,6.7699674491898356e-08,9.2927159942694085e-08,6.9732691268695921e-08
6.82075,7.3357545257445261e-07,1.7343295299941198e-07,1.2656679997321347e-07,8.8031681633209814e-08,6.7704422508031784e-08,9.2932808539217211e-08,6.973048352644909e-08
6.821,7.3352647938992364e-07,1.73311860569375e-07,1.2667308859705099e-07,8.8047717532949399e-08,6.7709330496597782e-08,9.2938402958554904e-08,6.9728343326206153e-08
6.82125,7.3347734145664448e-07,1.7319163895258907e-07,1.2677847440380054e-07,8.8063674318260079e-08,6.7714401230354943e-08,9.2943934774437248e-08,6.9726261753749386e-08
6.8215,7.3342807044310687e-07,1.7307229518125474e-07,1.2688297357024391e-07,8.8079532373071587e-08,6.7719632598721972e-08,9.294942926883869e-08,6.9724220310337175e-08
6.82175,7.3337880215586943e-07,1.7295371059843509e-07,1.2698656013719929e-07,8.809528834542956e-08,6.7725012904118438e-08,9.2954890954945142e-08,6.9722212764116279e-08
6.822,7.3332964247120844e-07,1.7283584837403329e-07,1.2708913460039137e-07,8.8110966516603909e-08,6.7730508272558528e-08,9.2960311132752956e-08,6.9720245071389902e-08
6.82225,7.3328055824286555e-07,1.7271880342795458e-07,1.27190663811521e-07,8.8126577671949417e-08,6.7736080469033951e-08,9.2965705003043246e-08,6.971831841252923e-08
6.8225,7.3323157855251939e-07,1.7260248604738743e-07,1.2729113321205973e-07,8.8142127591389781e-08,6.774170467733475e-08,9.2971073038715103e-08,6.9716433932872692e-08
6.82275,7.3318277266883776e-07,1.7248694639658283e-07,1.2739037727718944e-07,8.8157606723074097e-08,6.7747374448510084e-08,9.2976430735581592e-08,6.9714593768502225e-08
6.823,7.3313416014824692e-07,1.723724516711276e-07,1.2748823049023895e-07,8.8172991891272947e-08,6.7753080759700671e-08,9.2981795531692483e-08,6.9712793530731496e-08
6.82325,7.330856730351104e-07,1.7225928182394356e-07,1.2758462386156935e-07,8.8188234662160102e-08,6.7758829912457726e-08,9.298718613550805e-08,6.9711020430911655e-08
6.8235,7.3303728051909084e-07,1.721474836315954e-07,1.2767955623436149e-07,8.8203315703889505e-08,6.7764638402757611e-08,9.2992601253604351e-08,6.9709282583615094e-08
6.82375,7.3298901870276162e-07,1.7203698145662504e-07,1.2777304758487022e-07,8.8218234103881078e-08,6.7770517001902211e-08,9.2998046243191872e-08,6.9707557583550775e-08
6.824,7.3294087641319395e-07,1.7192771130030435e-07,1.2786511602352394e-07,8.8233000002855606e-08,6.777646925189098e-08,9.3003515053917093e-08,6.9705825578351029e-08
6.82425,7.3289287911107652e-07,1.7181967949004627e-07,1.2795577847679866e-07,8.8247595665935487e-08,6.7782491902796791e-08,9.3009009558878892e-08,6.970406880880481e-08
6.8245,7.3284502265368481e-07,1.7171291236141445e-07,1.2804503095566406e-07,8.8261999168749553e-08,6.7788594470601773e-08,9.3014543646517987e-08,6.9702266361720202e-08
6.82475,7.3279725989598902e-07,1.7160745390943239e-07,1.2813285895302331e-07,8.827621106670992e-08,6.7794779047606572e-08,9.3020117157682961e-08,6.970040440130116e-08
6.825,7.3274961082272157e-07,1.7150341871687988e-07,1.2821919792135598e-07,8.8290235445704592e-08,6.780104473539873e-08,9.3025720152464229e-08,6.9698468616072192e-08
6.82525,7.3270213680205477e-07,1.7140093225915654e-07,1.2830394830783677e-07,8.8304059096978268e-08,6.7807395184707138e-08,9.3031356617302248e-08,6.9696457396325705e-08
6.8255,7.3265491326338195e-07,1.7130010106945265e-07,1.2838690789960077e-07,8.8317687714712703e-08,6.7813832900040944e-08,9.3037025010996353e-08,6.9694390492192767e-08
6.82575,7.326079252626154e-07,1.7120105045898566e-07,1.284678735672794e-07,8.8331119114386406e-08,6.7820348960353461e-08,9.3042716745799801e-08,6.9692280300795967e-08
6.826,7.3256124962750246e-07,1.7110371828131592e-07,1.2854684489737522e-07,8.8344346557912e-08,6.7826932573644534e-08,9.3048430102697847e-08,6.9690149055702721e-08
6.82625,7.3251491144772368e-07,1.7100805809289166e-07,1.2862388304912013e-07,8.8357364348742243e-08,6.7833574866785478e-08,9.3054167566677156e-08,6.9688012418573863e-08
6.8265,7.3246889304711356e-07,1.7091407578881298e-07,1.2869899636836374e-07,8.8370171946988183e-08,6.7840283235636703e-08,9.3059918512389984e-08,6.9685872246409049e-08
6.82675,7.3242321001477912e-07,1.7082175058818829e-07,1.2877223286240774e-07,8.8382725849945298e-08,6.784705598668082e-08,9.3065679575429299e-08,6.9683740062763289e-08
6.827,7.3237787523799198e-07,1.7073109605031058e-07,1.2884359693771489e-07,8.8395015460946429e-08,6.7853885351106803e-08,9.307142472767722e-08,6.9681626345876833e-08
6.82725,7.3233290379648572e-07,1.7064212839412585e-07,1.2891311399517792e-07,8.8407035253929069e-08,6.7860772010324771e-08,9.3077140010850266e-08,6.9679538164764072e-08
6.8275,7.3228829117232657e-07,1.7055490670501208e-07,1.289807682452529e-07,8.8418801764453388e-08,6.7867705868593348e-08,9.3082856905657839e-08,6.9677475277969398e-08
6.82775,7.3224405487559679e-07,1.7046944555055388e-07,1.290465382796192e-07,8.8430302984672031e-08,6.7874677433715581e-08,9.3088578740130056e-08,6.9675427197970996e-08
6.828,7.3220016513383822e-07,1.703857586569588e-07,1.2911039949154379e-07,8.844154954675373e-08,6.788167130852427e-08,9.309428708793079e-08,6.9673391005478457e-08
6.82825,7.321566250035056e-07,1.70303736982746e-07,1.2917236708908661e-07,8.8452537470837497e-08,6.788868287882767e-08,9.3099979436803188e-08,6.9671368650045483e-08
6.8285,7.3211341688091163e-07,1.7022339258683096e-07,1.2923243690813703e-07,8.8463276681543394e-08,6.7895706995001987e-08,9.3105668070657159e-08,6.9669357442317625e-08
6.82875,7.3207047346601962e-07,1.701448881531802e-07,1.2929058886153246e-07,8.8473803301640505e-08,6.7902722862344041e-08,9.3111363297078938e-08,6.9667331812484744e-08
6.829,7.3202780710628962e-07,1.7006826694288282e-07,1.2934682344031623e-07,8.8484112238214539e-08,6.7909719301842391e-08,9.3117082448366758e-08,6.9665298323598566e-08
6.82925,7.3198545953798241e-07,1.6999349704444459e-07,1.2940112439470222e-07,8.8494190321562982e-08,6.7916699696749879e-08,9.312282887435924e-08,6.9663286131231395e-08
6.8295,7.3194342000817407e-07,1.6992055030618749e-07,1.2945351203866646e-07,8.8504017831392264e-08,6.7923672625770043e-08,9.3128591158709832e-08,6.9661307151892416e-08
6.82975,7.3190175462515091e-07,1.6984931807231937e-07,1.2950405900030919e-07,8.8513556362610237e-08,6.7930638526001424e-08,9.313436312619593e-08,6.9659363917396909e-08
6.83,7.3186051273309669e-07,1.6977979208827967e-07,1.2955278420718821e-07,8.8522785098498224e-08,6.7937584693601911e-08,9.3140144831843958e-08,6.9657465325270359e-08
6.83025,7.3181966640940226e-07,1.6971211447218433e-07,1.2959967124538345e-07,8.8531710345493564e-08,6.7944504938990726e-08,9.3145934211561028e-08,6.9655627149088501e-08
6.8305,7.3177920320770463e-07,1.6964627809910297e-07,1.2964471621163136e-07,8.8540312720415422e-08,6.7951404696164052e-08,9.3151744674333488e-08,6.9653872358147826e-08
6.83075,7.3173910145981213e-07,1.6958231096881368e-07,1.296879215211259e-07,8.8548573914655697e-08,6.7958277570549777e-08,9.3157594432198881e-08,6.9652205317804522e-08
6.831,7.3169931723689159e-07,1.6952029296589766e-07,1.2972933114568781e-07,8.8556481700982749e-08,6.7965110702060097e-08,9.3163477376413364e-08,6.9650620963473419e-08
6.83125,7.316599190796121e-07,1.6946013399651914e-07,1.2976894522965937e-07,8.8564047686387944e-08,6.797186647253145e-08,9.3169398165332526e-08,6.9649122266557281e-08
6.8315,7.3162098727299609e-07,1.6940170315496839e-07,1.298067690968632e-07,8.8571290363991431e-08,6.7978519466722769e-08,9.3175362841194272e-08,6.9647708130537666e-08
6.83175,7.315825034048562e-07,1.6934493574584058e-07,1.2984280465418404e-07,8.8578242110476646e-08,6.7985060699138906e-08,9.3181358857185108e-08,6.9646378815190181e-08
6.832,7.3154439391666107e-07,1.6928991298828692e-07,1.2987704499235627e-07,8.8584917226195965e-08,6.7991490126440467e-08,9.3187367431842378e-08,6.964514390617537e-08
6.83225,7.315067052379184e-07,1.6923659786047535e-07,1.2990951570341104e-07,8.8591288000077704e-08,6.799783838911188e-08,9.3193390450467743e-08,6.9644003518733534e-08
6.8325,7.3146949318509055e-07,1.691849276254141e-07,1.299402523481141e-07,8.8597355864676326e-08,6.8004138236827661e-08,9.3199426875918461e-08,6.9642935128356394e-08
6.83275,7.314327603454979e-07,1.6913495849074264e-07,1.2996926679217221e-07,8.8603102926132181e-08,6.8010414485970639e-08,9.3205455559522849e-08,6.96419465388536e-08
6.833,7.3139646450787586e-07,1.6908671424373106e-07,1.2999656089561787e-07,8.8608532243977907e-08,6.8016672462424013e-08,9.3211456167266441e-08,6.9641037566972141e-08
6.83325,7.3136060526117819e-07,1.6904017856481602e-07,1.3002213389776281e-07,8.8613652851688992e-08,6.802291537294041e-08,9.3217418666207097e-08,6.9640221118812175e-08
6.8335,7.3132519108748675e-07,1.6899536726283585e-07,1.3004598117230904e-07,8.8618457057470626e-08,6.8029143445161232e-08,9.3223332499728528e-08,6.9639491459570961e-08
6.83375,7.3129022480816133e-07,1.6895224768525642e-07,1.3006813825391633e-07,8.8622934421574741e-08,6.8035340161453376e-08,9.3229203648218806e-08,6.9638829113512944e-08
6.834,7.3125573799071487e-07,1.6891075928618252e-07,1.3008867931610147e-07,8.862706836421146e-08,6.8041487113943124e-08,9.3235071966775461e-08,6.9638226948056969e-08
6.83425,7.3122172346394897e-07,1.688709321453257e-07,1.3010768909247689e-07,8.8630847385063728e-08,6.8047579877737742e-08,9.3240936542579157e-08,6.9637698889317197e-08
6.8345,7.311882002668633e-07,1.6883277264609927e-07,1.3012518796256242e-07,8.863427343255169e-08,6.8053624081277557e-08,9.3246794498101465e-08,6.9637246185242621e-08
6.83475,7.3115516727900342e-07,1.6879626872320824e-07,1.3014120852772377e-07,8.8637354528565488e-08,6.8059614143609187e-08,9.3252650667365449e-08,6.9636866393007042e-08
6.835,7.3112262630961341e-07,1.6876138972869664e-07,1.3015573639799697e-07,8.8640087554852932e-08,6.8065551953857018e-08,9.3258516441570312e-08,6.9636545036061535e-08
6.83525,7.3109057704229214e-07,1.6872806517443455e-07,1.3016876687737417e-07,8.8642475438164065e-08,6.8071422366916405e-08,9.3264416307164171e-08,6.9636277968733478e-08
6.8355,7.3105903274117936e-07,1.6869615453971716e-07,1.3018031866301076e-07,8.8644544868925332e-08,6.807719404367156e-08,9.3270383897811316e-08,6.9636061030785385e-08
6.83575,7.3102800122867232e-07,1.6866558281254119e-07,1.3019040670648048e-07,8.8646304719701862e-08,6.8082861169929103e-08,9.3276430059044224e-08,6.9635887921042838e-08
6.836,7.3099748244838117e-07,1.686363620713806e-07,1.3019911304835245e-07,8.8647762227878171e-08,6.8088416964270878e-08,9.3282548596776008e-08,6.9635762393708894e-08
6.83625,7.3096746551860937e-07,1.6860853108645304e-07,1.3020651657730326e-07,8.8648919275649865e-08,6.8093846783761609e-08,9.3288735783439488e-08,6.9635679529554625e-08
6.8365,7.309379668665896e-07,1.6858199919193657e-07,1.3021268475560902e-07,8.8649792032640576e-08,6.8099136748755179e-08,9.3294984269992689e-08,6.9635633175264584e-08
6.83675,7.3090900938902299e-07,1.6855671959832304e-07,1.3021766853339991e-07,8.8650388714458971e-08,6.8104284961092085e-08,9.3301278429533397e-08,6.9635625292005336e-08
6.837,7.308806418000306e-07,1.6853268497138991e-07,1.3022152999467873e-07,8.8650707245026951e-08,6.8109300683436442e-08,9.3307590642316147e-08,6.9635686739419186e-08
6.83725,7.3085286099367866e-07,1.6850978818905496e-07,1.3022435010133769e-07,8.8650737277837186e-08,6.8114187579941529e-08,9.331390440878311e-08,6.9635836648365237e-08
6.8375,7.3082566887574778e-07,1.6848793120091527e-07,1.3022615877744076e-07,8.8650473510912471e-08,6.8118937361994723e-08,9.3320229235788881e-08,6.9636069304828246e-08
6.83775,7.3079914703961047e-07,1.6846697388657637e-07,1.3022695740697709e-07,8.8649923415076229e-08,6.8123525775813324e-08,9.3326574344057453e-08,6.9636383832117083e-08
6.838,7.3077330681625113e-07,1.6844693021564642e-07,1.302268062223119e-07,8.8649104298986373e-08,6.8127930671462509e-08,9.3332929448621299e-08,6.9636771771926966e-08
6.83825,7.3074810218418567e-07,1.6842788903825195e-07,1.3022572969786236e-07,8.8648026589043602e-08,6.8132149449483607e-08,9.3339278858291976e-08,6.9637244537838143e-08
6.8385,7.3072350248669716e-07,1.6840987963618532e-07,1.3022375183040104e-07,8.8646676720835046e-08,6.8136196917363673e-08,9.3345604377665985e-08,6.9637815081257798e-08
6.83875,7.3069952299783892e-07,1.6839286563784803e-07,1.3022090861680137e-07,8.8645040250001983e-08,6.8140086430975493e-08,9.3351890140671009e-08,6.9638475923576595e-08
6.839,7.3067615051291353e-07,1.6837681542582481e-07,1.302172594266488e-07,8.8643123709828173e-08,6.8143831055099652e-08,9.3358139109879611e-08,6.9639214157748757e-08
6.83925,7.306533675320795e-07,1.6836156325733325e-07,1.3021283318348997e-07,8.8640941070130772e-08,6.8147417586722304e-08,9.3364362871503244e-08,6.9640024209979694e-08
6.8395,7.3063116508556241e-07,1.6834707415351471e-07,1.3020766506065727e-07,8.8638492423935107e-08,6.8150847849524336e-08,9.3370568091813227e-08,6.9640894018424893e-08
6.83975,7.3060956731622759e-07,1.6833333541410935e-07,1.3020179487180968e-07,8.8635797655574972e-08,6.8154107510915802e-08,9.337675972884856e-08,6.9641825476854068e-08
6.84,7.3058858858365329e-07,1.6832034196676027e-07,1.3019525487257219e-07,8.8632865174200462e-08,6.8157194671199252e-08,9.3382945177928372e-08,6.9642830560144637e-08
6.84025,7.3056826664771277e-07,1.6830804281420996e-07,1.3018802492515888e-07,8.8629698163353053e-08,6.8160101668485091e-08,9.3389123385858566e-08,6.9643915836092796e-08
6.8405,7.3054861508268301e-07,1.6829649392969781e-07,1.3018007445987401e-07,8.8626306723263329e-08,6.8162812671061819e-08,9.3395310486036501e-08,6.9645079860465654e-08
6.84075,7.3052961673594129e-07,1.6828577936523025e-07,1.3017138882386423e-07,8.862269425457926e-08,6.8165323808587242e-08,9.3401521201082804e-08,6.9646314945224105e-08
6.841,7.3051126813576375e-07,1.6827586645657761e-07,1.3016198591782947e-07,8.8618849564179492e-08,6.8167631550829023e-08,9.3407760976769875e-08,6.9647618421661928e-08
6.84125,7.3049359256844644e-07,1.6826667920725902e-07,1.3015189575949284e-07,8.8614760634036989e-08,6.8169741193276819e-08,9.3414022870817837e-08,6.9648983634921188e-08
6.8415,7.3047659209735928e-07,1.6825808967960177e-07,1.3014121055933235e-07,8.8610439542489955e-08,6.8171668626170466e-08,9.3420292562205783e-08,6.9650409460494484e-08
