Physical Time (s),ew_left Monitor (W)
6.11175,-4.2505096026023587e-22
6.112,-4.2452675946504635e-22
6.11225,-4.2423123895759267e-22
6.1125,-4.2402955411786973e-22
6.11275,-4.2429950311485199e-22
6.113,-4.245205521069945e-22
6.11325,-4.2455593206448882e-22
6.1135,-4.2478592807135621e-22
6.11375,-4.2524154482909874e-22
6.114,-4.2590053564088466e-22
6.11425,-4.2692317436239445e-22
6.1145,-4.280843187232944e-22
6.11475,-4.2931977831887013e-22
6.115,-4.308894460827692e-22
6.11525,-4.3260740889709939e-22
6.1155,-4.3458018686198675e-22
6.11575,-4.3653498356635294e-22
6.116,-4.3876963848288758e-22
6.11625,-4.4102876997969582e-22
6.1165,-4.4324679748004268e-22
6.11675,-4.4560349101084338e-22
6.117,-4.4788517780553822e-22
6.11725,-4.5013276732191344e-22
6.1175,-4.5225392057304132e-22
6.11775,-4.5421445791539452e-22
6.118,-4.5605542441216996e-22
6.11825,-4.5770930295879091e-22
6.1185,-4.5932399591538738e-22
6.11875,-4.6096093006111788e-22
6.119,-4.6237848177601403e-22
6.11925,-4.6360186432799366e-22
6.1195,-4.6463990338717777e-22
6.11975,-4.6530880797034258e-22
6.12,-4.6563966688085838e-22
6.12025,-4.6537723950811935e-22
6.1205,-4.644978695179383e-22
6.12075,-4.6322497078457785e-22
6.121,-4.6143366740138485e-22
6.12125,-4.5916428461420555e-22
6.1215,-4.5601432646621601e-22
6.12175,-4.5242856746374604e-22
6.122,-4.4810546348693817e-22
6.12225,-4.4332863387097491e-22
6.1225,-4.3793757859861879e-22
6.12275,-4.3197988467424075e-22
6.123,-4.2544074349933996e-22
6.12325,-4.1868150357038861e-22
6.1235,-4.1191548926594154e-22
6.12375,-4.0514600147892977e-22
6.124,-3.9821392031987763e-22
6.12425,-3.9136047385280964e-22
6.1245,-3.8469503484923932e-22
6.12475,-3.7827836296023444e-22
6.125,-3.72173883197635e-22
6.12525,-3.6638094784209473e-22
6.1255,-3.6096644377154074e-22
6.12575,-3.5599992264475935e-22
6.126,-3.5145925793975025e-22
6.12625,-3.472702951651784e-22
6.1265,-3.4365757025417108e-22
6.12675,-3.4048582728164095e-22
6.127,-3.3753666647401514e-22
6.12725,-3.3485178010135022e-22
6.1275,-3.3241904618645682e-22
6.12775,-3.3026159563261403e-22
6.128,-3.2835135717471154e-22
6.12825,-3.2666469602293064e-22
6.1285,-3.2516096786212765e-22
6.12875,-3.2388132535048598e-22
6.129,-3.2284958675347461e-22
6.12925,-3.2190257816876535e-22
6.1295,-3.2106575983477651e-22
6.12975,-3.2034335046282536e-22
6.13,-3.1978683090772474e-22
6.13025,-3.1950461488399814e-22
6.1305,-3.1931555320507452e-22
6.13075,-3.1922123284101954e-22
6.131,-3.1921314536809727e-22
6.13125,-3.1937984104452107e-22
6.1315,-3.1968605658927061e-22
6.13175,-3.1987359445672228e-22
6.132,-3.1997620160196152e-22
6.13225,-3.2007592906906497e-22
6.1325,-3.2023623050667104e-22
6.13275,-3.2015503832539163e-22
6.133,-3.1994838887462281e-22
6.13325,-3.1967967202201566e-22
6.1335,-3.192503880013047e-22
6.13375,-3.1868942779682295e-22
6.134,-3.180621225247275e-22
6.13425,-3.1740281670599204e-22
6.1345,-3.163678125834129e-22
6.13475,-3.1524026309384412e-22
6.135,-3.1393492708976451e-22
6.13525,-3.1272159596205915e-22
6.1355,-3.1127625523476186e-22
6.13575,-3.0986501719204638e-22
6.136,-3.0841607055257577e-22
6.13625,-3.069877906893694e-22
6.1365,-3.0570010997023878e-22
6.13675,-3.0443829719556185e-22
6.137,-3.0318337753147622e-22
6.13725,-3.0216275416810109e-22
6.1375,-3.0100746761797829e-22
6.13775,-2.9977539012996105e-22
6.138,-2.9840488699050883e-22
6.13825,-2.9695758889815336e-22
6.1385,-2.9553854654607248e-22
6.13875,-2.9379196293916673e-22
6.139,-2.9178867467488126e-22
6.13925,-2.8955295332106023e-22
6.1395,-2.8711696047460981e-22
6.13975,-2.8433187516774273e-22
6.14,-2.8124032540788958e-22
6.14025,-2.7774926245771672e-22
6.1405,-2.7394911224335855e-22
6.14075,-2.6981110697210971e-22
6.141,-2.6528177933147588e-22
6.14125,-2.6057810557507385e-22
6.1415,-2.5577420412958479e-22
6.14175,-2.5084248987697611e-22
6.142,-2.457489309471641e-22
6.14225,-2.4049456160041703e-22
6.1425,-2.3518211549061675e-22
6.14275,-2.299760902492238e-22
6.143,-2.2472896637331481e-22
6.14325,-2.1945027346282371e-22
6.1435,-2.1451936837347087e-22
6.14375,-2.097381984924422e-22
6.144,-2.0519266463800496e-22
6.14425,-2.0102483337004117e-22
6.1445,-1.9688663486263877e-22
6.14475,-1.9312269277005705e-22
6.145,-1.8954986922221669e-22
6.14525,-1.861613314141203e-22
6.1455,-1.8297535644196111e-22
6.14575,-1.7989991341285719e-22
6.146,-1.7694999918423044e-22
6.14625,-1.7408289229451339e-22
6.1465,-1.7132233760427101e-22
6.14675,-1.6877076158467894e-22
6.147,-1.6609977281713668e-22
6.14725,-1.6359702128026829e-22
6.1475,-1.6108672519215103e-22
6.14775,-1.584484233957135e-22
6.148,-1.5575381033555166e-22
6.14825,-1.5284022654099412e-22
6.1485,-1.500726308147887e-22
6.14875,-1.4724115597592648e-22
6.149,-1.443890040098504e-22
6.14925,-1.4151374851587424e-22
6.1495,-1.3845819780091171e-22
6.14975,-1.3529966308854418e-22
6.15,-1.320893200903054e-22
6.15025,-1.2886336292546983e-22
6.1505,-1.2598733532062431e-22
6.15075,-1.2306796461449015e-22
6.151,-1.2001843789350096e-22
6.15125,-1.1698279858895628e-22
6.1515,-1.1382382872061853e-22
6.15175,-1.1095390443820387e-22
6.152,-1.0814835506078971e-22
6.15225,-1.0527692063183019e-22
6.1525,-1.0250602615033939e-22
6.15275,-9.9756433960423277e-23
6.153,-9.7203592287644753e-23
6.15325,-9.4689550299837903e-23
6.1535,-9.2283134356635242e-23
6.15375,-8.9895627622569742e-23
6.154,-8.7493001624173618e-23
6.15425,-8.5149113580336156e-23
6.1545,-8.2768972196584486e-23
6.15475,-8.0574045709479069e-23
6.155,-7.8448273463307939e-23
6.15525,-7.6541359448562933e-23
6.1555,-7.4545204189337376e-23
6.15575,-7.2802152642640358e-23
6.156,-7.1220983623721333e-23
6.15625,-6.9726932801734056e-23
6.1565,-6.8231274392071469e-23
6.15675,-6.694829565502613e-23
6.157,-6.6190394769207698e-23
6.15725,-6.5438091924270011e-23
6.1575,-6.4728960698407458e-23
6.15775,-6.4246047194375332e-23
6.158,-6.4151247504446354e-23
6.15825,-6.4342164323579489e-23
6.1585,-6.4513846869820968e-23
6.15875,-6.5181577726042289e-23
6.159,-6.6206716528803941e-23
6.15925,-6.7634874867114843e-23
6.1595,-6.947601842254269e-23
6.15975,-7.1425723641306384e-23
6.16,-7.372176260767422e-23
6.16025,-7.6129222171057524e-23
6.1605,-7.8893149535058423e-23
6.16075,-8.2400666305350131e-23
6.161,-8.5931854625387217e-23
6.16125,-8.9642812606752528e-23
6.1615,-9.3627829244639279e-23
6.16175,-9.777363377505298e-23
6.162,-1.0215016124961455e-22
6.16225,-1.0663572474789181e-22
6.1625,-1.1153287831663125e-22
6.16275,-1.167459264819622e-22
6.163,-1.2174196311456513e-22
6.16325,-1.2669699186439134e-22
6.1635,-1.3217024644373451e-22
6.16375,-1.3704581044362616e-22
6.164,-1.4191833737596225e-22
6.16425,-1.4745606916414541e-22
6.1645,-1.5233295442398854e-22
6.16475,-1.578930622424843e-22
6.165,-1.6311310858590718e-22
6.16525,-1.6799724505426168e-22
6.1655,-1.7338734481525202e-22
6.16575,-1.7864845486913733e-22
6.166,-1.8410507361332381e-22
6.16625,-1.8925803139792197e-22
6.1665,-1.9341269698669774e-22
6.16675,-1.9777836050519166e-22
6.167,-2.0231551583776296e-22
6.16725,-2.0654990018370204e-22
6.1675,-2.1010788149686554e-22
6.16775,-2.1329409398815373e-22
6.168,-2.1650790204594981e-22
6.16825,-2.1952248319898278e-22
6.1685,-2.2238659836522588e-22
6.16875,-2.2522117918579913e-22
6.169,-2.279126881035828e-22
6.16925,-2.3020510551554258e-22
6.1695,-2.3222840721903256e-22
6.16975,-2.3441247893774371e-22
6.17,-2.3653088996040924e-22
6.17025,-2.3855127817929821e-22
6.1705,-2.4084039558290952e-22
6.17075,-2.4332641222318447e-22
6.171,-2.457116245509776e-22
6.17125,-2.4828029635040604e-22
6.1715,-2.5126762305023328e-22
6.17175,-2.5480451104245115e-22
6.172,-2.5857987613057019e-22
6.17225,-2.6268097415961974e-22
6.1725,-2.6733212706742299e-22
6.17275,-2.7239802521599415e-22
6.173,-2.7790318260832682e-22
6.17325,-2.8400111310636848e-22
6.1735,-2.9055802546261883e-22
6.17375,-2.9733242776594018e-22
6.174,-3.0462498984873345e-22
6.17425,-3.1204389888558521e-22
6.1745,-3.1993186868980124e-22
6.17475,-3.2779196005132528e-22
6.175,-3.3531100494550801e-22
6.17525,-3.4284461690886432e-22
6.1755,-3.5035237243650946e-22
6.17575,-3.5754127574372224e-22
6.176,-3.6420554935990649e-22
6.17625,-3.704080019249115e-22
6.1765,-3.760852958253344e-22
6.17675,-3.8147086986773765e-22
6.177,-3.860519809793628e-22
6.17725,-3.9008962659984966e-22
6.1775,-3.9397387650189727e-22
6.17775,-3.9751031825427659e-22
6.178,-4.004528583027164e-22
6.17825,-4.0304786209770419e-22
6.1785,-4.0522227473647418e-22
6.17875,-4.072222135344245e-22
6.179,-4.0897790542721017e-22
6.17925,-4.1060220926672482e-22
6.1795,-4.1194869544508013e-22
6.17975,-4.1319943783939288e-22
6.18,-4.1438722165319221e-22
6.18025,-4.1570112390346235e-22
6.1805,-4.1713409366690363e-22
6.18075,-4.1874678147407417e-22
6.181,-4.2031720505383614e-22
6.18125,-4.2182056199053626e-22
6.1815,-4.2341338037694992e-22
6.18175,-4.2528362806392565e-22
6.182,-4.2730832741935304e-22
6.18225,-4.2948921757773135e-22
6.1825,-4.3151647128461575e-22
6.18275,-4.3347901309652587e-22
6.183,-4.3572568791144836e-22
6.18325,-4.3797238898214882e-22
6.1835,-4.4004631314781417e-22
6.18375,-4.4233689922898037e-22
6.184,-4.4441715900446516e-22
6.18425,-4.4633463910688652e-22
6.1845,-4.4809795905183693e-22
6.18475,-4.496962246387094e-22
6.185,-4.513682763069938e-22
6.18525,-4.5264669264447588e-22
6.1855,-4.5384711866847319e-22
6.18575,-4.549958940947956e-22
6.186,-4.5608144040413055e-22
6.18625,-4.5718182964995847e-22
6.1865,-4.5794163606409286e-22
6.18675,-4.5857351912722955e-22
6.187,-4.5914073705833562e-22
6.18725,-4.5956000694165079e-22
6.1875,-4.5985163391558555e-22
6.18775,-4.600459610219279e-22
6.188,-4.6000174054013611e-22
6.18825,-4.6000684638701999e-22
6.1885,-4.5988762056119953e-22
6.18875,-4.5968803505424332e-22
6.189,-4.5927993557770568e-22
6.18925,-4.5900809432207378e-22
6.1895,-4.5837175253995562e-22
6.18975,-4.5763884037697744e-22
6.19,-4.5682441082375913e-22
6.19025,-4.5578561988926287e-22
6.1905,-4.5467629770374935e-22
6.19075,-4.5361293191111423e-22
6.191,-4.526738343583003e-22
6.19125,-4.5173489633820945e-22
6.1915,-4.510038797674754e-22
6.19175,-4.5053138956895964e-22
6.192,-4.5001516057052365e-22
6.19225,-4.4977745540869837e-22
6.1925,-4.4953606820475774e-22
6.19275,-4.4912325361497834e-22
6.193,-4.4887291733857527e-22
6.19325,-4.4901062901619179e-22
6.1935,-4.4907221376477119e-22
6.19375,-4.4937930584588053e-22
6.194,-4.4986526839534147e-22
6.19425,-4.5032848581125225e-22
6.1945,-4.5072721659492061e-22
6.19475,-4.512344093516338e-22
6.195,-4.5181162839827236e-22
6.19525,-4.5211869595160431e-22
6.1955,-4.5242268488818843e-22
6.19575,-4.5299616857402583e-22
6.196,-4.5370433264688963e-22
6.19625,-4.5440313015482722e-22
6.1965,-4.5517222042001256e-22
6.19675,-4.5600604697657558e-22
6.197,-4.5684309968038608e-22
6.19725,-4.5754278885980667e-22
6.1975,-4.5820507413559764e-22
6.19775,-4.5881505959683455e-22
6.198,-4.5945251589892526e-22
6.19825,-4.603437671536068e-22
6.1985,-4.6142728370550769e-22
6.19875,-4.6237278495046547e-22
6.199,-4.6332898990667848e-22
6.19925,-4.6434612482131281e-22
6.1995,-4.6546310872255562e-22
6.19975,-4.6639121160362496e-22
6.2,-4.6721939379457027e-22
6.20025,-4.6805169267520058e-22
6.2005,-4.6866923674828313e-22
6.20075,-4.6888809791413985e-22
6.201,-4.6895510031412816e-22
6.20125,-4.6871289146169e-22
6.2015,-4.6778079071841165e-22
6.20175,-4.6674064140193824e-22
6.202,-4.6490048966643339e-22
6.20225,-4.6311196222162931e-22
6.2025,-4.6083491593312759e-22
6.20275,-4.5786896963189553e-22
6.203,-4.5475458517719013e-22
6.20325,-4.5128525254889252e-22
6.2035,-4.4769621854378846e-22
6.20375,-4.4376455804873783e-22
6.204,-4.3999359581704288e-22
6.20425,-4.3578334270148355e-22
6.2045,-4.3155860891777772e-22
6.20475,-4.2718114653938459e-22
6.205,-4.2279204117121533e-22
6.20525,-4.1837547253458568e-22
6.2055,-4.1360064756906671e-22
6.20575,-4.0867501951265506e-22
6.206,-4.0346220909398413e-22
6.20625,-3.9823960342807756e-22
6.2065,-3.9317067406107504e-22
6.20675,-3.8807993913672266e-22
6.207,-3.8292274361981702e-22
6.20725,-3.7798154195663206e-22
6.2075,-3.7326749274607503e-22
6.20775,-3.6848225821718459e-22
6.208,-3.6364880173328347e-22
6.20825,-3.5880833064802473e-22
6.2085,-3.5449660708414679e-22
6.20875,-3.5003887322995353e-22
6.209,-3.456179299598828e-22
6.20925,-3.4109588184900307e-22
6.2095,-3.3685904934149012e-22
6.20975,-3.3310446309361606e-22
6.21,-3.2976076797213543e-22
6.21025,-3.2647720695081545e-22
6.2105,-3.2344792166228072e-22
6.21075,-3.2030078796121429e-22
6.211,-3.1732996817043724e-22
6.21125,-3.1457944423591834e-22
6.2115,-3.1183734960608379e-22
6.21175,-3.0917483160190863e-22
6.212,-3.0682156615973423e-22
6.21225,-3.0450640879355099e-22
6.2125,-3.0230052999468891e-22
6.21275,-3.0008244647690794e-22
6.213,-2.9805882628260057e-22
6.21325,-2.9612505907549657e-22
6.2135,-2.9418275909476634e-22
6.21375,-2.9216515667578565e-22
6.214,-2.9015844110313589e-22
6.21425,-2.8810963942153528e-22
6.2145,-2.8633994955997671e-22
6.21475,-2.8474541331773476e-22
6.215,-2.831377221668563e-22
6.21525,-2.8161955497351752e-22
6.2155,-2.8004596046615138e-22
6.21575,-2.7829286693234393e-22
6.216,-2.7663574499823746e-22
6.21625,-2.7520623555644733e-22
6.2165,-2.7372153264496792e-22
6.21675,-2.7218298037311397e-22
6.217,-2.7041408249991389e-22
6.21725,-2.6858286945600088e-22
6.2175,-2.6667365650606566e-22
6.21775,-2.6456843862463346e-22
6.218,-2.6248393332045273e-22
6.21825,-2.6016277000487536e-22
6.2185,-2.5762544770196107e-22
6.21875,-2.5509757594719218e-22
6.219,-2.5222863174559342e-22
6.21925,-2.4917688693099325e-22
6.2195,-2.4601316192385095e-22
6.21975,-2.4282550665352238e-22
6.22,-2.3915783505400664e-22
6.22025,-2.3516699968957545e-22
6.2205,-2.3076285342687064e-22
6.22075,-2.2623995050215745e-22
6.221,-2.2138251230600693e-22
6.22125,-2.16691501001743e-22
6.2215,-2.1178632350041418e-22
6.22175,-2.0684076562204564e-22
6.222,-2.0195324394635613e-22
6.22225,-1.9679568752342413e-22
6.2225,-1.9186743709188911e-22
6.22275,-1.8712306093502108e-22
6.223,-1.8228498523172928e-22
6.22325,-1.7780608895730623e-22
6.2235,-1.7303927198902163e-22
6.22375,-1.6837203321787085e-22
6.224,-1.6384840675059382e-22
6.22425,-1.595652753201811e-22
6.2245,-1.5531041295455192e-22
6.22475,-1.5122935207483936e-22
6.225,-1.4731480417080703e-22
6.22525,-1.4348438347085244e-22
6.2255,-1.3972537260299062e-22
6.22575,-1.3619112151042868e-22
6.226,-1.3257368686365332e-22
6.22625,-1.2904171316155566e-22
6.2265,-1.2553917679088755e-22
6.22675,-1.2203636515866558e-22
6.227,-1.1863377668371625e-22
6.22725,-1.1554231475000547e-22
6.2275,-1.1260849574119555e-22
6.22775,-1.0959902601120563e-22
6.228,-1.0660179636638728e-22
6.22825,-1.0384061076184892e-22
6.2285,-1.0157608708597064e-22
6.22875,-9.9370278770547235e-23
6.229,-9.6975990452570182e-23
6.22925,-9.4500168440028162e-23
6.2295,-9.2101308557552696e-23
6.22975,-8.996161078652546e-23
6.23,-8.7973009089159184e-23
6.23025,-8.627908925546762e-23
6.2305,-8.4608515533659783e-23
6.23075,-8.294504599074068e-23
6.231,-8.1615908306971155e-23
6.23125,-8.072103752917365e-23
6.2315,-7.9960220663474678e-23
6.23175,-7.9142251372031922e-23
6.232,-7.796770854369317e-23
6.23225,-7.7029024760156758e-23
6.2325,-7.6530334317388658e-23
6.23275,-7.5903000075123257e-23
6.233,-7.5219530406303138e-23
6.23325,-7.4606433948566613e-23
6.2335,-7.391270394885658e-23
6.23375,-7.3878394815240401e-23
6.234,-7.3459041107487173e-23
6.23425,-7.2951609204293287e-23
6.2345,-7.2687809204131044e-23
6.23475,-7.2550418632829586e-23
6.235,-7.2605552214464226e-23
6.23525,-7.3009973913553683e-23
6.2355,-7.3891384236674663e-23
6.23575,-7.5062860634394979e-23
6.236,-7.6305117064368557e-23
6.23625,-7.7259704386121115e-23
6.2365,-7.817902926783307e-23
6.23675,-7.9542294191840296e-23
6.237,-8.1506604847071013e-23
6.23725,-8.3465829291435864e-23
6.2375,-8.5567559257210758e-23
6.23775,-8.744503741244381e-23
6.238,-8.9673789210543735e-23
6.23825,-9.2302647061000857e-23
6.2385,-9.5269134694259477e-23
6.23875,-9.8201578809148132e-23
6.239,-1.0110661266858231e-22
6.23925,-1.0365779133910731e-22
6.2395,-1.0704158364880303e-22
6.23975,-1.1073714317991931e-22
6.24,-1.1441443028643314e-22
6.24025,-1.1784614026852303e-22
6.2405,-1.2109185924120039e-22
6.24075,-1.24883909638473e-22
6.241,-1.2891637843379024e-22
6.24125,-1.3300672278687584e-22
6.2415,-1.3684526521099107e-22
6.24175,-1.4099052202367714e-22
6.242,-1.4530047263470739e-22
6.24225,-1.4993324427205377e-22
6.2425,-1.5449212739006058e-22
6.24275,-1.5943435645345708e-22
6.243,-1.6386413007115185e-22
6.24325,-1.6880161179407182e-22
6.2435,-1.7423096020843022e-22
6.24375,-1.7917454241260476e-22
6.244,-1.8446490512824119e-22
6.24425,-1.8930833563124046e-22
6.2445,-1.9472647850316769e-22
6.24475,-1.9976370708659182e-22
6.245,-2.0488741874200571e-22
6.24525,-2.0987563156784867e-22
6.2455,-2.1492459763386432e-22
6.24575,-2.2012600085568982e-22
6.246,-2.2514011043222725e-22
6.24625,-2.3021958032104944e-22
6.2465,-2.3492390661885604e-22
6.24675,-2.3946918576951105e-22
6.247,-2.434273097476614e-22
6.24725,-2.4746885167839069e-22
6.2475,-2.5108234922403797e-22
6.24775,-2.5454895086564532e-22
6.248,-2.5776804758324753e-22
6.24825,-2.6068928218391089e-22
6.2485,-2.6315761923422256e-22
6.24875,-2.6561529892077475e-22
6.249,-2.6804879776196925e-22
6.24925,-2.704488839503953e-22
6.2495,-2.7276051649795099e-22
6.24975,-2.7491432283030347e-22
6.25,-2.7693569301574673e-22
6.25025,-2.7913188714770915e-22
6.2505,-2.8113181028563524e-22
6.25075,-2.8315000706261264e-22
6.251,-2.8506499446891278e-22
6.25125,-2.8694586604388301e-22
6.2515,-2.8885744628399506e-22
6.25175,-2.908487740016076e-22
6.252,-2.9294738792407154e-22
6.25225,-2.9508295254449817e-22
6.2525,-2.9710632629536889e-22
6.25275,-2.9922599671265309e-22
6.253,-3.0121814286451953e-22
6.25325,-3.0333937320830553e-22
6.2535,-3.0540659716329046e-22
6.25375,-3.0757271685092136e-22
6.254,-3.0993050961189346e-22
6.25425,-3.1215153986784933e-22
6.2545,-3.1446624565905378e-22
6.25475,-3.1680976169156236e-22
6.255,-3.1920259606610946e-22
6.25525,-3.2156033709898918e-22
6.2555,-3.2403063891521594e-22
6.25575,-3.265004669971758e-22
6.256,-3.289627320419584e-22
6.25625,-3.3157677168512671e-22
6.2565,-3.3432404440267892e-22
6.25675,-3.3718201091132027e-22
6.257,-3.399897664615836e-22
6.25725,-3.4285465637067341e-22
6.2575,-3.4593137145208823e-22
6.25775,-3.4911578507497568e-22
6.258,-3.5234337948942957e-22
6.25825,-3.5561388852651367e-22
6.2585,-3.5889528193116225e-22
6.25875,-3.6224537667089251e-22
6.259,-3.6561997678866631e-22
6.25925,-3.6895012844452058e-22
6.2595,-3.7223455474206318e-22
6.25975,-3.7538482834196062e-22
6.26,-3.7850310965472596e-22
6.26025,-3.8154638437095713e-22
6.2605,-3.8435271658581008e-22
6.26075,-3.871431892627905e-22
6.261,-3.8970938170855542e-22
6.26125,-3.9226437746886998e-22
6.2615,-3.945835145335404e-22
6.26175,-3.9670684569461915e-22
6.262,-3.9871002660733636e-22
6.26225,-4.004996754023665e-22
6.2625,-4.0203765733267058e-22
6.26275,-4.0338119876519533e-22
6.263,-4.045485816754201e-22
6.26325,-4.0545984219347186e-22
6.2635,-4.0611173917569109e-22
6.26375,-4.0650831782178792e-22
6.264,-4.0663827759775283e-22
6.26425,-4.0651926466525863e-22
6.2645,-4.0616309272893959e-22
6.26475,-4.0555686953018825e-22
6.265,-4.0475725336287633e-22
6.26525,-4.0377136385420448e-22
6.2655,-4.0261880301685969e-22
6.26575,-4.0125816328717894e-22
6.266,-3.9970075883137121e-22
6.26625,-3.9792700571234303e-22
6.2665,-3.9598619820374666e-22
6.26675,-3.9392813689514721e-22
6.267,-3.9176253277875144e-22
6.26725,-3.8953918691390666e-22
6.2675,-3.872334565888351e-22
6.26775,-3.8488048203682992e-22
6.268,-3.8258011190062116e-22
6.26825,-3.8033352754721745e-22
6.2685,-3.7811789136105467e-22
6.26875,-3.760321177435772e-22
6.269,-3.7411031856985932e-22
6.26925,-3.7238093721232595e-22
6.2695,-3.7085502831386852e-22
6.26975,-3.6955298341902018e-22
6.27,-3.6845468678688382e-22
6.27025,-3.6751165885697972e-22
6.2705,-3.6667675283301646e-22
6.27075,-3.6598902693560494e-22
6.271,-3.6534894574233115e-22
6.27125,-3.6482968758317e-22
6.2715,-3.6427566058039962e-22
6.27175,-3.638226122939844e-22
6.272,-3.6324607907856447e-22
6.27225,-3.6264752405076251e-22
6.2725,-3.6208194256752606e-22
6.27275,-3.6133389144357698e-22
6.273,-3.6063872541516669e-22
6.27325,-3.5983997141734954e-22
6.2735,-3.5883739669262962e-22
6.27375,-3.5782934939563176e-22
6.274,-3.5671504980294991e-22
6.27425,-3.5552413205850638e-22
6.2745,-3.5421414791661132e-22
6.27475,-3.5284365681109868e-22
6.275,-3.5132645136618138e-22
6.27525,-3.4985350051725029e-22
6.2755,-3.484026698079041e-22
