Physical Time (s),xth_top Monitor (W): top_cv1,xth_top Monitor (W): top_cv2,xth_top Monitor (W): top_cv3,xth_top Monitor (W): top_cv4,xth_top Monitor (W): top_cv5,xth_top Monitor (W): top_cv6,xth_top Monitor (W): top_cv7
0.3625,-1.4153621716605769e-18,-1.183798010904718e-19,6.3671746903484393e-19,1.228309222958034e-19,4.5961719105169052e-20,8.156085916110873e-20,2.0608937320288968e-20
0.365,1.1760876909730986e-18,1.3905744564285337e-19,-3.1016746651716627e-19,5.648265949211708e-20,-2.5819552104127598e-19,-1.2466677255071368e-19,-7.5073399059554954e-21
0.3675,3.4943656395156084e-19,-6.3037255400114333e-21,2.7074541907458412e-19,-1.6594568926848159e-19,-1.564907885684807e-19,-3.1140249917684476e-20,-2.3245397312810017e-20
0.37,-1.3759845856964531e-18,-4.6789869607331935e-20,-4.1193088381436207e-19,6.1070057837004347e-19,-1.9762954342325447e-19,9.7452761773418897e-20,-3.0970705162424646e-21
0.3725,1.125704804996944e-18,1.9436743264662352e-19,-3.8460974466094386e-19,2.7574099474164538e-19,-1.9438338132120826e-19,-1.0473759890230683e-19,-7.6415891866360529e-21
0.375,4.845916913643979e-19,-2.9469222028615716e-19,-1.5563312105006629e-19,5.541370987150745e-19,-1.3657138971965956e-19,-1.888911521148874e-19,3.8315214142302656e-20
0.3775,-1.6158838311051313e-18,1.3622615686213498e-19,-8.2576963776226358e-20,-1.3393447952349042e-19,-8.2636684089124044e-22,-1.3974523938315752e-19,-9.233923079389103e-20
0.38,9.7256348963275708e-19,-4.7321903948402662e-20,4.3116103822964539e-19,-1.1857801947907672e-19,-1.0372308392021122e-19,-2.4375859153327899e-19,-2.025310283627437e-20
0.3825,2.5404065413118874e-19,-1.0609816141067749e-19,-2.6960837386913101e-19,6.4632160233659436e-19,-2.5858022921760753e-19,-8.7679458878680876e-20,2.8450221291283485e-20
0.385,6.7198574541633892e-19,2.2979872737008827e-20,-3.4421201982080661e-19,2.5288171436527866e-19,1.2931564202552904e-20,1.2734121252312213e-19,5.2301645911379054e-20
0.3875,3.5400470607331252e-18,2.2861773614776696e-19,-1.9446130737179886e-19,5.9915839585617189e-19,1.9870956960594577e-19,-6.8795810967013396e-20,6.3187192418765578e-20
0.39,-2.4031277303371561e-18,-3.971188506459755e-20,-2.190909232555199e-19,-1.3537501871568715e-19,-3.1952001243392378e-19,3.4715283012341729e-19,-8.5099844540629896e-20
0.3925,-9.1615835250590562e-19,-1.7761216382150395e-19,1.613660640780072e-19,1.5904861331676067e-19,-2.081898359761491e-20,2.5507791660936643e-20,4.5843977654569478e-20
0.395,1.9478798812916351e-18,-2.9403004766104874e-19,-8.6300582163087393e-19,-7.5800821072921699e-19,-3.0908487034185789e-19,6.9424108705546229e-20,-3.4753132922460378e-20
0.3975,-1.597197528893705e-18,-1.1708670487215097e-19,8.9967178637396769e-19,-3.9469215046086508e-19,-1.7816734999948816e-20,6.3049197418475849e-20,5.3418858453666073e-20
0.4,-3.4221189527857363e-19,2.4310747065887727e-20,-5.0227426042023171e-19,-1.0518373474674856e-19,6.2360092844877741e-20,-1.4652413180321822e-19,4.7743908921833623e-21
0.4025,4.1106392227306135e-19,-2.3558032557251971e-19,-4.9673929253255884e-19,-2.996956733869917e-19,-1.6429972734630704e-20,2.4541267403267561e-19,-2.7031116953181585e-21
0.405,1.0976769578641539e-19,-2.3533981373417893e-19,-1.3003075542444863e-19,-9.3348872195098796e-19,2.4839694494226055e-19,-1.3618764922740865e-19,1.5214602851376248e-20
0.4075,2.7275101369482411e-19,1.7201799392723508e-19,3.1435073194001662e-19,3.6533738578499058e-19,1.6378335274941769e-19,1.0509870920594543e-19,-1.4349373854589769e-20
0.41,-1.7221415292549645e-18,4.0310779663146372e-19,-2.2506441494009005e-19,7.6209748190377816e-20,-5.7916029810331514e-20,4.3935799910764526e-20,-2.1059855759161272e-20
0.4125,-1.436958761681197e-21,4.7842505900593802e-19,4.3371652447180658e-20,-6.265414882429789e-19,2.1258150949383609e-19,5.3421343421134686e-20,-3.3394308048378326e-20
0.415,7.30332440118613e-20,1.2673821867124296e-19,-2.0543788961123869e-19,-7.888916727913019e-19,-4.5677835958109588e-19,1.1820666758184482e-19,7.1814380802574854e-20
0.4175,7.6174837531829366e-20,-4.3864938994118828e-19,-4.0925688740520754e-19,-8.0023163682961538e-20,2.1648864660402861e-19,4.9130314478088365e-20,1.1662243649220218e-20
0.42,1.4767272856913549e-19,-3.1090263669370547e-19,1.1629795403377055e-19,1.2984022993148264e-19,3.2706204904178447e-20,1.0731500409670507e-19,4.1141501890358984e-21
0.4225,-6.7634332578103702e-19,3.0755344911187408e-19,4.1766685821122647e-19,1.4830257644158907e-20,1.4199605044843529e-20,1.6051965043782712e-20,-7.749620510581735e-21
0.425,-1.5259354680215363e-18,1.7734318535052632e-19,-3.791865047176322e-19,-2.1017254164147416e-19,-2.2785526936661442e-19,3.5356884169824567e-20,-6.9409233121516216e-21
0.4275,-5.8100610648377934e-19,-2.9467088660785251e-22,-1.7263052943061425e-19,-7.5632893218219899e-20,2.5965525289595686e-19,-9.1204249779348628e-20,-1.3508759177446086e-22
0.43,2.1583416269194567e-18,-2.7931431617676972e-19,-7.1852688522223145e-19,-1.4703598791621822e-19,-4.7028502450536854e-19,-1.4119896684125791e-19,9.3616287959177349e-21
0.4325,8.4954582938653561e-19,-5.6501415080369184e-19,-3.0060719457720552e-20,1.0422649931486516e-19,1.38613728204522e-20,5.3656956962531722e-20,2.0554143652925924e-20
0.435,-6.1430069455629477e-19,-1.5960275808367278e-19,5.1431140344034766e-19,2.7497280465460835e-20,-2.9542117908232186e-19,7.9045618252542374e-20,-5.7796030332123007e-21
0.4375,-2.6754945631509002e-19,-6.3368808226533339e-21,4.9705459807917563e-19,-3.5568326865236424e-19,-3.6147156768282417e-19,-4.4049668300848066e-20,1.7241668714397756e-20
0.44,-3.3585227704948316e-21,-1.0787894521703987e-20,-5.9711260296013338e-20,-6.691096743868074e-19,-2.2598579821510362e-19,-2.718727534256084e-20,5.2978748959343005e-21
0.4425,-1.3587230844815334e-18,3.6013031304686923e-20,-5.5967637344592569e-19,-7.425563906166441e-19,8.5802869737055465e-20,1.1088493272583998e-19,1.592772438145589e-20
0.445,-7.5874532863767042e-19,6.4043826342335915e-20,-3.2465973536351656e-19,4.2662419129613445e-19,-2.0594961892140133e-19,-1.3157443503100839e-19,-3.734936435937633e-20
0.4475,9.9143872248755296e-19,2.0205800989374851e-19,-6.8727381913323752e-19,1.5817525523057976e-19,6.679004863092919e-20,-6.821565737888816e-20,-5.6644137786853119e-20
0.45,1.359710786278579e-18,1.2209177477012432e-19,1.943207277404003e-19,-2.7126111354169767e-19,-5.0569751724585535e-20,2.7000273099691512e-19,-1.0393926496389912e-19
0.4525,2.2755836085077967e-18,1.3724426722214285e-19,2.1072094985136829e-19,1.9532834417255593e-19,-2.9477550020617334e-19,-3.517243610773787e-20,-7.3101172716572417e-20
0.455,-6.3242305231207404e-19,1.7000063595760692e-19,-7.7766225982423937e-19,-4.5824572582028158e-19,5.63882289939447e-19,-4.6592459519123769e-20,-1.1133690319725048e-19
0.4575,-2.8708348397757265e-18,-2.0899114207647823e-19,-7.8097998484756085e-20,5.4848243425222866e-19,6.6067868446276708e-20,4.0918922404159061e-20,-1.5687786789058426e-20
0.46,8.8479778305639101e-19,1.1909289338626316e-19,2.0875126187212861e-19,-2.6168581973394311e-19,3.7901499802090029e-19,4.127019006703209e-20,-6.8035177549118223e-21
0.4625,2.1887737599175504e-18,-3.615033772031172e-19,9.0412903136311468e-19,-2.5860029658413213e-19,5.5699727575740118e-20,-9.4653852851982065e-20,-4.2050463487302688e-20
0.465,2.4744334525209203e-18,1.4090672076972846e-19,-1.0854827116458785e-19,9.8283700234891796e-20,1.4874031981402294e-19,3.0211419046586332e-20,1.8246301488337877e-20
0.4675,9.5023363376971113e-19,-2.7556896606167517e-19,8.7180666047192688e-21,-2.8774978246155634e-19,3.3293539802286122e-19,1.487654748546717e-20,-3.3472415146337644e-20
0.47,1.6314484225142359e-18,-2.8820130442596311e-19,-5.4707102409804191e-19,-1.68771092753406e-20,2.943677168159177e-19,-1.7499732217236583e-19,-3.8561161867177758e-20
0.4725,-2.5046605980271643e-18,4.7595328516079522e-19,-4.3091726613529399e-19,-1.1806114390171182e-19,-3.4355060184819832e-19,1.2915182067092307e-20,8.5998243647854779e-21
0.475,-1.3287644903866175e-18,3.1505422498435196e-19,1.5942125898948966e-18,8.6461963432609568e-19,-4.9436143817593737e-19,-1.5768146008020071e-19,-4.9172118300087184e-20
0.4775,1.2767947222332768e-18,5.773316228066976e-20,-3.4418243254410825e-19,4.181238964105737e-19,-1.1273954947302967e-19,1.072828704684305e-19,5.2169213781838415e-20
0.48,-7.4533553829271321e-19,-2.0561241247838011e-19,-3.3061587149472627e-19,-3.8457012847912909e-19,4.7105426090665821e-19,-2.2934754065765135e-19,4.1938902795468356e-20
0.4825,7.9258512335170101e-19,-6.830852296403077e-19,-2.8755394255279856e-19,4.1311227501483326e-19,-2.6160073793822897e-19,-1.4912253871357922e-19,3.2697500288977435e-20
0.485,1.0029159468126937e-18,2.6783447528746703e-19,-1.0099248762604417e-18,-6.054045961406785e-19,-3.4190206096068214e-19,3.9727272134463423e-20,9.4957485602211376e-20
0.4875,1.7459854328214089e-19,4.7616960133732402e-21,4.4141906484457796e-19,3.4312571224811996e-19,-4.5771093535594352e-20,-2.734702518635109e-19,-1.0937043987610325e-20
0.49,-1.6764967602163555e-18,-2.4254558002417649e-19,-6.6269179598554824e-19,3.3849402957899066e-19,-5.3270603617660117e-19,-2.4944189095361361e-19,6.0762535014593708e-20
0.4925,8.099572645922013e-19,1.7517086850286855e-19,-8.1329862800744615e-19,4.0451760393791853e-20,1.9507822604125395e-19,-2.5223763879657054e-19,-9.9561893876452677e-21
0.495,-2.156167391322417e-18,2.7157114794674062e-19,1.161587462476501e-18,8.6243186407152553e-19,3.8033045027325429e-19,7.4727823017123766e-20,-2.1463563145341495e-20
0.4975,1.6123252343708652e-18,-4.4314058600754481e-20,-8.7004468911075617e-19,-3.3619404073422951e-19,-2.2820546994068916e-20,1.7863826740724385e-19,-7.0525237040266837e-22
0.5,-1.8428292238795161e-18,1.1020055035328203e-19,-3.9574733217359579e-20,-6.0942540976277631e-19,-1.415090985401913e-20,-2.8430456287509333e-19,-2.5261455210955059e-20
0.5025,-3.8179489145382908e-19,-1.4043959897176165e-19,-1.811209038881094e-19,-7.854268466709815e-19,2.2552325711030247e-19,-3.1131979315724147e-20,4.9717913101817872e-21
0.505,-2.0000473880644933e-18,-5.2281580664396414e-20,-2.0490869862619547e-19,8.3579788608863534e-19,6.43507948371513e-19,9.1991246565200092e-20,-5.6785231349251105e-21
0.5075,1.6777771125802423e-18,1.3434773649658633e-19,3.5197417065110966e-19,1.1895191939827282e-19,-1.0273347664238712e-19,-6.235061144410624e-20,-1.2098632704518113e-20
0.51,9.3657271407327211e-20,3.4139938013363317e-20,4.5749690794911249e-19,2.1716918826220547e-19,-2.5831985582107754e-19,-3.689103119486393e-20,5.1582064237478973e-21
0.5125,-4.1446307325047611e-19,9.3308076376653841e-20,-3.5986594704415228e-19,6.578459643528669e-19,-3.1326728264750666e-19,-1.4166056419721212e-19,8.2619401869091916e-21
0.515,1.1633697297967003e-18,1.2695564467423137e-19,5.7006374941622531e-20,1.5793020590517045e-20,-1.4379237733684368e-19,-1.5254452688591018e-20,1.2713369900658236e-20
0.5175,-6.0247024685718263e-19,-2.9765898722533359e-19,7.6838032666062195e-19,2.6205868298643033e-19,-9.5815429339719536e-20,-1.5643734932740519e-19,-3.2943555471106039e-20
0.52,-1.0747826931225943e-18,-2.7543126659742357e-19,5.903795078783333e-19,-4.3209593070189751e-20,-5.4377035968573955e-20,6.8801196577998176e-20,4.9376953604239903e-20
0.5225,-1.52072859909638e-18,-1.4968314290076287e-19,-4.3553439068318562e-19,-9.8934378084830827e-20,7.2930987962561554e-20,1.3561277443429409e-19,4.1797481806436288e-20
0.525,-1.1925939489626568e-19,-3.1271178938540971e-20,-8.1960126201767692e-19,-5.4196369427116129e-19,-1.5045531859041645e-19,-1.2555495034896363e-19,-1.4819078979886659e-20
0.5275,1.383839772325474e-19,-2.811160989305014e-19,6.8678798617914063e-19,7.3809209759078734e-19,-1.9926506361789769e-19,-1.4883058502105032e-19,3.967735047080427e-20
0.53,-5.3454342192583279e-19,-6.6884526117932442e-20,7.7490196699482808e-19,9.7957085084519804e-19,1.8038971445186647e-19,8.8802244014806996e-20,4.0763228884659763e-20
0.5325,9.8078997491899678e-20,-7.3575624912156199e-20,9.5446749111437696e-19,6.8473070589348622e-19,4.3335070828227938e-19,1.6427073845468784e-19,1.9940971221435308e-20
0.535,-5.5781912491575206e-19,-7.8744744996377335e-20,9.1695339251300219e-19,-1.6069235420996455e-18,-3.0876057598218262e-19,-5.2339745282772567e-20,-4.3771190209791465e-20
0.5375,-8.5219494021471347e-19,3.3116811037585284e-19,-4.7995854589812735e-19,1.3988562406939432e-21,6.4973349952903436e-20,-3.5655268571601787e-20,-1.8827211959053982e-20
0.54,-4.8665133696171478e-19,2.4269271981405801e-19,-1.212808071574034e-18,-5.1543565303564347e-19,-9.6125717682185066e-20,2.0725814532022115e-20,2.9290812556961267e-20
0.5425,1.430424864371369e-18,-1.3350053608587078e-19,2.5886134069170926e-19,-2.6745519494338185e-19,3.5980206587329346e-19,1.284279768041331e-19,-6.3138078649104257e-21
0.545,5.3376575334220448e-19,-4.0000723752443135e-19,-1.4679783625880908e-18,2.6722241094607717e-19,-5.8791553841843523e-19,2.19607934000229e-20,6.2265439544145027e-21
0.5475,-1.102105269268304e-18,-1.0839562208770156e-19,-5.6607576942240434e-19,8.364572242205437e-19,4.7290877774073387e-20,1.656721483488374e-19,3.959632428399067e-20
0.55,4.1365557156323947e-20,-2.3926053814467032e-19,-1.8487934116343581e-19,1.2625202698923011e-19,-4.4053026232127351e-19,2.0077256094530175e-20,1.7980990864029079e-20
0.5525,-1.4311134458828696e-18,1.8438742072536163e-19,-6.5345726671838146e-19,8.2003295326427496e-19,-4.068247065564582e-19,-2.9873224456233869e-19,-2.2500221273992009e-20
0.555,-1.377038433098146e-19,6.8712899979027175e-20,2.9756014670635201e-19,5.230633971978925e-19,-2.030725501164589e-19,-2.9208572526254497e-19,-1.8488030605917402e-20
0.5575,-6.4306054554063508e-19,-3.1238924307075994e-19,2.3175205679369789e-19,-7.0764747648448928e-19,4.3466033525287532e-19,1.4545804072863083e-19,7.6050582466713493e-21
0.56,1.1463846233449453e-18,-1.3296127265996015e-19,-2.4164101513700013e-19,-3.4847677679791377e-20,-3.1374919529721793e-19,-1.0032616090107299e-19,7.0096178217582398e-20
0.5625,2.5783114347005538e-18,5.4005241053436794e-20,-4.6982562600735015e-19,-9.1732377707683695e-19,-3.4248714703872993e-19,9.451498149773667e-21,4.3177383971600395e-20
0.565,-5.2966936039323201e-19,-2.7788985491605512e-19,2.5694325547526604e-19,6.3466290906383202e-19,-2.2363720334089109e-19,-1.6011441246182122e-19,3.1911898735197232e-20
0.5675,1.3699784777247924e-18,-2.2577850289376774e-19,-1.1252836170290063e-19,-5.0010728205044585e-19,2.8976085647916852e-19,2.0992753130501932e-19,2.1552461106334161e-20
0.57,-7.0184512647986273e-19,2.943637755361263e-19,-6.5343059139830065e-19,-5.6109557426776187e-19,5.2936798732504517e-19,-4.4213278684845077e-19,-9.314100073367875e-20
0.5725,1.3571555109229548e-18,1.1789522830350299e-19,1.5855234751224413e-19,-1.0895542504359365e-18,2.9026534164629702e-19,-1.4083496577811101e-19,5.5663710354146225e-20
0.575,-4.0184746109540418e-19,-1.8355720486413231e-19,-5.9335199843234502e-19,-5.7777131591120015e-19,-1.0719768809293152e-19,-2.9662020794451533e-19,3.0105584854220264e-21
0.5775,1.1300102848825781e-18,3.4628831829127138e-20,-4.1878772315641101e-19,2.4389665147734566e-18,3.6602013412872947e-19,-1.4152481326143301e-19,1.2011808268606079e-19
0.58,-9.930959327358322e-19,1.9182332441023135e-19,-4.3541092749193496e-19,-3.4419370346055683e-19,-4.3110680656826568e-21,1.1224449256280768e-19,5.5074644874836562e-20
0.5825,-2.7683790017631369e-18,-6.7134981203017205e-20,-2.1003302505660071e-19,2.703686180208669e-19,7.2206146218378238e-20,2.8180873486199836e-19,-4.8054178321299043e-20
0.585,2.1424527539282372e-18,-2.4075954797014856e-20,3.6479311795023461e-19,3.3556949570547776e-19,-7.6059463301301661e-20,2.7423573053951616e-19,3.3285283969836504e-21
0.5875,-1.3086777069617396e-18,-1.0379411029252043e-19,-6.1795539719011312e-19,-2.7546034280434457e-19,-1.3804444710088377e-19,8.1917745080332448e-20,-8.8284674370539839e-21
0.59,8.9271779850869745e-19,-1.5326882101771231e-19,9.6566882648316997e-19,-5.2530220413088366e-19,-1.2119662026375938e-19,1.5755291533103366e-19,-8.1777971674763341e-20
0.5925,1.7895565435089766e-18,8.8649146034715194e-20,6.865095329612209e-19,-2.8043149406168405e-19,-1.5736341081931962e-20,-1.4987241311001453e-19,-1.2121010697586619e-20
0.595,-1.298726504007029e-18,1.1337604163387938e-19,-5.7040766156540991e-19,7.9515157181187231e-19,-1.7483813855368687e-19,1.027657585921873e-19,7.1635382484059267e-20
0.5975,-1.2731923092552114e-18,9.8865015986487224e-20,3.4414336048166107e-19,2.5185213739401483e-20,6.8736347841009961e-19,-1.8865736242219244e-20,3.5145256528176611e-20
0.6,-4.7568218371850293e-19,8.6544939299828165e-20,-1.7448407210886109e-20,-3.948594182217738e-19,3.0633761760225636e-19,1.3574420116326952e-19,6.1895312471382448e-22
0.6025,-6.7674224522331482e-19,3.7396873469380301e-19,-5.8294008603042907e-19,-3.3774683709989231e-20,-6.7672715283781481e-19,-4.9481530541866694e-20,3.7991553522556006e-20
0.605,-1.3859195305329074e-18,4.5552727288882313e-19,-5.4729155004135953e-19,6.2672790413083429e-19,5.05612531575872e-19,1.1479343009704359e-19,9.0535202841258442e-21
0.6075,1.173500334364545e-18,1.0169553973494849e-20,-6.6961855516939022e-19,-8.0987259455901977e-19,-3.0388455497424135e-19,2.1427530822268015e-20,-2.0885763289734891e-20
0.61,-1.4150695643595898e-18,-1.6401365877529685e-19,-4.9137030073714568e-19,-7.5721350417612511e-19,-6.5643977540815168e-20,-2.6067938388883234e-19,-4.3863103385675474e-20
0.6125,-3.704962551421309e-19,-1.0604550919694971e-20,-2.4719065232204403e-19,1.3188972409608725e-19,-1.138235001321097e-19,1.0142696320587013e-19,4.3780803753569966e-20
0.615,3.1338884276432143e-18,3.8006572181264411e-20,-2.2067783149862276e-19,5.5597597174377471e-19,1.4539964977869106e-19,4.3119381406919418e-19,1.0173777581581047e-20
0.6175,1.8814974300940016e-18,1.0651191039993339e-19,3.3878532633516083e-19,3.4966967759659515e-19,5.9920635468407301e-19,-2.5686567950240769e-20,1.5619706846437871e-20
0.62,2.4811554943026313e-19,-5.1841501159341694e-19,2.9978264280915522e-19,7.7403397826830749e-19,9.5777624545692083e-19,3.8934267681415819e-19,1.3874530785394207e-20
0.6225,-2.0174808458458577e-18,2.4189856906401474e-19,-1.2712254605243284e-19,-1.7282651011603078e-19,-1.9324461567151966e-19,2.2098494241171402e-19,-7.5367100218455199e-22
0.625,3.9453604845463546e-19,-1.7797368838423873e-19,-8.7129495337917857e-19,2.1898993108564193e-19,-3.0838327819452626e-19,4.8218481964333919e-19,5.4024707992919127e-20
0.6275,1.3690086446743932e-18,9.8921407073056328e-20,-3.7575461020207332e-19,-3.1061999044113135e-19,3.3284778876324757e-19,2.6241640311950158e-19,5.1108797569049043e-21
0.63,5.8558142218687188e-19,-2.5574406275652812e-19,5.969361416791094e-19,9.8690745753516634e-19,4.8204798182280161e-19,-7.8338638748586494e-20,-1.5085900026535016e-19
0.6325,-1.6619449115668147e-18,6.3108235336423844e-20,-1.9694494925659201e-20,2.7774208424572483e-19,-6.7790060259779161e-19,1.9290790972200178e-19,1.0329719367578924e-19
0.635,-2.4431497274954552e-18,1.9016061778707623e-19,-7.0213187140548715e-19,1.0455804781285995e-18,6.2297569201456478e-19,6.3336939843264429e-20,-2.6706068712326077e-20
0.6375,-1.6628227688288913e-18,1.5074791232375527e-20,2.1358653103686647e-19,1.0790950521235327e-18,4.4600746193561173e-19,7.3258915148142358e-20,-4.5660704579153186e-20
0.64,-1.1752442638050713e-18,-2.8418592152838741e-19,1.1321394529589025e-19,-1.3583093218679589e-19,-4.5897212858955705e-21,1.5962990599355797e-19,-9.1400897760248229e-21
0.6425,-6.0667874658921985e-19,-2.1236442762306273e-19,5.9477395212983005e-19,-1.1258737446410798e-19,8.9341151332376224e-19,-4.854266775540205e-20,2.3606647864572042e-21
0.645,-1.2208897875450134e-18,2.1670462279064354e-19,-5.5539723320052076e-19,1.365967182024263e-18,-2.8175991729236131e-19,4.1962347544432571e-19,8.9141187661112602e-20
0.6475,9.7266378346606633e-19,7.5394298240190966e-20,8.235259423468276e-19,-7.826454891335774e-20,-5.5168392576108689e-20,1.6220089477481968e-19,7.9667174820638148e-20
0.65,8.4341790403358132e-19,8.5033281699502848e-20,4.9833202506748474e-21,-6.8433911918663695e-19,-8.8855199673149001e-19,3.6965962401339661e-19,-1.1394851312945558e-19
0.6525,3.8356772739040574e-21,1.4170601349182484e-19,6.3831072355539418e-19,2.5799995193801552e-19,3.8466524617307337e-19,1.0965727328655496e-19,-4.5747549395946511e-21
0.655,1.5342719453503446e-18,1.9461395696240223e-19,-3.4065466572604779e-19,6.2881158797380864e-19,-1.9492919665451281e-19,-3.2334275606714277e-19,3.612587273869883e-20
0.6575,7.4646214785670078e-19,-9.0505330880416639e-20,-5.5825250078925729e-19,7.8228379292863556e-19,-2.4349872917340393e-19,-2.2228627004690482e-19,8.0228066852650509e-20
0.66,-4.6071089919292105e-18,1.5372686101624773e-20,-5.9466126531744783e-19,-5.8842147662689771e-19,-2.6255796709805469e-19,-1.1247127277240528e-19,7.5797121302701299e-21
