Physical Time (s),ep_bot Monitor (W): bot_cv1,ep_bot Monitor (W): bot_cv2,ep_bot Monitor (W): bot_cv3,ep_bot Monitor (W): bot_cv4,ep_bot Monitor (W): bot_cv5,ep_bot Monitor (W): bot_cv6,ep_bot Monitor (W): bot_cv7
6.085,3.1539680674454093e-09,2.5562340913465972e-10,2.2571253134395812e-10,2.2519377134585358e-10,2.1254434291227261e-10,3.4689505013236269e-10,1.6516230052387123e-10
6.08525,3.1714383378601586e-09,2.5784728507850538e-10,2.2739454692309104e-10,2.2657315361458075e-10,2.1369430958201815e-10,3.484419712604443e-10,1.6589386817002508e-10
6.0855,3.1890241590682358e-09,2.6008320532437997e-10,2.290914215824183e-10,2.2796053513984337e-10,2.1484995587659477e-10,3.4999414721685594e-10,1.6664883182859265e-10
6.08575,3.206688026298578e-09,2.6232536769997221e-10,2.3079969801363402e-10,2.2935405174372239e-10,2.160072953284527e-10,3.5154874346644906e-10,1.6742247093823193e-10
6.086,3.2243662838045954e-09,2.6456672257626282e-10,2.32512973965136e-10,2.3074934418286822e-10,2.1716003764341093e-10,3.5309895279758664e-10,1.6820975958738512e-10
6.08625,3.2421346463448672e-09,2.6681741324016785e-10,2.3423476197517763e-10,2.3214926673127302e-10,2.1831123443604303e-10,3.5465048502891358e-10,1.6901698383215566e-10
6.0865,3.2600647158409098e-09,2.6908689241673037e-10,2.3596798822009613e-10,2.3355592043791122e-10,2.1946323705013744e-10,3.5620614561633403e-10,1.6984923366920427e-10
6.08675,3.2781067384361033e-09,2.7136787130454948e-10,2.3770620150251302e-10,2.3496628158988554e-10,2.2061267267786396e-10,3.5775726766200311e-10,1.7070029611016395e-10
6.087,3.2961942904860884e-09,2.7364940743238525e-10,2.3944050345580349e-10,2.3637546146371285e-10,2.2175543635927139e-10,3.5929487399442167e-10,1.7156161510841389e-10
6.08725,3.3144015358195817e-09,2.7594069809114347e-10,2.4117500051506293e-10,2.3778671713385132e-10,2.228970376589795e-10,3.6082261021366824e-10,1.7243834824605064e-10
6.0875,3.3327853286320766e-09,2.7824840043787576e-10,2.4291307555140774e-10,2.3920194424375037e-10,2.2404191086402268e-10,3.6234951930463747e-10,1.7333602309581293e-10
6.08775,3.3512911691308933e-09,2.8056220443303718e-10,2.4464923085350771e-10,2.4061813026382671e-10,2.2518745733122542e-10,3.6387526019630032e-10,1.7424770422082115e-10
6.088,3.3698332535942217e-09,2.8287051734942113e-10,2.4637673259922818e-10,2.4203103670067982e-10,2.263289900447619e-10,3.653979609775816e-10,1.7516587817876757e-10
6.08825,3.3884795397758145e-09,2.851812967235167e-10,2.4810179215333907e-10,2.4344408767987027e-10,2.2747134691944571e-10,3.6693138933678316e-10,1.7609671442933682e-10
6.0885,3.4072702179991631e-09,2.8750110792128191e-10,2.4982956097558928e-10,2.4485980391861027e-10,2.2861813226946209e-10,3.6848714029644366e-10,1.7704518501090258e-10
6.08875,3.4261322298037641e-09,2.8982131302896586e-10,2.5155743449016832e-10,2.4627581565652418e-10,2.2976543836288927e-10,3.700617475947558e-10,1.7800604893045975e-10
6.089,3.4449737365098004e-09,2.9213220226491319e-10,2.5328000003528125e-10,2.4768846723077401e-10,2.3090920553936904e-10,3.7165102468932897e-10,1.7897320679818528e-10
6.08925,3.4638469428509717e-09,2.9444348120237305e-10,2.5500491271340553e-10,2.4910234183291336e-10,2.3205554937575975e-10,3.7326348975995627e-10,1.7995366851769508e-10
6.0895,3.4827882186457875e-09,2.9676516590666876e-10,2.5673963534770507e-10,2.5052067814992899e-10,2.3320984612682947e-10,3.7490658738212118e-10,1.8095176926522454e-10
6.08975,3.5017183915497281e-09,2.9908841902480409e-10,2.5847982914230091e-10,2.5194126558712257e-10,2.3436928189883522e-10,3.765743465591063e-10,1.8195777636586795e-10
6.09,3.5205420441041405e-09,3.0140464200850661e-10,2.602190410753798e-10,2.5336032958116135e-10,2.3553001915809624e-10,3.7825939449311074e-10,1.8295545182463341e-10
6.09025,3.53932049885483e-09,3.0372500565951997e-10,2.6196423015376612e-10,2.547833630175617e-10,2.3669880885859378e-10,3.799688268192522e-10,1.8394446235205214e-10
6.0905,3.5581012834602415e-09,3.0605928798348242e-10,2.6372017936843666e-10,2.5621447280838757e-10,2.3788188705765854e-10,3.8170652304258177e-10,1.8492039423566213e-10
6.09075,3.5768132861031018e-09,3.0840003704595436e-10,2.6548074008058221e-10,2.5765085790388477e-10,2.3907630846900565e-10,3.8346474714031787e-10,1.8587116274709587e-10
6.091,3.5953688149738354e-09,3.1073462996009295e-10,2.6723699576680413e-10,2.5908771100891014e-10,2.4027732955319515e-10,3.8523160147029531e-10,1.867864295379488e-10
6.09125,3.6138322663683571e-09,3.130736631279959e-10,2.6899350378209191e-10,2.605287570209545e-10,2.4149233525617936e-10,3.8701285529123446e-10,1.8767348883036095e-10
6.0915,3.632256890284003e-09,3.1542321187310403e-10,2.7075205538311715e-10,2.6197494030097614e-10,2.4272539778958794e-10,3.8881211211572143e-10,1.8854086809706986e-10
6.09175,3.6505831449700956e-09,3.177729017755689e-10,2.725063773878867e-10,2.6342225431171622e-10,2.4397228847325822e-10,3.906208982228323e-10,1.8938748123510137e-10
6.092,3.6687371200187016e-09,3.2011041176204707e-10,2.742484784972172e-10,2.6486537337451199e-10,2.4522694518327291e-10,3.9242940531730942e-10,1.9021131854541798e-10
6.09225,3.6867860136594942e-09,3.224429353038414e-10,2.7598324905579795e-10,2.6630832960936973e-10,2.4649382414065056e-10,3.9424465345298167e-10,1.9102101459777547e-10
6.0925,3.70479001088707e-09,3.2477713556408036e-10,2.7771671120066075e-10,2.6775443576203061e-10,2.4777540991048429e-10,3.9607218922374563e-10,1.9182543175780162e-10
6.09275,3.7226939525973075e-09,3.2710154580269048e-10,2.7944517707674841e-10,2.6920183730258588e-10,2.4906593933360547e-10,3.9790566290855566e-10,1.926186290787155e-10
6.093,3.7404210180553561e-09,3.2940273124844362e-10,2.8116269861106368e-10,2.7064624003598162e-10,2.5035776664368566e-10,3.997365337901758e-10,1.9339099021706275e-10
6.09325,3.7581162917276516e-09,3.3169970410585506e-10,2.8288403015420877e-10,2.7209827873567156e-10,2.5166122223260948e-10,4.0158123974262427e-10,1.9415170338994892e-10
6.0935,3.7757086968265778e-09,3.3398009241009919e-10,2.846042022587037e-10,2.7355451060453139e-10,2.5296972995726107e-10,4.0343231336538538e-10,1.9488745844855937e-10
6.09375,3.7931337352135676e-09,3.3623334496813069e-10,2.8631774126301222e-10,2.750112678798608e-10,2.5427668777500126e-10,4.0528175842084232e-10,1.9558565957974768e-10
6.094,3.8105251785690773e-09,3.3847918354568992e-10,2.8803756809659098e-10,2.7647756285998524e-10,2.5559130769694884e-10,4.071475615594111e-10,1.9625662124157477e-10
6.09425,3.827823631083475e-09,3.4070819192990564e-10,2.8975833524185936e-10,2.7794963712263446e-10,2.5690625130062223e-10,4.0902197874219705e-10,1.9689546700070482e-10
6.0945,3.8450259406398755e-09,3.4292031730771205e-10,2.9147933334800678e-10,2.7942730181713243e-10,2.5821951896811374e-10,4.1090785766381009e-10,1.9750968325812101e-10
6.09475,3.8620782026121357e-09,3.45108114690256e-10,2.9319431464937255e-10,2.8090621034321335e-10,2.595242043100406e-10,4.1280014738226428e-10,1.9810560071844999e-10
6.095,3.8790279131101213e-09,3.472782936085094e-10,2.9490441574784061e-10,2.8238652594810327e-10,2.6082183687443825e-10,4.1470587718108062e-10,1.987047283849357e-10
6.09525,3.8959425254452805e-09,3.4944141117754295e-10,2.966139568633067e-10,2.8387031765438126e-10,2.6211689837213214e-10,4.166367841029243e-10,1.9933429767538777e-10
6.0955,3.9127689899026294e-09,3.5158808568600737e-10,2.9831579543833499e-10,2.853523091227516e-10,2.6340355652744433e-10,4.1858486789858074e-10,2.0000729153903342e-10
6.09575,3.9294382499711826e-09,3.5370699658207548e-10,3.0000107884238808e-10,2.8682551162598778e-10,2.6467531453536068e-10,4.2053736276708324e-10,2.0073513469458327e-10
6.096,3.9460840893973145e-09,3.5581850381921547e-10,3.0167982312212721e-10,2.8829620201775031e-10,2.6594471648622273e-10,4.2251203302339505e-10,2.0154910659270847e-10
6.09625,3.9626359215978821e-09,3.5791090398086981e-10,3.0334387313054773e-10,2.8975723769474917e-10,2.67206502700569e-10,4.2449550463806228e-10,2.0245269016319201e-10
6.0965,3.979093752362449e-09,3.599836601770501e-10,3.0499222879981636e-10,2.9120678153705166e-10,2.6846180212026928e-10,4.2648670654365447e-10,2.034513905858045e-10
6.09675,3.9953985280786045e-09,3.6202768876252854e-10,3.0661923857946655e-10,2.9263947869442134e-10,2.6970656219778784e-10,4.2847718013860383e-10,2.0453844037506497e-10
6.097,4.0116512452477104e-09,3.6405999761800788e-10,3.0823364593094627e-10,2.940598189132029e-10,2.7095062310037664e-10,4.3048434560325591e-10,2.0572203113768631e-10
6.09725,4.0277926676325275e-09,3.6607245000771761e-10,3.098314239901734e-10,2.9546419746051264e-10,2.7218976716193937e-10,4.3250658955213086e-10,2.0698432068163674e-10
6.0975,4.0438220070152386e-09,3.680668005603333e-10,3.1141338028177848e-10,2.9685283805197746e-10,2.734241712274458e-10,4.3454950710465698e-10,2.0831169585910446e-10
6.09775,4.0596795491942484e-09,3.7003625456233684e-10,3.1297525384771073e-10,2.9822311520142267e-10,2.746492839887216e-10,4.3661104189574999e-10,2.0968196227542367e-10
6.098,4.0753961334972304e-09,3.7198851487074535e-10,3.1452153491294625e-10,2.9957912791033996e-10,2.7586955056613245e-10,4.3870078654578222e-10,2.1108639396318009e-10
6.09825,4.0910222980227477e-09,3.7393437556160401e-10,3.1605816482502063e-10,3.0092542282147531e-10,2.7708930372954056e-10,4.4082636838208666e-10,2.1252333181197972e-10
6.0985,4.1065047800633708e-09,3.7586604430404898e-10,3.1758171868596685e-10,3.0226175927538253e-10,2.7830323207757157e-10,4.4297866771763366e-10,2.1398254694548334e-10
6.09875,4.1217826198940691e-09,3.7777564804771786e-10,3.1908858648673833e-10,3.0358690375356501e-10,2.7950466414451592e-10,4.4514258064004355e-10,2.1545895230697504e-10
6.099,4.136908931896134e-09,3.7967402565756654e-10,3.2058453590955755e-10,3.0490634755994237e-10,2.8069821424438554e-10,4.473218098325511e-10,2.1697063306477235e-10
6.09925,4.1519027464471618e-09,3.8156591117254639e-10,3.2207199312269856e-10,3.062219677675593e-10,2.8188585098232177e-10,4.4951287668019683e-10,2.1853913993819115e-10
6.0995,4.166725579566793e-09,3.8344474738013913e-10,3.2354957923175029e-10,3.075325369225293e-10,2.8306367614533163e-10,4.517052985079592e-10,2.2017244890534941e-10
6.09975,4.1813162409136702e-09,3.8530109947514971e-10,3.2501271318023796e-10,3.0883388412921347e-10,2.8422684603483135e-10,4.5388580846123558e-10,2.2187404343934868e-10
6.1,4.1957678622846218e-09,3.8715038918458477e-10,3.26470930085173e-10,3.1013078560700599e-10,2.8538770940947418e-10,4.5607091362190361e-10,2.2367376551955456e-10
6.10025,4.2100210847595441e-09,3.8898292831223459e-10,3.279200096851981e-10,3.1141735757046432e-10,2.8654241562547699e-10,4.5825150120411059e-10,2.2556730495074294e-10
6.1005,4.2240694544753409e-09,3.9079865273347362e-10,3.2935993823513637e-10,3.1269092429952026e-10,2.876924978218408e-10,4.6042940051971995e-10,2.2755444887583754e-10
6.10075,4.2378616742535934e-09,3.9258917397944775e-10,3.3078558925098398e-10,3.1394586838385265e-10,2.8883454687295699e-10,4.6259769219049579e-10,2.2962132309361004e-10
6.101,4.251472550209517e-09,3.9436881608854906e-10,3.3220332566422301e-10,3.1518504091629077e-10,2.8997948182007143e-10,4.6477669045143719e-10,2.3177599711527474e-10
6.10125,4.264861125632246e-09,3.961299143167927e-10,3.3360879451538079e-10,3.1640485483757624e-10,2.9112397525581863e-10,4.6696211688375601e-10,2.3399634059355487e-10
6.1015,4.2780230782167257e-09,3.9787231737808281e-10,3.3500009738865265e-10,3.1760496009687571e-10,2.9226952100886096e-10,4.691588089246031e-10,2.3626427441192896e-10
6.10175,4.2909109894976756e-09,3.9958809635067965e-10,3.3637078608147318e-10,3.1878278534774922e-10,2.9341288258590311e-10,4.7136213051976534e-10,2.3855021600927036e-10
6.102,4.3036004371612272e-09,4.0129137746589762e-10,3.3772556769061714e-10,3.1994449172911077e-10,2.9456469985085289e-10,4.7359329698933423e-10,2.4085397591706379e-10
6.10225,4.3160531283141557e-09,4.0297403766122355e-10,3.3905873839563645e-10,3.2108889818601813e-10,2.9572127871168977e-10,4.7584798946558239e-10,2.4315108149434297e-10
6.1025,4.3282689001289902e-09,4.0463627540032699e-10,3.4036867537384446e-10,3.2221791776648397e-10,2.9688194314367926e-10,4.7812492084313847e-10,2.4543152200505809e-10
6.10275,4.340209523396592e-09,4.0627041191874712e-10,3.4165034128575493e-10,3.233306271279899e-10,2.9804139456704979e-10,4.8041467544607363e-10,2.476823724379679e-10
6.103,4.351952868377162e-09,4.0789025632436582e-10,3.4291079069139753e-10,3.2443457699310269e-10,2.9920751484947069e-10,4.8273152579431344e-10,2.4992575556828062e-10
6.10325,4.3634685878422751e-09,4.0948826942556509e-10,3.4414848521763698e-10,3.2552898885530628e-10,3.0037427911892899e-10,4.8506502117563903e-10,2.5215755177782768e-10
6.1035,4.3747641997804733e-09,4.1106412975245154e-10,3.453652453311376e-10,3.2661482225464748e-10,3.0153989297070042e-10,4.8741393226171043e-10,2.5438427710370871e-10
6.10375,4.3858025854842023e-09,4.126095540532323e-10,3.4655925211877564e-10,3.2768974240813562e-10,3.0269813215290959e-10,4.89767215941277e-10,2.5659836145425022e-10
6.104,4.3966621425060715e-09,4.1413794064849802e-10,3.4773848740430277e-10,3.2875900605589654e-10,3.0385719160006216e-10,4.9214214577400961e-10,2.5882037208628572e-10
6.10425,4.4073120881405134e-09,4.1564163086615043e-10,3.4890126794970813e-10,3.2981939527761985e-10,3.0501094168301638e-10,4.9452900816941186e-10,2.6103786024579852e-10
6.1045,4.4177570240310093e-09,4.1712040035195618e-10,3.5004825665203357e-10,3.3087049099877931e-10,3.0615810179613887e-10,4.9692719961255222e-10,2.6324678135831486e-10
6.10475,4.4279670869964051e-09,4.1856735601272207e-10,3.5117599000446522e-10,3.3190936146457486e-10,3.0729306138581561e-10,4.9932690291373142e-10,2.6543247924932772e-10
6.105,4.4380052186550881e-09,4.1999476005900948e-10,3.5228956600112367e-10,3.3293938119252997e-10,3.0842226009527574e-10,5.0174112125378815e-10,2.6761171150973106e-10
6.10525,4.4478437512773738e-09,4.2139581414920858e-10,3.5338528348092685e-10,3.3395786295537967e-10,3.0953999497680955e-10,5.0416059353740107e-10,2.69775283891936e-10
6.1055,4.4574856402540248e-09,4.227704142621803e-10,3.5446177881933017e-10,3.3496452388249837e-10,3.1064483247294473e-10,5.0658317016772067e-10,2.71927781851411e-10
6.10575,4.4668972638107853e-09,4.2411187676525298e-10,3.5551434852978483e-10,3.3595602193668639e-10,3.1173128304754093e-10,5.0899879758991585e-10,2.7405952455759128e-10
6.106,4.4761378987163894e-09,4.2543157428756695e-10,3.5654743239505209e-10,3.3693636967125411e-10,3.1280826537772231e-10,5.1142264843146e-10,2.7619042395294892e-10
6.10625,4.4851797170947969e-09,4.2672246005060675e-10,3.5755775334217995e-10,3.3790234508414225e-10,3.1387196965395981e-10,5.1384679290561367e-10,2.7830668470926097e-10
6.1065,4.4940249258551324e-09,4.2798345222639396e-10,3.5854520818197388e-10,3.3885309160289967e-10,3.149229211556679e-10,5.1626841273840423e-10,2.8040214244186183e-10
6.10675,4.5026437871077032e-09,4.2920742632160499e-10,3.5950603709754278e-10,3.3978420192491079e-10,3.1595715089779933e-10,5.1867596389359012e-10,2.8245767623669934e-10
6.107,4.5110911629458828e-09,4.3040499096287973e-10,3.6044502721583922e-10,3.4069857135270527e-10,3.1698384558862363e-10,5.2107722994152442e-10,2.8448244680200383e-10
6.10725,4.5193420975133748e-09,4.315689570367071e-10,3.6135935711049529e-10,3.4159205601376398e-10,3.1799809190415086e-10,5.2345582979668253e-10,2.864620865480271e-10
6.1075,4.5273998861416847e-09,4.3269843867466139e-10,3.6224830245017933e-10,3.4246370817872056e-10,3.1899929190377389e-10,5.258043532812302e-10,2.8838887893178407e-10
6.10775,4.5352424042786538e-09,4.3378666965628982e-10,3.6310791942512647e-10,3.4331079524843367e-10,3.1998183428527249e-10,5.2810711412205451e-10,2.9024932309566469e-10
6.108,4.5429118877697357e-09,4.3484330324753247e-10,3.6394098199040739e-10,3.4413695983797586e-10,3.2095038004627341e-10,5.3036991205025939e-10,2.920579057502798e-10
6.10825,4.5503883169715036e-09,4.3586198575621993e-10,3.6474465474820511e-10,3.4494159235841926e-10,3.218988650366332e-10,5.3258372885549936e-10,2.9380731298626744e-10
6.1085,4.5576712965373389e-09,4.3684167879847379e-10,3.6551866968735247e-10,3.4572615189072898e-10,3.2282483540163931e-10,5.3474800165114755e-10,2.9549847183090398e-10
6.10875,4.5647591438314768e-09,4.3778149606490338e-10,3.6626243823293531e-10,3.4649164951141333e-10,3.2372606416301624e-10,5.3686304198575247e-10,2.9713448702116776e-10
6.109,4.5716291321625553e-09,4.3867611941286427e-10,3.6697396219273807e-10,3.4723685767543957e-10,3.2459845473590888e-10,5.3892302584747877e-10,2.9871347942896019e-10
6.10925,4.5783145809513746e-09,4.3953502219026482e-10,3.6765691928375695e-10,3.4796371419615075e-10,3.2544787624689401e-10,5.4094083847180524e-10,3.0025711424784707e-10
6.1095,4.5847982250435188e-09,4.4035383471603505e-10,3.6831092773350274e-10,3.4866950999641597e-10,3.2627107167429396e-10,5.4291092519102457e-10,3.0176532557340268e-10
6.10975,4.5910804947529589e-09,4.4113314567462277e-10,3.6893662635822956e-10,3.493515166938844e-10,3.2706717544769245e-10,5.4483142656949674e-10,3.0324704079001669e-10
6.11,4.5971397658387374e-09,4.418695073769961e-10,3.6953276073298207e-10,3.5000522431304433e-10,3.278325782401335e-10,5.4669421718528013e-10,3.0470241169018081e-10
6.11025,4.6030097133822683e-09,4.4257442090942371e-10,3.701036640309518e-10,3.5063003053023103e-10,3.2857279660449079e-10,5.4850863972842724e-10,3.0615689607670815e-10
6.1105,4.6086724768177355e-09,4.4324474001151982e-10,3.7064901819452341e-10,3.5122164362177978e-10,3.2928423730730464e-10,5.5026637721063676e-10,3.0760883528060863e-10
6.11075,4.6141331832976057e-09,4.4388251882190629e-10,3.7117031366790496e-10,3.517787621054299e-10,3.2996705002760471e-10,5.5196612002512116e-10,3.0906301505894577e-10
6.111,4.6193925728145339e-09,4.4448968296987903e-10,3.716683597231806e-10,3.5230094461716415e-10,3.3062099520569074e-10,5.5360410620615736e-10,3.1051946955465557e-10
6.11125,4.6244388197373986e-09,4.4506433225540784e-10,3.72142365393635e-10,3.5278796549571421e-10,3.3124367303324463e-10,5.5517371729130318e-10,3.1196922509674143e-10
6.1115,4.6293003484166442e-09,4.4561621524145971e-10,3.7259453023438196e-10,3.5324347517028762e-10,3.318392253615312e-10,5.5668201210743177e-10,3.1341740962683135e-10
6.11175,4.6339707981219494e-09,4.4614226917255185e-10,3.7302422343360325e-10,3.5366873989171451e-10,3.3240320341445174e-10,5.5812078391725678e-10,3.1484908576193484e-10
6.112,4.6384552687461149e-09,4.466430497324183e-10,3.7343091549809333e-10,3.5406620904198942e-10,3.3293338504994252e-10,5.5948588711996855e-10,3.1625135820780311e-10
6.11225,4.6427579500064077e-09,4.4711906829717948e-10,3.7381379153618716e-10,3.5443731419999816e-10,3.3342754215232448e-10,5.6077330063819924e-10,3.1760839736196635e-10
6.1125,4.6468818537891024e-09,4.4757048787007728e-10,3.7417214120394528e-10,3.5478292641173115e-10,3.3388444974707294e-10,5.6197944748906212e-10,3.1890475073580018e-10
6.11275,4.6508343167573085e-09,4.4799790603256907e-10,3.74505756024158e-10,3.5510337424596509e-10,3.343041988321504e-10,5.6310134440823359e-10,3.2012852793293797e-10
6.113,4.6546204070162476e-09,4.4840171735062077e-10,3.7481477799118027e-10,3.5539864203382219e-10,3.3468790768407622e-10,5.6413749859329945e-10,3.2127086991475223e-10
