Physical Time (s),ep_right Monitor (W): right_cv1,ep_right Monitor (W): right_cv2,ep_right Monitor (W): right_cv3,ep_right Monitor (W): right_cv4,ep_right Monitor (W): right_cv5,ep_right Monitor (W): right_cv6,ep_right Monitor (W): right_cv7
6.109,3.1471835624542051e-07,9.7497811555591601e-08,8.2697302693284886e-08,8.4261970125591336e-08,6.0414624530457243e-08,3.1319040907745837e-08,4.1464692157176147e-09
6.10925,3.1471830727222151e-07,9.709437363259033e-08,8.2705311042702029e-08,8.4407835100986478e-08,6.0442407935421471e-08,3.1204691484775423e-08,4.1440645721463701e-09
6.1095,3.147404810751581e-07,9.669127493367112e-08,8.2715056281216025e-08,8.4548338616182898e-08,6.0428813041350006e-08,3.1100702605288056e-08,4.1426962636929363e-09
6.10975,3.1476774343655096e-07,9.6287478142105838e-08,8.2725782626889864e-08,8.4688256408650965e-08,6.0391334051981944e-08,3.1008952429580311e-08,4.1434032248171536e-09
6.11,3.1480237451251139e-07,9.5885122036257054e-08,8.2725038870455261e-08,8.4797216623649982e-08,6.0341188055135867e-08,3.0940883395864512e-08,4.1486973670618028e-09
6.11025,3.1481741297723334e-07,9.5481395633527715e-08,8.2731457138818567e-08,8.493307548554429e-08,6.0314134563053362e-08,3.0873152337557489e-08,4.1549209331916431e-09
6.1105,3.1484845305240391e-07,9.5079057646184834e-08,8.2736795122116388e-08,8.5062753023372911e-08,6.0305707761670734e-08,3.0816324429700403e-08,4.1655252947718545e-09
6.11075,3.149023058659691e-07,9.4677886235405417e-08,8.2745062663875086e-08,8.5184666505792315e-08,6.0314666511094308e-08,3.0771150752261766e-08,4.1785611775430055e-09
6.111,3.1497594431477188e-07,9.428087775731163e-08,8.2757588613311166e-08,8.5297941738463148e-08,6.0324838126835124e-08,3.0731554543796459e-08,4.1932411654522598e-09
6.11125,3.1506504901581677e-07,9.3890488071906836e-08,8.2762970981734977e-08,8.5379012798525439e-08,6.032645157283106e-08,3.0695380164738617e-08,4.2115080454615175e-09
6.1115,3.1513734995216442e-07,9.3504256231286651e-08,8.2777268302613936e-08,8.5491576213041326e-08,6.033328903439739e-08,3.063349439655546e-08,4.2287497597283114e-09
6.11175,3.1520322231462875e-07,9.3122324269992959e-08,8.279180394648579e-08,8.5606949268854697e-08,6.0329727642020971e-08,3.0554504983802436e-08,4.2450544176248458e-09
6.112,3.1527205455174766e-07,9.2743204598657738e-08,8.280789621605799e-08,8.5722629529043197e-08,6.0315338073511597e-08,3.0461854895128621e-08,4.2610876332037336e-09
6.11225,3.1534461959897749e-07,9.2366365881242764e-08,8.2825469331125954e-08,8.5835747325332951e-08,6.0292924178028271e-08,3.036068284862455e-08,4.2754720375320102e-09
6.1125,3.1543442387797931e-07,9.1991146155705666e-08,8.2841163360339717e-08,8.5948081085108758e-08,6.0281406988982804e-08,3.024914313972652e-08,4.2874742785409683e-09
6.11275,3.1553824962345133e-07,9.1618637743857573e-08,8.2852174144725706e-08,8.6059671373992458e-08,6.0281778186996273e-08,3.0128010823874947e-08,4.2972209805235896e-09
6.113,3.1564648473466979e-07,9.1248665709337486e-08,8.2858118421692419e-08,8.6172441696712482e-08,6.0301767599070929e-08,2.9995463287931351e-08,4.3049542383957477e-09
6.11325,3.1575510033486206e-07,9.0881706295824283e-08,8.286027410210968e-08,8.629098368101386e-08,6.0335799917784872e-08,2.9854361279220993e-08,4.3107530326808385e-09
6.1135,3.1587422411391503e-07,9.0514947749968629e-08,8.2861148707299283e-08,8.6417595346233836e-08,6.0384470229727449e-08,2.9711347080291522e-08,4.315149442641779e-09
6.11375,3.160049225438215e-07,9.0147567659142311e-08,8.2861079995650832e-08,8.6555790982063926e-08,6.0446321580848936e-08,2.9569941094409926e-08,4.3179284667020923e-09
6.114,3.1614142702240705e-07,8.9779751563965545e-08,8.2862128554060443e-08,8.6698811420970429e-08,6.0511217893234344e-08,2.9435927565727617e-08,4.3182138752842616e-09
6.11425,3.1628901742096512e-07,8.9412701162963523e-08,8.2865506231578189e-08,8.6840005871285532e-08,6.057584778444559e-08,2.9316347875602724e-08,4.3165503717000052e-09
6.1145,3.1643124708113697e-07,8.9046265592479162e-08,8.2870153032479795e-08,8.6971111656669225e-08,6.0639621004613663e-08,2.921226583749603e-08,4.3135008880008447e-09
6.11475,3.1658012277960088e-07,8.8682590850746124e-08,8.2877753408033333e-08,8.7086241590609793e-08,6.0691079586312652e-08,2.9128991032409323e-08,4.309474885051876e-09
6.115,3.1673321333356042e-07,8.832163562318947e-08,8.2886910558418737e-08,8.7184596581025109e-08,6.0741897263579341e-08,2.9057851889967155e-08,4.3047798585467515e-09
6.11525,3.1689470777348158e-07,8.7963138819000275e-08,8.2895195819020279e-08,8.7270069196118778e-08,6.079835572556926e-08,2.8989033897418162e-08,4.3002767981165951e-09
6.1155,3.1706544954164128e-07,8.7606211874489714e-08,8.2903828213303884e-08,8.7345502870639438e-08,6.0859683115003032e-08,2.8919814389612859e-08,4.2950989596546865e-09
6.11575,3.1724817257222983e-07,8.7251098757003645e-08,8.2912798123662553e-08,8.7412785445697518e-08,6.0930409179790001e-08,2.8853726080023974e-08,4.2889484986614544e-09
6.116,3.1743826288124398e-07,8.6898618348211916e-08,8.2921881933980798e-08,8.7474182704711432e-08,6.101331426164442e-08,2.8788546864661034e-08,4.2822920115934395e-09
6.11625,3.1763423631159137e-07,8.6548677325521957e-08,8.2934160375665589e-08,8.7536255447374992e-08,6.1099605745647293e-08,2.8717540157897958e-08,4.2753047701265159e-09
6.1165,3.1783343648768844e-07,8.6201676348644726e-08,8.2946493047658344e-08,8.7597355176649413e-08,6.1178486942687448e-08,2.8632358113414194e-08,4.2679230597991397e-09
6.11675,3.1803512837539835e-07,8.5858533725538646e-08,8.2960441806505962e-08,8.7653431023491161e-08,6.1252569698107784e-08,2.8547466432965226e-08,4.2604494022086135e-09
6.117,3.1823710228873155e-07,8.5519599750363276e-08,8.2977618504483593e-08,8.7705295491327961e-08,6.1319403090526819e-08,2.8459753027300787e-08,4.2529917669183333e-09
6.11725,3.1844191324542106e-07,8.5185325238836192e-08,8.2996803557411814e-08,8.7756681665340996e-08,6.1380087521374331e-08,2.8361483299173043e-08,4.2447090613626145e-09
6.1175,3.1865154924252874e-07,8.4854440719976743e-08,8.3017989958394019e-08,8.7809865861553861e-08,6.1440737861049158e-08,2.8256797967991056e-08,4.2357187188608979e-09
6.11775,3.1886399461054777e-07,8.4527418564872132e-08,8.304014359144066e-08,8.7865611695242836e-08,6.1508827406354997e-08,2.815010135560424e-08,4.2260672105468415e-09
6.118,3.1909009190643271e-07,8.4204963678801858e-08,8.3060734551304661e-08,8.7925386265569511e-08,6.1574452334878517e-08,2.8055885995535944e-08,4.2150601874927067e-09
6.11825,3.1933125520010522e-07,8.3887647745025279e-08,8.3081437983370151e-08,8.7987206519434126e-08,6.1642946251838745e-08,2.7968899135065443e-08,4.2027085490080717e-09
6.1185,3.195893456920296e-07,8.3575061231492637e-08,8.3105478642890214e-08,8.8048809666755026e-08,6.1719311371695674e-08,2.7883093636163346e-08,4.1894758153293142e-09
6.11875,3.1984807739412931e-07,8.3265977577309581e-08,8.3132125935986054e-08,8.8107836316887305e-08,6.1800148709525107e-08,2.780805483567459e-08,4.1752314427870805e-09
6.119,3.2010884383158154e-07,8.2958135638159381e-08,8.3160944198032499e-08,8.8161883812425343e-08,6.1874706441692049e-08,2.7746324964360149e-08,4.1588649127710848e-09
6.11925,3.2038022351049075e-07,8.2652469745838714e-08,8.318788471196148e-08,8.8207946590627598e-08,6.1948719265172446e-08,2.7699675064028745e-08,4.1399532892993378e-09
6.1195,3.2066142679803087e-07,8.2348183948695264e-08,8.321292079566873e-08,8.8244910667436086e-08,6.2017186780994346e-08,2.7665894145708818e-08,4.1182221649899765e-09
6.11975,3.2094842697778242e-07,8.2044565027582081e-08,8.3243404481164275e-08,8.8273803134496339e-08,6.2085777150546252e-08,2.7635614649133436e-08,4.0935680475017307e-09
6.12,3.2124231362282937e-07,8.1740795546265631e-08,8.32793412866874e-08,8.8298114955185215e-08,6.2156844230090526e-08,2.7611582399392891e-08,4.0664842939722773e-09
6.12025,3.2153772541605884e-07,8.1436088521564008e-08,8.3315044258936664e-08,8.8321597153632277e-08,6.2238028939167831e-08,2.759829197712174e-08,4.0383982713085753e-09
6.1205,3.2183115921859415e-07,8.1131432191000522e-08,8.3348283090069242e-08,8.8345938546818374e-08,6.2331482468905851e-08,2.7602190962458427e-08,4.0096855674182299e-09
6.12075,3.2212729243779952e-07,8.0827583278493101e-08,8.3379056715634949e-08,8.8373971269097677e-08,6.2434536485432319e-08,2.7625359700009636e-08,3.9802970324835219e-09
6.121,3.2243444427061785e-07,8.0528128966152176e-08,8.3405163487306598e-08,8.8408146954196002e-08,6.2544745109297131e-08,2.7654912850333719e-08,3.9502287833000787e-09
6.12125,3.2275120730653941e-07,8.0234280887218148e-08,8.3428310920560328e-08,8.8449633097602038e-08,6.2659354084520355e-08,2.7695077474515261e-08,3.9207398550027865e-09
6.1215,3.2305968875924726e-07,7.9946285579561206e-08,8.3450018875154185e-08,8.8497599129383201e-08,6.2772255811551478e-08,2.7738472486276822e-08,3.8925370600992923e-09
6.12175,3.2336981460917321e-07,7.9662938802853975e-08,8.347045156023495e-08,8.8546315517539284e-08,6.2867361578714141e-08,2.7779111485720958e-08,3.8664308729811244e-09
6.122,3.237136244239501e-07,7.9382197699920016e-08,8.3490562195687734e-08,8.859177485154904e-08,6.2942561933844526e-08,2.7817834466853986e-08,3.8446718746557894e-09
6.12225,3.2409471394156668e-07,7.9102215100324e-08,8.3513918137817815e-08,8.8634554163964121e-08,6.3021001479970024e-08,2.7860522145519275e-08,3.8285573885072165e-09
6.1225,3.2447610470196729e-07,7.882498027041004e-08,8.3538380769063027e-08,8.8677266654491472e-08,6.3122331474958264e-08,2.7907955740424245e-08,3.8181702053132825e-09
6.12275,3.2485451432069304e-07,7.855008846089306e-08,8.3564577939107727e-08,8.8721177592699815e-08,6.3248679925260569e-08,2.7959556343451033e-08,3.8128472229983905e-09
6.123,3.2523049261268534e-07,7.8277775753025683e-08,8.359469875297128e-08,8.8766692990496596e-08,6.3392820970605379e-08,2.8017288823795592e-08,3.8122069517005901e-09
6.12325,3.2559511087686788e-07,7.8008146679309829e-08,8.3627119694902289e-08,8.8814594563119495e-08,6.3542411262656244e-08,2.8084474540613171e-08,3.8175004641007629e-09
6.1235,3.2594916806128975e-07,7.7741048995619331e-08,8.3659857222214349e-08,8.8865987175683648e-08,6.3689687119179375e-08,2.8167978598012038e-08,3.8296651976490272e-09
6.12375,3.263075726848067e-07,7.7476633333567469e-08,8.3691830462833015e-08,8.8919914844366895e-08,6.3827917494064138e-08,2.8272189511353043e-08,3.8498430613416448e-09
6.124,3.2667895828203094e-07,7.7212348096426385e-08,8.3720482520283264e-08,8.8972516878728394e-08,6.3956202674592337e-08,2.8396705789441273e-08,3.8774508916126694e-09
6.12425,3.2706804141760833e-07,7.6948568530411864e-08,8.3749819115599759e-08,8.9021763246297886e-08,6.4079104503227509e-08,2.8540019804167285e-08,3.9104145584662355e-09
6.1245,3.2746609895561536e-07,7.6685233733514504e-08,8.3780637588887859e-08,8.9070104208985299e-08,6.4198216354919424e-08,2.8699701911357274e-08,3.9468568779641529e-09
6.12475,3.2786711850346358e-07,7.6424421798115499e-08,8.3813263051672899e-08,8.9118794353560776e-08,6.4316129697012265e-08,2.8871100469542411e-08,3.985205576166038e-09
6.125,3.2827395503624831e-07,7.6168893903617416e-08,8.3846402714939149e-08,8.9169617095274621e-08,6.4435458452754345e-08,2.9047055084607391e-08,4.0234061004675964e-09
6.12525,3.2867117472533545e-07,7.5919644947230261e-08,8.3882491411459281e-08,8.9220767417010788e-08,6.455510507283657e-08,2.9223311199443062e-08,4.0607475934811407e-09
6.1255,3.2908019749177436e-07,7.5674818071051184e-08,8.3921072753098155e-08,8.9272841792350909e-08,6.4669998613368111e-08,2.939140906679088e-08,4.0975608843394745e-09
6.12575,3.2952882754218658e-07,7.5437382026837999e-08,8.3960552435276768e-08,8.9324743167062381e-08,6.4779020810517946e-08,2.9553262594434379e-08,4.133729897949731e-09
6.126,3.2998339126695002e-07,7.5203481504623901e-08,8.3999678075985282e-08,8.9377627290482159e-08,6.4876920046426213e-08,2.9706023792617147e-08,4.1689034949980684e-09
6.12625,3.3041987288191453e-07,7.4970719517472389e-08,8.4037610727549582e-08,8.9432149030159707e-08,6.4961304973274102e-08,2.9845716408268309e-08,4.2021049523418655e-09
6.1265,3.3085455053247823e-07,7.4738755284653141e-08,8.4074444514194459e-08,8.9487832294634137e-08,6.5038401194385778e-08,2.9973983186032919e-08,4.232400282497159e-09
6.12675,3.3130162462646136e-07,7.4502948524753241e-08,8.4112231884447607e-08,8.954254803109475e-08,6.5115999913282698e-08,3.009503846081787e-08,4.2593417501803453e-09
6.127,3.3174881143489077e-07,7.4268128789931559e-08,8.4153470817551777e-08,8.9594097898025107e-08,6.5196895875721213e-08,3.0210944381269376e-08,4.2821033387044457e-09
6.12725,3.3219298561452594e-07,7.4038062419325054e-08,8.4196177904487379e-08,8.9642421763640219e-08,6.5282524087668185e-08,3.0325676528282821e-08,4.300091504005488e-09
6.1275,3.32640070775122e-07,7.3811650940348026e-08,8.4239833383421952e-08,8.9686584656461679e-08,6.5376841209495464e-08,3.0439577999740581e-08,4.3143200669332284e-09
6.12775,3.3309748478396972e-07,7.3587502552278363e-08,8.4288547838063059e-08,8.9727974138341689e-08,6.5476448754361528e-08,3.0555517662667426e-08,4.3248342518184771e-09
6.128,3.3356351263223456e-07,7.3364312894422602e-08,8.4342563912732296e-08,8.9767299447262683e-08,6.5576950644684621e-08,3.0672403547453306e-08,4.3313112999431322e-09
6.12825,3.3403370064080923e-07,7.3139937409394358e-08,8.4402003674613092e-08,8.9807665108041284e-08,6.5674364806336634e-08,3.0784609002978477e-08,4.3342882028727042e-09
6.1285,3.3448425203013805e-07,7.2914337894518864e-08,8.4462892334908488e-08,8.985012775062433e-08,6.5764328557592741e-08,3.0892879821131185e-08,4.3341096204477008e-09
6.12875,3.3494371841428164e-07,7.2689586289579155e-08,8.4524030647029224e-08,8.9895376173835181e-08,6.5841513446453724e-08,3.0996988694410996e-08,4.3312156824076544e-09
6.129,3.3544417934020608e-07,7.2467616738535393e-08,8.4580617747408143e-08,8.9941031467395988e-08,6.5905192139322787e-08,3.1094892988322913e-08,4.326935225518481e-09
6.12925,3.3595793287919835e-07,7.2247398062176082e-08,8.4632740028156471e-08,8.998560338479272e-08,6.5957393781353889e-08,3.1187926065829512e-08,4.3230209065227783e-09
6.1295,3.3646610814654259e-07,7.2029122123011176e-08,8.4679503316662776e-08,9.00274096452334e-08,6.6004344759893312e-08,3.1278876943739591e-08,4.3208306006191538e-09
6.12975,3.3698714713985433e-07,7.181150060049221e-08,8.4722859246627806e-08,9.0063590835407327e-08,6.604860897980051e-08,3.1379033340176803e-08,4.3214841654858045e-09
6.13,3.3752685987106144e-07,7.1593033010861105e-08,8.4764061447126114e-08,9.0091298437469785e-08,6.6091833268074212e-08,3.149922598975539e-08,4.3276254111334644e-09
6.13025,3.3807259769845956e-07,7.1373366102150497e-08,8.4803211782148588e-08,9.0110098106114e-08,6.6137434832380089e-08,3.1642274671668819e-08,4.3407676016592508e-09
6.1305,3.3860891593205104e-07,7.1153855690347859e-08,8.4842329583098489e-08,9.0120405660114841e-08,6.6185844809203183e-08,3.1806756885353647e-08,4.3613969920862358e-09
6.13075,3.3913396804685499e-07,7.0936932070130411e-08,8.4885365839653341e-08,9.012438251164062e-08,6.6234715677423674e-08,3.1985310056412921e-08,4.3889942902701394e-09
6.131,3.3966464770055367e-07,7.0721961851192442e-08,8.4931323271552557e-08,9.0123302608314065e-08,6.628344817138806e-08,3.2177918542283575e-08,4.4221973322316623e-09
6.13125,3.4020087953832824e-07,7.0509418327963832e-08,8.4976079334126322e-08,9.0119426353571707e-08,6.6337091405435715e-08,3.2379026251229539e-08,4.4594141058733737e-09
6.1315,3.4074020087087735e-07,7.0298296123802296e-08,8.5015409977496653e-08,9.0111358540118427e-08,6.63959453315604e-08,3.2580949768898459e-08,4.4992856604769691e-09
6.13175,3.4128442397882032e-07,7.0087960260538665e-08,8.5049433606194102e-08,9.0098314141115469e-08,6.6453404290829189e-08,3.2768536558159823e-08,4.5406645521658398e-09
6.132,3.4184746664947456e-07,6.9880654726786513e-08,8.5083857451856734e-08,9.0078863347524464e-08,6.6508279330694615e-08,3.2937698064961375e-08,4.5826782160705497e-09
6.13225,3.4241350765570856e-07,6.9676446651047904e-08,8.51231783167402e-08,9.0052723634555494e-08,6.6564583050007075e-08,3.3090072667389968e-08,4.6240571312729971e-09
6.1325,3.4295588325155448e-07,6.9475284951517138e-08,8.5172589843269774e-08,9.0023341673204506e-08,6.6628079766552404e-08,3.3226752655936396e-08,4.6638767765277584e-09
6.13275,3.4351804686417975e-07,6.9277676144932349e-08,8.523190372339578e-08,8.9992149035820031e-08,6.6698745526068918e-08,3.3354679081485056e-08,4.7014082797342575e-09
6.133,3.4412072767197895e-07,6.9083128868978153e-08,8.529451906673222e-08,8.9965468191449433e-08,6.6776923346023098e-08,3.3487827787548341e-08,4.7360787543509308e-09
6.13325,3.4472570634473746e-07,6.8889096210615543e-08,8.5357183633884402e-08,8.9944001848314381e-08,6.6861976496461759e-08,3.3629196304535958e-08,4.7678432636133354e-09
6.1335,3.4532377720833063e-07,6.8696301304816997e-08,8.5418471680476841e-08,8.9928280630552667e-08,6.695468603796524e-08,3.37816576707639e-08,4.79674451387653e-09
6.13375,3.459196357920276e-07,6.8505947414960658e-08,8.5480078386650265e-08,8.9916289880604726e-08,6.705861855888729e-08,3.3939250502323205e-08,4.8223391425811518e-09
6.134,3.4652297950094504e-07,6.8317694219685226e-08,8.554150561709658e-08,8.9907397352102778e-08,6.7173418848324709e-08,3.4099569111017279e-08,4.8452550170951936e-09
6.13425,3.4711782529126414e-07,6.8133654319230501e-08,8.560260769802121e-08,8.99004987283953e-08,6.7295603493599237e-08,3.4265961702792714e-08,4.8662563148167372e-09
6.1345,3.4769885872647756e-07,6.7954787211694905e-08,8.5666154930604577e-08,8.98945823067789e-08,6.7423855354546881e-08,3.4429195425945006e-08,4.8858456080019693e-09
6.13475,3.4828943595178744e-07,6.7779931769234218e-08,8.5730614798021442e-08,8.989087474460521e-08,6.7557932335270219e-08,3.4577729195231727e-08,4.9041768077151307e-09
6.135,3.4890431616679216e-07,6.7607256727980091e-08,8.579563359048672e-08,8.9888620423641242e-08,6.769649308092758e-08,3.4707254317844881e-08,4.921653710331211e-09
6.13525,3.4952092979956644e-07,6.7437478124812592e-08,8.5862633505493512e-08,8.9886011636994348e-08,6.7840727605957783e-08,3.4815961011129956e-08,4.9386117799441771e-09
6.1355,3.5010577688304702e-07,6.726875282596404e-08,8.592879497098028e-08,8.9883153805895784e-08,6.7990258056283895e-08,3.490920178806332e-08,4.955239703672274e-09
6.13575,3.506945895543289e-07,6.710158766606347e-08,8.5994872563288288e-08,8.9880766294846327e-08,6.8142894252695355e-08,3.4992319016267571e-08,4.9716848930421573e-09
6.136,3.5130883540921437e-07,6.6937308341365056e-08,8.6061860267117837e-08,8.9882320273704357e-08,6.8291727053566168e-08,3.5069717654877887e-08,4.9877160547357242e-09
6.13625,3.5193408242285689e-07,6.6774741905774498e-08,8.613419017291043e-08,8.9887685377419299e-08,6.843202890618799e-08,3.5141644419899031e-08,5.0036693089833172e-09
6.1365,3.525676733102135e-07,6.6613845015288359e-08,8.6211991133914002e-08,8.9895507972502731e-08,6.8562547970987048e-08,3.5213540830291764e-08,5.018957858989128e-09
6.13675,3.5320918585304548e-07,6.6454279281562474e-08,8.6291274009344484e-08,8.9901899747949757e-08,6.8679621804051417e-08,3.5291404524259328e-08,5.0337575574836819e-09
