Physical Time (s),ev_left Monitor (W)
6.17175,-4.0443497585669752e-10
6.172,-4.0445452472642721e-10
6.17225,-4.0447410512796353e-10
6.1725,-4.044935268831736e-10
6.17275,-4.0451260101898196e-10
6.173,-4.0453114408716626e-10
6.17325,-4.0454897935464498e-10
6.1735,-4.0456594138903983e-10
6.17375,-4.0458187985610983e-10
6.174,-4.0459666200749263e-10
6.17425,-4.0461017767001108e-10
6.1745,-4.0462233920544083e-10
6.17475,-4.0463308745489092e-10
6.175,-4.0464239146282058e-10
6.17525,-4.0465025074889171e-10
6.1755,-4.0465669323105098e-10
6.17575,-4.0466177364395999e-10
6.176,-4.0466556988500507e-10
6.17625,-4.0466817966674958e-10
6.1765,-4.0466971772373193e-10
6.17675,-4.0467030986526556e-10
6.177,-4.0467008729245949e-10
6.17725,-4.0466918416602989e-10
6.1775,-4.046677314255936e-10
6.17775,-4.0466585408978405e-10
6.178,-4.0466366619219625e-10
6.17825,-4.0466126993483073e-10
6.1785,-4.0465875213166878e-10
6.17875,-4.0465618416646642e-10
6.179,-4.0465362199537909e-10
6.17925,-4.0465110617431653e-10
6.1795,-4.0464866253631352e-10
6.17975,-4.0464630445692555e-10
6.18,-4.0464403563841608e-10
6.18025,-4.0464185218059645e-10
6.1805,-4.0463974507083986e-10
6.18075,-4.0463770276803765e-10
6.181,-4.0463571166676023e-10
6.18125,-4.0463375753839779e-10
6.1815,-4.0463182675433809e-10
6.18175,-4.0462990665478729e-10
6.182,-4.0462798555809829e-10
6.18225,-4.0462605166718879e-10
6.1825,-4.0462409199719379e-10
6.18275,-4.0462209316839695e-10
6.183,-4.0462003956616767e-10
6.18325,-4.0461791428187779e-10
6.1835,-4.046157001629106e-10
6.18375,-4.0461338162157662e-10
6.184,-4.046109444399803e-10
6.18425,-4.0460837895477534e-10
6.1845,-4.0460567938183537e-10
6.18475,-4.0460284613582516e-10
6.185,-4.0459988616778266e-10
6.18525,-4.0459681348293453e-10
6.1855,-4.0459364957844722e-10
6.18575,-4.0459042050948665e-10
6.186,-4.0458715690960056e-10
6.18625,-4.0458389285919644e-10
6.1865,-4.0458066515850603e-10
6.18675,-4.0457751187845566e-10
6.187,-4.0457447094448158e-10
6.18725,-4.045715800879039e-10
6.1875,-4.0456887750549557e-10
6.18775,-4.0456640114428771e-10
6.188,-4.0456418809802107e-10
6.18825,-4.0456227488556023e-10
6.1885,-4.0456069658425781e-10
6.18875,-4.0455948913805268e-10
6.189,-4.0455868697060921e-10
6.18925,-4.0455832210309498e-10
6.1895,-4.04558422550453e-10
6.18975,-4.0455901031864489e-10
6.19,-4.0456010046392107e-10
6.19025,-4.0456170006939903e-10
6.1905,-4.0456380785893916e-10
6.19075,-4.0456641431506605e-10
6.191,-4.0456949904800561e-10
6.19125,-4.0457303297568148e-10
6.1915,-4.0457697832557432e-10
6.19175,-4.0458128902189545e-10
6.192,-4.0458591093959712e-10
6.19225,-4.0459078370071523e-10
6.1925,-4.0459584066134259e-10
6.19275,-4.0460101200546629e-10
6.193,-4.0460622410484587e-10
6.19325,-4.0461140259524623e-10
6.1935,-4.0461647373482695e-10
6.19375,-4.0462136365608434e-10
6.194,-4.0462600147162896e-10
6.19425,-4.0463032056963023e-10
6.1945,-4.0463425921303735e-10
6.19475,-4.0463776010713789e-10
6.195,-4.0464077271511229e-10
6.19525,-4.0464324973402707e-10
6.1955,-4.046451486579769e-10
6.19575,-4.0464643145211987e-10
6.196,-4.0464706091505948e-10
6.19625,-4.0464700062035922e-10
6.1965,-4.0464621249362613e-10
6.19675,-4.0464465577422561e-10
6.197,-4.046422872139486e-10
6.19725,-4.0463906281830651e-10
6.1975,-4.0463493637423567e-10
6.19775,-4.0462986168628923e-10
6.198,-4.0462379440090973e-10
6.19825,-4.0461669444204202e-10
6.1985,-4.0460852609768393e-10
6.19875,-4.0459926357925749e-10
6.199,-4.045888919242816e-10
6.19925,-4.0457740883775944e-10
6.1995,-4.0456482510935461e-10
6.19975,-4.0455116586814666e-10
6.2,-4.045364693988782e-10
6.20025,-4.0452078778262772e-10
6.2005,-4.0450418663326986e-10
6.20075,-4.0448674362669204e-10
6.201,-4.0446854516131695e-10
6.20125,-4.0444968434861959e-10
6.2015,-4.0443025947034223e-10
6.20175,-4.0441037248589916e-10
6.202,-4.0439012739161575e-10
6.20225,-4.0436962556157995e-10
6.2025,-4.0434896653414892e-10
6.20275,-4.0432824452987306e-10
6.203,-4.0430754734835288e-10
6.20325,-4.0428695644260473e-10
6.2035,-4.0426654694118259e-10
6.20375,-4.0424638471890893e-10
6.204,-4.0422652868376044e-10
6.20425,-4.0420702865094173e-10
6.2045,-4.0418792566481828e-10
6.20475,-4.0416925641387868e-10
6.205,-4.0415105048540429e-10
6.20525,-4.0413333034000848e-10
6.2055,-4.0411611346220689e-10
6.20575,-4.0409941071884021e-10
6.206,-4.0408322782797563e-10
6.20625,-4.0406756614713624e-10
6.2065,-4.0405242263526208e-10
6.20675,-4.0403778961483603e-10
6.207,-4.0402365568376798e-10
6.20725,-4.0401000344634311e-10
6.2075,-4.0399680935914348e-10
6.20775,-4.0398404695878149e-10
6.208,-4.0397168472804469e-10
6.20825,-4.0395968595609683e-10
6.2085,-4.0394800776987367e-10
6.20875,-4.0393660213896484e-10
6.209,-4.0392541549081906e-10
6.20925,-4.0391439038118315e-10
6.2095,-4.0390346291635416e-10
6.20975,-4.0389256525732456e-10
6.21,-4.0388162442037217e-10
6.21025,-4.0387056360680467e-10
6.2105,-4.0385930309256493e-10
6.21075,-4.0384776282331881e-10
6.211,-4.0383586058158333e-10
6.21125,-4.0382351575188888e-10
6.2115,-4.0381064830655328e-10
6.21175,-4.0379718214809835e-10
6.212,-4.0378304657817701e-10
6.21225,-4.0376817649603191e-10
6.2125,-4.0375251255805893e-10
6.21275,-4.0373600341375563e-10
6.213,-4.0371860352417735e-10
6.21325,-4.0370027329127775e-10
6.2135,-4.0368098135940528e-10
6.21375,-4.0366070448542699e-10
6.214,-4.036394282868995e-10
6.21425,-4.0361714731226377e-10
6.2145,-4.0359386330858015e-10
6.21475,-4.0356958909096146e-10
6.215,-4.0354434506103001e-10
6.21525,-4.0351816074664526e-10
6.2155,-4.0349107597397968e-10
6.21575,-4.0346313902145666e-10
6.216,-4.0343440572426311e-10
6.21625,-4.0340494083359758e-10
6.2165,-4.0337481525500512e-10
6.21675,-4.0334410564433468e-10
6.217,-4.0331289144642697e-10
6.21725,-4.0328125370659143e-10
6.2175,-4.0324927475638192e-10
6.21775,-4.0321703635598033e-10
6.218,-4.0318461843383438e-10
6.21825,-4.0315209984817529e-10
6.2185,-4.0311955736716177e-10
6.21875,-4.0308706349099453e-10
6.219,-4.0305468896559345e-10
6.21925,-4.0302250291455599e-10
6.2195,-4.0299057043839826e-10
6.21975,-4.0295895382028744e-10
6.22,-4.0292771151786046e-10
6.22025,-4.0289689707705326e-10
6.2205,-4.0286655783346431e-10
6.22075,-4.0283673662566665e-10
6.221,-4.0280746747129075e-10
6.22125,-4.027787715050201e-10
6.2215,-4.0275066358913158e-10
6.22175,-4.0272314601387422e-10
6.222,-4.0269621056981726e-10
6.22225,-4.0266984026577026e-10
6.2225,-4.0264400682924553e-10
6.22275,-4.0261867577006156e-10
6.223,-4.0259380452313611e-10
6.22325,-4.025693439548798e-10
6.2235,-4.0254524439682996e-10
6.22375,-4.0252145427267771e-10
6.224,-4.0249792115721693e-10
6.22425,-4.0247459335755685e-10
6.2245,-4.0245142150423881e-10
6.22475,-4.0242835887677197e-10
6.225,-4.0240536248586579e-10
6.22525,-4.0238239299443487e-10
6.2255,-4.0235941731854737e-10
6.22575,-4.0233640511664817e-10
6.226,-4.0231333019250765e-10
6.22625,-4.0229016805416043e-10
6.2265,-4.0226689737654426e-10
6.22675,-4.0224349969818695e-10
6.227,-4.0221996037850731e-10
6.22725,-4.0219626549955994e-10
6.2275,-4.0217240268269925e-10
6.22775,-4.0214836324280757e-10
6.228,-4.021241412791265e-10
6.22825,-4.0209973233967082e-10
6.2285,-4.0207513468130764e-10
6.22875,-4.0205035176894505e-10
6.229,-4.0202539202799038e-10
6.22925,-4.0200026860039378e-10
6.2295,-4.0197499864951676e-10
6.22975,-4.0194960621372691e-10
6.23,-4.0192412015751023e-10
6.23025,-4.0189857398971845e-10
6.2305,-4.0187300832676675e-10
6.23075,-4.0184747073625797e-10
6.231,-4.0182200889592815e-10
6.23125,-4.0179667270222965e-10
6.2315,-4.0177151667326217e-10
6.23175,-4.0174659606745498e-10
6.232,-4.0172196494287997e-10
6.23225,-4.0169767946369111e-10
6.2325,-4.0167378398636329e-10
6.23275,-4.0165032098844964e-10
6.233,-4.0162733063234668e-10
6.23325,-4.0160484219026569e-10
6.2335,-4.0158287805691147e-10
6.23375,-4.0156145414945223e-10
6.234,-4.0154057858682938e-10
6.23425,-4.0152025395419516e-10
6.2345,-4.0150047889275198e-10
6.23475,-4.0148124924658165e-10
6.235,-4.0146255984083029e-10
6.23525,-4.0144440320072623e-10
6.2355,-4.0142677218834975e-10
6.23575,-4.0140966053689776e-10
6.236,-4.0139306305535422e-10
6.23625,-4.0137697969721499e-10
6.2365,-4.0136141070561828e-10
6.23675,-4.0134635655359104e-10
6.237,-4.0133181559861155e-10
6.23725,-4.0131778468663707e-10
6.2375,-4.0130425928826785e-10
6.23775,-4.0129123338179307e-10
6.238,-4.0127869723475494e-10
6.23825,-4.0126663916473724e-10
6.2385,-4.0125504552717991e-10
6.23875,-4.0124389811594184e-10
6.239,-4.0123317571915294e-10
6.23925,-4.0122285764448787e-10
6.2395,-4.0121292001024875e-10
6.23975,-4.0120334073680489e-10
6.24,-4.0119409391643422e-10
6.24025,-4.0118515684769708e-10
6.2405,-4.0117650443337306e-10
6.24075,-4.0116811179156363e-10
6.241,-4.0115995793720864e-10
6.24125,-4.0115202157101979e-10
6.2415,-4.0114428168820724e-10
6.24175,-4.0113672202469949e-10
6.242,-4.0112932864710108e-10
6.24225,-4.0112209362040024e-10
6.2425,-4.0111501369668862e-10
6.24275,-4.0110809171415795e-10
6.243,-4.01101336838144e-10
6.24325,-4.0109476660324336e-10
6.2435,-4.0108840327174584e-10
6.24375,-4.0108227488021393e-10
6.244,-4.0107641543374289e-10
6.24425,-4.0107086334092128e-10
6.2445,-4.0106565887789118e-10
6.24475,-4.0106084321578651e-10
6.245,-4.0105645503767775e-10
6.24525,-4.0105252927485964e-10
6.2455,-4.0104909561975616e-10
6.24575,-4.0104617417627896e-10
6.246,-4.0104377629731529e-10
6.24625,-4.0104190308649513e-10
6.2465,-4.0104054722682826e-10
6.24675,-4.010396938251339e-10
6.247,-4.0103932034471973e-10
6.24725,-4.0103939782213768e-10
6.2475,-4.0103989309131531e-10
6.24775,-4.010407720114306e-10
6.248,-4.0104200027226909e-10
6.24825,-4.0104354613094131e-10
6.2485,-4.0104538129052529e-10
6.24875,-4.0104748406921097e-10
6.249,-4.0104984302513933e-10
6.24925,-4.0105245214037986e-10
6.2495,-4.010553075894025e-10
6.24975,-4.010584084265448e-10
6.25,-4.0106175713890659e-10
6.25025,-4.0106536072364459e-10
6.2505,-4.0106922984414488e-10
6.25075,-4.0107337905998808e-10
6.251,-4.0107782351847352e-10
6.25125,-4.0108257730920374e-10
6.2515,-4.0108765361471246e-10
6.25175,-4.0109306363840996e-10
6.252,-4.0109881475250279e-10
6.25225,-4.0110491183748024e-10
6.2525,-4.0111135704473496e-10
6.25275,-4.011181492643833e-10
6.253,-4.0112528401462303e-10
6.25325,-4.0113275503579811e-10
6.2535,-4.0114055323390995e-10
6.25375,-4.0114866716773521e-10
6.254,-4.0115708468045587e-10
6.25425,-4.0116579232777489e-10
6.2545,-4.0117477672346022e-10
6.25475,-4.0118402471652877e-10
6.255,-4.0119352494249955e-10
6.25525,-4.0120326872638123e-10
6.2555,-4.0121324947127081e-10
6.25575,-4.0122346255838065e-10
6.256,-4.0123390757256013e-10
6.25625,-4.0124458659651132e-10
6.2565,-4.012555043930918e-10
6.25675,-4.0126666588805225e-10
6.257,-4.0127807477931782e-10
6.25725,-4.0128973432534769e-10
6.2575,-4.0130164570277925e-10
6.25775,-4.0131380819769147e-10
6.258,-4.0132621896437532e-10
6.25825,-4.0133887270994565e-10
6.2585,-4.0135176223291812e-10
6.25875,-4.0136487840190212e-10
6.259,-4.0137821061673005e-10
6.25925,-4.0139174628058241e-10
6.2595,-4.0140547153422833e-10
6.25975,-4.0141937162396589e-10
6.26,-4.014334325671888e-10
6.26025,-4.0144764071086426e-10
6.2605,-4.014619826161338e-10
6.26075,-4.0147644524270071e-10
6.261,-4.014910157262075e-10
6.26125,-4.0150567988175565e-10
6.2615,-4.0152042049672086e-10
6.26175,-4.0153521693463372e-10
6.262,-4.0155004564469497e-10
6.26225,-4.0156488026314211e-10
6.2625,-4.0157969349246252e-10
6.26275,-4.015944579838011e-10
6.263,-4.016091469992141e-10
6.26325,-4.0162373547738092e-10
6.2635,-4.0163820056753577e-10
6.26375,-4.016525214003745e-10
6.264,-4.0166667881933256e-10
6.26425,-4.0168065554798407e-10
6.2645,-4.0169443597860212e-10
6.26475,-4.0170800556968855e-10
6.265,-4.0172135116321591e-10
6.26525,-4.0173446027135467e-10
6.2655,-4.0174732076153627e-10
6.26575,-4.0175992099452356e-10
6.266,-4.017722501786115e-10
6.26625,-4.0178429983765015e-10
6.2665,-4.0179606535265097e-10
6.26675,-4.0180754826994154e-10
6.267,-4.0181875806326188e-10
6.26725,-4.0182971335456397e-10
6.2675,-4.0184044226854513e-10
6.26775,-4.0185098155360529e-10
6.268,-4.0186137602458088e-10
6.26825,-4.0187167711521156e-10
6.2685,-4.0188194265718818e-10
6.26875,-4.018922350831082e-10
6.269,-4.0190262061442497e-10
6.26925,-4.0191316727869135e-10
6.2695,-4.0192394222427106e-10
6.26975,-4.0193500838625961e-10
6.27,-4.0194642265810485e-10
6.27025,-4.0195823478584818e-10
6.2705,-4.0197048776087091e-10
6.27075,-4.0198321804620101e-10
6.271,-4.0199645616942203e-10
6.27125,-4.0201022743911069e-10
6.2715,-4.0202455125107896e-10
6.27175,-4.0203944139571837e-10
6.272,-4.0205490520077618e-10
6.27225,-4.0207094348168063e-10
6.2725,-4.0208754911573043e-10
6.27275,-4.021047074695242e-10
6.273,-4.0212239796917212e-10
6.27325,-4.0214059401338377e-10
6.2735,-4.0215926426755868e-10
6.27375,-4.021783745692183e-10
6.274,-4.0219788307900538e-10
6.27425,-4.022177387780995e-10
6.2745,-4.0223788525745804e-10
6.27475,-4.0225826405308162e-10
6.275,-4.0227881745410351e-10
6.27525,-4.0229949175479191e-10
6.2755,-4.0232023857396973e-10
6.27575,-4.0234101571621097e-10
6.276,-4.0236178861296567e-10
6.27625,-4.0238253073526271e-10
6.2765,-4.0240322516658132e-10
6.27675,-4.0242386470226378e-10
6.277,-4.0244445134010743e-10
6.27725,-4.0246499509763652e-10
6.2775,-4.0248551334433922e-10
6.27775,-4.0250602871186491e-10
6.278,-4.0252656754467925e-10
6.27825,-4.025471588220615e-10
6.2785,-4.0256783240338318e-10
6.27875,-4.0258861886770638e-10
6.279,-4.0260954878824852e-10
6.27925,-4.0263065254679004e-10
6.2795,-4.0265196119162873e-10
6.27975,-4.0267350678185945e-10
6.28,-4.0269532109813086e-10
6.28025,-4.0271743728790695e-10
6.2805,-4.0273988858869657e-10
6.28075,-4.0276270778424974e-10
6.281,-4.0278592581497903e-10
6.28125,-4.0280957154824644e-10
6.2815,-4.0283367073755343e-10
6.28175,-4.028582444321361e-10
6.282,-4.0288330960905823e-10
6.28225,-4.0290887689472746e-10
6.2825,-4.029349500493132e-10
6.28275,-4.0296152570303537e-10
6.283,-4.0298859240617539e-10
6.28325,-4.0301613005956786e-10
6.2835,-4.0304410980043864e-10
6.28375,-4.0307249310895013e-10
6.284,-4.031012315795603e-10
6.28425,-4.0313026763011699e-10
6.2845,-4.0315953442536081e-10
6.28475,-4.0318895841353319e-10
6.285,-4.0321845943395663e-10
6.28525,-4.032479510750491e-10
6.2855,-4.0327734442894308e-10
6.28575,-4.0330654855639733e-10
6.286,-4.0333547134976562e-10
6.28625,-4.0336402163026789e-10
6.2865,-4.0339211255624781e-10
6.28675,-4.0341966267760445e-10
6.287,-4.0344659802531199e-10
6.28725,-4.0347285425253618e-10
6.2875,-4.0349837832402622e-10
6.28775,-4.0352312964809085e-10
6.288,-4.0354708179227326e-10
6.28825,-4.0357022261750622e-10
6.2885,-4.0359255414415133e-10
6.28875,-4.036140941812965e-10
6.289,-4.0363487499542071e-10
6.28925,-4.036549429396714e-10
6.2895,-4.0367435805648e-10
6.28975,-4.0369319206401779e-10
6.29,-4.037115257162403e-10
6.29025,-4.037294460492109e-10
6.2905,-4.0374704674805602e-10
6.29075,-4.0376442576859164e-10
6.291,-4.0378168452120665e-10
6.29125,-4.0379892727128634e-10
6.2915,-4.0381626021569406e-10
6.29175,-4.0383378980606959e-10
6.292,-4.0385162271988564e-10
6.29225,-4.0386986418735759e-10
6.2925,-4.0388861817033417e-10
6.29275,-4.0390798458976554e-10
6.293,-4.039280580681761e-10
6.29325,-4.0394892573828093e-10
6.2935,-4.0397066738189508e-10
6.29375,-4.0399335285337658e-10
6.294,-4.040170399401278e-10
6.29425,-4.040417745277742e-10
6.2945,-4.0406758856044336e-10
6.29475,-4.0409449955386808e-10
6.295,-4.0412251202251891e-10
6.29525,-4.0415161639433054e-10
6.2955,-4.0418178990164487e-10
6.29575,-4.0421299725197057e-10
6.296,-4.0424519349389236e-10
6.29625,-4.0427832291040938e-10
6.2965,-4.0431231709691102e-10
6.29675,-4.043470994858812e-10
6.297,-4.0438258051649423e-10
6.29725,-4.0441866075657301e-10
6.2975,-4.0445522972302609e-10
6.29775,-4.0449216799623992e-10
6.298,-4.0452934473422896e-10
6.29825,-4.0456661962273736e-10
6.2985,-4.0460384408697458e-10
6.29875,-4.0464086331407924e-10
6.299,-4.046775198937255e-10
6.29925,-4.0471365686053257e-10
6.2995,-4.0474912176179465e-10
6.29975,-4.0478377027473761e-10
6.3,-4.0481746997587073e-10
6.30025,-4.0485010489224675e-10
6.3005,-4.0488157614251658e-10
6.30075,-4.0491180555319273e-10
6.301,-4.0494073689671984e-10
6.30125,-4.0496833652204709e-10
6.3015,-4.0499459562974202e-10
6.30175,-4.0501952737874641e-10
6.302,-4.0504316721240965e-10
6.30225,-4.0506557022282932e-10
6.3025,-4.0508680849377726e-10
6.30275,-4.051069682738059e-10
6.303,-4.0512614469070457e-10
6.30325,-4.0514443755798792e-10
6.3035,-4.0516194832197921e-10
6.30375,-4.0517877718350806e-10
6.304,-4.0519501673841806e-10
6.30425,-4.0521074811540346e-10
6.3045,-4.0522604093783845e-10
6.30475,-4.0524095087493957e-10
6.305,-4.052555186846389e-10
6.30525,-4.0526977027326707e-10
6.3055,-4.0528371894746902e-10
6.30575,-4.0529736559680418e-10
6.306,-4.0531070112894275e-10
6.30625,-4.0532371054129271e-10
6.3065,-4.0533637122805548e-10
6.30675,-4.0534865954499791e-10
6.307,-4.0536054996321642e-10
6.30725,-4.0537201921535934e-10
6.3075,-4.0538304798690765e-10
6.30775,-4.0539362121835244e-10
6.308,-4.0540373047776839e-10
6.30825,-4.0541337291046949e-10
6.3085,-4.0542255500051527e-10
6.30875,-4.0543128938613094e-10
6.309,-4.0543959846874675e-10
6.30925,-4.054475055516533e-10
6.3095,-4.0545505066586622e-10
6.30975,-4.0546227388519045e-10
6.31,-4.0546921786859781e-10
6.31025,-4.0547591877070415e-10
6.3105,-4.0548241341580037e-10
6.31075,-4.0548874386372475e-10
6.311,-4.0549494030821556e-10
6.31125,-4.0550101548528858e-10
6.3115,-4.0550697961419259e-10
6.31175,-4.0551284324879654e-10
6.312,-4.0551860343140035e-10
6.31225,-4.0552424463900075e-10
6.3125,-4.0552975175627263e-10
6.31275,-4.0553511395253714e-10
6.313,-4.0554031849890444e-10
6.31325,-4.0554534412993892e-10
6.3135,-4.0555017752082926e-10
6.31375,-4.0555481490246636e-10
6.314,-4.055592535059475e-10
6.31425,-4.0556348762287206e-10
6.3145,-4.0556752582230367e-10
6.31475,-4.0557137697900082e-10
6.315,-4.0557504476659311e-10
6.31525,-4.0557854419498239e-10
6.3155,-4.0558188847882804e-10
6.31575,-4.0558508834623051e-10
6.316,-4.0558814466088578e-10
6.31625,-4.0559105819336993e-10
6.3165,-4.0559383297240327e-10
6.31675,-4.0559646372978672e-10
6.317,-4.0559893102370023e-10
6.31725,-4.0560121143306486e-10
6.3175,-4.0560328160562411e-10
6.31775,-4.05605107378125e-10
6.318,-4.0560663889572715e-10
6.31825,-4.0560782856530575e-10
6.3185,-4.0560862950111115e-10
6.31875,-4.0560899680920445e-10
6.319,-4.0560887822853304e-10
6.31925,-4.0560823475569655e-10
6.3195,-4.0560703363407162e-10
6.31975,-4.0560524769047734e-10
6.32,-4.0560285122059325e-10
6.32025,-4.0559983619948831e-10
6.3205,-4.0559620152175368e-10
6.32075,-4.0559194990347644e-10
6.321,-4.0558708337213852e-10
6.32125,-4.055816129675227e-10
6.3215,-4.0557554903128639e-10
6.32175,-4.0556889945580774e-10
6.322,-4.0556166024553838e-10
6.32225,-4.0555383017998567e-10
6.3225,-4.0554540432717534e-10
6.32275,-4.055363683877161e-10
6.323,-4.0552669347716598e-10
6.32325,-4.0551634564629329e-10
6.3235,-4.0550529047600066e-10
6.32375,-4.0549348384029467e-10
6.324,-4.0548087110135643e-10
6.32425,-4.0546739807552361e-10
6.3245,-4.0545301466636484e-10
6.32475,-4.0543766983513552e-10
6.325,-4.0542131353194983e-10
6.32525,-4.0540390488046412e-10
6.3255,-4.0538541688965299e-10
6.32575,-4.0536583322705543e-10
6.326,-4.0534514710511012e-10
6.32625,-4.0532337004265235e-10
6.3265,-4.053005368060085e-10
6.32675,-4.0527669718780125e-10
6.327,-4.052519126375586e-10
6.32725,-4.0522626904838732e-10
6.3275,-4.0519986477327147e-10
6.32775,-4.0517281117655478e-10
6.328,-4.0514522601728623e-10
6.32825,-4.051172396644044e-10
6.3285,-4.0508898553341618e-10
6.32875,-4.0506059716356131e-10
6.329,-4.0503220307255672e-10
6.32925,-4.0500393013774964e-10
6.3295,-4.0497589481325131e-10
6.32975,-4.0494820283684701e-10
6.33,-4.0492094314187302e-10
6.33025,-4.0489419554211547e-10
6.3305,-4.0486802309040114e-10
6.33075,-4.0484247245384929e-10
6.331,-4.048175730285027e-10
6.33125,-4.0479334063397174e-10
6.3315,-4.0476978238378733e-10
6.33175,-4.0474689248809577e-10
6.332,-4.0472465606870689e-10
6.33225,-4.0470305400842874e-10
6.3325,-4.0468206698617541e-10
6.33275,-4.0466167542993223e-10
6.333,-4.046418598391334e-10
6.33325,-4.0462260486588643e-10
6.3335,-4.0460390136600005e-10
6.33375,-4.0458574505539935e-10
6.334,-4.0456813371073753e-10
6.33425,-4.0455106923019369e-10
6.3345,-4.0453455331356864e-10
6.33475,-4.0451858491099999e-10
6.335,-4.0450315644003102e-10
6.33525,-4.0448825357323566e-10
