Physical Time (s),massspec_vol Monitor (J): cv1,massspec_vol Monitor (J): cv2,massspec_vol Monitor (J): cv3,massspec_vol Monitor (J): cv4,massspec_vol Monitor (J): cv5,massspec_vol Monitor (J): cv6,massspec_vol Monitor (J): cv7
0.38,6.0863093004260313e-14,1.7732980576293761e-14,9.19969632356808e-15,2.3601677528183295e-18,4.9025210614247635e-18,1.7932037159649527e-17,-2.3305717456504195e-17
0.3825,6.0502875090330078e-14,1.7873675896131162e-14,9.2110629710541758e-15,1.7378356317406061e-17,-2.1381321985072961e-18,6.5604049332626417e-18,-1.242287561101153e-17
0.385,6.0193985879645532e-14,1.800382112649186e-14,9.2311284510576582e-15,2.0758389401157587e-18,9.1758334490996252e-18,2.6491900288817807e-17,-1.4855366036566914e-17
0.3875,5.9803738329825033e-14,1.814698757553085e-14,9.2054511726127731e-15,3.2246967480272935e-17,-2.9659264226978828e-18,2.0302620047507627e-17,2.0828125625422715e-17
0.39,5.9503182654810864e-14,1.8275421881697168e-14,9.2053344528376952e-15,2.3844859316390146e-17,5.7658594591687105e-18,1.6158889800705136e-17,-1.0667462552498715e-17
0.3925,5.9154510927150306e-14,1.8421118337984605e-14,9.2037807906281673e-15,2.8343687595181366e-17,6.9760474333183253e-18,-2.6308661349601071e-18,1.5000493260536803e-17
0.395,5.8806564489091683e-14,1.854827747352192e-14,9.1842718248176076e-15,2.9647680850452912e-17,1.318398605474074e-18,-5.60996758722786e-18,-1.3711626932775627e-17
0.3975,5.8511641913607944e-14,1.8683949232128425e-14,9.2028131821016576e-15,3.9227582898753197e-17,1.6964178065611758e-17,-1.1222104265578611e-17,-1.1299980287036197e-17
0.4,5.8138516306600668e-14,1.8814676793975963e-14,9.1900180436851209e-15,4.9527494397700417e-17,2.6298506599921378e-18,-5.7270559620619697e-19,-6.4997355930937017e-18
0.4025,5.7820997158926332e-14,1.8957960498299673e-14,9.1808835151191049e-15,5.1160998665067144e-17,1.7416599088481895e-17,-1.3118648423469875e-19,-4.0283441249830032e-17
0.405,5.7479537917373339e-14,1.9086594030146681e-14,9.1731326225929175e-15,5.2660574644150845e-17,-3.7520105261092345e-18,1.5001549200917018e-17,2.2754706463793221e-18
0.4075,5.7169847542190922e-14,1.9218340871880578e-14,9.1470341765486356e-15,5.6607476936538418e-17,-7.9026490542546381e-18,-2.2862652375346429e-18,9.6621625028176786e-18
0.41,5.6829559245607059e-14,1.9348466347635138e-14,9.1355864515525071e-15,5.3497580830720754e-17,1.3053884688100506e-17,1.5465333934001495e-17,-1.876159197375984e-17
0.4125,5.6524541196109305e-14,1.9477935549109026e-14,9.1290053280001655e-15,8.7180486747780234e-17,1.1561339244712691e-17,-2.1596318757719413e-17,1.1840000372714112e-17
0.415,5.6196989971985279e-14,1.9613391445603238e-14,9.1065551507027696e-15,8.7952813409745485e-17,-1.0886241752768211e-17,-2.352898764914409e-17,1.9913488745237716e-18
0.4175,5.5881122512757876e-14,1.9748371142808021e-14,9.0860229098421619e-15,1.1369412407551544e-16,-7.5552691860118976e-18,-2.0689541777033786e-17,-1.5794111523311744e-17
0.42,5.5575411493997871e-14,1.9871170874711961e-14,9.0628078695848563e-15,1.2225683787851737e-16,-3.6065313374101507e-18,-7.3804448809783946e-18,-5.5193085795127212e-17
0.4225,5.5290885620866963e-14,2.0016788143698445e-14,9.03168354293609e-15,1.2528749955797413e-16,1.0759988521842401e-17,-1.2447655424030721e-18,7.4886322907922875e-18
0.425,5.4940324024341744e-14,2.012583719976776e-14,9.0157549337843501e-15,1.595513910873371e-16,-1.4114807212286697e-17,1.4462539564496103e-17,-7.2716896079053336e-18
0.4275,5.4648120181013649e-14,2.0261629020036326e-14,8.9910156973995909e-15,1.6799821759094506e-16,3.3535215391962083e-18,-7.5296893033039434e-18,1.0351900269697262e-17
0.43,5.4394228343109338e-14,2.0393118354553385e-14,8.9568775839030512e-15,1.9057087297548717e-16,-1.3122739320521989e-17,-2.144770162823084e-17,-3.3435767797670375e-17
0.4325,5.4084184041514884e-14,2.0521904307842576e-14,8.9311734447291625e-15,2.1135338301714931e-16,1.8559924268512631e-18,-1.3693064075321634e-17,-9.8677888042843582e-18
0.435,5.378876289488706e-14,2.0650170712646368e-14,8.9040261118873256e-15,2.4331421939463217e-16,-1.085837812716098e-18,1.4706934840304856e-17,-1.5899794442781536e-17
0.4375,5.3498506807529863e-14,2.0775588336085947e-14,8.8640474712865893e-15,2.5148867389121795e-16,4.2717780730918816e-18,-1.093594522854279e-17,9.6527509489259179e-18
0.44,5.3181127659066546e-14,2.0896214965981403e-14,8.8272444324746561e-15,2.8430303321556325e-16,-1.071650960100717e-18,1.2726439711919962e-17,-1.4008853945837661e-17
0.4425,5.2934103645096093e-14,2.102722926835008e-14,8.7748407168361987e-15,2.9058583997867281e-16,4.4532861795532808e-18,1.575541956151053e-17,2.3456239756159608e-17
0.445,5.265332150191803e-14,2.1140170839688078e-14,8.7332334913403357e-15,3.5326090537641088e-16,1.7762169184709273e-18,-1.2210568588405712e-17,2.2563880051422414e-17
0.4475,5.2385777946415469e-14,2.1285054339852064e-14,8.6999643859071311e-15,4.089323513735436e-16,7.6782700337299569e-18,3.4330490498864783e-17,3.324587349735963e-17
0.45,5.2081880875358689e-14,2.140286129639237e-14,8.6288104605845252e-15,4.3607502710086196e-16,-9.9053655792424418e-18,-2.2906435440069449e-17,-4.5792657151148961e-18
0.4525,5.1835869733959672e-14,2.152514222653584e-14,8.5847516033303572e-15,4.8723683600338934e-16,-2.289817120302557e-18,1.4311717983648196e-17,-7.6739753673605281e-18
0.455,5.1569958476277974e-14,2.1646639415297143e-14,8.5299427948307966e-15,5.1844985165200855e-16,-7.0896242175198252e-18,-2.0138060325258371e-17,3.8565256643251852e-17
0.4575,5.1254479462078857e-14,2.177285050603233e-14,8.4606847033481174e-15,5.9275311736052619e-16,-1.060792324716589e-17,7.0502001794344383e-18,-6.3087774571469444e-17
0.46,5.1019724324308461e-14,2.1900825104941702e-14,8.3875253231895051e-15,6.2680195113769825e-16,5.2513005811893276e-18,1.0792086658639615e-17,-2.7600603083009843e-17
0.4625,5.0734114452951726e-14,2.2014430136766317e-14,8.3300347155449105e-15,6.8607591123309032e-16,-5.4391417597886667e-18,1.3007857486740736e-17,1.4708550956843281e-17
0.465,5.0482136804233271e-14,2.2143289920067415e-14,8.2668858581625249e-15,7.6397489440013959e-16,4.4501891969987391e-18,1.7972092898693557e-18,2.8955277677467092e-19
0.4675,5.0207965358629018e-14,2.2265083442038771e-14,8.1707614173365752e-15,8.1200637850561712e-16,-4.2783673046860702e-19,1.2289968060638338e-17,-5.8250291653608827e-19
0.47,4.9894426449685061e-14,2.2385574532788604e-14,8.1059120631462128e-15,9.0035515650190891e-16,5.3296880112918343e-18,-5.8851819150642789e-18,2.8873978895539882e-17
0.4725,4.9686636059091053e-14,2.2511722379094721e-14,8.0217023086203925e-15,9.5344488478800475e-16,8.2242475465703254e-18,-1.1896216003385386e-17,-3.2028946083859408e-17
0.475,4.9416123102511809e-14,2.263081751960222e-14,7.9203344968779684e-15,1.0426829618093502e-15,2.0568594640345532e-19,-7.4131558021337846e-19,3.508052519962294e-17
0.4775,4.9173799577072342e-14,2.2737897905041862e-14,7.8498001495531788e-15,1.1174744812283402e-15,1.5760116150956948e-18,2.8061988892446487e-18,1.8865298899535154e-18
0.48,4.8923323709291815e-14,2.2853712391682745e-14,7.7645195201266866e-15,1.1829678035541731e-15,-2.4662583463845504e-18,-2.2135551305529528e-17,3.3167937293839331e-17
0.4825,4.8657896466504241e-14,2.2974657815477006e-14,7.6641688022651457e-15,1.2928528798056168e-15,-1.4018374607536548e-17,5.5395983914053509e-18,2.7228674722070152e-17
0.485,4.8421451615244359e-14,2.3081731984019614e-14,7.5542102501054306e-15,1.3610283575516367e-15,-5.782524876722604e-18,-7.2236650982141669e-18,-1.6543869159905364e-17
0.4875,4.814262862027388e-14,2.3206032677370153e-14,7.4557596477414064e-15,1.469184492230837e-15,-4.5032629322118814e-18,-7.8822336037712418e-18,5.5992754863216199e-17
0.49,4.7903266484946065e-14,2.3299144989060766e-14,7.3533852865828417e-15,1.5774177251323507e-15,3.4054552537511253e-18,-1.3350421101533279e-17,2.1899388271932334e-17
0.4925,4.7654123159508824e-14,2.342080433042191e-14,7.2671064873835461e-15,1.6617144173867956e-15,-1.0040308810833824e-17,2.1247201104188219e-17,3.163123565981051e-17
0.495,4.7437358912607591e-14,2.352797756015035e-14,7.1467475041919517e-15,1.7573241837887472e-15,-1.1810990665360109e-18,3.2282836742146392e-18,-4.2698053279397466e-17
0.4975,4.7163740434138643e-14,2.3633228799846193e-14,7.0335292576094042e-15,1.8536363171903316e-15,5.4876999646484378e-18,-1.2999058547496508e-17,1.6571333496396806e-17
0.5,4.6942197455059798e-14,2.3731489133828581e-14,6.926406919068899e-15,1.9675211585302696e-15,-1.3157414495133588e-17,-3.598834413438311e-17,-1.7139332388362152e-17
0.5025,4.6711788755265765e-14,2.3845980110628754e-14,6.8025516404254766e-15,2.0720747547724271e-15,-1.0053877133336146e-17,-9.5926354683828383e-18,-3.6206527395241167e-17
0.505,4.6501799860366251e-14,2.3940370188549712e-14,6.6913261039837828e-15,2.1874930872238591e-15,6.4071223887472564e-18,1.35068427321104e-17,2.3671437590604004e-17
0.5075,4.6248004867456819e-14,2.4037244293324623e-14,6.5728298369618134e-15,2.2727502182201216e-15,1.0995186087188575e-18,2.9559142437170905e-19,-3.0065658374705304e-17
0.51,4.6042183602321236e-14,2.4138473749398033e-14,6.4545025237865676e-15,2.3989920656506785e-15,5.2087789759448737e-18,2.3502846482300914e-17,-4.0897377391576757e-18
0.5125,4.580982908460794e-14,2.4239000358788136e-14,6.3539256522924293e-15,2.5137112691897757e-15,6.2215560730032158e-18,1.1560848396058309e-18,-3.2786484874214129e-17
0.515,4.5640129064571973e-14,2.4338999114739049e-14,6.2077551258660531e-15,2.6048052539800765e-15,1.4247615888673733e-17,-1.6570993815417126e-17,-5.4471424885064454e-18
0.5175,4.5405190839160596e-14,2.4437867911213711e-14,6.1060426509439001e-15,2.7347342696524411e-15,2.4236126920294481e-18,3.4506362550201286e-18,4.1046465721591659e-17
0.52,4.5164672722865665e-14,2.4532290514965037e-14,5.9738761962132798e-15,2.8674350565501531e-15,2.5686254023099833e-18,1.5108679541548916e-17,5.851151791799581e-18
0.5225,4.4947256654144045e-14,2.4624741887765179e-14,5.8658143589079496e-15,2.9625084301285748e-15,-2.0317381327301784e-18,-4.7903897316021216e-18,1.3555890852594006e-17
0.525,4.4744024260691615e-14,2.472563495562711e-14,5.7456369998012518e-15,3.0801821237192318e-15,-2.2402293449795407e-18,2.6646093326112208e-17,-1.2708703347694854e-18
0.5275,4.4528105093556039e-14,2.4823862597277831e-14,5.6262512937188244e-15,3.1874155239886472e-15,3.4541416268548599e-18,1.3791844645795419e-17,-2.4834565972586074e-18
0.53,4.4303865315617224e-14,2.4900755511346928e-14,5.5279224265340825e-15,3.293448770172212e-15,1.6827015247708724e-19,2.307161283901324e-17,-2.438842562000147e-17
0.5325,4.4117104363277101e-14,2.4995496487589937e-14,5.4063966844800021e-15,3.4065327591061962e-15,5.157712782260893e-19,3.3234304273588245e-18,2.0336076128688128e-17
0.535,4.3907808009911977e-14,2.5099807070981201e-14,5.2957996173171021e-15,3.51956936133909e-15,7.9705996828388087e-18,1.3568623188756379e-17,-5.9922442943443194e-17
0.5375,4.3719315001288259e-14,2.5184388376828532e-14,5.1978345253234687e-15,3.6215242024404309e-15,-6.0951984915496292e-19,2.6844811809701442e-18,3.503690193988966e-17
0.54,4.3512705174357945e-14,2.5276196850354381e-14,5.0929581392650879e-15,3.7091669220438787e-15,-9.8749709971096943e-18,-1.5987755844902958e-17,-6.6977271275314846e-17
0.5425,4.3285977899811903e-14,2.5356037471930346e-14,4.9684446319886685e-15,3.8293950448313395e-15,-1.6132275258497802e-17,-8.6101142722722887e-18,5.1572437633574968e-17
0.545,4.3070152119209218e-14,2.5439915619363061e-14,4.8714447915627067e-15,3.9002978056255268e-15,2.0273637475351872e-18,-1.5423773071862657e-17,8.0649932764945857e-18
0.5475,4.2907372414515195e-14,2.5528251436833994e-14,4.7785710439563612e-15,4.0213800573456857e-15,2.5817016196977482e-18,-5.9739681854719018e-18,4.9226701254107491e-17
0.55,4.2689249398609972e-14,2.5608973480468084e-14,4.6762786078976066e-15,4.0916563831859589e-15,-6.7992496519518117e-18,-7.8317991787849787e-18,6.5764864590119183e-18
0.5525,4.2512176688654927e-14,2.5703200072288637e-14,4.5819103233065754e-15,4.1957952487398532e-15,-9.0922798677715074e-18,-4.3417424261815972e-18,-1.323600415607998e-17
0.555,4.2318734663793449e-14,2.5787060567959628e-14,4.5126047892984186e-15,4.2721790337818088e-15,-3.4742594350623252e-18,-5.184142796978701e-18,-2.2682944523425239e-17
0.5575,4.2099047982669672e-14,2.5871147099164558e-14,4.4228912802368304e-15,4.3371464888075592e-15,-9.458170997106609e-18,1.7205635897751915e-17,-1.4675414804795745e-17
0.56,4.1902071879148083e-14,2.5958939368097031e-14,4.3403708281428311e-15,4.4415587426726148e-15,1.2360265927701265e-17,1.439801666204082e-17,1.1097869769374392e-17
0.5625,4.1701252403805677e-14,2.603661258011819e-14,4.2626285553794735e-15,4.504847775297953e-15,-1.0163530565177973e-17,1.0070881516056898e-17,2.0144098715013502e-17
0.565,4.1529186832435274e-14,2.6121915005603149e-14,4.2005541422951056e-15,4.5699024782497211e-15,2.1888782366495091e-17,1.2731299999409919e-17,-3.2983472799271399e-17
0.5675,4.1351635719806298e-14,2.6196671360167003e-14,4.1268307355961405e-15,4.64027683515223e-15,1.9414313431568952e-18,1.6608715385342939e-19,-2.6928305031397115e-17
0.57,4.1156419797158352e-14,2.6283663481954052e-14,4.0766610162330536e-15,4.7059638260916933e-15,1.3742748004097111e-17,-2.1118353875823523e-18,-2.4202551359175694e-17
0.5725,4.100981300218049e-14,2.6365500210898957e-14,3.9933326244063972e-15,4.7508925199656519e-15,4.8312473705354363e-18,8.8518796792985603e-18,4.9243946917819806e-17
0.575,4.0811730541757626e-14,2.6441864890891191e-14,3.9562859749451956e-15,4.8228596199208565e-15,-6.0156542154160551e-18,-7.7994676425786434e-18,-8.1596202893194952e-18
0.5775,4.0635690126732452e-14,2.6518844178713204e-14,3.9103399281209021e-15,4.878092691723186e-15,-1.9440447989376086e-18,-9.6376291291576306e-18,2.3541889663118117e-17
0.58,4.0445964426078342e-14,2.6606342663436245e-14,3.8410625356567785e-15,4.9301831993342844e-15,-1.8333858345580553e-18,-5.0803872154388205e-18,1.5630517932021955e-17
0.5825,4.0259423501631992e-14,2.6684132484111038e-14,3.796278840959346e-15,4.9705245241415238e-15,8.0926219027118134e-18,6.9516794119110841e-18,-6.6017325040153879e-19
0.585,4.0079708874503709e-14,2.6750200837025595e-14,3.748748245336033e-15,5.0160822119192328e-15,-4.0043556348826618e-19,-2.1740203997378136e-17,-3.6672180692536719e-17
0.5875,3.9934345478109126e-14,2.6819305895022359e-14,3.7168905883788398e-15,5.0608536887461027e-15,1.1685487007600229e-18,3.0239610575744913e-17,6.6371076766241441e-18
0.59,3.9771289354583257e-14,2.6902997566102424e-14,3.6774153657071173e-15,5.0881423934154682e-15,-8.3757241652593291e-18,-3.9691648733489662e-18,-9.8710445053138009e-18
0.5925,3.9609214826114808e-14,2.696665925726335e-14,3.6380076115695876e-15,5.1351316671904466e-15,-7.5134867392508111e-18,-7.4989001854171546e-18,2.3607263365667167e-17
0.595,3.9461202917359999e-14,2.7022588965095343e-14,3.6128093356904392e-15,5.1645714429968944e-15,5.8987931175343146e-18,-3.1995426306735789e-18,-1.9988386198230988e-17
0.5975,3.9287113164500677e-14,2.710134553165909e-14,3.5908192395139248e-15,5.1869350801661372e-15,1.4959978548202143e-17,5.5238370113296083e-18,2.8385713012216136e-17
0.6,3.9120862398977634e-14,2.716851856700684e-14,3.5434856971034766e-15,5.2165550205081493e-15,-1.3815624874104441e-18,2.2703961696017047e-17,2.9976942692337925e-17
0.6025,3.8947837404269251e-14,2.723196759441738e-14,3.5364921513875062e-15,5.2546158279524201e-15,9.3471507898059872e-18,-7.7201727656672064e-18,3.3693686053254093e-18
0.605,3.8787706820339126e-14,2.7289839552768427e-14,3.5055190640983616e-15,5.2877443347852912e-15,2.4367782728161291e-17,-2.070412215796351e-17,-1.7138900924026527e-17
0.6075,3.8614037450791053e-14,2.7364350802006602e-14,3.492124895053037e-15,5.2976407245153496e-15,1.0927396764307709e-17,-4.1714957613166725e-18,2.1428979823463107e-17
0.61,3.8473539494858933e-14,2.742508693987171e-14,3.4803490464069271e-15,5.3119510632478591e-15,9.0468689351969399e-18,-1.7043009376099619e-17,-6.711523130542216e-18
0.6125,3.8290801697605445e-14,2.7481451056730608e-14,3.4493871025694844e-15,5.3179770083253495e-15,2.3867053656661029e-17,-1.0836228886316763e-17,5.2460282703213197e-18
0.615,3.8128615931970378e-14,2.7546549944707221e-14,3.4402773945659494e-15,5.3399103764334442e-15,1.6314065112586455e-17,-1.7683324574020464e-17,2.1329290375696696e-17
0.6175,3.7983540027616051e-14,2.759778818280898e-14,3.4153948732834099e-15,5.3647905285416361e-15,3.3385005167243613e-17,-7.1358499093620815e-19,-2.8290612355413407e-17
0.62,3.7840239642037288e-14,2.7663016362135218e-14,3.4143427493395093e-15,5.3771831816456386e-15,7.3517849163658212e-18,-8.3172455634237597e-18,1.6835509020808591e-19
0.6225,3.7698477604779382e-14,2.7727279084525654e-14,3.4041077302030741e-15,5.369232230767771e-15,2.7333287506189167e-17,1.4241949939810112e-17,-5.0915438697012742e-17
0.625,3.7559366316117972e-14,2.7791435503940977e-14,3.4009074984694642e-15,5.3836026924000648e-15,2.9825982395846576e-17,-1.0187223076511764e-17,-4.9872801087484557e-18
0.6275,3.7389980926679338e-14,2.7841927630450363e-14,3.3984097070407437e-15,5.4025009992361755e-15,2.6511009469113283e-17,1.3089621012139699e-17,2.5461439118546877e-17
0.63,3.7208709190122754e-14,2.7892460125342589e-14,3.3820304231987842e-15,5.4107161070765276e-15,3.9472481777027309e-17,-1.4926670352371759e-17,7.4855569415345145e-18
0.6325,3.7088478107662309e-14,2.7954426331130018e-14,3.3885431510339358e-15,5.4113630498161756e-15,3.3806825498513376e-17,-2.7038067763918596e-17,-5.8431756043943696e-18
0.635,3.6931940166473088e-14,2.8012351065921343e-14,3.3796461638116969e-15,5.4291728603459763e-15,3.3780474757283133e-17,-6.7811204910338764e-18,3.6660131615163986e-17
0.6375,3.6787950818676594e-14,2.8076084088004846e-14,3.3775630298983985e-15,5.4150674101656532e-15,4.4020777272337843e-17,1.0296538762500911e-17,2.7530768646545685e-17
0.64,3.6661858411501243e-14,2.8119633445694295e-14,3.386480781782535e-15,5.418423460445549e-15,3.5610113163025856e-17,6.6920764784561516e-18,-1.9659974706192669e-17
0.6425,3.6538734757099739e-14,2.8187167105941214e-14,3.3744546226790495e-15,5.4200599898667763e-15,4.7745213374774574e-17,1.8881509811371137e-18,2.9813070002182174e-17
0.645,3.6377638393341763e-14,2.8244113875807216e-14,3.3856735941025238e-15,5.4238417588594419e-15,6.8237133760206836e-17,-4.5587778237825399e-19,3.7163551746938044e-17
0.6475,3.6257447528161252e-14,2.8296415945983038e-14,3.3866882620390699e-15,5.4299608327227529e-15,5.9770668633932613e-17,-1.751073443809202e-17,2.2821210749446799e-17
0.65,3.6118109862636642e-14,2.8349506624413006e-14,3.409127646221751e-15,5.4273500079203064e-15,7.1527150032438758e-17,3.2831558413528612e-18,-2.0724163744759874e-17
0.6525,3.5935542155724384e-14,2.8404610349590874e-14,3.3935120805735344e-15,5.4081323077002008e-15,9.7785962357578973e-17,-2.5373313147579659e-17,-3.7478154136987778e-17
0.655,3.5788629527253196e-14,2.8460938249413623e-14,3.4022626839020244e-15,5.4125870401819685e-15,9.547580194700639e-17,1.6785319339855534e-17,-3.0446965252636808e-17
0.6575,3.5690800207456564e-14,2.850360076698874e-14,3.4136085160938295e-15,5.3996947918490954e-15,7.5375696282036322e-17,-2.223961246273089e-17,6.2254485376490363e-18
0.66,3.554645401578426e-14,2.8557377616155422e-14,3.4210713515510235e-15,5.3897326474679242e-15,1.020717760069987e-16,-1.0290723835890524e-18,2.2211034313153437e-17
0.6625,3.5406814260188727e-14,2.8614669580884382e-14,3.420684256091833e-15,5.3934297354105664e-15,1.1635294803853877e-16,3.1763400290064958e-17,7.2015331494789788e-17
0.665,3.5293159621840712e-14,2.8662229728727513e-14,3.4284151634990678e-15,5.3805451310335604e-15,1.1114990649764977e-16,-1.2558807819217245e-18,-3.7364684914187165e-18
0.6675,3.5149961974846205e-14,2.8708353331794188e-14,3.4447265272700968e-15,5.3598156377577532e-15,1.3307479810483571e-16,-2.6781971024149499e-17,7.7720546780050812e-17
