Physical Time (s),enth_flux_enthalpy_bot Monitor (W): bot_cv1,enth_flux_enthalpy_bot Monitor (W): bot_cv2,enth_flux_enthalpy_bot Monitor (W): bot_cv3,enth_flux_enthalpy_bot Monitor (W): bot_cv4,enth_flux_enthalpy_bot Monitor (W): bot_cv5,enth_flux_enthalpy_bot Monitor (W): bot_cv6,enth_flux_enthalpy_bot Monitor (W): bot_cv7
0.3625,2.0678138616674157e-09,3.3798364438973562e-10,2.5623983625117165e-09,3.1901159590941685e-09,1.9311310097335551e-09,8.2617897876597013e-10,-5.7949337925662518e-10
0.365,1.4811446006798607e-09,4.8295200940148678e-10,2.9987813683009788e-09,3.4307701762970897e-09,2.0161833467093864e-09,9.1232002146956338e-10,-5.5126111421314767e-10
0.3675,5.9449030819366524e-10,6.203410611340269e-10,3.4389625547138185e-09,3.647099192662217e-09,2.1079777294291374e-09,1.1342586600064303e-09,-3.3361591289252075e-10
0.37,-5.6866592308365941e-10,7.4831301848474355e-10,3.8795981661919355e-09,3.8457232343729291e-09,2.2079988629094636e-09,1.463486119212962e-09,5.297249474910384e-11
0.3725,-1.9464723714070758e-09,8.7334890553703116e-10,4.3224008401414424e-09,4.0306605566586352e-09,2.3077585993063291e-09,1.8372490954792712e-09,5.3933290273381821e-10
0.375,-3.4350403810920854e-09,1.0057870839068711e-09,4.7664498377662549e-09,4.1988832099257174e-09,2.3907949021555567e-09,2.1742052065485083e-09,1.0219804651687863e-09
0.3775,-4.9003024802087349e-09,1.1570106645365213e-09,5.2054899448204977e-09,4.3402048207851755e-09,2.4362540079379612e-09,2.3949305100129761e-09,1.3903184802980907e-09
0.38,-6.1989713628246435e-09,1.333810996488777e-09,5.6225232618767026e-09,4.4357385985060558e-09,2.4233199745148605e-09,2.4429386327639725e-09,1.5604274780140846e-09
0.3825,-7.2043087852585078e-09,1.5335747549642256e-09,5.9852654424736314e-09,4.4595721239037958e-09,2.3347403851913295e-09,2.2978530551876678e-09,1.5024915239079993e-09
0.385,-7.8263006873554094e-09,1.7408044525151436e-09,6.2457255392288275e-09,4.3804904090032325e-09,2.1599002282048604e-09,1.9790133494864267e-09,1.2497563578235012e-09
0.3875,-8.023671809307265e-09,1.9282604198187485e-09,6.3441360049360274e-09,4.1653698851250129e-09,1.8954454523139616e-09,1.5381638239926776e-09,8.855799806793631e-10
0.39,-7.8038593937051702e-09,2.058834007436841e-09,6.2126956386657402e-09,3.7817132285147512e-09,1.5435197455728293e-09,1.0397555089703698e-09,5.113336135514195e-10
0.3925,-7.2140477859897248e-09,2.0929703321410405e-09,5.788540320180615e-09,3.2039287297189468e-09,1.1101551791005811e-09,5.4009451066881613e-10,2.0912932132441025e-10
0.395,-6.3235246617620533e-09,1.9954448622450315e-09,5.0233921523144487e-09,2.4161155274009851e-09,6.0304826190625634e-10,7.1384611998018052e-11,1.5890157766521901e-11
0.3975,-5.2081994802729585e-09,1.7428475782384447e-09,3.895367238230066e-09,1.417503860917391e-09,3.0945073930092072e-11,-3.6346926244310389e-10,-8.1396713294941362e-11
0.4,-3.9335625846055743e-09,1.3293664288080676e-09,2.4150724596007536e-09,2.2489576753191623e-10,-5.9606561346650196e-10,-7.8278073809249333e-10,-1.295715664452793e-10
0.4025,-2.5450540664734451e-09,7.6831873067914053e-10,6.2833977914398167e-10,-1.1258477896353638e-09,-1.26372749137914e-09,-1.208574066124546e-09,-1.8066192787818476e-10
0.405,-1.0705188830147552e-09,9.3183941454009287e-11,-1.3817489132681513e-09,-2.5774455918807775e-09,-1.9494645557374341e-09,-1.6479438254422812e-09,-2.6562546005170099e-10
0.4075,4.7185084888256103e-10,-6.460041199777081e-10,-3.4998498393834793e-09,-4.053186835332392e-09,-2.6199791049412316e-09,-2.0821714569157214e-09,-3.8144369619406685e-10
0.41,2.0632726991425136e-09,-1.3882005503803827e-09,-5.5878933634647377e-09,-5.460777632587453e-09,-3.2314334659774023e-09,-2.4675523683475655e-09,-4.956140420195742e-10
0.4125,3.6707564327625945e-09,-2.0694637007555314e-09,-7.4981493795265437e-09,-6.7002624182846568e-09,-3.7336186849315235e-09,-2.7474702542977499e-09,-5.6390331072355075e-10
0.415,5.2359002152163143e-09,-2.631146760313178e-09,-9.0879775078095324e-09,-7.6738495661721012e-09,-4.0775897334950602e-09,-2.8709212613054681e-09,-5.5229917870740065e-10
0.4175,6.6718407444112169e-09,-3.0265398820740082e-09,-1.0234600420032336e-08,-8.299617443402933e-09,-4.2261713713229726e-09,-2.8118625595225365e-09,-4.5403676614336759e-10
0.42,7.8682363422844693e-09,-3.2264634182646574e-09,-1.0848718532435608e-08,-8.5223519680871352e-09,-4.1620806947895806e-09,-2.5787431447885234e-09,-2.934096390872421e-10
0.4225,8.7044823452417118e-09,-3.2227037959098512e-09,-1.0883747864639576e-08,-8.3212257889271433e-09,-3.892349589687493e-09,-2.2130393888299559e-09,-1.1637164659269516e-10
0.425,9.0666289227420623e-09,-3.0267915304520538e-09,-1.0339461767807956e-08,-7.7116339870324291e-09,-3.4465718593931671e-09,-1.7756097385672153e-09,2.7987152868122081e-11
0.4275,8.8696556586983182e-09,-2.6668770942745012e-09,-9.2581646780668814e-09,-6.7396628184932128e-09,-2.8681723602542342e-09,-1.3277689792591165e-09,1.0613683594441875e-10
0.43,8.072247023964551e-09,-2.1813681772726648e-09,-7.715042652418439e-09,-5.4706687917489951e-09,-2.2024992522198487e-09,-9.1165954657124557e-10,1.1232273331848431e-10
0.4325,6.6933431006963282e-09,-1.6129927706502045e-09,-5.8075082694624243e-09,-3.9786164421282976e-09,-1.487560798621628e-09,-5.402617794035633e-10,6.9409548848751085e-11
0.435,4.8064499491621832e-09,-1.001653265922796e-09,-3.6399940508042942e-09,-2.333328262628071e-09,-7.4800196262201473e-10,-1.9757941864597203e-10,1.8856573285921182e-11
0.4375,2.5217511035899012e-09,-3.787521299055751e-10,-1.3086230274791603e-09,-5.9187311310994768e-10,6.3257894306375621e-12,1.5078054981525551e-10,4.8109497119681237e-12
0.44,7.8712825102071452e-13,2.3148974788317046e-10,1.0904660858083231e-09,1.192134104390224e-09,7.7083766680531914e-10,5.3842966638826625e-10,5.7995612724949548e-11
0.4425,-2.5842892675132356e-09,8.1553302230325028e-10,3.4775195160391616e-09,2.973966245196002e-09,1.5419925324982541e-09,9.8319735482344883e-10,1.8468555231466145e-10
0.445,-5.0625603570826861e-09,1.3670374512212289e-09,5.7805732808626184e-09,4.7091782559208711e-09,2.3092712017159678e-09,1.4769221924175776e-09,3.6523596060149469e-10
0.4475,-7.2877307852237144e-09,1.8830749138038198e-09,7.9345691832656147e-09,6.3494146879648738e-09,3.0512176139911002e-09,1.9858327634749873e-09,5.6159999964690441e-10
0.45,-9.1473675726960572e-09,2.3604479007699544e-09,9.8742427217759706e-09,7.838971965228597e-09,3.7356958312689592e-09,2.4599874249097528e-09,7.3029405189189081e-10
0.4525,-1.0560676936979527e-08,2.7913343534692698e-09,1.1530643924749369e-08,9.1147075534967831e-09,4.3240060060775356e-09,2.8474732769894634e-09,8.3611146629505664e-10
0.455,-1.1490038957681655e-08,3.1624749826576866e-09,1.2834724489396445e-08,1.0113115415272136e-08,4.7785902251120042e-09,3.1094100378175825e-09,8.6235753974920061e-10
0.4575,-1.1926247726818299e-08,3.4539138075276493e-09,1.371701822752231e-08,1.0772439025484187e-08,5.0672418769634411e-09,3.2276557684410123e-09,8.1356578719907088e-10
0.46,-1.1888919693654324e-08,3.6413733915747164e-09,1.4112137748899508e-08,1.1039374713871821e-08,5.1673071677491928e-09,3.2058493230741273e-09,7.118156395366631e-10
0.4625,-1.1406307326372669e-08,3.6978531335813199e-09,1.3963983155919906e-08,1.087414704746662e-08,5.0673040769414778e-09,3.0633419627913941e-09,5.8812126466900035e-10
0.465,-1.0525418095515666e-08,3.6018341647805635e-09,1.3244919612224108e-08,1.0260367653989907e-08,4.7665609345036683e-09,2.8242279067058201e-09,4.7118857693732727e-10
0.4675,-9.2998138975739793e-09,3.3394161684949673e-09,1.1954098883316352e-08,9.2025120200618295e-09,4.2708403497374059e-09,2.5065222878248879e-09,3.7839447614487655e-10
0.47,-7.7857956717899255e-09,2.9089984411781127e-09,1.0125987433502148e-08,7.7306963505220865e-09,3.5926301368092522e-09,2.1171655500860308e-09,3.112782221688254e-10
0.4725,-6.0422744507932904e-09,2.3242859508797504e-09,7.8337119757554637e-09,5.9013613043584382e-09,2.7514617057539962e-09,1.6527790975716813e-09,2.5643653223552265e-10
0.475,-4.1321565142121653e-09,1.6155473361405525e-09,5.1890643351223452e-09,3.797759809151903e-09,1.7763772182012766e-09,1.1070725663410764e-09,1.9175708349800181e-10
0.4775,-2.115663199911944e-09,8.261802026975982e-10,2.331307410208766e-09,1.5229330003431505e-09,7.0683932758690842e-10,4.7995226174575633e-10,9.526233139709472e-11
0.48,-5.9990298974079729e-11,1.0646176367976153e-11,-5.7752765429491142e-10,-8.0245893804993088e-10,-4.0577233057515101e-10,-2.1271784288620574e-10,-4.5796857580491393e-11
0.4825,1.968009896097795e-09,-7.7297936797206833e-10,-3.3704690195427598e-09,-3.0515496950174935e-09,-1.5013473496106295e-09,-9.3611489349972203e-10,-2.2929810774133521e-10
0.485,3.8976066600182631e-09,-1.4692144704810111e-09,-5.8913866185031746e-09,-5.1026590357254632e-09,-2.5166180375522269e-09,-1.6394521269119556e-09,-4.3760500155796486e-10
0.4875,5.6571307285627038e-09,-2.0325286931643724e-09,-8.0073423422911011e-09,-6.8496790054815815e-09,-3.3925918669373473e-09,-2.2652213846267625e-09,-6.418960632433194e-10
0.49,7.1730407830022943e-09,-2.4317967663403115e-09,-9.6218934867499952e-09,-8.2122181085156981e-09,-4.0820620184240011e-09,-2.7613268774905149e-09,-8.103223774380894e-10
0.4925,8.3730526874147648e-09,-2.6538433733414345e-09,-1.0681196059693646e-08,-9.1429792838188066e-09,-4.5563511465599765e-09,-3.0926420595718156e-09,-9.1709843855969052e-10
0.495,9.1921232828332512e-09,-2.7035422915246267e-09,-1.1174879331690636e-08,-9.629224386569861e-09,-4.8076834473643295e-09,-3.2475785552800763e-09,-9.4933928994918205e-10
0.4975,9.5762258961960313e-09,-2.6011140511271721e-09,-1.1130711740800273e-08,-9.68846984201896e-09,-4.8472058579511295e-09,-3.2381488750124314e-09,-9.0949251587389901e-10
0.5,9.4875175406293617e-09,-2.3767965415807763e-09,-1.0604234500088873e-08,-9.3596988639796964e-09,-4.6993938030157287e-09,-3.0939931477105652e-09,-8.1353348836830788e-10
0.5025,8.9155118756284651e-09,-2.0662023586464181e-09,-9.6715811162924266e-09,-8.6978204898528813e-09,-4.3966908982628731e-09,-2.8530022474557218e-09,-6.8536779061958016e-10
0.505,7.8782570202364049e-09,-1.7032548204462913e-09,-8.4152726971753723e-09,-7.7625214299214581e-09,-3.9718790487714046e-09,-2.5515721889246678e-09,-5.4959824739450308e-10
0.5075,6.4284070783048993e-09,-1.3153197773363966e-09,-6.9145249498513641e-09,-6.6103753684295127e-09,-3.4526954048278757e-09,-2.216180138580201e-09,-4.247642716858116e-10
0.51,4.6517763504056749e-09,-9.2102839400770386e-10,-5.2408523263327617e-09,-5.2921305721251042e-09,-2.8600462942196854e-09,-1.860543995836719e-09,-3.2009863237047522e-10
0.5125,2.6492983121817104e-09,-5.286294821199563e-10,-3.4501502957428068e-09,-3.8481418538908166e-09,-2.206658114550115e-09,-1.486087035541445e-09,-2.3552191575328452e-10
0.515,5.4205410658752988e-10,-1.3977326468160869e-10,-1.5929841429396027e-09,-2.3156392446285545e-09,-1.5026064271278323e-09,-1.08845774300401e-09,-1.6523340846307914e-10
0.5175,-1.5380237481288242e-09,2.4837287064653756e-10,2.8546654994385929e-10,-7.3087023852613436e-10,-7.5820157057877816e-10,-6.6353443885961253e-10,-1.0215599319281992e-10
0.52,-3.4724921612887511e-09,6.3916707380182183e-10,2.144770612445834e-09,8.7093968803278372e-10,1.4560631179771009e-11,-2.1167129327770337e-10,-4.1619929105206122e-11
0.5225,-5.1664365259443337e-09,1.03385192148151e-09,3.9450226079497455e-09,2.4526879620066245e-09,7.9972026229669264e-10,2.5966391870258825e-10,1.6915373700313727e-11
0.525,-6.5489751987496338e-09,1.427075032036091e-09,5.6410261855677621e-09,3.9731044262858845e-09,1.5766927053667729e-09,7.3660066622001963e-10,7.0743392963128133e-11
0.5275,-7.5763780610486962e-09,1.8066434485420712e-09,7.1829805104509375e-09,5.3879269036978033e-09,2.321539074070617e-09,1.2014675848607306e-09,1.1658831123723129e-10
0.53,-8.2363583621690603e-09,2.1542498013214839e-09,8.5185546507103707e-09,6.6507531207151546e-09,3.0088854889222448e-09,1.6367260419151855e-09,1.5348815157703313e-10
0.5325,-8.5408969826930246e-09,2.4474028328018535e-09,9.5950076005671316e-09,7.7170209159636931e-09,3.6138593325557092e-09,2.0276698230310486e-09,1.8434633128687236e-10
0.535,-8.5205694897438413e-09,2.6629338932634345e-09,1.0365214098264602e-08,8.5457555517859374e-09,4.1139990992677617e-09,2.3640321323149943e-09,2.1556708170837225e-10
0.5375,-8.2158494470599732e-09,2.7810954216022018e-09,1.0792007941483257e-08,9.1039357522426175e-09,4.4906387257714639e-09,2.6389305948338529e-09,2.5461625895534687e-10
0.54,-7.665822814785566e-09,2.7879045225983816e-09,1.0850366373686694e-08,9.3664839749586767e-09,4.7284256756880073e-09,2.8462395435010489e-09,3.0664203627749945e-10
0.5425,-6.9105794751048726e-09,2.6800000498068714e-09,1.0537610164827453e-08,9.3222310054710122e-09,4.817319692548329e-09,2.9794739077220559e-09,3.714828037283366e-10
0.545,-5.9875847997943906e-09,2.4649940150105784e-09,9.8749589336912939e-09,8.9761138640695261e-09,4.7534276045903712e-09,3.0311195945186687e-09,4.4248809417797203e-10
0.5475,-4.9334202612721873e-09,2.1613660007573714e-09,8.9059833388204465e-09,8.3491110008980318e-09,4.5398333294775277e-09,2.9936072420923452e-09,5.0777059193250167e-10
0.55,-3.7816924669378821e-09,1.7948766897484681e-09,7.6917058721935636e-09,7.4765346050216169e-09,4.1863336749410761e-09,2.8610405805429886e-09,5.5325249845070498e-10
0.5525,-2.5674016873013116e-09,1.3958819522851385e-09,6.3060692613634541e-09,6.405139145223289e-09,3.7092789503616689e-09,2.631989410221649e-09,5.6657520390065222e-10
0.555,-1.3335758468449412e-09,9.954486477570157e-10,4.8300395354081554e-09,5.1909569301583296e-09,3.1318522877834638e-09,2.312279218295563e-09,5.4062253862397025e-10
0.5575,-1.2830055995220941e-10,6.2067035403352209e-10,3.3429869693609862e-09,3.894249984929873e-09,2.4816697686018503e-09,1.9153951126083901e-09,4.7528474062505816e-10
0.56,9.9503465131189879e-10,2.9234451975143995e-10,1.9165917014301064e-09,2.5751057033285645e-09,1.7890843856407916e-09,1.4615872987115575e-09,3.771418445588757e-10
0.5625,1.9797132938479213e-09,2.3393295946653893e-11,6.1087173247174506e-10,1.2898257938206208e-09,1.0849115506234543e-09,9.757272881571018e-10,2.5746163468283197e-10
0.565,2.7723389559824246e-09,-1.8138955943439293e-10,-5.304194222667094e-10,8.6118350135512553e-11,3.9770465721353841e-10,4.8374445166905371e-10,1.2925333407819076e-10
0.5675,3.3283623464414977e-09,-3.2440399529604711e-10,-1.480177781897584e-09,-9.9849802172641019e-10,-2.4782006472574455e-10,9.4367211537635466e-12,4.4229820697435477e-12
0.57,3.6177209318796575e-09,-4.1281528096546949e-10,-2.2263295004662821e-09,-1.9368654908241086e-09,-8.3225199178223773e-10,-4.283258815549989e-10,-1.0826734747466987e-10
0.5725,3.6321074532754216e-09,-4.5636929167795209e-10,-2.7690509050987243e-09,-2.7129539423171103e-09,-1.3419883970047051e-09,-8.1624673115636837e-10,-2.040059063408024e-10
0.575,3.3863860674041203e-09,-4.651221616154082e-10,-3.1188399450082822e-09,-3.3202892663467037e-09,-1.7685691153956123e-09,-1.1462609429275713e-09,-2.8118704870536724e-10
0.5775,2.9172685946963815e-09,-4.4773756619911556e-10,-3.2923617517975699e-09,-3.7596853013366519e-09,-2.1084850345790911e-09,-1.4153203184113068e-09,-3.4043353796225616e-10
0.58,2.2802443944526263e-09,-4.1072730071893995e-10,-3.3092325930749119e-09,-4.0374846529700547e-09,-2.3613448853670876e-09,-1.6232287777035881e-09,-3.8294370442286191e-10
0.5825,1.5384875941214743e-09,-3.5802360036519893e-10,-3.190676051605658e-09,-4.1632138768447912e-09,-2.5287284274634155e-09,-1.7710222950643074e-09,-4.094634587157944e-10
0.585,7.6068441504607378e-10,-2.9193402517550393e-10,-2.9571332641452892e-09,-4.1483833635766311e-09,-2.6133984897906635e-09,-1.8598832726370703e-09,-4.2005440777610751e-10
0.5875,9.0012796720808659e-12,-2.1399356161407416e-10,-2.6286959865386693e-09,-4.0054040519129196e-09,-2.6184882118042102e-09,-1.8906095232605378e-09,-4.1419662299075713e-10
0.59,-6.6542902497040135e-10,-1.2592270122694154e-10,-2.2250063155237656e-09,-3.7473404804669956e-09,-2.5473252908683254e-09,-1.864030151692291e-09,-3.9174470041313596e-10
0.5925,-1.2258976007111782e-09,-3.0179256829608836e-11,-1.7652610851196433e-09,-3.3874937546205542e-09,-2.4035234438969335e-09,-1.7814896928912854e-09,-3.537234084692911e-10
0.595,-1.6527714971551728e-09,6.98561232359737e-11,-1.267394718975396e-09,-2.9393489076685357e-09,-2.1911884801894868e-09,-1.6454124517902341e-09,-3.0293102609316651e-10
0.5975,-1.9397261083612325e-09,1.6999139401817245e-10,-7.4869420308915886e-10,-2.41694824958702e-09,-1.9154021777248612e-09,-1.4598069069701497e-09,-2.4396208867691092e-10
0.6,-2.0931420248573075e-09,2.6551229201836967e-10,-2.2533160496796891e-10,-1.8350723360723688e-09,-1.5826303884758563e-09,-1.2303081864227545e-09,-1.8254725078379412e-10
0.6025,-2.127949992887604e-09,3.5176715529291754e-10,2.876147649697718e-10,-1.2095789173390342e-09,-1.2009664865786326e-09,-9.6405656165193392e-10,-1.2444187506784762e-10
0.605,-2.0637836017229535e-09,4.2508958162118944e-10,7.7714956241448877e-10,-5.5604566893561408e-10,-7.7987683732050297e-10,-6.6880101436253831e-10,-7.4144207274774336e-11
0.6075,-1.9238425933633102e-09,4.8324725316832324e-10,1.2340623973122225e-09,1.1024693441672696e-10,-3.2942460356056535e-10,-3.5226290426176327e-10,-3.3830116707889035e-11
0.61,-1.7324177350423147e-09,5.2579163597356247e-10,1.6538630997474074e-09,7.7612981682183293e-10,1.4014751037869561e-10,-2.1283218110497597e-11,-2.6900416612312575e-12
0.6125,-1.5122554272714017e-09,5.5412623484435181e-10,2.0354750771900812e-09,1.430750447572814e-09,6.1839082879571958e-10,3.1815750337798709e-10,2.2995120636785548e-11
0.615,-1.2876827089238237e-09,5.7109692823314283e-10,2.3823268337251406e-09,2.0650476725834436e-09,1.0950378132272443e-09,6.6122739385283995e-10,4.8918801638968392e-11
0.6175,-1.0805185668283231e-09,5.8068412061572466e-10,2.7017638659888826e-09,2.6722105255222467e-09,1.5602778931899503e-09,1.0031621242265451e-09,8.1286790315125253e-11
0.62,-9.144814798262168e-10,5.8729235595793325e-10,3.0037170818204904e-09,3.2483627737311511e-09,2.0052820401067157e-09,1.3388428003621194e-09,1.2530982107826995e-10
0.6225,-8.1216894399297766e-10,5.9465450098060524e-10,3.2973597583620079e-09,3.7903864195806707e-09,2.4219224393968782e-09,1.6621985655000384e-09,1.8401381382371149e-10
0.625,-7.9604307086420811e-10,6.0586662056595836e-10,3.5914763751242878e-09,4.2952306112905642e-09,2.8023436670867763e-09,1.9660411862459517e-09,2.575502771185728e-10
0.6275,-8.8396280590786536e-10,6.2270068067192477e-10,3.8921777247709489e-09,4.7600418389732848e-09,3.1397345822578945e-09,2.2420210122195115e-09,3.4307534175900075e-10
0.63,-1.088871495286375e-09,6.4555683493771832e-10,4.2020433649100719e-09,5.1814767009103643e-09,3.4274927172150779e-09,2.4810362767067437e-09,4.3526726008173215e-10
0.6325,-1.4159247554796886e-09,6.7379007554827333e-10,4.5191499719755233e-09,5.5539219899165654e-09,3.6597328941710797e-09,2.6740332920533122e-09,5.2726078981189282e-10
0.635,-1.8615846666747244e-09,7.0603564252258612e-10,4.8376827497333052e-09,5.8708414196946865e-09,3.8312080974246317e-09,2.8127149631749906e-09,6.1164063499624636e-10
0.6375,-2.4104228181614862e-09,7.4046000431061172e-10,5.146633336534404e-09,6.122705468163409e-09,3.9366340468915338e-09,2.8899734551950209e-09,6.8122195491583745e-10
0.64,-3.0363366369243644e-09,7.752532035274966e-10,5.4316500504002317e-09,6.2985496082749132e-09,3.9718417541375673e-09,2.9010202305141742e-09,7.2992731523014079e-10
0.6425,-3.7005755209225528e-09,8.085632477418523e-10,5.6744814427708952e-09,6.3857099835527041e-09,3.933112430582332e-09,2.8432565052949325e-09,7.5311678744088284e-10
0.645,-4.3605941673866555e-09,8.387293112634705e-10,5.8561553064360768e-09,6.3723644379189497e-09,3.8181741501954999e-09,2.7165558795537748e-09,7.4806768749796448e-10
0.6475,-4.9695284883838442e-09,8.6397476884889765e-10,5.9562895023103289e-09,6.2458306001217022e-09,3.6258557871896433e-09,2.5230547619653923e-09,7.1396537399962983e-10
0.65,-5.4796938666773054e-09,8.8225209336390567e-10,5.9546854319733994e-09,5.9947327486890536e-09,3.3555532624558104e-09,2.266610445971841e-09,6.520591767245332e-10
0.6525,-5.8484163093652256e-09,8.9086122783168526e-10,5.8334492100000645e-09,5.6108029396115841e-09,3.0086869070928915e-09,1.9531810742150672e-09,5.6572846442623191e-10
0.655,-6.0407175621142489e-09,8.8647384285779247e-10,5.5771440635667924e-09,5.089248960482807e-09,2.5882502941000451e-09,1.5906686762234142e-09,4.6019725543803732e-10
0.6575,-6.0334250959439091e-09,8.6505146442813338e-10,5.1749505667087034e-09,4.4300309109448789e-09,2.099824420729652e-09,1.1891994954150473e-09,3.4240123442902669e-10
0.66,-5.8133970148452496e-09,8.2249754672061873e-10,4.6213239352384834e-09,3.6376727359136121e-09,1.5515021628468889e-09,7.606188507627191e-10,2.2005814143242164e-10
