Physical Time (s),Etau_left Monitor (W)
6.32125,-2.3683403777140647e-11
6.3215,-2.3683353278141855e-11
6.32175,-2.3683309950716353e-11
6.322,-2.3683270382231795e-11
6.32225,-2.3683230533914828e-11
6.3225,-2.3683185721349011e-11
6.32275,-2.3683130896592097e-11
6.323,-2.3683061045054931e-11
6.32325,-2.3682971084302738e-11
6.3235,-2.368285667083166e-11
6.32375,-2.3682713768935968e-11
6.324,-2.3682539119784527e-11
6.32425,-2.3682330438816485e-11
6.3245,-2.3682086592161735e-11
6.32475,-2.368180761112985e-11
6.325,-2.3681494060558758e-11
6.32525,-2.36811472678833e-11
6.3255,-2.3680769131552382e-11
6.32575,-2.3680362887316115e-11
6.326,-2.3679932049029995e-11
6.32625,-2.3679480527017803e-11
6.3265,-2.3679012670516793e-11
6.32675,-2.367853275043048e-11
6.327,-2.36780448854048e-11
6.32725,-2.3677553378434525e-11
6.3275,-2.3677062410925366e-11
6.32775,-2.3676575810554957e-11
6.328,-2.3676097193055552e-11
6.32825,-2.3675629740198092e-11
6.3285,-2.3675176023841946e-11
6.32875,-2.3674738128298423e-11
6.329,-2.3674317749505411e-11
6.32925,-2.3673916044992159e-11
6.3295,-2.367353373194877e-11
6.32975,-2.3673171108954966e-11
6.33,-2.3672828414422862e-11
6.33025,-2.367250560812986e-11
6.3305,-2.3672202567754793e-11
6.33075,-2.3671918964881004e-11
6.331,-2.3671654421153153e-11
6.33125,-2.367140833304833e-11
6.3315,-2.3671179632661546e-11
6.33175,-2.3670966825460829e-11
6.332,-2.3670768348392668e-11
6.33225,-2.3670582438606388e-11
6.3325,-2.3670407020516981e-11
6.33275,-2.367023996413943e-11
6.333,-2.3670079457095519e-11
6.33325,-2.3669923913227392e-11
6.3335,-2.3669771525960787e-11
6.33375,-2.3669621133500852e-11
6.334,-2.3669472034177875e-11
6.33425,-2.3669323985396209e-11
6.3345,-2.3669176861400519e-11
6.33475,-2.3669030653519406e-11
6.335,-2.366888509379422e-11
6.33525,-2.366873938308762e-11
6.3355,-2.3668592481697685e-11
6.33575,-2.3668442694522181e-11
6.336,-2.3668287820603661e-11
6.33625,-2.366812435203971e-11
6.3365,-2.3667947812194916e-11
6.33675,-2.3667753187709243e-11
6.337,-2.3667534909285751e-11
6.33725,-2.3667287025102125e-11
6.3375,-2.3667003739494507e-11
6.33775,-2.3666679736529634e-11
6.338,-2.3666310771443474e-11
6.33825,-2.3665893040572148e-11
6.3385,-2.3665424195338035e-11
6.33875,-2.3664903815938829e-11
6.339,-2.3664333229179545e-11
6.33925,-2.3663715490986337e-11
6.3395,-2.366305552161711e-11
6.33975,-2.3662359780740609e-11
6.34,-2.3661636367605588e-11
6.34025,-2.3660894296734548e-11
6.3405,-2.3660142887132489e-11
6.34075,-2.3659391360506e-11
6.341,-2.3658648126707304e-11
6.34125,-2.3657920240616397e-11
6.3415,-2.3657212988890036e-11
6.34175,-2.3656529556904632e-11
6.342,-2.365587097620677e-11
6.34225,-2.3655236324764798e-11
6.3425,-2.3654622941878442e-11
6.34275,-2.3654026832057406e-11
6.343,-2.365344303491817e-11
6.34325,-2.3652866096565524e-11
6.3435,-2.3652290532996213e-11
6.34375,-2.3651712106725802e-11
6.344,-2.3651127347474472e-11
6.34425,-2.3650534187305358e-11
6.3445,-2.3649931773259393e-11
6.34475,-2.3649321209970996e-11
6.345,-2.3648704875037588e-11
6.34525,-2.3648086394977945e-11
6.3455,-2.364747001785829e-11
6.34575,-2.3646861095945656e-11
6.346,-2.3646264580057573e-11
6.34625,-2.3645685188853034e-11
6.3465,-2.3645127051130918e-11
6.34675,-2.3644593307653496e-11
6.347,-2.3644086327971473e-11
6.34725,-2.3643607576494361e-11
6.3475,-2.3643156416573163e-11
6.34775,-2.3642731133671723e-11
6.348,-2.3642328676600823e-11
6.34825,-2.3641945148446489e-11
6.3485,-2.3641576157826475e-11
6.34875,-2.3641217060682332e-11
6.349,-2.3640863543139078e-11
6.34925,-2.3640511948028672e-11
6.3495,-2.3640159497294712e-11
6.34975,-2.3639804342579932e-11
6.35,-2.3639445792648748e-11
6.35025,-2.3639083944934415e-11
6.3505,-2.3638719474529254e-11
6.35075,-2.3638353238161139e-11
6.351,-2.3637986018269068e-11
6.35125,-2.3637617806387208e-11
6.3515,-2.3637247463376458e-11
6.35175,-2.3636872571318921e-11
6.352,-2.3636489533458488e-11
6.35225,-2.3636093609493754e-11
6.3525,-2.3635679187414501e-11
6.35275,-2.3635240243976547e-11
6.353,-2.3634770725655024e-11
6.35325,-2.3634265113841126e-11
6.3535,-2.3633718972946316e-11
6.35375,-2.363312890290427e-11
6.354,-2.3632492896729765e-11
6.35425,-2.3631810413276519e-11
6.3545,-2.3631082608007229e-11
6.35475,-2.3630312161988187e-11
6.355,-2.3629503466506078e-11
6.35525,-2.3628661998874979e-11
6.3555,-2.3627794267288361e-11
6.35575,-2.3626907328553853e-11
6.356,-2.362600855162607e-11
6.35625,-2.3625105232026668e-11
6.3565,-2.3624204463772583e-11
6.35675,-2.3623312975198467e-11
6.357,-2.3622437053164581e-11
6.35725,-2.3621582280885857e-11
6.3575,-2.3620753692586023e-11
6.35775,-2.3619955656706118e-11
6.358,-2.3619192000329315e-11
6.35825,-2.3618466191477989e-11
6.3585,-2.3617781230457711e-11
6.35875,-2.3617139980411563e-11
6.359,-2.3616545265359767e-11
6.35925,-2.361599990075147e-11
6.3595,-2.3615506770440138e-11
6.35975,-2.361506826000693e-11
6.36,-2.3614686589841686e-11
6.36025,-2.3614363774057459e-11
6.3605,-2.3614101370363113e-11
6.36075,-2.3613900228107422e-11
6.361,-2.3613760382595573e-11
6.36125,-2.3613680944111117e-11
6.3615,-2.3613660029958882e-11
6.36175,-2.3613694988644814e-11
6.362,-2.3613782078028279e-11
6.36225,-2.3613916794543473e-11
6.3625,-2.3614093883378799e-11
6.36275,-2.3614307543348579e-11
6.363,-2.3614551363973616e-11
6.36325,-2.3614818796703187e-11
6.3635,-2.3615103105753486e-11
6.36375,-2.3615397416052568e-11
6.364,-2.3615695069978664e-11
6.36425,-2.361598975486248e-11
6.3645,-2.3616275493416176e-11
6.36475,-2.361654652528152e-11
6.365,-2.3616797445113627e-11
6.36525,-2.3617023283024485e-11
6.3655,-2.3617219534724104e-11
6.36575,-2.3617382224931294e-11
6.366,-2.3617507967813234e-11
6.36625,-2.3617594071075477e-11
6.3665,-2.3617637965365455e-11
6.36675,-2.3617637642415674e-11
6.367,-2.3617591569618972e-11
6.36725,-2.3617498448101075e-11
6.3675,-2.3617357332242971e-11
6.36775,-2.3617167697523785e-11
6.368,-2.3616929600084246e-11
6.36825,-2.3616643734455339e-11
6.3685,-2.3616311533881491e-11
6.36875,-2.3615934793154729e-11
6.369,-2.3615515795232177e-11
6.36925,-2.3615057453346663e-11
6.3695,-2.3614563055770162e-11
6.36975,-2.3614036436328677e-11
6.37,-2.3613481596187256e-11
6.37025,-2.3612902575852069e-11
6.3705,-2.3612303282010675e-11
6.37075,-2.3611687369576576e-11
6.371,-2.3611058159136253e-11
6.37125,-2.3610419263747927e-11
6.3715,-2.3609774470158828e-11
6.37175,-2.3609127981410263e-11
6.372,-2.3608484342493483e-11
6.37225,-2.3607848517817501e-11
6.3725,-2.3607225882326977e-11
6.37275,-2.3606622098720437e-11
6.373,-2.3606043166526253e-11
6.37325,-2.360549542037417e-11
6.3735,-2.3604985184260814e-11
6.37375,-2.3604518531104827e-11
6.374,-2.3604101117549584e-11
6.37425,-2.3603737702842494e-11
6.3745,-2.3603431864549386e-11
6.37475,-2.3603186087386564e-11
6.375,-2.3603001922688225e-11
6.37525,-2.3602880047567793e-11
6.3755,-2.3602820370064199e-11
6.37575,-2.3602821940044242e-11
6.376,-2.3602883346647043e-11
6.37625,-2.360300258163425e-11
6.3765,-2.3603177421934313e-11
6.37675,-2.3603405598934827e-11
6.377,-2.3603684920728063e-11
6.37725,-2.3604013083381988e-11
6.3775,-2.3604387777932334e-11
6.37775,-2.3604806572408929e-11
6.378,-2.3605266884471792e-11
6.37825,-2.3605765587467084e-11
6.3785,-2.3606299171430958e-11
6.37875,-2.3606863621868496e-11
6.379,-2.3607454644762582e-11
6.37925,-2.3608067626410361e-11
6.3795,-2.3608698000198793e-11
6.37975,-2.3609341165914573e-11
6.38,-2.3609992622093657e-11
6.38025,-2.3610648023734654e-11
6.3805,-2.3611303051037431e-11
6.38075,-2.361195377593972e-11
6.381,-2.3612596495843414e-11
6.38125,-2.3613227903050599e-11
6.3815,-2.3613845119111032e-11
6.38175,-2.3614445591577586e-11
6.382,-2.3615027546246699e-11
6.38225,-2.3615589651483843e-11
6.3825,-2.361613086350614e-11
6.38275,-2.3616650621838648e-11
6.383,-2.3617148605375227e-11
6.38325,-2.3617624721981113e-11
6.3835,-2.3618078991711402e-11
6.38375,-2.361851147074527e-11
6.384,-2.3618922094369769e-11
6.38425,-2.361931064448308e-11
6.3845,-2.3619676976791502e-11
6.38475,-2.3620021298787894e-11
6.385,-2.3620343591240538e-11
6.38525,-2.3620643984553858e-11
6.3855,-2.3620922607385124e-11
6.38575,-2.3621179505541351e-11
6.386,-2.3621414951233613e-11
6.38625,-2.3621629221309273e-11
6.3865,-2.3621822711818421e-11
6.38675,-2.3621996039019063e-11
6.387,-2.3622150057171511e-11
6.38725,-2.362228572035136e-11
6.3875,-2.3622404052883508e-11
6.38775,-2.3622506288905202e-11
6.388,-2.3622594072650184e-11
6.38825,-2.3622669573645607e-11
6.3885,-2.3622735019724823e-11
6.38875,-2.3622792962860206e-11
6.389,-2.3622845853266941e-11
6.38925,-2.3622895926771057e-11
6.3895,-2.3622944964615196e-11
6.38975,-2.3622994554964153e-11
6.39,-2.3623045618760339e-11
6.39025,-2.3623098710514952e-11
6.3905,-2.3623154201891584e-11
6.39075,-2.3623212319960286e-11
6.391,-2.3623273293573392e-11
6.39125,-2.3623337330909654e-11
6.3915,-2.3623405043952202e-11
6.39175,-2.3623477296415761e-11
6.392,-2.3623555091852748e-11
6.39225,-2.3623639992649698e-11
6.3925,-2.3623734002288946e-11
6.39275,-2.3623839473171271e-11
6.393,-2.3623958623770931e-11
6.39325,-2.362409348741939e-11
6.3935,-2.3624245781328349e-11
6.39375,-2.3624417000246256e-11
6.394,-2.3624607788978186e-11
6.39425,-2.3624818211371828e-11
6.3945,-2.3625047756390047e-11
6.39475,-2.3625295717791351e-11
6.395,-2.3625560972737642e-11
6.39525,-2.3625842374092455e-11
6.3955,-2.362613873602169e-11
6.39575,-2.3626449144908859e-11
6.396,-2.3626772888629926e-11
6.39625,-2.3627109436579767e-11
6.3965,-2.3627458612651469e-11
6.39675,-2.3627820361670414e-11
6.397,-2.3628194912995235e-11
6.39725,-2.3628582546516727e-11
6.3975,-2.3628983642665111e-11
6.39775,-2.3629398732140748e-11
6.398,-2.3629828551018857e-11
6.39825,-2.3630273939853559e-11
6.3985,-2.363073578227852e-11
6.39875,-2.3631214995108794e-11
6.399,-2.3631712533950785e-11
6.39925,-2.3632229180495954e-11
6.3995,-2.3632765427153477e-11
6.39975,-2.363332142493274e-11
6.4,-2.3633897189271546e-11
6.40025,-2.3634492328486231e-11
6.4005,-2.3635105925592462e-11
6.40075,-2.3635736591056833e-11
6.401,-2.3636382635986584e-11
6.40125,-2.3637041756078519e-11
6.4015,-2.3637711525453765e-11
6.40175,-2.3638389314362892e-11
6.402,-2.3639072409545893e-11
6.40225,-2.3639758156007234e-11
6.4025,-2.364044411955116e-11
6.40275,-2.3641128058009356e-11
6.403,-2.3641808375145658e-11
6.40325,-2.3642483698374097e-11
6.4035,-2.3643152865341032e-11
6.40375,-2.3643815042956918e-11
6.404,-2.3644469668228814e-11
6.40425,-2.36451164125e-11
6.4045,-2.3645755307484216e-11
6.40475,-2.3646386636115777e-11
6.405,-2.3647010891072566e-11
6.40525,-2.3647628774502104e-11
6.4055,-2.3648240879451735e-11
6.40575,-2.3648847794872173e-11
6.406,-2.3649449499783465e-11
6.40625,-2.365004548707048e-11
6.4065,-2.3650634800050508e-11
6.40675,-2.3651215734587143e-11
6.407,-2.3651785861309106e-11
6.40725,-2.3652342222518272e-11
6.4075,-2.3652881539772333e-11
6.40775,-2.3653400402406471e-11
6.408,-2.3653895547157115e-11
6.40825,-2.3654363967450798e-11
6.4085,-2.3654803253766802e-11
6.40875,-2.365521198997789e-11
6.409,-2.365558935731714e-11
6.40925,-2.3655935582878e-11
6.4095,-2.3656251814511795e-11
6.40975,-2.3656540199897021e-11
6.41,-2.3656803777191893e-11
6.41025,-2.3657046216937592e-11
6.4105,-2.3657271639483645e-11
6.41075,-2.3657484388847648e-11
6.411,-2.3657688877380571e-11
6.41125,-2.3657889510618342e-11
6.4115,-2.3658090512681672e-11
6.41175,-2.365829588284611e-11
6.412,-2.3658509175984938e-11
6.41225,-2.3658733293264444e-11
6.4125,-2.365897026644418e-11
6.41275,-2.3659221188497092e-11
6.413,-2.3659486116254173e-11
6.41325,-2.3659764026976465e-11
6.4135,-2.366005302530733e-11
6.41375,-2.3660350695335148e-11
6.414,-2.3660654129077206e-11
6.41425,-2.3660960438278194e-11
6.4145,-2.3661266700649524e-11
6.41475,-2.3661570461581633e-11
6.415,-2.3661870086369132e-11
6.41525,-2.3662164967835012e-11
6.4155,-2.3662455703290871e-11
6.41575,-2.3662744203260881e-11
6.416,-2.3663033584515255e-11
6.41625,-2.3663327718810304e-11
6.4165,-2.3663630947788497e-11
6.41675,-2.3663947641855019e-11
6.417,-2.3664282000543709e-11
6.41725,-2.3664637759668813e-11
6.4175,-2.3665017947423118e-11
6.41775,-2.3665424388048839e-11
6.418,-2.3665858038091855e-11
6.41825,-2.3666319010138871e-11
6.4185,-2.3666806459194136e-11
6.41875,-2.3667318889154674e-11
6.419,-2.3667854458455894e-11
6.41925,-2.3668410905316986e-11
6.4195,-2.3668986086185648e-11
6.41975,-2.3669578005839096e-11
6.42,-2.3670184971098646e-11
6.42025,-2.3670805494345132e-11
6.4205,-2.3671438411091081e-11
6.42075,-2.3672082608505201e-11
6.421,-2.3672736940731421e-11
6.42125,-2.3673399981838735e-11
6.4215,-2.3674069931858022e-11
6.42175,-2.3674744740727433e-11
6.422,-2.3675421910529964e-11
6.42225,-2.3676098647819785e-11
6.4225,-2.3676771832383982e-11
6.42275,-2.3677437962842236e-11
6.423,-2.3678093477440223e-11
6.42325,-2.3678734089529469e-11
6.4235,-2.3679355476279144e-11
6.42375,-2.3679952918325693e-11
6.424,-2.3680521804840137e-11
6.42425,-2.3681057582486033e-11
6.4245,-2.3681555813757056e-11
6.42475,-2.3682012595021783e-11
6.425,-2.3682424537104188e-11
6.42525,-2.3682789020181711e-11
6.4255,-2.368310449672792e-11
6.42575,-2.3683370622568689e-11
6.426,-2.3683588485516216e-11
6.42625,-2.3683760482174218e-11
6.4265,-2.3683890213150074e-11
6.42675,-2.3683982475897073e-11
6.427,-2.368404321138681e-11
6.42725,-2.3684079288363296e-11
6.4275,-2.36840981524341e-11
6.42775,-2.3684107694572738e-11
6.428,-2.3684115760830484e-11
6.42825,-2.3684129783981921e-11
6.4285,-2.3684156533737842e-11
6.42875,-2.3684201894122231e-11
6.429,-2.3684270292586564e-11
6.42925,-2.3684364914314042e-11
6.4295,-2.3684487548748931e-11
6.42975,-2.3684638446582914e-11
6.43,-2.3684816223663066e-11
6.43025,-2.3685018297704572e-11
6.4305,-2.3685241133906709e-11
6.43075,-2.3685480493159943e-11
6.431,-2.3685731890024246e-11
6.43125,-2.3685990513719139e-11
6.4315,-2.3686251636117913e-11
6.43175,-2.3686510789214941e-11
6.432,-2.3686764036319992e-11
6.43225,-2.3687007895132319e-11
6.4325,-2.3687239386719047e-11
6.43275,-2.3687456114787856e-11
6.433,-2.3687656173241575e-11
6.43325,-2.3687838111653547e-11
6.4335,-2.3688000855268096e-11
6.43375,-2.3688143524513648e-11
6.434,-2.368826548516928e-11
6.43425,-2.3688366584411108e-11
6.4345,-2.3688447296638431e-11
6.43475,-2.3688508622087974e-11
6.435,-2.3688552176375982e-11
6.43525,-2.3688580260427042e-11
6.4355,-2.3688595753138979e-11
6.43575,-2.3688601959468233e-11
6.436,-2.3688602373497927e-11
6.43625,-2.3688600573285967e-11
6.4365,-2.3688600270197523e-11
6.43675,-2.3688604813161937e-11
6.437,-2.3688616663055268e-11
6.43725,-2.3688637816349263e-11
6.4375,-2.3688669355396901e-11
6.43775,-2.3688711672620245e-11
6.438,-2.3688764349864275e-11
6.43825,-2.3688826773415607e-11
6.4385,-2.3688897452915779e-11
6.43875,-2.3688974906276305e-11
6.439,-2.3689057211449191e-11
6.43925,-2.3689142892553931e-11
6.4395,-2.3689230018274083e-11
6.43975,-2.3689316838286476e-11
6.44,-2.3689401625091162e-11
6.44025,-2.3689482864526165e-11
6.4405,-2.3689559143968716e-11
6.44075,-2.3689628446200638e-11
6.441,-2.3689688771965963e-11
6.44125,-2.3689738149567679e-11
6.4415,-2.368977437699096e-11
6.44175,-2.3689795035193251e-11
6.442,-2.3689797586892261e-11
6.44225,-2.3689779320282707e-11
6.4425,-2.3689737878013457e-11
6.44275,-2.3689671289097464e-11
6.443,-2.3689577966986294e-11
6.44325,-2.3689456691014338e-11
6.4435,-2.3689307150120187e-11
6.44375,-2.3689129847540538e-11
6.444,-2.3688925797208451e-11
6.44425,-2.3688696815625857e-11
6.4445,-2.3688445313509793e-11
6.44475,-2.3688174240929165e-11
6.445,-2.3687886907420995e-11
6.44525,-2.3687586946937915e-11
6.4455,-2.3687278190446546e-11
6.44575,-2.3686964612538992e-11
6.446,-2.3686649943555414e-11
6.44625,-2.3686337637584715e-11
6.4465,-2.3686030888961864e-11
6.44675,-2.3685732379108723e-11
6.447,-2.3685444269238169e-11
6.44725,-2.3685168288813753e-11
6.4475,-2.3684905474949388e-11
6.44775,-2.3684656264901956e-11
6.448,-2.3684420350951713e-11
6.44825,-2.3684196910627615e-11
6.4485,-2.3683984588314205e-11
6.44875,-2.3683781129129053e-11
6.449,-2.3683584017485044e-11
6.44925,-2.3683390428067325e-11
6.4495,-2.3683197404054038e-11
6.44975,-2.3683001791671535e-11
6.45,-2.3682800722354075e-11
6.45025,-2.3682591314582389e-11
6.4505,-2.3682370952137292e-11
6.45075,-2.3682137447410699e-11
6.451,-2.3681888855268668e-11
6.45125,-2.3681623858806017e-11
6.4515,-2.3681341323128482e-11
6.45175,-2.3681040516484381e-11
6.452,-2.3680720761426518e-11
6.45225,-2.3680381626543463e-11
6.4525,-2.3680022421258589e-11
6.45275,-2.3679642940739356e-11
6.453,-2.3679243261513501e-11
6.45325,-2.3678823824493001e-11
6.4535,-2.3678385430156941e-11
6.45375,-2.3677928854753543e-11
6.454,-2.3677455240448609e-11
6.45425,-2.3676966022007314e-11
6.4545,-2.3676463191064139e-11
6.45475,-2.3675948991504025e-11
6.455,-2.3675425463162431e-11
6.45525,-2.3674894684420634e-11
6.4555,-2.3674358494136152e-11
6.45575,-2.3673818423524488e-11
6.456,-2.3673275802825224e-11
6.45625,-2.3672731689221085e-11
6.4565,-2.3672186646837573e-11
6.45675,-2.3671641027977851e-11
6.457,-2.3671094565810259e-11
6.45725,-2.3670547156229279e-11
6.4575,-2.3669998632406461e-11
6.45775,-2.3669448571006013e-11
6.458,-2.3668896464100194e-11
6.45825,-2.3668342172598608e-11
6.4585,-2.3667785626444643e-11
6.45875,-2.3667227006128341e-11
6.459,-2.3666666843256036e-11
6.45925,-2.3666105571004387e-11
6.4595,-2.3665544005151526e-11
6.45975,-2.3664983329913187e-11
6.46,-2.3664424414861269e-11
6.46025,-2.3663868374405713e-11
6.4605,-2.366331642036657e-11
6.46075,-2.3662769503892232e-11
6.461,-2.3662228802853931e-11
6.46125,-2.3661695253206475e-11
6.4615,-2.3661169395298608e-11
6.46175,-2.3660651392257554e-11
6.462,-2.3660141088452762e-11
6.46225,-2.3659637673423139e-11
6.4625,-2.3659139914689981e-11
6.46275,-2.3658646311157541e-11
6.463,-2.3658155159784082e-11
6.46325,-2.3657664112004489e-11
6.4635,-2.3657171197140541e-11
6.46375,-2.3656674194883431e-11
6.464,-2.3656171088261669e-11
6.46425,-2.3655660437468753e-11
6.4645,-2.3655141038322378e-11
6.46475,-2.3654612813303937e-11
6.465,-2.3654076179952681e-11
6.46525,-2.3653532249414084e-11
6.4655,-2.3652982721300353e-11
6.46575,-2.3652429730778713e-11
6.466,-2.3651875565984725e-11
6.46625,-2.365132251840446e-11
6.4665,-2.3650772427111869e-11
6.46675,-2.3650226864503162e-11
6.467,-2.3649686978685001e-11
6.46725,-2.3649153462832335e-11
6.4675,-2.36486269474558e-11
6.46775,-2.3648107563496329e-11
6.468,-2.364759570318447e-11
6.46825,-2.3647091378673121e-11
6.4685,-2.3646594584314025e-11
6.46875,-2.36461051336446e-11
6.469,-2.3645622826853146e-11
6.46925,-2.3645147397549976e-11
6.4695,-2.3644678715467093e-11
6.46975,-2.3644216924756824e-11
6.47,-2.364376160669875e-11
6.47025,-2.364331277967746e-11
6.4705,-2.3642870193204848e-11
6.47075,-2.3642433724042187e-11
6.471,-2.3642003179697945e-11
6.47125,-2.3641578689897858e-11
6.4715,-2.3641159482040528e-11
6.47175,-2.3640745009232191e-11
6.472,-2.3640334718921658e-11
6.47225,-2.3639927989303294e-11
6.4725,-2.3639524462715527e-11
6.47275,-2.363912375996347e-11
6.473,-2.3638725616682711e-11
6.47325,-2.363832966644107e-11
6.4735,-2.3637935980563271e-11
6.47375,-2.3637545264862877e-11
6.474,-2.363715879119064e-11
6.47425,-2.3636778543487796e-11
6.4745,-2.3636406602804551e-11
6.47475,-2.3636045208232476e-11
6.475,-2.3635696748930734e-11
6.47525,-2.3635363729868171e-11
6.4755,-2.3635048219873088e-11
6.47575,-2.3634752029246938e-11
6.476,-2.3634476006566986e-11
6.47625,-2.3634220355490264e-11
6.4765,-2.363398436183609e-11
6.47675,-2.3633766278264782e-11
6.477,-2.3633563318451264e-11
6.47725,-2.363337183606146e-11
6.4775,-2.3633187538130902e-11
6.47775,-2.3633005615979872e-11
6.478,-2.3632821156643122e-11
6.47825,-2.3632629009793798e-11
6.4785,-2.363242398978936e-11
6.47875,-2.3632201031793938e-11
6.479,-2.3631955292051144e-11
6.47925,-2.3631682426004712e-11
6.4795,-2.3631378644775087e-11
6.47975,-2.3631040920210346e-11
6.48,-2.3630666723296237e-11
6.48025,-2.3630254309622077e-11
6.4805,-2.3629802750030161e-11
6.48075,-2.3629311990982623e-11
6.481,-2.3628783020936137e-11
6.48125,-2.3628217556833339e-11
6.4815,-2.3627617963494899e-11
6.48175,-2.362698718656645e-11
6.482,-2.362632891442025e-11
6.48225,-2.3625647418317606e-11
6.4825,-2.3624947538194914e-11
6.48275,-2.3624234606328332e-11
6.483,-2.362351431992061e-11
6.48325,-2.3622792772296375e-11
6.4835,-2.3622076031138546e-11
6.48375,-2.3621370384620981e-11
6.484,-2.3620682059008529e-11
6.48425,-2.3620016870228676e-11
6.4845,-2.3619380152375273e-11
6.48475,-2.3618776483032829e-11
