Physical Time (s),ea_right Monitor (W): right_cv1,ea_right Monitor (W): right_cv2,ea_right Monitor (W): right_cv3,ea_right Monitor (W): right_cv4,ea_right Monitor (W): right_cv5,ea_right Monitor (W): right_cv6,ea_right Monitor (W): right_cv7
6.16675,3.1055094428132184e-07,1.8503177239745378e-07,1.388663611912728e-07,1.1838171305046101e-07,1.1692877676738859e-07,1.6638235251180779e-07,1.8293356754981582e-07
6.167,3.1019644744683448e-07,1.8658003652932136e-07,1.3993497307669732e-07,1.188100127686809e-07,1.1692288320650382e-07,1.6617699977526084e-07,1.8294279209264366e-07
6.16725,3.0983184846726932e-07,1.8813819417147198e-07,1.4101109269878824e-07,1.1924544478597323e-07,1.1692407011067978e-07,1.6597290736674563e-07,1.8295204414039154e-07
6.1675,3.0945772577271578e-07,1.8970605386509545e-07,1.4209460696546208e-07,1.1968783894417715e-07,1.1693251603113643e-07,1.657699487590915e-07,1.8296135124408416e-07
6.16775,3.0907497953004713e-07,1.9128345833510246e-07,1.4318527977797583e-07,1.2013697278851564e-07,1.1694822103056797e-07,1.6556808902886161e-07,1.8297073399583084e-07
6.168,3.0868421535094425e-07,1.9287033695273414e-07,1.4428276274481042e-07,1.205927214179346e-07,1.1697105462392714e-07,1.653674186512558e-07,1.8298020661378005e-07
6.16825,3.0828458297301666e-07,1.9446636918884605e-07,1.4538658335153479e-07,1.2105522442274974e-07,1.1700081170652873e-07,1.6516804511085109e-07,1.8298976150799608e-07
6.1685,3.0787530541360554e-07,1.9607105813718099e-07,1.4649631108573229e-07,1.2152456412624328e-07,1.170372310453983e-07,1.6497015400790915e-07,1.8299940105050218e-07
6.16875,3.0745784425521705e-07,1.9768414854049516e-07,1.4761164939458258e-07,1.2200073843482226e-07,1.1708020059093353e-07,1.6477382010778568e-07,1.8300913964900148e-07
6.169,3.0703365908790445e-07,1.9930549121111865e-07,1.4873239607508451e-07,1.2248372499141885e-07,1.1712971478905464e-07,1.6457901701656372e-07,1.8301899651948948e-07
6.16925,3.0660188443805771e-07,2.0093493629844515e-07,1.4985842086069874e-07,1.229735305487281e-07,1.1718594756294532e-07,1.6438573533127e-07,1.8302900200995144e-07
6.1695,3.0616175121705472e-07,2.0257224169839055e-07,1.5098965078706749e-07,1.2347014703806178e-07,1.172490656230995e-07,1.6419387653215353e-07,1.8303917206966837e-07
6.16975,3.0571346299717717e-07,2.0421728130694949e-07,1.521259575716255e-07,1.2397357106855927e-07,1.1731921278361057e-07,1.6400328670280909e-07,1.8304950579159249e-07
6.17,3.0525784959607006e-07,2.0587015975143569e-07,1.5326719191535785e-07,1.24483953486518e-07,1.1739641196329113e-07,1.6381371673369241e-07,1.830599829862293e-07
6.17025,3.0479540860331308e-07,2.0753097740296942e-07,1.5441321993094066e-07,1.2500137694518406e-07,1.1748054137587727e-07,1.6362488198400657e-07,1.8307056332779729e-07
6.1705,3.0432623681009784e-07,2.0920025368644636e-07,1.5556394102151461e-07,1.2552576761533562e-07,1.1757151069411447e-07,1.6343663762618739e-07,1.8308119341527149e-07
6.17075,3.0384974756581588e-07,2.1087828469155792e-07,1.5671927050047311e-07,1.2605693928151769e-07,1.1766917439745335e-07,1.6324896657474933e-07,1.8309186860918346e-07
6.171,3.0336488172353169e-07,2.125645911279006e-07,1.5787900288392246e-07,1.2659480323531563e-07,1.1777339569987894e-07,1.6306191252774854e-07,1.8310260280576487e-07
6.17125,3.0287158334854075e-07,2.1425821429529011e-07,1.5904280754544747e-07,1.2713938034059863e-07,1.1788413692216453e-07,1.6287554579043992e-07,1.8311338949105461e-07
6.1715,3.0237267391063129e-07,2.1595831079788944e-07,1.6021038879592868e-07,1.2769065402647528e-07,1.1800128401291129e-07,1.6268996832373244e-07,1.8312420307920702e-07
6.17175,3.0186861871906697e-07,2.1766426222769435e-07,1.613815499235032e-07,1.2824851645102015e-07,1.1812470699295637e-07,1.6250532656914524e-07,1.8313502701435617e-07
6.172,3.0135871789558291e-07,2.1937564593475187e-07,1.6255618922405587e-07,1.2881283036492593e-07,1.1825413119475844e-07,1.6232178086434195e-07,1.8314585752849181e-07
6.17225,3.0084230713090983e-07,2.210923216953955e-07,1.6373431359116052e-07,1.2938345078716337e-07,1.1838954436899527e-07,1.6213952657192368e-07,1.8315668607967002e-07
6.1725,3.0031896428281941e-07,2.228142482831917e-07,1.649159371357805e-07,1.2996020642047746e-07,1.1853139471930012e-07,1.619587472794402e-07,1.8316748783142698e-07
6.17275,2.9978890562115579e-07,2.2454134922130675e-07,1.661010278114279e-07,1.3054292583790122e-07,1.1868022421763758e-07,1.6177949440913714e-07,1.83178243812997e-07
6.173,2.9925218670141176e-07,2.2627335616189055e-07,1.6728951035119977e-07,1.3113163183185001e-07,1.1883673781092674e-07,1.6160181248733268e-07,1.8318894858112809e-07
6.17325,2.9870771318592772e-07,2.2801005378402846e-07,1.6848126898424895e-07,1.3172646779566826e-07,1.1900171355640481e-07,1.6142580929443816e-07,1.8319960449339732e-07
6.1735,2.9815678481941173e-07,2.297505891557931e-07,1.6967610476143913e-07,1.3232756556905047e-07,1.1917552231853739e-07,1.6125172753745967e-07,1.8321021252602515e-07
6.17375,2.9760029887789522e-07,2.314938821828676e-07,1.7087382725145164e-07,1.329350454960105e-07,1.1935796623873585e-07,1.6107971297805618e-07,1.8322075030933997e-07
6.174,2.9703889492710448e-07,2.3323960741652765e-07,1.7207431839026312e-07,1.335488323012982e-07,1.1954844029828314e-07,1.6090977068901849e-07,1.8323121301962815e-07
6.17425,2.9647275124086068e-07,2.3498721004215546e-07,1.7327746168982326e-07,1.3416888367693863e-07,1.1974612822903097e-07,1.6074174873762348e-07,1.8324162019733675e-07
6.1745,2.95901616534969e-07,2.3673626954866973e-07,1.7448311578898092e-07,1.3479517931272589e-07,1.1995032325259901e-07,1.6057539143947964e-07,1.8325200271229122e-07
6.17475,2.9532627768411784e-07,2.3848628792470491e-07,1.7569114933366962e-07,1.3542772057475201e-07,1.2016060012639369e-07,1.6041050197812123e-07,1.8326237569092435e-07
6.175,2.9474717097903119e-07,2.4023649127025678e-07,1.7690142807278334e-07,1.3606654370614194e-07,1.2037678499379316e-07,1.6024689882485598e-07,1.8327273976430203e-07
6.17525,2.9416344622608097e-07,2.4198643674423999e-07,1.781137767321994e-07,1.3671171055134001e-07,1.2059886394057846e-07,1.6008426728824543e-07,1.8328309048442425e-07
6.1755,2.9357500541703778e-07,2.4373616381648797e-07,1.7932794703694628e-07,1.3736314093131023e-07,1.2082697878067527e-07,1.5992247555671404e-07,1.8329343487884156e-07
6.17575,2.9298150021248357e-07,2.4548542963589209e-07,1.8054372098652699e-07,1.3802074044823117e-07,1.2106128696775442e-07,1.5976153355201455e-07,1.8330378430636358e-07
6.176,2.92382081064522e-07,2.4723358097704116e-07,1.8176084676619456e-07,1.386844883175194e-07,1.2130187892443857e-07,1.5960155895871386e-07,1.8331413902168992e-07
6.17625,2.9177662037391269e-07,2.4897969368495573e-07,1.8297908483746028e-07,1.3935441555643705e-07,1.215487157673363e-07,1.5944287638453936e-07,1.8332450142071144e-07
6.1765,2.91165711177496e-07,2.5072308108393945e-07,1.8419820927877478e-07,1.4003060012572618e-07,1.2180157496409278e-07,1.592859184900835e-07,1.8333488237816507e-07
6.17675,2.9055015467005393e-07,2.5246413459793547e-07,1.8541805725280635e-07,1.4071300319997062e-07,1.2206015387952552e-07,1.5913131491555931e-07,1.8334529140549987e-07
6.177,2.8993031839041871e-07,2.5420370072290198e-07,1.8663839964756362e-07,1.4140159466693741e-07,1.2232416959925869e-07,1.5897958019391022e-07,1.8335571731663129e-07
6.17725,2.8930700472073073e-07,2.5594200784670528e-07,1.8785894287631222e-07,1.4209628089398177e-07,1.2259342409491332e-07,1.5883107481223168e-07,1.8336613237413607e-07
6.1775,2.8868003312087031e-07,2.5767787989322181e-07,1.890793293581584e-07,1.4279686340411374e-07,1.2286781593380176e-07,1.5868599502085128e-07,1.8337651018099467e-07
6.17775,2.8804913405432808e-07,2.5940936411598283e-07,1.9029922737722962e-07,1.4350312172876325e-07,1.2314740429523928e-07,1.5854437029990285e-07,1.8338684145036938e-07
6.178,2.8741463242906033e-07,2.6113506264961614e-07,1.9151842593570974e-07,1.4421486892614685e-07,1.2343239552652142e-07,1.5840611831774609e-07,1.8339711088481288e-07
6.17825,2.8677661408129508e-07,2.6285391924760565e-07,1.9273681490452324e-07,1.4493199215245485e-07,1.237230670616887e-07,1.5827107504085678e-07,1.8340730478624996e-07
6.1785,2.8613406594124626e-07,2.6456545417058346e-07,1.9395425651829501e-07,1.4565446234555111e-07,1.240197560100833e-07,1.5813906970182108e-07,1.8341738457258532e-07
6.17875,2.8548697780660893e-07,2.6626972792535547e-07,1.9517060520197897e-07,1.4638228133324061e-07,1.2432277687319282e-07,1.5800998517242647e-07,1.8342731393953396e-07
6.179,2.848358511169205e-07,2.6796682228342029e-07,1.9638561927414273e-07,1.4711546080350864e-07,1.2463235437072169e-07,1.5788371441172277e-07,1.8343707630618331e-07
6.17925,2.8418110831621857e-07,2.6965657279050859e-07,1.9759905804878396e-07,1.4785404647577134e-07,1.2494858246742262e-07,1.5776017354695305e-07,1.834466748412854e-07
6.1795,2.8352237548430303e-07,2.7133853488452005e-07,1.9881073757283781e-07,1.4859806377659158e-07,1.2527141754638735e-07,1.5763924194107433e-07,1.8345610825345126e-07
6.17975,2.828601719434269e-07,2.7301213223588881e-07,2.000204558291791e-07,1.4934734415824836e-07,1.2560068867157983e-07,1.5752083386672136e-07,1.8346537460462598e-07
6.18,2.8219497596785924e-07,2.7467639424897709e-07,2.0122788000573655e-07,1.5010169539977542e-07,1.2593603479930284e-07,1.5740493328489905e-07,1.8347447735668536e-07
6.18025,2.8152720248225955e-07,2.7632665803343005e-07,2.0243262074346919e-07,1.5086098416005747e-07,1.2627714824030411e-07,1.5729149327659526e-07,1.8348339813486789e-07
6.1805,2.8085669371945926e-07,2.7795882546505815e-07,2.0363430344059811e-07,1.5162512284325166e-07,1.2662388578943504e-07,1.5718049210114205e-07,1.834921184869029e-07
6.18075,2.8018363965145762e-07,2.7957247602077554e-07,2.0483269930628983e-07,1.5239403984505498e-07,1.2697621934290542e-07,1.5707188145099984e-07,1.8350061032730932e-07
6.181,2.7950774331092458e-07,2.8116906731809631e-07,2.0602782400251973e-07,1.5316760735854247e-07,1.2733422747086776e-07,1.5696560431913962e-07,1.8350885596713392e-07
6.18125,2.788289221216194e-07,2.8275053160035094e-07,2.0721976413939676e-07,1.5394564248586955e-07,1.2769801502117787e-07,1.5686167488501917e-07,1.8351684933806816e-07
6.1815,2.7814665577521363e-07,2.8431777126495043e-07,2.0840844543642499e-07,1.5472792471026095e-07,1.2806772817301625e-07,1.5676009661047275e-07,1.8352460688448527e-07
6.18175,2.774613589585406e-07,2.858703402316171e-07,2.095936603841327e-07,1.5551421546316223e-07,1.2844334870920732e-07,1.5666087426597363e-07,1.8353216418132126e-07
6.182,2.7677289159808442e-07,2.8740753275388389e-07,2.1077514824822524e-07,1.5630427707452439e-07,1.2882458328516628e-07,1.5656402965224342e-07,1.8353953953900977e-07
6.18225,2.7608120618585904e-07,2.8892777656548196e-07,2.1195284407306086e-07,1.5709788851210253e-07,1.2921099584915057e-07,1.5646957981606905e-07,1.8354676105609952e-07
6.1825,2.7538712318384164e-07,2.9042892453115467e-07,2.1312668285006769e-07,1.5789482950916949e-07,1.2960217759388231e-07,1.5637757968374144e-07,1.8355385514648647e-07
6.18275,2.7469099211153108e-07,2.9190954328189448e-07,2.1429641314049282e-07,1.5869492201864157e-07,1.2999796544664474e-07,1.5628806575082446e-07,1.8356084390473145e-07
6.183,2.7399292782853619e-07,2.9336953412819763e-07,2.154617107394973e-07,1.5949796971721462e-07,1.3039843834718531e-07,1.5620105500377705e-07,1.8356775783532146e-07
6.18325,2.7329299232155825e-07,2.9480915387527274e-07,2.1662198639659805e-07,1.6030381646540135e-07,1.3080383604399865e-07,1.5611657506203327e-07,1.8357460546896829e-07
6.1835,2.7259145527895116e-07,2.9622796418785335e-07,2.1777650103020638e-07,1.6111235135458951e-07,1.3121437447225592e-07,1.5603463101013863e-07,1.8358141411825631e-07
6.18375,2.7188816131008217e-07,2.9762950621915464e-07,2.1892466752922933e-07,1.6192348681475856e-07,1.3163013334114202e-07,1.559552069156927e-07,1.8358821377117346e-07
6.184,2.7118336265382403e-07,2.9901396584197268e-07,2.2006628728703079e-07,1.6273714226929964e-07,1.3205102410236129e-07,1.5587834695330758e-07,1.8359504727267664e-07
6.18425,2.7047717187005835e-07,3.0037503418928294e-07,2.2120131596384917e-07,1.6355326137435363e-07,1.3247694460553958e-07,1.5580407945868195e-07,1.8360193934690925e-07
6.1845,2.69768809949584e-07,3.0170926653421892e-07,2.2232968378108425e-07,1.6437173729332103e-07,1.3290782969766753e-07,1.5573247623925882e-07,1.83608882826938e-07
6.18475,2.6905797738306247e-07,3.0301535743974056e-07,2.2345117165454761e-07,1.6519241445664037e-07,1.3334358119053145e-07,1.5566360948896459e-07,1.8361587454712297e-07
6.185,2.6834437532855357e-07,3.0429387968975055e-07,2.2456531823431934e-07,1.6601514913881375e-07,1.337841606017853e-07,1.5559751771876258e-07,1.8362290578663603e-07
6.18525,2.6762791339171935e-07,3.0554567063337661e-07,2.2567159883949704e-07,1.6683982952977971e-07,1.3422961000009724e-07,1.5553432117916096e-07,1.8362998695600317e-07
6.1855,2.6690904924000752e-07,3.0677062802858799e-07,2.2676968518642518e-07,1.6766639406963917e-07,1.3467995407196006e-07,1.5547409917689295e-07,1.8363708936581227e-07
6.18575,2.6618841832162668e-07,3.0796805973105759e-07,2.2785942948362608e-07,1.6849474770496811e-07,1.3513519493456333e-07,1.5541690551396564e-07,1.8364419871462381e-07
6.186,2.654661103657983e-07,3.0913607800567442e-07,2.2894076270428462e-07,1.6932468747595172e-07,1.3559542300477021e-07,1.5536277135502905e-07,1.8365131509665319e-07
6.18625,2.6474255062858221e-07,3.1027335189721173e-07,2.3001364860819679e-07,1.7015593808450198e-07,1.3606074052877149e-07,1.5531160891804908e-07,1.836584303789687e-07
6.1865,2.6401801018535451e-07,3.1137896624170157e-07,2.310779676155756e-07,1.7098820508517639e-07,1.3653119954950908e-07,1.5526347220758736e-07,1.8366552685724443e-07
6.18675,2.6329231120449513e-07,3.1245238370120922e-07,2.3213339683619573e-07,1.7182119596580386e-07,1.3700681412434766e-07,1.5521840875882003e-07,1.8367258512610135e-07
6.187,2.62565032507946e-07,3.1349347362513131e-07,2.3317948466805757e-07,1.7265470377553507e-07,1.3748760284925758e-07,1.5517650432124991e-07,1.8367960378099498e-07
6.18725,2.6183616171356683e-07,3.1449903211642632e-07,2.3421561557464729e-07,1.734885977654949e-07,1.3797352505952102e-07,1.5513785764920444e-07,1.836866020322123e-07
6.1875,2.6110588924614047e-07,3.1546869265930352e-07,2.3524153079472286e-07,1.7432278382634213e-07,1.3846444867566158e-07,1.5510263268127193e-07,1.8369358099723276e-07
6.18775,2.6037462132844743e-07,3.1640886260780031e-07,2.3625726430105512e-07,1.7515714331794329e-07,1.3896022344751536e-07,1.5507095937511829e-07,1.8370054107872926e-07
6.188,2.5964243372426833e-07,3.1731950806671772e-07,2.3726295246211477e-07,1.7599155008836262e-07,1.3946065689664266e-07,1.5504291897777819e-07,1.8370747506379256e-07
6.18825,2.5890946605686439e-07,3.1819818382015104e-07,2.382588697061442e-07,1.7682587752040632e-07,1.3996553048562298e-07,1.550185297539952e-07,1.8371434970949618e-07
6.1885,2.5817673886061679e-07,3.1904266815715936e-07,2.3924497878294413e-07,1.7766008352331495e-07,1.4047459827665093e-07,1.5499770450892633e-07,1.8372113617258624e-07
6.18875,2.5744378848068028e-07,3.1985146247368312e-07,2.4022050142491978e-07,1.7849408316657347e-07,1.4098766169744236e-07,1.5498027211391871e-07,1.8372782211465015e-07
6.189,2.5671028959541637e-07,3.2062437338719205e-07,2.4118463847553275e-07,1.7932772296350448e-07,1.4150458321724406e-07,1.5496605666368446e-07,1.8373436440997924e-07
6.18925,2.5597633263566125e-07,3.2136049750125548e-07,2.4213725472696043e-07,1.8016080862854346e-07,1.4202526550252504e-07,1.5495502465570356e-07,1.8374072892559509e-07
6.1895,2.5524167725741913e-07,3.2205921019842049e-07,2.4307752619926974e-07,1.8099314207797891e-07,1.4254961393082461e-07,1.5494717550006048e-07,1.8374684749476223e-07
6.18975,2.5450614159574262e-07,3.2272131084848302e-07,2.4400500168180699e-07,1.8182461438849077e-07,1.430775565088631e-07,1.5494255398679193e-07,1.8375267775746997e-07
6.19,2.5376984404525527e-07,3.2334680564530707e-07,2.4491964145308176e-07,1.8265512567616408e-07,1.4360901915180365e-07,1.5494122161218562e-07,1.8375817649618661e-07
6.19025,2.530330245446155e-07,3.2393504466088745e-07,2.4582131866942981e-07,1.8348453217467506e-07,1.4414389323495834e-07,1.5494318035831223e-07,1.8376335325776029e-07
6.1905,2.5229610996185517e-07,3.2448330006129243e-07,2.4671047008242592e-07,1.8431264673239541e-07,1.4468203366240318e-07,1.549484392262421e-07,1.8376823195160856e-07
6.19075,2.5155791438324203e-07,3.2498880967356639e-07,2.4758734011845279e-07,1.8513922066542623e-07,1.4522327133209984e-07,1.5495705914706893e-07,1.8377281176882464e-07
6.191,2.5081848244132996e-07,3.2545012259208658e-07,2.4845139611092491e-07,1.8596396642957355e-07,1.4576736596728792e-07,1.549690756917082e-07,1.8377711203439605e-07
6.19125,2.5007826614849714e-07,3.2586758802806779e-07,2.4930196830768279e-07,1.8678661222583506e-07,1.4631414890237647e-07,1.5498451771496418e-07,1.8378116554231365e-07
6.1915,2.4933731641096391e-07,3.2624364124275537e-07,2.5013867051341974e-07,1.8760692490266497e-07,1.4686357889354105e-07,1.5500335128176393e-07,1.8378500784876391e-07
6.19175,2.4859584079413043e-07,3.2658024859035004e-07,2.5096179581646143e-07,1.8842471064415559e-07,1.4741570491296362e-07,1.5502541700877397e-07,1.8378863191614752e-07
6.192,2.4785423313148581e-07,3.2687819367399897e-07,2.5177109317220755e-07,1.892398894450617e-07,1.4797060837880031e-07,1.5505042211013826e-07,1.8379202882699427e-07
6.19225,2.4711268270574572e-07,3.2713729127291107e-07,2.5256604351582039e-07,1.9005249066099573e-07,1.4852843411547471e-07,1.5507791817370158e-07,1.8379519763201695e-07
6.1925,2.463711734817768e-07,3.273577558689991e-07,2.5334625512217158e-07,1.9086249911349261e-07,1.4908942859271793e-07,1.5510745288484909e-07,1.8379813678512903e-07
6.19275,2.4562967333215252e-07,3.2754046020126224e-07,2.5411141997697723e-07,1.916698023207237e-07,1.4965389872280246e-07,1.5513880423853771e-07,1.8380085942118405e-07
6.193,2.4488866966387621e-07,3.2768716523211697e-07,2.5486063312083249e-07,1.9247426253133686e-07,1.5022211439354826e-07,1.5517198427590336e-07,1.8380336415993262e-07
6.19325,2.4414930059770226e-07,3.2779601482666244e-07,2.5559358735268505e-07,1.9327571565624993e-07,1.5079422620591524e-07,1.5520708133291666e-07,1.8380564443837741e-07
6.1935,2.4341193722947845e-07,3.2786187055866141e-07,2.5631026510685808e-07,1.9407397663759663e-07,1.5137018223014434e-07,1.5524421200208115e-07,1.8380766353490747e-07
6.19375,2.4267632819037549e-07,3.278809288557077e-07,2.5701043211046202e-07,1.9486894894918448e-07,1.5194973299294111e-07,1.5528347608048818e-07,1.8380939552330419e-07
6.194,2.419423422053042e-07,3.2785337512754953e-07,2.5769389730730226e-07,1.9566056759974111e-07,1.5253250458999776e-07,1.5532488129039086e-07,1.8381082806848877e-07
6.19425,2.4121009240496268e-07,3.2778157792002505e-07,2.5836180294437971e-07,1.9644862891856619e-07,1.5311814145575835e-07,1.5536841374554523e-07,1.8381192976764623e-07
6.1945,2.4047971144411372e-07,3.2766860967085523e-07,2.590149373113196e-07,1.9723285937939696e-07,1.5370641850146428e-07,1.5541408677354645e-07,1.8381269413632594e-07
