Physical Time (s),enth_flux_enthalpy_left Monitor (W)
5.48675,-1.264428042118901e-07
5.487,-1.2533541835090509e-07
5.48725,-1.243224546026025e-07
5.4875,-1.2340232518853158e-07
5.48775,-1.2256675517534789e-07
5.488,-1.2180981810323164e-07
5.48825,-1.2113270107762234e-07
5.4885,-1.2053614612022165e-07
5.48875,-1.2001553788150628e-07
5.489,-1.1957204815076765e-07
5.48925,-1.1920428703828341e-07
5.4895,-1.1891604594375912e-07
5.48975,-1.1870895702074264e-07
5.49,-1.1858529999580471e-07
5.49025,-1.1854847009320998e-07
5.4905,-1.1860084284068798e-07
5.49075,-1.1874610242714938e-07
5.491,-1.1898855503017328e-07
5.49125,-1.1932946140706561e-07
5.4915,-1.1976691423218745e-07
5.49175,-1.203042102290725e-07
5.492,-1.2094505922262758e-07
5.49225,-1.21686015693692e-07
5.4925,-1.2252186882448105e-07
5.49275,-1.2345499785519255e-07
5.493,-1.2448601155702086e-07
5.49325,-1.2560815188944975e-07
5.4935,-1.2681124829770634e-07
5.49375,-1.2809612544390891e-07
5.494,-1.2946095876352442e-07
5.49425,-1.308936408958451e-07
5.4945,-1.323796012534662e-07
5.49475,-1.3391742936420441e-07
5.495,-1.3550463451726713e-07
5.49525,-1.3712741966516615e-07
5.4955,-1.3876967894318025e-07
5.49575,-1.4042860284189009e-07
5.496,-1.4210063753907775e-07
5.49625,-1.4377163011345478e-07
5.4965,-1.4542508125753774e-07
5.49675,-1.4705948150943708e-07
5.497,-1.4867440223343296e-07
5.49725,-1.5025598558550106e-07
5.4975,-1.5178964119884128e-07
5.49775,-1.5327685260902979e-07
5.498,-1.5471949405539984e-07
5.49825,-1.5610600802851228e-07
5.4985,-1.5742387591474909e-07
5.49875,-1.5867630601966142e-07
5.499,-1.5986475041078486e-07
5.49925,-1.609791378566626e-07
5.4995,-1.6201020498114188e-07
5.49975,-1.6296123423750171e-07
5.5,-1.6383591558196618e-07
5.50025,-1.6462837523700889e-07
5.5005,-1.6533438147733453e-07
5.50075,-1.6595992097421715e-07
5.501,-1.6650946829430258e-07
5.50125,-1.6698240703796989e-07
5.5015,-1.6737906269390791e-07
5.50175,-1.6770449231116768e-07
5.502,-1.6796270241363405e-07
5.50225,-1.6815369911707674e-07
5.5025,-1.6827847793648966e-07
5.50275,-1.6833933402118485e-07
5.503,-1.6833682469211666e-07
5.50325,-1.6827040231989214e-07
5.5035,-1.6813952074129867e-07
5.50375,-1.6794285874787157e-07
5.504,-1.676770393934885e-07
5.50425,-1.6733987189953517e-07
5.5045,-1.6692991606702999e-07
5.50475,-1.6644199395427598e-07
5.505,-1.6587013766112156e-07
5.50525,-1.6521143528031362e-07
5.5055,-1.6446496380650389e-07
5.50575,-1.6362429025245206e-07
5.506,-1.626829394667287e-07
5.50625,-1.6164086094100877e-07
5.5065,-1.6050081081851162e-07
5.50675,-1.5925866593612767e-07
5.507,-1.5791062539245896e-07
5.50725,-1.5646170871994377e-07
5.5075,-1.5491993767120336e-07
5.50775,-1.532848631348105e-07
5.508,-1.5155687116110296e-07
5.50825,-1.4974698060598291e-07
5.5085,-1.4786878084068399e-07
5.50875,-1.459250919218903e-07
5.509,-1.4391872353102233e-07
5.50925,-1.4186357671145439e-07
5.5095,-1.3977671463299653e-07
5.50975,-1.376592157850432e-07
5.51,-1.3551280706844595e-07
5.51025,-1.3335085102872202e-07
5.5105,-1.3119057321577226e-07
5.51075,-1.2901925061655243e-07
5.511,-1.2685257871438974e-07
5.51125,-1.2470593756175684e-07
5.5115,-1.2256471827560818e-07
5.51175,-1.2044291795142902e-07
5.512,-1.1835356821526573e-07
5.51225,-1.1628431166255534e-07
5.5125,-1.1424589541030979e-07
5.51275,-1.1224841604672214e-07
5.513,-1.1028732886591499e-07
5.51325,-1.0835562342274521e-07
5.5135,-1.0646201912953477e-07
5.51375,-1.0461392219221628e-07
5.514,-1.0280804306274677e-07
5.51425,-1.0104351899222632e-07
5.5145,-9.9325529485461407e-08
5.51475,-9.7662587731213662e-08
5.515,-9.6051422369351033e-08
5.51525,-9.4492225437727958e-08
5.5155,-9.2992840666240719e-08
5.51575,-9.1561961684735334e-08
5.516,-9.0201875757746026e-08
5.51625,-8.8917185345297399e-08
5.5165,-8.7717397145254465e-08
5.51675,-8.6612106580391074e-08
5.517,-8.5605920643566614e-08
5.51725,-8.4703870164740755e-08
5.5175,-8.3913559756467756e-08
5.51775,-8.3241095619126449e-08
5.518,-8.2690457038297322e-08
5.51825,-8.2267011883231474e-08
5.5185,-8.1974228482706286e-08
5.51875,-8.1814026622245288e-08
5.519,-8.1789189401986249e-08
5.51925,-8.190365501574344e-08
5.5195,-8.2156301297569707e-08
5.51975,-8.2544078930238389e-08
5.52,-8.3069284750317414e-08
5.52025,-8.373495749817109e-08
5.5205,-8.4536499924607355e-08
5.52075,-8.5466908189805119e-08
5.521,-8.6527297751198802e-08
5.52125,-8.7719363842747516e-08
5.5215,-8.90336982839768e-08
5.52175,-9.0457568290528724e-08
5.522,-9.1990541228154937e-08
5.52225,-9.3632020646495575e-08
5.5225,-9.5368031999734158e-08
5.52275,-9.7181623207574594e-08
5.523,-9.9071965339954034e-08
5.52325,-1.0103736964215301e-07
5.5235,-1.0306174573810809e-07
5.52375,-1.0512634762620137e-07
5.524,-1.0723289054375917e-07
5.52425,-1.093826827319838e-07
5.5245,-1.1156127411367013e-07
5.52475,-1.1375278234705541e-07
5.525,-1.1595980946123561e-07
5.52525,-1.1818441819600339e-07
5.5255,-1.2041391769602566e-07
5.52575,-1.2263414727057678e-07
5.526,-1.2484897414678911e-07
5.52625,-1.2706081155872295e-07
5.5265,-1.2925825382208692e-07
5.52675,-1.3142644674274059e-07
5.527,-1.3357019285127304e-07
5.52725,-1.3569284091960503e-07
5.5275,-1.377830320823037e-07
5.52775,-1.3982771665464323e-07
5.528,-1.4183237211914537e-07
5.52825,-1.4380270302375704e-07
5.5285,-1.4572771365577263e-07
5.52875,-1.4759476358703722e-07
5.529,-1.4941030547795587e-07
5.52925,-1.5117916027596877e-07
5.5295,-1.5289173912810621e-07
5.52975,-1.5453760454588219e-07
5.53,-1.5612365795320543e-07
5.53025,-1.5765420799032456e-07
5.5305,-1.591220171822124e-07
5.53075,-1.6051887845180713e-07
5.531,-1.6185004505711206e-07
5.53125,-1.6311934062608619e-07
5.5315,-1.6432056443083437e-07
5.53175,-1.6544620661229795e-07
5.532,-1.6650076768205924e-07
5.53225,-1.6748662521678867e-07
5.5325,-1.6839890589264916e-07
5.53275,-1.6923075482709003e-07
5.533,-1.6998500307912011e-07
5.53325,-1.7066272000627502e-07
5.5335,-1.7125805142232328e-07
5.53375,-1.7176582018175118e-07
5.534,-1.7218585730790517e-07
5.53425,-1.7251751289382989e-07
5.5345,-1.7275573686044006e-07
5.53475,-1.7289627766148486e-07
5.535,-1.7293828923552566e-07
5.53525,-1.7287923569345595e-07
5.5355,-1.7271618682811355e-07
5.53575,-1.7244793354249914e-07
5.536,-1.7207405981365729e-07
5.53625,-1.7159364226583842e-07
5.5365,-1.710086028536838e-07
5.53675,-1.7032254414944284e-07
5.537,-1.6953614122425528e-07
5.53725,-1.6865242043930756e-07
5.5375,-1.676763830984195e-07
5.53775,-1.6661572788410131e-07
5.538,-1.6547354951545827e-07
5.53825,-1.6425243181955846e-07
5.5385,-1.6296028992619012e-07
5.53875,-1.6160634609390648e-07
5.539,-1.6019280617479517e-07
5.53925,-1.5872418554096595e-07
5.5395,-1.5720770487914365e-07
5.53975,-1.5565458906503097e-07
5.54,-1.5406760844587381e-07
5.54025,-1.5245753029335426e-07
5.5405,-1.5082395045351044e-07
5.54075,-1.4917843570530237e-07
5.541,-1.4752844472805795e-07
5.54125,-1.4587893465318171e-07
5.5415,-1.4424131361608886e-07
5.54175,-1.4261592280474477e-07
5.542,-1.4101018615509179e-07
5.54225,-1.3943229207921063e-07
5.5425,-1.3788507847312006e-07
5.54275,-1.3637868399184815e-07
5.543,-1.3491170057987236e-07
5.54325,-1.3349162159161881e-07
5.5435,-1.3212492714470486e-07
5.54375,-1.3081486114056305e-07
5.544,-1.2957061989908035e-07
5.54425,-1.2839294517648592e-07
5.5445,-1.2728872826128771e-07
5.54475,-1.2626332640366055e-07
5.545,-1.2532203385586139e-07
5.54525,-1.2447104818134281e-07
5.5455,-1.2371357673939146e-07
5.54575,-1.2305371845497434e-07
5.546,-1.2249262833896219e-07
5.54625,-1.2203656258974684e-07
5.5465,-1.2168882769206372e-07
5.54675,-1.2145438225886272e-07
5.547,-1.2133523322330853e-07
5.54725,-1.2132642353088646e-07
5.5475,-1.21433848625368e-07
5.54775,-1.2165586529674521e-07
5.548,-1.2199928478632401e-07
5.54825,-1.2245792098852665e-07
5.5485,-1.2302151771814463e-07
5.54875,-1.2369298811819334e-07
5.549,-1.2446476143174911e-07
5.54925,-1.2534165548052434e-07
5.5495,-1.2631058163640313e-07
5.54975,-1.2735765692491164e-07
5.55,-1.2848459093973355e-07
5.55025,-1.296819027790703e-07
5.5505,-1.3095556963548535e-07
5.55075,-1.3229193325984054e-07
5.551,-1.3367616065820687e-07
5.55125,-1.3511437000485169e-07
5.5515,-1.3659788509913443e-07
5.55175,-1.3813994673165722e-07
5.552,-1.3972761633312295e-07
5.55225,-1.413480483449981e-07
5.5525,-1.4301052940941959e-07
5.55275,-1.4471106435884495e-07
5.553,-1.4646417394997651e-07
5.55325,-1.4825911159830022e-07
5.5535,-1.5008463638531228e-07
5.55375,-1.5195081803477873e-07
5.554,-1.5385180281804178e-07
5.55425,-1.5580564707899379e-07
5.5545,-1.577966210197253e-07
5.55475,-1.5980881687133762e-07
5.555,-1.6185077404117116e-07
5.55525,-1.6391349918035447e-07
5.5555,-1.6601188089753568e-07
5.55575,-1.6813295482235812e-07
5.556,-1.7026213087395874e-07
5.55625,-1.7241043056758589e-07
5.5565,-1.7456673428248736e-07
5.55675,-1.7674941624001768e-07
5.557,-1.7894233240965992e-07
5.55725,-1.8113192318356879e-07
5.5575,-1.8332614778066383e-07
5.55775,-1.8551517917433713e-07
5.558,-1.8771311623791581e-07
5.55825,-1.8990619700318551e-07
5.5585,-1.920762641983274e-07
5.55875,-1.9422965639205392e-07
5.559,-1.9635867092395935e-07
5.55925,-1.9847428288355923e-07
5.5595,-2.0055986189078814e-07
5.55975,-2.0259933108750802e-07
5.56,-2.0459849604191698e-07
5.56025,-2.0654716985613115e-07
5.5605,-2.0845543068313363e-07
5.56075,-2.1030689815277616e-07
5.561,-2.1208595768635002e-07
5.56125,-2.1379846292369033e-07
5.5615,-2.1543459979927567e-07
5.56175,-2.1700115665751225e-07
5.562,-2.1848754009463594e-07
5.56225,-2.1988273018124876e-07
5.5625,-2.2119244738668951e-07
5.56275,-2.2241230598712512e-07
5.563,-2.2355045679216451e-07
5.56325,-2.246025329719714e-07
5.5635,-2.2556414055770883e-07
5.56375,-2.264438122153519e-07
5.564,-2.2724135280537936e-07
5.56425,-2.2796485890782808e-07
5.5645,-2.2861296541618809e-07
5.56475,-2.2918364064854506e-07
5.565,-2.2968112797673576e-07
5.56525,-2.3010357723622897e-07
5.5655,-2.3045473286255926e-07
5.56575,-2.3073091074050931e-07
5.566,-2.3093091914941287e-07
5.56625,-2.3105427916320623e-07
5.5665,-2.3109886668692881e-07
5.56675,-2.3106369207398881e-07
5.567,-2.3094797621464413e-07
5.56725,-2.3075206745088369e-07
5.5675,-2.3047615178925407e-07
5.56775,-2.3012203160079989e-07
5.568,-2.2968911537832801e-07
5.56825,-2.2918108536436764e-07
5.5685,-2.2860198539943228e-07
5.56875,-2.2795371389575772e-07
5.569,-2.2724144708863524e-07
5.56925,-2.264647940227844e-07
5.5695,-2.2563157491348753e-07
5.56975,-2.2475017427962362e-07
5.57,-2.2382250767229555e-07
5.57025,-2.2285872269828787e-07
5.5705,-2.218613889616434e-07
5.57075,-2.2084321498490968e-07
5.571,-2.1981729717623805e-07
5.57125,-2.1878938870606186e-07
5.5715,-2.1777121213062204e-07
5.57175,-2.1676697179365619e-07
5.572,-2.1578838382141135e-07
5.57225,-2.148470337950943e-07
5.5725,-2.1394656823823453e-07
5.57275,-2.1309633204706814e-07
5.573,-2.1229642368994715e-07
5.57325,-2.1155352813254964e-07
5.5735,-2.1087319431496105e-07
5.57375,-2.1025476428423524e-07
5.574,-2.0969964360613363e-07
5.57425,-2.0920459104348548e-07
5.5745,-2.0877105340646304e-07
5.57475,-2.0839940342739032e-07
5.575,-2.0808616379487817e-07
5.57525,-2.0783041900699534e-07
5.5755,-2.0762893778102888e-07
5.57575,-2.0748259568567081e-07
5.576,-2.073920542576977e-07
5.57625,-2.0735647048328056e-07
5.5765,-2.0737691118525986e-07
5.57675,-2.0745570231392201e-07
5.577,-2.0759563499661894e-07
5.57725,-2.0779910943761096e-07
5.5775,-2.0807065810147866e-07
5.57775,-2.084134884369115e-07
5.578,-2.0883282901210078e-07
5.57825,-2.0933253561633846e-07
5.5785,-2.0991511992446181e-07
5.57875,-2.1058521844048731e-07
5.579,-2.1134447602148287e-07
5.57925,-2.1219926307822183e-07
5.5795,-2.1314983668195873e-07
5.57975,-2.1419365748442203e-07
5.58,-2.1533335057177602e-07
5.58025,-2.1656640563674026e-07
5.5805,-2.1789489322222935e-07
5.58075,-2.1931246221616117e-07
5.581,-2.2081140799333401e-07
5.58125,-2.2239106049952837e-07
5.5815,-2.240415052877328e-07
5.58175,-2.2576501890680221e-07
5.582,-2.2755168356630586e-07
5.58225,-2.2939069056726456e-07
5.5825,-2.3128126381552863e-07
5.58275,-2.3321297122051959e-07
5.583,-2.3518958926373315e-07
5.58325,-2.3720220566218043e-07
5.5835,-2.3923956880276408e-07
5.58375,-2.4130564942018623e-07
5.584,-2.4339178934186762e-07
5.58425,-2.4550810034901555e-07
5.5845,-2.4764596454671037e-07
5.58475,-2.4979721030796823e-07
5.585,-2.5196802656283564e-07
5.58525,-2.5415234990342303e-07
5.5855,-2.5636372162244163e-07
5.58575,-2.585947355576099e-07
5.586,-2.6083565036562293e-07
5.58625,-2.6309603040540719e-07
5.5865,-2.6536926117218631e-07
5.58675,-2.6766796148332084e-07
5.587,-2.6998552328370454e-07
5.58725,-2.7231102433316537e-07
5.5875,-2.7465360689930202e-07
5.58775,-2.7700658844464198e-07
5.588,-2.793796224184688e-07
5.58825,-2.8176550856087787e-07
5.5885,-2.8415246126163667e-07
5.58875,-2.8654748366410942e-07
5.589,-2.8894075007131712e-07
5.58925,-2.913419806930224e-07
5.5895,-2.9373962213526882e-07
5.58975,-2.9612007457003336e-07
5.59,-2.9848666482991493e-07
5.59025,-3.0082622689486807e-07
5.5905,-3.0314382013386206e-07
5.59075,-3.0542560049548286e-07
5.591,-3.0765653359860878e-07
5.59125,-3.0983767655152927e-07
5.5915,-3.1195549104439728e-07
5.59175,-3.1401380838319769e-07
5.592,-3.1599874026142391e-07
5.59225,-3.1789752291952707e-07
5.5925,-3.1971195354191795e-07
5.59275,-3.2143177193135768e-07
5.593,-3.2306178303160904e-07
5.59325,-3.2459219288926525e-07
5.5935,-3.2601408942413195e-07
5.59375,-3.2732911496194056e-07
5.594,-3.2853076425308138e-07
5.59425,-3.2962140691418469e-07
5.5945,-3.3059493453253269e-07
5.59475,-3.3144608412528009e-07
5.595,-3.3217582445570472e-07
5.59525,-3.3277999639114317e-07
5.5955,-3.3326004362472291e-07
5.59575,-3.3361375318720316e-07
5.596,-3.3384087777152974e-07
5.59625,-3.3394365361143365e-07
5.5965,-3.339234654763972e-07
5.59675,-3.337831319159972e-07
5.597,-3.3352643129238086e-07
5.59725,-3.3316004995715715e-07
5.5975,-3.3268742657441124e-07
5.59775,-3.3211557504095672e-07
5.598,-3.3144601047825322e-07
5.59825,-3.3068692027187603e-07
5.5985,-3.2984719746030682e-07
5.59875,-3.2892994924233252e-07
5.599,-3.2794408099734475e-07
5.59925,-3.2688967853854872e-07
5.5995,-3.2577744663867777e-07
5.59975,-3.2461908162161912e-07
5.6,-3.234181880688378e-07
5.60025,-3.2218607772334206e-07
5.6005,-3.209250978579718e-07
5.60075,-3.1964812203198666e-07
5.601,-3.1836883405305456e-07
5.60125,-3.1709260692862087e-07
5.6015,-3.158317079470706e-07
5.60175,-3.1458842129099854e-07
5.602,-3.1337558866488497e-07
5.60225,-3.1220540450379272e-07
5.6025,-3.1108132943429132e-07
5.60275,-3.1001440402958818e-07
5.603,-3.0900498126801726e-07
5.60325,-3.0806396683817712e-07
5.6035,-3.0720169985939674e-07
5.60375,-3.0641958103419215e-07
5.604,-3.0572488123202179e-07
5.60425,-3.0511588621771984e-07
5.6045,-3.045997366608305e-07
5.60475,-3.0418174390306263e-07
5.605,-3.0386056973553834e-07
5.60525,-3.0363821593842046e-07
5.6055,-3.0351178460951354e-07
5.60575,-3.0348271765231513e-07
5.606,-3.0355054476486737e-07
5.60625,-3.0371155115219469e-07
5.6065,-3.039616889044574e-07
5.60675,-3.0429687417648083e-07
5.607,-3.0471222642694707e-07
5.60725,-3.0520307980437479e-07
5.6075,-3.0576371086738436e-07
5.60775,-3.0638718929679987e-07
5.608,-3.0706913157235497e-07
5.60825,-3.0780250125597379e-07
5.6085,-3.0858334701639013e-07
5.60875,-3.0940961403625337e-07
5.609,-3.1027587994104808e-07
5.60925,-3.1117654975738958e-07
5.6095,-3.1211062692144278e-07
5.60975,-3.1307863672997026e-07
5.61,-3.1407769084991694e-07
5.61025,-3.1510433259040949e-07
5.6105,-3.1616205572509041e-07
5.61075,-3.1725395751988031e-07
5.611,-3.1837875455194621e-07
5.61125,-3.195350907249019e-07
5.6115,-3.2072704186838188e-07
5.61175,-3.2196043351804825e-07
5.612,-3.2323366885912379e-07
5.61225,-3.2454595325105163e-07
5.6125,-3.2590341342301823e-07
5.61275,-3.2730989820934878e-07
5.613,-3.2876531635123767e-07
5.61325,-3.3026749506251524e-07
5.6135,-3.3182100303471226e-07
5.61375,-3.33430535245839e-07
5.614,-3.3509433787536681e-07
5.61425,-3.3680853026904421e-07
5.6145,-3.3857634733091067e-07
5.61475,-3.404007052443749e-07
5.615,-3.4227531447918614e-07
5.61525,-3.4419309507505762e-07
5.6155,-3.4615591467539265e-07
5.61575,-3.4816302308324568e-07
5.616,-3.5020778478473338e-07
5.61625,-3.5227935013225461e-07
5.6165,-3.5437951432525987e-07
5.61675,-3.5650663493338179e-07
5.617,-3.5865163145314138e-07
5.61725,-3.608013748393662e-07
5.6175,-3.629564067401736e-07
5.61775,-3.6511380531515672e-07
5.618,-3.6726237530278416e-07
5.61825,-3.6938884907030274e-07
5.6185,-3.7149115623762399e-07
5.61875,-3.7356635033501775e-07
5.619,-3.7560285150275674e-07
5.61925,-3.7758823623321595e-07
5.6195,-3.7952071417978623e-07
5.61975,-3.8139857992339079e-07
5.62,-3.8321211711211879e-07
5.62025,-3.8495174467749792e-07
5.6205,-3.8661746024546528e-07
5.62075,-3.882114571782629e-07
5.621,-3.8972566683619282e-07
5.62125,-3.9115610410242801e-07
5.6215,-3.9250544159879326e-07
5.62175,-3.9377355030498795e-07
5.622,-3.9495666222179542e-07
5.62225,-3.9605349207392297e-07
5.6225,-3.9706515085860064e-07
5.62275,-3.9799181381235816e-07
5.623,-3.9883264338530241e-07
5.62325,-3.9958828411735071e-07
5.6235,-4.0026144508668769e-07
5.62375,-4.0085248579701105e-07
5.624,-4.0136649359583732e-07
5.62425,-4.0180545289545739e-07
5.6245,-4.0217314261393607e-07
5.62475,-4.0247723778122365e-07
5.625,-4.0271859269809223e-07
5.62525,-4.029037440276891e-07
5.6255,-4.0304207420148684e-07
5.62575,-4.0313129898341174e-07
5.626,-4.0317709947684704e-07
5.62625,-4.0318673296337806e-07
5.6265,-4.0315877229629335e-07
5.62675,-4.0308834721414568e-07
5.627,-4.0298009662097606e-07
5.62725,-4.0283844236318495e-07
5.6275,-4.0265506297987859e-07
5.62775,-4.0242294166619544e-07
5.628,-4.0214556996709172e-07
5.62825,-4.0182544866228659e-07
5.6285,-4.0145351002346775e-07
5.62875,-4.0102040811219017e-07
5.629,-4.005309313102203e-07
5.62925,-3.9998895575378313e-07
5.6295,-3.9938377207669687e-07
5.62975,-3.987085799805375e-07
5.63,-3.9796605457581399e-07
5.63025,-3.97164153027571e-07
5.6305,-3.9629457747403674e-07
5.63075,-3.9534557785786369e-07
5.631,-3.9432777441473103e-07
5.63125,-3.9325315901890046e-07
5.6315,-3.9211703717389263e-07
5.63175,-3.9091104581156882e-07
5.632,-3.8965465056893247e-07
5.63225,-3.8836376109588593e-07
5.6325,-3.8703866759159082e-07
5.63275,-3.8568052963090514e-07
5.633,-3.8430994443877269e-07
5.63325,-3.8294907261815934e-07
5.6335,-3.816003777948677e-07
5.63375,-3.8026590975875209e-07
5.634,-3.7896640364372989e-07
5.63425,-3.7772253245896734e-07
5.6345,-3.7653377545878368e-07
5.63475,-3.754008587401524e-07
5.635,-3.7433980882175965e-07
5.63525,-3.7336440353911046e-07
5.6355,-3.7247195084844583e-07
5.63575,-3.7165671485853282e-07
5.636,-3.7092874075723272e-07
5.63625,-3.7029525858349085e-07
5.6365,-3.6974812361413849e-07
5.63675,-3.6927904438900439e-07
5.637,-3.6889159160007855e-07
5.63725,-3.6858698969436831e-07
5.6375,-3.6835449301592203e-07
5.63775,-3.6818467460441065e-07
5.638,-3.6807666912613913e-07
5.63825,-3.680293245848379e-07
5.6385,-3.6803221926641589e-07
5.63875,-3.6807732443918926e-07
5.639,-3.6816333688709222e-07
5.63925,-3.6829102277150511e-07
5.6395,-3.6845573071994627e-07
5.63975,-3.6865446263128666e-07
5.64,-3.6889102278209963e-07
5.64025,-3.6916955877471825e-07
5.6405,-3.6949075641255814e-07
5.64075,-3.6985970988027122e-07
5.641,-3.7028380753177813e-07
5.64125,-3.7076879884105958e-07
5.6415,-3.713207988599961e-07
5.64175,-3.7194661182853246e-07
5.642,-3.7265074615379736e-07
5.64225,-3.7343519095496936e-07
5.6425,-3.7430441491255633e-07
5.64275,-3.7526042668612247e-07
5.643,-3.7630076706562973e-07
5.64325,-3.77419500590082e-07
5.6435,-3.7861476996529756e-07
5.64375,-3.7988293549930167e-07
5.644,-3.8121405034529021e-07
5.64425,-3.825970671490617e-07
5.6445,-3.8402703912760153e-07
5.64475,-3.8549823640769232e-07
5.645,-3.8699873009781442e-07
5.64525,-3.8851459554628624e-07
5.6455,-3.9003983183956597e-07
5.64575,-3.9156931381611217e-07
5.646,-3.9309040704900883e-07
5.64625,-3.9458829003222085e-07
5.6465,-3.9606013497940087e-07
5.64675,-3.9750155226940944e-07
5.647,-3.9890126344840249e-07
5.64725,-4.0024833078778975e-07
5.6475,-4.0154732260620985e-07
5.64775,-4.0278955653831601e-07
5.648,-4.0396703968007803e-07
5.64825,-4.0508705515747406e-07
5.6485,-4.0614460601989367e-07
5.64875,-4.0714002964850794e-07
5.649,-4.0807102211009001e-07
5.64925,-4.0894504382429206e-07
5.6495,-4.0976094823017536e-07
5.64975,-4.1052132441259757e-07
5.65,-4.1122482561672933e-07
5.65025,-4.1187859349362739e-07
5.6505,-4.1248148588478461e-07
