Physical Time (s),ep_top Monitor (W): top_cv1,ep_top Monitor (W): top_cv2,ep_top Monitor (W): top_cv3,ep_top Monitor (W): top_cv4,ep_top Monitor (W): top_cv5,ep_top Monitor (W): top_cv6,ep_top Monitor (W): top_cv7
5.83825,3.6931785222051592e-09,3.0997064281437065e-10,2.5792678410913021e-10,2.320115191976041e-10,2.4303875172096336e-10,4.3300829889550782e-10,2.2574163941693391e-10
5.8385,3.6804612693380305e-09,3.0830479713372544e-10,2.566259016002035e-10,2.3086704907175698e-10,2.4175848268083477e-10,4.302223875090272e-10,2.2336408475656224e-10
5.83875,3.6677865874550665e-09,3.0665276041035796e-10,2.5534926853954894e-10,2.2974909201397051e-10,2.4049917189780438e-10,4.2745092067715835e-10,2.2109120719357599e-10
5.839,3.6551088173817301e-09,3.0500503486497173e-10,2.5408929550059007e-10,2.2865206751071423e-10,2.3925595160049482e-10,4.2468421121193366e-10,2.1891774025028254e-10
5.83925,3.6423973536082356e-09,3.0335541511545241e-10,2.5283990778221513e-10,2.2757123923750118e-10,2.3802501367317074e-10,4.2191508459914275e-10,2.1684005938016111e-10
5.8395,3.6296865320443907e-09,3.0170790727406365e-10,2.5160559266954838e-10,2.2651251624636608e-10,2.3680987027237111e-10,4.1915116331639806e-10,2.1485987557792895e-10
5.83975,3.6170322282065526e-09,3.000699193765263e-10,2.5039271727042466e-10,2.2548228089039609e-10,2.3561556624288251e-10,4.1640309703612918e-10,2.1298023294440614e-10
5.84,3.6043735536973562e-09,2.9843270018842358e-10,2.4919222725317902e-10,2.2447311805777118e-10,2.3443745570439253e-10,4.1366298150415085e-10,2.1118868977829624e-10
5.84025,3.591654566658455e-09,2.9678886981944891e-10,2.4799614365259393e-10,2.2347814111025865e-10,2.3327070965206092e-10,4.1092483220661215e-10,2.0947356119163286e-10
5.8405,3.5789093609222436e-09,2.951441395063439e-10,2.4680919079488092e-10,2.2250093343976933e-10,2.3211712035682888e-10,4.0820313850050872e-10,2.0783360664077889e-10
5.84075,3.5661837803034405e-09,2.9350582589064591e-10,2.4563759410042452e-10,2.2154595105982167e-10,2.3097836234133105e-10,4.0551474256308117e-10,2.0627021616049721e-10
5.841,3.5534037789498632e-09,2.9186504194915343e-10,2.4447140841937418e-10,2.2060344733931215e-10,2.2984742467009296e-10,4.0286046000456218e-10,2.0477193987507979e-10
5.84125,3.5405042897477387e-09,2.9021399059368775e-10,2.4330227060742877e-10,2.1966372639841913e-10,2.2871784017200415e-10,4.0024501497718327e-10,2.0333109308673215e-10
5.8415,3.5275113855721081e-09,2.8855793970771465e-10,2.4213471531425034e-10,2.1872896758872632e-10,2.2759061516259237e-10,3.9768490586488676e-10,2.019514719330919e-10
5.84175,3.5144649784394954e-09,2.8690337505490949e-10,2.4097373181047633e-10,2.1780226575492077e-10,2.2646830951025998e-10,3.9519828040530974e-10,2.0063564162103997e-10
5.842,3.5012815020506988e-09,2.8524084179133237e-10,2.3980931951529283e-10,2.1687417105369646e-10,2.2534526344654783e-10,3.9278129126202064e-10,1.9937346905016477e-10
5.84225,3.487896287993566e-09,2.8356213519937296e-10,2.3863174127942923e-10,2.1593440469469487e-10,2.2421447775827728e-10,3.9042276712860997e-10,1.9815412830075784e-10
5.8425,3.4743303897961995e-09,2.8187094237801013e-10,2.3744389645564813e-10,2.1498547396293565e-10,2.2307784363673013e-10,3.8813038348367122e-10,1.9697722827317172e-10
5.84275,3.4606183058246724e-09,2.8017336443388108e-10,2.3625016815253002e-10,2.1403049249451358e-10,2.2193772386833463e-10,3.8591210427078873e-10,1.9584407045634831e-10
5.843,3.4466775650820366e-09,2.7845870613820224e-10,2.3503934859404892e-10,2.1305954721888744e-10,2.2078909041872462e-10,3.8375602000757783e-10,1.9474486643303062e-10
5.84325,3.4324386032744285e-09,2.7671693947049555e-10,2.338012859927587e-10,2.120645148197584e-10,2.1962876629712779e-10,3.8164934238202671e-10,1.936731771891828e-10
5.8435,3.4179277852943017e-09,2.7495238822537112e-10,2.3253982979654048e-10,2.1104923905270386e-10,2.184612283499324e-10,3.795945970822668e-10,1.9263336099607586e-10
5.84375,3.4032018321251168e-09,2.7317224574724045e-10,2.3126192161220586e-10,2.1002136113715512e-10,2.1729411458128266e-10,3.775972664339335e-10,1.916339356285642e-10
5.844,3.3881753633293447e-09,2.7136542069425965e-10,2.2995818588529569e-10,2.0897403463237815e-10,2.1612588189533813e-10,3.7563736097048421e-10,1.9067313546047597e-10
5.84425,3.3727738201103304e-09,2.6952032369722674e-10,2.2862023670085097e-10,2.0790203565626803e-10,2.1495509832623388e-10,3.736955265253627e-10,1.8975097520413113e-10
5.8445,3.3570475754480694e-09,2.6764334671702753e-10,2.2725597885667965e-10,2.0681353768008244e-10,2.1378835647726564e-10,3.717706900613791e-10,1.888762886235662e-10
5.84475,3.341067900225083e-09,2.6574277418929079e-10,2.2587514581533211e-10,2.0571887475514305e-10,2.126332062255896e-10,3.6986470232251802e-10,1.880568677775473e-10
5.845,3.3247564622077851e-09,2.6380715302811535e-10,2.244701614215154e-10,2.0461395885177719e-10,2.1148671041496047e-10,3.6795670189854041e-10,1.8728418697724118e-10
5.84525,3.3080465072940237e-09,2.6182545987272121e-10,2.230336399672273e-10,2.0349479553923583e-10,2.103446736449512e-10,3.6602969131943889e-10,1.8654738380308514e-10
5.8455,3.2910105633143434e-09,2.5980495515662279e-10,2.2157405162727048e-10,2.0237015185077143e-10,2.0921026783490806e-10,3.6408956662791834e-10,1.8584227541420162e-10
5.84575,3.2737244883205195e-09,2.577543948433765e-10,2.2010092533328359e-10,2.0124932714010305e-10,2.0808547453428543e-10,3.6214282905813043e-10,1.8516179367283856e-10
5.846,3.2561220582938736e-09,2.5566229373358691e-10,2.186054209274684e-10,2.0012567284857176e-10,2.0696273394001732e-10,3.601807338315484e-10,1.844866811314986e-10
5.84625,3.2381618626104372e-09,2.5351961622456222e-10,2.1708008311220629e-10,1.9899259057186311e-10,2.0583504117718944e-10,3.5819902508888579e-10,1.8379623627957797e-10
5.8465,3.2199114510752801e-09,2.513330607393885e-10,2.1553250001364848e-10,1.9785459025417044e-10,2.0470270854055856e-10,3.5620937392998435e-10,1.8307866209160384e-10
5.84675,3.2014573414327496e-09,2.4911209965476741e-10,2.1397109614026134e-10,1.967163423043383e-10,2.0356794543254101e-10,3.5422715433151096e-10,1.8232394158881225e-10
5.847,3.182740793140137e-09,2.4684607486877449e-10,2.1238672921322699e-10,1.9556721037286004e-10,2.0242322010698266e-10,3.5224702028817505e-10,1.8151157763960469e-10
5.84725,3.1637085841215204e-09,2.4452595676901606e-10,2.107708570326062e-10,1.9439701679467539e-10,2.0126305391181242e-10,3.5026648737757726e-10,1.8062570027574068e-10
5.8475,3.144436103219566e-09,2.4216028703976886e-10,2.0913142330442762e-10,1.93209529862454e-10,2.0009018132613051e-10,3.4829817592589471e-10,1.7966741033210312e-10
5.84775,3.1250113557962218e-09,2.3976017288236987e-10,2.0747683291743361e-10,1.9200980650884367e-10,1.9890792873006814e-10,3.4635269926611624e-10,1.7864379270812831e-10
5.848,3.1053718563678959e-09,2.3731620568774248e-10,2.0579680970899397e-10,1.907889501991961e-10,1.9771264286633378e-10,3.444237233295562e-10,1.7755865393153919e-10
5.84825,3.0854707644043903e-09,2.3482273569059309e-10,2.0408356064792005e-10,1.8954026143279425e-10,1.9650266191091918e-10,3.4250788703767282e-10,1.7642405984670592e-10
5.8485,3.0653720146002721e-09,2.3228868100190157e-10,2.0234389521383051e-10,1.8826986078846844e-10,1.95283102947625e-10,3.4061312538428959e-10,1.7526027558617472e-10
5.84875,3.0451711141033468e-09,2.2972777071366906e-10,2.0058716602950802e-10,1.8698521906560114e-10,1.9406070609090387e-10,3.3874926191458744e-10,1.7408962324136392e-10
5.849,3.0247988201053988e-09,2.2713205939651415e-10,1.9880429151377584e-10,1.8568098506770377e-10,1.9283468859127575e-10,3.3690814801729094e-10,1.7292141895992538e-10
5.84925,3.0041852965465692e-09,2.2449468271453285e-10,1.969862917923509e-10,1.8435118628669826e-10,1.9160335810145355e-10,3.3507925661582979e-10,1.7175771717398232e-10
5.8495,2.9834048687279429e-09,2.2182716708704969e-10,1.9514099800466316e-10,1.8300336359955449e-10,1.9037195620330753e-10,3.3326664604634379e-10,1.7060341514042743e-10
5.84975,2.9625340585934836e-09,2.1914184165332258e-10,1.9327834939347333e-10,1.8164637138181989e-10,1.8914545529515333e-10,3.3147165636896145e-10,1.6945878737660988e-10
5.85,2.9414953329350749e-09,2.1643110951993465e-10,1.9138920932563898e-10,1.8027379973653738e-10,1.8792038637272292e-10,3.2968043028291965e-10,1.6830752202789309e-10
5.85025,2.9202235136833238e-09,2.1368806902370312e-10,1.8946712773082438e-10,1.7888217491486572e-10,1.8669463316400968e-10,3.2788126070376794e-10,1.6712809116463902e-10
5.8505,2.8987793502429483e-09,2.1092381387065793e-10,1.8752086458455561e-10,1.7747812890816686e-10,1.8547071975833999e-10,3.2607808775522646e-10,1.6590856365497327e-10
5.85075,2.8772398986118981e-09,2.081512235681554e-10,1.8556168292704401e-10,1.7607103901958886e-10,1.8425312486352629e-10,3.2427531188114715e-10,1.6463879137859816e-10
5.851,2.8555081326739043e-09,2.0536046090569425e-10,1.835822779475436e-10,1.7465584702663494e-10,1.830355332657298e-10,3.224662102824265e-10,1.6329777560688691e-10
5.85125,2.8335040190044707e-09,2.025449044684926e-10,1.8157749297871434e-10,1.7322933833040427e-10,1.8181464994710826e-10,3.2064676265221253e-10,1.6187069309962407e-10
5.8515,2.8112844589941581e-09,1.9971500649845054e-10,1.7955772427723925e-10,1.7179830722915442e-10,1.8059260626112832e-10,3.1882616502483925e-10,1.6035623562945959e-10
5.85175,2.7889331934328808e-09,1.9688383482406599e-10,1.7753627802963118e-10,1.7037109221138672e-10,1.7937296062580853e-10,3.1701464525054493e-10,1.5875923281977859e-10
5.852,2.7663486646758716e-09,1.9404228328987626e-10,1.755072984801526e-10,1.6894210787748358e-10,1.7815165338461801e-10,3.1520613641152627e-10,1.5707488630011653e-10
5.85225,2.7434455580191028e-09,1.9118188705359287e-10,1.7346513683536348e-10,1.6750642497116885e-10,1.7692488593541667e-10,3.1339337574975887e-10,1.5530283493129997e-10
5.8525,2.7202929598715631e-09,1.8831338586689369e-10,1.7141991344657202e-10,1.6607108277902934e-10,1.7569650116321001e-10,3.1157902374153375e-10,1.5345694636673599e-10
5.85275,2.6969791361702624e-09,1.8545112182852275e-10,1.6938537822573183e-10,1.6464587117004413e-10,1.7447226068381714e-10,3.0976820605734607e-10,1.515575319299929e-10
5.853,2.6734049707240344e-09,1.8258273760253369e-10,1.6735222589529473e-10,1.632242637135842e-10,1.7324851395432741e-10,3.079431514453699e-10,1.496098703780902e-10
5.85325,2.6494982934122628e-09,1.796993064657012e-10,1.6531263340203414e-10,1.618021771877919e-10,1.7202327143674115e-10,3.0608618225435866e-10,1.4762597344591519e-10
5.8535,2.6253323208907851e-09,1.7681059298787064e-10,1.6327635180217481e-10,1.6038682890679546e-10,1.708006790643878e-10,3.0419496873257688e-10,1.4562808905756869e-10
5.85375,2.6010162111004799e-09,1.7392976671097062e-10,1.6125590582214844e-10,1.5898714363056681e-10,1.6958472271173344e-10,3.0227034106202727e-10,1.4364134744051839e-10
5.854,2.5764662322177323e-09,1.7104434893239593e-10,1.5924186284226967e-10,1.575966003857135e-10,1.6836971175204622e-10,3.0029637124143638e-10,1.4167714464050278e-10
5.85425,2.5516088133551016e-09,1.6814272945213097e-10,1.5722604268420905e-10,1.5620986164160178e-10,1.6714996695048347e-10,2.9825898423002393e-10,1.397453705882272e-10
5.8545,2.5265411573978557e-09,1.6523504869878652e-10,1.5521801221996991e-10,1.5483386274386614e-10,1.6592733265122795e-10,2.9616253396073272e-10,1.3786685958567915e-10
5.85475,2.5013929179013534e-09,1.6233476994451841e-10,1.5323017405519896e-10,1.5347646970872366e-10,1.6470442149360328e-10,2.9401502956866302e-10,1.3606123988141625e-10
5.855,2.4760790847867933e-09,1.5942823915547285e-10,1.5125210392195801e-10,1.5213019947258303e-10,1.6347487038311944e-10,2.9180536525084767e-10,1.3433034303896076e-10
5.85525,2.4505320519432793e-09,1.5650363115685382e-10,1.4927314728925997e-10,1.5078623963398683e-10,1.6223359254940217e-10,2.8952674282950858e-10,1.326729002092956e-10
5.8555,2.4248630356470023e-09,1.5357226356797161e-10,1.4730242092971854e-10,1.4944956179442347e-10,1.6098357343155474e-10,2.8718992529678811e-10,1.3109927344755611e-10
5.85575,2.399183898518127e-09,1.5064593169144586e-10,1.4535043749103802e-10,1.4812518341515378e-10,1.5972888145683199e-10,2.8480749842988273e-10,1.2961711442194678e-10
5.856,2.3734269213675042e-09,1.4771318212530852e-10,1.4340522381587971e-10,1.4680345879027726e-10,1.5846486142338079e-10,2.8237452148693832e-10,1.2821787039737697e-10
5.85625,2.3475277138648025e-09,1.4476272940533224e-10,1.41455251218558e-10,1.4547575200058301e-10,1.5718830779650492e-10,2.7989061105924472e-10,1.2689155149155044e-10
5.8565,2.321591129294333e-09,1.418063214737239e-10,1.3950821956288811e-10,1.4414658360498109e-10,1.5590345189697331e-10,2.7736908616014511e-10,1.2563786930334455e-10
5.85675,2.2957259120467501e-09,1.3885595774494949e-10,1.3757143997200689e-10,1.4282048891591424e-10,1.546144268387308e-10,2.7482746656644273e-10,1.2445586216185387e-10
5.857,2.2698622140864194e-09,1.359005796603124e-10,1.3563076735646683e-10,1.4148806832117923e-10,1.5331718542510101e-10,2.72272034431148e-10,1.2333042688350681e-10
5.85725,2.2439541058312643e-09,1.3293057623677799e-10,1.3367488161357767e-10,1.4014166516573935e-10,1.5200765427160905e-10,2.6970902308719011e-10,1.2224711073015987e-10
5.8575,2.2180882726069777e-09,1.2995647567144587e-10,1.3171057285291133e-10,1.387855789493407e-10,1.506892254828858e-10,2.6716167683484961e-10,1.2120634121316743e-10
5.85775,2.1923784547110729e-09,1.2699078194928444e-10,1.2974680956560191e-10,1.3742571837223206e-10,1.4936643217063268e-10,2.6465410760805792e-10,1.2020988353191299e-10
5.858,2.1667587670112419e-09,1.240238442580811e-10,1.2777215166739827e-10,1.3605248298100277e-10,1.4803499032880921e-10,2.6219074948458948e-10,1.1924553590634217e-10
5.85825,2.1411597043720714e-09,1.2104251586320719e-10,1.2577477387258531e-10,1.3465795508424578e-10,1.4669193677416451e-10,2.5977260255863515e-10,1.1830055970769539e-10
5.8585,2.1156775070287852e-09,1.1805892936629566e-10,1.2376426616453037e-10,1.332480311998157e-10,1.4534226008358016e-10,2.574180017370368e-10,1.1737234400095766e-10
5.85875,2.0904415570564885e-09,1.1508719347503087e-10,1.2175287142307957e-10,1.3182979910287526e-10,1.4399244988342385e-10,2.5514622981745804e-10,1.164588450010955e-10
5.859,2.0653570258849396e-09,1.1211534010090587e-10,1.1972970741955948e-10,1.3039513639376283e-10,1.4263899162095115e-10,2.5295214079197711e-10,1.1554348087614669e-10
5.85925,2.0403588720210623e-09,1.0913125872899035e-10,1.1768464010574661e-10,1.2893838112035663e-10,1.4127776785107268e-10,2.5082367582618019e-10,1.1461175116728039e-10
5.8595,2.0155426473904957e-09,1.0614914603343025e-10,1.1562904709778661e-10,1.2746694669129584e-10,1.3991427023486148e-10,2.487676754057205e-10,1.1366658663835346e-10
5.85975,1.9910306360188627e-09,1.0318480354233894e-10,1.1357658872337586e-10,1.2599150200901035e-10,1.3855626979170994e-10,2.4678583492623202e-10,1.1271560461576366e-10
5.86,1.9667222092167254e-09,1.0022613802641646e-10,1.1151652620645007e-10,1.2450481024849618e-10,1.3719969193147083e-10,2.4485272470019876e-10,1.1175596534825547e-10
5.86025,1.9425546507144784e-09,9.7264821111570812e-11,1.0944008822689421e-10,1.2300301552621134e-10,1.3584234021287136e-10,2.4294198312910398e-10,1.1078951432920703e-10
5.8605,1.9186099866077294e-09,9.4313599947047974e-11,1.0735787731074843e-10,1.2149430308200148e-10,1.3449100244094105e-10,2.4104932489857251e-10,1.0983003499175034e-10
5.86075,1.8950074188615659e-09,9.1388916861411571e-11,1.0528439321430405e-10,1.1998980407909026e-10,1.3315363192828559e-10,2.391746539232235e-10,1.0889196861689254e-10
5.861,1.8715563060000581e-09,8.8466145389597697e-11,1.0319772344157485e-10,1.1847490874269442e-10,1.3181988373524285e-10,2.3728532899023327e-10,1.0796718308352123e-10
5.86125,1.8483731706222222e-09,8.5562510047603845e-11,1.0111182232747775e-10,1.1696066478871092e-10,1.3049604326275168e-10,2.3538725281402249e-10,1.070659913955821e-10
5.8615,1.8255619136091618e-09,8.2691933862413258e-11,9.9040171078338737e-11,1.1545620934167004e-10,1.2918613204033106e-10,2.3348567540904392e-10,1.0619616781604917e-10
5.86175,1.8029588885996812e-09,7.983347027739963e-11,9.6964981358374727e-11,1.1394862617396208e-10,1.2787781996820029e-10,2.3155629404891423e-10,1.0534412998400312e-10
5.862,1.7806576435353978e-09,7.6999194773504791e-11,9.4898217349972958e-11,1.1244650193271115e-10,1.2657309277333202e-10,2.2960725148412177e-10,1.0451542350879222e-10
5.86225,1.7587685880169081e-09,7.4205464894254194e-11,9.2854726662407083e-11,1.109596922367888e-10,1.2527396518698703e-10,2.2765097948624089e-10,1.0371575025430726e-10
5.8625,1.7371177961824465e-09,7.1426991077422329e-11,9.08160557999975e-11,1.0947360969242248e-10,1.2396455962587448e-10,2.2566353357304464e-10,1.0292642611680409e-10
5.86275,1.7158132015535361e-09,6.8679599270336063e-11,8.8797188412820044e-11,1.0799713469543834e-10,1.2264734752023869e-10,2.2365920054773825e-10,1.021496905926618e-10
5.863,1.694860033896633e-09,6.5964415720943086e-11,8.6801935779246154e-11,1.0653077409171736e-10,1.2132033805253484e-10,2.2164016887587939e-10,1.0137785184075667e-10
5.86325,1.6743524567708804e-09,6.3294401797064307e-11,8.4844187560583631e-11,1.0508243628812014e-10,1.1998817528839205e-10,2.1962072992632052e-10,1.0060816072305452e-10
5.8635,1.6542372305356434e-09,6.066308897195375e-11,8.2919130075479286e-11,1.03648925202115e-10,1.1864955888050167e-10,2.1759526884252932e-10,9.9822081275683327e-11
5.86375,1.6344257913640506e-09,5.8059988247475996e-11,8.1017089345226855e-11,1.0222213049399744e-10,1.1729963180634791e-10,2.1554931180650802e-10,9.8995893014558542e-11
5.864,1.6150045495373168e-09,5.5498369727179315e-11,7.9149179770451691e-11,1.0081068163271948e-10,1.159481464805006e-10,2.1349506620246752e-10,9.8120656109423546e-11
5.86425,1.5960636969035794e-09,5.2994189248546472e-11,7.7328511014645187e-11,9.9424050128685227e-11,1.1460459598443077e-10,2.1144391459351837e-10,9.7187737226388898e-11
5.8645,1.5775150312391341e-09,5.0536744806623709e-11,7.5545067305704282e-11,9.8055934932463321e-11,1.1326580910687323e-10,2.0938140028872143e-10,9.6175632496474537e-11
5.86475,1.5593126003584935e-09,4.8121635832884344e-11,7.3790875975497811e-11,9.6702622755478181e-11,1.11932385732374e-10,2.0729935546028697e-10,9.5068563681898919e-11
5.865,1.5415119722861515e-09,4.5759805888525628e-11,7.2074329410221537e-11,9.5371404201831073e-11,1.1061130420448639e-10,2.0520406505161448e-10,9.3867842427068959e-11
5.86525,1.5241868371159124e-09,4.3462855053657427e-11,7.0404722653980013e-11,9.4069693661998242e-11,1.0931091388576171e-10,2.0310455081171288e-10,9.2581022577597358e-11
5.8655,1.5072647301150544e-09,4.122152190624492e-11,6.8771763964437253e-11,9.2790795573573781e-11,1.0802912614206748e-10,2.0099032915345581e-10,9.1207607849339058e-11
5.86575,1.4906848836275684e-09,3.9027141387062835e-11,6.7166287081849297e-11,9.152988518107048e-11,1.0676421986877954e-10,1.9884956946499035e-10,8.9751446293412332e-11
5.866,1.4745037886726046e-09,3.6888700212024938e-11,6.5595087456044213e-11,9.029234148315385e-11,1.0552092341842137e-10,1.9669141038282394e-10,8.8228290039023406e-11
