Physical Time (s),ev_top Monitor (W): top_cv1,ev_top Monitor (W): top_cv2,ev_top Monitor (W): top_cv3,ev_top Monitor (W): top_cv4,ev_top Monitor (W): top_cv5,ev_top Monitor (W): top_cv6,ev_top Monitor (W): top_cv7
7.2195,4.5708620078639674e-12,1.9810183921121324e-13,5.6176593943137841e-14,7.1772631607415292e-14,1.0531720856057099e-13,1.771302420197563e-13,8.7547296635110234e-14
7.21975,4.5720164288115926e-12,1.9813469042540872e-13,5.6178024410390594e-14,7.1755790779387483e-14,1.0530117227977697e-13,1.7712589569131071e-13,8.7522904271648541e-14
7.22,4.5731822953809736e-12,1.9816826467671761e-13,5.6179585029884392e-14,7.1738835392656242e-14,1.0528485361335974e-13,1.7712197434278588e-13,8.7498661313470593e-14
7.22025,4.5743594187097078e-12,1.9820253217400878e-13,5.6181257389825708e-14,7.1721776939319656e-14,1.0526829215855697e-13,1.7711831041661824e-13,8.7474510229074328e-14
7.2205,4.575547542329742e-12,1.9823744032726595e-13,5.6183011636467317e-14,7.1704609046701332e-14,1.0525152345121697e-13,1.7711472811732159e-13,8.7450339549493008e-14
7.22075,4.5767463874213199e-12,1.9827291516025974e-13,5.6184808518580662e-14,7.1687310171593782e-14,1.0523457055209095e-13,1.7711107019640853e-13,8.7426003365566669e-14
7.221,4.577955632799353e-12,1.9830886657357211e-13,5.6186603311548792e-14,7.1669844164531396e-14,1.0521743125917448e-13,1.7710722033575211e-13,8.7401356336088415e-14
7.22125,4.5791749553545184e-12,1.9834519268951693e-13,5.6188349504599983e-14,7.1652160510230632e-14,1.0520007421941988e-13,1.7710311308814316e-13,8.7376294356126624e-14
7.2215,4.5804039806391439e-12,1.983817849499079e-13,5.6190003517533867e-14,7.163420098024835e-14,1.0518244335586267e-13,1.7709872937861064e-13,8.7350782177747906e-14
7.22175,4.5816423073622855e-12,1.9841853685201879e-13,5.6191526550420901e-14,7.1615906435419041e-14,1.0516447000137594e-13,1.7709408305110153e-13,8.7324858963590021e-14
7.222,4.5828895350912515e-12,1.9845534681759661e-13,5.6192886730522422e-14,7.1597221356197653e-14,1.0514609916349751e-13,1.7708919873342341e-13,8.7298615593609016e-14
7.22225,4.5841452426039048e-12,1.9849212655922701e-13,5.6194061563915608e-14,7.1578101016061161e-14,1.0512730842271983e-13,1.7708408895851112e-13,8.7272156281306455e-14
7.2225,4.5854089952238605e-12,1.9852880169474677e-13,5.6195036675750261e-14,7.1558516858319555e-14,1.0510811614844035e-13,1.7707873462408955e-13,8.7245558567870079e-14
7.22275,4.5866803315416829e-12,1.985653141938589e-13,5.6195807849347188e-14,7.1538459802250535e-14,1.0508857920013245e-13,1.7707307420326511e-13,8.7218851035855702e-14
7.223,4.5879587712993933e-12,1.9860162489375458e-13,5.6196373954550252e-14,7.1517934463957422e-14,1.0506878615517904e-13,1.7706700084606532e-13,8.7192008874550722e-14
7.22325,4.589243861438748e-12,1.9863772028925753e-13,5.6196737128566193e-14,7.1496954810003012e-14,1.0504883701460788e-13,1.7706037672545824e-13,8.7164963207852934e-14
7.2235,4.5905351717449086e-12,1.9867360960810364e-13,5.6196886940666832e-14,7.1475537377789556e-14,1.0502882546173047e-13,1.7705305663276875e-13,8.7137620069517321e-14
7.22375,4.5918323523669765e-12,1.9870933053662936e-13,5.6196815263483274e-14,7.1453695368814194e-14,1.0500882190644541e-13,1.7704490312085352e-13,8.710988237094045e-14
7.224,4.5931351646490124e-12,1.9874494900718414e-13,5.619652018389676e-14,7.1431434618354097e-14,1.0498885807688803e-13,1.7703579857586236e-13,8.7081667704039226e-14
7.22425,4.5944434848441633e-12,1.9878055463422168e-13,5.6196005145067819e-14,7.1408753940353967e-14,1.0496892700731066e-13,1.770256578850981e-13,8.7052918846518898e-14
7.2245,4.5957573713269884e-12,1.9881625654628446e-13,5.6195276892590581e-14,7.1385654062835459e-14,1.0494899059525336e-13,1.7701443805918253e-13,8.7023609007463525e-14
7.22475,4.597077074074977e-12,1.9885217887503274e-13,5.619434980866424e-14,7.1362135592931307e-14,1.0492899456405873e-13,1.7700213942992299e-13,8.6993745046715047e-14
7.225,4.5984030601382919e-12,1.988884546644677e-13,5.6193247070291136e-14,7.1338206358608541e-14,1.0490888833382751e-13,1.7698880014319575e-13,8.6963366066129392e-14
7.22525,4.599736023893974e-12,1.9892522057087475e-13,5.619200034306571e-14,7.1313886077130019e-14,1.0488864117606115e-13,1.7697448718295311e-13,8.6932538996264124e-14
7.2255,4.601076872006991e-12,1.9896261185422855e-13,5.6190646157883665e-14,7.1289208411688617e-14,1.0486825020574972e-13,1.7695927495408067e-13,8.6901350668355407e-14
7.22575,4.6024267113034238e-12,1.9900075864758431e-13,5.6189218037366865e-14,7.1264215935016051e-14,1.0484773925967274e-13,1.7694322149595521e-13,8.6869905498011674e-14
7.226,4.6037868166111421e-12,1.9903978194878264e-13,5.618774288366366e-14,7.1238953036339743e-14,1.0482715140802825e-13,1.7692636448806792e-13,8.6838318793453299e-14
7.22625,4.6051585871149665e-12,1.9907978556508659e-13,5.6186237997568062e-14,7.1213461320149463e-14,1.0480653518707654e-13,1.7690871120549608e-13,8.6806706402613715e-14
7.2265,4.6065435430765709e-12,1.9912085908682649e-13,5.618471186109624e-14,7.1187776599989348e-14,1.0478593186967148e-13,1.7689024598708122e-13,8.6775172952998117e-14
7.22675,4.6079432813419171e-12,1.9916307828170541e-13,5.6183171988609836e-14,7.1161931191915983e-14,1.047653659420295e-13,1.7687093548781545e-13,8.6743800453520579e-14
7.227,4.6093594177874699e-12,1.9920650687452984e-13,5.6181630334793171e-14,7.1135956080886007e-14,1.0474484279180225e-13,1.7685074415374512e-13,8.6712634643914652e-14
7.22725,4.6107935819179991e-12,1.9925119900438746e-13,5.6180106205659055e-14,7.1109884947987638e-14,1.0472434941678425e-13,1.7682965238882119e-13,8.6681698088588903e-14
7.2275,4.6122473831257877e-12,1.9929720047280841e-13,5.6178628009706524e-14,7.1083751085264679e-14,1.04703856594343e-13,1.768076672118218e-13,8.6651003675465588e-14
7.22775,4.6137223451210311e-12,1.9934455325998192e-13,5.6177233371627822e-14,7.1057585760361205e-14,1.0468331931364938e-13,1.7678483827126218e-13,8.6620573719015519e-14
7.228,4.6152198567408185e-12,1.9939329452477935e-13,5.6175965751476782e-14,7.1031414379591259e-14,1.0466267532184695e-13,1.7676126427724808e-13,8.6590452662906622e-14
7.22825,4.6167411843154668e-12,1.994434576942879e-13,5.6174868648848157e-14,7.1005255191275262e-14,1.0464184374129221e-13,1.7673708539205625e-13,8.6560703913999897e-14
7.2285,4.6182874538131769e-12,1.9949507001803722e-13,5.6173982415371275e-14,7.097911789471139e-14,1.0462073089485475e-13,1.7671247505080628e-13,8.6531398700725085e-14
7.22875,4.6198596597189746e-12,1.9954814700929269e-13,5.6173339688306775e-14,7.095300451367909e-14,1.045992455143174e-13,1.7668762405845924e-13,8.6502602360745558e-14
7.229,4.6214585395152607e-12,1.9960268825145023e-13,5.6172960788919009e-14,7.0926911798009333e-14,1.0457731122145308e-13,1.7666272719947477e-13,8.6474366846043772e-14
7.22925,4.6230846448320748e-12,1.9965867660786574e-13,5.6172849458188103e-14,7.0900832789928197e-14,1.0455488780879362e-13,1.7663797412544193e-13,8.6446720058745232e-14
7.2295,4.6247383694839253e-12,1.9971607372246664e-13,5.6172990115484655e-14,7.0874755477822303e-14,1.0453196438816732e-13,1.7661353718667501e-13,8.6419648308727972e-14
7.22975,4.6264198244213289e-12,1.9977481478104494e-13,5.6173350489810279e-14,7.0848661774336074e-14,1.0450855512024796e-13,1.7658956508661087e-13,8.6393079313174402e-14
7.23,4.6281288950076057e-12,1.9983481437557286e-13,5.617389006535533e-14,7.0822531460062367e-14,1.0448468416320324e-13,1.7656617706181421e-13,8.6366872401524076e-14
7.23025,4.6298652464304249e-12,1.9989596900222146e-13,5.6174566386809672e-14,7.0796343364886028e-14,1.0446037143529237e-13,1.7654346045110768e-13,8.6340830868730601e-14
7.2305,4.631628277537719e-12,1.9995815955469886e-13,5.6175339970086337e-14,7.077007592917816e-14,1.0443563141210037e-13,1.7652147515921731e-13,8.6314737989243893e-14
7.23075,4.6334172310548517e-12,2.0002126529515031e-13,5.6176179600065993e-14,7.0743709300763372e-14,1.0441047220069285e-13,1.7650026098931713e-13,8.6288398584579582e-14
7.231,4.635231099878619e-12,2.0008517205651285e-13,5.6177064559669554e-14,7.0717220769941089e-14,1.0438490589133346e-13,1.7647984383146614e-13,8.6261675495196185e-14
7.23125,4.6370687151035108e-12,2.0014978025904438e-13,5.6177984348362273e-14,7.0690579636117759e-14,1.0435894834679932e-13,1.7646024302989674e-13,8.6234505209175903e-14
7.2315,4.6389286801234896e-12,2.0021500540522738e-13,5.61789354856765e-14,7.0663746826399596e-14,1.0433262547331969e-13,1.7644147410809172e-13,8.6206889451786287e-14
7.23175,4.6408094200963828e-12,2.0028078016531765e-13,5.6179920483898231e-14,7.0636678522544828e-14,1.0430596605798756e-13,1.7642354057923258e-13,8.6178858245260979e-14
7.232,4.6427091613055375e-12,2.0034704605536427e-13,5.618094527790642e-14,7.060932982678106e-14,1.0427900308530666e-13,1.7640642868277342e-13,8.6150446347652048e-14
7.23225,4.6446259912594881e-12,2.0041375169980115e-13,5.6182013995757718e-14,7.0581662380082642e-14,1.042517706413181e-13,1.763900932402118e-13,8.6121677697602204e-14
7.2325,4.6465579014854935e-12,2.0048084614964202e-13,5.6183122822364168e-14,7.055364948222612e-14,1.0422430750702324e-13,1.7637444759868812e-13,8.6092560125147919e-14
7.23275,4.6485027854088392e-12,2.0054827391707614e-13,5.6184255278909356e-14,7.0525275079204023e-14,1.0419665588687748e-13,1.7635935560853744e-13,8.6063095205007373e-14
7.233,4.6504584514506796e-12,2.0061596758340516e-13,5.61853808583811e-14,7.0496533068612587e-14,1.0416886603104353e-13,1.7634463403404963e-13,8.60332867953032e-14
7.23325,4.6524226667636229e-12,2.006838437106494e-13,5.6186454896227095e-14,7.0467420752107458e-14,1.0414099724623698e-13,1.7633006730658885e-13,8.6003144308983439e-14
7.2335,4.6543931721542008e-12,2.0075180554253345e-13,5.6187423826924487e-14,7.0437935966203905e-14,1.0411310967433381e-13,1.7631542908922727e-13,8.5972681762503095e-14
7.23375,4.6563676923347767e-12,2.0081974536377424e-13,5.618823409563807e-14,7.0408078108206364e-14,1.0408525341134682e-13,1.7630051160860486e-13,8.5941911577098908e-14
7.234,4.6583440374460507e-12,2.0088755823188228e-13,5.6188837050501802e-14,7.0377847398045482e-14,1.0405745805040962e-13,1.7628515531538868e-13,8.591084975783088e-14
7.23425,4.6603201067178308e-12,2.0095514523124047e-13,5.6189195488797009e-14,7.0347248666906532e-14,1.0402972786086253e-13,1.762692598134148e-13,8.5879519920420892e-14
7.2345,4.6622939564766127e-12,2.0102242513083645e-13,5.6189286376045974e-14,7.0316289432498787e-14,1.0400203187216621e-13,1.7625277342121858e-13,8.5847961083003455e-14
7.23475,4.6642638150866975e-12,2.010893371479648e-13,5.618910242763864e-14,7.0284981117159284e-14,1.0397430988456744e-13,1.7623566281794445e-13,8.5816231151852049e-14
7.235,4.6662281615330575e-12,2.0115585054762825e-13,5.618865056200338e-14,7.0253338097668435e-14,1.0394648240203761e-13,1.7621788654591077e-13,8.5784409261259116e-14
7.23525,4.6681857300808176e-12,2.0122196259573585e-13,5.618794625031261e-14,7.0221378443731881e-14,1.0391846292767613e-13,1.7619937724100319e-13,8.5752590742781092e-14
7.2355,4.6701355462304652e-12,2.0128768921355212e-13,5.6186998486223074e-14,7.018912603767242e-14,1.0389016847497527e-13,1.7618004255935642e-13,8.5720861366223478e-14
7.23575,4.6720769603701431e-12,2.0135305814601781e-13,5.6185805159334469e-14,7.015660741610426e-14,1.0386152589376251e-13,1.7615977999530126e-13,8.5689280615405944e-14
7.236,4.6740096398076731e-12,2.014181017740129e-13,5.6184358991596597e-14,7.0123848166045499e-14,1.0383247206547843e-13,1.7613850486755649e-13,8.5657884673753086e-14
7.23625,4.6759335665209838e-12,2.0148284306308481e-13,5.6182644690223111e-14,7.0090866232357165e-14,1.0380295548684257e-13,1.7611616930694137e-13,8.5626691596413245e-14
7.2365,4.6778490189853704e-12,2.0154729236819498e-13,5.6180635318440459e-14,7.0057665105285457e-14,1.0377294005419426e-13,1.7609276967710098e-13,8.5595701097418611e-14
7.23675,4.6797565019302924e-12,2.0161143941971183e-13,5.6178294407179775e-14,7.0024232988308731e-14,1.0374240870182148e-13,1.7606834129627204e-13,8.5564908639955347e-14
7.237,4.6816567316904462e-12,2.0167525672177547e-13,5.6175585628692701e-14,6.9990552344304314e-14,1.0371136926206676e-13,1.7604294391589152e-13,8.5534311139462078e-14
7.23725,4.6835505746298695e-12,2.0173870366893988e-13,5.6172480303557138e-14,6.9956611090656953e-14,1.0367985685662307e-13,1.760166610413037e-13,8.5503892624069145e-14
7.2375,4.6854389966839518e-12,2.0180172925374408e-13,5.6168966262420795e-14,6.9922412953044785e-14,1.0364792432681164e-13,1.7598958297357831e-13,8.5473610894470922e-14
7.23775,4.6873230199672146e-12,2.0186428690401136e-13,5.6165052470803456e-14,6.9887981231084972e-14,1.0361563225626874e-13,1.7596180275988985e-13,8.5443400684941803e-14
7.238,4.6892036821742864e-12,2.0192634253607306e-13,5.6160767551914824e-14,6.9853355320766756e-14,1.0358303491807836e-13,1.759334048218357e-13,8.5413187505135519e-14
7.23825,4.6910820113360803e-12,2.0198788294594928e-13,5.615615472380719e-14,6.9818579370017211e-14,1.0355016386969343e-13,1.7590444869683269e-13,8.5382910515571888e-14
7.2385,4.6929589995875641e-12,2.0204891678691799e-13,5.6151266855338061e-14,6.9783689523902386e-14,1.0351702165046322e-13,1.7587496113688349e-13,8.535254831032231e-14
7.23875,4.6948356123866089e-12,2.0210947728350638e-13,5.6146161090224517e-14,6.9748711001011021e-14,1.0348358070671925e-13,1.7584492220615712e-13,8.5322117953345144e-14
7.239,4.6967127823237558e-12,2.0216961595318511e-13,5.6140889772989906e-14,6.9713656607353716e-14,1.0344979146076371e-13,1.7581426456116889e-13,8.5291652026886337e-14
7.23925,4.6985914174486497e-12,2.0222939626537384e-13,5.6135492660275175e-14,6.9678529378014288e-14,1.034155937481882e-13,1.7578288411575146e-13,8.5261167010087618e-14
7.2395,4.700472431861768e-12,2.022888908039236e-13,5.612999479211455e-14,6.9643322651145672e-14,1.0338092979775707e-13,1.7575067189806298e-13,8.5230653663774055e-14
7.23975,4.7023567425013047e-12,2.0234817393113785e-13,5.6124409239069314e-14,6.9608021698660318e-14,1.033457438375753e-13,1.7571754574352626e-13,8.5200092180349836e-14
7.24,4.7042452422636071e-12,2.0240731421942605e-13,5.6118740083759589e-14,6.9572600692127877e-14,1.0330998375958431e-13,1.7568347624405925e-13,8.5169475557823203e-14
7.24025,4.7061388428569316e-12,2.0246637249256297e-13,5.6112983436172074e-14,6.9537018476228595e-14,1.0327360091556401e-13,1.7564849147675624e-13,8.5138796692231181e-14
7.2405,4.7080384352949365e-12,2.0252539998732379e-13,5.6107130126091893e-14,6.9501218220890471e-14,1.0323654507723567e-13,1.7561266392620081e-13,8.5108046285429756e-14
7.24075,4.7099449291121043e-12,2.0258444149141809e-13,5.6101170006516843e-14,6.9465139265242657e-14,1.0319877533618618e-13,1.7557609396709653e-13,8.5077227800942937e-14
7.241,4.7118591462313284e-12,2.0264353746161709e-13,5.6095096774746588e-14,6.9428724020814382e-14,1.0316026208481229e-13,1.7553888920276971e-13,8.5046373824787718e-14
7.24125,4.7137818529588804e-12,2.02702728642133e-13,5.6088911855386294e-14,6.9391926948426099e-14,1.0312099313545913e-13,1.7550114517155677e-13,8.5015560454704971e-14
7.2415,4.7157137538939851e-12,2.0276205862218457e-13,5.608262514562857e-14,6.9354721320270211e-14,1.0308096862896966e-13,1.7546293947769246e-13,8.4984914798527499e-14
7.24175,4.7176554523584055e-12,2.0282157459333177e-13,5.6076253867667054e-14,6.9317093254558498e-14,1.0304019837323174e-13,1.7542434009155598e-13,8.4954586051381201e-14
7.242,4.7196074739427966e-12,2.0288132532296387e-13,5.6069817672967112e-14,6.9279036289683311e-14,1.029987015083902e-13,1.7538541034985239e-13,8.4924728987172875e-14
7.24225,4.7215702620530848e-12,2.0294135574518566e-13,5.6063335172983024e-14,6.9240542504960954e-14,1.0295651151212726e-13,1.7534621024300285e-13,8.4895471868804181e-14
7.2425,4.7235442006643245e-12,2.0300170794122177e-13,5.605682057560567e-14,6.920159904098335e-14,1.0291368095323855e-13,1.7530679965321824e-13,8.486689329461652e-14
7.24275,4.7255296420963415e-12,2.0306241651996926e-13,5.605027389181901e-14,6.9162190706220319e-14,1.0287028257202085e-13,1.7526724365403871e-13,8.4839010780784619e-14
7.243,4.7275269247752484e-12,2.0312351216938984e-13,5.6043681402618135e-14,6.9122298449806017e-14,1.0282639892012255e-13,1.7522760809663329e-13,8.481177016834542e-14
7.24325,4.729536408128838e-12,2.0318501875410671e-13,5.6037021709310562e-14,6.9081910821256763e-14,1.0278212072190525e-13,1.751879637177332e-13,8.4785061438763637e-14
7.2435,4.7315584580698335e-12,2.0324696116709026e-13,5.6030271487239708e-14,6.9041025758552756e-14,1.0273752808089503e-13,1.7514838660047193e-13,8.4758754313871769e-14
7.24375,4.7335934955901824e-12,2.0330936975661169e-13,5.6023407059836049e-14,6.899964632491407e-14,1.0269268225121567e-13,1.7510895597831726e-13,8.4732733996867284e-14
7.244,4.735641958330549e-12,2.0337228223661238e-13,5.6016406799027323e-14,6.8957775629185342e-14,1.0264762900205857e-13,1.7506975815519011e-13,8.4706904861380044e-14
7.24425,4.7377043141816739e-12,2.0343574871710682e-13,5.6009255214753107e-14,6.8915415616935988e-14,1.0260240448483657e-13,1.7503088870963466e-13,8.4681195095235925e-14
7.2445,4.7397810701959095e-12,2.0349983034891155e-13,5.6001945308060872e-14,6.8872565412400944e-14,1.0255704664480519e-13,1.7499245640602212e-13,8.4655545541335188e-14
7.24475,4.7418727331732309e-12,2.0356459845987245e-13,5.5994475196211964e-14,6.8829230635051376e-14,1.0251159841986713e-13,1.7495458014906312e-13,8.4629898883025699e-14
7.245,4.7439797793025715e-12,2.0363012798105344e-13,5.5986848635661267e-14,6.8785426088534446e-14,1.0246610843806964e-13,1.7491737529983841e-13,8.4604192468405969e-14
7.24525,4.7461026416217376e-12,2.0369648718063805e-13,5.5979066467082538e-14,6.8741181635189313e-14,1.0242063010749673e-13,1.7488094356189653e-13,8.4578349641141e-14
7.2455,4.7482416671979268e-12,2.0376372412667015e-13,5.597112695988138e-14,6.8696540785110135e-14,1.023752191249925e-13,1.7484535417892382e-13,8.4552281752316163e-14
7.24575,4.7503971195557092e-12,2.0383186703263251e-13,5.5963026311895054e-14,6.8651553501104965e-14,1.0232993225348708e-13,1.7481063271391546e-13,8.4525894439273587e-14
7.246,4.7525692131299782e-12,2.0390092615001056e-13,5.595476131863065e-14,6.8606275437675523e-14,1.0228483352895632e-13,1.7477675254386228e-13,8.4499088486462556e-14
7.24625,4.754758110504327e-12,2.039708918530823e-13,5.5946332737867102e-14,6.8560763293088138e-14,1.0223999573910245e-13,1.7474363752140161e-13,8.4471764547139992e-14
7.2465,4.7569639519924699e-12,2.040417443685648e-13,5.5937745632208479e-14,6.8515070074277362e-14,1.0219549726476524e-13,1.7471117302229124e-13,8.4443814909239778e-14
7.24675,4.7591868630393172e-12,2.0411345779074521e-13,5.5929009649129736e-14,6.8469243800453022e-14,1.0215140960996539e-13,1.7467922371989251e-13,8.4415166711775671e-14
7.247,4.7614269679987729e-12,2.0418601427882546e-13,5.5920141255868792e-14,6.8423333899199069e-14,1.0210778589114691e-13,1.7464766032631039e-13,8.4385794263099091e-14
7.24725,4.7636843979812615e-12,2.04259415661708e-13,5.5911174186027868e-14,6.8377391927644224e-14,1.0206464460450163e-13,1.7461636791729442e-13,8.4355715626468575e-14
