Physical Time (s),enth_flux_viscous_bot Monitor (W): bot_cv1,enth_flux_viscous_bot Monitor (W): bot_cv2,enth_flux_viscous_bot Monitor (W): bot_cv3,enth_flux_viscous_bot Monitor (W): bot_cv4,enth_flux_viscous_bot Monitor (W): bot_cv5,enth_flux_viscous_bot Monitor (W): bot_cv6,enth_flux_viscous_bot Monitor (W): bot_cv7
5.17325,3.5895073100620711e-11,9.0556628110447153e-12,7.3947278499866281e-12,2.9485407709296218e-12,5.6511735297516688e-12,1.7940693022985098e-11,4.270061543277692e-11
5.1735,3.5894705625736517e-11,9.0564723058119113e-12,7.3949920858627185e-12,2.9460906194538154e-12,5.648046352908104e-12,1.7936371735944129e-11,4.2697934324342871e-11
5.17375,3.5894372078339298e-11,9.0573054829015153e-12,7.3952913276404607e-12,2.9437038428211813e-12,5.644958217266268e-12,1.7932116924903119e-11,4.2695256261770229e-11
5.174,3.5894089269082189e-11,9.0581651525622755e-12,7.3956364981219201e-12,2.9413799750116134e-12,5.6419126802121055e-12,1.792793520975349e-11,4.2692583006246346e-11
5.17425,3.5893874022384786e-11,9.0590538305297279e-12,7.3960379685355719e-12,2.9391158960497014e-12,5.6389127360252159e-12,1.7923832274708601e-11,4.268991775464784e-11
5.1745,3.5893743718246348e-11,9.0599739586729533e-12,7.3965022513018631e-12,2.936912825196902e-12,5.6359620051182395e-12,1.7919812597598649e-11,4.2687263626155897e-11
5.17475,3.5893715496812118e-11,9.0609279846900484e-12,7.3970356546653484e-12,2.9347749107770268e-12,5.6330655919012077e-12,1.7915879274462696e-11,4.2684622272876086e-11
5.175,3.5893805675683127e-11,9.0619182183276579e-12,7.397641906730401e-12,2.9327084609032529e-12,5.6302295582835467e-12,1.7912034586290668e-11,4.2681995903181033e-11
5.17525,3.5894030461967982e-11,9.0629464477890272e-12,7.3983168895528375e-12,2.9307206093920032e-12,5.6274605981348235e-12,1.7908281831545056e-11,4.2679385020801003e-11
5.1755,3.5894406043962913e-11,9.0640142358242661e-12,7.3990548657175598e-12,2.9288217364345758e-12,5.6247663496173102e-12,1.7904626419243274e-11,4.2676787863144721e-11
5.17575,3.5894947926095075e-11,9.065122998832961e-12,7.3998610648755772e-12,2.9270127301015629e-12,5.6221538568546987e-12,1.7901075503484248e-11,4.2674199508968865e-11
5.176,3.5895669439272585e-11,9.0662739270500389e-12,7.4007438543481343e-12,2.925285832663569e-12,5.6196280171340165e-12,1.7897636681058705e-11,4.2671615298762265e-11
5.17625,3.5896583290843701e-11,9.067467881210537e-12,7.4017037506266067e-12,2.9236438576652756e-12,5.617192666514033e-12,1.7894288865067549e-11,4.266902850667603e-11
5.1765,3.5897701158419341e-11,9.0687055633933966e-12,7.4027434264365619e-12,2.9220845892017002e-12,5.6148503742861834e-12,1.7891045981555881e-11,4.2666433285464064e-11
5.17675,3.5899035022670758e-11,9.0699878064115918e-12,7.4038664939340576e-12,2.9206083135351489e-12,5.6126066975597271e-12,1.7887931770517849e-11,4.2663824655330947e-11
5.177,3.5900592117972259e-11,9.07131537666204e-12,7.4050747220686944e-12,2.9192237495398262e-12,5.6104626259859615e-12,1.7884946947310391e-11,4.2661197003325548e-11
5.17725,3.5902379834241708e-11,9.0726888155092749e-12,7.4063695071615518e-12,2.9179333085811193e-12,5.608422719388294e-12,1.7882090337139966e-11,4.2658547563068841e-11
5.1775,3.5904406121685019e-11,9.0741084031274963e-12,7.4077618859141956e-12,2.9167290139941298e-12,5.6064887159913524e-12,1.7879360192647485e-11,4.2655873742984218e-11
5.17775,3.5906671629972896e-11,9.0755740340848336e-12,7.4092476973588273e-12,2.9156190628955841e-12,5.604661451171554e-12,1.7876754127512267e-11,4.2653173229169102e-11
5.178,3.5909183536908688e-11,9.0770855437437619e-12,7.4108220404034218e-12,2.9146159932468798e-12,5.6029424144840054e-12,1.7874270479322206e-11,4.2650446292476507e-11
5.17825,3.5911939980406215e-11,9.078642695228555e-12,7.4124851013952599e-12,2.9137276636975691e-12,5.601332962759719e-12,1.7871906950806433e-11,4.2647691417596905e-11
5.1785,3.5914939287301511e-11,9.0802447298252377e-12,7.4142316994338791e-12,2.9129638126926155e-12,5.5998332601857908e-12,1.7869660531969138e-11,4.264490852574696e-11
5.17875,3.5918178360936808e-11,9.0818904070230558e-12,7.4160601448713484e-12,2.9123303441382676e-12,5.598442480732963e-12,1.7867528723809367e-11,4.2642102059600424e-11
5.179,3.592165242559686e-11,9.0835779848092481e-12,7.4179725547951656e-12,2.9118265772443007e-12,5.5971587358172469e-12,1.7865508652904149e-11,4.2639273573287399e-11
5.17925,3.5925356618221691e-11,9.0853055667805256e-12,7.4199653099793263e-12,2.9114514761156794e-12,5.5959816867350125e-12,1.7863598621065906e-11,4.2636428016807167e-11
5.1795,3.5929284224538551e-11,9.0870712643682406e-12,7.4220402992243489e-12,2.9111969755263783e-12,5.5949101720588617e-12,1.7861796670715551e-11,4.2633572169633224e-11
5.17975,3.5933427547657846e-11,9.0888728015863012e-12,7.4241911356062087e-12,2.9110611583381302e-12,5.5939424429568532e-12,1.7860100023799686e-11,4.2630712570402686e-11
5.18,3.5937778049645491e-11,9.0907076291508844e-12,7.4263999331528447e-12,2.9110527667820933e-12,5.5930770228782867e-12,1.7858505738255097e-11,4.262785488117614e-11
5.18025,3.594232703674081e-11,9.0925728886539415e-12,7.428660606181895e-12,2.9111708774532385e-12,5.5923118359399243e-12,1.7857009652599852e-11,4.2625004408599167e-11
5.1805,3.5947066265261173e-11,9.0944658473818818e-12,7.4309696593219406e-12,2.9114106943343262e-12,5.5916465490520784e-12,1.7855607657928923e-11,4.2622164036373935e-11
5.18075,3.5951986415843745e-11,9.0963839043222589e-12,7.4333282821365702e-12,2.9117598006278854e-12,5.5910814079104761e-12,1.785429525472139e-11,4.2619339015195331e-11
5.181,3.5957077539441775e-11,9.0983241759768138e-12,7.4357395733389124e-12,2.9122042161347355e-12,5.5906165269879596e-12,1.7853068769008081e-11,4.2616533499648057e-11
5.18125,3.5962330097060784e-11,9.1002835022861641e-12,7.4381973101271436e-12,2.9127404702241966e-12,5.5902531244068074e-12,1.7851927054793416e-11,4.261375062299877e-11
5.1815,3.5967734414202288e-11,9.1022585978218634e-12,7.4406949339953665e-12,2.9133690777870837e-12,5.5899918888147034e-12,1.785087167900407e-11,4.2610996199786964e-11
5.18175,3.5973281172300681e-11,9.1042461940340551e-12,7.4432296793886017e-12,2.9140917675134576e-12,5.5898335824600603e-12,1.7849909226604491e-11,4.260826813947483e-11
5.182,3.5978960265732614e-11,9.1062430103683026e-12,7.4457977498072701e-12,2.9149073207563549e-12,5.5897772274338481e-12,1.7849048474018294e-11,4.2605567158314481e-11
5.18225,3.5984760458550141e-11,9.1082456417431833e-12,7.4483968990772973e-12,2.9158134234824469e-12,5.589819335684852e-12,1.7848299687493355e-11,4.2602890644591105e-11
5.1825,3.5990670373594426e-11,9.1102505857976052e-12,7.4510188275085432e-12,2.9168095462609168e-12,5.5899555649448672e-12,1.784767345911127e-11,4.2600238935630991e-11
5.18275,3.5996677967939048e-11,9.1122542233724217e-12,7.4536562985471928e-12,2.9178947406964885e-12,5.5901817060411659e-12,1.7847178316961718e-11,4.2597609696377453e-11
5.183,3.6002771321520085e-11,9.1142533305831236e-12,7.456303986332737e-12,2.9190674993725336e-12,5.5904950814225631e-12,1.7846820840417248e-11,4.2595001801939432e-11
5.18325,3.6008937636078659e-11,9.1162449890531616e-12,7.4589561442272868e-12,2.9203232906073687e-12,5.5908942120663472e-12,1.784660388433484e-11,4.2592414306912593e-11
5.1835,3.6015163043368073e-11,9.1182262044494209e-12,7.4616091692271906e-12,2.9216549772505931e-12,5.591377229260962e-12,1.7846526819365045e-11,4.2589847273464548e-11
5.18375,3.6021433691976367e-11,9.1201943103243843e-12,7.4642628841232565e-12,2.923055714682091e-12,5.591943261826639e-12,1.784658558555884e-11,4.2587306088466276e-11
5.184,3.6027735431125031e-11,9.1221468513245489e-12,7.4669062291847838e-12,2.9245192909202195e-12,5.5925904411556285e-12,1.7846772346777564e-11,4.2584797151622962e-11
5.18425,3.6034054203340684e-11,9.1240816890825591e-12,7.4695328073732921e-12,2.9260363809054377e-12,5.5933207596386383e-12,1.78470781461244e-11,4.2582328366385839e-11
5.1845,3.604037558900665e-11,9.1259970844514388e-12,7.4721332725050026e-12,2.9275975510990851e-12,5.5941354812797359e-12,1.7847493459512549e-11,4.2579906444259443e-11
5.18475,3.604668486410463e-11,9.1278913125550452e-12,7.4747061941722222e-12,2.9291939065505008e-12,5.5950339670468496e-12,1.7848007298645661e-11,4.2577536156780152e-11
5.185,3.6052967882084165e-11,9.1297629683014168e-12,7.4772493810674093e-12,2.9308187139228749e-12,5.5960147141114431e-12,1.784857483206069e-11,4.2575220363467346e-11
5.18525,3.6059211320252144e-11,9.1316106502667537e-12,7.4797573631191864e-12,2.9324617148412236e-12,5.5970785444956524e-12,1.7849227569971711e-11,4.2572960006015313e-11
5.1855,3.6065402596024331e-11,9.1334332103192054e-12,7.4822268568846233e-12,2.9341169389007652e-12,5.5982225942382979e-12,1.7849966663940288e-11,4.2570755277060002e-11
5.18575,3.6071529517895521e-11,9.1352296660086698e-12,7.4846570228063627e-12,2.935780014464946e-12,5.5994416095186819e-12,1.7850792115227904e-11,4.2568603138162843e-11
5.186,3.6077580677960402e-11,9.136999349778978e-12,7.4870446432062233e-12,2.9374452658850164e-12,5.6007299897109533e-12,1.7851706319512129e-11,4.2566500456282678e-11
5.18625,3.6083545836894974e-11,9.1387416698817829e-12,7.4893805496342449e-12,2.9391093554519058e-12,5.6020807603557297e-12,1.7852714259740901e-11,4.2564442296802432e-11
5.1865,3.6089415916777411e-11,9.1404562279932236e-12,7.491666416302908e-12,2.9407707546114146e-12,5.6034843037882832e-12,1.7853821186956684e-11,4.2562424762335536e-11
5.18675,3.6095182387511635e-11,9.142142643563893e-12,7.4938983258899208e-12,2.9424294982484201e-12,5.6049310494254037e-12,1.7855033372655899e-11,4.2560444240853388e-11
5.187,3.6100837662473076e-11,9.1438008903898564e-12,7.4960748605314801e-12,2.9440846453525079e-12,5.606410971754358e-12,1.7856355565668392e-11,4.2558496977982266e-11
5.18725,3.6106374757919086e-11,9.1454311880374364e-12,7.4981956241861088e-12,2.9457343185024267e-12,5.6079142617257215e-12,1.7857789117151403e-11,4.2556579722769664e-11
5.1875,3.6111787321063908e-11,9.1470337656292115e-12,7.5002585762616877e-12,2.9473771220640434e-12,5.6094329192627612e-12,1.7859331436604017e-11,4.2554691444632648e-11
5.18775,3.6117070157727687e-11,9.1486087603806548e-12,7.5022627660064723e-12,2.9490105888548371e-12,5.6109611723389022e-12,1.7860975742881606e-11,4.2552832306734576e-11
5.188,3.6122218121579118e-11,9.1501564518735756e-12,7.5042066536749971e-12,2.9506308772659426e-12,5.6124965396254682e-12,1.7862713410328093e-11,4.2551004087564327e-11
5.18825,3.6127226774764824e-11,9.1516770517658213e-12,7.5060915774172997e-12,2.9522319726713086e-12,5.6140373367430597e-12,1.7864534969572989e-11,4.2549207092702311e-11
5.1885,3.613209215469486e-11,9.1531714382701596e-12,7.5079208535943779e-12,2.9538073510392252e-12,5.6155809892106931e-12,1.7866430632980796e-11,4.2547442486557092e-11
5.18875,3.6136810720387761e-11,9.1546405362366878e-12,7.5096955437914639e-12,2.9553525363833169e-12,5.6171243077230169e-12,1.7868389347063164e-11,4.2545712465441778e-11
5.189,3.6141379822131094e-11,9.1560848063884845e-12,7.51141571557088e-12,2.9568652278633743e-12,5.6186635131009138e-12,1.7870399020495836e-11,4.2544014747547146e-11
5.18925,3.6145797385313721e-11,9.157505120078003e-12,7.5130839291819481e-12,2.9583430428361197e-12,5.6201942335084781e-12,1.7872447479892124e-11,4.2542345080128597e-11
5.1895,3.6150061710911384e-11,9.1589028212054993e-12,7.5147008389929866e-12,2.9597831302042395e-12,5.621711578452042e-12,1.7874524002270562e-11,4.2540698487089806e-11
5.18975,3.6154171308956737e-11,9.160279217215603e-12,7.5162654622751644e-12,2.9611829854733043e-12,5.623210996214662e-12,1.7876619372108013e-11,4.2539070874104057e-11
5.19,3.6158125629969902e-11,9.1616351947676054e-12,7.5177829397950001e-12,2.9625401091311418e-12,5.624687883527148e-12,1.7878726326144099e-11,4.2537460098339338e-11
5.19025,3.6161924442749987e-11,9.1629717485080072e-12,7.5192569494834268e-12,2.9638518579396422e-12,5.6261367567121912e-12,1.7880840743021342e-11,4.2535864258172368e-11
5.1905,3.616556708749279e-11,9.1642902321277584e-12,7.5206942679443832e-12,2.9651160876003958e-12,5.6275511531424188e-12,1.7882960407449615e-11,4.2534282716181903e-11
5.19075,3.6169054626486226e-11,9.1655918797814915e-12,7.5220947743071105e-12,2.9663318272534361e-12,5.628924962042764e-12,1.7885082687799613e-11,4.253271237670502e-11
5.191,3.6172383788191243e-11,9.1668775292989404e-12,7.5234591850709509e-12,2.9674985147785489e-12,5.6302525808904958e-12,1.7887203102855156e-11,4.2531149080877809e-11
5.19125,3.6175556520830801e-11,9.16814767123517e-12,7.5247889727410389e-12,2.9686156498403273e-12,5.63153009069728e-12,1.7889314503755078e-11,4.2529588358828108e-11
5.1915,3.6178572963550443e-11,9.169402659400885e-12,7.5260841568827681e-12,2.9696819491540671e-12,5.6327553959823507e-12,1.7891407518374933e-11,4.2528031452901194e-11
5.19175,3.6181430172071962e-11,9.1706434310254386e-12,7.5273469391531553e-12,2.970696148710209e-12,5.6339267764035059e-12,1.7893471072175046e-11,4.2526478191138107e-11
5.192,3.6184126611044692e-11,9.1718706267322848e-12,7.5285758873774281e-12,2.9716579231338477e-12,5.6350427735733604e-12,1.7895492224765157e-11,4.2524928119861108e-11
5.19225,3.6186663945301713e-11,9.1730846620133324e-12,7.5297727017458439e-12,2.9725672808036876e-12,5.6361026845219282e-12,1.7897457848910195e-11,4.2523382400360896e-11
5.1925,3.618904099333809e-11,9.1742858679214234e-12,7.53093309562645e-12,2.9734241672343885e-12,5.6371052221238773e-12,1.7899356169925013e-11,4.2521843048779936e-11
5.19275,3.6191258000116654e-11,9.1754743919244982e-12,7.532055780148804e-12,2.974227931708047e-12,5.6380491914520611e-12,1.7901177132298897e-11,4.2520314255166962e-11
5.193,3.6193311323780481e-11,9.1766511307883667e-12,7.5331475707739252e-12,2.9749778150928686e-12,5.6389324127309941e-12,1.7902914765388333e-11,4.2518795137438406e-11
5.19325,3.6195202552107171e-11,9.1778167829778419e-12,7.534210594182335e-12,2.9756729501803048e-12,5.6397528274965309e-12,1.790456493798707e-11,4.2517283137394888e-11
5.1935,3.6196933462952848e-11,9.178971584977321e-12,7.5352444001406856e-12,2.9763123208690717e-12,5.6405078065156146e-12,1.7906126091696256e-11,4.2515778571774748e-11
5.19375,3.6198504388846605e-11,9.1801155337637077e-12,7.5362514511968124e-12,2.9768953180405366e-12,5.6411946409767762e-12,1.7907598677189551e-11,4.2514276602920255e-11
5.194,3.6199918100663583e-11,9.1812484054759382e-12,7.5372344466361363e-12,2.9774226448880205e-12,5.6418091194186974e-12,1.7908985553390791e-11,4.2512774534042514e-11
5.19425,3.6201177406521579e-11,9.182370744857899e-12,7.5381945944743079e-12,2.9778951904696419e-12,5.642347958785235e-12,1.7910290873514054e-11,4.2511267456124526e-11
5.1945,3.6202285036684183e-11,9.1834825048541848e-12,7.5391325922540116e-12,2.9783187023304249e-12,5.642806373950932e-12,1.7911517467360193e-11,4.250975385080799e-11
5.19475,3.6203244459517869e-11,9.1845832836616258e-12,7.5400476825626989e-12,2.9786971672934965e-12,5.6431838836517288e-12,1.7912666227414653e-11,4.2508237682746878e-11
5.195,3.6204058208561137e-11,9.1856723097937042e-12,7.5409378955909036e-12,2.9790291446874943e-12,5.6434872062314523e-12,1.7913736046590277e-11,4.2506724796119508e-11
5.19525,3.6204728581588379e-11,9.186749072447273e-12,7.5418044352275028e-12,2.9793183328339539e-12,5.6437182379443348e-12,1.7914723455058023e-11,4.2505215640245052e-11
5.1955,3.6205258353390815e-11,9.1878132708721439e-12,7.5426492500104803e-12,2.9795692761451806e-12,5.6438790705218892e-12,1.7915622295430736e-11,4.2503720544483241e-11
5.19575,3.6205649975384869e-11,9.1888643903447325e-12,7.5434708169325528e-12,2.979781992333375e-12,5.6439774380226094e-12,1.7916422022861951e-11,4.2502246412109724e-11
5.196,3.6205905468242457e-11,9.1899017892270995e-12,7.5442686173949824e-12,2.979957486858445e-12,5.6440214685490269e-12,1.7917110053467236e-11,4.2500799976807166e-11
5.19625,3.6206025888487139e-11,9.1909247369947224e-12,7.5450387683238402e-12,2.9800996448185136e-12,5.6440185918379932e-12,1.7917673312028132e-11,4.2499385061600304e-11
5.1965,3.6206012105372866e-11,9.1919326411418184e-12,7.5457815047793448e-12,2.9802116577716398e-12,5.643977040644867e-12,1.7918100918635087e-11,4.2498009110688246e-11
5.19675,3.6205865060186044e-11,9.1929253194258114e-12,7.5465005714069125e-12,2.980295472853354e-12,5.6439049988822204e-12,1.7918385520902431e-11,4.2496681561410479e-11
5.197,3.6205585175688465e-11,9.1939023554061164e-12,7.5471952009389377e-12,2.9803537936033639e-12,5.6438085939447495e-12,1.7918522595299199e-11,4.249540543913772e-11
5.19725,3.6205173719756368e-11,9.194863021292694e-12,7.5478647927696087e-12,2.9803894466966511e-12,5.6436913095749776e-12,1.7918511752182497e-11,4.2494181850556145e-11
5.1975,3.6204631093900748e-11,9.1958063785820343e-12,7.5485078795144639e-12,2.9804036601202945e-12,5.6435548141718977e-12,1.7918355201111316e-11,4.2493009799286388e-11
5.19775,3.6203957777424327e-11,9.1967315383577397e-12,7.5491263658552902e-12,2.9803970751002929e-12,5.6433989175145205e-12,1.7918058825428687e-11,4.2491886619678604e-11
5.198,3.6203153815846099e-11,9.1976380653337552e-12,7.5497227070258449e-12,2.9803715171292475e-12,5.6432216057786454e-12,1.7917630196622373e-11,4.2490811174866598e-11
5.19825,3.6202219289401684e-11,9.1985251708242004e-12,7.5502945332977463e-12,2.9803305744012077e-12,5.6430200068637698e-12,1.7917077465298459e-11,4.2489784937065836e-11
5.1985,3.6201155039437545e-11,9.1993919244867231e-12,7.5508408349220434e-12,2.9802758256188384e-12,5.6427916513467617e-12,1.7916409887894286e-11,4.24888075587835e-11
5.19875,3.6199961874015823e-11,9.2002371821045767e-12,7.5513580808351828e-12,2.9802095754996353e-12,5.6425352187091904e-12,1.7915607794057792e-11,4.2487877452691802e-11
5.199,3.6198640545207736e-11,9.2010599070918919e-12,7.5518449687279582e-12,2.9801329457346959e-12,5.6422502380880299e-12,1.7914708294311094e-11,4.2486989420140983e-11
5.19925,3.6197191533566058e-11,9.201859484468025e-12,7.5523019578894225e-12,2.9800462647595346e-12,5.6419362635351111e-12,1.7913731589433874e-11,4.2486136575608013e-11
5.1995,3.6195616468813631e-11,9.2026351125521851e-12,7.5527260358016508e-12,2.9799503415874886e-12,5.6415928040690731e-12,1.7912693779530162e-11,4.2485309365371247e-11
5.19975,3.61939170362694e-11,9.203385837336289e-12,7.5531124486087138e-12,2.9798464788828735e-12,5.6412195013407045e-12,1.7911610342128724e-11,4.2484495850070905e-11
5.2,3.6192094851014207e-11,9.2041110074658537e-12,7.5534593119268854e-12,2.9797350565888728e-12,5.6408162409573872e-12,1.7910495766136474e-11,4.248368413591727e-11
5.20025,3.6190152260463759e-11,9.2048103218237315e-12,7.5537660373647129e-12,2.9796151529281033e-12,5.6403831850149108e-12,1.790936344647471e-11,4.2482864808780992e-11
5.2005,3.6188092372410836e-11,9.2054835421269984e-12,7.5540294779612076e-12,2.9794848711305114e-12,5.6399215481061976e-12,1.7908224713708521e-11,4.2482030862164401e-11
5.20075,3.6185918950472292e-11,9.206130050789712e-12,7.5542450522364432e-12,2.9793410561465064e-12,5.6394341888196119e-12,1.7907088640321551e-11,4.2481176912867456e-11
5.201,3.618363605216801e-11,9.2067494721303083e-12,7.554411188414351e-12,2.9791789100130561e-12,5.6389245088580782e-12,1.7905962337945455e-11,4.2480298698432848e-11
5.20125,3.6181249570629927e-11,9.2073415308807912e-12,7.5545285374890363e-12,2.9789930067161231e-12,5.6383959707647658e-12,1.7904852359821761e-11,4.2479395045088301e-11
