Physical Time (s),xth_left Monitor (W)
6.04575,9.4420131083909345e-17
6.046,9.8698073133245749e-17
6.04625,-3.4332022047896324e-16
6.0465,-2.3124075810598579e-16
6.04675,-4.6440578249523031e-16
6.047,-2.8414769049936218e-16
6.04725,2.0295550672004284e-16
6.0475,-4.2836450706244114e-16
6.04775,1.7934606337274553e-16
6.048,-1.9473018844801362e-16
6.04825,3.7483883066017349e-17
6.0485,9.3785689784647879e-17
6.04875,-3.6218055720210418e-16
6.049,-4.5002553038896165e-17
6.04925,-1.4727510142181355e-16
6.0495,-1.4787510305415212e-16
6.04975,-2.7608090009292449e-16
6.05,1.4870772858286174e-16
6.05025,-2.2361703214305135e-16
6.0505,-5.6093077402042276e-17
6.05075,-6.3382833824082632e-17
6.051,2.580587881572807e-16
6.05125,-1.0441848488248495e-16
6.0515,3.0388068610000366e-16
6.05175,-1.7102027529252813e-16
6.052,1.4219662123197447e-16
6.05225,1.0796152212078737e-16
6.0525,5.1901655192684318e-17
6.05275,5.3040808950530276e-17
6.053,-1.4322600693240491e-17
6.05325,6.499298640469742e-16
6.0535,-2.0098485831951681e-16
6.05375,2.9429736207245701e-16
6.054,1.21183978035743e-16
6.05425,8.5409505601918134e-17
6.0545,3.2015327572942545e-16
6.05475,-3.2078647147013388e-16
6.055,2.7432317323364149e-16
6.05525,-3.0598961134702421e-16
6.0555,-2.2314169213195956e-16
6.05575,1.5009562439726709e-16
6.056,-3.6825084305428726e-16
6.05625,4.8992247879516961e-16
6.0565,-1.472351220442835e-16
6.05675,1.2922921371197764e-16
6.057,6.2414944770645436e-16
6.05725,-7.988228214817564e-17
6.0575,-1.6809744561549921e-16
6.05775,-2.7923141711395508e-16
6.058,1.4014406589338833e-16
6.05825,6.1170532485555305e-16
6.0585,1.7776291949327349e-16
6.05875,-3.1355778375094551e-16
6.059,-3.9308067987334202e-17
6.05925,1.4370775155731455e-16
6.0595,2.674773502111293e-16
6.05975,3.5703213291306159e-16
6.06,-2.0331702178564547e-16
6.06025,5.5422177192560477e-16
6.0605,-1.1989184729733379e-16
6.06075,-5.7537714213266822e-16
6.061,3.1809768010299635e-16
6.06125,2.8383968702650167e-16
6.0615,-2.3059544917821798e-16
6.06175,8.9307454917254253e-17
6.062,-4.3309822441319576e-16
6.06225,-4.6271944117185803e-17
6.0625,-3.827815935314408e-17
6.06275,-2.4675101930275363e-16
6.063,6.5552732281628945e-16
6.06325,-7.7869243559992191e-16
6.0635,7.8266249419100737e-17
6.06375,-3.6246421710508832e-17
6.064,5.4896714190040488e-17
6.06425,2.0041669972293111e-16
6.0645,-1.2066930462417707e-16
6.06475,6.09294208399291e-16
6.065,-2.4080336740926209e-16
6.06525,1.6339588824149533e-19
6.0655,6.0404906233826216e-17
6.06575,-6.6045773521706198e-17
6.066,-5.1876357538469129e-16
6.06625,2.671591706735564e-16
6.0665,-2.4850335025992157e-16
6.06675,7.6102321737680709e-17
6.067,1.5896806785139876e-16
6.06725,-3.5436665037554348e-16
6.0675,-2.1861353928576718e-16
6.06775,1.7424515535797749e-16
6.068,1.7452902289340171e-16
6.06825,1.5640272937309733e-17
6.0685,1.1681358316391578e-16
6.06875,1.5877843645668991e-16
6.069,-3.4019472261244418e-16
6.06925,1.5466284339750901e-16
6.0695,2.6305287208394019e-16
6.06975,-3.7993142027762873e-16
6.07,-4.2708737249727319e-16
6.07025,2.6541797192148775e-17
6.0705,3.3127885153223786e-16
6.07075,2.507215653778573e-16
6.071,-4.3463366011164804e-17
6.07125,1.8504262945849221e-16
6.0715,-5.6878727311147371e-18
6.07175,-4.8632992220950263e-16
6.072,-1.5826299323361543e-16
6.07225,-2.6633828527921383e-16
6.0725,3.7833768413020884e-16
6.07275,-2.8481706754123479e-16
6.073,-1.087981908013642e-16
6.07325,7.4104386994255231e-17
6.0735,-3.5049742861122413e-16
6.07375,2.1667952951621188e-16
6.074,-3.3278943389107994e-17
6.07425,-5.1645348405120751e-16
6.0745,1.3199347606691807e-16
6.07475,2.3563397516660557e-16
6.075,3.5461348268521648e-18
6.07525,-2.3585075254482667e-16
6.0755,1.9726153848119608e-17
6.07575,-2.2954763066578769e-16
6.076,-9.5728740242833373e-17
6.07625,1.6555596078579193e-16
6.0765,1.9223124645940314e-16
6.07675,-1.3314468305302132e-17
6.077,2.2748450476517916e-16
6.07725,2.9270911337391405e-16
6.0775,1.5414648241548819e-16
6.07775,-1.0342534516238062e-16
6.078,-2.7034274515443847e-16
6.07825,-1.08355971663037e-16
6.0785,1.0762023467801118e-16
6.07875,-3.8882107636149018e-16
6.079,-4.4636044285818835e-16
6.07925,-1.1157222704822454e-16
6.0795,2.8941529535425341e-16
6.07975,1.1326946961879111e-18
6.08,-2.9791709064282791e-16
6.08025,1.0564910787170356e-16
6.0805,4.2373879613835136e-17
6.08075,1.0550822841823987e-16
6.081,2.2353222328969167e-16
6.08125,5.5502765283080058e-18
6.0815,-2.4108608738168201e-16
6.08175,-2.5915519346861778e-18
6.082,-1.1444189992336906e-16
6.08225,5.364887482494305e-17
6.0825,3.2226778940424811e-16
6.08275,8.3770867108906104e-17
6.083,1.0300764096483164e-16
6.08325,4.4801880160422749e-16
6.0835,-2.6850782234403899e-16
6.08375,-1.0241616650949731e-16
6.084,4.5610569271071058e-16
6.08425,-1.3818072166459155e-17
6.0845,-2.2292594440471266e-18
6.08475,-3.967038707424473e-16
6.085,8.5012102206182572e-17
6.08525,-1.356403077334173e-16
6.0855,1.4786957132433619e-16
6.08575,-5.0550615035509141e-17
6.086,-9.7503918556323484e-17
6.08625,1.444855612176815e-16
6.0865,-4.4846609956403156e-16
6.08675,1.340381368142527e-16
6.087,-4.3369657366589308e-16
6.08725,-3.0848602523244367e-16
6.0875,2.6850403243894622e-17
6.08775,1.5319707191833759e-16
6.088,5.9554387665799206e-16
6.08825,-9.1218599178301095e-17
6.0885,-2.1605377748645372e-16
6.08875,1.9871692883303348e-17
6.089,6.6884291305171557e-17
6.08925,2.565203047671695e-16
6.0895,-2.2641627134135199e-17
6.08975,-2.8154538253866913e-16
6.09,-4.8866385228480216e-17
6.09025,-1.573196198376458e-16
6.0905,9.8453056665543471e-17
6.09075,-1.1182488890412505e-16
6.091,-1.140580193569552e-17
6.09125,9.0030389681787831e-17
6.0915,-5.4951580926233791e-16
6.09175,5.1093410724545406e-17
6.092,-3.3692945712640527e-16
6.09225,-3.1480964467516024e-16
6.0925,3.4083182889978242e-17
6.09275,-3.2272708677485958e-16
6.093,3.0966013228908513e-16
6.09325,8.8098104254424472e-17
6.0935,-1.8349294474601594e-16
6.09375,1.3782245856324581e-17
6.094,-2.306974072215677e-16
6.09425,-7.3515857938810772e-18
6.0945,1.2646014407414712e-16
6.09475,9.0330910202492276e-17
6.095,-1.5217193824056306e-17
6.09525,1.8897548255705445e-16
6.0955,2.2314165994298997e-16
6.09575,-2.1235774618809712e-16
6.096,-2.6565348781854445e-16
6.09625,3.0312482978257056e-16
6.0965,2.3437230836591795e-16
6.09675,1.999809310513878e-16
6.097,4.4868392381604088e-16
6.09725,-2.5869588277606976e-16
6.0975,-2.3121547536506369e-16
6.09775,1.4209171811480978e-16
6.098,-1.2455440073236897e-16
6.09825,-6.2554270598404394e-16
6.0985,4.1856409675266177e-16
6.09875,1.106930579853384e-16
6.099,2.4908440592371494e-16
6.09925,-1.9536349377638729e-16
6.0995,-4.0159175764367313e-17
6.09975,7.510863561871395e-17
6.1,-5.8221139412415529e-17
6.10025,-2.9708703264709589e-16
6.1005,-8.0173828281482855e-17
6.10075,-4.6992232771063176e-17
6.101,2.2715659485349002e-17
6.10125,-3.1318344792312006e-16
6.1015,4.2125958471185514e-17
6.10175,-1.2312084422346471e-16
6.102,-2.418025896047184e-16
6.10225,4.7707496143417839e-17
6.1025,3.1022429276277266e-17
6.10275,1.4078683300257953e-16
6.103,-3.1358991740946164e-16
6.10325,-1.4028347434302744e-17
6.1035,-1.3111968248172343e-16
6.10375,-4.961813209102701e-17
6.104,-1.8807113296326346e-17
6.10425,-7.5746367981165055e-17
6.1045,-3.1696207460383992e-16
6.10475,-1.916128544693704e-16
6.105,2.8334602040638947e-16
6.10525,1.9029115864009444e-16
6.1055,3.0886348437096909e-16
6.10575,-4.8252619147010427e-17
6.106,7.5144334731487286e-17
6.10625,-2.3746202856046586e-16
6.1065,3.4395313190594223e-17
6.10675,-2.1441486054778544e-16
6.107,4.567584762884285e-16
6.10725,-1.1789444390659238e-16
6.1075,1.5409330818246063e-16
6.10775,-3.3431421003167812e-16
6.108,2.8878430783775932e-17
6.10825,9.5711808585909069e-17
6.1085,-2.8033140878821381e-16
6.10875,9.2053969593380697e-17
6.109,7.93414856920517e-17
6.10925,-3.7383974221077679e-16
6.1095,2.5608285975833857e-17
6.10975,3.098688491591968e-16
6.11,1.354997872633166e-16
6.11025,6.3928822715924764e-17
6.1105,-3.1496961851113227e-16
6.11075,-7.5405135016032479e-17
6.111,9.0704878216644445e-17
6.11125,5.127415042949069e-16
6.1115,1.6184630027590909e-16
6.11175,4.8086635264652157e-16
6.112,-3.8041758311956486e-17
6.11225,2.1754309997982386e-16
6.1125,5.6615705624283601e-16
6.11275,-1.4656583668804353e-16
6.113,3.8124263353975992e-16
6.11325,1.6937025454101537e-16
6.1135,1.9797503737078512e-16
6.11375,-1.8783728135993076e-16
6.114,1.8854320758558171e-16
6.11425,1.2987073605281026e-17
6.1145,5.941924290826554e-16
6.11475,-2.610019984009956e-16
6.115,8.943106013282512e-17
6.11525,5.2433301290316525e-16
6.1155,-1.1686258178131163e-17
6.11575,5.2289552572220594e-17
6.116,9.6700523422044714e-17
6.11625,-7.6176027082293775e-17
6.1165,3.5769928955341608e-16
6.11675,-2.6327969126363341e-16
6.117,1.3353858242329578e-16
6.11725,3.4245451030694543e-16
6.1175,2.2617064393587216e-16
6.11775,-5.3636778388062736e-16
6.118,-2.9775489255399429e-16
6.11825,-2.1565424037452181e-16
6.1185,-2.8357847718211981e-16
6.11875,3.1097940805101903e-16
6.119,2.4094747192385313e-18
6.11925,4.0370402469514643e-16
6.1195,-6.235014660509069e-17
6.11975,-2.7424998394961442e-16
6.12,-4.3092161181337593e-16
6.12025,-6.2711154117420091e-17
6.1205,3.8801564749329541e-16
6.12075,5.2864693169641913e-16
6.121,-2.2159504336300954e-16
6.12125,-2.9146755635550697e-16
6.1215,1.9393972272700316e-16
6.12175,9.6410946685991318e-17
6.122,-2.7330663081515013e-17
6.12225,-3.8671127692819826e-16
6.1225,-1.3666109421121609e-17
6.12275,2.8215540609751863e-16
6.123,2.9858903469161866e-16
6.12325,1.8841823522691997e-16
6.1235,2.9137119734853646e-16
6.12375,2.0196180210696164e-16
6.124,-3.5693989026097151e-16
6.12425,-1.3344967884099726e-16
6.1245,-1.9277788623120212e-16
6.12475,-1.0061020262514558e-16
6.125,1.0840882485365219e-16
6.12525,2.8745184405714894e-17
6.1255,5.8137737067250821e-17
6.12575,-1.9051820184385194e-16
6.126,-1.9359685850508712e-17
6.12625,-2.5035194603942503e-16
6.1265,2.1564263274565852e-16
6.12675,7.3808299000836613e-18
6.127,1.9906613524461783e-16
6.12725,1.5229023720275643e-16
6.1275,4.3778771873837545e-17
6.12775,-1.3436480229480804e-16
6.128,-6.7005863707965456e-17
6.12825,-1.5038874968619921e-16
6.1285,1.6850131588803377e-17
6.12875,-1.5768082112381206e-16
6.129,-9.4512396458017228e-17
6.12925,2.818965402035365e-16
6.1295,2.0604719115778497e-16
6.12975,-1.4470489667328604e-16
6.13,6.5571973603965885e-17
6.13025,6.0069019485048166e-17
6.1305,1.2516868639050708e-16
6.13075,3.8098179275197825e-16
6.131,-3.3193036729009716e-16
6.13125,5.533098388981354e-18
6.1315,5.0480198358581406e-16
6.13175,1.0939430631167132e-16
6.132,-1.3673430022809969e-16
6.13225,-1.0635865490204452e-16
6.1325,-1.0664884219174881e-17
6.13275,1.7674513502131707e-16
6.133,-1.3817322413151246e-16
6.13325,-3.4588589983448045e-16
6.1335,3.8897820234670888e-16
6.13375,1.2856873833135176e-16
6.134,-6.2573357177166229e-18
6.13425,2.5789456393771419e-16
6.1345,-3.8435626825582901e-16
6.13475,-2.4847993116448364e-16
6.135,2.3039122853131095e-16
6.13525,1.644204139310594e-16
6.1355,8.3311359151929321e-17
6.13575,1.2624893406064167e-17
6.136,-4.0874275667657773e-16
6.13625,3.2512128010981339e-16
6.1365,-2.2828982598630795e-16
6.13675,1.2672648008638112e-16
6.137,-1.7484252701138925e-16
6.13725,-2.8776792295422376e-16
6.1375,-1.9924908986062011e-16
6.13775,-5.3997577799457375e-17
6.138,8.2574007639186184e-17
6.13825,7.6400373468746116e-17
6.1385,-1.2646956417290914e-16
6.13875,2.1045720154456922e-16
6.139,1.2157635821473134e-17
6.13925,4.6454888019940642e-16
6.1395,5.5329028802732138e-16
6.13975,1.0274880293970013e-16
6.14,2.0153026436529903e-16
6.14025,-5.6803157753944284e-16
6.1405,-2.362552114394479e-16
6.14075,2.4611795351832754e-16
6.141,1.7966960424296681e-16
6.14125,1.1454039403501457e-16
6.1415,-1.3409223060400764e-16
6.14175,-1.5886076279895959e-16
6.142,-2.9902863739456825e-16
6.14225,4.4054560521798419e-17
6.1425,-4.1457882895216946e-17
6.14275,8.5276847364238656e-17
6.143,-3.8766360978658952e-16
6.14325,-1.9085674085481084e-16
6.1435,1.3055572030517915e-16
6.14375,4.028445262896993e-16
6.144,7.666391376614343e-17
6.14425,6.9275865853844425e-17
6.1445,-1.4317247426426369e-16
6.14475,-6.6951399170444389e-17
6.145,1.5685761661383762e-16
6.14525,-6.1343078322590295e-17
6.1455,-1.173726077029408e-16
6.14575,-7.3108614580052753e-17
6.146,-4.4737065686640081e-16
6.14625,5.6755951318224314e-17
6.1465,1.0004452840574267e-16
6.14675,1.2405470980256681e-16
6.147,-3.3906496126201847e-17
6.14725,1.8910650466619745e-16
6.1475,1.9309213605676281e-16
6.14775,2.9785216886434672e-16
6.148,-1.2307094299477713e-16
6.14825,4.1910187847234276e-17
6.1485,-1.1322555716209018e-16
6.14875,2.7038302300164677e-16
6.149,4.7385772175533068e-16
6.14925,2.3934600317109048e-17
6.1495,6.3847823281888982e-16
6.14975,-1.2923228951695852e-16
6.15,-4.8891248397042197e-17
6.15025,-7.6760257982869118e-16
6.1505,-3.4475284004107334e-16
6.15075,-1.484687374884389e-16
6.151,-1.3281478614368503e-16
6.15125,-3.3098994388727037e-17
6.1515,-1.3692581074136219e-16
6.15175,-8.7611417978860459e-18
6.152,2.6214375316580025e-16
6.15225,-8.4924591095089973e-17
6.1525,1.7109745145532551e-16
6.15275,-1.5811840240608067e-17
6.153,-1.407344049046698e-17
6.15325,2.0426049698701783e-16
6.1535,-4.2844947153282437e-17
6.15375,-3.2597154586588565e-16
6.154,-7.4955888548600042e-17
6.15425,-2.6689249648863292e-16
6.1545,2.0197757743962581e-16
6.15475,-8.2118238212110225e-18
6.155,9.1381045850183601e-18
6.15525,-1.2307084997079794e-16
6.1555,-2.0701244074424889e-16
6.15575,2.9270450908018964e-16
6.156,-9.6861837595795447e-18
6.15625,-1.2885562451996292e-16
6.1565,-1.5190551700817644e-17
6.15675,-2.0903657693226387e-16
6.157,-2.3493275802415646e-17
6.15725,-2.4917683767071474e-16
6.1575,-6.7097650343892337e-17
6.15775,3.4332514967707026e-16
6.158,-3.4300628569968817e-16
6.15825,2.7267388833212868e-16
6.1585,2.378220587286099e-16
6.15875,-3.8363054218369684e-17
6.159,1.0924424553781194e-16
6.15925,4.247644785471885e-16
6.1595,-2.6249789141719533e-16
6.15975,-2.3105107663927321e-16
6.16,-6.1421013597977022e-17
6.16025,-3.3151788393358368e-17
6.1605,9.5831959240564211e-17
6.16075,-5.0415134366412704e-16
6.161,2.912719995888514e-17
6.16125,2.1370432181760027e-16
6.1615,1.2029942382602801e-16
6.16175,2.4733626412775272e-16
6.162,2.0928993007771548e-16
6.16225,4.6371690612534039e-16
6.1625,-3.3724920499416396e-16
6.16275,3.3950425526620083e-16
6.163,4.0764936084856327e-17
6.16325,1.5933586425625967e-16
6.1635,3.1501700623335236e-16
6.16375,2.4524457599769495e-17
6.164,1.8082677818577196e-16
6.16425,-9.6869079294211672e-17
6.1645,2.337447672218656e-16
6.16475,1.5042021232296859e-16
6.165,-5.0873257557602876e-17
6.16525,-4.0325506696137304e-16
6.1655,3.3212582681994678e-16
6.16575,1.9121002233059557e-16
6.166,3.3584926753029749e-17
6.16625,1.3428285287607057e-16
6.1665,-1.5415647760204342e-16
6.16675,1.7538053643605065e-16
6.167,-3.3509089002112917e-16
6.16725,-1.1579141880353823e-16
6.1675,4.5239638628260912e-16
6.16775,-3.2118106573213375e-16
6.168,5.4232870277500679e-17
6.16825,3.890529245715191e-16
6.1685,1.567963582420975e-16
6.16875,-4.1986305772482198e-17
6.169,3.2363018836825577e-16
6.16925,-4.2848148068703863e-16
6.1695,1.6440059567755249e-16
6.16975,2.875701058706351e-16
6.17,4.9860946429528761e-16
6.17025,9.0009085790491529e-17
6.1705,2.0603227822507973e-17
6.17075,4.1766353369502519e-16
6.171,-2.6461768910557114e-16
6.17125,8.1482734081503162e-17
6.1715,3.5200148746640397e-17
6.17175,-3.1434269948351246e-16
6.172,-5.4295580894540155e-16
6.17225,-2.2539273096736544e-16
6.1725,-3.8431441691517439e-16
6.17275,-1.9887020242816778e-16
6.173,1.6392306714447291e-17
6.17325,-2.9216366874165797e-16
6.1735,3.2156494082268469e-16
6.17375,8.0190108660795986e-17
6.174,1.1745281426703443e-16
6.17425,-1.9995848310140492e-16
6.1745,-2.6253387735227923e-16
6.17475,8.8414172322979839e-17
6.175,2.6188633364721184e-16
6.17525,-7.3613084075490112e-17
6.1755,1.3069277949989774e-16
6.17575,-1.7622001343579582e-16
6.176,-9.6963910948118647e-17
6.17625,-2.8260489446087323e-16
6.1765,-4.8111363826434851e-16
6.17675,-2.413599855897106e-16
6.177,1.3697769324898781e-16
6.17725,7.6366535116532645e-17
6.1775,-2.6394728400187947e-16
6.17775,-6.388767544108794e-17
6.178,-6.5656346033911827e-17
6.17825,2.2681632285710513e-16
6.1785,5.317758467075479e-16
6.17875,3.0339684600802893e-16
6.179,3.5642413386539815e-16
6.17925,2.1488939054934305e-16
6.1795,1.3653299948328588e-16
6.17975,-1.1149442739357646e-16
6.18,5.9545215193362257e-17
6.18025,4.0119353519233915e-16
6.1805,1.6979856258590486e-16
6.18075,1.3383112949171857e-16
6.181,-2.7064794987169103e-16
6.18125,-5.7818286360026398e-16
6.1815,1.7066218369689097e-16
6.18175,-2.5938629816150492e-16
6.182,1.8494173569431315e-16
6.18225,-3.8987570077993561e-16
6.1825,1.4163126442766442e-17
6.18275,3.2177476675706148e-16
6.183,2.3283611797330773e-17
6.18325,-3.1070676603093048e-16
6.1835,1.3555303192723477e-16
6.18375,-1.3868584934322553e-17
6.184,-1.7186545101660914e-16
6.18425,2.6379392565365111e-16
6.1845,-2.8284342777612858e-16
6.18475,-1.0135501488586913e-16
6.185,-2.9565261180316392e-16
6.18525,9.0847579899382866e-17
6.1855,-4.5737235169012753e-16
6.18575,-5.1694256695139152e-17
6.186,-2.2612327408526925e-16
6.18625,7.8452067595210897e-17
6.1865,-6.4188158875145424e-17
6.18675,4.0054882736889978e-16
6.187,-3.7964756207282158e-16
6.18725,6.7366579644447031e-16
6.1875,-1.0783707449530903e-16
6.18775,2.6149879478077134e-16
6.188,-1.9161344874977793e-16
6.18825,5.1336469698265483e-16
6.1885,9.2705509791319372e-17
6.18875,4.7678656485863556e-16
6.189,2.5073907526729455e-16
6.18925,7.5259078751807534e-17
6.1895,-1.6877766230143008e-16
6.18975,1.5380708796993574e-16
6.19,6.870357516796129e-17
6.19025,2.6153890496152075e-17
6.1905,-3.0548406582794634e-16
6.19075,4.7082374951026454e-16
6.191,-4.0780421262611401e-17
6.19125,-4.8616561972495435e-17
6.1915,-3.5031706257830911e-16
6.19175,4.5499490723468254e-16
6.192,1.3097083443901859e-16
6.19225,-2.1192365925483465e-17
6.1925,2.042522872281624e-16
6.19275,3.3392204399500283e-16
6.193,9.2376426250157414e-17
6.19325,-1.046364096983061e-15
6.1935,-1.6969505019438137e-16
6.19375,2.7994173639987426e-16
6.194,5.310620265157878e-17
6.19425,-5.1732533901317251e-17
6.1945,2.9026515190103228e-16
6.19475,-8.4929164403328103e-17
6.195,5.9386240755260313e-17
6.19525,2.2735557686692341e-16
6.1955,5.1258269762953564e-16
6.19575,1.9772541077196257e-16
6.196,1.6309781649109138e-16
6.19625,-7.3179173023869044e-17
6.1965,8.7837374807039241e-17
6.19675,1.1611400174666534e-16
6.197,2.6449850848545957e-16
6.19725,3.0899262335564936e-16
6.1975,4.1802144772449578e-16
6.19775,-3.5952841055138107e-16
6.198,-2.276898871611324e-16
6.19825,-2.3195069447689487e-16
6.1985,-6.1625215992484878e-16
6.19875,1.4274202960767364e-16
6.199,5.8404112262425724e-16
6.19925,-4.9028280342381138e-16
6.1995,-1.1358399925490947e-17
6.19975,-1.5870765465137318e-16
6.2,4.0715118818548113e-16
6.20025,-7.8003104311555227e-17
6.2005,-9.8860793699884059e-17
6.20075,-4.7458842441285958e-16
6.201,2.7899216527441589e-16
6.20125,5.1066748883843272e-16
6.2015,4.7973846996241441e-17
6.20175,-6.9999095718990882e-16
6.202,-1.1377330688144112e-16
6.20225,1.5815268903733662e-16
6.2025,1.8118811251443414e-16
6.20275,-4.6677384736034715e-16
6.203,7.2505015787766069e-17
6.20325,3.9701502333023148e-16
6.2035,1.7679891724021039e-16
6.20375,-2.7891759490991942e-16
6.204,3.0494550387470217e-16
6.20425,3.0858703304499451e-16
6.2045,-1.3122027541021592e-16
6.20475,-2.3871482339673153e-16
6.205,4.5372987084254467e-16
6.20525,1.7617583828449081e-16
6.2055,4.5415290426159145e-18
6.20575,3.9780678277979056e-16
6.206,2.3245171144489228e-16
6.20625,-1.3640442444860935e-16
6.2065,-4.0619948214570735e-17
6.20675,5.1224488103502123e-16
6.207,-1.562487871608289e-16
6.20725,8.2954086489484209e-16
6.2075,3.6141180135536589e-16
6.20775,-4.470986096635639e-16
6.208,-4.9083606410114804e-16
6.20825,6.441730141029868e-17
6.2085,3.472582077583606e-16
6.20875,4.2267471959356388e-16
6.209,-2.3790011807625225e-16
6.20925,-4.2323185400630415e-17
6.2095,1.0000903076325648e-16
