Physical Time (s),lift Monitor (N)
2.0625,4.9494067153259342e-07
2.065,5.7921978021862203e-07
2.0675,6.6192306736781145e-07
2.07,7.4272961259384458e-07
2.0725,8.2131285638606197e-07
2.075,8.9732810537771079e-07
2.0775,9.704528620435671e-07
2.08,1.0404062237493347e-06
2.0825,1.1069132894188804e-06
2.085,1.1697006793407927e-06
2.0875,1.2285009755607259e-06
2.09,1.2830821153919042e-06
2.0925,1.3331685631580854e-06
2.095,1.3785122956327339e-06
2.0975,1.4189419055834917e-06
2.1,1.4542825497631723e-06
2.1025,1.4843569494543694e-06
2.105,1.5090127666040692e-06
2.1075,1.5281255947592097e-06
2.11,1.5415848143323054e-06
2.1125,1.5493311444509426e-06
2.115,1.5512840621144975e-06
2.1175,1.5474234475021057e-06
2.12,1.5377316747850283e-06
2.1225,1.522219692600708e-06
2.125,1.5009359879770672e-06
2.1275,1.4739687729132284e-06
2.13,1.4413355027578981e-06
2.1325,1.4032907146273492e-06
2.135,1.3599128674057606e-06
2.1375,1.3111985718807621e-06
2.14,1.2573488953177037e-06
2.1425,1.1986055986451168e-06
2.145,1.1351530688801362e-06
2.1475,1.0671923780872167e-06
2.15,9.94713264502529e-07
2.1525,9.1830781097608913e-07
2.155,8.3826657886863883e-07
2.1575,7.5467732758816207e-07
2.16,6.6786327052400534e-07
2.1625,5.7810227612498555e-07
2.165,4.8572183695710242e-07
2.1675,3.9101803056274933e-07
2.17,2.9435764884019119e-07
2.1725,1.9606537246646626e-07
2.175,9.6483984032741291e-08
2.1775,-4.0217921666247689e-09
2.18,-1.051262734616919e-07
2.1825,-2.0645227511475268e-07
2.185,-3.075814013536225e-07
2.1875,-4.0816090158451924e-07
2.19,-5.0781109039940253e-07
2.1925,-6.0612934980998358e-07
2.195,-7.0270708295007718e-07
2.1975,-7.9719414396738045e-07
2.2,-8.8924818828757953e-07
2.2025,-9.7842337701529701e-07
2.205,-1.0643800504727375e-06
2.2075,-1.1467385216818186e-06
2.21,-1.2251976153470053e-06
2.2125,-1.2994071620508168e-06
2.215,-1.3690530542738749e-06
2.2175,-1.4338309785927389e-06
2.22,-1.4934605178888328e-06
2.2225,-1.5476345980998785e-06
2.225,-1.5961554042383903e-06
2.2275,-1.6388098885490747e-06
2.23,-1.6754140488059732e-06
2.2325,-1.705768654436495e-06
2.235,-1.7297700809253255e-06
2.2375,-1.7472613725710942e-06
2.24,-1.7581529956489005e-06
2.2425,-1.7624101136614266e-06
2.245,-1.7600049987307826e-06
2.2475,-1.7508747574423759e-06
2.25,-1.7351016099382683e-06
2.2525,-1.7126962622357131e-06
2.255,-1.683761089080303e-06
2.2575,-1.6483597128085136e-06
2.26,-1.6066383515291748e-06
2.2625,-1.5587539082646932e-06
2.265,-1.5048468673503615e-06
2.2675,-1.4451370242511605e-06
2.27,-1.3798207153871474e-06
2.2725,-1.3091057669356972e-06
2.275,-1.233229313103608e-06
2.2775,-1.1524572463931445e-06
2.28,-1.0671259931704989e-06
2.2825,-9.7749268428184269e-07
2.285,-8.8386455486503428e-07
2.2875,-7.8654034951213597e-07
2.29,-6.8584768571225649e-07
2.2925,-5.821189506132395e-07
2.295,-4.7577150166626968e-07
2.2975,-3.6715923557391934e-07
2.3,-2.5666719805630507e-07
2.3025,-1.4466073855543514e-07
2.305,-3.1573085586799681e-08
2.3075,8.2183345018678476e-08
2.31,1.9620415984569497e-07
2.3125,3.1008651100455681e-07
2.315,4.2338144239957124e-07
2.3175,5.3564910866905063e-07
2.32,6.4645172032996345e-07
2.3225,7.5534482781988477e-07
2.325,8.6189226652611086e-07
2.3275,9.6566078783650399e-07
2.33,1.0662279315333655e-06
2.3325,1.1631563603109496e-06
2.335,1.2560580638689164e-06
2.3375,1.3445152829670467e-06
2.34,1.4281859418964987e-06
2.3425,1.506650388255482e-06
2.345,1.5796301762674482e-06
2.3475,1.646776876975688e-06
2.35,1.7077673274989364e-06
2.3525,1.7622331031961315e-06
2.355,1.810384164016309e-06
2.3575,1.8517659825661842e-06
2.36,1.8861174917620057e-06
2.3625,1.9132306111917987e-06
2.365,1.9330422717671125e-06
2.3675,1.9452778257953849e-06
2.37,1.9500494470266907e-06
2.3725,1.9473759097394766e-06
2.375,1.9372394833101378e-06
2.3775,1.9197813520276835e-06
2.38,1.8950231437932081e-06
2.3825,1.8629987430043061e-06
2.385,1.8238398405239777e-06
2.3875,1.7776877651238287e-06
2.39,1.7246628703269809e-06
2.3925,1.6649659044708283e-06
2.395,1.5989107503465467e-06
2.3975,1.5266441022009766e-06
2.4,1.4484600882082088e-06
2.4025,1.3646362091268366e-06
2.405,1.2754486893034066e-06
2.4075,1.181513621422525e-06
2.41,1.0827687569607683e-06
2.4125,9.7951009446365936e-07
2.415,8.7224182198636931e-07
2.4175,7.6137115423074893e-07
2.42,6.4730253451328123e-07
2.4225,5.3037362679349462e-07
2.425,4.1103130945368946e-07
2.4275,2.8965271103565134e-07
2.43,1.6666831432082831e-07
2.4325,4.2150830720514055e-08
2.435,-8.2588287234222325e-08
2.4375,-2.0739733406775288e-07
2.44,-3.3199924316879034e-07
2.4425,-4.55948627215209e-07
2.445,-5.7878576884978031e-07
2.4475,-6.9993618686743388e-07
2.45,-8.1892612227888253e-07
2.4525,-9.3525045831569779e-07
2.455,-1.0484504855957509e-06
2.4575,-1.1580073143457388e-06
2.46,-1.2634981684292149e-06
2.4625,-1.3644665831104436e-06
2.465,-1.4605091325028326e-06
2.4675,-1.5512138989425961e-06
2.47,-1.6361682342588963e-06
2.4725,-1.715038658505444e-06
2.475,-1.7874672386318237e-06
2.4775,-1.853057277295717e-06
2.48,-1.911576245544985e-06
2.4825,-1.9628425736019705e-06
2.485,-2.0065650848679898e-06
2.4875,-2.0425579688555665e-06
2.49,-2.0706842766931267e-06
2.4925,-2.0908571154416059e-06
2.495,-2.1030122142593832e-06
2.4975,-2.1070584942627226e-06
2.5,-2.1029957375690051e-06
2.5025,-2.0908040795984801e-06
2.505,-2.0705853062099388e-06
2.5075,-2.0424234299308251e-06
2.51,-2.0064355962342947e-06
2.5125,-1.9627548730468259e-06
2.515,-1.9115533661250446e-06
2.5175,-1.8530483352804509e-06
2.52,-1.7874542526458468e-06
2.5225,-1.7150266223927305e-06
2.525,-1.6360804242219968e-06
2.5275,-1.5508359646171053e-06
2.53,-1.4596085035624661e-06
2.5325,-1.3627317800019054e-06
2.535,-1.2605200503591929e-06
2.5375,-1.1533351795535793e-06
2.54,-1.0415980068450586e-06
2.5425,-9.2567343511917369e-07
2.545,-8.0596958578211665e-07
2.5475,-6.8289563697985206e-07
2.55,-5.5685529494091887e-07
2.5525,-4.2831511534737766e-07
2.555,-2.9773686054416865e-07
2.5575,-1.6562454376455336e-07
2.56,-3.2423156986645294e-08
2.5625,1.0138964970685967e-07
2.565,2.3531256452000935e-07
2.5675,3.6883048015942663e-07
2.57,5.0144105307090431e-07
2.5725,6.3260660813279891e-07
2.575,7.6182819297727479e-07
2.5775,8.8857526541179821e-07
2.58,1.0123365628069229e-06
2.5825,1.1325960721066382e-06
2.585,1.2488282193859889e-06
2.5875,1.3605332506073464e-06
2.59,1.4672873835644212e-06
2.5925,1.5686008788135011e-06
2.595,1.6640610640737068e-06
2.5975,1.7532206413442908e-06
2.6,1.8357462991214484e-06
2.6025,1.9112137294675272e-06
2.605,1.9793177481803035e-06
2.6075,2.0398075619705928e-06
2.61,2.0924505428172405e-06
2.6125,2.1369108357317961e-06
2.615,2.1730662443553057e-06
2.6175,2.2007207032177215e-06
2.62,2.2200766860182989e-06
2.6225,2.2308586648593459e-06
2.625,2.2330274591501144e-06
2.6275,2.2265340379189574e-06
2.63,2.2113732517691832e-06
2.6325,2.1876816623520413e-06
2.635,2.1555806035889897e-06
2.6375,2.1152035529321334e-06
2.64,2.0667852945227325e-06
2.6425,2.0104651509039405e-06
2.645,1.9465415925782063e-06
2.6475,1.875226048950539e-06
2.65,1.7967657754037117e-06
2.6525,1.7114568114913005e-06
2.655,1.6196634353218792e-06
2.6575,1.5216469066456933e-06
2.66,1.4177730527991687e-06
2.6625,1.308395467152326e-06
2.665,1.1939128190054718e-06
2.6675,1.0747802944538226e-06
2.67,9.5138885201792323e-07
2.6725,8.2413105223499348e-07
2.675,6.9343962369670498e-07
2.6775,5.5982850821399185e-07
2.68,4.2373318976443328e-07
2.6825,2.8566940994932331e-07
2.685,1.46135763860723e-07
2.6875,5.6025778568654395e-09
2.69,-1.3541391896682669e-07
2.6925,-2.7633140358603043e-07
2.695,-4.1663749050361901e-07
2.6975,-5.5625446320049763e-07
2.7,-6.9361877623764117e-07
2.7025,-8.2857059481991799e-07
2.705,-9.6086230117960944e-07
2.7075,-1.0898561881034518e-06
2.71,-1.215065026501662e-06
2.7125,-1.3358509815428646e-06
2.715,-1.4517556609614359e-06
2.7175,-1.5622386768059175e-06
2.72,-1.6668085563914148e-06
2.7225,-1.7650333342412473e-06
2.725,-1.8564588331261655e-06
2.7275,-1.9407605431253942e-06
2.73,-2.0174961541031461e-06
2.7325,-2.086348509146781e-06
2.735,-2.1471064949893567e-06
2.7375,-2.1994553015082149e-06
2.74,-2.2432226256233974e-06
2.7425,-2.2781998096749363e-06
2.745,-2.3042642980407084e-06
2.7475,-2.3213754226574322e-06
2.75,-2.3294483799721473e-06
2.7525,-2.328460111761226e-06
2.755,-2.3184749656019881e-06
2.7575,-2.2995388580826064e-06
2.76,-2.271736695738791e-06
2.7625,-2.2352272819949405e-06
2.765,-2.1901531122224969e-06
2.7675,-2.1367148180456529e-06
2.77,-2.075176984434887e-06
2.7725,-2.0057645829486227e-06
2.775,-1.9287524677975388e-06
2.7775,-1.8444427963532749e-06
2.78,-1.7531405873266535e-06
2.7825,-1.6552474549381432e-06
2.785,-1.5510623028911421e-06
2.7875,-1.4409620909522884e-06
2.79,-1.3253171238167786e-06
2.7925,-1.2045667206207833e-06
2.795,-1.0791212775046942e-06
2.7975,-9.4940362549764963e-07
2.8,-8.158324487128632e-07
2.8025,-6.7893763563507737e-07
2.805,-5.3917560999105268e-07
2.8075,-3.9699663975569141e-07
2.81,-2.5299343400711228e-07
2.8125,-1.0764487051660991e-07
2.815,3.8530654518692118e-08
2.8175,1.8491600625656465e-07
2.82,3.3100336292348652e-07
2.8225,4.7626752895010351e-07
2.825,6.2008546526303444e-07
2.8275,7.6190898981551481e-07
2.83,9.011753664013249e-07
2.8325,1.0372679734041397e-06
2.835,1.1696198332002615e-06
2.8375,1.2977094514994076e-06
2.84,1.4210504937721715e-06
2.8425,1.5390375409045944e-06
2.845,1.6511301359220478e-06
2.8475,1.7568256487111406e-06
2.85,1.8557802579730112e-06
2.8525,1.9475249554286558e-06
2.855,2.0316948748707217e-06
2.8575,2.1076749545013158e-06
2.86,2.1756704358885445e-06
2.8625,2.2352481787529749e-06
2.865,2.2859490533980445e-06
2.8675,2.3275790487698388e-06
2.87,2.360067578687017e-06
2.8725,2.3832350066236446e-06
2.875,2.3970579300630971e-06
2.8775,2.4015302303703401e-06
2.88,2.3966310782570651e-06
2.8825,2.3824465982011336e-06
2.885,2.3591118354207266e-06
2.8875,2.3266709438643169e-06
2.89,2.285348284718304e-06
2.8925,2.2353008636652756e-06
2.895,2.1767311958537313e-06
2.8975,2.1099353140501891e-06
2.9,2.0351661074869262e-06
2.9025,1.9527207900596614e-06
2.905,1.8628906846225185e-06
2.9075,1.7660169018179186e-06
2.91,1.6625388209897673e-06
2.9125,1.5527321149226524e-06
2.915,1.4369721855344225e-06
2.9175,1.3157567374398395e-06
2.92,1.1894710050365215e-06
2.9225,1.0585802488883199e-06
2.925,9.23519693162547e-07
2.9275,7.8478223758285981e-07
2.93,6.42856127003753e-07
2.9325,4.9822146522276606e-07
2.935,3.5139080470868529e-07
2.9375,2.0289146734691824e-07
2.94,5.3288088859617549e-08
2.9425,-9.6887710840197677e-08
2.945,-2.4705625042518284e-07
2.9475,-3.9665868501581548e-07
2.95,-5.4512605106205271e-07
2.9525,-6.9230793589942967e-07
2.955,-8.3652130902547416e-07
2.9575,-9.7778437972582885e-07
2.96,-1.1155984264983158e-06
2.9625,-1.2493950081412067e-06
2.965,-1.3785843496200147e-06
2.9675,-1.5026214679866567e-06
2.97,-1.6209300662433428e-06
2.9725,-1.7329896392237302e-06
2.975,-1.8383097623025939e-06
2.9775,-1.9364755509369066e-06
2.98,-2.027056913141919e-06
2.9825,-2.1096159040546533e-06
2.985,-2.1837740812515002e-06
2.9875,-2.249363246681213e-06
2.99,-2.3060512554157497e-06
2.9925,-2.3535956831169481e-06
2.995,-2.3917874924020942e-06
2.9975,-2.4206123228477582e-06
3.0,-2.4398914547383657e-06
3.0025,-2.449614175670821e-06
3.005,-2.4497836921390188e-06
3.0075,-2.4404320362929444e-06
3.01,-2.4215914129963335e-06
3.0125,-2.3935926073524231e-06
3.015,-2.3564198754978692e-06
3.0175,-2.3102048014494241e-06
3.02,-2.2551257659351316e-06
3.0225,-2.191448532676691e-06
3.025,-2.1195556461822949e-06
3.0275,-2.0393556186645652e-06
3.03,-1.951587442940725e-06
3.0325,-1.8565692951350762e-06
3.035,-1.7545966264374518e-06
3.0375,-1.6460837791158156e-06
3.04,-1.5313646197879121e-06
3.0425,-1.4107851742364741e-06
3.045,-1.284863847626859e-06
3.0475,-1.1539931984581023e-06
3.05,-1.0186744100391056e-06
3.0525,-8.7934082902144695e-07
3.055,-7.3649597127781871e-07
3.0575,-5.9063037166460446e-07
3.06,-4.4219655293152783e-07
3.0625,-2.9176741319811673e-07
3.065,-1.3995569292703133e-07
3.0675,1.2685282888151184e-08
3.07,1.6560385351494765e-07
3.0725,3.1823456392912282e-07
3.075,4.6996547071433322e-07
3.0775,6.2030500306118866e-07
3.08,7.6853477905796351e-07
3.0825,9.1407488908413412e-07
3.085,1.0563617296859243e-06
3.0875,1.1947920574988597e-06
3.09,1.3287754308574865e-06
3.0925,1.457719205012306e-06
3.095,1.5811231397483394e-06
3.0975,1.698454930192925e-06
3.1,1.8091298264703165e-06
3.1025,1.9127544985777942e-06
3.105,2.0088826918013689e-06
3.1075,2.0971256231562946e-06
3.11,2.1770200983306049e-06
3.1125,2.2482427100011834e-06
3.115,2.3106094079365214e-06
3.1175,2.3637987804188285e-06
3.12,2.4075956305441446e-06
3.1225,2.4417738048273169e-06
3.125,2.4665808560427072e-06
3.1275,2.481772339224422e-06
3.13,2.4871805042121323e-06
3.1325,2.4828244895417559e-06
3.135,2.4687947150610939e-06
3.1375,2.4451811883124974e-06
3.14,2.4121832884337883e-06
3.1425,2.3698890381229356e-06
3.145,2.3185735424536819e-06
3.1475,2.2584049276242904e-06
3.15,2.1897372342613221e-06
3.1525,2.1128862094311262e-06
3.155,2.0280704796802478e-06
3.1575,1.9356304033454743e-06
3.16,1.8358925212438664e-06
3.1625,1.72927621741287e-06
3.165,1.6161778382287454e-06
3.1675,1.4969360107144839e-06
3.17,1.3720227261518034e-06
3.1725,1.2418582585506005e-06
3.175,1.1069242967294529e-06
3.1775,9.6769837032712082e-07
3.18,8.246642728152778e-07
3.1825,6.7833126411143994e-07
3.185,5.2919791164320727e-07
3.1875,3.7776870819655955e-07
3.19,2.2465042776321359e-07
3.1925,7.0417052886856007e-08
3.195,-8.4431925520790337e-08
3.1975,-2.3927892310309658e-07
3.2,-3.9354334208475339e-07
3.2025,-5.4660965717540376e-07
3.205,-6.9789128623249431e-07
3.2075,-8.467504256661095e-07
3.21,-9.9260584090156455e-07
3.2125,-1.1348537983296142e-06
3.215,-1.2728861112224326e-06
3.2175,-1.405293859261481e-06
3.22,-1.5333657165155065e-06
3.2225,-1.6557921202261941e-06
3.225,-1.7713596209443697e-06
3.2275,-1.8801898044317783e-06
3.23,-1.9810048409522293e-06
3.2325,-2.0747557383157334e-06
3.235,-2.1592868490032957e-06
3.2375,-2.2364048250208827e-06
3.24,-2.3033470687316489e-06
3.2425,-2.3626797776103995e-06
3.245,-2.4108379345681512e-06
3.2475,-2.4512959840178986e-06
3.25,-2.4813422118619037e-06
3.2525,-2.5010597854477177e-06
3.255,-2.5109327284465707e-06
3.2575,-2.5111432148541953e-06
3.26,-2.5017113738138447e-06
3.2625,-2.4825912891005879e-06
3.265,-2.4540122449401745e-06
3.2675,-2.4160814924577546e-06
3.27,-2.368851655968533e-06
3.2725,-2.3125548782311939e-06
3.275,-2.2474697798312725e-06
3.2775,-2.173943170259631e-06
3.28,-2.0922022686564914e-06
3.2825,-2.0025575923945679e-06
3.285,-1.9053689300122436e-06
3.2875,-1.8010213687058611e-06
3.29,-1.6909825572119883e-06
3.2925,-1.5715287449897616e-06
3.295,-1.4477953992850946e-06
3.2975,-1.3195909294650489e-06
3.3,-1.1861554082751174e-06
3.3025,-1.0477928322329749e-06
3.305,-9.0689310572876124e-07
3.3075,-7.5994103327434222e-07
3.31,-6.0781348397077432e-07
3.3125,-4.5610114586208259e-07
3.315,-3.0341645654203751e-07
3.3175,-1.5061313067289305e-07
3.32,7.3810528467332118e-09
3.3225,1.6454043161105199e-07
3.325,3.2031453862196659e-07
3.3275,4.7512129031582227e-07
3.33,6.2862900912279594e-07
3.3325,7.8005025750223287e-07
3.335,9.2878450611267499e-07
3.3375,1.0741964820397915e-06
3.34,1.2156165838802303e-06
3.3425,1.3524267647043351e-06
3.345,1.4840481566089293e-06
3.3475,1.6098930795029608e-06
3.35,1.7295553077370263e-06
3.3525,1.8423692184417544e-06
3.355,1.9479686100441462e-06
3.3575,2.0458430165433582e-06
3.36,2.1356148829293704e-06
3.3625,2.2168509044930982e-06
3.365,2.2892375593089333e-06
3.3675,2.3521535185774396e-06
3.37,2.405092951030123e-06
3.3725,2.4507617287023229e-06
3.375,2.4858824264354526e-06
3.3775,2.5105969023651645e-06
3.38,2.52529873362758e-06
3.3825,2.5301588743803454e-06
3.385,2.5252199190611561e-06
3.3875,2.5104707826304619e-06
3.39,2.4860188077508436e-06
3.3925,2.4520204130574028e-06
3.395,2.4086010990724988e-06
3.3975,2.3560244823979552e-06
3.4,2.2944718788734842e-06
3.4025,2.2242612149072199e-06
3.405,2.1457508824153932e-06
3.4075,2.0591380516713964e-06
3.41,1.9647861230001406e-06
3.4125,1.8630918401975921e-06
3.415,1.7544044506120604e-06
3.4175,1.6391828127745585e-06
3.42,1.517717403458042e-06
3.4225,1.3905336405459131e-06
3.425,1.2580585789707063e-06
3.4275,1.1207443034055865e-06
3.43,9.7911780167103111e-07
3.4325,8.3368495414651903e-07
3.435,6.8490806507815523e-07
3.4375,5.3329510213451737e-07
3.44,3.7941915981367145e-07
3.4425,2.2387269235599675e-07
3.445,6.7236502062735577e-08
3.4475,-8.9980004963304608e-08
3.45,-2.471642107123884e-07
3.4525,-4.0370140191192451e-07
3.455,-5.5902224864303405e-07
3.4575,-7.1247310086910704e-07
3.46,-8.634476752689841e-07
3.4625,-1.0112846725017694e-06
3.465,-1.1553891178613506e-06
3.4675,-1.2951561680975025e-06
3.47,-1.430032548955122e-06
3.4725,-1.5593960999666537e-06
3.475,-1.6826842843612066e-06
3.4775,-1.7994092977988425e-06
3.48,-1.9090191153371075e-06
3.4825,-2.0110358111367127e-06
3.485,-2.1051047656192609e-06
3.4875,-2.1907748880567108e-06
3.49,-2.2676664425229543e-06
3.4925,-2.3355347528363521e-06
3.495,-2.3940788460135392e-06
3.4975,-2.4430599263238191e-06
3.5,-2.4823055470601841e-06
3.5025,-2.5116771029574519e-06
3.505,-2.531147517643043e-06
3.5075,-2.5406833170382054e-06
3.51,-2.5402927278034324e-06
3.5125,-2.5300032340621193e-06
3.515,-2.5098441315343467e-06
3.5175,-2.4800153537821266e-06
3.52,-2.4407157967586873e-06
3.5225,-2.3920707208861041e-06
3.525,-2.3343215685443908e-06
3.5275,-2.267751572648246e-06
3.53,-2.1926711968433889e-06
3.5325,-2.1093512028462857e-06
3.535,-2.0181117505931753e-06
3.5375,-1.9193277712336541e-06
3.54,-1.8133524337499803e-06
3.5425,-1.7006331035554744e-06
3.545,-1.5826300615423296e-06
3.5475,-1.4555325277949279e-06
3.55,-1.3260665454456109e-06
3.5525,-1.1890443634561436e-06
3.555,-1.050348377265459e-06
3.5575,-9.0603823772085616e-07
3.56,-7.5752031117396578e-07
3.5625,-6.0625336623348913e-07
3.565,-4.5268006002634167e-07
3.5675,-2.9728768213614487e-07
3.57,-1.4054538702291401e-07
3.5725,1.6995032356936333e-08
3.575,1.7662941288260097e-07
3.5775,3.3232375829092847e-07
3.58,4.8809057853630776e-07
3.5825,6.4351089417972968e-07
3.585,7.9831313297995712e-07
3.5875,9.4694433078936754e-07
3.59,1.0926068246837327e-06
3.5925,1.2350929717687049e-06
3.595,1.3744083533550788e-06
3.5975,1.5073091139029344e-06
3.6,1.6332793643200313e-06
3.6025,1.7529255911339182e-06
3.605,1.8659259697610361e-06
3.6075,1.9718526565067187e-06
3.61,2.0692696819426861e-06
3.6125,2.1589906979783642e-06
3.615,2.2412861335158838e-06
3.6175,2.3131794943657701e-06
3.62,2.3773116186854145e-06
3.6225,2.430952795247775e-06
3.625,2.4745627049382692e-06
3.6275,2.5083592760592297e-06
3.63,2.5323367505129733e-06
3.6325,2.5465089544216201e-06
3.635,2.5507019879832245e-06
3.6375,2.5449169124422248e-06
3.64,2.5291506074931154e-06
3.6425,2.5035851748849667e-06
3.645,2.4684207065238737e-06
3.6475,2.4238145240777993e-06
3.65,2.3700222207537186e-06
3.6525,2.307223662965259e-06
3.655,2.2357005367446812e-06
3.6575,2.1558315514345961e-06
3.66,2.067827687249885e-06
3.6625,1.9720796824953071e-06
3.665,1.8689694643889446e-06
3.6675,1.7588656341142691e-06
3.67,1.6422198755604299e-06
3.6725,1.5193610821327623e-06
3.675,1.3907798447442212e-06
3.6775,1.2569100335150552e-06
3.68,1.1182322939743173e-06
3.6825,9.7530883694025536e-07
3.685,8.2859754747406559e-07
3.6875,6.7857524739685531e-07
3.69,5.2576616859643274e-07
3.6925,3.7073343674609575e-07
3.695,2.1406539729309509e-07
3.6975,5.6299777049242399e-08
3.7,-1.0198360215585889e-07
3.7025,-2.6018876186804927e-07
3.705,-4.1769504346813495e-07
3.7075,-5.7389871121400966e-07
3.71,-7.2818241165898381e-07
3.7125,-8.7988090635399002e-07
3.715,-1.0283552205079533e-06
3.7175,-1.1730219271428361e-06
3.72,-1.31325743551431e-06
3.7225,-1.4485150429111698e-06
3.725,-1.5781685734648161e-06
3.7275,-1.7016664740966696e-06
3.73,-1.8185207143551796e-06
3.7325,-1.9281960375022041e-06
3.735,-2.0301882439774077e-06
3.7375,-2.1241279299365835e-06
3.74,-2.2095650015643967e-06
3.7425,-2.2861486173510144e-06
3.745,-2.3536655337002212e-06
3.7475,-2.4117659832584462e-06
3.75,-2.460230623075322e-06
3.7525,-2.4988821338043211e-06
3.755,-2.5275841831762206e-06
3.7575,-2.5463397618365444e-06
3.76,-2.5550895972220452e-06
3.7625,-2.5538125113740542e-06
3.765,-2.5425655656520506e-06
3.7675,-2.5214224190103738e-06
3.77,-2.4905243072233743e-06
3.7725,-2.4501362460600047e-06
3.775,-2.4003410268631855e-06
3.7775,-2.3413937832962813e-06
3.78,-2.2735710732394212e-06
3.7825,-2.197221546717962e-06
3.785,-2.1126285510540888e-06
3.7875,-2.0200831126240834e-06
3.79,-1.9200020135682471e-06
3.7925,-1.8127197451916272e-06
3.795,-1.6997649105231693e-06
