Physical Time (s),enth_flux_viscous_top Monitor (W): top_cv1,enth_flux_viscous_top Monitor (W): top_cv2,enth_flux_viscous_top Monitor (W): top_cv3,enth_flux_viscous_top Monitor (W): top_cv4,enth_flux_viscous_top Monitor (W): top_cv5,enth_flux_viscous_top Monitor (W): top_cv6,enth_flux_viscous_top Monitor (W): top_cv7
6.74,3.5018792626391785e-11,9.0114444440131737e-12,8.0569224371417469e-12,5.1108218793939229e-12,7.8431570623814662e-12,1.8888311659171402e-11,3.2101453100744165e-11
6.74025,3.5023487574822802e-11,9.0126615229872084e-12,8.0595761279737378e-12,5.110121354194954e-12,7.8425304675792044e-12,1.8888646014509319e-11,3.2101913562098931e-11
6.7405,3.5028194877008382e-11,9.0138857830664695e-12,8.0622450234649356e-12,5.1094213255592074e-12,7.84189002758535e-12,1.8888995890339426e-11,3.2102276282082114e-11
6.74075,3.5032914984295243e-11,9.0151172096168103e-12,8.0649298984368484e-12,5.1087239049157065e-12,7.841234962208072e-12,1.888937078341239e-11,3.2102537909020203e-11
6.741,3.5037648379170431e-11,9.0163557599905676e-12,8.0676303014580413e-12,5.1080307746465423e-12,7.8405639977773541e-12,1.8889777334886924e-11,3.2102695412048367e-11
6.74125,3.504239577889796e-11,9.01760144939868e-12,8.0703450618506852e-12,5.1073422798479808e-12,7.8398756884347563e-12,1.889021787650814e-11,3.210277197052302e-11
6.7415,3.5047157821962646e-11,9.0188542266904115e-12,8.0730729551785426e-12,5.1066567394275078e-12,7.8391695069068379e-12,1.889068996826644e-11,3.2102817783973236e-11
6.74175,3.505193526383189e-11,9.020114161049664e-12,8.0758136805464631e-12,5.10597021536182e-12,7.8384455710701043e-12,1.8891187761173683e-11,3.210285428149882e-11
6.742,3.5056728971309846e-11,9.0213812833252481e-12,8.0785679235279828e-12,5.105278063737051e-12,7.8377042818891665e-12,1.889170373060061e-11,3.2102880446713668e-11
6.74225,3.5061539679928779e-11,9.02265566990092e-12,8.0813365957264671e-12,5.1045760636750006e-12,7.8369459653619283e-12,1.889223056742663e-11,3.2102878887485716e-11
6.7425,3.5066368125086845e-11,9.0239374383187393e-12,8.0841206113977895e-12,5.1038615953341368e-12,7.8361702617115913e-12,1.8892761569901463e-11,3.2102844035025449e-11
6.74275,3.5071214896469756e-11,9.0252266511673433e-12,8.0869206512983593e-12,5.1031341032853007e-12,7.8353757097963501e-12,1.8893290031105634e-11,3.2102774807294967e-11
6.743,3.5076080455563908e-11,9.0265234189003449e-12,8.0897371889772818e-12,5.1023944656605046e-12,7.8345610087528341e-12,1.8893807841856321e-11,3.2102677484601014e-11
6.74325,3.508096524309888e-11,9.027827751168987e-12,8.092569547307821e-12,5.1016443929784069e-12,7.8337262663863133e-12,1.8894304696722386e-11,3.2102572741565994e-11
6.7435,3.5085869699250673e-11,9.0291395716026838e-12,8.0954164308193249e-12,5.1008855274602794e-12,7.8328734501274649e-12,1.8894769295679845e-11,3.210247709368751e-11
6.74375,3.5090794383484924e-11,9.0304586611826304e-12,8.0982755989132539e-12,5.1001193227742305e-12,7.8320070057961698e-12,1.8895191370618012e-11,3.2102395086030477e-11
6.744,3.509573994514662e-11,9.03178470317505e-12,8.1011444642011673e-12,5.0993466303944008e-12,7.8311324149055278e-12,1.8895564490270917e-11,3.2102322398528705e-11
6.74425,3.5100707204913758e-11,9.0331172504176953e-12,8.1040203273085769e-12,5.09856849519367e-12,7.8302545763895401e-12,1.8895887852511146e-11,3.2102253355623576e-11
6.7445,3.5105697145023024e-11,9.0344557475892195e-12,8.1069008141433241e-12,5.0977858740131035e-12,7.8293764748302405e-12,1.8896165871033176e-11,3.2102186002559264e-11
6.74475,3.5110710885448396e-11,9.0357996720336703e-12,8.1097838559108465e-12,5.0969997473199757e-12,7.8284984177596787e-12,1.8896406131853637e-11,3.2102121431415267e-11
6.745,3.5115749722152171e-11,9.0371485670442525e-12,8.1126677093396142e-12,5.0962111455063712e-12,7.8276188823775107e-12,1.8896616087572463e-11,3.2102061325874457e-11
6.74525,3.5120815084762803e-11,9.0385021107978508e-12,8.1155519754798831e-12,5.0954203162471034e-12,7.826735824519504e-12,1.8896800442896771e-11,3.2102007724343651e-11
6.7455,3.5125908343109066e-11,9.0398600878395292e-12,8.118436927125221e-12,5.094627335302546e-12,7.8258484466151476e-12,1.8896959340362685e-11,3.2101961516782476e-11
6.74575,3.5131030707132807e-11,9.041222393931525e-12,8.1213232795028052e-12,5.0938323440924498e-12,7.824958351690647e-12,1.8897089236085706e-11,3.2101921068883693e-11
6.746,3.5136182974331081e-11,9.0425889839689008e-12,8.1242113794684642e-12,5.093036059717591e-12,7.8240692739080386e-12,1.8897184802509431e-11,3.2101881156956337e-11
6.74625,3.5141365541202878e-11,9.0439598284078541e-12,8.1271014028935981e-12,5.0922391714070631e-12,7.8231864938530007e-12,1.8897241605598398e-11,3.2101831394939763e-11
6.7465,3.5146578166518661e-11,9.0453347842646843e-12,8.1299924961546724e-12,5.0914426009395878e-12,7.822315783100722e-12,1.889725817605353e-11,3.2101755238489492e-11
6.74675,3.5151820082223233e-11,9.0467135604185369e-12,8.1328833229276879e-12,5.0906473648832588e-12,7.8214614487689021e-12,1.8897236815525878e-11,3.2101631196784887e-11
6.747,3.5157089807357705e-11,9.0480957364668984e-12,8.1357721150047164e-12,5.089854424317115e-12,7.8206250901408738e-12,1.8897183075349009e-11,3.2101436398401169e-11
6.74725,3.5162385183285231e-11,9.0494806142507495e-12,8.1386562953654559e-12,5.0890644691537765e-12,7.8198053961769063e-12,1.889710421653617e-11,3.2101152987387219e-11
6.7475,3.516770363584317e-11,9.0508674487516281e-12,8.1415326041879603e-12,5.0882784173126229e-12,7.8189988300089355e-12,1.8897006886037716e-11,3.2100774150650895e-11
6.74775,3.5173042128876088e-11,9.0522554198314228e-12,8.1443976478400046e-12,5.0874973700495898e-12,7.8182006813084569e-12,1.8896895000066483e-11,3.2100308340840289e-11
6.748,3.5178397451317543e-11,9.0536437998705547e-12,8.1472485586210884e-12,5.0867228618041109e-12,7.8174062163089132e-12,1.8896768976888309e-11,3.209977507556345e-11
6.74825,3.5183766226956599e-11,9.0550319945984302e-12,8.1500833159823785e-12,5.0859574413530671e-12,7.8166119515670768e-12,1.8896625467744206e-11,3.2099190846301618e-11
6.7485,3.5189145054965177e-11,9.0564198159638655e-12,8.1529018842624417e-12,5.0852035335840068e-12,7.8158156779693644e-12,1.8896459723598318e-11,3.2098564539047823e-11
6.74875,3.5194530695215702e-11,9.057807421429188e-12,8.1557068356095316e-12,5.0844631330717856e-12,7.8150161339935823e-12,1.8896267210403985e-11,3.2097899696565136e-11
6.749,3.5199920316805313e-11,9.0591953944646687e-12,8.1585027005832617e-12,5.0837373562783453e-12,7.8142118607128742e-12,1.8896046367566099e-11,3.2097195510275688e-11
6.74925,3.5205311512110905e-11,9.0605845135148633e-12,8.1612953721114382e-12,5.0830263789511671e-12,7.8134013012855135e-12,1.8895798581081667e-11,3.2096448491306512e-11
6.7495,3.5210702217310498e-11,9.0619756953913831e-12,8.1640913727916812e-12,5.0823288782519511e-12,7.8125830204363112e-12,1.8895527521571404e-11,3.2095654635787436e-11
6.74975,3.5216090616098299e-11,9.0633698405612754e-12,8.1668970258296692e-12,5.0816432778463927e-12,7.8117556055822935e-12,1.8895236650732015e-11,3.2094812696767021e-11
6.75,3.5221475128381068e-11,9.0647676821825569e-12,8.1697171894101471e-12,5.0809679915796665e-12,7.810917347632179e-12,1.8894929267870144e-11,3.2093923384719847e-11
6.75025,3.522685439429819e-11,9.0661698224756215e-12,8.1725543687380744e-12,5.0803016979133754e-12,7.8100658833170734e-12,1.8894609226569148e-11,3.2092985805513334e-11
6.7505,3.523222711971554e-11,9.0675764768139473e-12,8.175409592220414e-12,5.0796413767304804e-12,7.8091999120020646e-12,1.8894281938260039e-11,3.2091995249338419e-11
6.75075,3.5237592221368187e-11,9.0689876558032919e-12,8.1782823381488459e-12,5.0789841701421462e-12,7.808317137753694e-12,1.8893954602535367e-11,3.2090941995377143e-11
6.751,3.5242948712447581e-11,9.0704030997060285e-12,8.1811701599246645e-12,5.0783274702313797e-12,7.8074145039790153e-12,1.8893635006570651e-11,3.2089813563681057e-11
6.75125,3.5248295678445718e-11,9.0718224898926456e-12,8.1840705959676644e-12,5.0776658369280407e-12,7.8064905172975228e-12,1.8893329845492021e-11,3.2088598255378037e-11
6.7515,3.5253632259987297e-11,9.0732454609305182e-12,8.186981945354089e-12,5.0769946340537903e-12,7.8055429239554518e-12,1.8893043259673557e-11,3.2087287005388436e-11
6.75175,3.5258957748971941e-11,9.0746717621905124e-12,8.1899024797835797e-12,5.0763093436612235e-12,7.8045712400008053e-12,1.8892776394009224e-11,3.20858725609539e-11
6.752,3.5264271434133576e-11,9.0761013673845407e-12,8.1928307635336171e-12,5.0756060853353844e-12,7.8035761203167073e-12,1.8892527743836444e-11,3.2084351467822347e-11
6.75225,3.5269572917447831e-11,9.0775344650392334e-12,8.195766926462741e-12,5.0748816252258748e-12,7.8025591166469215e-12,1.889229368242283e-11,3.2082727116908769e-11
6.7525,3.5274862007953807e-11,9.078971598313311e-12,8.1987117222127827e-12,5.074134187166487e-12,7.8015228712481197e-12,1.8892068645272491e-11,3.2081008772598939e-11
6.75275,3.5280138916807741e-11,9.0804134916966953e-12,8.2016676541721903e-12,5.0733626059866429e-12,7.8004707303501535e-12,1.8891845538583065e-11,3.2079210037547554e-11
6.753,3.5285404096711855e-11,9.0818609911087786e-12,8.2045949550932203e-12,5.0725679538795919e-12,7.7994057643611166e-12,1.8891616351651879e-11,3.2077348793180861e-11
6.75325,3.5290658381341901e-11,9.0833148328264057e-12,8.2074978805238321e-12,5.0717523994588585e-12,7.7983302309109516e-12,1.8891373027589404e-11,3.2075443834145099e-11
6.7535,3.5295902858349854e-11,9.0847755267781675e-12,8.2104163716206122e-12,5.0709187405895657e-12,7.7972453331428583e-12,1.8891108498521158e-11,3.2073508097621964e-11
6.75375,3.5301138902354975e-11,9.0862432476319569e-12,8.2133497769233571e-12,5.0700698879234296e-12,7.7961515665230391e-12,1.8890816969957083e-11,3.2071549074069056e-11
6.754,3.5306368173837488e-11,9.0877177891480288e-12,8.2162956646300276e-12,5.0692082103103937e-12,7.7950487204210436e-12,1.8890494767430235e-11,3.2069571854672493e-11
6.75425,3.5311592363442928e-11,9.0891986319369076e-12,8.2192499183438142e-12,5.0683345967951532e-12,7.7939362105671003e-12,1.8890139884267932e-11,3.2067579758161596e-11
6.7545,3.5316813252731448e-11,9.090684894370085e-12,8.2222077778154408e-12,5.0674487921400869e-12,7.7928130559162752e-12,1.8889751612865008e-11,3.206557842020775e-11
6.75475,3.5322032586304517e-11,9.0921755045804948e-12,8.2251648369359287e-12,5.0665495076530574e-12,7.7916772859353982e-12,1.8889329357585105e-11,3.2063578613853577e-11
6.755,3.5327252085010643e-11,9.0936693760082463e-12,8.2281175748004492e-12,5.065635400006203e-12,7.7905256821811671e-12,1.8888872047479479e-11,3.2061589246769752e-11
6.75525,3.5332473408512951e-11,9.0951655804799534e-12,8.231063570009816e-12,5.0647055303705957e-12,7.7893541585729242e-12,1.8888377301125792e-11,3.2059617715811434e-11
6.7555,3.5337698191784959e-11,9.0966633851709628e-12,8.2340020782869001e-12,5.0637592459715821e-12,7.7881589580951788e-12,1.888784074010939e-11,3.2057669630394185e-11
6.75575,3.534292793954274e-11,9.0981623739606228e-12,8.2369332520277387e-12,5.0627971372381272e-12,7.7869378959118241e-12,1.8887255955683054e-11,3.2055748939027941e-11
6.756,3.5348164203338526e-11,9.0996623199494235e-12,8.2398583268874148e-12,5.0618215761344593e-12,7.7856911234323485e-12,1.8886615963049736e-11,3.205385666814337e-11
6.75625,3.5353408547023479e-11,9.1011633326312612e-12,8.2427797728979935e-12,5.0608361261649824e-12,7.784420648900448e-12,1.8885915135117116e-11,3.2051990463030381e-11
6.7565,3.5358662581115613e-11,9.102665661147453e-12,8.24570008816622e-12,5.0598456876884017e-12,7.7831292849771478e-12,1.8885151721178355e-11,3.2050145239266886e-11
6.75675,3.5363927967974475e-11,9.1041695788877652e-12,8.2486222062450699e-12,5.0588539676972245e-12,7.7818193482337461e-12,1.8884329837339113e-11,3.2048315191054428e-11
6.757,3.5369206565407957e-11,9.1056753814560851e-12,8.2515480774186228e-12,5.0578637190063052e-12,7.7804917104606624e-12,1.8883459611125919e-11,3.2046494912599122e-11
6.75725,3.5374500415118991e-11,9.1071832524629099e-12,8.2544785293206294e-12,5.0568761435462443e-12,7.7791457635591777e-12,1.8882556652643334e-11,3.2044678329990231e-11
6.7575,3.537981150533544e-11,9.1086931555252998e-12,8.2574131591583437e-12,5.0558911536298144e-12,7.7777798693363783e-12,1.8881639270652294e-11,3.2042862834584717e-11
6.75775,3.5385141532439597e-11,9.1102048733858015e-12,8.2603495975503618e-12,5.0549078386592866e-12,7.7763921610595673e-12,1.8880725363508729e-11,3.2041046115613667e-11
6.758,3.5390492305110073e-11,9.1117179311767486e-12,8.2632844147679495e-12,5.0539242061353892e-12,7.7749808547058181e-12,1.8879829662825258e-11,3.2039230269143286e-11
6.75825,3.5395865412890362e-11,9.1132317323335362e-12,8.2662134545843684e-12,5.0529374968405318e-12,7.7735446773644355e-12,1.8878962076157568e-11,3.2037421984518344e-11
6.7585,3.5401261687135936e-11,9.114745657213263e-12,8.269132428276889e-12,5.0519443774607671e-12,7.7720829866943635e-12,1.8878127373354194e-11,3.2035626690700447e-11
6.75875,3.5406681105794171e-11,9.1162590654483108e-12,8.2720376449155496e-12,5.0509415790682297e-12,7.7705963029353226e-12,1.8877326043617503e-11,3.2033846398691758e-11
6.759,3.541212295556225e-11,9.117771482419749e-12,8.2749266539166742e-12,5.0499268042547968e-12,7.7690864420850726e-12,1.8876555769678246e-11,3.2032077723014063e-11
6.75925,3.5417586169117472e-11,9.1192825349070826e-12,8.2777986320056779e-12,5.0488993271221998e-12,7.7675566396391809e-12,1.8875812659150661e-11,3.2030314754294257e-11
6.7595,3.5423069433615405e-11,9.1207920826851565e-12,8.2806541932445636e-12,5.0478599098899946e-12,7.7660116772560334e-12,1.8875091888356128e-11,3.2028545373384635e-11
6.75975,3.5428571377187338e-11,9.1223002396236184e-12,8.2834949829168777e-12,5.0468113982608746e-12,7.7644571578321324e-12,1.8874387881861136e-11,3.2026753683464726e-11
6.76,3.5434090161228393e-11,9.1238073543223311e-12,8.2863228319766648e-12,5.0457582050997691e-12,7.7628989459427879e-12,1.8873693901827631e-11,3.2024924564900538e-11
6.76025,3.5439623857142999e-11,9.1253137814663861e-12,8.289139621844191e-12,5.0447051262677688e-12,7.7613424893240277e-12,1.8873002991303886e-11,3.2023046490053386e-11
6.7605,3.5445170866437682e-11,9.1268198700374725e-12,8.2919466788050612e-12,5.0436561007902112e-12,7.7597925632940387e-12,1.8872309114313349e-11,3.2021111588483751e-11
6.76075,3.5450729670377727e-11,9.1283257825987304e-12,8.2947446811977842e-12,5.0426133542829239e-12,7.7582528994312378e-12,1.8871607788363804e-11,3.2019115919242883e-11
6.761,3.5456298513646811e-11,9.1298314848484355e-12,8.2975334965515932e-12,5.0415771640862893e-12,7.7567261563782859e-12,1.8870896242197775e-11,3.2017060882557226e-11
6.76125,3.5461875418329272e-11,9.1313367979653194e-12,8.3003124313769292e-12,5.0405466267815144e-12,7.7552140353077431e-12,1.8870172979212319e-11,3.2014952383786456e-11
6.7615,3.5467458142392345e-11,9.13284138672412e-12,8.3030806613113614e-12,5.0395196217516853e-12,7.7537175619150468e-12,1.8869436744659652e-11,3.2012797263684752e-11
6.76175,3.547304440752642e-11,9.1343449051127929e-12,8.3058379239897787e-12,5.0384933684750246e-12,7.7522374520718401e-12,1.8868685927448925e-11,3.2010603261344839e-11
6.762,3.547863194804555e-11,9.1358469165897053e-12,8.3085841174488904e-12,5.0374650411403091e-12,7.7507742514923438e-12,1.8867919070128695e-11,3.2008373707688608e-11
6.76225,3.5484219133419259e-11,9.1373471159324409e-12,8.3113195257791943e-12,5.0364319825126842e-12,7.7493281983584187e-12,1.8867135448344535e-11,3.2006113993975799e-11
6.7625,3.5489804397448654e-11,9.1388454200070394e-12,8.3140448654437726e-12,5.0353921219999319e-12,7.7478985270388048e-12,1.8866335287500224e-11,3.2003834263093811e-11
6.76275,3.5495386049885995e-11,9.1403418904342868e-12,8.3167613949462639e-12,5.0343438743063133e-12,7.7464834501711681e-12,1.8865519396875978e-11,3.2001534194396924e-11
6.763,3.5500962059509932e-11,9.1418368386176288e-12,8.3194711795937081e-12,5.033286529246027e-12,7.7450804595104713e-12,1.8864688225632461e-11,3.199921102615884e-11
6.76325,3.5506530241792301e-11,9.1433306297909957e-12,8.3221766954031599e-12,5.032220362184914e-12,7.743687120598343e-12,1.8863840627030415e-11,3.1996875082969846e-11
6.7635,3.5512088454313512e-11,9.1448236965886065e-12,8.3248806036095382e-12,5.0311473700105662e-12,7.7423014357096062e-12,1.8862973657394794e-11,3.1994541374862545e-11
6.76375,3.5517635125137888e-11,9.146316389021911e-12,8.3275858634493615e-12,5.0300708475375575e-12,7.7409222545803234e-12,1.8862082571205055e-11,3.1992224143845851e-11
6.764,3.5523169127063767e-11,9.1478090228969852e-12,8.3302952757708954e-12,5.0289932078497822e-12,7.7395490395221536e-12,1.8861162392624815e-11,3.1989933095821918e-11
6.76425,3.5528689734443021e-11,9.1493018349244084e-12,8.3330090023317015e-12,5.0279165453601229e-12,7.7381810520829271e-12,1.8860209247890172e-11,3.198767297433272e-11
6.7645,3.5534196432018505e-11,9.1507949832163007e-12,8.3357252377791381e-12,5.0268427796957929e-12,7.7368169409298256e-12,1.8859222029207424e-11,3.1985444555580567e-11
6.76475,3.5539688936739058e-11,9.1522884981490508e-12,8.3384423831201529e-12,5.0257732964009894e-12,7.7354545543686368e-12,1.8858203310885248e-11,3.1983246581243204e-11
6.765,3.5545166989508563e-11,9.153782177359869e-12,8.3411590120195795e-12,5.024708790795984e-12,7.7340911087926246e-12,1.8857159739157091e-11,3.1981072718878463e-11
6.76525,3.5550630501209411e-11,9.155275623128329e-12,8.34387446668958e-12,5.0236493745781176e-12,7.7327237601896138e-12,1.8856100602817378e-11,3.1978918506742435e-11
6.7655,3.555607928739126e-11,9.1567682671323122e-12,8.3465881768333679e-12,5.022595247028544e-12,7.7313504163903104e-12,1.8855035802200782e-11,3.197677966590288e-11
6.76575,3.5561513055245524e-11,9.1582595227216505e-12,8.3492997725162346e-12,5.0215470606356254e-12,7.7299696936178854e-12,1.8853973510646058e-11,3.1974652360186018e-11
6.766,3.5566931295946507e-11,9.1597487649512113e-12,8.3520087542095417e-12,5.0205060537637563e-12,7.7285806099684393e-12,1.8852919151467052e-11,3.1972532793132083e-11
6.76625,3.5572333074847498e-11,9.1612355836645656e-12,8.3547146671805364e-12,5.0194738799756158e-12,7.7271820174850639e-12,1.8851875715376966e-11,3.1970415687901777e-11
6.7665,3.5577717428613155e-11,9.1627196484578431e-12,8.3574179737909097e-12,5.0184519456622929e-12,7.7257720413639041e-12,1.8850845182370572e-11,3.1968291005761154e-11
6.76675,3.5583083566294876e-11,9.1642007401244253e-12,8.3601196349280668e-12,5.0174416921992497e-12,7.7243478075259972e-12,1.8849829232108182e-11,3.1966144892207411e-11
6.767,3.5588430584714292e-11,9.1656787759224694e-12,8.362820494285407e-12,5.01644466304902e-12,7.7229058809058901e-12,1.8848829063455934e-11,3.1963964406621283e-11
6.76725,3.5593757318235996e-11,9.1671536830140213e-12,8.3655210131383006e-12,5.0154626160230382e-12,7.7214427874800748e-12,1.8847844193815278e-11,3.1961742575273907e-11
6.7675,3.5599062820182257e-11,9.1686255312421599e-12,8.3682210906628126e-12,5.0144972032077164e-12,7.7199561296489602e-12,1.8846870518924866e-11,3.195948130607705e-11
6.76775,3.5604346086514943e-11,9.170094256096953e-12,8.3709198786101809e-12,5.0135497405901812e-12,7.7184449374616294e-12,1.8845900238589058e-11,3.1957188514756095e-11
