Physical Time (s),etp_top Monitor (W): top_cv1,etp_top Monitor (W): top_cv2,etp_top Monitor (W): top_cv3,etp_top Monitor (W): top_cv4,etp_top Monitor (W): top_cv5,etp_top Monitor (W): top_cv6,etp_top Monitor (W): top_cv7
6.5775,4.0667071210705329e-09,3.7488579463458797e-10,3.2813877377906786e-10,3.1644445713352497e-10,3.1341429528313701e-10,4.7540044739107625e-10,2.9378560935563588e-10
6.57775,4.0579533430602325e-09,3.7388946611882189e-10,3.2747998147720391e-10,3.1603400262135369e-10,3.1322048643962836e-10,4.7537634183678422e-10,2.9390937307740176e-10
6.578,4.0491466606788984e-09,3.728779341698308e-10,3.2680158105731989e-10,3.156073012181869e-10,3.1300546777532093e-10,4.7528892987162871e-10,2.9397537038080061e-10
6.57825,4.0402885012925883e-09,3.718497768295756e-10,3.2610519413464859e-10,3.151654547822757e-10,3.1276722357969888e-10,4.7513156174766039e-10,2.9398368114176687e-10
6.5785,4.0313861970206291e-09,3.7080418575904175e-10,3.2539282794071075e-10,3.1470970309561441e-10,3.1250310561096044e-10,4.74897986823259e-10,2.9393741808371462e-10
6.57875,4.0224459124093994e-09,3.6974060805523038e-10,3.2466625699158285e-10,3.1424067104999591e-10,3.1221004613189342e-10,4.7458270428844154e-10,2.9384186395122248e-10
6.579,4.0134768267966457e-09,3.6865870503931483e-10,3.2392651833245087e-10,3.1375824255293515e-10,3.1188487387537353e-10,4.7418076334299315e-10,2.9370304359035576e-10
6.57925,4.0044745603130758e-09,3.6755869942581854e-10,3.2317493302518977e-10,3.1326270001020337e-10,3.1152475886948314e-10,4.7368964042203271e-10,2.9352732921528355e-10
6.5795,3.9954387347497819e-09,3.6644155264018495e-10,3.2241235383955387e-10,3.1275345359711855e-10,3.1112744802372092e-10,4.7310857731813633e-10,2.9331984999657333e-10
6.57975,3.9863668930726647e-09,3.6530761015208755e-10,3.2163895843113374e-10,3.1222930189564707e-10,3.1069108482113751e-10,4.7243990459270233e-10,2.930844082454204e-10
6.58,3.9772603649201083e-09,3.64158234299432e-10,3.2085505555105585e-10,3.1168912298557679e-10,3.1021472775577332e-10,4.7168897835652422e-10,2.9282199879574471e-10
6.58025,3.9681147543253354e-09,3.6299411887074472e-10,3.2006021627322551e-10,3.1113124299381219e-10,3.0969862236226687e-10,4.708636099298764e-10,2.925300630702839e-10
6.5805,3.9589218115923746e-09,3.6181596098570222e-10,3.1925383468970091e-10,3.1055456263355305e-10,3.0914411604896212e-10,4.6997319508926555e-10,2.9220207963324036e-10
6.58075,3.9496793803411455e-09,3.6062441421206928e-10,3.1843578315073422e-10,3.0995784507658534e-10,3.0855310187151681e-10,4.6902818935651768e-10,2.9182710142704271e-10
6.581,3.9403782718464983e-09,3.594197999226575e-10,3.1760585674178066e-10,3.0934059432733213e-10,3.0792800030960551e-10,4.6803724570724583e-10,2.9139252541990355e-10
6.58125,3.9310171290361375e-09,3.582024435651572e-10,3.1676381928046697e-10,3.0870261891331997e-10,3.0727181171926679e-10,4.6700730503885351e-10,2.908855158302724e-10
6.5815,3.9215896613662145e-09,3.5697257506680492e-10,3.1590994426546828e-10,3.0804375827067528e-10,3.0658718729113535e-10,4.6594238531652637e-10,2.9029653078415313e-10
6.58175,3.9120902169536303e-09,3.5572993633709464e-10,3.1504493057946754e-10,3.0736401744241708e-10,3.0587618828470815e-10,4.6484360106425319e-10,2.8962139619937052e-10
6.582,3.9025199274615669e-09,3.5447477432731841e-10,3.1416911539233947e-10,3.0666373280601638e-10,3.0514076635488828e-10,4.637108672163749e-10,2.8886353901931175e-10
6.58225,3.8928749543751985e-09,3.5320696897285965e-10,3.1328302753751918e-10,3.0594310245960313e-10,3.0438209209987041e-10,4.6254322386195378e-10,2.8803272406707482e-10
6.5825,3.8831526402290843e-09,3.5192667437564047e-10,3.1238752049393995e-10,3.05202945917522e-10,3.036010470577276e-10,4.6133847011929401e-10,2.8714448350371948e-10
6.58275,3.8733575914506227e-09,3.5063478877783599e-10,3.1148355198559778e-10,3.0444466615304633e-10,3.0279943324471839e-10,4.6009511644403525e-10,2.8621601821135461e-10
6.583,3.8634878189779382e-09,3.4933214068756803e-10,3.1057151149396579e-10,3.0367001017186279e-10,3.0197943769461921e-10,4.5881091889647815e-10,2.8526261494110797e-10
6.58325,3.8535489614965154e-09,3.4801986833157127e-10,3.0965128839695072e-10,3.0288074723035552e-10,3.0114341849484633e-10,4.5748288280199633e-10,2.8429601423737827e-10
6.5835,3.8435453236547303e-09,3.466991615309761e-10,3.0872217720404364e-10,3.0207876023950633e-10,3.0029374701958105e-10,4.5610800214498135e-10,2.8332308296338068e-10
6.58375,3.8334816373347225e-09,3.4537084582227932e-10,3.0778367025665451e-10,3.012656390773384e-10,2.9943243101006894e-10,4.5468401570080264e-10,2.8234621958516083e-10
6.584,3.8233641357627559e-09,3.4403650419600777e-10,3.0683514986777503e-10,3.0044279581540367e-10,2.9856076478358985e-10,4.5320984648838424e-10,2.8136537107323038e-10
6.58425,3.8132037168524446e-09,3.4269766522174376e-10,3.0587612119671948e-10,2.9961062651195097e-10,2.9767911032006329e-10,4.5168705772355946e-10,2.8037865586191074e-10
6.5845,3.8030086373687623e-09,3.4135510521403599e-10,3.0490602984543885e-10,2.9876887641032914e-10,2.9678713974268985e-10,4.5011910847850441e-10,2.7938424567489678e-10
6.58475,3.7927861609785314e-09,3.4000930083918702e-10,3.0392464652003013e-10,2.9791706533018842e-10,2.9588419620411879e-10,4.4851168523556009e-10,2.7837929717596735e-10
6.585,3.7825464425328082e-09,3.3866084073056464e-10,3.0293174642246215e-10,2.9705378898981245e-10,2.9496973196472601e-10,4.4687203887961691e-10,2.7736037866746352e-10
6.58525,3.772293879116267e-09,3.3730926186998556e-10,3.0192686171887721e-10,2.9617820303764321e-10,2.9404275898086669e-10,4.452080484060894e-10,2.7632382644298588e-10
6.5855,3.7620414887455055e-09,3.3595464226176026e-10,3.0091044662594552e-10,2.9528918622787715e-10,2.9310208177489174e-10,4.4352803225337914e-10,2.7526530650522236e-10
6.58575,3.7517953033590022e-09,3.3459621368262508e-10,2.9988260844393301e-10,2.9438594775500763e-10,2.9214652747974758e-10,4.4183984506484587e-10,2.7418049323006087e-10
6.586,3.7415621520241944e-09,3.3323364197866703e-10,2.9884383584338296e-10,2.9346800071615561e-10,2.9117497492368201e-10,4.4015065567705555e-10,2.7306631114733143e-10
6.58625,3.7313372378418508e-09,3.3186543629386552e-10,2.9779482139460297e-10,2.9253598892585182e-10,2.9018721640061821e-10,4.3846665083264466e-10,2.7192097966802192e-10
6.5865,3.7211262835590595e-09,3.3049121836332087e-10,2.9673624817050799e-10,2.9159045699493732e-10,2.8918314181190951e-10,4.367930903224072e-10,2.7074342892981199e-10
6.58675,3.7109280914001567e-09,3.291098106489207e-10,2.9566851716362565e-10,2.9063212946490507e-10,2.8816321046349525e-10,4.3513304022203303e-10,2.6953230359641376e-10
6.587,3.7007337453649954e-09,3.277204130769542e-10,2.9459184823203232e-10,2.896621967752402e-10,2.8712877786272982e-10,4.3348897189313371e-10,2.6828673414654704e-10
6.58725,3.6905398321571342e-09,3.2632321446509261e-10,2.9350681144449698e-10,2.8868223037196243e-10,2.8608238075086334e-10,4.3186156692814936e-10,2.6700740180023601e-10
6.5875,3.680339696261757e-09,3.2491840508425375e-10,2.9241405997180122e-10,2.8769387432426547e-10,2.850274337323045e-10,4.3025015838600129e-10,2.6569684821701307e-10
6.58775,3.6701215279923621e-09,3.2350620157915219e-10,2.9131415155534841e-10,2.8669852757324835e-10,2.8396841326007544e-10,4.2865275087035392e-10,2.6435876974068628e-10
6.588,3.6598766746138305e-09,3.220875510907639e-10,2.9020837005420784e-10,2.8569772961771618e-10,2.82910401920538e-10,4.2706668290884809e-10,2.6299747511976349e-10
6.58825,3.6495982171498771e-09,3.2066389132525358e-10,2.8909758715146514e-10,2.8469188318828617e-10,2.8185840843475109e-10,4.2548733302628772e-10,2.6161619946768301e-10
6.5885,3.6392691472749446e-09,3.1923601335848877e-10,2.8798304560031412e-10,2.836824153424384e-10,2.808170905026355e-10,4.2390925356062077e-10,2.6021744802037809e-10
6.58875,3.6288861893923197e-09,3.1780526812880065e-10,2.8686577353604511e-10,2.8267012126152569e-10,2.7979006373412167e-10,4.2232600606000633e-10,2.5880235059525437e-10
6.589,3.6184375023343639e-09,3.1637309077208116e-10,2.8574674005821183e-10,2.8165596908927882e-10,2.7877963122482675e-10,4.2072911339588963e-10,2.5737131261066877e-10
6.58925,3.6079168956299522e-09,3.149403938009758e-10,2.8462710533644781e-10,2.80641448791935e-10,2.777874315030044e-10,4.1911092837196666e-10,2.5592600905368809e-10
6.5895,3.5973189378252069e-09,3.1350831139064974e-10,2.8350724123076342e-10,2.7962834825292774e-10,2.7681327909619013e-10,4.1746470879417045e-10,2.5446991573140332e-10
6.58975,3.5866368193301208e-09,3.1207729162491902e-10,2.8238687230795582e-10,2.7861832549545601e-10,2.7585536354976146e-10,4.157843957748018e-10,2.5300730574553915e-10
6.59,3.5758680767489251e-09,3.1064783213544989e-10,2.8126611730432466e-10,2.7761336070192842e-10,2.7490988009297905e-10,4.1406800085723289e-10,2.5154335424906889e-10
6.59025,3.5650110887428285e-09,3.0921982303717148e-10,2.8014422050654091e-10,2.7661471903856397e-10,2.7397159872742867e-10,4.1231701656301734e-10,2.5008331305952787e-10
6.5905,3.5540634418541663e-09,3.0779182242033117e-10,2.7901996574755304e-10,2.7562279188830801e-10,2.730340448151403e-10,4.1053606507421067e-10,2.4862978403447888e-10
6.59075,3.5430264626289631e-09,3.063627485584796e-10,2.7789292405538953e-10,2.7463782649253717e-10,2.720910003784359e-10,4.0873345171586532e-10,2.4718481204270669e-10
6.591,3.5319048794986355e-09,3.0493143430470401e-10,2.7676277631813303e-10,2.7365821091071226e-10,2.7113738469601153e-10,4.0691891000424445e-10,2.457477553078688e-10
6.59125,3.5206977095245986e-09,3.0349606587827627e-10,2.7562901559568369e-10,2.7268128410067023e-10,2.701691897133808e-10,4.0510043681649597e-10,2.4431458876909293e-10
6.5915,3.5094086980966365e-09,3.0205470765562332e-10,2.744916860962907e-10,2.7170367780500661e-10,2.6918449330698174e-10,4.0328485998665883e-10,2.4287998253198663e-10
6.59175,3.4980444554759872e-09,3.006063842906955e-10,2.733509691310062e-10,2.7072371268293758e-10,2.6818517418382285e-10,4.0147665687265417e-10,2.414376127769544e-10
6.592,3.4866097508725111e-09,2.9914968270762593e-10,2.7220734428669393e-10,2.6973869860541696e-10,2.671730104614825e-10,3.9967576583935181e-10,2.3998154294906387e-10
6.59225,3.4751038049659926e-09,2.9768288243951818e-10,2.7106161997663605e-10,2.6874770679842625e-10,2.6615153448253599e-10,3.9787879482452866e-10,2.3850664167608972e-10
6.5925,3.4635361988153176e-09,2.9620566450585055e-10,2.6991488246061156e-10,2.6775055418743073e-10,2.6512498984338892e-10,3.9608157988894444e-10,2.3701066661921081e-10
6.59275,3.451907664551588e-09,2.9471751695837707e-10,2.6876789659813179e-10,2.6674779128937834e-10,2.64096584073124e-10,3.9427842559489436e-10,2.3549334331707725e-10
6.593,3.4402182937874507e-09,2.9321820189871166e-10,2.6762030510625199e-10,2.6574060086123651e-10,2.6306890615339359e-10,3.9246485535924493e-10,2.3395516979636977e-10
6.59325,3.4284697309945743e-09,2.9170703795025411e-10,2.6647094741105362e-10,2.6472990077635175e-10,2.6204222315740291e-10,3.9063769063887905e-10,2.3239796874509908e-10
6.5935,3.4166568903886951e-09,2.9018426057061419e-10,2.6531842732840898e-10,2.637171892523288e-10,2.6101614956828659e-10,3.8879603672747997e-10,2.3082354614867111e-10
6.59375,3.4047799487326012e-09,2.8864971537233338e-10,2.6416086886087618e-10,2.6270325563563335e-10,2.5998828696844264e-10,3.8693944828095924e-10,2.2923231930059882e-10
6.594,3.3928349667354897e-09,2.8710288782999064e-10,2.6299654484609595e-10,2.6168942626934781e-10,2.5895622048113024e-10,3.8506891572513658e-10,2.2762370527664843e-10
6.59425,3.3808115092725475e-09,2.8554262977614095e-10,2.6182306862140457e-10,2.606753646691352e-10,2.5791655659628961e-10,3.8318518076780097e-10,2.2599533213045363e-10
6.5945,3.368704885448307e-09,2.8396801414963905e-10,2.6063909740288383e-10,2.5966038798025722e-10,2.5686701670947638e-10,3.8129027883628948e-10,2.2434551204504161e-10
6.59475,3.3565072864571732e-09,2.8237794281789011e-10,2.5944286462029368e-10,2.5864183439955322e-10,2.5580509861607266e-10,3.7938596623794675e-10,2.2267293559766132e-10
6.595,3.3442115050617213e-09,2.8077061783592912e-10,2.5823344561402955e-10,2.5761661474594161e-10,2.5472904416036974e-10,3.7747490901388919e-10,2.2097715847729761e-10
6.59525,3.3318046422275564e-09,2.7914502819130947e-10,2.5700948820669045e-10,2.5658138828988354e-10,2.536376933720573e-10,3.7555977067210462e-10,2.1926044701918545e-10
6.5955,3.3192783166599039e-09,2.7750028910746459e-10,2.5577002596740023e-10,2.5553240478145729e-10,2.5253130741878057e-10,3.736426008319714e-10,2.1752736676846869e-10
6.59575,3.306625722244695e-09,2.7583502532117057e-10,2.5451459228966867e-10,2.5446744791756264e-10,2.5141031178262964e-10,3.717233974121414e-10,2.1578316588564273e-10
6.596,3.2938346135878678e-09,2.7414908519052103e-10,2.5324230141203443e-10,2.5338447351281171e-10,2.5027580477868453e-10,3.6980111643239228e-10,2.1403390877177349e-10
6.59625,3.2809042022446466e-09,2.7244251846867486e-10,2.5195294124865608e-10,2.5228255100832424e-10,2.4912909754071229e-10,3.678725916675377e-10,2.1228643410805465e-10
6.5965,3.2678256611640495e-09,2.7071568749433427e-10,2.5064627815954375e-10,2.5116193399278779e-10,2.4797128579247088e-10,3.6593309057917543e-10,2.1054630421467425e-10
6.59675,3.2545944589130094e-09,2.6896915990354757e-10,2.4932220287734678e-10,2.5002286780811706e-10,2.4680265857652543e-10,3.6397686071325147e-10,2.088199872478006e-10
6.597,3.2412103274603208e-09,2.6720358475449276e-10,2.4798065420382737e-10,2.4886632033457981e-10,2.4562337356003098e-10,3.6199815938699952e-10,2.0711281776391816e-10
6.59725,3.2276753157728742e-09,2.6542006736109806e-10,2.4662175880220593e-10,2.4769311422540157e-10,2.4443298915885568e-10,3.599917086380652e-10,2.0543104624424457e-10
6.5975,3.2139891814694831e-09,2.6361915377238903e-10,2.4524560157570798e-10,2.4650444881373279e-10,2.4323166814666466e-10,3.5795284125416512e-10,2.0377812000815935e-10
6.59775,3.2001575548636916e-09,2.6180158881692112e-10,2.4385260578031759e-10,2.4530170599897777e-10,2.4201933190289764e-10,3.558769934860999e-10,2.0215544515313541e-10
6.598,3.1861825577104398e-09,2.5996791884018651e-10,2.4244356410496421e-10,2.4408639189362692e-10,2.4079579618658916e-10,3.5375997903150436e-10,2.0056101414000756e-10
6.59825,3.1720781692743868e-09,2.5811889527120665e-10,2.4102011574423788e-10,2.4286061010909531e-10,2.3956011128580694e-10,3.5159707320740956e-10,1.9899003318527534e-10
6.5985,3.1578499249853103e-09,2.5625551741101081e-10,2.3958489525997584e-10,2.4162594627456544e-10,2.3831047102907886e-10,3.4938249241877544e-10,1.9743666488702396e-10
6.59875,3.1435125767981761e-09,2.5437870182865868e-10,2.3814034714385539e-10,2.4038346088383696e-10,2.3704477302919061e-10,3.4711209546652643e-10,1.9589584228426013e-10
6.599,3.1290683814677704e-09,2.5248928491954396e-10,2.3668903621670242e-10,2.391337058577258e-10,2.357600158539799e-10,3.4478140518648345e-10,1.9436466772486486e-10
6.59925,3.1145320839829149e-09,2.5058908690815913e-10,2.3523355156971487e-10,2.3787715115484338e-10,2.3445443206458288e-10,3.4239204155363946e-10,1.9284315790478539e-10
6.5995,3.0999084151204755e-09,2.4867891151185943e-10,2.3377594877961934e-10,2.3661290896980374e-10,2.3312631131987141e-10,3.3994787231143124e-10,1.9133425561770499e-10
6.59975,3.0852068077202191e-09,2.4676117004026956e-10,2.3231738636894099e-10,2.3534042684298649e-10,2.3177547465578725e-10,3.3746041101787046e-10,1.8984610526686185e-10
6.6,3.0704408186045491e-09,2.4483802019882033e-10,2.3085936273060415e-10,2.3405904483977331e-10,2.3040276183948879e-10,3.3494309561454269e-10,1.8838885065482094e-10
6.60025,3.0556143054657813e-09,2.4291133870080812e-10,2.2940132659275016e-10,2.3276747542298313e-10,2.2900917543399893e-10,3.3241109958665602e-10,1.8697213889122953e-10
6.6005,3.0407395968575655e-09,2.4098244079116495e-10,2.2794224497349942e-10,2.3146442985245479e-10,2.2759583090536831e-10,3.2987735537133457e-10,1.8560358073199292e-10
6.60075,3.0258201667135427e-09,2.3905244575979104e-10,2.2648071920042859e-10,2.3015004527702451e-10,2.2616418632863942e-10,3.2735326249312946e-10,1.8428599189067221e-10
6.601,3.0108685067685562e-09,2.3712233353297374e-10,2.2501492002186655e-10,2.2882309802844137e-10,2.2471538595052637e-10,3.2484664289082547e-10,1.8301566793557655e-10
6.60125,2.9958899041552889e-09,2.3519173013390306e-10,2.235422642948757e-10,2.2748227439741767e-10,2.2325040860235215e-10,3.2236328523598048e-10,1.8178453414667821e-10
6.6015,2.9808958133208031e-09,2.3326023701370517e-10,2.2206088115795075e-10,2.261269950164915e-10,2.217711478366221e-10,3.1990830370481681e-10,1.805787334791934e-10
6.60175,2.9658906979754178e-09,2.3132617466747054e-10,2.205686632345655e-10,2.2475599352185234e-10,2.2027909234041308e-10,3.174858958826494e-10,1.7938025608140372e-10
6.602,2.9508821751455163e-09,2.2938838085731208e-10,2.1906411657359631e-10,2.2336849942687518e-10,2.18775828018235e-10,3.1510082352177234e-10,1.78169091263274e-10
6.60225,2.9358769501561426e-09,2.2744411542029264e-10,2.1754649988124836e-10,2.2196448110519868e-10,2.1726324590878473e-10,3.1275661982495395e-10,1.7692697249135683e-10
6.6025,2.9208806407276124e-09,2.2549222202530725e-10,2.1601562819145336e-10,2.2054525268054982e-10,2.1574493240819109e-10,3.1045652911730836e-10,1.7563984614174846e-10
6.60275,2.9058980645726521e-09,2.235304680490479e-10,2.1447096849510733e-10,2.1911211772048939e-10,2.1422388134092334e-10,3.0820166057578919e-10,1.7429949858682859e-10
6.603,2.8909339648919705e-09,2.2155801770438647e-10,2.1291218791358743e-10,2.1766765563011714e-10,2.1270500147879001e-10,3.0599102461755202e-10,1.7290521531126291e-10
6.60325,2.8759878159418535e-09,2.1957320162654855e-10,2.1133893955348638e-10,2.1621299190797413e-10,2.1119274289397091e-10,3.0382035363316492e-10,1.7146265429146008e-10
6.6035,2.8610551755749573e-09,2.1757557084450612e-10,2.097515127878095e-10,2.1475079953434638e-10,2.0969218825487774e-10,3.0168484709341919e-10,1.699820577877962e-10
6.60375,2.8461377769100398e-09,2.1556469849600765e-10,2.0814964863608783e-10,2.1328246262253633e-10,2.0820772598529236e-10,2.9957784993060213e-10,1.6847444847339978e-10
6.604,2.8312262402335141e-09,2.1354135079922391e-10,2.0653348684877811e-10,2.1180890614997138e-10,2.0674183657803728e-10,2.9749251003868583e-10,1.6694932886004011e-10
6.60425,2.816315628401642e-09,2.1150521467124664e-10,2.0490267739034813e-10,2.103317163097303e-10,2.0529704778472367e-10,2.954223143216382e-10,1.6541373535735799e-10
6.6045,2.8013966601469816e-09,2.0945709722038443e-10,2.0325760882887392e-10,2.088531173805702e-10,2.0387414566195025e-10,2.9336109346027709e-10,1.6387308254496376e-10
6.60475,2.7864632835708833e-09,2.0739787832705791e-10,2.0159799802700494e-10,2.0737438066473097e-10,2.0247366903301564e-10,2.9130435466432502e-10,1.6232957067374633e-10
6.605,2.7715018751424529e-09,2.0532799491714785e-10,1.999243509420545e-10,2.0589760735979296e-10,2.0109490658087389e-10,2.8925033223790606e-10,1.6078387256278194e-10
6.60525,2.7565025571087287e-09,2.0324734121279871e-10,1.9823754583649278e-10,2.0442489325795798e-10,1.9973709053872943e-10,2.8719965704459269e-10,1.5923644138028421e-10
