Physical Time (s),enth_flux_viscous_right Monitor (W): right_cv1,enth_flux_viscous_right Monitor (W): right_cv2,enth_flux_viscous_right Monitor (W): right_cv3,enth_flux_viscous_right Monitor (W): right_cv4,enth_flux_viscous_right Monitor (W): right_cv5,enth_flux_viscous_right Monitor (W): right_cv6,enth_flux_viscous_right Monitor (W): right_cv7
5.949,1.5957909147338225e-08,3.8742889217629159e-09,-2.8687950999717976e-10,-7.425720563496039e-10,-9.2590402130930986e-10,-9.9772322304850075e-10,-4.0451016547469547e-10
5.94925,1.5963390412607388e-08,3.9724854447489516e-09,-2.4670906739078326e-10,-7.3712262706339402e-10,-9.2272018050677724e-10,-1.0036737660702131e-09,-4.0348199867089912e-10
5.9495,1.5968232127311334e-08,4.0676554121998898e-09,-2.0601420797872871e-10,-7.3100722713732426e-10,-9.191746103875487e-10,-1.0096214138191474e-09,-4.0244260568184811e-10
5.94975,1.5972297745934517e-08,4.1599743388350989e-09,-1.647725617677187e-10,-7.2424345024301846e-10,-9.1525145903364233e-10,-1.0155593037133099e-09,-4.0139228311837136e-10
5.95,1.5975406675775805e-08,4.2495826276170189e-09,-1.2309255968563367e-10,-7.169042987400083e-10,-9.1092696351142356e-10,-1.0214927878500269e-09,-4.0033142668451169e-10
5.95025,1.5977509729002699e-08,4.3372525461014644e-09,-8.1122827459887887e-11,-7.0899395339253236e-10,-9.061713996997349e-10,-1.0274245183088479e-09,-3.9926086216958554e-10
5.9505,1.5979101409590705e-08,4.4233166525867494e-09,-3.8813058394246494e-11,-7.0051652551387759e-10,-9.0098701472689727e-10,-1.0333606055579891e-09,-3.9818117273816315e-10
5.95075,1.5980157286918519e-08,4.5068659886100147e-09,3.9441989843827803e-12,-6.9147571081985271e-10,-8.9538806558313639e-10,-1.0393143222866924e-09,-3.9709195801509209e-10
5.951,1.5980158268671064e-08,4.5868985982518596e-09,4.7093503403181752e-11,-6.8193192870826861e-10,-8.8939607801647638e-10,-1.0452957052563781e-09,-3.9599257028561933e-10
5.95125,1.5978791454895984e-08,4.662593909823399e-09,9.0326665889420119e-11,-6.7188651548322747e-10,-8.8300331245424386e-10,-1.0513020309098019e-09,-3.9488337017322062e-10
5.9515,1.5976962743652489e-08,4.7335387107908364e-09,1.3342345186363094e-10,-6.6132198998268713e-10,-8.7618615591355531e-10,-1.0573342256127853e-09,-3.9376483156969304e-10
5.95175,1.5974889202216484e-08,4.7994971763511819e-09,1.7633328092774079e-10,-6.5021584861789491e-10,-8.6892203873870665e-10,-1.0633928876067244e-09,-3.9263740345510074e-10
5.952,1.5972262888116828e-08,4.8608266728251927e-09,2.1904611722942496e-10,-6.3855369026650925e-10,-8.6118728839117168e-10,-1.0694680905508835e-09,-3.9150159777546466e-10
5.95225,1.596912974564632e-08,4.9179424908390505e-09,2.6161581657559641e-10,-6.2629453575064961e-10,-8.5298212482515857e-10,-1.0755516822954052e-09,-3.9035793139728602e-10
5.9525,1.5965660934376232e-08,4.970723887404807e-09,3.041863212382016e-10,-6.1340606243196351e-10,-8.4428789167136237e-10,-1.0816326340128755e-09,-3.892064622494455e-10
5.95275,1.5961488085683027e-08,5.0185855547546238e-09,3.46863240232123e-10,-5.9984830749883886e-10,-8.3508526454411477e-10,-1.0877073893391215e-09,-3.8804732449422098e-10
5.953,1.5956278921553685e-08,5.0612483746630661e-09,3.8961831087888417e-10,-5.8563925044376629e-10,-8.2538647833626621e-10,-1.0937798235030441e-09,-3.8688084398249656e-10
5.95325,1.5949716138790662e-08,5.0990154621645336e-09,4.3241439619448095e-10,-5.7080664600455033e-10,-8.152297914752796e-10,-1.0998430665928937e-09,-3.8570710268439848e-10
5.9535,1.594168473091727e-08,5.1316218595077962e-09,4.7530207607187536e-10,-5.5535015272295915e-10,-8.046682265573461e-10,-1.105887867863287e-09,-3.8452548320603288e-10
5.95375,1.5932232407883843e-08,5.158525579472634e-09,5.1817608096430976e-10,-5.3925991619810007e-10,-7.9373811051534712e-10,-1.1119093523582147e-09,-3.833356791782268e-10
5.954,1.5921623758433255e-08,5.1795087476248961e-09,5.6098568380698817e-10,-5.2254308113257518e-10,-7.824570806184353e-10,-1.1178986192307945e-09,-3.8213775779951654e-10
5.95425,1.5910193828272461e-08,5.1946775808616084e-09,6.0379964037623987e-10,-5.0520896719978468e-10,-7.7082796378540588e-10,-1.1238600207048524e-09,-3.8093283393419356e-10
5.9545,1.5897999066948711e-08,5.2045056815128571e-09,6.4653048078481067e-10,-4.8725632111679896e-10,-7.5883187105564812e-10,-1.1297825748600754e-09,-3.7972087154682646e-10
5.95475,1.5885085854305503e-08,5.2091175025255519e-09,6.8893476143104834e-10,-4.6869927518211583e-10,-7.4643768317938321e-10,-1.1356616486601009e-09,-3.7850230215917171e-10
5.955,1.587154047079334e-08,5.2084201078523438e-09,7.3091683671470111e-10,-4.4957458208925496e-10,-7.3363688341035888e-10,-1.1414895640785545e-09,-3.7727699359574791e-10
5.95525,1.5857513248405083e-08,5.2022082071330979e-09,7.7254961581569855e-10,-4.2990650318061191e-10,-7.2042587524213592e-10,-1.1472508429289528e-09,-3.7604503030299398e-10
5.9555,1.584298945399688e-08,5.1905288990767369e-09,8.1381060103612063e-10,-4.0970925422471248e-10,-7.0680776072999507e-10,-1.1529301600608323e-09,-3.7480642419368395e-10
5.95575,1.5827822829937265e-08,5.1732623781646316e-09,8.545705473309799e-10,-3.8902467044954515e-10,-6.9279791329325295e-10,-1.1585148913212835e-09,-3.7356110114416753e-10
5.956,1.581171870358472e-08,5.1503313766015945e-09,8.9470367410471622e-10,-3.6787860729901825e-10,-6.7841064950404333e-10,-1.1639790094994073e-09,-3.7230954684998879e-10
5.95625,1.5794917963972781e-08,5.1215157626101151e-09,9.3418437352543261e-10,-3.4629338515124112e-10,-6.6365016925413549e-10,-1.1693043481989836e-09,-3.710517465498926e-10
5.9565,1.57776096299171e-08,5.0864365202913866e-09,9.7309457612691799e-10,-3.2426737772566315e-10,-6.4851796619664774e-10,-1.1744830008980371e-09,-3.697880985474074e-10
5.95675,1.5759408069585123e-08,5.0450366368467181e-09,1.0114935825825338e-09,-3.0181815785107206e-10,-6.3300023471523635e-10,-1.1795142756214026e-09,-3.6851921922775754e-10
5.957,1.5740227205544202e-08,4.9976347984807386e-09,1.0493930819009505e-09,-2.7891739336698674e-10,-6.1708282586937683e-10,-1.1843990420364722e-09,-3.6724581289557489e-10
5.95725,1.57202035971351e-08,4.9446008928229913e-09,1.0868115198139336e-09,-2.5553519359293241e-10,-6.0078650903966132e-10,-1.1891300399760366e-09,-3.6596820368396986e-10
5.9575,1.5699312722239693e-08,4.8862426230983083e-09,1.1237413202865318e-09,-2.3167203212401926e-10,-5.8412441257823289e-10,-1.1936978424536266e-09,-3.6468696174620662e-10
5.95775,1.5677331667180809e-08,4.822683161883679e-09,1.1600873941679156e-09,-2.0735884576420184e-10,-5.6709730815933045e-10,-1.1980795726172791e-09,-3.6340280639825462e-10
5.958,1.5654179785337665e-08,4.7537613759373829e-09,1.195753023367532e-09,-1.8257003836268326e-10,-5.4967781459130649e-10,-1.2022647004141412e-09,-3.6211585523034078e-10
5.95825,1.5629873328615323e-08,4.6792431322645593e-09,1.2306681187653479e-09,-1.5728704679394144e-10,-5.3184926466226765e-10,-1.2062422302001442e-09,-3.6082614602750574e-10
5.9585,1.5604664968229351e-08,4.5992437512957225e-09,1.2649506739164661e-09,-1.3150373200793149e-10,-5.1360431115978325e-10,-1.2100078045429805e-09,-3.5953324973234131e-10
5.95875,1.5578662010179614e-08,4.514025692326017e-09,1.2985758561288117e-09,-1.0524983475024283e-10,-4.9493291744777397e-10,-1.213560977879131e-09,-3.5823701088911805e-10
5.959,1.5551956126634276e-08,4.4236057214497103e-09,1.331358684272284e-09,-7.8542035113230957e-11,-4.7585845334941392e-10,-1.2169070288186334e-09,-3.5693758694569471e-10
5.95925,1.5524277238482946e-08,4.328110629046355e-09,1.3630880675549608e-09,-5.1428919094560548e-11,-4.5640633279164308e-10,-1.2200527425028406e-09,-3.5563445362730766e-10
5.9595,1.5495713522822262e-08,4.2277297113700836e-09,1.3937460664372505e-09,-2.3912225611707646e-11,-4.3658335013714323e-10,-1.2230078549132682e-09,-3.5432805201202565e-10
5.95975,1.5466431563860121e-08,4.1224265981483305e-09,1.4234047330440725e-09,4.0190889594423137e-12,-4.1638467654196765e-10,-1.2257748633866128e-09,-3.5301787170962316e-10
5.96,1.5436326748148708e-08,4.0121875063637809e-09,1.4520622192941703e-09,3.2388909721110972e-11,-3.9580576939120745e-10,-1.2283569564423485e-09,-3.5170385285799036e-10
5.96025,1.5405057846227865e-08,3.8972463455592379e-09,1.4796296630741703e-09,6.1223772622994493e-11,-3.7484350526682595e-10,-1.2307534611250093e-09,-3.5038542644542141e-10
5.9605,1.5373110337811467e-08,3.7777283805094247e-09,1.5060861275043291e-09,9.0480913678714344e-11,-3.5349583784425617e-10,-1.2329641058343821e-09,-3.4906166828562189e-10
5.96075,1.5340705858399997e-08,3.65343682543239e-09,1.531521582103131e-09,1.2003280081481815e-10,-3.3177427273533267e-10,-1.2349795011979272e-09,-3.4773288324818571e-10
5.961,1.5307583478495761e-08,3.5242659397302113e-09,1.5559904777863623e-09,1.4973920899251504e-10,-3.0968950791138279e-10,-1.2367958982289997e-09,-3.4639798018477577e-10
5.96125,1.5273354643212995e-08,3.3901982684059428e-09,1.579569211381021e-09,1.7952426028058441e-10,-2.8724197985498093e-10,-1.2384129258731873e-09,-3.4505665486539598e-10
5.9615,1.5238426701226536e-08,3.2513900576973837e-09,1.6022985141720865e-09,2.0939106082540306e-10,-2.6440774051473881e-10,-1.2398338371643039e-09,-3.4370937134150304e-10
5.96175,1.5202856060937272e-08,3.1080738067020084e-09,1.6241495045177005e-09,2.3940269628413807e-10,-2.4117861540177964e-10,-1.2410623319259406e-09,-3.4235739452793539e-10
5.962,1.5166535061961261e-08,2.960515201950107e-09,1.6450540545183917e-09,2.6956337276281464e-10,-2.1761148496618799e-10,-1.242102658949531e-09,-3.4100236312254439e-10
5.96225,1.5129480475019372e-08,2.8092501757110652e-09,1.6648629088578018e-09,2.9990215483880778e-10,-1.9377769376810943e-10,-1.2429598921335965e-09,-3.3964556669063646e-10
5.9625,1.5091765983171482e-08,2.6547482627885241e-09,1.6834765843955182e-09,3.3045482679941905e-10,-1.6973931048039352e-10,-1.2436443287437766e-09,-3.3828866556749163e-10
5.96275,1.5053414330865299e-08,2.4973586053837481e-09,1.7008870213710552e-09,3.6116915720233469e-10,-1.4551891525981361e-10,-1.2441729481715582e-09,-3.3693266886787057e-10
5.963,1.5014630090445692e-08,2.3372764509212055e-09,1.7170746821078749e-09,3.9199805842036051e-10,-1.210979455286222e-10,-1.2445550161290344e-09,-3.3557801783632125e-10
5.96325,1.4975568442679594e-08,2.1746064931315293e-09,1.7320257717353329e-09,4.2295070149527944e-10,-9.6444700021130514e-11,-1.2447915200567007e-09,-3.3422555887300893e-10
5.9635,1.4935780760021344e-08,2.0089605367929537e-09,1.7456200556281808e-09,4.5405011479807481e-10,-7.1536003562400763e-11,-1.2448721576664891e-09,-3.3287565035641817e-10
5.96375,1.4894983696538029e-08,1.8396747584555461e-09,1.75776046201742e-09,4.8530365282616213e-10,-4.6358356115695571e-11,-1.2447902742597905e-09,-3.315285109119789e-10
5.964,1.4853238328064189e-08,1.6668334392868073e-09,1.7684659377134549e-09,5.1671636573858273e-10,-2.0924008048914916e-11,-1.2445386581048096e-09,-3.3018367083949775e-10
5.96425,1.4810949492474676e-08,1.4909586993192835e-09,1.7778552393613074e-09,5.4828455133859154e-10,4.7494099161655212e-12,-1.2441092155020565e-09,-3.2884133525651711e-10
5.9645,1.4768226181276808e-08,1.3125420904697833e-09,1.7860571870651119e-09,5.8000841266148402e-10,3.0653924298925272e-11,-1.2434942303062258e-09,-3.2750258789918667e-10
5.96475,1.4725006962542837e-08,1.1318720905874618e-09,1.7931561047696324e-09,6.1187423042112003e-10,5.6784916619744243e-11,-1.2426825891972866e-09,-3.2616838017473502e-10
5.965,1.4681205352913816e-08,9.490989472975683e-10,1.7991696582904406e-09,6.4385394494043255e-10,8.3141143392670525e-11,-1.2416592270383579e-09,-3.2484078560057921e-10
5.96525,1.4636848110703284e-08,7.6453907065780951e-10,1.8040812961765279e-09,6.7590920951670462e-10,1.0969881678389803e-10,-1.2404221006722968e-09,-3.2352144609541312e-10
5.9655,1.4592037138138366e-08,5.7863940209200894e-10,1.8077979791829887e-09,7.079899631064106e-10,1.3643956049063112e-10,-1.2389631207146825e-09,-3.2221129843388552e-10
5.96575,1.4547188727916393e-08,3.9155752371374079e-10,1.8102514976973189e-09,7.400431765426073e-10,1.6335512518472982e-10,-1.237283091409804e-09,-3.2091127606705728e-10
5.966,1.4502225679637774e-08,2.036442740690791e-10,1.8114763098388031e-09,7.7204461628340633e-10,1.9042248607008042e-10,-1.2353751567051962e-09,-3.1962246149720805e-10
5.96625,1.4457089573387542e-08,1.5020619972461205e-11,1.811495001817928e-09,8.0395414836445401e-10,2.1761908512523373e-10,-1.2332334850689724e-09,-3.1834583109076924e-10
5.9665,1.4411857227409857e-08,-1.7420334531629972e-10,1.8102948204287127e-09,8.3573397023687793e-10,2.4496515473025791e-10,-1.230857217680026e-09,-3.1708136966221134e-10
5.96675,1.4366513905526898e-08,-3.6538545974186806e-10,1.807869150554083e-09,8.6731747666522498e-10,2.724601380445362e-10,-1.2282445028146411e-09,-3.1582880609987764e-10
5.967,1.4320494834814514e-08,-5.5934711389896512e-10,1.8041939605840263e-09,8.9864912781135521e-10,3.0007527323409699e-10,-1.225392748374682e-09,-3.1458716733696125e-10
5.96725,1.427390251727337e-08,-7.5561660392047636e-10,1.7992593764734856e-09,9.2969110616554172e-10,3.2778602785858843e-10,-1.2223003808148761e-09,-3.1335571801714064e-10
5.9675,1.4226939538184043e-08,-9.5333068339004835e-10,1.7930814034540083e-09,9.6043687350222601e-10,3.5554492420684372e-10,-1.2189731682610577e-09,-3.1213337004245117e-10
5.96775,1.4179780522393827e-08,-1.1520841488779222e-09,1.7856929583863144e-09,9.9088363156844346e-10,3.8332550559492287e-10,-1.2154199458965966e-09,-3.1091895822510472e-10
5.968,1.413246228072293e-08,-1.3515706286322077e-09,1.7771298234135608e-09,1.021065267658251e-09,4.1112081005930602e-10,-1.2116469410730163e-09,-3.0971082952285698e-10
5.96825,1.408515495576403e-08,-1.5512904554327889e-09,1.7674205735132068e-09,1.0510244986712402e-09,4.3893908505740467e-10,-1.2076502435414653e-09,-3.0850770259395283e-10
5.9685,1.4037798993598416e-08,-1.750827336400305e-09,1.7565981280637754e-09,1.0807592857645371e-09,4.6677856285723281e-10,-1.2034305083901653e-09,-3.0730798152954695e-10
5.96875,1.3990167100264382e-08,-1.9501603130003153e-09,1.7446985442601151e-09,1.1102431309708426e-09,4.9462162825709397e-10,-1.198983384041319e-09,-3.0611080386498563e-10
5.969,1.394242328063178e-08,-2.1491574806518001e-09,1.7317397504479195e-09,1.1394629709961834e-09,5.2246265055168241e-10,-1.1943086139271862e-09,-3.049159260005355e-10
5.96925,1.3894830399172864e-08,-2.3480102941946051e-09,1.7177567129875122e-09,1.168425485593574e-09,5.5027916304220431e-10,-1.1894060503903553e-09,-3.0372264810756526e-10
5.9695,1.3847370694056807e-08,-2.5467613816973473e-09,1.7027821295592612e-09,1.1971103338949013e-09,5.7804143125587354e-10,-1.1842801927339347e-09,-3.0253174859080578e-10
5.96975,1.3800024633702365e-08,-2.745047786115399e-09,1.6868245720245285e-09,1.2255032725252995e-09,6.0573411975105347e-10,-1.1789391187755225e-09,-3.0134325591951283e-10
5.97,1.3752739423751742e-08,-2.9430218449672841e-09,1.6698226349979382e-09,1.2535914679603787e-09,6.3333665770162099e-10,-1.1733778855936503e-09,-3.0015454578021441e-10
5.97025,1.3705539185208038e-08,-3.1407807668552321e-09,1.6516852990459606e-09,1.2813963007107611e-09,6.6081835223000354e-10,-1.1675933624843211e-09,-2.9896587152567659e-10
5.9705,1.365858426770025e-08,-3.3377819780390428e-09,1.6323944704220307e-09,1.3089401608700895e-09,6.8817572146576907e-10,-1.161592038551922e-09,-2.9777826839710753e-10
5.97075,1.3611968344366981e-08,-3.5326327360491404e-09,1.6119765726558884e-09,1.3362448615755033e-09,7.1541769365214307e-10,-1.1553788377143581e-09,-2.9659339893034675e-10
5.971,1.3565345844348177e-08,-3.7243608401037121e-09,1.5904983245987232e-09,1.3632992286849327e-09,7.4252947056117901e-10,-1.1489581904985365e-09,-2.954125280615188e-10
5.97125,1.3518800283775335e-08,-3.9119206067173262e-09,1.5680104624936882e-09,1.3900493523619267e-09,7.6950495400476372e-10,-1.1423258846802851e-09,-2.94236520371871e-10
5.9715,1.3472552841570705e-08,-4.0947550290495956e-09,1.5445195680233255e-09,1.4164303758111874e-09,7.9632176758898588e-10,-1.1354801294115239e-09,-2.9306633580982803e-10
5.97175,1.342666494665999e-08,-4.2725628887641461e-09,1.5200510634627655e-09,1.4423750401140752e-09,8.2295274510173428e-10,-1.1284168299090354e-09,-2.9190273542307562e-10
5.972,1.3381220766042664e-08,-4.445746334368303e-09,1.4946427338120979e-09,1.4678373135108376e-09,8.4939530303184394e-10,-1.1211468919366933e-09,-2.907468011760074e-10
5.97225,1.3336328017972408e-08,-4.6144599990542838e-09,1.4683129686876336e-09,1.4927844741293426e-09,8.7567715248146278e-10,-1.1136730998838538e-09,-2.895995744051166e-10
5.9725,1.3292050945705076e-08,-4.7786073121671227e-09,1.441102732073454e-09,1.5172021027135434e-09,9.0182010660745207e-10,-1.1059841833759116e-09,-2.8846192790420394e-10
5.97275,1.324805785067942e-08,-4.9381185524389973e-09,1.4130740075951813e-09,1.5410868931826294e-09,9.2785431031175437e-10,-1.0980679779136414e-09,-2.8733468039943171e-10
5.973,1.3204193490158684e-08,-5.0926840746207992e-09,1.3842583058045892e-09,1.5644590372118331e-09,9.5379028788116437e-10,-1.0899157618470548e-09,-2.8621828980710092e-10
5.97325,1.3160449038496909e-08,-5.2425533821646403e-09,1.3546477496183647e-09,1.5872776652207081e-09,9.7962320263402944e-10,-1.0815322030162524e-09,-2.8511303414470852e-10
5.9735,1.311703525031321e-08,-5.3872574687973426e-09,1.3242658564154341e-09,1.6095018473986763e-09,1.0053293212869774e-09,-1.0729274265166997e-09,-2.8401947036678495e-10
5.97375,1.307417465549285e-08,-5.526290836397082e-09,1.2931554453938494e-09,1.6310768394738578e-09,1.0308785865559357e-09,-1.0641128103235112e-09,-2.8293816117844816e-10
5.974,1.3031899023481323e-08,-5.659466403752199e-09,1.2613307622301826e-09,1.651991812657703e-09,1.0562384689656388e-09,-1.055102339772907e-09,-2.8186953289792285e-10
5.97425,1.2990156633183691e-08,-5.7871803681908833e-09,1.2287694139302152e-09,1.6722840029468861e-09,1.0813619227046779e-09,-1.0459097823373361e-09,-2.8081433799339589e-10
5.9745,1.2948965283532979e-08,-5.90894367543346e-09,1.1954334787121402e-09,1.6920049539186237e-09,1.1062191412514869e-09,-1.0365461057074938e-09,-2.7977360084096534e-10
5.97475,1.2908203878025958e-08,-6.0237650435652035e-09,1.1612967625097081e-09,1.7112814553371639e-09,1.1308277644092164e-09,-1.0270224689957484e-09,-2.7874952450256754e-10
5.975,1.2867843953686836e-08,-6.1311125498595273e-09,1.1263863360935623e-09,1.7302289237202304e-09,1.1552251789214013e-09,-1.0173390868957173e-09,-2.7774691988023265e-10
5.97525,1.282814477846097e-08,-6.231113888198268e-09,1.0907726128985544e-09,1.7489604930350407e-09,1.1794344631531765e-09,-1.0074882619760562e-09,-2.7676776825665912e-10
5.9755,1.2789211404943467e-08,-6.3241101420890204e-09,1.0545225088923946e-09,1.7674334147716365e-09,1.2034753018259357e-09,-9.9746302764645076e-10,-2.7581321396684278e-10
5.97575,1.2751089195618654e-08,-6.4099908654368541e-09,1.0177018873776837e-09,1.7855620809365309e-09,1.2273776947182769e-09,-9.8725971751869303e-10,-2.7488324231357185e-10
5.976,1.2713949822773653e-08,-6.4886347775970767e-09,9.8036325716643983e-10,1.8032991305664353e-09,1.2511477150577705e-09,-9.7687300419672512e-10,-2.7397758917588671e-10
5.97625,1.2677872058493055e-08,-6.5599255953991081e-09,9.425299634930587e-10,1.8206169909687876e-09,1.2747504891383072e-09,-9.663002412331411e-10,-2.730960951483066e-10
5.9765,1.2642901350071939e-08,-6.6240027650110248e-09,9.0419533535538713e-10,1.8374920827574965e-09,1.2981404116558098e-09,-9.5554433686252884e-10,-2.7223867012283808e-10
5.97675,1.2608681562715087e-08,-6.6804978806416708e-09,8.65359385745132e-10,1.8539295762126421e-09,1.3212883601144514e-09,-9.446088808914791e-10,-2.7140569037293989e-10
5.977,1.2575056993155926e-08,-6.7291485728774e-09,8.260388667016169e-10,1.8699764323123518e-09,1.3441670092842826e-09,-9.3349827317624852e-10,-2.7059751016041022e-10
5.97725,1.2542046930232195e-08,-6.7698817214614342e-09,7.8626791455753027e-10,1.8856122546031501e-09,1.3667843410334731e-09,-9.2221256819863569e-10,-2.6981413238662071e-10
