Physical Time (s),anabla_vol Monitor (W): cv1,anabla_vol Monitor (W): cv2,anabla_vol Monitor (W): cv3,anabla_vol Monitor (W): cv4,anabla_vol Monitor (W): cv5,anabla_vol Monitor (W): cv6,anabla_vol Monitor (W): cv7
6.79525,1.0352398091322617e-11,3.0849565128721317e-12,1.6380249876672035e-12,7.6404774717826729e-13,4.2644231587679882e-13,4.9420417024465149e-13,4.1915384402008763e-13
6.7955,1.0354353655459487e-11,3.0806477106690382e-12,1.6397001019151249e-12,7.6469689464829057e-13,4.2653307708432542e-13,4.9411243219120299e-13,4.1911978549066703e-13
6.79575,1.0356317350544542e-11,3.076273609195362e-12,1.6414656713048022e-12,7.6533457899043534e-13,4.2662629230516493e-13,4.9402133832696101e-13,4.1908418966650145e-13
6.796,1.0358288732202831e-11,3.0718333449948676e-12,1.6433207275010736e-12,7.6596146506542528e-13,4.2672155297510134e-13,4.9393092914918311e-13,4.1904708902889781e-13
6.79625,1.0360267545800787e-11,3.0673253043765707e-12,1.6452644198746836e-12,7.6657701402536936e-13,4.2681837886877862e-13,4.938417934638808e-13,4.1900898367286237e-13
6.7965,1.0362253560173443e-11,3.0627490876551823e-12,1.6472970911319655e-12,7.6718036286021674e-13,4.2691610796115602e-13,4.9375354679337924e-13,4.1897067527601616e-13
6.79675,1.0364246388740502e-11,3.0581104946088775e-12,1.6494163827829258e-12,7.6777107820982911e-13,4.2701415484096284e-13,4.9366483369432669e-13,4.1893407128142535e-13
6.797,1.0366245613908092e-11,3.0534092282187685e-12,1.6516216847893992e-12,7.6834920902953365e-13,4.2711241462652521e-13,4.9357690564681068e-13,4.1890064109423661e-13
6.79725,1.036825211481115e-11,3.0486456243588993e-12,1.653909325520153e-12,7.6891449962164562e-13,4.272106873550164e-13,4.9349139296497344e-13,4.1887090002499114e-13
6.7975,1.0370266714981744e-11,3.0438103248519289e-12,1.6562811594282179e-12,7.6946649998634804e-13,4.2730916324759108e-13,4.9340790550230256e-13,4.1884442983976388e-13
6.79775,1.0372288167832056e-11,3.03890280498522e-12,1.6587354592726929e-12,7.7000500216518565e-13,4.2740797019104489e-13,4.9332556460665175e-13,4.1882063456026734e-13
6.798,1.0374315313224668e-11,3.033936368315935e-12,1.6612628472895278e-12,7.7052985147426341e-13,4.2750739691371075e-13,4.9324322026803038e-13,4.1879946123401652e-13
6.79825,1.0376348065316248e-11,3.0289228186134136e-12,1.6638587755250331e-12,7.7104177125964228e-13,4.2760749910584725e-13,4.9316009279780207e-13,4.1878137334316733e-13
6.7985,1.0378386997824964e-11,3.0238661578685175e-12,1.6665234081305836e-12,7.7154175733574722e-13,4.2770795940791661e-13,4.9307556811421973e-13,4.1876555753943665e-13
6.79875,1.0380431589881401e-11,3.0187678329777156e-12,1.6692557008384821e-12,7.7203069155631418e-13,4.2780851501457047e-13,4.9298875263287569e-13,4.1875163179575275e-13
6.799,1.0382481445912836e-11,3.0136296236075668e-12,1.6720529299198298e-12,7.725085830749342e-13,4.2790906344971164e-13,4.9289919836794912e-13,4.1873996617193104e-13
6.79925,1.0384535939723276e-11,3.0084517773675767e-12,1.6749162436490665e-12,7.7297581145678258e-13,4.2800947211754901e-13,4.9280796815032156e-13,4.187290205434743e-13
6.7995,1.0386594630787979e-11,3.0032365355808695e-12,1.6778464091934646e-12,7.73432491513789e-13,4.2810974744269873e-13,4.9271671522422945e-13,4.1871778919786464e-13
6.79975,1.038865757055006e-11,2.9979866246249143e-12,1.6808397918598378e-12,7.7387822824127392e-13,4.2820983651096851e-13,4.9262691356210922e-13,4.1870661651005812e-13
6.8,1.0390725063901991e-11,2.9927052784101286e-12,1.683893291140947e-12,7.7431286277466758e-13,4.2830975616248857e-13,4.9253910208353702e-13,4.1869505148868629e-13
6.80025,1.0392796917693892e-11,2.9873902899278563e-12,1.6870022787231352e-12,7.7473604914862903e-13,4.2840946732987092e-13,4.9245389111148147e-13,4.186826513104313e-13
6.8005,1.0394873314801692e-11,2.9820398585179889e-12,1.6901622669268728e-12,7.751470003949467e-13,4.2850948999893612e-13,4.9237177643186627e-13,4.1866925100290655e-13
6.80075,1.0396953497170438e-11,2.9766546635362333e-12,1.6933699007084915e-12,7.7554584255884486e-13,4.2861046853372867e-13,4.9229290159087953e-13,4.1865553462542454e-13
6.801,1.039903697367548e-11,2.9712452459846561e-12,1.6966198750944277e-12,7.759323250041111e-13,4.2871279209644157e-13,4.9221687249481012e-13,4.1864117831657637e-13
6.80125,1.0401123421515801e-11,2.9658210325276313e-12,1.6999052092122729e-12,7.7630642639450949e-13,4.2881696288051303e-13,4.9214320402020672e-13,4.1862679006351447e-13
6.8015,1.0403212764805587e-11,2.9603879506453573e-12,1.703223066867672e-12,7.7666858769852522e-13,4.2892304099033473e-13,4.9207200851949985e-13,4.1861153164786554e-13
6.80175,1.0405305341790898e-11,2.9549445903745796e-12,1.7065732768573793e-12,7.770196294485905e-13,4.2903117842578811e-13,4.9200310950084556e-13,4.1859456869160238e-13
6.802,1.0407400723803536e-11,2.9494950095398153e-12,1.7099539202590848e-12,7.773597372957928e-13,4.2914143118792485e-13,4.9193687222822544e-13,4.1857645322419058e-13
6.80225,1.0409499355266843e-11,2.944046573998694e-12,1.7133598546163147e-12,7.7768895518831964e-13,4.2925365761190936e-13,4.9187360864295653e-13,4.1855686128815051e-13
6.8025,1.0411602208359347e-11,2.9386026413411226e-12,1.7167895541255604e-12,7.7800627720339842e-13,4.2936770400503899e-13,4.918132701809366e-13,4.1853547675381996e-13
6.80275,1.0413709137895939e-11,2.9331650306457893e-12,1.72023888603978e-12,7.7831210962412863e-13,4.2948352400913806e-13,4.9175623108287737e-13,4.1851208646636855e-13
6.803,1.0415817083776365e-11,2.9277462195387979e-12,1.7236966170161372e-12,7.7860887587605698e-13,4.2960106622517347e-13,4.9170250464522452e-13,4.1848644683424503e-13
6.80325,1.0417925973828176e-11,2.92236503704725e-12,1.7271461937076284e-12,7.7889794207117199e-13,4.2972020652767301e-13,4.91652066347524e-13,4.1845830800458235e-13
6.8035,1.042003544859632e-11,2.9170219101991478e-12,1.730581689039009e-12,7.7917958654028902e-13,4.2984035559535098e-13,4.9160501996028127e-13,4.1842753943647238e-13
6.80375,1.0422145276880685e-11,2.9117074214803259e-12,1.7340023078204218e-12,7.7945355659333237e-13,4.2996019981928046e-13,4.9156232605551831e-13,4.1839529183434393e-13
6.804,1.0424255717719395e-11,2.906428944247086e-12,1.7373998189949258e-12,7.7971970551347368e-13,4.3007767895765613e-13,4.9152402019467802e-13,4.1836157933485358e-13
6.80425,1.0426367448700478e-11,2.9011939371323339e-12,1.7407687202821018e-12,7.799785025760125e-13,4.301917188577234e-13,4.9149015425214188e-13,4.1832685661972146e-13
6.8045,1.0428480586101406e-11,2.8960085079545551e-12,1.7441037665002252e-12,7.8023099678719664e-13,4.3030162721832192e-13,4.9146045117344361e-13,4.1829112909036185e-13
6.80475,1.0430594396756616e-11,2.8908764540535359e-12,1.7474046916043208e-12,7.8047769890115387e-13,4.3040675046343846e-13,4.9143417137814843e-13,4.1825461907560902e-13
6.805,1.0432708487217904e-11,2.8857988357746307e-12,1.7506717893046735e-12,7.8071861104325258e-13,4.3050653590581169e-13,4.9141081593121656e-13,4.1821733693942674e-13
6.80525,1.0434822846687263e-11,2.8807800632844045e-12,1.7539030856122193e-12,7.8095265111936998e-13,4.3060146870847112e-13,4.9138930305590062e-13,4.181794043190338e-13
6.8055,1.0436938277681854e-11,2.8758242137403421e-12,1.7570962319215037e-12,7.8117921618009409e-13,4.3069337147335068e-13,4.9136848021508688e-13,4.1814064290659924e-13
6.80575,1.0439055453832807e-11,2.870937765236245e-12,1.7602449232250938e-12,7.8139758222441503e-13,4.3078364048047966e-13,4.9134879013001493e-13,4.1810133267410181e-13
6.806,1.0441173905916644e-11,2.8661249581630516e-12,1.7633450380559396e-12,7.8160696134728161e-13,4.3087377450779807e-13,4.9133014339536314e-13,4.1806212878110705e-13
6.80625,1.0443292183742787e-11,2.8613933237430071e-12,1.7663927989260458e-12,7.8180660512223318e-13,4.3096458914489377e-13,4.9131316484666077e-13,4.1802358973453777e-13
6.8065,1.0445409685066997e-11,2.8567519870995184e-12,1.7693795782584555e-12,7.8199581039875203e-13,4.3105637102334668e-13,4.9129808481041461e-13,4.179860039168318e-13
6.80675,1.0447526536200334e-11,2.8522078131409813e-12,1.7722962990021838e-12,7.8217424849539181e-13,4.311492055355453e-13,4.9128484828587384e-13,4.1795025271875859e-13
6.807,1.0449642538721142e-11,2.8477576568274597e-12,1.775140785310309e-12,7.8234241423173579e-13,4.3124269402559935e-13,4.9127247393932908e-13,4.179176427351386e-13
6.80725,1.0451757328960291e-11,2.8434033330108323e-12,1.7779068647164372e-12,7.8250059828236389e-13,4.3133649166281102e-13,4.9125999736530865e-13,4.1788881161198392e-13
6.8075,1.045387015715808e-11,2.8391412727201338e-12,1.7806044157955175e-12,7.8264895561490755e-13,4.3143040332814584e-13,4.9124812148885082e-13,4.1786417269721206e-13
6.80775,1.0455980840588354e-11,2.8349670569864057e-12,1.7832399278768251e-12,7.8278843659807308e-13,4.3152377009791854e-13,4.9123757867573078e-13,4.1784324679976339e-13
6.808,1.0458089912389722e-11,2.8308770703560332e-12,1.7858119358650839e-12,7.8292023102177529e-13,4.3161613563709159e-13,4.9122794320257046e-13,4.1782652981016145e-13
6.80825,1.046019778137027e-11,2.8268795793207552e-12,1.7883144633904137e-12,7.8304526792889771e-13,4.317066476299963e-13,4.91218860226739e-13,4.1781372860289764e-13
6.8085,1.0462304895040472e-11,2.8229809728782966e-12,1.7907401258947e-12,7.8316364675900463e-13,4.3179466193745653e-13,4.912107747084537e-13,4.1780413876070914e-13
6.80875,1.0464411257844183e-11,2.8191939932197771e-12,1.7930781719046447e-12,7.8327488593253893e-13,4.3188088622852533e-13,4.9120374332801036e-13,4.1779775706041911e-13
6.809,1.046651613448616e-11,2.815530901587406e-12,1.7953182002719262e-12,7.8337833696961637e-13,4.3196583228123805e-13,4.9119758090637187e-13,4.1779398018770865e-13
6.80925,1.0468618498215562e-11,2.81199372225458e-12,1.7974580624255685e-12,7.8347414389654482e-13,4.3204976269528902e-13,4.9119237469081763e-13,4.1779186704430349e-13
6.8095,1.0470717945848668e-11,2.808577304570894e-12,1.7994996951324712e-12,7.8356242351929211e-13,4.3213287178622393e-13,4.9118822404417678e-13,4.1778979817745299e-13
6.80975,1.0472813002732771e-11,2.8052724095250708e-12,1.8014495320957935e-12,7.8364262269857248e-13,4.3221542946493266e-13,4.9118557811896792e-13,4.1778696162331183e-13
6.81,1.0474903057778671e-11,2.8020750722163572e-12,1.8033149016884619e-12,7.8371472269586649e-13,4.3229772858966294e-13,4.9118463785279211e-13,4.1778316526048898e-13
6.81025,1.0476987578894902e-11,2.7989749383026683e-12,1.8051087720817333e-12,7.8377980066131576e-13,4.3238010006049766e-13,4.9118515256203814e-13,4.177784584271339e-13
6.8105,1.0479066250440657e-11,2.7959624864877009e-12,1.806849545281865e-12,7.8383909546695584e-13,4.3246273328495556e-13,4.9118683755152001e-13,4.1777271247897717e-13
6.81075,1.0481139850142274e-11,2.7930348969525881e-12,1.8085360901704064e-12,7.8389276829956339e-13,4.3254562529145223e-13,4.911891026304361e-13,4.1776627028848961e-13
6.811,1.0483209016103985e-11,2.7901995508816458e-12,1.8101538214892109e-12,7.8394039693071505e-13,4.3262840882276509e-13,4.9119210303753802e-13,4.1775850404317146e-13
6.81125,1.0485273589042005e-11,2.7874629470737109e-12,1.8116958348256636e-12,7.8398145046686196e-13,4.3271094508777852e-13,4.9119625263930021e-13,4.177496606903731e-13
6.8115,1.0487332998919986e-11,2.7848322139597468e-12,1.8131566986057966e-12,7.8401545569507059e-13,4.3279321858129368e-13,4.9120177870298547e-13,4.1773948818858217e-13
6.81175,1.0489386570632528e-11,2.7823187613657939e-12,1.8145260950918117e-12,7.8404286103906221e-13,4.3287455129093743e-13,4.9120847891263014e-13,4.177272007465223e-13
6.812,1.0491434119397277e-11,2.7799225429375998e-12,1.8158061922052183e-12,7.8406403021081911e-13,4.3295416360863686e-13,4.9121591140165961e-13,4.177127149513873e-13
6.81225,1.0493475076581208e-11,2.777636249318396e-12,1.8170060684315854e-12,7.8407829553401275e-13,4.3303140161100768e-13,4.9122436437129418e-13,4.1769561535845016e-13
6.8125,1.0495509516576132e-11,2.7754471053096249e-12,1.8181352393287944e-12,7.8408572290351387e-13,4.3310558245612479e-13,4.9123428401787443e-13,4.1767592902154137e-13
6.81275,1.049753637153269e-11,2.7733489909210198e-12,1.8191990523695481e-12,7.8408698641036506e-13,4.3317647595639847e-13,4.9124566019278625e-13,4.1765413303922014e-13
6.813,1.0499555229545438e-11,2.7713331467186612e-12,1.8202029535051297e-12,7.8408236224754672e-13,4.3324417090453727e-13,4.9125886959443248e-13,4.1763104997507857e-13
6.81325,1.0501565170744736e-11,2.7693937035933795e-12,1.8211483576835786e-12,7.8407165314980588e-13,4.3330763090134382e-13,4.9127455722330985e-13,4.1760738377529934e-13
6.8135,1.0503565916075702e-11,2.767542522915935e-12,1.8220280680097068e-12,7.8405480755567756e-13,4.3336709566588539e-13,4.912928134609972e-13,4.1758451888606854e-13
6.81375,1.0505558181639761e-11,2.7657808830719795e-12,1.8228446456562466e-12,7.8403193454180922e-13,4.3342354938008989e-13,4.9131373588874253e-13,4.1756326970733742e-13
6.814,1.0507541066872383e-11,2.764107278454646e-12,1.8236063575718906e-12,7.840033540039922e-13,4.3347723118178244e-13,4.9133706189427673e-13,4.1754389590402161e-13
6.81425,1.0509513554998743e-11,2.7625189009314102e-12,1.8243236055646129e-12,7.839696092999875e-13,4.3352845572834952e-13,4.9136242486137397e-13,4.1752636058589665e-13
6.8145,1.0511476114762828e-11,2.7610032227668461e-12,1.8249999256146735e-12,7.8393092955833538e-13,4.3357727600558768e-13,4.9138992887305688e-13,4.1751186052009915e-13
6.81475,1.0513428140437843e-11,2.7595559726848795e-12,1.8256367329970158e-12,7.838873908082182e-13,4.3362379198228402e-13,4.9142088083135083e-13,4.1750142255891969e-13
6.815,1.0515368798032326e-11,2.7581680414122976e-12,1.8262439357816974e-12,7.838390779867847e-13,4.3366763445289196e-13,4.914554518642261e-13,4.1749503932442232e-13
6.81525,1.0517296684249269e-11,2.756830646353138e-12,1.8268333037216618e-12,7.8378576934484062e-13,4.3370871401691004e-13,4.9149359496323345e-13,4.1749264807881445e-13
6.8155,1.0519211491936805e-11,2.7555426733607107e-12,1.8274077356315263e-12,7.8372658336633673e-13,4.3374685417929939e-13,4.915351255146314e-13,4.174939071847555e-13
6.81575,1.0521113157016703e-11,2.7543071088215025e-12,1.8279608025157146e-12,7.8366188134680951e-13,4.3378169224766195e-13,4.9157964472293142e-13,4.1749777674287068e-13
6.816,1.0523001517033921e-11,2.7531244312922216e-12,1.8284865470221511e-12,7.8359213147275828e-13,4.3381270329773756e-13,4.9162716930700333e-13,4.1750376500397597e-13
6.81625,1.0524876825000229e-11,2.7519926920924589e-12,1.828981329240905e-12,7.8351764472949497e-13,4.3383966138111504e-13,4.9167765780786144e-13,4.1751197033816707e-13
6.8165,1.0526738557917085e-11,2.7509013930854368e-12,1.829457091978753e-12,7.8343887503901138e-13,4.3386265439120894e-13,4.9173122073998306e-13,4.175220212563231e-13
6.81675,1.0528585410079759e-11,2.749844808637745e-12,1.8299272221658988e-12,7.8335540656964187e-13,4.3388131345309767e-13,4.9178786010834463e-13,4.175338128000099e-13
6.817,1.0530416133610622e-11,2.7488252666527401e-12,1.830395682821373e-12,7.8326729488552835e-13,4.3389586452027392e-13,4.9184741743660217e-13,4.1754711974308922e-13
6.81725,1.0532230030885628e-11,2.747839583578291e-12,1.830865347726503e-12,7.8317483201328671e-13,4.3390644153841145e-13,4.919088035420526e-13,4.1756162909416616e-13
6.8175,1.0534026895607603e-11,2.7468897505001935e-12,1.8313350552462175e-12,7.8307841140323436e-13,4.3391298632677115e-13,4.9197099515422456e-13,4.1757683961210433e-13
6.81775,1.053580727373528e-11,2.7459763410370105e-12,1.8318050302092083e-12,7.8297881783357252e-13,4.3391563426481599e-13,4.9203342284824557e-13,4.1759247542092977e-13
6.818,1.0537571307480291e-11,2.7450984190545032e-12,1.8322822466711902e-12,7.8287602427933426e-13,4.339145518257293e-13,4.920950055411944e-13,4.1760905027760581e-13
6.81825,1.053931884551537e-11,2.7442559376432512e-12,1.83276720538376e-12,7.8276916544889962e-13,4.3390999679828022e-13,4.9215718755497347e-13,4.1762693302488004e-13
6.8185,1.0541049435418602e-11,2.7434386115720866e-12,1.8332627984079384e-12,7.826571535871501e-13,4.3390178433271051e-13,4.9221979253395259e-13,4.1764637411555078e-13
6.81875,1.0542762080654842e-11,2.7426432446966656e-12,1.8337699860643591e-12,7.8253978073675653e-13,4.3389022730150218e-13,4.9228172344681864e-13,4.1766529371848604e-13
6.819,1.0544456196399795e-11,2.741861184530191e-12,1.8342934112906694e-12,7.8241739181724133e-13,4.3387542106128753e-13,4.9234251971339555e-13,4.1768358249344264e-13
6.81925,1.0546131411045892e-11,2.741082108432777e-12,1.8348397231351041e-12,7.8229053096379661e-13,4.3385788738709901e-13,4.9240147458823343e-13,4.1770337926708208e-13
6.8195,1.0547787138421561e-11,2.7403020952156236e-12,1.8354135035762392e-12,7.8215889496899719e-13,4.3383798921152211e-13,4.9245903109393726e-13,4.1772620943900619e-13
6.81975,1.0549422491023951e-11,2.7395354102825659e-12,1.8360049033210185e-12,7.8202241054243438e-13,4.3381615261453527e-13,4.9251562333801583e-13,4.1775132598945742e-13
6.82,1.0551037177605933e-11,2.7387793976093711e-12,1.8366157567830142e-12,7.818815410566058e-13,4.3379224992652002e-13,4.9257118489942006e-13,4.1777784268011774e-13
6.82025,1.0552632136138783e-11,2.738029522525767e-12,1.837251222057811e-12,7.8173700440165417e-13,4.3376622591448903e-13,4.9262618487239718e-13,4.1780580357333312e-13
6.8205,1.0554207414177392e-11,2.7372841776181892e-12,1.8379156579266232e-12,7.8158914369015948e-13,4.3373774943540151e-13,4.9268034435616907e-13,4.178351669568142e-13
6.82075,1.0555762070344744e-11,2.7365426581060948e-12,1.83861068431367e-12,7.8143863987420321e-13,4.3370638882806232e-13,4.9273354651432743e-13,4.1786529754751458e-13
6.821,1.0557295619224753e-11,2.7358026519476303e-12,1.8393387287969777e-12,7.8128616671528918e-13,4.3367190122981405e-13,4.9278600771166669e-13,4.1789652357756033e-13
6.82125,1.055880788268257e-11,2.7350569201180759e-12,1.8401061133364655e-12,7.8113157166112446e-13,4.3363399700602344e-13,4.9283814052351304e-13,4.1792821432674356e-13
6.8215,1.0560298371115788e-11,2.7342982157312235e-12,1.8409198334136528e-12,7.8097440876763281e-13,4.3359249858085155e-13,4.9289004777272751e-13,4.179592019030834e-13
6.82175,1.0561766114684977e-11,2.7335319897167567e-12,1.8417802904817696e-12,7.8081543755800845e-13,4.3354701852095316e-13,4.9294157515366326e-13,4.1798938614500674e-13
6.822,1.0563210411127943e-11,2.7327612018384695e-12,1.8426905909318015e-12,7.806552691113279e-13,4.3349745969392798e-13,4.9299218104428613e-13,4.1801864676017668e-13
6.82225,1.0564631096818229e-11,2.731986798006408e-12,1.8436426403397671e-12,7.8049499890989227e-13,4.3344399307314033e-13,4.9304125323732602e-13,4.1804555808353396e-13
6.8225,1.0566027829081135e-11,2.7312134753321599e-12,1.8446202256402467e-12,7.803351999800947e-13,4.3338644971653701e-13,4.9308821063164401e-13,4.1806998737473257e-13
6.82275,1.0567400201477403e-11,2.7304385681526783e-12,1.8456228935594025e-12,7.8017572099940405e-13,4.3332455709694325e-13,4.9313243258249571e-13,4.1809187483258247e-13
6.823,1.0568747176103149e-11,2.7296556626571209e-12,1.8466606474952322e-12,7.8001596834236963e-13,4.332595369287143e-13,4.9317389702224495e-13,4.1811103013065945e-13
