Physical Time (s),enthalpy_storage_vol Monitor (J): cv1,enthalpy_storage_vol Monitor (J): cv2,enthalpy_storage_vol Monitor (J): cv3,enthalpy_storage_vol Monitor (J): cv4,enthalpy_storage_vol Monitor (J): cv5,enthalpy_storage_vol Monitor (J): cv6,enthalpy_storage_vol Monitor (J): cv7
6.073,3.2567998694974034e-07,2.8957980770775322e-07,4.0909385812668874e-07,4.124653755546278e-07,4.1569946096437607e-07,8.2213205378383164e-07,1.2959772733395827e-06
6.07325,3.2567784449797433e-07,2.8941118699003906e-07,4.091607684855228e-07,4.1251565726526394e-07,4.1573965615372823e-07,8.2214281641627913e-07,1.2959701773774299e-06
6.0735,3.2567573795502344e-07,2.8924251902838142e-07,4.0922770349328642e-07,4.1256575433698613e-07,4.1577968165565108e-07,8.2215389121489752e-07,1.2959631262498116e-06
6.07375,3.256736034508925e-07,2.8907381879260331e-07,4.0929464413607631e-07,4.1261560331908195e-07,4.1581950439825036e-07,8.2216523787619485e-07,1.2959560321099459e-06
6.074,3.2567150345016072e-07,2.8890511915839393e-07,4.0936161728357419e-07,4.1266521817589414e-07,4.1585914709580053e-07,8.2217690795361735e-07,1.2959489755533593e-06
6.07425,3.256693685207294e-07,2.8873643291547099e-07,4.0942858355330747e-07,4.1271456038497083e-07,4.1589858360118455e-07,8.2218884441210431e-07,1.2959418794462152e-06
6.0745,3.2566729233506157e-07,2.8856778985944412e-07,4.094955698553952e-07,4.1276368238583766e-07,4.1593785264322607e-07,8.222011296517565e-07,1.2959348637636918e-06
6.07475,3.2566514889995208e-07,2.8839918491901399e-07,4.0956247891471237e-07,4.1281256059317503e-07,4.1597689220603674e-07,8.2221365258370387e-07,1.2959277671362274e-06
6.075,3.2566300034618141e-07,2.8823067356180475e-07,4.0962929883344563e-07,4.1286123508888768e-07,4.1601572250570464e-07,8.2222645351956066e-07,1.2959206717141357e-06
6.07525,3.2566090972859655e-07,2.8806228313706848e-07,4.0969609739756127e-07,4.1290968852133659e-07,4.160543674404011e-07,8.2223957521171147e-07,1.2959136580445071e-06
6.0755,3.2565875114220443e-07,2.8789400792346591e-07,4.0976281319613077e-07,4.1295784925382797e-07,4.1609277755158212e-07,8.222529088449573e-07,1.295906565005825e-06
6.07575,3.2565665617575284e-07,2.8772589097278697e-07,4.0982950074538687e-07,4.1300576013956317e-07,4.1613100853532849e-07,8.2226656755683353e-07,1.2958995486966408e-06
6.076,3.2565456085597045e-07,2.8755795965512029e-07,4.0989608257531601e-07,4.1305340672930244e-07,4.1616903135213577e-07,8.222805021090169e-07,1.2958925238065325e-06
6.07625,3.2565246269064493e-07,2.8739026352677904e-07,4.0996250123577789e-07,4.1310080024956391e-07,4.1620684900127679e-07,8.2229471760545698e-07,1.2958854817785843e-06
6.0765,3.2565042700809713e-07,2.8722284044728743e-07,4.1002876870923493e-07,4.1314795917996922e-07,4.162444986484558e-07,8.2230927141694965e-07,1.2958784972799056e-06
6.07675,3.2564848928686452e-07,2.8705570236266267e-07,4.1009493342891021e-07,4.131948626018336e-07,4.1628200075351529e-07,8.2232418456669829e-07,1.2958716061592467e-06
6.077,3.256466217353222e-07,2.8688884819724427e-07,4.1016098819703098e-07,4.1324149696719769e-07,4.1631933755638449e-07,8.2233941729339632e-07,1.2958647682215938e-06
6.07725,3.2564482634283932e-07,2.8672229389353434e-07,4.102269008978839e-07,4.1328788801512846e-07,4.1635650284559449e-07,8.223549594311666e-07,1.2958579885266874e-06
6.0775,3.2564291110459011e-07,2.865560059758402e-07,4.1029255155333221e-07,4.1333399033748474e-07,4.1639340993196522e-07,8.2237064078271029e-07,1.2958510346093623e-06
6.07775,3.2564097207489468e-07,2.8639002495114774e-07,4.103579574519082e-07,4.1337986591100924e-07,4.1643008567370806e-07,8.2238653814864066e-07,1.2958440325068954e-06
6.078,3.2563910263669457e-07,2.8622437513859748e-07,4.1042315817063072e-07,4.1342557570660791e-07,4.1646655286511642e-07,8.2240272782616555e-07,1.2958371033899273e-06
6.07825,3.2563723476441634e-07,2.8605906179245808e-07,4.1048809775447363e-07,4.1347111538933846e-07,4.1650277218883546e-07,8.224191546719366e-07,1.2958301708042179e-06
6.0785,3.2563533705576025e-07,2.8589411007528038e-07,4.1055275014657058e-07,4.135164538121875e-07,4.1653873199156832e-07,8.2243579231359307e-07,1.2958231944339468e-06
6.07875,3.2563341323618352e-07,2.857295717923298e-07,4.106170868484094e-07,4.1356157016939906e-07,4.1657443671741152e-07,8.2245263324862829e-07,1.2958161740700197e-06
6.079,3.2563159406910126e-07,2.8556551306770441e-07,4.1068114844774252e-07,4.1360650660650697e-07,4.1660993941910281e-07,8.2246976943934115e-07,1.2958092714901466e-06
6.07925,3.2562975145187718e-07,2.8540192561601799e-07,4.1074487767308985e-07,4.1365119089538326e-07,4.1664519401343908e-07,8.2248708289615324e-07,1.2958023265288807e-06
6.0795,3.2562788239268567e-07,2.8523883272219821e-07,4.1080826078637835e-07,4.1369559917770728e-07,4.1668022937892112e-07,8.2250456781672686e-07,1.2957953365030281e-06
6.07975,3.2562601932278366e-07,2.8507624905439265e-07,4.1087129965357864e-07,4.1373973745386307e-07,4.1671507988849476e-07,8.2252225213803598e-07,1.295788335129586e-06
6.08,3.2562419640587617e-07,2.8491419051122052e-07,4.1093401782821722e-07,4.1378358792248879e-07,4.1674976382747671e-07,8.2254017250500644e-07,1.2957813517035267e-06
6.08025,3.2562237809661541e-07,2.8475267214509585e-07,4.1099640460664181e-07,4.138270950207802e-07,4.1678427736910891e-07,8.2255831603297791e-07,1.2957743326481617e-06
6.0805,3.2562056294910275e-07,2.8459171896895711e-07,4.1105843104000309e-07,4.1387027527496069e-07,4.1681861086112152e-07,8.2257668603387866e-07,1.2957672759632543e-06
6.08075,3.2561875216816807e-07,2.8443132994503425e-07,4.1112009989840548e-07,4.1391315735896917e-07,4.1685272629172754e-07,8.2259529099347344e-07,1.2957601843278089e-06
6.081,3.2561691346255633e-07,2.8427150924293335e-07,4.1118141519238787e-07,4.1395571333714796e-07,4.1688659092996133e-07,8.2261410268495783e-07,1.2957530198737256e-06
6.08125,3.2561504456889326e-07,2.841122938091192e-07,4.1124232739564453e-07,4.1399796107995079e-07,4.1692019801548152e-07,8.2263311561569705e-07,1.2957457866915577e-06
6.0815,3.2561320846626613e-07,2.8395374176020806e-07,4.1130280651655965e-07,4.1403994415860229e-07,4.1695357646297131e-07,8.2265237651901003e-07,1.2957385716564982e-06
6.08175,3.256113752139371e-07,2.8379588325303757e-07,4.1136281641758713e-07,4.1408165129923553e-07,4.1698670504405603e-07,8.2267184257381813e-07,1.2957313438410684e-06
6.082,3.2560957493039359e-07,2.8363875369922273e-07,4.1142236610166451e-07,4.141231011383149e-07,4.170195805973258e-07,8.2269152039296804e-07,1.2957241519230067e-06
6.08225,3.256078019987819e-07,2.8348237329953893e-07,4.1148145591700561e-07,4.1416428967219586e-07,4.1705219709287702e-07,8.2271139598167478e-07,1.295717003577572e-06
6.0825,3.2560596116586157e-07,2.8332674245175769e-07,4.1154000681549374e-07,4.1420519069083787e-07,4.1708451729840002e-07,8.2273138380220711e-07,1.2957097832018697e-06
6.08275,3.2560412785302766e-07,2.831718922538941e-07,4.1159803037242017e-07,4.1424582797663788e-07,4.1711656805276603e-07,8.2275152963134249e-07,1.2957025739363079e-06
6.083,3.2560230623867838e-07,2.8301784161978317e-07,4.1165553745658504e-07,4.1428617890970676e-07,4.1714834592832506e-07,8.2277182011086765e-07,1.2956953741750896e-06
6.08325,3.2560052641850215e-07,2.828646401582332e-07,4.1171253198703965e-07,4.1432624654931571e-07,4.1717985082631189e-07,8.2279226932559247e-07,1.2956882278243404e-06
6.0835,3.2559875284091131e-07,2.8271232309874803e-07,4.1176898218132985e-07,4.1436599907378447e-07,4.1721107433903218e-07,8.2281284246281921e-07,1.2956811013779322e-06
6.08375,3.2559698673520223e-07,2.8256092322115456e-07,4.1182485856021302e-07,4.1440544029811033e-07,4.1724200998504535e-07,8.2283354164384943e-07,1.2956739988056343e-06
6.084,3.2559522613057081e-07,2.8241046141459481e-07,4.1188012863953957e-07,4.1444459425249754e-07,4.1727265211530105e-07,8.2285436421386263e-07,1.2956669234843113e-06
6.08425,3.2559346459271762e-07,2.8226096801136359e-07,4.1193475273361401e-07,4.1448345835667391e-07,4.1730301640709027e-07,8.2287532531948246e-07,1.2956598628719523e-06
6.0845,3.2559170482205255e-07,2.8211246382529667e-07,4.1198871105820848e-07,4.1452201743701992e-07,4.1733311911971919e-07,8.2289640961827919e-07,1.2956528298269801e-06
6.08475,3.2558998060839801e-07,2.8196498098689612e-07,4.1204200591687229e-07,4.1456026492097837e-07,4.1736298537414621e-07,8.2291765028062039e-07,1.2956458563735983e-06
6.085,3.2558822765037521e-07,2.8181852210700859e-07,4.1209460062061928e-07,4.1459817078773577e-07,4.1739257984043773e-07,8.2293901355890352e-07,1.295638842843194e-06
6.08525,3.2558644958780198e-07,2.8167311995587572e-07,4.1214646565498706e-07,4.146357757756711e-07,4.1742184837240388e-07,8.2296054230702023e-07,1.295631749384885e-06
6.0855,3.2558474578030045e-07,2.8152881774437319e-07,4.1219762607868117e-07,4.1467311023153106e-07,4.1745084253612009e-07,8.229823229620158e-07,1.2956246864701184e-06
6.08575,3.255830557228649e-07,2.8138561390275493e-07,4.1224804431459926e-07,4.1471015857774866e-07,4.1747952477144915e-07,8.2300429437217506e-07,1.29561758065383e-06
6.086,3.2558134033463717e-07,2.8124355596261941e-07,4.1229767325992189e-07,4.1474689108268728e-07,4.1750788104537537e-07,8.2302644221502576e-07,1.2956103797718329e-06
6.08625,3.2557969208562151e-07,2.8110270003447196e-07,4.1234652337250365e-07,4.147833258979453e-07,4.1753597689316186e-07,8.2304888242048936e-07,1.2956031654885547e-06
6.0865,3.2557808080133828e-07,2.8096304747297561e-07,4.1239457216156562e-07,4.1481944536006794e-07,4.1756382713392396e-07,8.230715893923416e-07,1.2955958780684958e-06
6.08675,3.2557647763600862e-07,2.8082460668713401e-07,4.1244180900514779e-07,4.1485522906450574e-07,4.1759141506743972e-07,8.2309450898277865e-07,1.2955885009222024e-06
6.087,3.2557488027765215e-07,2.8068741986852664e-07,4.1248820377282783e-07,4.1489068401652484e-07,4.1761875378694415e-07,8.2311763313545615e-07,1.2955810113669558e-06
6.08725,3.2557331583115937e-07,2.8055152893638491e-07,4.1253373920423713e-07,4.1492586684468567e-07,4.1764584622497344e-07,8.2314097883370213e-07,1.2955734271635915e-06
6.0875,3.2557175413888448e-07,2.8041694384190664e-07,4.1257838865170401e-07,4.1496078294108514e-07,4.1767266572304171e-07,8.2316454397698287e-07,1.2955656748900713e-06
6.08775,3.2557016707126818e-07,2.8028368755323512e-07,4.1262211595439596e-07,4.1499541447339426e-07,4.1769920590947438e-07,8.2318825788486745e-07,1.2955577434523944e-06
6.088,3.2556858483465761e-07,2.8015179856414929e-07,4.1266491471053208e-07,4.1502975990670939e-07,4.1772551019841116e-07,8.2321212865059072e-07,1.295549666357978e-06
6.08825,3.2556703084018436e-07,2.8002130880355694e-07,4.1270677569473054e-07,4.1506380906816652e-07,4.1775164698961531e-07,8.2323617954232265e-07,1.2955414630934791e-06
6.0885,3.2556548003794849e-07,2.7989223961044052e-07,4.1274764929992185e-07,4.1509754243141059e-07,4.1777760091695912e-07,8.2326035272679025e-07,1.2955331390405739e-06
6.08875,3.2556390819605038e-07,2.7976462115721508e-07,4.1278749370391905e-07,4.1513094304890437e-07,4.1780335347395637e-07,8.2328464366634939e-07,1.2955246285873357e-06
6.089,3.2556234904760363e-07,2.7963848240429008e-07,4.1282631253159109e-07,4.1516403573917542e-07,4.1782889190870703e-07,8.2330909720039676e-07,1.2955159541448003e-06
6.08925,3.2556073533729289e-07,2.7951384298027558e-07,4.1286405897835943e-07,4.1519679468303739e-07,4.1785415392959841e-07,8.2333367724103794e-07,1.295507039492503e-06
6.0895,3.2555913331836971e-07,2.7939074154088454e-07,4.1290074814955511e-07,4.1522919921153128e-07,4.1787920906399728e-07,8.233584047070685e-07,1.2954979963532996e-06
6.08975,3.25557486086905e-07,2.7926918987534916e-07,4.1293633469204993e-07,4.152611884786905e-07,4.1790403082106266e-07,8.2338325132116709e-07,1.295488743661386e-06
6.09,3.2555589118709188e-07,2.7914922935409065e-07,4.1297084895954521e-07,4.1529277050621002e-07,4.1792867766397611e-07,8.2340830513347924e-07,1.2954793978358481e-06
6.09025,3.2555427847750573e-07,2.790308766089055e-07,4.1300423886747611e-07,4.1532391754341214e-07,4.1795312196108969e-07,8.2343349076511021e-07,1.295469896579743e-06
6.0905,3.2555264273523466e-07,2.7891417214262388e-07,4.1303647630074156e-07,4.1535468261790711e-07,4.1797723151024296e-07,8.2345886403376316e-07,1.2954602605418865e-06
6.09075,3.2555101524790074e-07,2.7879914562793406e-07,4.1306755858847001e-07,4.1538512550622565e-07,4.1800094069565723e-07,8.2348450626335657e-07,1.2954505090264923e-06
6.091,3.2554939271566176e-07,2.7868581592183086e-07,4.1309748875054616e-07,4.1541525297734857e-07,4.1802424183916551e-07,8.2351040206167858e-07,1.295440642905287e-06
6.09125,3.2554780674156272e-07,2.7857421675712181e-07,4.1312627012649041e-07,4.1544508564938484e-07,4.1804714918101507e-07,8.2353652861667999e-07,1.2954307282384309e-06
6.0915,3.2554622720883965e-07,2.7846436182976317e-07,4.1315387795993879e-07,4.1547460547094765e-07,4.1806968951634622e-07,8.2356276641392613e-07,1.2954207759023476e-06
6.09175,3.2554466126990076e-07,2.7835627637887027e-07,4.1318028784621739e-07,4.155038200757983e-07,4.1809188621214535e-07,8.2358909882204811e-07,1.2954107695831652e-06
6.092,3.2554310981496993e-07,2.7825003366519303e-07,4.1320543881320208e-07,4.1553273121978586e-07,4.1811373409419512e-07,8.2361552631352992e-07,1.2954007019883642e-06
6.09225,3.2554160041263652e-07,2.7814569345555674e-07,4.1322930636019671e-07,4.155613347706424e-07,4.1813529836467241e-07,8.2364204253767595e-07,1.2953906024424482e-06
6.0925,3.2554013242024559e-07,2.7804329608373451e-07,4.132518548749039e-07,4.1558961870016132e-07,4.181566220341897e-07,8.2366858340526472e-07,1.2953805070050922e-06
6.09275,3.2553871113539994e-07,2.7794286747181798e-07,4.1327306479119573e-07,4.1561757354479412e-07,4.181777191015882e-07,8.236951216015515e-07,1.2953704297981521e-06
6.093,3.2553736950499572e-07,2.7784442584865286e-07,4.1329295878028241e-07,4.1564521824859762e-07,4.1819856198119475e-07,8.2372169424887625e-07,1.2953604124162446e-06
6.09325,3.2553607303944986e-07,2.7774798345444413e-07,4.1331151724917394e-07,4.1567253683590511e-07,4.182191075899849e-07,8.237482832254416e-07,1.2953504275271579e-06
6.0935,3.2553478942079484e-07,2.7765355299579096e-07,4.1332871700486399e-07,4.1569951846542946e-07,4.1823933011231183e-07,8.2377484677798999e-07,1.2953404482532786e-06
6.09375,3.2553351724338208e-07,2.7756115164736737e-07,4.1334455951196761e-07,4.1572613779960105e-07,4.1825923523202151e-07,8.2380134434642404e-07,1.2953305160337886e-06
6.094,3.2553234979196329e-07,2.7747083371987537e-07,4.1335907087108414e-07,4.1575240563107305e-07,4.1827887862569187e-07,8.2382786313074993e-07,1.2953207467657326e-06
6.09425,3.2553116266544963e-07,2.7738258421251836e-07,4.1337219322614717e-07,4.1577824840630628e-07,4.1829821911082254e-07,8.2385431744650881e-07,1.295310955198533e-06
6.0945,3.2552995994330331e-07,2.772964196919651e-07,4.1338391683476286e-07,4.1580364447373397e-07,4.1831726589993569e-07,8.2388072026313736e-07,1.2953011265102782e-06
6.09475,3.2552880344461837e-07,2.7721238027260801e-07,4.1339425260681063e-07,4.158286034230973e-07,4.1833602427495187e-07,8.2390712894864237e-07,1.2952913589680315e-06
6.095,3.2552765799194117e-07,2.7713048303345335e-07,4.1340317116190399e-07,4.1585310323171792e-07,4.1835447300679411e-07,8.2393348781645187e-07,1.2952816461098151e-06
6.09525,3.2552649642761799e-07,2.7705074198567704e-07,4.1341065366885918e-07,4.1587711236660443e-07,4.1837262546892776e-07,8.2395973229225793e-07,1.295271960478774e-06
6.0955,3.2552539270017542e-07,2.769731820006975e-07,4.1341672286085983e-07,4.1590064822713393e-07,4.1839051762625127e-07,8.2398594489733454e-07,1.2952623408042522e-06
6.09575,3.255242858082372e-07,2.7689780323095848e-07,4.134213454932894e-07,4.1592367259263233e-07,4.184081564223475e-07,8.2401206009548516e-07,1.2952526807934111e-06
6.096,3.2552319801885927e-07,2.7682465552659658e-07,4.1342450994599054e-07,4.1594619012163521e-07,4.1842559858026838e-07,8.2403808900252592e-07,1.2952429973939693e-06
6.09625,3.255221243612948e-07,2.767537743430643e-07,4.1342619556160289e-07,4.1596819224655381e-07,4.1844285252400169e-07,8.2406401683048403e-07,1.2952332887469814e-06
6.0965,3.255210923094653e-07,2.7668520061344374e-07,4.1342639875375448e-07,4.1598969139099909e-07,4.1845993301086412e-07,8.2408983423558109e-07,1.295223617071297e-06
6.09675,3.2552003317774349e-07,2.7661895084164058e-07,4.1342507202449734e-07,4.1601065911931363e-07,4.1847680834663239e-07,8.2411550210070956e-07,1.295213887064035e-06
6.097,3.2551901254652332e-07,2.7655506513954103e-07,4.1342222046283406e-07,4.1603112148507532e-07,4.1849350567609883e-07,8.2414108819640666e-07,1.2952041687631146e-06
6.09725,3.2551800353135449e-07,2.7649355405799014e-07,4.1341781848997497e-07,4.1605106557739671e-07,4.1851003753966394e-07,8.2416654356028938e-07,1.2951944116158163e-06
6.0975,3.2551701359554954e-07,2.7643441369122326e-07,4.1341187739809069e-07,4.1607048528374016e-07,4.1852639379113515e-07,8.2419186533237151e-07,1.295184623487849e-06
6.09775,3.2551604357717911e-07,2.7637763965526141e-07,4.1340441402227443e-07,4.1608937302780244e-07,4.1854257078243847e-07,8.242170610541805e-07,1.2951747932260526e-06
6.098,3.2551509162229451e-07,2.7632323043367599e-07,4.1339545370026771e-07,4.1610771379789291e-07,4.1855854647675035e-07,8.2424215849179106e-07,1.2951649136332734e-06
6.09825,3.2551416143378687e-07,2.7627119808758789e-07,4.1338499508470502e-07,4.1612550057386873e-07,4.1857431388668933e-07,8.2426718638825372e-07,1.2951549629490739e-06
6.0985,3.2551325895955881e-07,2.7622155741769334e-07,4.1337303127988037e-07,4.1614272085430662e-07,4.185898279886262e-07,8.2429219776770477e-07,1.2951449390020258e-06
6.09875,3.2551241655700917e-07,2.7617433144247906e-07,4.1335956818492483e-07,4.1615938573448115e-07,4.186050617294987e-07,8.2431724988966961e-07,1.295134887744936e-06
6.099,3.2551159858084562e-07,2.7612952715417456e-07,4.1334457829534059e-07,4.1617549159630501e-07,4.186199669025674e-07,8.2434232823733345e-07,1.2951247851581664e-06
6.09925,3.2551080836310383e-07,2.7608714981886758e-07,4.1332806052222891e-07,4.1619103335169714e-07,4.1863456331076571e-07,8.2436741816993352e-07,1.295114629233486e-06
6.0995,3.2550998514805972e-07,2.7604720093528525e-07,4.1330998748295759e-07,4.1620595704672799e-07,4.186488619443275e-07,8.2439244879473282e-07,1.2951043356486636e-06
6.09975,3.2550922152598913e-07,2.7600972367436729e-07,4.1329040663334099e-07,4.1622028014750371e-07,4.18662956810684e-07,8.244174513539885e-07,1.2950940203471505e-06
6.1,3.25508484561815e-07,2.7597472115023366e-07,4.1326930275945996e-07,4.1623397180884544e-07,4.18676984517839e-07,8.2444224492957655e-07,1.2950836628941002e-06
6.10025,3.2550777483929528e-07,2.7594218886610444e-07,4.1324668732018234e-07,4.1624701779089003e-07,4.1869101181440599e-07,8.2446676822837909e-07,1.2950732672482999e-06
6.1005,3.2550709185377135e-07,2.7591212132700697e-07,4.1322257209225936e-07,4.1625941970162736e-07,4.1870501668301571e-07,8.2449102824118878e-07,1.2950628437559715e-06
6.10075,3.2550640007408375e-07,2.7588450855206712e-07,4.1319694845659889e-07,4.1627116636657146e-07,4.1871896553340882e-07,8.2451501258245166e-07,1.2950523533114544e-06
