Physical Time (s),ev_bot Monitor (W): bot_cv1,ev_bot Monitor (W): bot_cv2,ev_bot Monitor (W): bot_cv3,ev_bot Monitor (W): bot_cv4,ev_bot Monitor (W): bot_cv5,ev_bot Monitor (W): bot_cv6,ev_bot Monitor (W): bot_cv7
7.14875,5.0172248001802057e-12,2.1216002626957037e-13,5.4262329485381979e-14,6.2073517480267706e-14,9.3404942031313769e-14,1.5989981082863467e-13,9.1383628613260204e-14
7.149,5.0199377286134032e-12,2.1226485305862585e-13,5.4259428580198969e-14,6.2037635669647055e-14,9.3371695017380677e-14,1.5987702478730477e-13,9.1355216418954691e-14
7.14925,5.0226524481831321e-12,2.1237029060461081e-13,5.4256630000877612e-14,6.2001933638724304e-14,9.3338388591420919e-14,1.5985445792283523e-13,9.1327340982347861e-14
7.1495,5.025368518442791e-12,2.1247630773562982e-13,5.4253937884065089e-14,6.1966454627331002e-14,9.3305046378790765e-14,1.5983207128988788e-13,9.1299945316742071e-14
7.14975,5.0280855084045751e-12,2.1258285354541111e-13,5.4251368667304245e-14,6.1931253916769983e-14,9.3271721209161246e-14,1.5980981821664592e-13,9.1272932378276438e-14
7.15,5.0308029941398059e-12,2.1268986834207849e-13,5.4248950447320543e-14,6.1896385195908236e-14,9.3238480098076752e-14,1.5978764187524802e-13,9.124618433641946e-14
7.15025,5.0335205492202127e-12,2.1279729427506179e-13,5.4246723836278425e-14,6.1861890031503408e-14,9.3205384117004467e-14,1.5976546893869287e-13,9.1219589803770282e-14
7.1505,5.0362377308242367e-12,2.1290508700471868e-13,5.4244740860330627e-14,6.1827790876991392e-14,9.3172465198346869e-14,1.5974321456735371e-13,9.1193073866590585e-14
7.15075,5.0389540614077964e-12,2.130132182420636e-13,5.4243059538772639e-14,6.1794090587169572e-14,9.3139714357555354e-14,1.5972078431875571e-13,9.1166616388022916e-14
7.151,5.0416690096771691e-12,2.131216819699039e-13,5.4241738971678196e-14,6.1760777362353638e-14,9.3107086145040194e-14,1.5969808390008705e-13,9.1140251413940778e-14
7.15125,5.0443819783556794e-12,2.132304906727384e-13,5.4240836532298845e-14,6.1727831895155039e-14,9.3074512391908556e-14,1.5967502740162388e-13,9.111404770972898e-14
7.1515,5.0470922864293433e-12,2.1333967430632138e-13,5.4240401940139601e-14,6.1695236235646426e-14,9.3041928806465309e-14,1.5965154255300971e-13,9.108808182961561e-14
7.15175,5.0497991537572531e-12,2.1344926764217751e-13,5.424047384537581e-14,6.1662979346285955e-14,9.3009296411596647e-14,1.5962757609115615e-13,9.1062418486854052e-14
7.152,5.052501693421987e-12,2.1355930189543919e-13,5.4241076461259113e-14,6.1631055090026363e-14,9.2976614601172168e-14,1.5960309855801148e-13,9.1037084804099834e-14
7.15225,5.0551989251593461e-12,2.1366979331088803e-13,5.4242218633716763e-14,6.1599462607181916e-14,9.2943920840504884e-14,1.5957809772855111e-13,9.1012064642176981e-14
7.1525,5.0578897777649787e-12,2.1378073432344156e-13,5.4243886504097907e-14,6.1568199717321141e-14,9.2911278361314591e-14,1.5955257547526303e-13,9.0987298238946264e-14
7.15275,5.0605731168948905e-12,2.1389208535560717e-13,5.4246046156542979e-14,6.153726405495755e-14,9.2878765327333395e-14,1.5952654350756548e-13,9.0962682741954006e-14
7.153,5.0632477507014481e-12,2.1400377718123009e-13,5.424864486925752e-14,6.1506654523105244e-14,9.2846459571138997e-14,1.5950001639103128e-13,9.0938085994311738e-14
7.15325,5.0659124941696667e-12,2.1411571741623594e-13,5.4251615222953172e-14,6.1476370321277037e-14,9.2814429731054139e-14,1.5947300952387019e-13,9.0913360342187529e-14
7.1535,5.0685661885211099e-12,2.1422779711821592e-13,5.4254884445148195e-14,6.1446409828402415e-14,9.2782726670920531e-14,1.59445536062359e-13,9.0888361651648462e-14
7.15375,5.071207769521343e-12,2.143399052838546e-13,5.4258386219398488e-14,6.1416764648559375e-14,9.2751373580101698e-14,1.5941760661903582e-13,9.0862970442003131e-14
7.154,5.0738363044193744e-12,2.1445193638254166e-13,5.4262063285009268e-14,6.1387414557645297e-14,9.2720358653246508e-14,1.5938922670799248e-13,9.0837103405700655e-14
7.15425,5.0764510060333504e-12,2.1456380619599544e-13,5.4265869175080342e-14,6.1358323143836413e-14,9.268963344992022e-14,1.5936039245061474e-13,9.0810707131138103e-14
7.1545,5.0790513164305722e-12,2.1467545761573792e-13,5.4269767252868577e-14,6.1329439884868719e-14,9.2659117565377047e-14,1.5933109476127597e-13,9.0783751191993086e-14
7.15475,5.081636937400065e-12,2.1478686039435883e-13,5.4273728211774812e-14,6.1300704692369939e-14,9.2628709383402762e-14,1.5930132086580476e-13,9.0756215655390654e-14
7.155,5.084207817972138e-12,2.1489800940291274e-13,5.4277726037453578e-14,6.1272055865942956e-14,9.259830331952994e-14,1.5927105556541463e-13,9.0728081712117797e-14
7.15525,5.086764191158659e-12,2.1500891999245264e-13,5.4281737061170205e-14,6.1243437604155756e-14,9.2567805041847583e-14,1.5924028765367624e-13,9.0699334258775547e-14
7.1555,5.0893065239335048e-12,2.1511961850687656e-13,5.4285736418915016e-14,6.1214807571138663e-14,9.2537139642064651e-14,1.5920901758121005e-13,9.0669972862650499e-14
7.15575,5.0918354972308183e-12,2.1523013307599553e-13,5.4289693771029708e-14,6.1186138317294816e-14,9.2506258877873717e-14,1.5917726986447158e-13,9.0640025874302311e-14
7.156,5.0943519668983252e-12,2.1534048269371562e-13,5.4293573787602352e-14,6.1157416071713742e-14,9.2475141094426081e-14,1.5914510651799259e-13,9.0609556630291037e-14
7.15625,5.0968569496187122e-12,2.1545067073085398e-13,5.4297336831695408e-14,6.1128636714839051e-14,9.2443784615931433e-14,1.5911262071944354e-13,9.0578661745538455e-14
7.1565,5.0993515733377743e-12,2.1556067991267827e-13,5.4300939577822527e-14,6.10998040816263e-14,9.2412199258494354e-14,1.590799233519716e-13,9.0547462062554378e-14
7.15675,5.101837028986178e-12,2.1567047095768788e-13,5.4304343822878367e-14,6.1070928273715684e-14,9.2380397030093937e-14,1.5904712375982225e-13,9.0516095598069334e-14
7.157,5.104314515129815e-12,2.1577998710560131e-13,5.4307522251522546e-14,6.1042026053158761e-14,9.2348382781122514e-14,1.5901430456531414e-13,9.0484710924182995e-14
7.15725,5.1067851787470469e-12,2.1588916426116764e-13,5.431045913691657e-14,6.1013120263234241e-14,9.231615460504266e-14,1.5898151750097049e-13,9.0453458068734944e-14
7.1575,5.1092500826759759e-12,2.1599794177349995e-13,5.4313152695031566e-14,6.098423654162843e-14,9.2283707716047372e-14,1.5894878818441938e-13,9.0422481963705333e-14
7.15775,5.111710191500707e-12,2.1610627001174421e-13,5.4315615508717272e-14,6.0955398618649153e-14,9.2251038457088135e-14,1.5891612059218684e-13,9.0391907732286815e-14
7.158,5.114166338443774e-12,2.1621412459665227e-13,5.4317877369005036e-14,6.092662329446665e-14,9.2218147636373899e-14,1.588835126323406e-13,9.0361818688012265e-14
7.15825,5.1166192220661164e-12,2.1632151111324967e-13,5.4319982773837534e-14,6.0897920038245409e-14,9.2185040791185501e-14,1.5885094747018277e-13,9.0332243312400113e-14
7.1585,5.1190693972605507e-12,2.1642847070838182e-13,5.4321987860201779e-14,6.0869289253323159e-14,9.2151725436216947e-14,1.5881839103966033e-13,9.0303145196802696e-14
7.15875,5.1215172700017242e-12,2.1653507532677657e-13,5.4323956350082116e-14,6.0840725583758078e-14,9.2118213750637088e-14,1.5878579013617268e-13,9.0274427211591119e-14
7.159,5.1239630992528169e-12,2.166414176979562e-13,5.432595150166598e-14,6.0812222448425191e-14,9.2084525986887961e-14,1.5875307701562023e-13,9.0245945406096644e-14
7.15925,5.126407007039326e-12,2.1674760613871631e-13,5.432803062335243e-14,6.0783777353848585e-14,9.2050695988253783e-14,1.5872018716388897e-13,9.021752731408727e-14
7.1595,5.1288489839188776e-12,2.1685375072307723e-13,5.4330238179003655e-14,6.0755396252769948e-14,9.2016775946824876e-14,1.58687085326849e-13,9.0188992939375563e-14
7.15975,5.1312889051927049e-12,2.1695995345363525e-13,5.433260510850663e-14,6.0727097858556447e-14,9.1982836936243482e-14,1.5865378923967917e-13,9.0160174113259762e-14
7.16,5.1337265540703589e-12,2.1706629606757768e-13,5.4335148027217343e-14,6.069891388903157e-14,9.1948964612684649e-14,1.5862037965681167e-13,9.0130930649803067e-14
7.16025,5.1361616444844578e-12,2.1717283845088965e-13,5.4337866941947534e-14,6.0670883976632148e-14,9.1915253504614887e-14,1.5858699944300659e-13,9.0101164491877362e-14
7.1605,5.1385938601689622e-12,2.1727961522156122e-13,5.4340751856144798e-14,6.0643044275258348e-14,9.1881795787351121e-14,1.5855383417832373e-13,9.00708259476777e-14
7.16075,5.1410228994434661e-12,2.1738663663527554e-13,5.434379109590604e-14,6.0615423897263276e-14,9.1848674205882365e-14,1.5852108360211456e-13,9.0039908680104153e-14
7.161,5.143448528991185e-12,2.1749390078017929e-13,5.4346977347523153e-14,6.0588040418229853e-14,9.1815955883779322e-14,1.5848893722971011e-13,9.0008439750487931e-14
7.16125,5.1458706126158078e-12,2.1760140549898087e-13,5.4350308431712421e-14,6.0560899930810195e-14,9.178368366253729e-14,1.5845755871532451e-13,8.9976465189107892e-14
7.1615,5.1482891385436543e-12,2.1770915725028942e-13,5.4353788071016171e-14,6.0533998276861193e-14,9.1751876620575774e-14,1.5842707804457003e-13,8.9944039145321159e-14
7.16175,5.1507042510603235e-12,2.1781718050961056e-13,5.4357428266454845e-14,6.0507324296149871e-14,9.1720534801645442e-14,1.5839759099145513e-13,8.9911222824864605e-14
7.162,5.1531162534914151e-12,2.1792552089378123e-13,5.4361245489964794e-14,6.0480861769891427e-14,9.1689650032869775e-14,1.5836916166243195e-13,8.987809223634464e-14
7.16225,5.1555255955782198e-12,2.1803424536097315e-13,5.4365260637167656e-14,6.0454591157579659e-14,9.1659221048436734e-14,1.5834183217676132e-13,8.9844739268896591e-14
7.1625,5.1579328664755965e-12,2.181434387519048e-13,5.4369498776374766e-14,6.0428492800231604e-14,9.1629262130885533e-14,1.5831563025216495e-13,8.9811266216074427e-14
7.16275,5.1603387461398404e-12,2.1825319576830394e-13,5.4373986333484165e-14,6.0402553732012308e-14,9.1599807588557774e-14,1.5829057139108617e-13,8.977777249342724e-14
7.163,5.1627439589807416e-12,2.1836361169255869e-13,5.4378746990726797e-14,6.037677298699827e-14,9.1570907629119528e-14,1.5826665795372004e-13,8.9744350901745604e-14
7.16325,5.1651492352825041e-12,2.1847477361435522e-13,5.4383795420067153e-14,6.0351159907115083e-14,9.1542607488728069e-14,1.5824386466022071e-13,8.9711085767929526e-14
7.1635,5.1675551699578203e-12,2.1858675698938575e-13,5.438914778470702e-14,6.0325756238946171e-14,9.1514949469548153e-14,1.5822216096650276e-13,8.9678054805046071e-14
7.16375,5.1699622177599417e-12,2.1869961918531442e-13,5.4394815803214229e-14,6.030061591849673e-14,9.1487950175538338e-14,1.5820149377436424e-13,8.9645320217388494e-14
7.164,5.1723706413125801e-12,2.1881340045050561e-13,5.44008071355123e-14,6.0275796727093648e-14,9.146159955722584e-14,1.5818179569891473e-13,8.9612932683847159e-14
7.16425,5.174780470205789e-12,2.1892812003070463e-13,5.440712496693213e-14,6.0251348646538375e-14,9.1435865839121309e-14,1.58162998999111e-13,8.9580921907036295e-14
7.1645,5.1771914938548455e-12,2.1904377901738142e-13,5.4413770003342752e-14,6.0227305766519732e-14,9.1410706741529552e-14,1.5814504282732143e-13,8.9549284390319399e-14
7.16475,5.179603269762347e-12,2.191603640277224e-13,5.4420738789443491e-14,6.020368292794697e-14,9.1386083152713217e-14,1.5812787289773215e-13,8.951798323488029e-14
7.165,5.1820151251050513e-12,2.1927784912348067e-13,5.442802176685655e-14,6.0180476036124874e-14,9.1361968594158107e-14,1.5811144290766825e-13,8.9486960840985764e-14
7.16525,5.1844262158316676e-12,2.1939619986528177e-13,5.4435606289544764e-14,6.0157669322051142e-14,9.1338361046298338e-14,1.5809571432180598e-13,8.9456156438766394e-14
7.1655,5.1868355559674998e-12,2.1951537467573171e-13,5.4443476470867962e-14,6.0135239291419458e-14,9.1315278354185218e-14,1.5808065796219904e-13,8.9425516534190279e-14
7.16575,5.1892420610378753e-12,2.1963532355233231e-13,5.4451610857691617e-14,6.0113155227189709e-14,9.1292745254598571e-14,1.580662532707917e-13,8.9394992469488153e-14
7.166,5.1916445805426575e-12,2.1975598404777327e-13,5.4459980898181823e-14,6.0091384709375435e-14,9.1270781166085302e-14,1.5805248370554781e-13,8.9364524724523483e-14
7.16625,5.1940419405308506e-12,2.1987727677411885e-13,5.4468550058061377e-14,6.0069894796675346e-14,9.124938999900823e-14,1.5803932126530954e-13,8.9334031794661137e-14
7.1665,5.1964329597625088e-12,2.1999909890097533e-13,5.4477273592893162e-14,6.0048659847829257e-14,9.1228555526761246e-14,1.5802672326078022e-13,8.9303412014781006e-14
7.16675,5.1988164583727979e-12,2.2012132266757989e-13,5.4486101177402718e-14,6.0027666697970827e-14,9.1208246322450439e-14,1.5801462242273558e-13,8.9272570588665361e-14
7.167,5.2011912892083189e-12,2.2024379445683729e-13,5.4494981434784395e-14,6.000691763479095e-14,9.1188423347583298e-14,1.5800292569153259e-13,8.9241453782859444e-14
7.16725,5.2035563344959777e-12,2.2036634270933687e-13,5.4503867850782421e-14,5.99864275124086e-14,9.1169045245914014e-14,1.5799152315091578e-13,8.9210069800325654e-14
7.1675,5.205910507403791e-12,2.2048878224784256e-13,5.4512723720456348e-14,5.9966222152046989e-14,9.1150068828532653e-14,1.5798029278395045e-13,8.9178491992818461e-14
7.16775,5.2082527128163656e-12,2.2061092415709204e-13,5.4521524071926843e-14,5.9946330921531334e-14,9.113144468722508e-14,1.5796910679592721e-13,8.9146832867472163e-14
7.168,5.2105819052649526e-12,2.207325865385889e-13,5.4530257276879632e-14,5.9926782902885576e-14,9.1113121610347011e-14,1.5795783700233979e-13,8.9115199825775471e-14
7.16825,5.212897110572706e-12,2.208536053628937e-13,5.4538924552453294e-14,5.9907600755821754e-14,9.1095047033667813e-14,1.579463587395926e-13,8.9083657203084959e-14
7.1685,5.2151974488416183e-12,2.2097384017509189e-13,5.4547536256409519e-14,5.9888800285387332e-14,9.1077179776544765e-14,1.5793456630418738e-13,8.905220881828306e-14
7.16875,5.2174821755369983e-12,2.2109318044931596e-13,5.4556105868290474e-14,5.9870390233584876e-14,9.1059495337684534e-14,1.5792238563700497e-13,8.9020798590128318e-14
7.169,5.2197506795726898e-12,2.2121154302099484e-13,5.4564646299426375e-14,5.9852376026681289e-14,9.1041985067398103e-14,1.5790979376566194e-13,8.8989324920170239e-14
7.16925,5.2220024866621157e-12,2.2132886731733939e-13,5.457316779228504e-14,5.9834761463115603e-14,9.1024646061385467e-14,1.5789682313911731e-13,8.8957667947022674e-14
7.1695,5.2242372738560698e-12,2.2144511096537449e-13,5.4581674719892047e-14,5.9817547595685149e-14,9.1007472783463679e-14,1.5788355779263079e-13,8.8925723809315778e-14
7.16975,5.2264548181505493e-12,2.2156023971454234e-13,5.4590165712300969e-14,5.9800727720777145e-14,9.0990449159591118e-14,1.5787012010881562e-13,8.8893434849217335e-14
7.17,5.22865498043961e-12,2.2167422192296041e-13,5.4598629277694775e-14,5.9784282135180515e-14,9.0973550211645746e-14,1.578566518833986e-13,8.8860809276213284e-14
7.17025,5.230837747245755e-12,2.2178702445689086e-13,5.4607045838616662e-14,5.9768174955994449e-14,9.0956745492927055e-14,1.5784328943268644e-13,8.8827926053013794e-14
7.1705,5.2330031568037288e-12,2.2189860668827579e-13,5.4615388943402936e-14,5.9752359331896776e-14,9.0940004905110718e-14,1.57830142845055e-13,8.879492646179953e-14
7.17075,5.2351512252867427e-12,2.2200891816560802e-13,5.4623630311498895e-14,5.9736787416843326e-14,9.0923298835944307e-14,1.5781726607636093e-13,8.8761997394593039e-14
7.171,5.2372820517884607e-12,2.2211791044065366e-13,5.4631746838754468e-14,5.9721416205677136e-14,9.0906593858821939e-14,1.5780465083298789e-13,8.8729346524173682e-14
7.17125,5.2393954498923044e-12,2.2222553711998793e-13,5.4639722364297822e-14,5.9706221246437683e-14,9.0889861665799006e-14,1.577922209452757e-13,8.86971806057681e-14
7.1715,5.2414911390289104e-12,2.2233176727358753e-13,5.4647552705707896e-14,5.9691191702407861e-14,9.0873079203349311e-14,1.5777986356506429e-13,8.8665679176957901e-14
7.17175,5.2435686291757851e-12,2.224365872041186e-13,5.4655247530461117e-14,5.9676327568099724e-14,9.0856236527410098e-14,1.5776745904568633e-13,8.8634979359526049e-14
7.172,5.2456272765949292e-12,2.225400139946893e-13,5.4662830713402711e-14,5.9661634777600709e-14,9.0839342738742539e-14,1.5775491297546199e-13,8.8605166647310166e-14
7.17225,5.2476662377243479e-12,2.2264209823353682e-13,5.4670337294873131e-14,5.964712351942021e-14,9.0822427785025485e-14,1.5774216962639532e-13,8.8576273326467935e-14
7.1725,5.2496845378426633e-12,2.2274291935575201e-13,5.4677805215661544e-14,5.9632802901139675e-14,9.080553565777981e-14,1.5772920948534192e-13,8.8548280940781019e-14
7.17275,5.2516811634927391e-12,2.2284258720501801e-13,5.4685270875098925e-14,5.9618680366762715e-14,9.0788716146645722e-14,1.5771603422527283e-13,8.8521129760788163e-14
7.173,5.2536550668721173e-12,2.2294122617364028e-13,5.4692762564562222e-14,5.9604763853701953e-14,9.0772017943028532e-14,1.5770263944734612e-13,8.8494724920566489e-14
7.17325,5.2556052225762915e-12,2.2303896670247437e-13,5.4700298333664175e-14,5.9591060790439561e-14,9.0755486709614363e-14,1.5768900415657509e-13,8.8468944580710301e-14
7.1735,5.2575307576306096e-12,2.2313593583765197e-13,5.470788352111532e-14,5.9577578905468031e-14,9.0739161817883558e-14,1.5767508865479115e-13,8.8443650469333274e-14
7.17375,5.2594309659647467e-12,2.2323224631208467e-13,5.4715509555695836e-14,5.9564321937472807e-14,9.0723072428437141e-14,1.576608473400914e-13,8.8418703864828441e-14
7.174,5.2613053631501826e-12,2.2332799017559619e-13,5.472315622063128e-14,5.9551285654488066e-14,9.0707228833889988e-14,1.5764624406692717e-13,8.8393982574114405e-14
7.17425,5.2631537709202681e-12,2.2342323742609065e-13,5.4730796088399746e-14,5.9538453677688062e-14,9.0691614007253522e-14,1.5763126834798902e-13,8.8369397965751775e-14
7.1745,5.2649762858532518e-12,2.235180341326877e-13,5.473839967326675e-14,5.9525794980810642e-14,9.0676181428453946e-14,1.5761594201746187e-13,8.8344908419561875e-14
7.17475,5.266773246264727e-12,2.2361240376202269e-13,5.4745941135336768e-14,5.9513269028021351e-14,9.0660864227908628e-14,1.5760031710826955e-13,8.8320520878266163e-14
7.175,5.2685451633505184e-12,2.237063604322298e-13,5.4753408264035638e-14,5.9500833198823133e-14,9.0645591383585852e-14,1.5758446620132696e-13,8.8296285249754921e-14
7.17525,5.2702926837905317e-12,2.237999153057395e-13,5.4760804371932643e-14,5.9488449091250105e-14,9.0630303177691591e-14,1.5756847218503514e-13,8.8272280925900514e-14
7.1755,5.2720164963965314e-12,2.2389308496225848e-13,5.4768148391113534e-14,5.9476086542750566e-14,9.0614959371602864e-14,1.5755241603471878e-13,8.8248602338659023e-14
7.17575,5.2737173222403828e-12,2.2398589598201364e-13,5.4775470414966158e-14,5.9463728785734698e-14,9.0599543205338967e-14,1.5753636571245209e-13,8.8225341241089366e-14
7.176,5.275395789230715e-12,2.2407838678390839e-13,5.4782808320015632e-14,5.9451374028575729e-14,9.0584060096826837e-14,1.575203751452552e-13,8.8202570284629923e-14
7.17625,5.2770524482755997e-12,2.2417061022812595e-13,5.4790206854049808e-14,5.9439036222680887e-14,9.0568535621104223e-14,1.575044913897984e-13,8.8180330233422352e-14
7.1765,5.2786877035665591e-12,2.2426262941177913e-13,5.4797712824876002e-14,5.9426743058122405e-14,9.0553012286287332e-14,1.5748876030618995e-13,8.8158628318519183e-14
