Physical Time (s),enth_flux_enthalpy_top Monitor (W): top_cv1,enth_flux_enthalpy_top Monitor (W): top_cv2,enth_flux_enthalpy_top Monitor (W): top_cv3,enth_flux_enthalpy_top Monitor (W): top_cv4,enth_flux_enthalpy_top Monitor (W): top_cv5,enth_flux_enthalpy_top Monitor (W): top_cv6,enth_flux_enthalpy_top Monitor (W): top_cv7
6.67025,-1.2161647619952541e-09,-3.3820671304567373e-10,-2.8233674141626859e-10,-2.8372822072079313e-10,-3.2593093121772085e-10,-6.9807158663424272e-10,-9.2495287022918379e-10
6.6705,-1.2148372888031499e-09,-3.3806777124620384e-10,-2.8231855725048748e-10,-2.8387689349280277e-10,-3.2613155651205989e-10,-6.9854036916841407e-10,-9.2667882777150957e-10
6.67075,-1.213565749067228e-09,-3.3793679333203425e-10,-2.8231359029446751e-10,-2.8404310483832554e-10,-3.2635479826933265e-10,-6.9906807621216738e-10,-9.2845113629474965e-10
6.671,-1.2123400333642969e-09,-3.3781205726194332e-10,-2.8231952034163593e-10,-2.8422274497575958e-10,-3.2659728273328859e-10,-6.9965989500824098e-10,-9.3026875676114401e-10
6.67125,-1.2111648127594719e-09,-3.3769214987752331e-10,-2.8233513512038065e-10,-2.8441208572615181e-10,-3.2685500965245091e-10,-7.0032353498748915e-10,-9.3213257066108113e-10
6.6715,-1.2100371854103803e-09,-3.3757520651194841e-10,-2.8235921939243081e-10,-2.8460797900286635e-10,-3.2712485885031655e-10,-7.0106355461325995e-10,-9.3404395713137328e-10
6.67175,-1.2089615453653912e-09,-3.3746081082816266e-10,-2.8239103958186571e-10,-2.8480782527203344e-10,-3.2740387678027401e-10,-7.0188346017785238e-10,-9.3600516124810047e-10
6.672,-1.207935952869386e-09,-3.3734752406427625e-10,-2.8243029861525645e-10,-2.8501037859503711e-10,-3.2769049632115505e-10,-7.0278288947286776e-10,-9.3801589033591797e-10
6.67225,-1.2069597154761035e-09,-3.372355970691302e-10,-2.8247667073199559e-10,-2.8521411771565703e-10,-3.2798510713838692e-10,-7.0375923832022436e-10,-9.4007453849246375e-10
6.6725,-1.2060288859055333e-09,-3.3712478752689929e-10,-2.8252932089910384e-10,-2.8541884720195051e-10,-3.2828928317145726e-10,-7.048066623701118e-10,-9.4217936084639249e-10
6.67275,-1.2051470719783001e-09,-3.3701589016765988e-10,-2.8258710063297567e-10,-2.8562491733324114e-10,-3.2860478458822845e-10,-7.0591902809829047e-10,-9.4432915490524547e-10
6.673,-1.2043092941889658e-09,-3.369102413113816e-10,-2.8264832121751434e-10,-2.8583324229766454e-10,-3.2893518840492201e-10,-7.0708934692914521e-10,-9.4652249686279916e-10
6.67325,-1.2035200546732847e-09,-3.368083567238897e-10,-2.8271072283718354e-10,-2.8604540946864465e-10,-3.2928414250095888e-10,-7.0831177631199433e-10,-9.4876135040551925e-10
6.6735,-1.2027742522315617e-09,-3.3670997888344533e-10,-2.8277147681315044e-10,-2.8626218908174058e-10,-3.2965348200725647e-10,-7.0957907518563118e-10,-9.5104712351488391e-10
6.67375,-1.2020701557644408e-09,-3.3661533520838362e-10,-2.8282876668791356e-10,-2.8648552678517299e-10,-3.3004564999685482e-10,-7.1088612390598707e-10,-9.5338357311976591e-10
6.674,-1.2014052044168663e-09,-3.3652349826834047e-10,-2.8288127727987236e-10,-2.8671719165085875e-10,-3.3046116516374219e-10,-7.1223001494473916e-10,-9.5577410225737503e-10
6.67425,-1.2007772967669038e-09,-3.3643371544727827e-10,-2.8292838105190154e-10,-2.869578046248905e-10,-3.3089920270581844e-10,-7.136081098233398e-10,-9.5822089249051226e-10
6.6745,-1.2001727149107048e-09,-3.363428071970984e-10,-2.8296965243438949e-10,-2.872067224304121e-10,-3.3135556524116645e-10,-7.1501577187700625e-10,-9.6071637615462052e-10
6.67475,-1.1995969483118318e-09,-3.3625199645190225e-10,-2.830081640070669e-10,-2.8746825430222732e-10,-3.3183248784543476e-10,-7.1645969132223641e-10,-9.6327867966995361e-10
6.675,-1.1990339774877823e-09,-3.3615743418961224e-10,-2.8304406162691463e-10,-2.8773989041110846e-10,-3.3232315824933873e-10,-7.179336112532182e-10,-9.6589269671099743e-10
6.67525,-1.1984733434555281e-09,-3.3605820999914595e-10,-2.8307998433659702e-10,-2.8802141616519546e-10,-3.3282452149422978e-10,-7.1943648976862303e-10,-9.6855216118101977e-10
6.6755,-1.1979066669572659e-09,-3.3595308516509026e-10,-2.831176342838609e-10,-2.8831128398519605e-10,-3.3333347287442753e-10,-7.2096511110067142e-10,-9.7124810629237796e-10
6.67575,-1.1973236069007432e-09,-3.3584143874584432e-10,-2.8315822750291767e-10,-2.8860775307148778e-10,-3.3384709038227713e-10,-7.225150795657336e-10,-9.7397155627080595e-10
6.676,-1.1967102140122129e-09,-3.3572324736584081e-10,-2.8320231578542426e-10,-2.8890868705753983e-10,-3.343630606472238e-10,-7.240805573416675e-10,-9.7671440224472456e-10
6.67625,-1.1960576493502533e-09,-3.3559902993437592e-10,-2.8325013502247332e-10,-2.8921212153725397e-10,-3.3488016892039335e-10,-7.2565718568190436e-10,-9.7947209550335518e-10
6.6765,-1.1953537911567196e-09,-3.3546869901267348e-10,-2.8330030532766274e-10,-2.8951473153392512e-10,-3.3539654958637938e-10,-7.2723922324532288e-10,-9.8224301836900179e-10
6.67675,-1.1945843509647713e-09,-3.3533262600832063e-10,-2.8335156456081383e-10,-2.8981444630998578e-10,-3.359114234364884e-10,-7.2882335186845584e-10,-9.8502923115233987e-10
6.677,-1.1937407104628279e-09,-3.3519037047111612e-10,-2.8340162026740645e-10,-2.9010861273851682e-10,-3.3642326967036113e-10,-7.3040575292094571e-10,-9.8783448484457639e-10
6.67725,-1.1928136750894164e-09,-3.3504093234358488e-10,-2.8344727278565011e-10,-2.9039459039745051e-10,-3.3693068781275937e-10,-7.3198338880675071e-10,-9.9066296902446079e-10
6.6775,-1.1917926371797501e-09,-3.3488322844976562e-10,-2.8348565357075252e-10,-2.9067057602999177e-10,-3.3743227108619368e-10,-7.3355349625075558e-10,-9.9351707722921163e-10
6.67775,-1.190665902143221e-09,-3.3471477010396913e-10,-2.8351341824867415e-10,-2.9093476792052419e-10,-3.3792681403086089e-10,-7.3511403229506567e-10,-9.9639606468096671e-10
6.678,-1.1894250295291002e-09,-3.3453297975579356e-10,-2.8352774537568335e-10,-2.9118607345884361e-10,-3.3841299456467994e-10,-7.3666352434595026e-10,-9.9929594231691548e-10
6.67825,-1.1880611816961008e-09,-3.3433573128304249e-10,-2.8352687210451547e-10,-2.9142368659240694e-10,-3.3888938662910053e-10,-7.3820061739215871e-10,-1.0022084552977389e-09
6.6785,-1.1865631301047436e-09,-3.3412045134809313e-10,-2.8350957917869876e-10,-2.9164777770095696e-10,-3.3935514988341671e-10,-7.39725913351002e-10,-1.0051235820711508e-09
6.67875,-1.1849248846068911e-09,-3.3388470090455378e-10,-2.8347511243670272e-10,-2.9185751982180098e-10,-3.3980867675624856e-10,-7.4123956698355061e-10,-1.0080302772692682e-09
6.679,-1.1831431394878938e-09,-3.3362713644233583e-10,-2.834240946819327e-10,-2.9205443433368053e-10,-3.402502766676468e-10,-7.4274218774397458e-10,-1.0109182177306385e-09
6.67925,-1.1812021829695104e-09,-3.3334625005077021e-10,-2.8335698974893365e-10,-2.9223888587834971e-10,-3.4068005759970081e-10,-7.4423256478105281e-10,-1.0137764206674239e-09
6.6795,-1.1791014201461147e-09,-3.3304141286919651e-10,-2.8327416155507568e-10,-2.9241166234682273e-10,-3.4109976574846593e-10,-7.457091264740606e-10,-1.0165981805881252e-09
6.67975,-1.1768360790820543e-09,-3.3271239242232504e-10,-2.8317623345887766e-10,-2.9257437187395212e-10,-3.4151194446232197e-10,-7.4717004912938261e-10,-1.0193811944617287e-09
6.68,-1.1744006073203675e-09,-3.3235984890537766e-10,-2.8306342759250983e-10,-2.9272746920604773e-10,-3.4191882068569283e-10,-7.486124404135484e-10,-1.022125305372402e-09
6.68025,-1.1718000943032357e-09,-3.3198523468814849e-10,-2.8293643621670446e-10,-2.9287269485468665e-10,-3.4232344893308004e-10,-7.5003519031883956e-10,-1.0248347107742915e-09
6.6805,-1.1690392793929169e-09,-3.3159036502530745e-10,-2.8279565966945273e-10,-2.9301168816250459e-10,-3.427276680638256e-10,-7.5143692733754292e-10,-1.0275142086831053e-09
6.68075,-1.1661268072062529e-09,-3.3117764801721701e-10,-2.8264184708830939e-10,-2.9314518137675114e-10,-3.4313200697613931e-10,-7.5281697609211856e-10,-1.0301687555475732e-09
6.681,-1.1630634102502656e-09,-3.3074876832427102e-10,-2.8247604001800884e-10,-2.9327510857350478e-10,-3.4353717680150607e-10,-7.5417589414437584e-10,-1.0328055301634747e-09
6.68125,-1.1598685910545785e-09,-3.3030620943485443e-10,-2.8229969161452742e-10,-2.9340305699836222e-10,-3.4394251418619328e-10,-7.555149058728099e-10,-1.0354292000551419e-09
6.6815,-1.1565519198154179e-09,-3.2985203861852017e-10,-2.8211433507512599e-10,-2.9353030713984514e-10,-3.4434727645135054e-10,-7.5683895461353661e-10,-1.038043925642007e-09
6.68175,-1.1531334450220626e-09,-3.2938901422362502e-10,-2.8192291971153774e-10,-2.9365892867491279e-10,-3.4475077618940943e-10,-7.5815372062990666e-10,-1.0406506298116616e-09
6.682,-1.1496285203940253e-09,-3.2891861791869932e-10,-2.8172731534094984e-10,-2.937897156763755e-10,-3.451519930902056e-10,-7.5946717110121704e-10,-1.0432488592351028e-09
6.68225,-1.1460619194021899e-09,-3.2844368549441757e-10,-2.8153048357112816e-10,-2.9392383864045003e-10,-3.455509428221846e-10,-7.6078938464407025e-10,-1.0458375763003672e-09
6.6825,-1.1424556702986585e-09,-3.2796677576218682e-10,-2.8133512593893797e-10,-2.9406216328648331e-10,-3.4594910404425983e-10,-7.6213142695073153e-10,-1.0484162911134407e-09
6.68275,-1.1388323716444811e-09,-3.2749023253472683e-10,-2.8114372620358922e-10,-2.9420479622871428e-10,-3.4634873466650787e-10,-7.6350344097346815e-10,-1.0509868113970323e-09
6.683,-1.1352216384353802e-09,-3.2701732367258527e-10,-2.809592166948923e-10,-2.943526652819836e-10,-3.4675490570932754e-10,-7.6491482541615569e-10,-1.053555129563489e-09
6.68325,-1.131649483190555e-09,-3.2655160651549579e-10,-2.8078382652868164e-10,-2.9450770992134865e-10,-3.4717395090479582e-10,-7.6637329984186926e-10,-1.0561319865492623e-09
6.6835,-1.128131126650421e-09,-3.2609507698349936e-10,-2.8061951807776532e-10,-2.9467250430853622e-10,-3.4761349198432072e-10,-7.6788368557345642e-10,-1.0587313438403666e-09
6.68375,-1.1247045529278499e-09,-3.2565288168981017e-10,-2.8047053400275381e-10,-2.9485223993166653e-10,-3.4808185415212513e-10,-7.6945233470412145e-10,-1.0613710976407016e-09
6.684,-1.1213895583531306e-09,-3.2522794589858291e-10,-2.8033918282533909e-10,-2.9505075573836042e-10,-3.4858549159902321e-10,-7.7108222813373485e-10,-1.0640691189967791e-09
6.68425,-1.1182076004743664e-09,-3.248236020940532e-10,-2.8022880610284054e-10,-2.9527356479613401e-10,-3.4912985604251097e-10,-7.7277679238549548e-10,-1.0668443414535666e-09
6.6845,-1.1151864158154996e-09,-3.2444369465333842e-10,-2.801433448225881e-10,-2.9552729229128863e-10,-3.4971887949846063e-10,-7.7454025943471378e-10,-1.069713677284497e-09
6.68475,-1.1123457920467412e-09,-3.2409200746025507e-10,-2.8008688317218085e-10,-2.958178513980298e-10,-3.5035439934351658e-10,-7.7637635301816134e-10,-1.0726926928485908e-09
6.685,-1.1097158508113009e-09,-3.2377294128631329e-10,-2.8006355964863141e-10,-2.9615085273846312e-10,-3.5103716663622094e-10,-7.7828922779395831e-10,-1.0757936078398466e-09
6.68525,-1.107317773908908e-09,-3.2348953076444751e-10,-2.8007689750882282e-10,-2.9653073086062854e-10,-3.5176655039199909e-10,-7.8028161817330717e-10,-1.0790239723929859e-09
6.6855,-1.1051703651696509e-09,-3.2324481234592479e-10,-2.8013042125230875e-10,-2.9696101285405878e-10,-3.525418363109785e-10,-7.8235709988537198e-10,-1.0823884547458108e-09
6.68575,-1.1032902030849638e-09,-3.2304146455939208e-10,-2.8022657399376696e-10,-2.9744351885303304e-10,-3.533615700446761e-10,-7.8451867968719101e-10,-1.0858872253163852e-09
6.686,-1.101696422369705e-09,-3.2288243512734137e-10,-2.8036782190903105e-10,-2.9797874690600718e-10,-3.5422473822763491e-10,-7.867695418123312e-10,-1.0895168978317475e-09
6.68625,-1.1003991267001835e-09,-3.2276972111201969e-10,-2.8055489087942539e-10,-2.9856531409375483e-10,-3.5512950229982229e-10,-7.8911287637309228e-10,-1.0932708874599996e-09
6.6865,-1.0994091284809741e-09,-3.2270546442939425e-10,-2.807878710306645e-10,-2.9919982016568064e-10,-3.5607341752916914e-10,-7.9155181486084893e-10,-1.0971404766598259e-09
6.68675,-1.0987230507126387e-09,-3.226898441934888e-10,-2.8106494896766674e-10,-2.9987748082872997e-10,-3.5705402753576752e-10,-7.940878257858061e-10,-1.1011142366589691e-09
6.687,-1.0983387449434523e-09,-3.2272334500926774e-10,-2.8138407652212629e-10,-3.0059300585109993e-10,-3.5806939460069188e-10,-7.9672082381865433e-10,-1.1051809035462837e-09
6.68725,-1.098230892802658e-09,-3.2280458715573278e-10,-2.8174046221523878e-10,-3.0133863963015137e-10,-3.5911585206937993e-10,-7.994466957839528e-10,-1.1093296507791965e-09
6.6875,-1.0983806629355543e-09,-3.2293185242321631e-10,-2.8213004171714259e-10,-3.0210804200447923e-10,-3.6019273981292781e-10,-8.0226114881445624e-10,-1.1135513846234972e-09
6.68775,-1.098756107472776e-09,-3.2310228897050633e-10,-2.8254791943273232e-10,-3.0289437626614647e-10,-3.6129836143755162e-10,-8.0515670589280979e-10,-1.1178376383115529e-09
6.688,-1.0993234798851659e-09,-3.2331077879592432e-10,-2.8298813776153522e-10,-3.0369156339977708e-10,-3.6243108861488933e-10,-8.0812405145805208e-10,-1.1221792423759444e-09
6.68825,-1.1000372290254949e-09,-3.2355341913343941e-10,-2.8344571006858507e-10,-3.0449430142068557e-10,-3.6358869560960591e-10,-8.1115284909464784e-10,-1.1265671468274436e-09
6.6885,-1.1008532968831311e-09,-3.2382327713163403e-10,-2.8391519783993339e-10,-3.0529942709571543e-10,-3.6476854538754901e-10,-8.1423107317317929e-10,-1.1309906540762264e-09
6.68875,-1.1017165309398805e-09,-3.2411356582304025e-10,-2.843917950083959e-10,-3.0610441266531925e-10,-3.6596701202294872e-10,-8.1734498518700555e-10,-1.1354382753305499e-09
6.689,-1.1025914129449916e-09,-3.2441767447158993e-10,-2.848719450469381e-10,-3.0690881896722359e-10,-3.6718059062501758e-10,-8.2048350927259326e-10,-1.1399032793089645e-09
6.68925,-1.1034271463902431e-09,-3.2472856591225448e-10,-2.8535204884645883e-10,-3.0771207393115036e-10,-3.6840329899526642e-10,-8.2363000539548984e-10,-1.1443732601366596e-09
6.6895,-1.1041805075091542e-09,-3.2503939525481044e-10,-2.8582909085290574e-10,-3.0851414713412677e-10,-3.6962944579203526e-10,-8.2676849026409677e-10,-1.1488394141414692e-09
6.68975,-1.1048063847406815e-09,-3.2534208175127577e-10,-2.8629914405597284e-10,-3.0931302610164697e-10,-3.7085051235481566e-10,-8.298804213699166e-10,-1.1532905733159077e-09
6.69,-1.1052721428881456e-09,-3.2563115420615148e-10,-2.8676006595296664e-10,-3.1010817027950349e-10,-3.7205986767806493e-10,-8.3295123380861551e-10,-1.1577208474417379e-09
6.69025,-1.1055462456200971e-09,-3.25900726039774e-10,-2.872088963666439e-10,-3.1089736864443554e-10,-3.7325072879916078e-10,-8.3596687020710677e-10,-1.1621230686886387e-09
6.6905,-1.1056043775213736e-09,-3.2614524729028679e-10,-2.8764244742262014e-10,-3.1167712941475776e-10,-3.7441675573756899e-10,-8.3891502515789751e-10,-1.1664900431629014e-09
6.69075,-1.1054311501312201e-09,-3.2636058014509415e-10,-2.8805741633294376e-10,-3.1244352416265494e-10,-3.7555368167186785e-10,-8.4178703327413756e-10,-1.1708152783044106e-09
6.691,-1.105011563539656e-09,-3.2654279144975522e-10,-2.884506155520205e-10,-3.1319215897999422e-10,-3.7665789859071199e-10,-8.4457569113173251e-10,-1.1750899578100639e-09
6.69125,-1.104334564400682e-09,-3.2668868744797311e-10,-2.8881884827890886e-10,-3.1391842363107461e-10,-3.7772775528472681e-10,-8.4727769273950881e-10,-1.1793055571601394e-09
6.6915,-1.1034002976148266e-09,-3.2679643709867291e-10,-2.8915981593955389e-10,-3.1461836920161434e-10,-3.7876291695862855e-10,-8.4989125338282391e-10,-1.1834535637370126e-09
6.69175,-1.1022108478845269e-09,-3.2686424111774839e-10,-2.8947119604977278e-10,-3.1528798455681045e-10,-3.7976357290192869e-10,-8.5241739660763184e-10,-1.1875269598896949e-09
6.692,-1.1007747510545475e-09,-3.2689218558205986e-10,-2.8975255116064684e-10,-3.1592580440052907e-10,-3.8073204054169357e-10,-8.5486036053646947e-10,-1.1915220154211166e-09
6.69225,-1.0990948628691497e-09,-3.2687957203358855e-10,-2.9000252388326446e-10,-3.1652994666692693e-10,-3.8167027572791508e-10,-8.5722369822332007e-10,-1.1954356521823918e-09
6.6925,-1.0971899424138075e-09,-3.2682851066592199e-10,-2.9022225199412044e-10,-3.1710165001498911e-10,-3.8258185601080605e-10,-8.5951710885732629e-10,-1.1992715311729054e-09
6.69275,-1.0950806900859787e-09,-3.267413282191846e-10,-2.9041335006564647e-10,-3.1764359680787415e-10,-3.8346968919059259e-10,-8.6175045513403956e-10,-1.2030344849494338e-09
6.693,-1.0927900743327398e-09,-3.2662042572291893e-10,-2.905777033456349e-10,-3.1815954607842923e-10,-3.8433624479681018e-10,-8.6393651754803475e-10,-1.206733790018031e-09
6.69325,-1.0903456994121704e-09,-3.2647024769427291e-10,-2.9071863255899314e-10,-3.1865393917105946e-10,-3.8518340477322531e-10,-8.6608987408531714e-10,-1.2103810113237002e-09
6.6935,-1.0877791145100942e-09,-3.2629483079213062e-10,-2.9083968727445959e-10,-3.1913174939617403e-10,-3.8601304740480306e-10,-8.6822611477642701e-10,-1.2139889955263748e-09
6.69375,-1.0851245121308753e-09,-3.2609916216607813e-10,-2.9094510326068957e-10,-3.195988351946829e-10,-3.8682772322543671e-10,-8.7035893223880824e-10,-1.2175717299166064e-09
6.694,-1.0824106032492138e-09,-3.2588783086457036e-10,-2.9103856218382512e-10,-3.2005974695592463e-10,-3.8763018355175671e-10,-8.7250165628804508e-10,-1.221145020474043e-09
6.69425,-1.0796705178217957e-09,-3.2566500063748693e-10,-2.9112370287032858e-10,-3.2051961043443977e-10,-3.8842421751043339e-10,-8.7466475837836748e-10,-1.2247244603380872e-09
6.6945,-1.0769417083533609e-09,-3.2543482021361469e-10,-2.9120416526270381e-10,-3.2098327075732495e-10,-3.8921384849184608e-10,-8.7685445126706823e-10,-1.2283241908436301e-09
6.69475,-1.0742517813312818e-09,-3.2520104460887465e-10,-2.912833980698003e-10,-3.2145476440774343e-10,-3.9000406199641823e-10,-8.7907459264704726e-10,-1.2319569602514702e-09
6.695,-1.0716286344549618e-09,-3.2496705678451611e-10,-2.9136445703494212e-10,-3.2193751361337317e-10,-3.9079958775989395e-10,-8.8132622200400417e-10,-1.2356331183724341e-09
6.69525,-1.0690973478574144e-09,-3.2473542541370471e-10,-2.9144985032894038e-10,-3.2243394929169652e-10,-3.9160545286415987e-10,-8.8360938197341538e-10,-1.2393586749585243e-09
6.6955,-1.0666819470402631e-09,-3.245090061511957e-10,-2.9154307443408956e-10,-3.2294572282491926e-10,-3.9242668190748346e-10,-8.859258857770231e-10,-1.2431361495204581e-09
6.69575,-1.0643943723438127e-09,-3.2429034205920439e-10,-2.9164699234193635e-10,-3.2347369797059639e-10,-3.9326713584817046e-10,-8.8827814334104944e-10,-1.2469645892743965e-09
6.696,-1.0622454952531342e-09,-3.2408166071850266e-10,-2.9176357902122661e-10,-3.2401769837781633e-10,-3.9412974120375985e-10,-8.9067050544232662e-10,-1.2508389567077597e-09
6.69625,-1.0602472224607773e-09,-3.2388551255201169e-10,-2.918951747571527e-10,-3.2457757243041914e-10,-3.9501654635341964e-10,-8.9311048643621604e-10,-1.254754965923485e-09
6.6965,-1.0583960804999991e-09,-3.2370359913278937e-10,-2.92043056402608e-10,-3.2515219181946223e-10,-3.9592725765023133e-10,-8.9560616367916322e-10,-1.258708576084647e-09
6.69675,-1.056691054375189e-09,-3.2353835855375032e-10,-2.9220881657446484e-10,-3.2574061019349846e-10,-3.9686084219893561e-10,-8.9816484393424727e-10,-1.2626966872536728e-09
6.697,-1.0551199560723026e-09,-3.2339003978790234e-10,-2.9239255685529298e-10,-3.2634022730011053e-10,-3.9781336025153494e-10,-9.0078967088739784e-10,-1.2667158218625576e-09
6.69725,-1.0536704863491088e-09,-3.232596210517877e-10,-2.9259486412807644e-10,-3.2695012996209088e-10,-3.9878292201247906e-10,-9.0348464417210137e-10,-1.2707672622557302e-09
6.6975,-1.0523253537411692e-09,-3.2314727211393761e-10,-2.9281510335318244e-10,-3.2756884367089354e-10,-3.9976747978544486e-10,-9.0624942326697728e-10,-1.2748519364950808e-09
6.69775,-1.0510732406175161e-09,-3.2305421467979843e-10,-2.9305259102808856e-10,-3.2819516285585162e-10,-4.0076659293458521e-10,-9.0908180522363562e-10,-1.2789719415549618e-09
6.698,-1.0498887910325069e-09,-3.229790167844387e-10,-2.933049043221885e-10,-3.2882802271613963e-10,-4.0178021596024343e-10,-9.1197493337537992e-10,-1.2831271677899474e-09
6.69825,-1.0487521252990324e-09,-3.2292105670265369e-10,-2.9356929903916317e-10,-3.2946673385566256e-10,-4.0280925279744051e-10,-9.149214321132486e-10,-1.287316655904943e-09
