Physical Time (s),ek_vol Monitor (J): cv1,ek_vol Monitor (J): cv2,ek_vol Monitor (J): cv3,ek_vol Monitor (J): cv4,ek_vol Monitor (J): cv5,ek_vol Monitor (J): cv6,ek_vol Monitor (J): cv7
6.936,1.6149091512373842e-07,1.3041894655433601e-07,1.5655600406405928e-07,1.3431610105154618e-07,1.1731493108601857e-07,1.9330971123546157e-07,2.1260114716175594e-07
6.93625,1.6145764453978063e-07,1.3050768717765907e-07,1.565391030875407e-07,1.3428939295513054e-07,1.1728913328415713e-07,1.9330465823487017e-07,2.1262150253132818e-07
6.9365,1.6142410784411952e-07,1.3059739316919662e-07,1.5652219772752084e-07,1.342625144976813e-07,1.172631158435358e-07,1.9329922883546043e-07,2.1264170650680125e-07
6.93675,1.613903076859449e-07,1.3068803247679677e-07,1.565053096061927e-07,1.3423547223574981e-07,1.1723687655239126e-07,1.9329342414079685e-07,2.1266177067738971e-07
6.937,1.6135625121880779e-07,1.3077956175098926e-07,1.5648846682340011e-07,1.3420827605397448e-07,1.1721041480328663e-07,1.9328724307219962e-07,2.1268171250035151e-07
6.93725,1.613219446279118e-07,1.3087194179496208e-07,1.5647169696869995e-07,1.3418093392442476e-07,1.1718373182177073e-07,1.9328068489855326e-07,2.1270154230226596e-07
6.9375,1.6128739234085982e-07,1.3096513868960579e-07,1.5645502118300825e-07,1.3415345535186138e-07,1.171568303264474e-07,1.9327374988804613e-07,2.1272126554797473e-07
6.93775,1.6125259666069116e-07,1.3105912650614191e-07,1.5643845596086658e-07,1.3412584865430661e-07,1.1712971444290375e-07,1.9326643611006237e-07,2.1274089112689365e-07
6.938,1.612175624480897e-07,1.3115387139561708e-07,1.5642202726315227e-07,1.3409811799026525e-07,1.1710238736325079e-07,1.9325873863007872e-07,2.127604324285165e-07
6.93825,1.6118229419294328e-07,1.3124933423207623e-07,1.5640576452387931e-07,1.3407027064573065e-07,1.1707485413989944e-07,1.9325064781831459e-07,2.1277990744703533e-07
6.9385,1.6114679774014285e-07,1.3134547422517396e-07,1.5638969357066567e-07,1.3404231827962754e-07,1.1704711923077803e-07,1.9324215445563073e-07,2.127993375921592e-07
6.93875,1.6111107715811432e-07,1.3144225529098371e-07,1.5637383555199732e-07,1.3401427308475643e-07,1.1701918609874266e-07,1.9323324947918827e-07,2.1281874126199842e-07
6.939,1.6107513981075776e-07,1.3153964269281524e-07,1.5635820425249833e-07,1.3398614913425256e-07,1.169910579442707e-07,1.9322392400026938e-07,2.1283813243385453e-07
6.93925,1.610389895237713e-07,1.3163759828714282e-07,1.5634282069478396e-07,1.3395796075886283e-07,1.1696273728250605e-07,1.9321416542228165e-07,2.1285752347450627e-07
6.9395,1.6100263334842488e-07,1.317360775729231e-07,1.5632770941719615e-07,1.3392972046402453e-07,1.1693422491909687e-07,1.9320396517957164e-07,2.128769237866154e-07
6.93975,1.6096607633908372e-07,1.3183502808557972e-07,1.5631290865718151e-07,1.3390143681393068e-07,1.1690552207121751e-07,1.9319332181639497e-07,2.1289635010950082e-07
6.94,1.6092932139281767e-07,1.3193440188835367e-07,1.562984524431852e-07,1.3387311813264266e-07,1.1687663257238614e-07,1.9318223513738535e-07,2.129158226126095e-07
6.94025,1.6089237111744096e-07,1.320341574406395e-07,1.5628436809027053e-07,1.3384477343368851e-07,1.1684756038247061e-07,1.9317070467576515e-07,2.1293536179871351e-07
6.9405,1.6085523153499033e-07,1.3213425472335145e-07,1.5627067892303407e-07,1.338164130997439e-07,1.1681830847331177e-07,1.9315872745659028e-07,2.1295497985919935e-07
6.94075,1.6081790896750085e-07,1.3223465569726859e-07,1.5625740587533278e-07,1.3378804745715979e-07,1.1678887868099547e-07,1.9314630072390313e-07,2.1297468791884434e-07
6.941,1.6078040792434284e-07,1.3233532455260547e-07,1.5624456803647557e-07,1.337596891708276e-07,1.1675927463917046e-07,1.9313342365869333e-07,2.1299449623557107e-07
6.94125,1.6074273325649519e-07,1.3243622418469458e-07,1.5623218389632113e-07,1.3373135142562312e-07,1.1672949995997928e-07,1.9312009533591791e-07,2.1301441792818676e-07
6.9415,1.6070489000374114e-07,1.3253731442800312e-07,1.5622027526538426e-07,1.3370304777596233e-07,1.1669955715963224e-07,1.931063149391416e-07,2.1303445686769686e-07
6.94175,1.6066688475982579e-07,1.3263855747724958e-07,1.5620886380220772e-07,1.3367478901132021e-07,1.1666944774091445e-07,1.9309208193061945e-07,2.130546136249638e-07
6.942,1.6062872568313563e-07,1.327399087180843e-07,1.5619797388147467e-07,1.3364658616850872e-07,1.1663917356616633e-07,1.9307739616016708e-07,2.1307488524179328e-07
6.94225,1.6059041425052445e-07,1.3284132343215864e-07,1.561876354078381e-07,1.33618450676652e-07,1.1660873723743439e-07,1.9306225738636938e-07,2.130952663891411e-07
6.9425,1.6055195180985257e-07,1.3294274898408032e-07,1.5617788413822851e-07,1.3359039338320889e-07,1.165781427661175e-07,1.9304666433248621e-07,2.1311575551954327e-07
6.94275,1.6051334257463867e-07,1.3304413075439246e-07,1.5616875364499132e-07,1.3356242772935183e-07,1.1654739532207128e-07,1.9303061323102271e-07,2.1313635216715085e-07
6.943,1.6047459431575688e-07,1.3314542001526764e-07,1.5616026933098579e-07,1.3353456776708164e-07,1.1651649985642831e-07,1.9301409813623995e-07,2.1315705649151186e-07
6.94325,1.6043570997094182e-07,1.3324656972030464e-07,1.561524581708308e-07,1.3350682788584486e-07,1.1648546294992051e-07,1.9299710862872509e-07,2.1317787279665391e-07
6.9435,1.6039669469745038e-07,1.3334752915449306e-07,1.5614534558360568e-07,1.3347922222483705e-07,1.1645429047057036e-07,1.929796382943658e-07,2.1319880208296754e-07
6.94375,1.6035755572912049e-07,1.3344824539006498e-07,1.5613895870686654e-07,1.3345176490201636e-07,1.1642298839407343e-07,1.9296169487498782e-07,2.1321983371037355e-07
6.944,1.6031830390283946e-07,1.3354866085552401e-07,1.5613332589382813e-07,1.334244670549944e-07,1.1639156253132605e-07,1.9294330101068817e-07,2.1324094554542832e-07
6.94425,1.6027894550101773e-07,1.3364874483404214e-07,1.5612846060559805e-07,1.3339733728817262e-07,1.1636002047169641e-07,1.9292446113761876e-07,2.1326212969819858e-07
6.9445,1.6023948608379308e-07,1.3374846817019586e-07,1.5612437386018171e-07,1.333703866427964e-07,1.1632837344373329e-07,1.929051742606744e-07,2.1328337852190222e-07
6.94475,1.6019993365698248e-07,1.3384778546409047e-07,1.5612108896024851e-07,1.3334362409094865e-07,1.1629663130341015e-07,1.9288543331244476e-07,2.133046884619147e-07
6.945,1.6016029108350498e-07,1.3394664870689507e-07,1.561186384985798e-07,1.3331705732431533e-07,1.1626480332976987e-07,1.9286524454472542e-07,2.133260469530275e-07
6.94525,1.6012055992801443e-07,1.3404501491295874e-07,1.5611705568295669e-07,1.3329069333616151e-07,1.1623289567781089e-07,1.9284462210902893e-07,2.1334743472705015e-07
6.9455,1.6008074201609297e-07,1.3414283628896394e-07,1.5611637148682392e-07,1.3326454700696208e-07,1.1620091503285003e-07,1.9282356831234838e-07,2.133688415535266e-07
6.94575,1.6004084273655648e-07,1.342400632029685e-07,1.5611661284143188e-07,1.332386325568405e-07,1.161688668989165e-07,1.928020844471727e-07,2.1339025834925846e-07
6.946,1.6000087032582412e-07,1.3433664361255209e-07,1.5611780654727755e-07,1.3321296249067527e-07,1.1613675488552163e-07,1.9278017565163521e-07,2.1341167227239664e-07
6.94625,1.5996083095101313e-07,1.3443253103175229e-07,1.5611997370535041e-07,1.3318754719304385e-07,1.1610458407173051e-07,1.9275784397429575e-07,2.1343307543986962e-07
6.9465,1.5992072956341592e-07,1.3452768703288553e-07,1.5612313094912802e-07,1.331623973788596e-07,1.1607235989221817e-07,1.9273510398399104e-07,2.1345445232341134e-07
6.94675,1.5988056921138589e-07,1.3462207790442429e-07,1.5612729562217359e-07,1.3313752185250856e-07,1.1604008773477523e-07,1.9271196122116316e-07,2.1347579109213165e-07
6.947,1.5984035499344237e-07,1.3471567321186965e-07,1.5613247558769016e-07,1.3311293350828145e-07,1.1600777108025421e-07,1.9268841903241296e-07,2.1349707706800127e-07
6.94725,1.5980009284036969e-07,1.3480844736913514e-07,1.5613867368743825e-07,1.3308864525324439e-07,1.1597541480093548e-07,1.9266448399288089e-07,2.1351829243485837e-07
6.9475,1.5975978986558384e-07,1.3490036795400363e-07,1.5614589717292942e-07,1.3306467072360844e-07,1.1594302301268629e-07,1.9264015895427735e-07,2.1353942474466798e-07
6.94775,1.5971945419809367e-07,1.3499138363599088e-07,1.5615417640660042e-07,1.3304101472187931e-07,1.1591060073285377e-07,1.9261545007007993e-07,2.135604625707984e-07
6.948,1.5967909491135762e-07,1.3508143788736626e-07,1.5616355072053615e-07,1.3301768113996554e-07,1.1587815608744965e-07,1.9259036596582792e-07,2.1358139562358011e-07
6.94825,1.5963872019472656e-07,1.3517048102438236e-07,1.5617404705855638e-07,1.3299468091001023e-07,1.1584569806274834e-07,1.9256491412029449e-07,2.1360221419297517e-07
6.9485,1.595983373182996e-07,1.3525847364113329e-07,1.5618567743341618e-07,1.3297203009911372e-07,1.158132384467691e-07,1.9253909264838823e-07,2.136229161678527e-07
6.94875,1.5955795300114981e-07,1.3534537766386039e-07,1.5619845015270416e-07,1.329497453358044e-07,1.1578078935917545e-07,1.9251289836613475e-07,2.1364350505298229e-07
6.949,1.5951757356270037e-07,1.3543116107640308e-07,1.5621237122804821e-07,1.3292783890258196e-07,1.1574836058584848e-07,1.9248632777077771e-07,2.1366398569818377e-07
6.94925,1.5947720396483648e-07,1.35515794299437e-07,1.56227451602885e-07,1.3290631924813839e-07,1.1571595933516666e-07,1.9245937210646698e-07,2.1368436647864471e-07
6.9495,1.594368485699779e-07,1.355992483598431e-07,1.5624369979778695e-07,1.3288519686658229e-07,1.1568359171846807e-07,1.9243203185646399e-07,2.1370464812248418e-07
6.94975,1.5939651202846953e-07,1.3568149013659236e-07,1.5626112895107021e-07,1.3286448081748178e-07,1.1565126401641742e-07,1.9240431401583103e-07,2.1372482525087487e-07
6.95,1.5935619905461271e-07,1.3576248741580934e-07,1.5627975160446997e-07,1.3284417920117761e-07,1.1561898375002229e-07,1.9237621661931451e-07,2.1374489380367444e-07
6.95025,1.5931591404472633e-07,1.3584221486217807e-07,1.5629957007949115e-07,1.3282430432342708e-07,1.1558675890700281e-07,1.9234773296250501e-07,2.1376483998183036e-07
6.9505,1.5927566134368562e-07,1.3592064411857045e-07,1.5632058655123294e-07,1.3280487107208588e-07,1.1555459802390351e-07,1.9231885750034162e-07,2.1378465221935277e-07
6.95075,1.5923545045570206e-07,1.3599774064384772e-07,1.5634280471393444e-07,1.3278589496677735e-07,1.1552251162687489e-07,1.9228958485793401e-07,2.1380432569869409e-07
6.951,1.5919528764972147e-07,1.3607347974623295e-07,1.563662265177111e-07,1.3276738512509717e-07,1.1549051091567349e-07,1.9225990870853804e-07,2.1382386410510748e-07
6.95125,1.5915518112562255e-07,1.3614783669876941e-07,1.5639086228710599e-07,1.3274933898853661e-07,1.1545860712330455e-07,1.9222981981065227e-07,2.138432751123652e-07
6.9515,1.5911514000560983e-07,1.3622078175666259e-07,1.5641671914835796e-07,1.3273175877939053e-07,1.154268090785881e-07,1.9219931428158381e-07,2.1386255981975211e-07
6.95175,1.5907517479810905e-07,1.3629228130239566e-07,1.5644379852338333e-07,1.3271465656451387e-07,1.1539512482518001e-07,1.9216838940037565e-07,2.1388171750213684e-07
6.952,1.5903528958162749e-07,1.3636231304572888e-07,1.5647209565332739e-07,1.3269804627866563e-07,1.1536356275687497e-07,1.9213704377845705e-07,2.1390074213115542e-07
6.95225,1.5899548532605963e-07,1.3643086156151832e-07,1.5650160834713397e-07,1.3268193778976993e-07,1.1533213142063441e-07,1.9210527495186511e-07,2.1391962800914219e-07
6.9525,1.5895576869850423e-07,1.3649790583105177e-07,1.5653233287532965e-07,1.3266634097730282e-07,1.1530084098460254e-07,1.9207308240318134e-07,2.1393837052828136e-07
6.95275,1.5891614888320991e-07,1.3656342285715809e-07,1.5656426847488581e-07,1.3265126198154436e-07,1.1526970107073313e-07,1.9204046972286718e-07,2.139569557408834e-07
6.953,1.5887662963277097e-07,1.3662739379964701e-07,1.5659741575689819e-07,1.3263670626767847e-07,1.1523872280073184e-07,1.9200744011208818e-07,2.1397537227807412e-07
6.95325,1.5883721345586925e-07,1.3668980615735082e-07,1.5663176412904572e-07,1.3262268397155632e-07,1.1520791454861244e-07,1.9197399228022274e-07,2.1399361225847033e-07
6.9535,1.5879790882543427e-07,1.3675064084149112e-07,1.566673012555088e-07,1.3260920764024905e-07,1.1517728152958281e-07,1.9194012689094246e-07,2.1401167124347152e-07
6.95375,1.5875872736311928e-07,1.3680987427812765e-07,1.5670401880283076e-07,1.3259628788460361e-07,1.1514682895534086e-07,1.9190585743833943e-07,2.1402954003017636e-07
6.954,1.5871967352347077e-07,1.3686749559577275e-07,1.5674190884704705e-07,1.3258393216593784e-07,1.1511656101670348e-07,1.9187119949255172e-07,2.1404720999279528e-07
6.95425,1.5868075133131655e-07,1.3692349983101997e-07,1.5678096065216825e-07,1.3257214827549168e-07,1.1508647977199115e-07,1.918361551830358e-07,2.1406468915512121e-07
6.9545,1.586419668033012e-07,1.3697787684958318e-07,1.568211660937222e-07,1.3256094138409399e-07,1.1505658982937567e-07,1.9180072068787395e-07,2.1408198520417406e-07
6.95475,1.5860332873196199e-07,1.3703061153675665e-07,1.5686251724403018e-07,1.3255031581727055e-07,1.150269011886687e-07,1.9176489708461853e-07,2.1409909977330032e-07
6.955,1.5856484440801461e-07,1.3708169203971772e-07,1.569050008636005e-07,1.3254027627064454e-07,1.1499742600365295e-07,1.9172869303743706e-07,2.1411603166399441e-07
6.95525,1.585265201128798e-07,1.3713111018499712e-07,1.5694860350407788e-07,1.3253082319947859e-07,1.1496817751775279e-07,1.9169212295438369e-07,2.141327702307378e-07
6.9555,1.5848836476321499e-07,1.3717885587315445e-07,1.5699331560854173e-07,1.3252195424450651e-07,1.149391663430432e-07,1.9165519634272925e-07,2.1414930847346892e-07
6.95575,1.5845038700608127e-07,1.3722492022445541e-07,1.570391271085569e-07,1.3251366975854951e-07,1.1491039946685098e-07,1.9161791900579832e-07,2.1416564164060012e-07
6.956,1.5841258907323041e-07,1.3726929961420062e-07,1.5708602580704819e-07,1.3250597182188645e-07,1.1488188444816746e-07,1.9158029766530382e-07,2.1418176547631696e-07
6.95625,1.5837497165372742e-07,1.3731199295901304e-07,1.5713399394849787e-07,1.3249886759680234e-07,1.1485362908545343e-07,1.915423386614202e-07,2.1419767531621586e-07
6.9565,1.5833753952297828e-07,1.3735299717091866e-07,1.5718300847600116e-07,1.3249236629974788e-07,1.1482564128542459e-07,1.9150405276063026e-07,2.1421336911807184e-07
6.95675,1.5830030313270965e-07,1.373923067857761e-07,1.5723304665684461e-07,1.3248647160689477e-07,1.1479793226854376e-07,1.9146545129469459e-07,2.1422884510173546e-07
6.957,1.5826327022934772e-07,1.3742992183962338e-07,1.5728408448439758e-07,1.3248118760590119e-07,1.1477051235837717e-07,1.9142654365436786e-07,2.1424410342150771e-07
6.95725,1.5822644780477043e-07,1.3746584428297702e-07,1.5733609708538331e-07,1.3247652140557723e-07,1.1474339096724824e-07,1.9138733687062892e-07,2.1425914312775417e-07
6.9575,1.5818984529478862e-07,1.3750007252424315e-07,1.5738906399514682e-07,1.324724747359653e-07,1.1471657754030419e-07,1.9134783166312314e-07,2.1427396379149565e-07
6.95775,1.5815347067045878e-07,1.3753260992562604e-07,1.5744296579740062e-07,1.3246905111673418e-07,1.1469008033666937e-07,1.9130802743963697e-07,2.1428856480310664e-07
6.958,1.5811732976052737e-07,1.375634604300679e-07,1.5749778027386602e-07,1.3246625574298926e-07,1.1466390867328323e-07,1.9126792510326685e-07,2.1430294185343062e-07
6.95825,1.5808142796416057e-07,1.3759262982154097e-07,1.5755348379402691e-07,1.3246408989185319e-07,1.1463807363837354e-07,1.912275298409831e-07,2.1431709258912117e-07
6.9585,1.5804576918029326e-07,1.3762012805969255e-07,1.5761005282261425e-07,1.3246255265996819e-07,1.1461258497261879e-07,1.9118684658067343e-07,2.1433102416207957e-07
6.95875,1.5801035882532069e-07,1.3764596391154206e-07,1.576674632546033e-07,1.3246164265759804e-07,1.1458744898492346e-07,1.9114588444494428e-07,2.1434474121906841e-07
6.959,1.5797520275194074e-07,1.3767014674987609e-07,1.5772568871727885e-07,1.3246135823874212e-07,1.1456267287495903e-07,1.9110465159521963e-07,2.1435824429958812e-07
6.95925,1.5794030872831641e-07,1.3769268526956078e-07,1.5778469734289674e-07,1.3246170173352676e-07,1.1453826287486214e-07,1.9106315602132022e-07,2.143715360207294e-07
6.9595,1.5790568445944346e-07,1.3771358679804815e-07,1.5784446007790233e-07,1.3246267673531296e-07,1.1451422509996642e-07,1.9102140552574556e-07,2.1438462207956845e-07
6.95975,1.5787133722030406e-07,1.3773285718162503e-07,1.579049526739168e-07,1.3246428586663283e-07,1.1449056478850365e-07,1.909794067481027e-07,2.1439750929093729e-07
6.96,1.5783727408171181e-07,1.3775050922152391e-07,1.5796614429425323e-07,1.3246653133718884e-07,1.1446728867544551e-07,1.909371647756282e-07,2.1441020700705773e-07
6.96025,1.5780350023425685e-07,1.3776656062183972e-07,1.5802799987077545e-07,1.3246941476527411e-07,1.1444440246097324e-07,1.9089468349443656e-07,2.1442272252258519e-07
6.9605,1.5777002123702831e-07,1.3778103046087231e-07,1.5809048608859869e-07,1.3247293766869636e-07,1.1442191220315653e-07,1.9085197181262466e-07,2.1443506349093486e-07
6.96075,1.577368430535451e-07,1.3779393729363512e-07,1.5815357056820686e-07,1.3247710349403491e-07,1.143998241356662e-07,1.908090350492936e-07,2.1444723565084775e-07
6.961,1.5770397429038106e-07,1.3780529573624169e-07,1.5821721676195305e-07,1.3248191461469519e-07,1.1437814717020619e-07,1.9076587904871693e-07,2.1445923974366729e-07
6.96125,1.5767142310831853e-07,1.3781512072115123e-07,1.5828139138853581e-07,1.3248737213263778e-07,1.1435688962935937e-07,1.907225093573929e-07,2.1447107652727324e-07
6.9615,1.5763919829359586e-07,1.3782343052460221e-07,1.5834605732040536e-07,1.3249347060226272e-07,1.1433606456886552e-07,1.9067893072488796e-07,2.1448274476384865e-07
6.96175,1.5760730648626194e-07,1.3783024858868809e-07,1.5841118072138476e-07,1.3250020488122264e-07,1.1431568221285251e-07,1.9063514644826208e-07,2.1449423845449073e-07
6.962,1.5757575271667488e-07,1.3783560080183855e-07,1.5847672582605015e-07,1.3250757296039782e-07,1.1429574724274669e-07,1.9059116532727511e-07,2.1450555324582844e-07
6.96225,1.5754454380915933e-07,1.3783951029452621e-07,1.5854265673883983e-07,1.3251557122820158e-07,1.1427626650277719e-07,1.9054699776463129e-07,2.1451668655556824e-07
6.9625,1.5751368926617044e-07,1.3784199203308886e-07,1.5860893805246501e-07,1.3252419624194593e-07,1.1425724459178772e-07,1.9050265492445757e-07,2.1452763343278057e-07
6.96275,1.5748319459248792e-07,1.3784306464153814e-07,1.5867553493502094e-07,1.3253344482368584e-07,1.1423868489245909e-07,1.9045814557465608e-07,2.1453838543324185e-07
6.963,1.5745306237349342e-07,1.3784274972502372e-07,1.587424137826856e-07,1.3254331403227894e-07,1.1422058676082342e-07,1.9041347811052026e-07,2.1454893631193802e-07
6.96325,1.5742329950639059e-07,1.3784106753297007e-07,1.5880954170576559e-07,1.3255379879337788e-07,1.1420295464790598e-07,1.9036865545326988e-07,2.1455928569914574e-07
6.9635,1.5739391550883511e-07,1.3783803142767032e-07,1.5887688739703564e-07,1.325648933425265e-07,1.1418579576514273e-07,1.9032368120342027e-07,2.1456943289598253e-07
6.96375,1.5736491465506586e-07,1.3783366376596627e-07,1.5894441878278847e-07,1.3257658975288786e-07,1.1416911707101069e-07,1.9027856444128242e-07,2.1457937963987318e-07
