Physical Time (s),ea_left Monitor (W)
6.207,-1.7769961896571679e-10
6.20725,-1.7769587764992846e-10
6.2075,-1.7769216748538627e-10
6.20775,-1.776884231030951e-10
6.208,-1.7768458274331398e-10
6.20825,-1.7768058848542231e-10
6.2085,-1.776763876469509e-10
6.20875,-1.7767193225768821e-10
6.209,-1.7766717928011556e-10
6.20925,-1.7766209092753661e-10
6.2095,-1.7765663860125556e-10
6.20975,-1.7765080092227955e-10
6.21,-1.7764456550998124e-10
6.21025,-1.7763792688806708e-10
6.2105,-1.7763088580755482e-10
6.21075,-1.7762344760037315e-10
6.211,-1.77615623261578e-10
6.21125,-1.7760742860947346e-10
6.2115,-1.7759888528516192e-10
6.21175,-1.7759001837824261e-10
6.212,-1.775808567324508e-10
6.21225,-1.7757143169327842e-10
6.2125,-1.775617733912901e-10
6.21275,-1.7755191283938382e-10
6.213,-1.7754187540613249e-10
6.21325,-1.7753168066535109e-10
6.2135,-1.7752134137410219e-10
6.21375,-1.7751086216956596e-10
6.214,-1.7750024222945006e-10
6.21425,-1.7748947456577928e-10
6.2145,-1.7747854451556888e-10
6.21475,-1.7746743932116291e-10
6.215,-1.7745614743444359e-10
6.21525,-1.774446623216368e-10
6.2155,-1.77432987192468e-10
6.21575,-1.7742113261906117e-10
6.216,-1.7740911812836549e-10
6.21625,-1.7739697429863774e-10
6.2165,-1.7738474114083962e-10
6.21675,-1.7737246782801977e-10
6.217,-1.7736020544233292e-10
6.21725,-1.7734800624963562e-10
6.2175,-1.7733592371708901e-10
6.21775,-1.7732400682971138e-10
6.218,-1.7731229701993457e-10
6.21825,-1.7730082701871074e-10
6.2185,-1.7728962781092456e-10
6.21875,-1.7727872302626821e-10
6.219,-1.7726812725704716e-10
6.21925,-1.7725785015148733e-10
6.2195,-1.7724789511859445e-10
6.21975,-1.7723825887092111e-10
6.22,-1.7722893677073973e-10
6.22025,-1.7721992123653161e-10
6.2205,-1.7721120362110276e-10
6.22075,-1.7720277451503613e-10
6.221,-1.7719462176105087e-10
6.22125,-1.7718673051150259e-10
6.2215,-1.7717908082096788e-10
6.22175,-1.7717165560438644e-10
6.222,-1.7716443681430465e-10
6.22225,-1.7715740605516809e-10
6.2225,-1.77150543183754e-10
6.22275,-1.7714382556752712e-10
6.223,-1.7713722241483737e-10
6.22325,-1.7713069599571487e-10
6.2235,-1.7712420970291751e-10
6.22375,-1.7711772558245892e-10
6.224,-1.771111991378466e-10
6.22425,-1.7710458346724797e-10
6.2245,-1.7709783484895812e-10
6.22475,-1.7709091418517167e-10
6.225,-1.7708378398008212e-10
6.22525,-1.7707641278290799e-10
6.2255,-1.770687711349011e-10
6.22575,-1.7706082801743314e-10
6.226,-1.7705255970563553e-10
6.22625,-1.770439489481347e-10
6.2265,-1.7703497788116108e-10
6.22675,-1.7702563106328503e-10
6.227,-1.7701588707372507e-10
6.22725,-1.7700573065968848e-10
6.2275,-1.7699514363505854e-10
6.22775,-1.769841132008474e-10
6.228,-1.7697263016017581e-10
6.22825,-1.7696068834013761e-10
6.2285,-1.7694828866660287e-10
6.22875,-1.7693544492420853e-10
6.229,-1.7692218700556863e-10
6.22925,-1.769085591669262e-10
6.2295,-1.7689462068645842e-10
6.22975,-1.7688044593023975e-10
6.23,-1.7686611804147957e-10
6.23025,-1.768517336249372e-10
6.2305,-1.7683739601465912e-10
6.23075,-1.7682321257153226e-10
6.231,-1.7680928666774258e-10
6.23125,-1.7679572337415508e-10
6.2315,-1.7678261438297656e-10
6.23175,-1.7677004118049491e-10
6.232,-1.7675806807368438e-10
6.23225,-1.7674674825699855e-10
6.2325,-1.7673611332679761e-10
6.23275,-1.7672617951863701e-10
6.233,-1.7671694867462603e-10
6.23325,-1.7670841018284419e-10
6.2335,-1.7670054512585896e-10
6.23375,-1.7669333277861668e-10
6.234,-1.7668675421853136e-10
6.23425,-1.7668079137500549e-10
6.2345,-1.7667543333607469e-10
6.23475,-1.7667067652354675e-10
6.235,-1.7666652195182174e-10
6.23525,-1.7666297323280669e-10
6.2355,-1.7666003370976563e-10
6.23575,-1.7665771089196914e-10
6.236,-1.7665600287597175e-10
6.23625,-1.7665489845421977e-10
6.2365,-1.7665437070592954e-10
6.23675,-1.7665437559281496e-10
6.237,-1.7665484982192161e-10
6.23725,-1.7665571047798911e-10
6.2375,-1.7665685796908797e-10
6.23775,-1.7665818032975382e-10
6.238,-1.7665955574153073e-10
6.23825,-1.7666085549336435e-10
6.2385,-1.7666194983136418e-10
6.23875,-1.7666271688492728e-10
6.239,-1.7666304142878639e-10
6.23925,-1.7666282411475199e-10
6.2395,-1.7666198062266904e-10
6.23975,-1.7666044190135486e-10
6.24,-1.7665815820202922e-10
6.24025,-1.7665509848794153e-10
6.2405,-1.7665124870865409e-10
6.24075,-1.7664660704234047e-10
6.241,-1.7664118226313956e-10
6.24125,-1.7663499210445094e-10
6.2415,-1.7662805824141307e-10
6.24175,-1.7662040820353111e-10
6.242,-1.7661207288654176e-10
6.24225,-1.7660308414622396e-10
6.2425,-1.7659348008250878e-10
6.24275,-1.7658329959351814e-10
6.243,-1.7657258242006495e-10
6.24325,-1.7656137308435042e-10
6.2435,-1.7654971487659683e-10
6.24375,-1.7653765402391461e-10
6.244,-1.7652523881882801e-10
6.24425,-1.7651251792010913e-10
6.2445,-1.7649954255057903e-10
6.24475,-1.7648636379863805e-10
6.245,-1.7647303768750096e-10
6.24525,-1.7645961561557418e-10
6.2455,-1.7644615025277294e-10
6.24575,-1.7643269008108742e-10
6.246,-1.7641928113097603e-10
6.24625,-1.7640596494493658e-10
6.2465,-1.7639278004045226e-10
6.24675,-1.7637976408720069e-10
6.247,-1.7636695456966075e-10
6.24725,-1.7635438764430974e-10
6.2475,-1.7634210268791764e-10
6.24775,-1.7633014229698438e-10
6.248,-1.7631855328699435e-10
6.24825,-1.7630738471101486e-10
6.2485,-1.7629669011884294e-10
6.24875,-1.7628652330847644e-10
6.249,-1.7627693805546795e-10
6.24925,-1.7626798646916678e-10
6.2495,-1.7625971622144906e-10
6.24975,-1.7625217403244261e-10
6.25,-1.7624539765878296e-10
6.25025,-1.7623941616793442e-10
6.2505,-1.7623424732849469e-10
6.25075,-1.7622990032280068e-10
6.251,-1.762263728002542e-10
6.25125,-1.762236558533863e-10
6.2515,-1.7622173283351318e-10
6.25175,-1.7622058150332537e-10
6.252,-1.7622017750433122e-10
6.25225,-1.7622049149845766e-10
6.2525,-1.7622149308682676e-10
6.25275,-1.762231483045901e-10
6.253,-1.7622542010299165e-10
6.25325,-1.7622826902576318e-10
6.2535,-1.7623165235310114e-10
6.25375,-1.7623552409100916e-10
6.254,-1.7623983465630521e-10
6.25425,-1.7624453134826247e-10
6.2545,-1.7624955776710989e-10
6.25475,-1.7625485695294802e-10
6.255,-1.7626037290475421e-10
6.25525,-1.7626605016501383e-10
6.2555,-1.7627183590266964e-10
6.25575,-1.7627768127238717e-10
6.256,-1.7628354509817327e-10
6.25625,-1.7628939490955626e-10
6.2565,-1.7629520384862135e-10
6.25675,-1.7630094863401246e-10
6.257,-1.7630660979057452e-10
6.25725,-1.7631216995647503e-10
6.2575,-1.7631761374931231e-10
6.25775,-1.7632292856295369e-10
6.258,-1.7632810598119729e-10
6.25825,-1.7633313856339524e-10
6.2585,-1.7633802067980035e-10
6.25875,-1.7634274666901831e-10
6.259,-1.7634731154017065e-10
6.25925,-1.7635171296765157e-10
6.2595,-1.7635594918938704e-10
6.25975,-1.7636001976764557e-10
6.26,-1.7636392441830329e-10
6.26025,-1.7636766287525298e-10
6.2605,-1.7637123423097644e-10
6.26075,-1.763746336293532e-10
6.261,-1.7637785360727851e-10
6.26125,-1.7638088435721803e-10
6.2615,-1.7638371521496301e-10
6.26175,-1.7638633203880203e-10
6.262,-1.7638871682376503e-10
6.26225,-1.763908517569809e-10
6.2625,-1.7639271991454409e-10
6.26275,-1.7639430761259811e-10
6.263,-1.7639560480148983e-10
6.26325,-1.7639660677114207e-10
6.2635,-1.7639731605852428e-10
6.26375,-1.7639774388339092e-10
6.264,-1.7639791025807118e-10
6.26425,-1.7639784408011164e-10
6.2645,-1.7639758240138871e-10
6.26475,-1.7639716902726376e-10
6.265,-1.7639665308576235e-10
6.26525,-1.7639608704192565e-10
6.2655,-1.7639552574208456e-10
6.26575,-1.7639502578342627e-10
6.266,-1.7639464531919184e-10
6.26625,-1.763944454484051e-10
6.2665,-1.7639448911288342e-10
6.26675,-1.7639484093021806e-10
6.267,-1.7639557071995551e-10
6.26725,-1.76396752664751e-10
6.2675,-1.7639846452435806e-10
6.26775,-1.7640078544352671e-10
6.268,-1.7640379226564936e-10
6.26825,-1.7640755865639453e-10
6.2685,-1.7641215119579326e-10
6.26875,-1.7641762504140648e-10
6.269,-1.7642401892348406e-10
6.26925,-1.7643135178330914e-10
6.2695,-1.7643962097759247e-10
6.26975,-1.7644880210350419e-10
6.27,-1.7645884913499019e-10
6.27025,-1.7646969709857432e-10
6.2705,-1.764812646914166e-10
6.27075,-1.7649345808253939e-10
6.271,-1.765061761618533e-10
6.27125,-1.7651931471971773e-10
6.2715,-1.765327706645342e-10
6.27175,-1.7654644500486605e-10
6.272,-1.7656024648275864e-10
6.27225,-1.7657409303734405e-10
6.2725,-1.7658791197191245e-10
6.27275,-1.7660164180269415e-10
6.273,-1.7661523220878912e-10
6.27325,-1.766286429024489e-10
6.2735,-1.7664184133479664e-10
6.27375,-1.7665480225922742e-10
6.274,-1.7666750683980059e-10
6.27425,-1.7667994401326433e-10
6.2745,-1.7669210896130791e-10
6.27475,-1.7670400268815677e-10
6.275,-1.7671563010493774e-10
6.27525,-1.7672700117729483e-10
6.2755,-1.7673812956568375e-10
6.27575,-1.7674903240642004e-10
6.276,-1.7675972831686915e-10
6.27625,-1.7677023857284736e-10
6.2765,-1.7678058686104916e-10
6.27675,-1.767907980839504e-10
6.277,-1.7680089858712514e-10
6.27725,-1.7681091681351101e-10
6.2775,-1.7682088170179895e-10
6.27775,-1.7683082399164013e-10
6.278,-1.7684077391274819e-10
6.27825,-1.7685076103063358e-10
6.2785,-1.7686081462567514e-10
6.27875,-1.76870963567258e-10
6.279,-1.7688123549836679e-10
6.27925,-1.7689165541051149e-10
6.2795,-1.7690224468806029e-10
6.27975,-1.7691302066234732e-10
6.28,-1.7692399496761351e-10
6.28025,-1.7693517335611985e-10
6.2805,-1.7694655568833783e-10
6.28075,-1.7695813616490072e-10
6.281,-1.7696990228598582e-10
6.28125,-1.769818362780331e-10
6.2815,-1.7699391299436639e-10
6.28175,-1.7700610068221441e-10
6.282,-1.7701836040469332e-10
6.28225,-1.7703064417661437e-10
6.2825,-1.7704289938573685e-10
6.28275,-1.7705506859247424e-10
6.283,-1.7706708954161228e-10
6.28325,-1.7707889984002964e-10
6.2835,-1.7709043721961166e-10
6.28375,-1.7710164169214022e-10
6.284,-1.7711245821761018e-10
6.28425,-1.7712284058292115e-10
6.2845,-1.7713275109149445e-10
6.28475,-1.7714216396267146e-10
6.285,-1.7715106496799097e-10
6.28525,-1.771594490471304e-10
6.2855,-1.7716732225788055e-10
6.28575,-1.7717469864456075e-10
6.286,-1.7718160255873355e-10
6.28625,-1.7718806744915332e-10
6.2865,-1.7719413525829211e-10
6.28675,-1.7719985624013915e-10
6.287,-1.7720528876625015e-10
6.28725,-1.7721049678308892e-10
6.2875,-1.7721554910253529e-10
6.28775,-1.7722051637182657e-10
6.288,-1.7722546702993455e-10
6.28825,-1.7723046636194783e-10
6.2885,-1.7723557383451501e-10
6.28875,-1.7724084151039671e-10
6.289,-1.7724631188081462e-10
6.28925,-1.7725201652957107e-10
6.2895,-1.7725797650112342e-10
6.28975,-1.7726420285984256e-10
6.29,-1.7727070007350396e-10
6.29025,-1.772774669730883e-10
6.2905,-1.7728450184965101e-10
6.29075,-1.7729180243227974e-10
6.291,-1.7729936992324776e-10
6.29125,-1.7730720916716505e-10
6.2915,-1.7731533100487335e-10
6.29175,-1.7732375268812763e-10
6.292,-1.7733249558729151e-10
6.29225,-1.7734158130434914e-10
6.2925,-1.7735102809222259e-10
6.29275,-1.7736085132784347e-10
6.293,-1.7737105735140841e-10
6.29325,-1.7738164211110534e-10
6.2935,-1.773925932944023e-10
6.29375,-1.7740388869584498e-10
6.294,-1.7741550012175164e-10
6.29425,-1.7742739289591324e-10
6.2945,-1.7743953157059935e-10
6.29475,-1.7745188043176609e-10
6.295,-1.7746440562295802e-10
6.29525,-1.7747707635514253e-10
6.2955,-1.774898644642348e-10
6.29575,-1.7750274540336055e-10
6.296,-1.7751569387709816e-10
6.29625,-1.7752868005454441e-10
6.2965,-1.7754166737696942e-10
6.29675,-1.7755461042634712e-10
6.297,-1.7756745117872415e-10
6.29725,-1.775801187717715e-10
6.2975,-1.775925293123156e-10
6.29775,-1.7760458712023557e-10
6.298,-1.7761618804698262e-10
6.29825,-1.7762722491356095e-10
6.2985,-1.7763759398170859e-10
6.29875,-1.7764720105781469e-10
6.299,-1.7765596706384218e-10
6.29925,-1.7766383569346987e-10
6.2995,-1.7767077591446823e-10
6.29975,-1.7767678611062041e-10
6.3,-1.7768189373486845e-10
6.30025,-1.776861577012236e-10
6.3005,-1.7768966433762648e-10
6.30075,-1.7769251902032579e-10
6.301,-1.7769484431761431e-10
6.30125,-1.7769677241308179e-10
6.3015,-1.7769844320734652e-10
6.30175,-1.776999934450377e-10
6.302,-1.7770155235844862e-10
6.30225,-1.7770323488758332e-10
6.3025,-1.7770513833071391e-10
6.30275,-1.7770733537853798e-10
6.303,-1.7770988200808843e-10
6.30325,-1.7771280967510872e-10
6.3035,-1.777161327351678e-10
6.30375,-1.7771984995205967e-10
6.304,-1.7772394485131235e-10
6.30425,-1.7772838637577502e-10
6.3045,-1.7773313201834634e-10
6.30475,-1.7773812828593871e-10
6.305,-1.7774331703242803e-10
6.30525,-1.7774863378137149e-10
6.3055,-1.7775400925031213e-10
6.30575,-1.7775937555752332e-10
6.306,-1.77764665962611e-10
6.30625,-1.7776981764437405e-10
6.3065,-1.7777477372631184e-10
6.30675,-1.7777948437407415e-10
6.307,-1.7778390862898538e-10
6.30725,-1.7778801424200424e-10
6.3075,-1.7779178167490199e-10
6.30775,-1.7779520191219349e-10
6.308,-1.7779827840617008e-10
6.30825,-1.7780102438088471e-10
6.3085,-1.7780345911714486e-10
6.30875,-1.7780560532942307e-10
6.309,-1.778074889189539e-10
6.30925,-1.7780913879459325e-10
6.3095,-1.7781058422057164e-10
6.30975,-1.7781184927119427e-10
6.31,-1.7781296151847738e-10
6.31025,-1.7781394593605777e-10
6.3105,-1.7781482673388008e-10
6.31075,-1.7781563015270267e-10
6.311,-1.7781638870654247e-10
6.31125,-1.7781712987484682e-10
6.3115,-1.7781788990923791e-10
6.31175,-1.7781870676017927e-10
6.312,-1.7781961997463352e-10
6.31225,-1.7782067032555502e-10
6.3125,-1.7782189878705954e-10
6.31275,-1.7782334111686831e-10
6.313,-1.7782503287739189e-10
6.31325,-1.7782699190661939e-10
6.3135,-1.7782922897133556e-10
6.31375,-1.7783174433755415e-10
6.314,-1.7783452872940432e-10
6.31425,-1.7783756201001096e-10
6.3145,-1.7784081061002147e-10
6.31475,-1.7784423266775627e-10
6.315,-1.7784777751083962e-10
6.31525,-1.7785138406557235e-10
6.3155,-1.7785498494753634e-10
6.31575,-1.778585035494338e-10
6.316,-1.778618598646151e-10
6.31625,-1.7786497335831395e-10
6.3165,-1.7786776753293144e-10
6.31675,-1.7787017293226432e-10
6.317,-1.7787213280512559e-10
6.31725,-1.7787360442190276e-10
6.3175,-1.7787456167164159e-10
6.31775,-1.7787499691630112e-10
6.318,-1.7787492376097412e-10
6.31825,-1.778743741347538e-10
6.3185,-1.7787339731464918e-10
6.31875,-1.7787206447084095e-10
6.319,-1.7787045799332881e-10
6.31925,-1.7786866636971139e-10
6.3195,-1.7786678113850524e-10
6.31975,-1.778648910938271e-10
6.32,-1.7786307906123191e-10
6.32025,-1.7786141538820542e-10
6.3205,-1.7785995542809869e-10
6.32075,-1.778587362982504e-10
6.321,-1.7785777622439877e-10
6.32125,-1.7785707031487271e-10
6.3215,-1.7785659445411521e-10
6.32175,-1.7785630553994124e-10
6.322,-1.7785614162949614e-10
6.32225,-1.7785603122139963e-10
6.3225,-1.7785588839350377e-10
6.32275,-1.7785562099722214e-10
6.323,-1.7785513666270252e-10
6.32325,-1.778543424926888e-10
6.3235,-1.7785315156514326e-10
6.32375,-1.7785148655455587e-10
6.324,-1.7784928226477059e-10
6.32425,-1.7784649033380136e-10
6.3245,-1.7784307836381379e-10
6.32475,-1.7783903133821026e-10
6.325,-1.7783435156791099e-10
6.32525,-1.7782905570136228e-10
6.3255,-1.7782317177722383e-10
6.32575,-1.7781674539180696e-10
6.326,-1.7780983484326767e-10
6.32625,-1.7780250606482856e-10
6.3265,-1.7779483001454253e-10
6.32675,-1.7778688233710007e-10
6.327,-1.7777874269238715e-10
6.32725,-1.7777049095269039e-10
6.3275,-1.77762205833624e-10
6.32775,-1.777539627376325e-10
6.328,-1.7774583599619273e-10
6.32825,-1.7773789231013764e-10
6.3285,-1.7773019246563565e-10
6.32875,-1.7772278720544364e-10
6.329,-1.7771572028920208e-10
6.32925,-1.7770901869180784e-10
6.3295,-1.7770270101413708e-10
6.32975,-1.7769677429711674e-10
6.33,-1.7769123793920475e-10
6.33025,-1.7768607933279772e-10
6.3305,-1.7768127823797232e-10
6.33075,-1.7767680737222903e-10
6.331,-1.7767263621599316e-10
6.33125,-1.7766872818856002e-10
6.3315,-1.7766503800418037e-10
6.33175,-1.7766151724736449e-10
6.332,-1.7765812159840425e-10
6.33225,-1.7765480453872341e-10
6.3325,-1.7765151648073118e-10
6.33275,-1.7764821302366292e-10
6.333,-1.7764486079820531e-10
6.33325,-1.7764142975735952e-10
6.3335,-1.7763788919862357e-10
6.33375,-1.7763422102192092e-10
6.334,-1.776304187249444e-10
6.33425,-1.7762647735052599e-10
6.3345,-1.7762240127759043e-10
6.33475,-1.7761820077491743e-10
6.335,-1.7761388894948993e-10
6.33525,-1.7760946789527449e-10
6.3355,-1.776049368386764e-10
6.33575,-1.7760028757569574e-10
6.336,-1.7759550927068844e-10
6.33625,-1.7759056899728578e-10
6.3365,-1.7758542134550268e-10
6.33675,-1.7758001099138575e-10
6.337,-1.7757427408255437e-10
6.33725,-1.7756813356318102e-10
6.3375,-1.7756150944486468e-10
6.33775,-1.775543218873159e-10
6.338,-1.7754650437874896e-10
6.33825,-1.7753798950585999e-10
6.3385,-1.7752873121931787e-10
6.33875,-1.775187045953352e-10
6.339,-1.7750791183471592e-10
6.33925,-1.7749637928878211e-10
6.3395,-1.7748416464662264e-10
6.33975,-1.7747135483587242e-10
6.34,-1.7745806639821484e-10
6.34025,-1.7744443265899141e-10
6.3405,-1.7743060106239553e-10
6.34075,-1.7741672368833188e-10
6.341,-1.7740295016025739e-10
6.34125,-1.7738941155403006e-10
6.3415,-1.7737621784424353e-10
6.34175,-1.7736344792302259e-10
6.342,-1.7735114583575247e-10
6.34225,-1.7733932120999349e-10
6.3425,-1.773279473122627e-10
6.34275,-1.7731696772097437e-10
6.343,-1.7730630051951956e-10
6.34325,-1.7729584964937e-10
6.3435,-1.772855117623694e-10
6.34375,-1.7727519127459796e-10
6.344,-1.7726480253292629e-10
6.34425,-1.7725428088759248e-10
6.3445,-1.7724358255734738e-10
6.34475,-1.7723269226240443e-10
6.345,-1.7722162135507571e-10
6.34525,-1.772104025437307e-10
6.3455,-1.7719908774026147e-10
6.34575,-1.7718774197034174e-10
6.346,-1.7717643347823918e-10
6.34625,-1.7716523084194953e-10
6.3465,-1.7715419521232522e-10
6.34675,-1.7714337752794037e-10
6.347,-1.7713281573450463e-10
6.34725,-1.7712253403803809e-10
6.3475,-1.7711253724093102e-10
6.34775,-1.7710281231870052e-10
6.348,-1.7709333134699963e-10
6.34825,-1.7708405664236441e-10
6.3485,-1.7707494628281185e-10
6.34875,-1.7706595640214229e-10
6.349,-1.7705704871378352e-10
6.34925,-1.7704819251580286e-10
6.3495,-1.770393664339762e-10
6.34975,-1.7703056277737024e-10
6.35,-1.77021787411761e-10
6.35025,-1.7701305561181034e-10
6.3505,-1.7700438697374838e-10
6.35075,-1.7699580099132834e-10
6.351,-1.769873125850019e-10
6.35125,-1.7697892500798897e-10
6.3515,-1.7697062245472444e-10
6.35175,-1.7696236762660214e-10
6.352,-1.7695410170014708e-10
6.35225,-1.769457439239951e-10
6.3525,-1.7693719474794755e-10
6.35275,-1.7692834132432544e-10
6.353,-1.7691906317975403e-10
6.35325,-1.7690924298437251e-10
6.3535,-1.7689877496566914e-10
6.35375,-1.7688757160245831e-10
6.354,-1.7687556966778424e-10
6.35425,-1.7686273510120734e-10
6.3545,-1.768490675125271e-10
6.35475,-1.7683459866683527e-10
6.355,-1.7681939449569635e-10
6.35525,-1.7680354794544967e-10
6.3555,-1.7678717676366833e-10
6.35575,-1.767704151940638e-10
6.356,-1.7675340693056503e-10
6.35625,-1.7673629926773706e-10
6.3565,-1.7671923551015707e-10
6.35675,-1.7670235058270696e-10
6.357,-1.7668576623017579e-10
6.35725,-1.7666958634920743e-10
6.3575,-1.7665389816641563e-10
6.35775,-1.7663877198382217e-10
6.358,-1.7662426151508581e-10
6.35825,-1.7661040905176211e-10
6.3585,-1.7659724881104323e-10
6.35875,-1.7658481093993794e-10
6.359,-1.7657312218140001e-10
6.35925,-1.7656220987989351e-10
6.3595,-1.765521055596371e-10
6.35975,-1.765428432667343e-10
6.36,-1.7653445844767525e-10
6.36025,-1.7652698371496424e-10
6.3605,-1.7652044727115245e-10
6.36075,-1.765148674219867e-10
6.361,-1.7651024961677407e-10
6.36125,-1.7650658545791768e-10
6.3615,-1.7650384706298289e-10
6.36175,-1.7650198807145439e-10
6.362,-1.7650094299413836e-10
6.36225,-1.7650063263782203e-10
6.3625,-1.7650096493933754e-10
6.36275,-1.7650183757411934e-10
6.363,-1.765031425448671e-10
6.36325,-1.7650477152571364e-10
6.3635,-1.765066201186442e-10
6.36375,-1.7650858622327998e-10
6.364,-1.765105749153067e-10
6.36425,-1.765124995921909e-10
6.3645,-1.7651428181046461e-10
6.36475,-1.7651584989297908e-10
6.365,-1.7651713884575523e-10
6.36525,-1.7651808903158502e-10
6.3655,-1.7651864324471195e-10
6.36575,-1.7651874763544613e-10
6.366,-1.7651835072752108e-10
6.36625,-1.7651740666039002e-10
6.3665,-1.7651587148526776e-10
6.36675,-1.7651370735885917e-10
6.367,-1.7651088188169505e-10
6.36725,-1.7650736752501575e-10
6.3675,-1.7650314590996442e-10
6.36775,-1.7649820705550409e-10
6.368,-1.7649255201813154e-10
6.36825,-1.7648619099808286e-10
6.3685,-1.7647914350099365e-10
6.36875,-1.7647143691543824e-10
6.369,-1.7646310954494163e-10
6.36925,-1.7645421112655008e-10
6.3695,-1.7644479733656582e-10
6.36975,-1.7643493056736496e-10
6.37,-1.7642467686542878e-10
6.37025,-1.7641410363751256e-10
6.3705,-1.7640327903157976e-10
