Physical Time (s),Etau_top Monitor (kg-m/s^3): top_cv1,Etau_top Monitor (kg-m/s^3): top_cv2,Etau_top Monitor (kg-m/s^3): top_cv3,Etau_top Monitor (kg-m/s^3): top_cv4,Etau_top Monitor (kg-m/s^3): top_cv5,Etau_top Monitor (kg-m/s^3): top_cv6,Etau_top Monitor (kg-m/s^3): top_cv7
0.46184183,-4.3575879795267538e-05,-5.6021926988553339e-05,-8.0794498025544333e-05,-0.00011633561872603691,-0.00015382759410514053,-0.00018313003525746079,-0.00017076903393256279
0.46189247,-4.3638444040018545e-05,-5.6115764656953906e-05,-8.0906896232580338e-05,-0.00011643597179410292,-0.00015390974270602437,-0.00018319844680335549,-0.00017087355644805339
0.4619431,-4.3708601139724298e-05,-5.6220077900671943e-05,-8.1035170485694585e-05,-0.00011655672796347783,-0.00015401433584928421,-0.00018328921701289705,-0.00017099766762740994
0.46199374,-4.3785866539482898e-05,-5.633393151573324e-05,-8.1177589039261526e-05,-0.00011669610823421649,-0.00015413991417393848,-0.00018340122529131233,-0.00017114006913220299
0.46204438,-4.3868790858037954e-05,-5.6455388106900608e-05,-8.13313744167115e-05,-0.00011685116680747737,-0.00015428378487206601,-0.00018353211394750866,-0.00017129820152445558
0.46209501,-4.3955282429588819e-05,-5.658189570663208e-05,-8.1493187513315883e-05,-0.00011701827331115455,-0.00015444249646624954,-0.00018367874305017732,-0.00017146869495553694
0.46214564,-4.4042981940351332e-05,-5.671069677975449e-05,-8.1659598946832925e-05,-0.00011719361435695599,-0.00015461233892401894,-0.00018383767628452736,-0.00017164786239476484
0.46219628,-4.4129503250851985e-05,-5.6839063316925151e-05,-8.1827363750410626e-05,-0.00011737349543878847,-0.00015478964976907414,-0.00018400547729039666,-0.00017183199679102022
0.46224691,-4.421253172473014e-05,-5.6964354804975377e-05,-8.1993480469071307e-05,-0.00011755444704327765,-0.00015497092988152539,-0.00018417882139500015,-0.0001720174883959495
0.46229755,-4.4289817578296922e-05,-5.7083952039477481e-05,-8.2155091028352162e-05,-0.00011773317100844665,-0.00015515279526393444,-0.00018435444758179223,-0.00017220078338276852
0.46234818,-4.4359072428035168e-05,-5.7195133609700286e-05,-8.2309303034075237e-05,-0.00011790639665971589,-0.00015533184311008043,-0.00018452902664331885,-0.00017237826048844163
0.46239882,-4.4417855973659762e-05,-5.7294925229928016e-05,-8.2452981532659731e-05,-0.00011807068233155553,-0.00015550445959215049,-0.0001846989718304815,-0.00017254605410446194
0.46244946,-4.4463503259517763e-05,-5.737997522865992e-05,-8.2582552529389771e-05,-0.00011822221974883933,-0.0001556666319361291,-0.00018486025664400001,-0.00017269988323699952
0.46250009,-4.4493133621467117e-05,-5.7446569335872391e-05,-8.2693960544238877e-05,-0.00011835676976112441,-0.00015581388241371171,-0.00018500835233506001,-0.00017283500490642201
0.46255072,-4.4503781816684699e-05,-5.7490785438746039e-05,-8.2782809709969492e-05,-0.00011846977598969505,-0.00015594137977709935,-0.00018513834333351562,-0.00017294634047686238
0.46260136,-4.4492172710344731e-05,-5.7508311435394914e-05,-8.2844184545276082e-05,-0.00011855616876073117,-0.00015604374583395183,-0.00018524473283113528,-0.00017302830449837832
0.46265199,-4.445622469979347e-05,-5.749602001231111e-05,-8.2874243469075799e-05,-0.0001186119231566419,-0.00015611660681442532,-0.00018532299314126391,-0.00017307635332924033
0.46270263,-4.4394730951567735e-05,-5.7451697478476995e-05,-8.2869991027006534e-05,-0.0001186338232004032,-0.00015615636034596153,-0.00018536932494305516,-0.00017308676419157328
0.46275326,-4.4304516666803485e-05,-5.7371576062616496e-05,-8.282687673529028e-05,-0.00011861704644054502,-0.00015615776172627882,-0.00018537823390672156,-0.00017305422374285461
0.4628039,-4.4184693588499591e-05,-5.7254050823869938e-05,-8.2742582161044105e-05,-0.00011855895767187984,-0.00015611773387156147,-0.00018534633010557078,-0.00017297561960686941
0.46285454,-4.4035043072098298e-05,-5.7098239729181521e-05,-8.2615627366491772e-05,-0.00011845772104134291,-0.00015603398651440627,-0.00018527093655745075,-0.00017284868084085293
0.46290517,-4.3855579900283005e-05,-5.6904033708475677e-05,-8.2445441937699978e-05,-0.00011831241005258813,-0.00015590514979515639,-0.00018515022562751578,-0.00017267219570196789
0.4629558,-4.3646729571249546e-05,-5.6671886452334849e-05,-8.2232152214854729e-05,-0.00011812282994382014,-0.00015573063182048008,-0.00018498308760965635,-0.00017244550289510801
0.46300644,-4.3409147943082017e-05,-5.6402520301055054e-05,-8.1976251639668537e-05,-0.0001178892239904099,-0.00015551034782659116,-0.00018476888143337489,-0.00017216863317179581
0.46305707,-4.3143688039506151e-05,-5.6096881481772177e-05,-8.1678513959143216e-05,-0.00011761221205012891,-0.0001552447057970625,-0.00018450745668529243,-0.00017184220976484635
0.46310771,-4.2851456433016044e-05,-5.5756155667473892e-05,-8.1339963256155681e-05,-0.00011729275884617417,-0.00015493459914669565,-0.00018419919216452923,-0.00017146738985297886
0.46315834,-4.2533963964856702e-05,-5.5381879603757836e-05,-8.0961974611933095e-05,-0.00011693226330721419,-0.00015458150786799418,-0.00018384514531558877,-0.00017104597726058356
0.46320898,-4.2193348014962152e-05,-5.4976254901696007e-05,-8.054658971735871e-05,-0.00011653283372177748,-0.00015418776481770368,-0.00018344736891729864,-0.00017058072770761469
0.46325962,-4.1832568248341463e-05,-5.454241683830875e-05,-8.0096795241685424e-05,-0.00011609753246823996,-0.00015375675453412158,-0.00018300913637390797,-0.00017007556410303967
0.46331025,-4.1455589665008582e-05,-5.4084713332447275e-05,-7.9616836341421347e-05,-0.00011563065118003173,-0.00015329314915894194,-0.00018253520005932398,-0.0001695358154719235
0.46336089,-4.1067505997284523e-05,-5.3608924248638749e-05,-7.9112501257541169e-05,-0.0001151379946503908,-0.00015280314098543011,-0.00018203201886627385,-0.00016896842662014562
0.46341152,-4.067451459435733e-05,-5.3122337418073039e-05,-7.8591280504461435e-05,-0.00011462702969205596,-0.0001522945492300046,-0.00018150784359529233,-0.00016838202871550061
0.46346215,-4.0283799530412343e-05,-5.2633644877228802e-05,-7.8062319233111868e-05,-0.00011410686064367644,-0.00015177676726592376,-0.00018097262433573342,-0.00016778684544984813
0.46351279,-3.990325614699046e-05,-5.2152621471146942e-05,-7.7536131500921708e-05,-0.0001135879551470028,-0.00015126046583424318,-0.00018043766380300042,-0.00016719435596890985
0.46356342,-3.9541139711927038e-05,-5.1689698842010945e-05,-7.7024182517249713e-05,-0.00011308174500834463,-0.00015075718514204921,-0.00017991515591928009,-0.00016661685091247833
0.46361406,-3.9205641844588588e-05,-5.1255439418726391e-05,-7.6538340106256951e-05,-0.00011260009001530036,-0.00015027879375360912,-0.00017941758901246832,-0.00016606677537975092
0.4636647,-3.8904272996151488e-05,-5.0859751873588396e-05,-7.6090032395174554e-05,-0.0001121544417618341,-0.00014983664850280894,-0.00017895685612754958,-0.00016555596755004297
0.46371533,-3.8643403160354279e-05,-5.0511291915095887e-05,-7.568955880155734e-05,-0.00011175516726693011,-0.00014944094781801998,-0.00017854356642581942,-0.0001650949484695502
0.46376597,-3.8427771061808942e-05,-5.0216805921983454e-05,-7.5345313711170137e-05,-0.00011141078836153239,-0.00014909999053241762,-0.00017818627878430328,-0.00016469215583380726
0.4638166,-3.8260114357313247e-05,-4.9980612982905645e-05,-7.5063146214478197e-05,-0.00011112733591909711,-0.00014881956799519012,-0.00017789088514977714,-0.0001643533104383877
0.46386723,-3.8140877452882201e-05,-4.9804160633038073e-05,-7.4845804496089435e-05,-0.00011090782199311301,-0.0001486024720067188,-0.00017766012772723312,-0.00016408097944728764
0.46391787,-3.8068307580129208e-05,-4.9686007259395035e-05,-7.4692797575936457e-05,-0.0001107520825284725,-0.00014844836222968014,-0.00017749349333387872,-0.00016387448907151738
0.4639685,-3.8037988259821662e-05,-4.9621328257616061e-05,-7.4599935454346304e-05,-0.00011065625025287552,-0.00014835325467765155,-0.00017738673993015217,-0.00016372946188644466
0.46401914,-3.804378893879697e-05,-4.9603189275927518e-05,-7.4560429658424363e-05,-0.00011061382917813751,-0.00014831058938589319,-0.00017733300176024164,-0.00016363893012812816
0.46406977,-3.8077983659029862e-05,-4.9622737388607972e-05,-7.4564967048861168e-05,-0.00011061571715318044,-0.00014831123250504499,-0.00017732282620008528,-0.00016359336880597634
0.46412041,-3.8131883715171629e-05,-4.9669364103274699e-05,-7.4602532678727586e-05,-0.0001106510378520028,-0.00014834427997541824,-0.0001773450040608263,-0.00016358153779847146
0.46417105,-3.8196642501886823e-05,-4.973251385519346e-05,-7.4661282854085405e-05,-0.00011070795244318271,-0.00014839786205565585,-0.0001773873952835498,-0.00016359131426368489
0.46422168,-3.8262524216050729e-05,-4.9799832522773364e-05,-7.4727711173719054e-05,-0.00011077278471383424,-0.00014845826123507797,-0.00017743605397523194,-0.00016360882323102933
0.46427231,-3.8321565028536411e-05,-4.9861236786697159e-05,-7.4790495162087365e-05,-0.00011083393679686792,-0.00014851381931397622,-0.00017747913891976423,-0.00016362235132830942
0.46432295,-3.8366746505494896e-05,-4.9907849024038908e-05,-7.4839492154775598e-05,-0.00011088101343204389,-0.00014855407695732323,-0.00017750605154116762,-0.00016362148281904611
0.46437358,-3.839323352623967e-05,-4.993314054435267e-05,-7.4866875501126455e-05,-0.00011090586127695604,-0.00014857082124571973,-0.00017750847646941771,-0.0001635981333829118
0.46442422,-3.8397860144056443e-05,-4.9932434377122591e-05,-7.4866810533840591e-05,-0.00011090232764761302,-0.000148557850017734,-0.00017748013708449441,-0.00016354629634899443
0.46447485,-3.8378538124585566e-05,-4.9902761132349148e-05,-7.4835330954958545e-05,-0.00011086629407825364,-0.00014851102136345827,-0.00017741683582652386,-0.00016346206412083927
0.46452549,-3.8333690410219677e-05,-4.984188095967151e-05,-7.4769406274764185e-05,-0.00011079464204167983,-0.00014842725583469351,-0.00017731545696274888,-0.00016334260718661771
0.46457613,-3.8265439234847963e-05,-4.9751332400183698e-05,-7.4669991312565048e-05,-0.00011068832990986728,-0.0001483076250424422,-0.00017717706399376774,-0.00016318925127010748
0.46462676,-3.8176635932289435e-05,-4.9634197066167129e-05,-7.4539813244591134e-05,-0.00011055017177503672,-0.00014815517550969333,-0.00017700473454599985,-0.00016300529118928563
0.46467739,-3.8071316470683137e-05,-4.9495158694714568e-05,-7.4383472592189323e-05,-0.00011038494330608703,-0.00014797502964279452,-0.00017680368415440385,-0.00016279609034152933
0.46472803,-3.7954339925478698e-05,-4.934013874567593e-05,-7.4207117559504492e-05,-0.00011019904207306356,-0.0001477740417432109,-0.00017658094201117731,-0.00016256873830995176
0.46477866,-3.783112071324372e-05,-4.9175914145928499e-05,-7.4018073416446732e-05,-0.00011000011662571803,-0.00014756040193679014,-0.00017634497785318088,-0.00016233166739998195
0.4648293,-3.7707364878446552e-05,-4.900972949946642e-05,-7.3824418352681629e-05,-0.00010979662018780574,-0.00014734314603797306,-0.00017610522040313918,-0.00016209416642347195
0.46487993,-3.7588769761853427e-05,-4.8848910600243569e-05,-7.3634522127086446e-05,-0.00010959734133341343,-0.00014713167081849857,-0.00017587157891003192,-0.00016186590693262814
0.46493057,-3.7480673143096521e-05,-4.8700408273376801e-05,-7.3456491779402245e-05,-0.00010941083081615781,-0.00014693511299648449,-0.00017565380841291951,-0.00016165631521161922
0.46498121,-3.7387732832851991e-05,-4.8570353780658148e-05,-7.3297618176691991e-05,-0.00010924481999125468,-0.00014676173509932318,-0.0001754608668174276,-0.00016147394292525779
0.46503184,-3.7313634554673116e-05,-4.8463661881076009e-05,-7.3163868952926274e-05,-0.00010910567588320221,-0.00014661834870015368,-0.00017530030180857746,-0.00016132587831992491
0.46508247,-3.7260864727123652e-05,-4.8383712720262061e-05,-7.3059488038266219e-05,-0.00010899796226786707,-0.00014650985397711706,-0.00017517775443804713,-0.00016121727522555029
0.46513311,-3.7230801576806363e-05,-4.833241670819872e-05,-7.2987017142419887e-05,-0.00010892442420850872,-0.00014643920417036638,-0.0001750968883262052,-0.0001611513097854921
0.46518374,-3.7223791300102848e-05,-4.8310359110939807e-05,-7.2947437675559171e-05,-0.00010888611300713771,-0.00014640751469969273,-0.00017505945718810257,-0.00016112928159096675
0.46523438,-3.7239335995376839e-05,-4.8317030229446013e-05,-7.2940439637539525e-05,-0.0001088826468951954,-0.0001464143202904295,-0.00017506552999771761,-0.00016115086469237501
0.46528501,-3.7276391884634457e-05,-4.8351284301379041e-05,-7.2964937237403722e-05,-0.00010891274117264289,-0.00014645811235526588,-0.00017511400068680037,-0.00016121464300063537
0.46533565,-3.7333784007192422e-05,-4.8411785095064556e-05,-7.3019587511914742e-05,-0.00010897475823909883,-0.00014653688015997386,-0.00017520309577545562,-0.00016131863591092096
0.46538629,-3.7410359056232306e-05,-4.8497326204844746e-05,-7.3103174621392237e-05,-0.00010906710049394005,-0.00014664853286531243,-0.00017533077125839636,-0.00016146070444767097
0.46543692,-3.7505272727993456e-05,-4.8607144519455604e-05,-7.3214966606299051e-05,-0.0001091886073504319,-0.00014679129482506598,-0.00017549509881435897,-0.00016163894420148861
0.46548755,-3.7618112475267941e-05,-4.874101451146622e-05,-7.3354815591508747e-05,-0.00010933867265586794,-0.00014696385432438026,-0.00017569441078438215,-0.00016185182659422858
0.46553819,-3.7748882721240028e-05,-4.8899185236148442e-05,-7.3523075531499817e-05,-0.00010951719424813894,-0.00014716534437393957,-0.00017592729609574426,-0.00016209818818381795
0.46558882,-3.7897854943925367e-05,-4.908215346372321e-05,-7.3720328325111502e-05,-0.00010972432739259231,-0.00014739513836966903,-0.00017619242100217288,-0.00016237703789370804
0.46563946,-3.8065341565261219e-05,-4.9290350550396325e-05,-7.3947015736845463e-05,-0.00010996014806262326,-0.00014765256128667148,-0.00017648827389159203,-0.00016268728616611677
0.46569009,-3.8251455099165855e-05,-4.952381534016712e-05,-7.4203047269147737e-05,-0.00011022428013133572,-0.00014793655842050638,-0.00017681286477766727,-0.00016302741981497011
0.46574073,-3.8455835253008654e-05,-4.9781855805363319e-05,-7.4487399885131281e-05,-0.00011051550664064894,-0.00014824535950188958,-0.000177163429392292,-0.00016339517566083946
0.46579137,-3.8677510221153043e-05,-5.0062872799395612e-05,-7.4797893958205945e-05,-0.00011083151865359068,-0.00014857624613214457,-0.0001775362412224422,-0.00016378732392176705
0.465842,-3.8914839976174595e-05,-5.0364295728547263e-05,-7.5131105868559886e-05,-0.0001111687989513151,-0.00014892544787278519,-0.00017792655213722311,-0.00016419958336822465
0.46589263,-3.9165541254351155e-05,-5.0682639423003898e-05,-7.5482439485791516e-05,-0.00011152264696987163,-0.00014928817637552115,-0.00017832867205611926,-0.00016462667290978022
0.46594327,-3.9426818004231257e-05,-5.101369478727152e-05,-7.5846377729910967e-05,-0.00011188738466124869,-0.00014965878487236539,-0.00017873617347174351,-0.00016506249355756775
0.4659939,-3.9695546579120457e-05,-5.1352823986639851e-05,-7.6216879046301072e-05,-0.00011225675247642152,-0.00015003116400095853,-0.00017914231859434944,-0.00016550054122417375
0.46604454,-3.9968446284174181e-05,-5.1695261846650745e-05,-7.6587805339530879e-05,-0.00011262434257567583,-0.0001503991223135812,-0.00017954045811781726,-0.0001659342945750105
0.46609517,-4.0242258551582039e-05,-5.2036403940058954e-05,-7.6953335545918924e-05,-0.0001129840257838693,-0.00015075679037433037,-0.00017992444576897439,-0.00016635762188481546
0.46614581,-4.0513941668774712e-05,-5.2372077837556197e-05,-7.7308329382340656e-05,-0.00011333036552885427,-0.00015109900247145663,-0.00018028901045341801,-0.00016676515653820908
0.46619645,-4.0780713172584938e-05,-5.2698628043119548e-05,-7.7648461033744045e-05,-0.00011365878276649339,-0.00015142144445097047,-0.00018062989534192665,-0.00016715243934404192
0.46624708,-4.1040059357231654e-05,-5.3012917532390018e-05,-7.7970227183358186e-05,-0.00011396560334240156,-0.00015172067156512886,-0.00018094385444246273,-0.0001675159239168737
0.46629772,-4.1289842067018386e-05,-5.3312407432666368e-05,-7.8270994940587648e-05,-0.00011424812278805488,-0.00015199416645592957,-0.00018122868074450042,-0.00016785301475812981
0.46634835,-4.1528210390668001e-05,-5.3595029442725917e-05,-7.8548829251333326e-05,-0.00011450445668270036,-0.00015224017847251511,-0.00018148300665268819,-0.00016816189601069956
0.46639898,-4.1753518748481852e-05,-5.3859071293576444e-05,-7.880233204894812e-05,-0.00011473336348323705,-0.00015245754474706885,-0.00018170608273348858,-0.00016844132660449949
0.46644962,-4.1964346832467552e-05,-5.4103184888621781e-05,-7.9030626941151887e-05,-0.00011493422390773634,-0.00015264568561564637,-0.00018189773677676919,-0.0001686906257360386
0.46650025,-4.2159493093507419e-05,-5.4326412816448378e-05,-7.9233385156722601e-05,-0.00011510703835782081,-0.0001528046048229834,-0.00018205834391614288,-0.00016890966093860207
0.46655089,-4.2337995398997235e-05,-5.4528222715250949e-05,-7.941085793639463e-05,-0.00011525243460754056,-0.00015293492429176858,-0.00018218883980701913,-0.00016909888396693425
0.46660153,-4.249916528702332e-05,-5.4708541857832372e-05,-7.9563918796247659e-05,-0.00011537169768480831,-0.00015303792148829674,-0.00018229074489197608,-0.00016925936575600914
0.46665216,-4.2642643493608099e-05,-5.4867801731271827e-05,-7.9694100901742229e-05,-0.00011546680270381513,-0.00015311557824149941,-0.00018236621026317172,-0.000169392857152255
0.4667028,-4.2768452765214529e-05,-5.5006947102878649e-05,-7.9803580747557393e-05,-0.00011554040852486092,-0.00015317058961520716,-0.0001824180317327323,-0.00016950180807034449
