Physical Time (s),enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_viscous_bot Monitor (kg-m/s^3): bot_cv7
0.22107241,4.4011574343407641e-05,5.4783785367870266e-05,7.5097585873560443e-05,0.00010297275600779584,0.00013211589496436318,0.00015630329653961036,0.00014118666726575075
0.22112304,4.3659001199365473e-05,5.4338198078086784e-05,7.4596956770850727e-05,0.00010246490035431996,0.00013160733374693133,0.00015578328598994651,0.00014059636827542482
0.22117368,4.3313650460546452e-05,5.389978758225391e-05,7.4101537876221577e-05,0.00010195996215548642,0.00013109961410973477,0.00015526224773311278,0.0001400079608831577
0.22122432,4.2980474726395501e-05,5.347512854491973e-05,7.3619040665941197e-05,0.00010146592884733132,0.00013060084058732132,0.00015474800718593784,0.00013942940203787396
0.22127495,4.2664000610926271e-05,5.3070262638839386e-05,7.3156643692841137e-05,0.00010099029818588388,0.00013011867659517139,0.00015424803452898222,0.0001388681717823139
0.22132558,4.236814473651349e-05,5.2690418112068146e-05,7.2720649267795907e-05,0.00010053974492483083,0.00012966000409231798,0.00015376910196382223,0.00013833093819603029
0.22137622,4.2096051684226097e-05,5.2339775428789757e-05,7.2316185051815604e-05,0.00010011981517632352,0.00012923061767887805,0.00015331697800770501,0.00013782326235937579
0.22142686,4.1849943024517042e-05,5.2021269711735932e-05,7.1946948798619063e-05,9.9734643355465924e-05,0.00012883492842341598,0.00015289612223609974,0.00013734930015964669
0.22147749,4.163109431915149e-05,5.1736553857410897e-05,7.1615136528131612e-05,9.9386849085528734e-05,0.00012847583680856522,0.00015250955024684852,0.00013691168701356277
0.22152812,4.1439864664117691e-05,5.1486044432998318e-05,7.1321470530392688e-05,9.9077530366535222e-05,0.00012815470746569443,0.00015215879456393583,0.00013651151920212489
0.22157876,4.1275651034832815e-05,5.1268928021708685e-05,7.1065211746337679e-05,9.8806234295494006e-05,0.00012787132614701667,0.00015184384968615176,0.00013614832678139838
0.2216294,4.1136937541162849e-05,5.1083248627582293e-05,7.0844266605783946e-05,9.8571045567534015e-05,0.00012762397621987099,0.00015156323449066697,0.00013582016312285795
0.22168003,4.1021484282443322e-05,5.0926153424468571e-05,7.0655462602147649e-05,9.8368845404511713e-05,0.00012740968991395017,0.00015131423326137809,0.00013552387979577299
0.22173066,4.0926434413495025e-05,5.0794074898922312e-05,7.0494776594881101e-05,9.8195561600054063e-05,0.00012722449421834775,0.00015109312966299522,0.00013525536604172368
0.2217813,4.0848526817192842e-05,5.0683022848426102e-05,7.0357696126540029e-05,9.8046547176551616e-05,0.00012706378424449184,0.00015089557315902036,0.000135009982117476
0.22183194,4.0784041882922506e-05,5.0588565562875033e-05,7.0239252027375494e-05,9.7916646461716856e-05,0.00012692239500299758,0.00015071664345149669,0.00013478255474155297
0.22188257,4.072918048039486e-05,5.0506239103271559e-05,7.0134480066486417e-05,9.7800689175131479e-05,0.00012679509835747036,0.00015055134082586443,0.00013456794880183019
0.2219332,4.0680083752255216e-05,5.0431573988083712e-05,7.003849936801807e-05,9.7693569741514263e-05,0.00012667669276481469,0.00015039466936631898,0.00013436122725147027
0.22198384,4.0632931479409508e-05,5.0360177276910971e-05,6.9946592333996763e-05,9.759037960479865e-05,0.00012656213879636902,0.00015024176819552454,0.00013415765400415249
0.22203447,4.0584069920733574e-05,5.0287831125251441e-05,6.9854303034475631e-05,9.7486539753453854e-05,0.00012644671282125076,0.00015008806808081485,0.00013395286923816258
0.22208511,4.0530125289239182e-05,5.0210584174700016e-05,6.9757505423533582e-05,9.7377856982507052e-05,0.00012632608097731042,0.0001499293687652293,0.00013374304595538853
0.22213574,4.0468174979614571e-05,5.0124874291279161e-05,6.9652469198682799e-05,9.7260592401843103e-05,0.0001261963962743436,0.00014976194564912573,0.00013352483248711165
0.22218638,4.0395888547321091e-05,5.0027656115094886e-05,6.9535944059228325e-05,9.7131553419291028e-05,0.00012605441988784689,0.00014958268166588866,0.00013329557686262957
0.22223701,4.0311676599173153e-05,4.9916565527096657e-05,6.9405267180239213e-05,9.698818817453173e-05,0.00012589762734895228,0.00014938918476627348,0.0001330534000858632
0.22228765,4.0214829410977756e-05,4.9790079613457444e-05,6.9258472332711185e-05,9.682867737171387e-05,0.00012572430287512794,0.00014917989244234102,0.00013279727272929407
0.22233828,4.010564331487748e-05,4.964770514253603e-05,6.9094459527217045e-05,9.6652077081361173e-05,0.00012553367607550639,0.00014895421988834085,0.00013252713303532891
0.22238892,3.9985403225350629e-05,4.949001461996209e-05,6.891304842191487e-05,9.6458338903610596e-05,0.00012532592612698356,0.0001487125680977496,0.00013224387249459682
0.22243955,3.9856297107690168e-05,4.9318716666614838e-05,6.8715118852570847e-05,9.6248412778671328e-05,0.00012510227026471836,0.00014845641635019983,0.00013194939709531157
0.22249019,3.972119259254965e-05,4.9136567949526837e-05,6.8502637582139214e-05,9.6024248159800679e-05,0.00012486494979497761,0.0001481883019704049,0.00013164659670041967
0.22254082,3.9583457209759599e-05,4.8947260139171317e-05,6.8278691880560154e-05,9.5788812212154749e-05,0.0001246172260857849,0.00014791180992849802,0.00013133932632158137
0.22259146,3.9446642867679373e-05,4.8755138129508879e-05,6.8047360265409323e-05,9.5545972261297033e-05,0.00012436324528476356,0.00014763142511875106,0.0001310322457512854
0.22264209,3.9314138701555161e-05,4.8564814815494744e-05,6.7813443239688465e-05,9.5300260455403961e-05,0.00012410778017695739,0.00014735226216757184,0.00013073054463161977
0.22269273,3.9188988027120112e-05,4.8380898640967271e-05,6.7582238404925119e-05,9.5056703296510567e-05,0.00012385603919624211,0.00014707985899155268,0.00013043973839070756
0.22274336,3.9073715884180166e-05,4.8207721976906829e-05,6.7359220120212588e-05,9.4820560073606e-05,0.00012361337457782114,0.00014681986894672495,0.00013016536979096197
0.222794,3.8970295028864337e-05,4.8049097621060406e-05,6.7149668890249535e-05,9.4597001746781026e-05,0.00012338495148344031,0.00014657771161350928,0.00012991267128329342
0.22284463,3.8880161031006604e-05,4.7908084194244339e-05,6.6958302318669873e-05,9.4390776275935916e-05,0.00012317542041158694,0.00014635822692189132,0.00012968623359973291
0.22289527,3.8804319605170125e-05,4.7786931896711463e-05,6.6789027468427462e-05,9.4205969785129083e-05,0.00012298868856295598,0.00014616543341354059,0.00012948978831913707
0.2229459,3.874348050909362e-05,4.7687175283220995e-05,6.664486733494404e-05,9.4045917293965732e-05,0.00012282786168683944,0.00014600245947632131,0.00012932615598062726
0.22299654,3.8698180306142766e-05,4.7609802636300777e-05,6.6528012266058541e-05,9.3913218121060121e-05,0.0001226952879452381,0.00014587158405641467,0.00012919731329774365
0.22304717,3.866889206405439e-05,4.75554243009627e-05,6.6439936789916464e-05,9.3809801666991101e-05,0.00012259264125030097,0.0001457743152800542,0.0001291044900555579
0.22309781,3.8656089668515462e-05,4.7524447214318909e-05,6.6381590281440901e-05,9.3737062279762199e-05,0.00012252107195661059,0.00014571154574615991,0.00012904835179452655
0.22314845,3.8660319614204832e-05,4.7517306251818324e-05,6.6353622811830002e-05,9.3696037847879946e-05,0.00012248138951396058,0.00014568373746115713,0.00012902919151514723
0.22319908,3.8682242842080497e-05,4.7534558660064399e-05,6.6356653303344365e-05,9.3687645652268655e-05,0.00012247429934242077,0.00014569116233852724,0.00012904718804428693
0.22324971,3.872267862616929e-05,4.7577061201384071e-05,6.6391501429650279e-05,9.3712904800295017e-05,0.00012250062528724044,0.00014573413379847345,0.0001291026389297918
0.22330035,3.8782641691084555e-05,4.7646067343092417e-05,6.6459383757543397e-05,9.3773139631752895e-05,0.00012256151898387428,0.00014581323346982982,0.00012919619339413988
0.22335099,3.8863401609559868e-05,4.7743269723503142e-05,6.656202220832458e-05,9.3870116456649968e-05,0.00012265860656566227,0.00014592947569036648,0.00012932902149186148
0.22340162,3.8966469540748966e-05,4.7870739448018205e-05,6.6701612273205427e-05,9.4006038510963049e-05,0.00012279399333434834,0.00014608434306338309,0.00012950282906938772
0.22345225,3.9093596507235059e-05,4.803085950128581e-05,6.688074768026866e-05,9.4183499629033962e-05,0.00012297023076548023,0.00014627978886429949,0.00012971984909733539
0.22350289,3.9246681218015608e-05,4.8226138917660851e-05,6.7102182401901751e-05,9.440526621498059e-05,0.00012319011634777169,0.00014651807423074698,0.00012998266881885048
0.22355353,3.9427601905462342e-05,4.8458949482373858e-05,6.7368496223661645e-05,9.4673948272096852e-05,0.00012345637505616256,0.00014680149165402799,0.00013029392973177987
0.22360416,3.9637950754358712e-05,4.8731187452945376e-05,6.7681670366237094e-05,9.4991577539236622e-05,0.00012377123609786712,0.00014713197894000542,0.00013065591754947556
0.22365479,3.98789363162988e-05,4.9044046558669707e-05,6.8042785565286903e-05,9.5359295988196145e-05,0.00012413611871480552,0.00014751083486417405,0.0001310702468990891
0.22370543,4.0151022264962019e-05,4.939758796795653e-05,6.8451527090061348e-05,9.5776850908508529e-05,0.00012455111655340596,0.00014793821996172697,0.00013153734282265577
0.22375607,4.0453754252568477e-05,4.9790561173168145e-05,6.890597154645916e-05,9.6242357365619699e-05,0.00012501474042186185,0.000148412905131687,0.00013205617035347527
0.2238067,4.078564286019054e-05,5.0220309980252706e-05,6.9402432073116012e-05,9.6752114603616918e-05,0.00012552370867052566,0.00014893205021473767,0.00013262400104553315
0.22385733,4.1144021338566518e-05,5.0682484394072569e-05,6.9935087865394675e-05,9.7300198858820449e-05,0.0001260725103517863,0.00014949074144832351,0.00013323594663849144
0.22390797,4.1525013935172196e-05,5.1171220530714907e-05,7.0496371514946435e-05,9.7878814472952705e-05,0.00012665372054101559,0.00015008226994559361,0.00013388523684425675
0.22395861,4.1923763443899236e-05,5.1679348195128354e-05,7.1077063175940984e-05,9.8478353409381473e-05,0.00012725802460347577,0.00015069810429837706,0.00013456319914736009
0.22400924,4.2334530541370152e-05,5.2198572722415287e-05,7.1666583796581066e-05,9.9087663110122891e-05,0.00012787445551445695,0.00015132807371086849,0.00013525944368479424
0.22405987,4.2750976770245716e-05,5.2719943950678014e-05,7.2253582107800385e-05,9.9694643116827179e-05,0.00012849096049771669,0.00015196087478815489,0.00013596237863643844
0.22411051,4.3166349602458765e-05,5.3234235056067003e-05,7.2826475339951086e-05,0.00010028679969010558,0.00012909493890774819,0.00015258454834639793,0.00013665969842649185
0.22416115,4.3573843329031768e-05,5.37324820416477e-05,7.3374165938028908e-05,0.00010085201006064346,0.00012967401565927475,0.00015318720586926082,0.00013733911948189583
0.22421178,4.3966915864488638e-05,5.420643486178552e-05,7.3886661030266864e-05,0.00010137921852531876,0.00013021674933245888,0.00015375769730095165,0.00013798905856804265
0.22426241,4.433965169476953e-05,5.4649064536222183e-05,7.4355752679000427e-05,0.00010185919395887373,0.00013071340695948067,0.00015428636679701074,0.00013859939422344354
0.22431305,4.4687043458430574e-05,5.5054912820136378e-05,7.4775473798294206e-05,0.00010228506944271228,0.0001311565298157464,0.00015476561375005399,0.00013916204255645054
0.22436369,4.5005251365475737e-05,5.5420160662213013e-05,7.5142227920036272e-05,0.0001026525392899658,0.00013154114118283611,0.00015519010690989932,0.00013967117268317864
0.22441432,4.5291745987748534e-05,5.5742991326975169e-05,7.5455130304813775e-05,0.00010296025350524306,0.00013186516304225889,0.00015555722201227728,0.00014012365434296645
0.22446495,4.554539812355423e-05,5.6023553132653513e-05,7.5715849678446027e-05,0.00010320970740059896,0.00013212934200239709,0.00015586698911665048,0.0001405190114443661
0.22451559,4.5766416542549139e-05,5.6263804111827044e-05,7.5928405963814982e-05,0.00010340507135740365,0.0001323371181555997,0.00015612198866149916,0.00014085931835891287
0.22456623,4.5956209425839767e-05,5.6467587560902723e-05,7.609926171091099e-05,0.00010355328866212463,0.00013249477642495524,0.00015632753321795552,0.00014114939077080268
0.22461686,4.6117199827080168e-05,5.6639516376105189e-05,7.6235677634706151e-05,0.00010366241581762707,0.00013260983980124534,0.00015649009598654761,0.00014139521707152606
0.22466749,4.6252579925861703e-05,5.6784481793490971e-05,7.6344966406338715e-05,0.00010374083286514924,0.00013269033273615051,0.00015661662084065473,0.00014160327314787809
0.22471813,4.636595188769169e-05,5.6907801855233799e-05,7.6434876198883041e-05,0.00010379755955383684,0.00013274511285821673,0.00015671489366827051,0.00014178089490528311
0.22476876,4.6461076250827878e-05,5.7014937672511583e-05,7.651319683393052e-05,0.00010384177194536036,0.00013278339966455506,0.00015679310857905481,0.00014193585657430215
0.2248194,4.654179214368125e-05,5.7111272174781949e-05,7.6587359566502444e-05,0.00010388231183671002,0.00013281426756392705,0.00015685939692110706,0.00014207589712143294
0.22487003,4.6611757449818916e-05,5.7201792228949553e-05,7.6663954453444659e-05,0.00010392712635979456,0.00013284605884007384,0.00015692127023965717,0.00014220815522763717
0.22492067,4.6674261017167848e-05,5.7290607038510152e-05,7.6748243064058455e-05,0.00010398265644343308,0.00013288575593081541,0.0001569850233775126,0.00014233857017311265
0.2249713,4.6731918481918807e-05,5.7380663054379349e-05,7.6843820724593792e-05,0.00010405359129500916,0.00013293870996142532,0.00015705549081490724,0.00014247163071966809
0.22502194,4.6786481121724609e-05,5.7473633843298442e-05,7.6952559984781532e-05,0.00010414269258631114,0.0001330084480059083,0.00015713588368734084,0.00014261021038755942
0.22507257,4.6838734536451494e-05,5.7569809614012825e-05,7.7074436436415275e-05,0.00010425058307905369,0.00013309642408778914,0.00015722756312339339,0.00014275533341224169
0.22512321,4.6888481404507724e-05,5.7668104180212753e-05,7.720761497143606e-05,0.00010437583953587001,0.00013320207510916082,0.00015733010638105399,0.00014290623934029849
0.22517384,4.6934592286311665e-05,5.7766201279258372e-05,7.7348654858511837e-05,0.00010451519303682331,0.00013332296929036689,0.00015744146156124438,0.00014306054925364851
0.22522448,4.6975307943488685e-05,5.7860939861373202e-05,7.7492986410258158e-05,0.00010466400914990414,0.00013345524782390806,0.00015755838064140086,0.0001432146958998002
0.22527511,4.700850430213344e-05,5.7948686231243936e-05,7.7635379786600821e-05,0.00010481678305857339,0.00013359408745565145,0.00015767685407943894,0.00014336436616817837
0.22532575,4.7031882719553943e-05,5.8025646656204618e-05,7.7770356593391394e-05,0.00010496757970997109,0.00013373411622693676,0.00015779248998614269,0.00014350488847007494
0.22537638,4.7043234168626577e-05,5.8088218927504242e-05,7.7892635038792174e-05,0.00010511051481808031,0.00013386987618022424,0.00015790093578640913,0.00014363166615270496
0.22542702,4.7040731045113114e-05,5.8133343385881789e-05,7.7997564528669788e-05,0.00010524022773593526,0.00013399629565168119,0.00015799829441308984,0.0001437406193426606
0.22547765,4.7022993777377973e-05,5.815858842400037e-05,7.8081283840495934e-05,0.00010535207694986734,0.00013410887084961656,0.00015808125260377402,0.00014382831995040363
0.22552829,4.6989243197318004e-05,5.8162294584889864e-05,7.8140912991309203e-05,0.00010544237711916288,0.00013420391317140265,0.00015814727516903627,0.00014389220474695383
0.22557892,4.6938646682580224e-05,5.8142916677998509e-05,7.8173930956010196e-05,0.00010550782222279334,0.00013427797858735045,0.00015819398310297088,0.00014392996585699678
0.22562956,4.6870705955046323e-05,5.8099443961300666e-05,7.8178591496769054e-05,0.00010554594309579644,0.0001343283284785578,0.00015821956655156074,0.00014393998220723183
0.2256802,4.6784982614889159e-05,5.803095980780564e-05,7.8153440736008801e-05,0.00010555466305679043,0.00013435251932856145,0.00015822234426708626,0.00014392086924451406
0.22573083,4.6681126480853171e-05,5.7936710310041317e-05,7.8097330277638092e-05,0.00010553231716574232,0.00013434844407826278,0.00015820078261218586,0.00014387150111628465
0.22578146,4.6558701332120414e-05,5.781594037854317e-05,7.8009195090444834e-05,0.000105477425583318,0.00013431413392712738,0.00015815328923955558,0.00014379078611425684
0.2258321,4.6417152144181408e-05,5.7667893241778777e-05,7.788802627197442e-05,0.00010538864909119197,0.0001342477369827269,0.00015807820069725317,0.0001436776431565014
0.22588274,4.6255858453819339e-05,5.7491857967688372e-05,7.7732886016254851e-05,0.00010526478623670827,0.00013414753001602135,0.00015797380816478238,0.00014353102192503158
0.22593337,4.607424149502872e-05,5.7287202580462356e-05,7.7542972733351669e-05,0.00010510478316802432,0.00013401197312403178,0.00015783842531572441,0.00014334995671539798
