Physical Time (s),ev_top Monitor (kg-m/s^3): top_cv1,ev_top Monitor (kg-m/s^3): top_cv2,ev_top Monitor (kg-m/s^3): top_cv3,ev_top Monitor (kg-m/s^3): top_cv4,ev_top Monitor (kg-m/s^3): top_cv5,ev_top Monitor (kg-m/s^3): top_cv6,ev_top Monitor (kg-m/s^3): top_cv7
0.63314004,2.2145177627227951e-05,3.1640646916695033e-05,5.9184244145047869e-05,0.00012624998700506488,0.00019117090002454778,0.00020527108618502324,0.00020480242931594957
0.63319068,2.1941905370070478e-05,3.1430097498730324e-05,5.9059591981200095e-05,0.00012625285987479418,0.00019125737779060323,0.00020537242449812794,0.00020489831416660648
0.63324131,2.1694710166656095e-05,3.1158741404473949e-05,5.8861224287613233e-05,0.00012617907560841224,0.00019126433793069576,0.00020539418111556923,0.00020491409669765108
0.63329194,2.140494181918797e-05,3.0827646799542658e-05,5.8588622682120603e-05,0.00012602628069157307,0.00019118754175802418,0.00020533143417802627,0.00020484489150815677
0.63334258,2.1074611425942769e-05,3.0438903235758928e-05,5.8242593204170134e-05,0.0001257935795291277,0.00019102440102630795,0.00020518087811415025,0.00020468744885423107
0.63339322,2.0706199162191901e-05,2.9995303884813404e-05,5.7824902666289379e-05,0.00012548131512699396,0.00019077392757902976,0.00020494082857588274,0.0002044401589255283
0.63344385,2.0302602165525213e-05,2.9500126771504947e-05,5.7337972603410824e-05,0.00012509085028827155,0.00019043664698199629,0.00020461120042855537,0.00020410302023657302
0.63349448,1.9867213171408424e-05,2.8957163280266173e-05,5.6784842114458255e-05,0.00012462453390611853,0.0001900146685062845,0.00020419364453904472,0.00020367777078173256
0.63354512,1.9404053966777064e-05,2.837088200439372e-05,5.6169275694464718e-05,0.0001240857331399446,0.00018951172678099932,0.00020369163427167374,0.00020316797212775053
0.63359575,1.8918007165405321e-05,2.7746778143801458e-05,5.5496119649897214e-05,0.00012347904877995725,0.00018893331534550995,0.00020311063467714612,0.00020257917737889281
0.63364639,1.8414984205865078e-05,2.7091722022730235e-05,5.4771704547838007e-05,0.00012281059781144062,0.00018828683540996901,0.0002024582520882855,0.00020191907852458091
0.63369703,1.7902043820283735e-05,2.6414220838989661e-05,5.4004238606859829e-05,0.00012208828536505387,0.00018758166536165841,0.00020174428151496971,0.00020119755074669127
0.63374766,1.7387343021865915e-05,2.572448757361355e-05,5.3204077585150728e-05,0.00012132202994661633,0.0001868291884008175,0.00020098069111191622,0.00020042663313438587
0.63379829,1.6879922326632128e-05,2.5034285151181568e-05,5.2383744468476845e-05,0.00012052378955023472,0.00018604264410704952,0.00020018141097723999,0.00019962031435569828
0.63384893,1.6389321999600203e-05,2.4356505795776158e-05,5.1557661678957971e-05,0.00011970733723011995,0.00018523676452744485,0.00019936190086073524,0.0001987940986689695
0.63389956,1.5925110273257886e-05,2.3704567760445763e-05,5.074164502213465e-05,0.00011888783063223539,0.00018442726776851307,0.00019853857982778388,0.00019796443052842868
0.6339502,1.5496399973144342e-05,2.3091738485106867e-05,4.9952228750394331e-05,0.0001180812230021302,0.00018363021621136424,0.00019772812336426668,0.00019714799456666744
0.63400084,1.511117685202942e-05,2.2530186555446712e-05,4.9205617638050141e-05,0.00011730332985920019,0.00018286108646841442,0.00019694648399632466,0.0001963607470983184
0.63405147,1.4775888282326341e-05,2.2030294669743871e-05,4.8516801786265332e-05,0.00011656905543947858,0.00018213405688631101,0.00019620814671920367,0.00019561715953127424
0.6341021,1.4495040194011777e-05,2.1599988984846313e-05,4.7898611735973327e-05,0.00011589158044091511,0.00018146129565282747,0.00019552540112271566,0.00019492949329103925
0.63415274,1.4270937450078482e-05,2.1244247467295396e-05,4.7360899680700403e-05,0.00011528168142672864,0.00018085243837630293,0.00019490782701078236,0.00019430729212238624
0.63420338,1.4103547760801073e-05,2.096479890634828e-05,4.6909912552350655e-05,0.00011474716383177939,0.0001803141949171785,0.00019436193083655472,0.00019375702347991937
0.63425401,1.3990546053818429e-05,2.0760087331275469e-05,4.6547939030989028e-05,0.00011429242666478897,0.00017985005136613084,0.00019389089253944947,0.00019328182858370846
0.63430464,1.3927294284491475e-05,2.0625136817886498e-05,4.6273049005018111e-05,0.00011391809858205909,0.00017946001536105476,0.00019349436206575363,0.00019288132164203131
0.63435528,1.390709664523345e-05,2.0552160066230201e-05,4.6079280900745946e-05,0.00011362096638975313,0.00017914056693823496,0.00019316845732445068,0.00019255159041117926
0.63440591,1.3921658043131786e-05,2.0531006021226253e-05,4.5957094943208732e-05,0.00011339412761478927,0.00017888475274268213,0.00019290589192855483,0.00019228532640822607
0.63445655,1.3961861503998792e-05,2.0549938334944514e-05,4.5894385885771326e-05,0.00011322771909104965,0.00017868285977200467,0.00019269666727340543,0.00019207251893246625
0.63450719,1.4017793502339151e-05,2.0595936686844979e-05,4.5876445439998613e-05,0.0001131087189383979,0.0001785221539941967,0.00019252781599814423,0.00019190019968056522
0.63455782,1.4079229715248092e-05,2.0655130061326792e-05,4.5886951175013076e-05,0.00011302195579324865,0.00017838782212915833,0.00019238434230658415,0.0001917533834566391
0.63460845,1.4136684240794485e-05,2.0714419736277262e-05,4.5909921022509084e-05,0.00011295206536081652,0.00017826489088704905,0.00019225113455079089,0.0001916169801431832
0.63465909,1.4181790987511518e-05,2.0762076630091116e-05,4.5930431563453338e-05,0.00011288417139917339,0.00017813889021267646,0.00019211362251236641,0.00019147645059630102
0.63470973,1.4208140975487167e-05,2.0788669161353402e-05,4.5935831303777511e-05,0.00011280541114193701,0.00017799736978718167,0.00019195928362599401,0.00019131931090088649
0.63476036,1.4211339186721638e-05,2.0787133913092498e-05,4.5915859925456265e-05,0.00011270516075035873,0.00017783012062896517,0.00019177785901939497,0.00019113534594419537
0.63481099,1.4189116252607019e-05,2.0753207604783681e-05,4.5863316901464737e-05,0.00011257583469698502,0.00017763001133336769,0.00019156218525485474,0.00019091743849964266
0.63486163,1.4139998297779309e-05,2.0684110463222425e-05,4.5772880442885477e-05,0.00011241191870816481,0.00017739209625382464,0.00019130730148317522,0.00019066067313536062
0.63491226,1.4064972201306426e-05,2.0579944172117172e-05,4.5642612724307646e-05,0.00011221162801774466,0.00017711538707969511,0.00019101223076565534,0.00019036411457874552
0.6349629,1.3967038151458835e-05,2.0443537678535471e-05,4.5473891706522935e-05,0.00011197685789020585,0.00017680289230260368,0.0001906800416331522,0.00019003086629104383
0.63501354,1.3850734084803569e-05,2.0280149410075379e-05,4.5271198855675457e-05,0.00011171290281543407,0.00017646142363249214,0.00019031768675004118,0.00018966790647478244
0.63506417,1.3721664938506926e-05,2.0096883835027645e-05,4.5041611559509046e-05,0.00011142784686978787,0.00017610099356421061,0.00018993542875375444,0.00018928551178099007
0.6351148,1.3586085997857271e-05,1.9902076552837755e-05,4.4794220371300748e-05,0.00011113190850117627,0.00017573409536036631,0.00018954614450564526,0.00018889656015891768
0.63516544,1.3450526119218533e-05,1.9704702390008663e-05,4.4539504565313645e-05,0.00011083678939708238,0.00017537495242432515,0.00018916457915241531,0.0001885157838647067
0.63521607,1.3321389660157449e-05,1.9513786324491245e-05,4.428862493169837e-05,0.0001105549626038962,0.00017503867218392064,0.00018880650255460922,0.00018815892581118342
0.63526671,1.3204602311054997e-05,1.9337855300055628e-05,4.4052686284459726e-05,0.00011029892890304519,0.0001747403358347109,0.0001884877694593911,0.00018784180022548883
0.63531735,1.3105292689973665e-05,1.9184437762079663e-05,4.3841998411089354e-05,0.00011008041365264784,0.00017449402076658358,0.000188223295479867,0.00018757927007112145
0.63536798,1.3027516302114635e-05,1.905963426161839e-05,4.3665391644699354e-05,0.00010990956573731018,0.00017431185202454886,0.00018802605882572504,0.00018738425136998282
0.63541861,1.297407692378888e-05,1.8967817417930533e-05,4.3529680976550468e-05,0.00010979424475511693,0.00017420317644267151,0.00018790622037976787,0.00018726683598721631
0.63546925,1.2946543333619098e-05,1.8911595498818841e-05,4.343944719941071e-05,0.0001097396233179443,0.00017417408259835269,0.00018787060448678227,0.00018723377607985601
0.63551989,1.2945346501192812e-05,1.8891954748779093e-05,4.3397063199338264e-05,0.00010974805165451136,0.00017422719676982856,0.00018792244673935035,0.00018728823571104999
0.63557052,1.2970081971731352e-05,1.8908629172334528e-05,4.3403051956414314e-05,0.0001098193602690674,0.00017436196405837024,0.00018806165094502922,0.00018743005151397021
0.63562115,1.3019677299455444e-05,1.8960429594880053e-05,4.3456483220073505e-05,0.00010995127841348175,0.00017457506377754336,0.00018828517984510095,0.00018765612712465495
0.63567179,1.3092786195184551e-05,1.9045762648338929e-05,4.3555631029032778e-05,0.00011014017430566165,0.00017486115411688224,0.00018858777984997116,0.00018796116114088335
0.63572242,1.3188143986426233e-05,1.916312679499676e-05,4.3698642211967078e-05,0.00011038184944014397,0.00017521369779527731,0.00018896278724575902,0.00018833845574469993
0.63577306,1.3304826863007995e-05,1.9311466340211061e-05,4.3884044752176224e-05,0.00011067216885085878,0.00017562565808887379,0.00018940281728599561,0.00018878060776793688
0.6358237,1.3442403213491983e-05,1.9490364423444503e-05,4.4111051098352314e-05,0.00011100750109678668,0.00017609002191287934,0.00018990028800916519,0.00018928003377998375
0.63587433,1.3600966891861005e-05,1.9700064760462053e-05,4.4379629284520153e-05,0.00011138493211405658,0.00017660018297353249,0.00019044782984930841,0.00018982937980893056
0.63592496,1.3781016449984333e-05,1.9941279177096125e-05,4.4690273654364123e-05,0.00011180220561157068,0.00017715004013745816,0.0001910384131093907,0.00019042164816638905
0.6359756,1.3983253550114062e-05,2.0214886037835583e-05,4.5043612422944973e-05,0.00011225748927328806,0.00017773394841334264,0.00019166534747586795,0.00019105019553949248
0.63602623,1.4208317203900006e-05,2.0521537540828495e-05,4.5439871129214679e-05,0.0001127490035717465,0.00017834656997487677,0.00019232217756112003,0.00019170862573237115
0.63607687,1.445650922757702e-05,2.0861262624114386e-05,4.5878312018120295e-05,0.00011327453669914646,0.00017898258339734741,0.00019300244163085234,0.00019239054536598476
0.63612751,1.4727565398413787e-05,2.1233138677532133e-05,4.6356753615552383e-05,0.00011383094378264222,0.00017963633604335978,0.00019369937092333331,0.0001930892591443617
0.63617814,1.5020475268240165e-05,2.1635055800135189e-05,4.6871219824565078e-05,0.00011441368526698236,0.00018030152672010168,0.00019440562442900138,0.00019379750077016812
0.63622877,1.5333385727667211e-05,2.2063621072549511e-05,4.7415810477219347e-05,0.00011501648867483581,0.00018097088797731846,0.00019511302025438773,0.00019450716009023747
0.63627941,1.5663616535742875e-05,2.2514204380443411e-05,4.7982812877300996e-05,0.000115631268616539,0.0001816360838931498,0.00019581247880008274,0.00019520922223677063
0.63633005,1.6007789918889598e-05,2.2981181329975431e-05,4.8563120398479783e-05,0.00011624839221269506,0.00018228787686407877,0.00019649422535549551,0.00019589396704611836
0.63638068,1.63619726550206e-05,2.345823573006856e-05,4.9146803005689903e-05,0.00011685716813875388,0.00018291648056581954,0.00019714816010527972,0.00019655133646843254
0.63643131,1.6721899987303644e-05,2.3938749925742649e-05,4.9723800621439538e-05,0.00011744656795171204,0.0001835121139080961,0.00019776440756287024,0.00019717148187271713
0.63648195,1.7083211914242399e-05,2.4416202191501438e-05,5.0284620690283474e-05,0.00011800602860281702,0.00018406565889424425,0.0001983339570268762,0.00019774540327860776
0.63653258,1.7441668981582202e-05,2.4884507420171403e-05,5.0820895238995597e-05,0.00011852615549715055,0.00018456919151245345,0.00019884916119752209,0.00019826544781995239
0.63658322,1.7793291294952898e-05,2.5338224925229152e-05,5.1325706897892748e-05,0.00011899921516676558,0.00018501636662432208,0.00019930408536560339,0.00019872565899738506
0.63663386,1.8134498729296501e-05,2.5772720002977639e-05,5.1793760858349507e-05,0.00011941944631165433,0.00018540262398026322,0.00019969466197587504,0.00019912193248818762
0.63668449,1.846207694021234e-05,2.6184098640487961e-05,5.2221239495323476e-05,0.00011978301261568894,0.00018572507652224538,0.00020001853138443347,0.00019945185912926725
0.63673512,1.8773148128573926e-05,2.6569130440856856e-05,5.2605599317659114e-05,0.00012008782402290046,0.00018598230539131842,0.00020027479087049611,0.00019971447666290943
0.63678576,1.9065192023213073e-05,2.6925243713846464e-05,5.2945457256888307e-05,0.00012033340349943383,0.00018617427005521687,0.00020046386352452354,0.00019991014148839769
0.63683639,1.9336048198492526e-05,2.7250548586507958e-05,5.324054892311297e-05,0.00012052078706529459,0.00018630225949303102,0.00020058741492321521,0.00020004044821694713
0.63688703,1.9583951295145866e-05,2.7543891436963353e-05,5.3491730642250396e-05,0.00012065243346619692,0.0001863688791616343,0.00020064832486527188,0.00020010820459326174
0.63693766,1.980760499514187e-05,2.7804933415812833e-05,5.3701055304711744e-05,0.0001207322296343096,0.00018637814197793568,0.0002006507780322338,0.00020011752495603652
0.6369883,2.000628970659431e-05,2.8034251754954451e-05,5.3871866319045018e-05,0.00012076554098467719,0.00018633556945437977,0.00020060037878911644,0.00020007394780998858
0.63703893,2.017993235510888e-05,2.8233335830552819e-05,5.4008750683908307e-05,0.00012075917126650081,0.00018624820344251524,0.00020050418246732944,0.00019998446889140596
0.63708957,2.0329216752974521e-05,2.8404586533323396e-05,5.4117448294937363e-05,0.0001207212903913047,0.00018612457201092682,0.00020037068413970624,0.00019985753189081623
0.63714021,2.0455668757805203e-05,2.8551299816922772e-05,5.4204691023341451e-05,0.00012066130115918165,0.00018597458600424553,0.00020020973734545313,0.00019970294779345034
0.63719084,2.0561742128436156e-05,2.8677654424309316e-05,5.4278028387165629e-05,0.00012058964348894527,0.00018580937200287108,0.00020003240958787504,0.00019953175019954856
0.63724147,2.0650848418124943e-05,2.8788672911666651e-05,5.4345616384084983e-05,0.00012051752950722653,0.00018564103731099973,0.00019985076930912574,0.00019935598172812589
0.63729211,2.0727295340401952e-05,2.8890090996909456e-05,5.4415910738443841e-05,0.00012045652290530558,0.00018548227175894914,0.00019967751073257477,0.00019918831794915303
0.63734274,2.0796122567859879e-05,2.898815516569989e-05,5.4497321311906542e-05,0.00012041804352886714,0.00018534586779896583,0.00019952549558169673,0.00019904160763223121
0.63739338,2.086271745400888e-05,2.9089218058745552e-05,5.459770456047203e-05,0.00012041273156175075,0.00018524407002014953,0.00019940711989635117,0.00019892823822331349
0.63744402,2.0932333479411392e-05,2.9199178140543728e-05,5.4723735154019296e-05,0.00012044968442210177,0.00018518776320505806,0.00019933350520485776,0.00019885932547770773
0.63749465,2.1009534001243379e-05,2.9322894634383581e-05,5.4880294186494836e-05,0.00012053574463028106,0.00018518568067665131,0.00019931370206095018,0.00019884391548609029
0.63754528,2.1097672121794322e-05,2.9463676656609758e-05,5.5069980684696838e-05,0.000120674921823187,0.00018524372131489025,0.0001993539902477085,0.00019888828349824442
0.63759592,2.1198535648019215e-05,2.9622966766568308e-05,5.5292887794928961e-05,0.00012086810995688764,0.00018536455455444637,0.00019945745753008597,0.00019899551127404333
0.63764656,2.1312213213215365e-05,2.9800249650982049e-05,5.5546662547084239e-05,0.00012111309792893475,0.00018554752202843382,0.0001996238712182345,0.00019916535762607026
0.63769719,2.1437209960028609e-05,2.9993280187685569e-05,5.5826943180958008e-05,0.00012140500260800422,0.00018578899464195158,0.00019985000721929895,0.00019939458663644267
0.63774782,2.1570781930046291e-05,3.0198507451085975e-05,5.612801786053626e-05,0.00012173696692450154,0.0001860830218638956,0.00020013027589681017,0.00019967759312888362
0.63779846,2.1709406871896728e-05,3.0411620869755053e-05,5.6443581285944063e-05,0.00012210100463987657,0.00018642216508855068,0.0002004575411844767,0.00020000722170041317
0.63784909,2.1849231423975402e-05,3.0628039714794725e-05,5.6767397197375665e-05,0.00012248882615839137,0.00018679834576953785,0.00020082396301942076,0.00020037560951162323
