Physical Time (s),enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv1,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv2,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv3,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv4,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv5,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv6,enth_flux_enthalpy_bot Monitor (kg-m/s^3): bot_cv7
0.13960069,0.012132854866474337,0.014745427327952986,0.018233365791163605,0.020625424710278673,0.020340983478810724,0.019591459613984674,0.021721412022725459
0.13965133,0.011175901325757451,0.01356066898163439,0.016742379167664224,0.01881620488903293,0.018304883648718982,0.017492827831191979,0.019678330942472452
0.13970196,0.010140582040993678,0.012284333036535451,0.015142875813227277,0.016869417739618073,0.016089209295610172,0.015197139348974521,0.017446636023606472
0.1397526,0.0090428737641043509,0.010934474066633483,0.013455401851769883,0.014810439347700013,0.01372293933465929,0.012733516929684201,0.01505668002955203
0.13980323,0.0078984305267191714,0.0095285863317739888,0.011699500321685111,0.012663708815461572,0.0112353852538158,0.010132117307908077,0.012539821828723527
0.13985387,0.0067221269767802176,0.0080831746528592825,0.0098933304976334055,0.010452325132969738,0.008655601157726206,0.0074235808507508959,0.009927763663894848
0.1399045,0.0055266517347784521,0.0066121540066009588,0.0080519081474375049,0.0081956902327872724,0.0060095130602067556,0.0046360847529405757,0.007249617837160759
0.13995514,0.0043232259691255923,0.0051277812832092109,0.0061883979403288807,0.0059110848355518816,0.0033214695017815812,0.0017968641743416024,0.0045332876930147363
0.14000577,0.0031216759234885703,0.0036409124715298092,0.0043145785646896175,0.003614122496572808,0.000614438013883758,-0.0010676976389075157,0.0018053655624610948
0.14005641,0.0019299672097655715,0.0021604030452655205,0.0024401435051387265,0.0013177902728615635,-0.0020914699673832229,-0.0039338349433603349,-0.00091043286266910984
0.14010704,0.00075538536229237852,0.00069465029830787851,0.00057466915470812075,-0.00096528447100480467,-0.0047767255505275514,-0.0067781354114616159,-0.0035912527102512242
0.14015768,-0.00039611542335191391,-0.00074919078432402007,-0.0012733846487908154,-0.0032241633643939394,-0.0074243191651732505,-0.0095799110715932487,-0.0062171865975802652
0.14020832,-0.0015195624575324632,-0.0021647899074445243,-0.0030961716723175593,-0.0054490766899380804,-0.010019410330628326,-0.01232092980527605,-0.0087710660363003751
0.14025895,-0.0026085729937682851,-0.0035436690344165379,-0.0048826198207962308,-0.0076267097384968971,-0.012544035874028961,-0.014980160635187117,-0.011233528172107873
0.14030958,-0.0036582855766016521,-0.0048788141560445475,-0.0066229249369913253,-0.0097454869877972253,-0.014983274018351265,-0.017540312090810514,-0.013589356493846039
0.14036022,-0.0046627699662548337,-0.0061620530497494413,-0.0083057601575164085,-0.011792586946187473,-0.017322153160246805,-0.019984773184544429,-0.015824125643676162
0.14041086,-0.0056175288105114801,-0.0073866223899223147,-0.0099209639353779206,-0.013756480965934775,-0.019548117504159544,-0.022300142677777912,-0.017926883977117836
0.14046149,-0.006519288493468639,-0.0085470812914763585,-0.011459614995953986,-0.015626906469035418,-0.02165087794479259,-0.024476057198077855,-0.019890026979010746
0.14051212,-0.0073658464356254148,-0.0096392510464636486,-0.012914123176212652,-0.017394912669546576,-0.02362220076587385,-0.026504833552859187,-0.021708785477600523
0.14056276,-0.0081558196250383058,-0.010660053853153386,-0.014278157778508951,-0.019052727713301389,-0.025455680949064627,-0.028381196326832257,-0.023380920286442071
0.1406134,-0.008889408804980516,-0.011608424147737328,-0.015547994010487004,-0.020595381418550787,-0.027148355629803299,-0.030103799034925726,-0.024908092628587643
0.14066403,-0.0095674538013417187,-0.012484123113971859,-0.016721100283145211,-0.022019107193370472,-0.028698730695371686,-0.031673089176633078,-0.026293860256677241
0.14071466,-0.010192053563294608,-0.013288601609391815,-0.017797394540455973,-0.023322944936533085,-0.030108340507400182,-0.033092722609071139,-0.027544813774990372
0.1407653,-0.010765449572726198,-0.014023622842789301,-0.018777576243502351,-0.02450690057602728,-0.031379658544987171,-0.034367345133501509,-0.028668385276729796
0.14081594,-0.011290433943423606,-0.014691859951011467,-0.019663988071192295,-0.025573110132351182,-0.032517249926015873,-0.03550362407303434,-0.029673684241147618
0.14086657,-0.011769343569165263,-0.015295748063203607,-0.020459089899750298,-0.026524114197033717,-0.033525742220008294,-0.036508085284835221,-0.030569414058048916
0.1409172,-0.012204084983366389,-0.015837508588912804,-0.021165596659933984,-0.027363200526835028,-0.034410382969401798,-0.037387634595166273,-0.031364126112464433
0.14096784,-0.012595846695011091,-0.016318843428282666,-0.021786096911187339,-0.028093938648534718,-0.035176448674711341,-0.038148886885260171,-0.032065571418845071
0.14101848,-0.01294479108713119,-0.01674055787666958,-0.02232253880821768,-0.028719598905783957,-0.03582871327360259,-0.038797622321793145,-0.032680139461727611
0.14106911,-0.013250332156846732,-0.017102863021156611,-0.022776548217904986,-0.029243515593489044,-0.036371872534643079,-0.039339175865410685,-0.033213079410859075
0.14111974,-0.013510835656161409,-0.017404919824802325,-0.023148851243222031,-0.029668340183629304,-0.036809829841526309,-0.039777785886225256,-0.033667999642629134
0.14117038,-0.013724146866769447,-0.017645371579946348,-0.023439730850169968,-0.029996438082768175,-0.037146101168958612,-0.040117027462836519,-0.034047243349979828
0.14122102,-0.013887542897958918,-0.017822180700265589,-0.023648783581371867,-0.030229640101126005,-0.037383648394973393,-0.040359728535952169,-0.03435176801572036
0.14127165,-0.013998452572110597,-0.017933413326459445,-0.023775693095649197,-0.03036984224617776,-0.037525417686155221,-0.040508558990360877,-0.034581890788259718
0.14132228,-0.014054457480537144,-0.017977210023490293,-0.023820094689622952,-0.030418747869915868,-0.037574037447518874,-0.040565777431939148,-0.034736993936927321
0.14137292,-0.014053773301656408,-0.017952349253643675,-0.023782173804966562,-0.030378491888151143,-0.037532530483161575,-0.040534031096244628,-0.034816463824987431
0.14142356,-0.013995748399213167,-0.017858870840016163,-0.023663454888926325,-0.030252594935216218,-0.037405502039765989,-0.040417670033061306,-0.034820869580294567
0.14147419,-0.013880145137673281,-0.017697175326562686,-0.023465496681351776,-0.030044047187843918,-0.037196608353615199,-0.040220014165428669,-0.034749729167066479
0.14152482,-0.013707850204919091,-0.017468913884743396,-0.023191111120757512,-0.029756879998075383,-0.036910524215143764,-0.039945492423056832,-0.034603521793522191
0.14157546,-0.013480786285421032,-0.01717688086078293,-0.022844213417194753,-0.029395932521710653,-0.036552624201867931,-0.03959928988023001,-0.034383414910160774
0.1416261,-0.013201834825088939,-0.016824903468202167,-0.022429720043228848,-0.028966755502387937,-0.036128851308405645,-0.039187244766434981,-0.034091556312040562
0.14167673,-0.012874803222858716,-0.016417806415331956,-0.021953517232274303,-0.028475604865740176,-0.035645710229821555,-0.038715817106530284,-0.033730828065992632
0.14172736,-0.012504379201357812,-0.015961331756620328,-0.021422354444828252,-0.027929339042174092,-0.035110064565180718,-0.038191850289338185,-0.033304883377144281
0.141778,-0.012096016870195543,-0.015461974300330392,-0.020843641315937939,-0.027335226411372187,-0.034528901877833161,-0.037622298149116946,-0.032817950339848495
0.14182864,-0.011655665809948163,-0.014926630061403566,-0.020224965473358635,-0.026700361046741856,-0.033908627843374783,-0.037013453818511129,-0.032274285365995727
0.14187927,-0.011190330746256883,-0.014363303667316741,-0.019575053712904487,-0.026033036519970906,-0.033256829934880119,-0.036372827410751915,-0.031679723543961653
0.1419299,-0.010706918615030125,-0.013779683573661598,-0.0189019418996327,-0.025340513573839946,-0.032579710724197394,-0.0357064333929464,-0.031039475595038321
0.14198054,-0.010212977099431045,-0.01318400879765844,-0.018213981026789124,-0.024630176138506155,-0.031883423777121597,-0.035020162117599715,-0.030359261253620408
0.14203118,-0.0097156450591742577,-0.012583919134889725,-0.017518498632326903,-0.023908151477236492,-0.031172753948298489,-0.034318486732675707,-0.029644140673795564
0.14208181,-0.0092218740980528711,-0.011986731191195003,-0.016822157845675909,-0.023179701276263093,-0.030451591406266094,-0.033604953756330949,-0.028898856689982128
0.14213244,-0.0087379691787488681,-0.011398955368279437,-0.016130486858435322,-0.022448753191364586,-0.029722529555494641,-0.032881827287218515,-0.028127393459262733
0.14218308,-0.0082694406667538772,-0.0108262336920768,-0.015447882657498632,-0.021717888629752571,-0.028986816769111842,-0.032150028971568989,-0.027332786417366847
0.14223372,-0.0078208184293756412,-0.010273199386979385,-0.014777607886904739,-0.020988377508327809,-0.02824439602096904,-0.031409190520627975,-0.026517132467791645
0.14228435,-0.0073956459712914077,-0.0097436061577745574,-0.014122144104665939,-0.020260633457281119,-0.027494362675048862,-0.030658125772596266,-0.025681885139367207
0.14233498,-0.0069961414145584743,-0.0092399969140100867,-0.013482991931541462,-0.019534071492049429,-0.026734803436072371,-0.029894659779875075,-0.024827545900861073
0.14238562,-0.006623293320493915,-0.0087638906224139536,-0.012861124360640908,-0.018807750301913385,-0.025963482293799869,-0.029116325585683802,-0.0239543928479772
0.14243625,-0.0062763716627414019,-0.0083152337195172826,-0.012256474612786734,-0.018079958347726875,-0.025177423333948984,-0.028319929537035705,-0.023061750250481457
0.14248689,-0.0059535746553585275,-0.0078931179960675113,-0.011668963107627826,-0.017349551947798178,-0.024374368452171544,-0.027503018770903623,-0.022149605888136224
0.14253752,-0.0056515700191331463,-0.0074950952056909697,-0.011097592770736865,-0.016615036035632729,-0.023551847734754626,-0.026662950620358845,-0.021217476265825569
0.14258816,-0.0053659672648271838,-0.0071175842320562871,-0.010540825161076709,-0.015875098614808535,-0.022707753623450691,-0.025797434303742778,-0.020264915541928365
0.14263879,-0.00509190472768771,-0.0067563506950064373,-0.0099970155753069424,-0.015129291791296328,-0.021841211570571201,-0.024905453157093735,-0.019292491441172503
0.14268943,-0.004824257016119487,-0.0064064984042083708,-0.0094640065566976364,-0.014377584361536253,-0.020952093798466298,-0.023986717352935012,-0.018301203205917667
0.14274006,-0.004558116346638998,-0.0060628480835504487,-0.0089391945031700986,-0.013620403114315269,-0.020041234718864546,-0.023041933187716038,-0.017292736810535225
0.1427907,-0.0042891785654493517,-0.0057202774262069241,-0.008419553468057301,-0.012858557750739713,-0.019110429917434467,-0.022072812553589061,-0.016269537584339633
0.14284133,-0.0040140138415608057,-0.0053740873815329472,-0.0079017143281069919,-0.012093018183069681,-0.018162280905243897,-0.021081947842160949,-0.015234601330651257
0.14289197,-0.0037301441827422696,-0.005020235132193282,-0.0073820644873699281,-0.01132470274381428,-0.017200033609127901,-0.020072715468407224,-0.014191445877576606
0.14294261,-0.0034357638414403095,-0.0046551363186079298,-0.0068564311799914962,-0.010553614757330023,-0.01622648353185081,-0.019048101061259551,-0.013143191449393202
0.14299324,-0.0031296358556835275,-0.0042757568448031982,-0.0063203302997467542,-0.009778695304243596,-0.015243748743200974,-0.018010558064545469,-0.012092301536030303
0.14304387,-0.0028111319201934619,-0.0038799329687887203,-0.0057696990628403159,-0.0089985364007755461,-0.014254005118499696,-0.01696280530492272,-0.011041445943332416
0.14309451,-0.0024796680895114729,-0.0034659240529971397,-0.0052005654414033573,-0.0082106153543668493,-0.013258277612356437,-0.015906564478800712,-0.0099923274558685292
0.14314515,-0.0021348086073880008,-0.0030326367530158654,-0.0046097213059504791,-0.0074121693087932355,-0.012257237758784876,-0.014843406539998369,-0.008946500022430335
0.14319578,-0.0017762340526364224,-0.0025795549066660456,-0.0039949170995422917,-0.0066005399883260797,-0.011251360303786708,-0.013774896444066173,-0.0079055766705273568
0.14324641,-0.0014028214965507543,-0.0021054941761945462,-0.0033533690200184796,-0.0057713315905780944,-0.010238298996647969,-0.012699717741455903,-0.0068685323734021201
0.14329705,-0.0010134743856233387,-0.0016094898653800326,-0.0026830914533584726,-0.0049206388548609509,-0.0092156098822259412,-0.011616556295016997,-0.0058342410616079613
0.14334769,-0.00060640031686781529,-0.0010897653603693738,-0.0019814700664364361,-0.0040432870060271913,-0.0081783805135992923,-0.010521469981604211,-0.0047993969086863632
0.14339832,-0.00017978501769681427,-0.00054447005969109476,-0.0012461799557339942,-0.0031345019920100857,-0.0071213859636278737,-0.0094101202250515392,-0.0037601813998259705
0.14344895,0.00026920511671483431,2.9645734261453334e-05,-0.00047327873935450079,-0.00218757992979257,-0.006036348527471304,-0.0082747477481122031,-0.002709732151250018
0.14349959,0.00074324040306242268,0.00063585872132618855,0.00034106087129722113,-0.0011964449429868985,-0.0049153257574895103,-0.0071077900185807161,-0.0016409394171116799
0.14355023,0.0012457855529507688,0.0012785755808372976,0.0012021346806079011,-0.00015351944195913245,-0.0037481791531536737,-0.0058990422444658878,-0.00054414484224086308
0.14360086,0.001781146817347653,0.0019633900871140575,0.0021168261106407947,0.00095025915257896222,-0.0025229684692970027,-0.0046361322235874249,0.00059263992467623473
0.14365149,0.0023535446473999561,0.0026958025440271,0.0030919201149483544,0.0021235738790548533,-0.0012280800385657585,-0.0033066908227989463,0.0017817806111088989
0.14370213,0.0029676632940744581,0.0034818647924032735,0.0041349609534835187,0.0033758365116478696,0.00014885506277438317,-0.0018972709382905667,0.0030370021890017682
0.14375277,0.0036278307851514415,0.0043270540181064741,0.0052527098704108167,0.0047154661074985957,0.0016190466128640341,-0.00039536632258516634,0.0043715542183574213
0.1438034,0.0043365900113260187,0.0052343904268522447,0.0064486433398399387,0.0061469956551367996,0.00318931421895959,0.0012071941144393304,0.005795140907851222
0.14385403,0.0050966306611893997,0.0062069022549158179,0.0077262213862448002,0.0076751153783295306,0.0048666419327768277,0.0029188902762970438,0.0073178275016485099
0.14390467,0.005908588674713112,0.0072448710910807661,0.0090852050204761076,0.0093002971071286401,0.0066534094185342549,0.004743508117840343,0.0089454903113157357
0.14395531,0.0067699610480510446,0.0083444716283571675,0.01051991243195456,0.011016714062973337,0.008545115352663106,0.0066777674950037613,0.010677520714033367
0.14400594,0.0076758723292333327,0.0094986406711767366,0.012020402259963515,0.012813708912831649,0.010532070287889021,0.0087130576195400544,0.012508081663079068
0.14405657,0.0086180539743621783,0.010695889148132562,0.013570999341688272,0.014674025322229757,0.01259745447197258,0.010833375532437257,0.01442411716157864
0.14410721,0.0095845996263330419,0.011920124031336479,0.015150141351236442,0.016573494588991145,0.014716872327132176,0.013014852148601276,0.016404685318090383
0.14415785,0.010561011141378394,0.013151942871959808,0.016732146839116335,0.018483098115108603,0.016860588044551223,0.015228051867895992,0.018422927669394688
0.14420848,0.01152968673728522,0.014368058091046736,0.018286543359884076,0.020367996919179308,0.018992277660761531,0.017436595594544031,0.020444665554536369
0.14425911,0.012470883142405676,0.015542646954522957,0.019779902808636899,0.022189530995118199,0.021071127739637228,0.019599326774255209,0.02243047248459697
0.14430975,0.013362857862668463,0.016647739472505533,0.021176459716605603,0.023905718655412488,0.02305209886858536,0.021670468388941506,0.024335821825293633
0.14436039,0.014183672968341776,0.017655602530643983,0.022441311881089668,0.025475041303595049,0.024889990415457766,0.023603794202522083,0.026115088149636013
0.14441102,0.014911438448152407,0.018539230810135365,0.02354105904468512,0.026856964425681629,0.026539664342518435,0.025352768112981643,0.027721872108562702
0.14446165,0.015526077061088595,0.019274656017372833,0.024446841395261775,0.028015648371282377,0.027960069630430438,0.026874707348859522,0.029113153974700094
0.14451229,0.016010251498496497,0.019841895627529034,0.025135499099347806,0.028921430409304436,0.029115775575342319,0.028132276117400358,0.030250833566554849
0.14456293,0.016350075182659126,0.020225883613580908,0.025590530344591855,0.029552000314670278,0.029978117774762548,0.029094616994671078,0.031103187714108499
0.14461356,0.016536187635815793,0.020417461191080843,0.02580305794351713,0.029893838608401863,0.03052697631746628,0.029739138285938931,0.031646697971131219
0.14466419,0.01656424492083786,0.020413908918931724,0.025772574462649654,0.029943189101130131,0.030751971321309357,0.030052723558825729,0.03186746361186274
0.14471483,0.016434790206712117,0.020218672388828858,0.025506081345325254,0.029705537980757375,0.030652705358265746,0.030032232029017721,0.031761661237695409
0.14476547,0.016153535981964773,0.01984048147867519,0.025016219288087532,0.029193535038375254,0.030236597243558684,0.029682220576864669,0.031333533521536783
0.1448161,0.015729156442591784,0.019291140998936234,0.024319083066012423,0.028424757842457703,0.029517221106707237,0.029013491544720434,0.030593917128851338
0.14486673,0.015173719521316131,0.018586546387263602,0.023435155466187629,0.027422462202324555,0.028515192031860748,0.028044086676207655,0.029561265438179857
0.14491737,0.014501973338730538,0.017745081222897703,0.022387337034848419,0.026213374571968762,0.027256097717300518,0.026797360658895993,0.028259758688921187
0.144968,0.013729747278737839,0.016785741389824589,0.021198679443190024,0.024824984409728339,0.025767941090557633,0.0252996204983994,0.026716830902294465
0.14501864,0.012873924223261305,0.015728275677062978,0.019892580752608573,0.023285811521765051,0.024081434545759471,0.023580568910310091,0.024963459376048814
0.14506927,0.011951138440037536,0.014591860219639869,0.018491181096682442,0.021623258851284133,0.022227575879535853,0.021670946477780971,0.023031794788681181
0.14511991,0.010977186282418484,0.013394427092094548,0.017014772857684313,0.019862766374551043,0.020236730900671223,0.019601746286792433,0.020954225162009822
0.14517054,0.0099672916260499338,0.012153071109293949,0.015482479865042772,0.018028652742016375,0.018139360370220192,0.017405003221586012,0.018764088425418303
0.14522118,0.0089343490297892469,0.010882075553931453,0.013910021245398274,0.016141315016661748,0.015962719299614146,0.015110405589644752,0.016492088236941566
0.14527181,0.0078899749824154156,0.0095942622598136663,0.012311439481762733,0.014219280920756272,0.013732888447585625,0.012747337440375294,0.014168242098602016
0.14532245,0.0068437552053658406,0.0083001995815011782,0.010698245970043192,0.012278015851495259,0.011473110493684524,0.010343067493722739,0.011820202289978259
0.14537308,0.0058036691868473978,0.0070087497930541396,0.0090801907534588076,0.010330803879964261,0.0092043074703374445,0.0079229671035554571,0.0094731675003588405
0.14542372,0.0047765675711060347,0.0057278370436397432,0.0074662916567974835,0.0083897609874859398,0.0069459037376708764,0.0055112601501930494,0.0071508732582848747
0.14547435,0.0037681551811810151,0.0044642401161431328,0.0058645532950499972,0.0064654882796455777,0.0047150272138533423,0.0031297830590339935,0.0048741241600038336
0.14552499,0.0027831440643223608,0.0032238781307883831,0.004282310661967029,0.0045673868714303798,0.0025266029353892467,0.00079784264577082787,0.0026608410702221152
0.14557562,0.0018274020280779661,0.0020144506309345113,0.0027295445944876687,0.0027075717374074907,0.00039766473386905498,-0.0014633902400446922,0.00053045860276336692
0.14562626,0.00090603076600944896,0.00084301230263245574,0.0012158527174196655,0.00089729124667390617,-0.001657014965765642,-0.0036358265848196358,-0.0015010442628457976
0.1456769,2.3392209991001539e-05,-0.00028407520607713594,-0.00024966555112742635,-0.00085307411192824662,-0.0036248180349685325,-0.0057044281941141927,-0.003420889995410814
0.14572753,-0.00081700972252936625,-0.0013612015902654366,-0.0016582666687395004,-0.002533563161729536,-0.0054946071097238917,-0.0076564647506747515,-0.0052188739328540264
0.14577816,-0.0016111420918492264,-0.0023824127587815545,-0.0030007949345775345,-0.0041338988665954434,-0.0072560152975081971,-0.00948091286751453,-0.0068866077092547273
0.1458288,-0.0023565536226147345,-0.0033434596462676523,-0.0042697528902199368,-0.0056454262390771004,-0.0089012263314468109,-0.011170152740063857,-0.0084192815937729586
0.14587944,-0.0030520585553522554,-0.0042416457677847312,-0.005459430751551521,-0.0070612640347592496,-0.010424984392374662,-0.012719897039950866,-0.0098155068131868389
0.14593007,-0.0036979245351427175,-0.0050760910727913715,-0.0065663839834285368,-0.0083769067357249809,-0.011825036275440431,-0.014129529016917629,-0.011077567636564048
0.1459807,-0.0042952476877825829,-0.0058468904872293241,-0.0075885868400128653,-0.0095892322476451158,-0.013100830275901096,-0.015400613869681765,-0.012210028842780187
0.14603134,-0.0048464675043335195,-0.0065559560963075574,-0.0085265686056795898,-0.010698053875277502,-0.014255061924864485,-0.016538326596581596,-0.013220960741301562
0.14608198,-0.0053543064656490086,-0.0072056769944308582,-0.0093818438355208825,-0.011704331043482705,-0.015291434980422368,-0.017548963507484812,-0.014119476778729415
0.14613261,-0.0058219121217640054,-0.0077992193212855707,-0.010157394486045287,-0.012610954975125949,-0.016215469117094036,-0.018440649771240956,-0.014916339289071882
0.14618324,-0.0062522034009633697,-0.0083397752328982187,-0.010856713794195691,-0.013421735793207976,-0.017033355587853113,-0.01922205355167763,-0.015622577218477761
0.14623388,-0.0066474628744573865,-0.0088301176735268785,-0.011483264207839379,-0.014140866522095723,-0.017751429756642269,-0.01990178070643156,-0.016248784646905212
0.14628452,-0.0070091654875127727,-0.0092723910535363174,-0.012040242876693514,-0.014772699555445742,-0.018375943039523564,-0.020488044839635566,-0.016804746091238658
0.14633515,-0.0073374976092301786,-0.0096674799685734503,-0.012529790892947493,-0.015320817501229562,-0.018912143432114177,-0.020987723938936123,-0.017298392867731226
0.14638578,-0.0076317649253205763,-0.010015470326909711,-0.012953529414918539,-0.015788602138472288,-0.019364964103398288,-0.021407013387747052,-0.017736292721659139
0.14643642,-0.0078900722851781169,-0.010315195631913849,-0.013311916329048287,-0.016178467118233723,-0.019738330258675395,-0.021750801455469052,-0.018123033605721189
0.14648706,-0.0081100519117157724,-0.010564998412785492,-0.013605051402156404,-0.016492733417710629,-0.020036036911074612,-0.022023512229620873,-0.018461949312933493
0.14653769,-0.0082885047354728982,-0.010762213217417955,-0.013831885026372432,-0.016732590762789937,-0.02026069707724943,-0.02222814104852321,-0.018754153187982153
0.14658832,-0.0084222512378539088,-0.010904099040102415,-0.013991176340110701,-0.016899037965815392,-0.020414614742353589,-0.022367125077065026,-0.018999490654661177
0.14663896,-0.0085082427479985304,-0.010987945163372433,-0.014081558202085028,-0.016992908414199016,-0.020499922416087536,-0.022442608391646156,-0.019196805833279464
0.1466896,-0.0085440952246082953,-0.011011675798440142,-0.014102176705310981,-0.017015425021556316,-0.020519046027129475,-0.02245695444575585,-0.019344578537976925
0.14674023,-0.0085281833061670552,-0.010973983959025116,-0.01405281192322118,-0.016968219635171332,-0.020474725822800861,-0.02241279714334465,-0.019441035728519702
0.14679086,-0.0084599129572246277,-0.010874678626364166,-0.013934266070300719,-0.016853693686208312,-0.020370368280367517,-0.02231341356245483,-0.019484610520574756
0.1468415,-0.008339820438412384,-0.010714825602157195,-0.013748544046427159,-0.016675137478529486,-0.020210121893989977,-0.02216281682299117,-0.019474289201768392
0.14689214,-0.0081696598243454852,-0.01049687606068435,-0.013499023334362809,-0.016436863862205348,-0.019998953060130525,-0.021965807240992709,-0.019409728865739433
0.14694277,-0.0079523232584103182,-0.010224571050730578,-0.013190381242457316,-0.016144214522659094,-0.019742681278418002,-0.021728045984578108,-0.019291610938476533
0.1469934,-0.0076917406777940039,-0.009902817723275642,-0.0128284766208526,-0.015803405778006516,-0.019447732870348074,-0.021455790832597368,-0.019121423379433768
0.14704404,-0.0073925333661537737,-0.009537239407105734,-0.012419777295100567,-0.015420791745878766,-0.019120178734159901,-0.021154832215214581,-0.018900839082816645
0.14709468,-0.0070608705884090484,-0.0091352285924779803,-0.011972793232696611,-0.015004944081082954,-0.018768379651363673,-0.020833405287957109,-0.018634000103066102
0.14714531,-0.0067033158108672254,-0.008704455533354678,-0.01149609261991362,-0.014564060080178918,-0.018399782819543832,-0.020498684480711082,-0.018324825326770929
0.14719594,-0.0063270302425389637,-0.0082531484402244403,-0.010998648344945523,-0.014106543001836324,-0.018021688161077201,-0.020157585566401993,-0.017977811689172007
0.14724658,-0.005939358571578326,-0.0077895784354398969,-0.010489225415961015,-0.013640348841649681,-0.017640729533150983,-0.019816288316383473,-0.017597585129531162
0.14729722,-0.0055479044293953389,-0.0073221415817787952,-0.0099764354146955544,-0.013173029574488807,-0.017262892175333003,-0.019480226999757017,-0.017188933684274103
0.14734785,-0.0051599255008941951,-0.0068586944710891627,-0.0094679643961234489,-0.012711126244162619,-0.016893068476161066,-0.0191536743937986,-0.01675647044298573
0.14739848,-0.004782294094392802,-0.0064065310589826825,-0.0089705697261849831,-0.012259922491507678,-0.016534857835019023,-0.018839594441495841,-0.016304340132912123
0.14744912,-0.0044211552621516896,-0.0059720421086681937,-0.0084897353217111421,-0.011823189428673248,-0.016190397612533016,-0.018539505855317082,-0.015835994336748222
0.14749976,-0.0040818345227120354,-0.0055607184747791761,-0.0080297845841117155,-0.011403352289113428,-0.015860507662474248,-0.018253630570784947,-0.015354217835472668
0.14755039,-0.0037686925027643871,-0.0051770613892927518,-0.0075939292861269426,-0.011001521001842207,-0.015544766666870394,-0.017981016844915015,-0.014861096085443974
0.14760102,-0.0034850034961059089,-0.0048245703360537901,-0.0071844270180004347,-0.010617755805040579,-0.015241660409509725,-0.017719645540577762,-0.014358067777900392
0.14765166,-0.0032327212853344054,-0.0045055207056896706,-0.0068025457583075427,-0.010251174204531355,-0.014948829624471286,-0.01746674653434345,-0.013845970141297624
0.14770229,-0.0030124394639239379,-0.0042210330848683726,-0.0064488229010795572,-0.0099002724100911536,-0.014663282039222124,-0.017218953953736273,-0.013325204957953113
0.14775293,-0.0028232236491326488,-0.0039708387033151188,-0.0061229618962003064,-0.0095630483594711518,-0.014381632856735931,-0.016972581588708846,-0.012795798788149172
0.14780356,-0.0026628167850057637,-0.0037535003672858015,-0.0058242112993982277,-0.00923751295985549,-0.014100573414747972,-0.016724015703470249,-0.012257872376398872
0.1478542,-0.0025275267529609336,-0.0035661454047734402,-0.0055510404847898941,-0.0089215250975491524,-0.013816837577997312,-0.016469753258288665,-0.011711404901162337
0.14790483,-0.0024126127764446037,-0.0034047343677146547,-0.0053013321059157074,-0.0086131166570008657,-0.013527563958660177,-0.01620671931394381,-0.011156357639128166
0.14795547,-0.0023127699768825246,-0.0032644229145694518,-0.0050726247963770246,-0.0083108368132853473,-0.01323066224418149,-0.015932613021558746,-0.010593280208627182
0.1480061,-0.0022225011415101222,-0.0031397576746705928,-0.0048619967906187072,-0.0080137367918829243,-0.012924924063666268,-0.015646049271335213,-0.010023263516348118
0.14805674,-0.0021365836415861146,-0.003025071349961439,-0.0046661250428509434,-0.0077213468092361213,-0.012610078271661797,-0.015346612786308765,-0.0094479795081415987
0.14810737,-0.0020504405111166674,-0.0029148429707659155,-0.004481291249190931,-0.0074334883809132916,-0.012286726788445517,-0.015034843334703873,-0.0088697365652784105
0.14815801,-0.0019603694911902742,-0.0028039593316223311,-0.0043033687028060956,-0.0071500132182863501,-0.011956094756923132,-0.014711951257354264,-0.0082909493084876267
0.14820864,-0.0018636171020610594,-0.0026878953375169684,-0.0041278602477664997,-0.0068704886695418674,-0.011619812530757126,-0.01437971320450389,-0.0077143618470422934
0.14825928,-0.0017582964269780737,-0.0025628194817024609,-0.0039500053265393029,-0.0065939215251869469,-0.011279526811277928,-0.014040037785797602,-0.0071426293801613271
0.14830991,-0.0016432519347100655,-0.0024257270778385341,-0.0037651108657773096,-0.0063187589992430094,-0.010936791094769924,-0.013694892634888238,-0.0065781977888645354
0.14836055,-0.0015178854444105145,-0.002274505046785349,-0.0035688985436436336,-0.0060430091014379295,-0.010593077446555266,-0.013346372441517597,-0.0060235152949757644
0.14841119,-0.0013816547716874598,-0.0021074897745357924,-0.0033572710711876029,-0.0057636737216458702,-0.010248811974601391,-0.012995676176021787,-0.0054799108880963674
0.14846182,-0.0012345047033152875,-0.0019240476856794315,-0.0031274604749811875,-0.0054782990458523174,-0.0099050557285829521,-0.012644914234512524,-0.004949364498397087
0.14851245,-0.0010757686675223399,-0.0017232230688346913,-0.0028764275960419944,-0.0051827728173484567,-0.0095603444474348723,-0.012293649137708688,-0.0044319853401915826
0.14856309,-0.00090446903302654372,-0.001504027852401002,-0.0026015244857297832,-0.0048725957141559431,-0.0092122365223028507,-0.011940546986969816,-0.0039267584973554127
0.14861373,-0.00071930664899757006,-0.0012652961384177271,-0.0023003294299519758,-0.0045429407537641159,-0.0088570405549723841,-0.011583026790352391,-0.0034317060746421931
