Physical Time (s),Etau_left Monitor (kg-m/s^3)
0.78529821,-4.7646198074143876e-05
0.78534885,-4.7686673404845236e-05
0.78539949,-4.776131553809767e-05
0.78545012,-4.7872137375956332e-05
0.78550075,-4.8020451231472385e-05
0.78555139,-4.8206745037495889e-05
0.78560202,-4.8430557578146572e-05
0.78565266,-4.8690407438990786e-05
0.7857033,-4.898373878269551e-05
0.78575393,-4.9306860641207713e-05
0.78580456,-4.9654859048978656e-05
0.7858552,-5.0021573361256952e-05
0.78590583,-5.0399556996020531e-05
0.78595647,-5.078016631640276e-05
0.7860071,-5.1153712764360462e-05
0.78605774,-5.1509851655731592e-05
0.78610837,-5.1838016231978585e-05
0.78615901,-5.2128082913609721e-05
0.78620965,-5.2371078177533671e-05
0.78626028,-5.2559913629171798e-05
0.78631091,-5.2690085826171737e-05
0.78636155,-5.2760195087557751e-05
0.78641218,-5.2772167192710579e-05
0.78646282,-5.2731159203767554e-05
0.78651346,-5.2644704070100621e-05
0.78656409,-5.252224799859724e-05
0.78661472,-5.2374154787678074e-05
0.78666536,-5.2210424263384742e-05
0.786716,-5.2039678736110007e-05
0.78676663,-5.1868376544208613e-05
0.78681726,-5.1700469024920827e-05
0.7868679,-5.153716349420074e-05
0.78691853,-5.137735851268916e-05
0.78696917,-5.1218318548596772e-05
0.78701981,-5.1056458354845405e-05
0.78707044,-5.0887974354271043e-05
0.78712107,-5.0709483806544257e-05
0.78717171,-5.0518505471298728e-05
0.78722234,-5.0313708418782922e-05
0.78727298,-5.009499889806871e-05
0.78732362,-4.9863373710971613e-05
0.78737425,-4.9620646768382058e-05
0.78742488,-4.9369298330018737e-05
0.78747552,-4.9112251687246213e-05
0.78752616,-4.8852949785789946e-05
0.78757679,-4.8594802392986855e-05
0.78762742,-4.8341438984816424e-05
0.78767806,-4.8096798524558551e-05
0.78772869,-4.7865116272811769e-05
0.78777933,-4.7651005019966398e-05
0.78782997,-4.7459518429898099e-05
0.7878806,-4.7296164919317273e-05
0.78793123,-4.7166932696590753e-05
0.78798187,-4.7078223694696547e-05
0.7880325,-4.7036700429355597e-05
0.78808314,-4.7049084960259995e-05
0.78813378,-4.7121817757584323e-05
0.78818441,-4.7260632949384492e-05
0.78823504,-4.7470111613757175e-05
0.78828568,-4.7753172404645303e-05
0.78833632,-4.8110541918401482e-05
0.78838695,-4.8540245266234005e-05
0.78843758,-4.9037260438003599e-05
0.78848822,-4.9593310959147955e-05
0.78853885,-5.0196868801645466e-05
0.78858949,-5.0833392289893304e-05
0.78864013,-5.1485819255949158e-05
0.78869076,-5.2135245902452909e-05
0.78874139,-5.2762140321936661e-05
0.78879203,-5.3347278654437608e-05
0.78884266,-5.3872789853894287e-05
0.7888933,-5.4323197390586862e-05
0.78894393,-5.4686196669788708e-05
0.78899457,-5.4953316803391077e-05
0.7890452,-5.5120202539054858e-05
0.78909584,-5.5186589060182248e-05
0.78914648,-5.5156001872658318e-05
0.78919711,-5.5035236304811484e-05
0.78924774,-5.4833466649107202e-05
0.78929838,-5.4561642279211087e-05
0.78934901,-5.4231924884693744e-05
0.78939965,-5.3856457024988709e-05
0.78945029,-5.3447194093557129e-05
0.78950092,-5.3015451848895119e-05
0.78955155,-5.2571517125887828e-05
0.78960219,-5.2124535030972669e-05
0.78965283,-5.1682473325722344e-05
0.78970346,-5.1252150269089859e-05
0.78975409,-5.0839420459096331e-05
0.78980473,-5.0449561382774567e-05
0.78985536,-5.0082920501342805e-05
0.789906,-4.974452630079364e-05
0.78995664,-4.9435945676717771e-05
0.79000727,-4.9157390739696374e-05
0.7900579,-4.8907716185536688e-05
0.79010854,-4.8685085597021129e-05
0.79015917,-4.8487443958486352e-05
0.79020981,-4.8312805285120712e-05
0.79026045,-4.8159512956309113e-05
0.79031108,-4.8026390419014233e-05
0.79036171,-4.7912938019002097e-05
0.79041235,-4.7819476949643778e-05
0.79046299,-4.7747185031813495e-05
0.79051362,-4.7697993973599372e-05
0.79056425,-4.7674410017217523e-05
0.79061489,-4.7679252297660908e-05
0.79066552,-4.7715360973723175e-05
0.79071616,-4.7785326170427328e-05
0.7907668,-4.7891250151682401e-05
0.79081743,-4.8034566013654872e-05
0.79086806,-4.821588416658932e-05
0.7909187,-4.8434887308813966e-05
0.79096933,-4.8690240924346672e-05
0.79101997,-4.8979531247976565e-05
0.7910706,-4.9299200767259226e-05
0.79112124,-4.9644494479221594e-05
0.79117187,-5.0009387933783325e-05
0.79122251,-5.0386575736368751e-05
0.79127315,-5.0767532203479437e-05
0.79132378,-5.1142664793679923e-05
0.79137441,-5.1501663317423118e-05
0.79142505,-5.1833934403893381e-05
0.79147568,-5.2129249734569824e-05
0.79152632,-5.2378431078905461e-05
0.79157696,-5.257410290482461e-05
0.79162759,-5.2711399688500366e-05
0.79167822,-5.278851857115496e-05
0.79172886,-5.2806978490407585e-05
0.79177949,-5.2771594019373526e-05
0.79183013,-5.2689660678406403e-05
0.79188076,-5.2570466342116412e-05
0.7919314,-5.2424364501672651e-05
0.79198203,-5.2261483704276265e-05
0.79203267,-5.2090686116050237e-05
0.79208331,-5.1918725363192091e-05
0.79213394,-5.1749878314164504e-05
0.79218457,-5.1585663301342991e-05
0.79223521,-5.1425215725206697e-05
0.79228584,-5.1265927702037387e-05
0.79233648,-5.1104268183172193e-05
0.79238712,-5.0936396646090757e-05
0.79243775,-5.0758847389348914e-05
0.79248838,-5.0569013593269295e-05
0.79253902,-5.0365426718504922e-05
0.79258966,-5.0147860011340062e-05
0.79264029,-4.9917205851767412e-05
0.79269092,-4.967520002757972e-05
0.79274156,-4.9424265458074074e-05
0.79279219,-4.9167313351397983e-05
0.79284283,-4.8907706377133284e-05
0.79289347,-4.8648888207569295e-05
0.7929441,-4.8394466222940609e-05
0.79299473,-4.814834287480258e-05
0.79304537,-4.7914705760367508e-05
0.793096,-4.7698108656806564e-05
0.79314664,-4.7503550732650926e-05
0.79319728,-4.733648591388285e-05
0.79324791,-4.720285143676714e-05
0.79329854,-4.7109021692611173e-05
0.79334918,-4.7061655964603289e-05
0.79339982,-4.7067482702405887e-05
0.79345045,-4.7132990094146855e-05
0.79350108,-4.7263999714534908e-05
0.79355172,-4.7465231592999342e-05
0.79360235,-4.7739787892722864e-05
0.79365299,-4.8088631688667131e-05
0.79370363,-4.8510086568390973e-05
0.79375426,-4.8999465135968238e-05
0.79380489,-4.9548849548968643e-05
0.79385553,-5.0147069325038663e-05
0.79390616,-5.0779930420096521e-05
0.7939568,-5.1430668768440129e-05
0.79400743,-5.2080600122101525e-05
0.79405807,-5.271023524148304e-05
0.7941087,-5.330030247411642e-05
0.79415934,-5.3832748815299788e-05
0.79420998,-5.4291763487784143e-05
0.79426061,-5.4664639620965083e-05
0.79431124,-5.4942443822775918e-05
0.79436188,-5.5120323285097877e-05
0.79441251,-5.5197573149984918e-05
0.79446315,-5.517732153427075e-05
0.79451379,-5.5066029462898868e-05
0.79456442,-5.4872682335841575e-05
0.79461505,-5.4608010393199372e-05
0.79466569,-5.428413432623908e-05
0.79471633,-5.391320179224561e-05
0.79476696,-5.3507213914668898e-05
0.79481759,-5.3077582854976238e-05
0.79486823,-5.2634704031297248e-05
0.79491886,-5.2187834599594615e-05
0.7949695,-5.1745057827500933e-05
0.79502014,-5.1313302565525234e-05
0.79507077,-5.0898497748498695e-05
0.7951214,-5.0506056217711944e-05
0.79517204,-5.0136632999804268e-05
0.79522267,-4.979495079238763e-05
0.79527331,-4.9482958723518974e-05
0.79532395,-4.9201008578855642e-05
0.79537458,-4.8948051011555568e-05
0.79542521,-4.8722294176313787e-05
0.79547585,-4.8521715033960357e-05
0.79552649,-4.8344314315599085e-05
0.79557712,-4.8188401448825524e-05
0.79562775,-4.8052758389208502e-05
0.79567839,-4.7936822307834126e-05
0.79572902,-4.7840838361997685e-05
0.79577966,-4.7765909246545657e-05
0.7958303,-4.771389777754669e-05
0.79588093,-4.7687254473898692e-05
0.79593156,-4.7688765477717476e-05
0.7959822,-4.7721261285652863e-05
0.79603283,-4.7787346643436369e-05
0.79608347,-4.7889163002354454e-05
0.79613411,-4.8028202511340632e-05
0.79618474,-4.8205160721133834e-05
0.79623537,-4.8419826612283497e-05
0.79628601,-4.8670986462668407e-05
0.79633665,-4.8956364440304713e-05
0.79638728,-4.9272558432799763e-05
0.79643791,-4.9614968295705962e-05
0.79648855,-4.9977715636815093e-05
0.79653918,-5.0353669386697937e-05
0.79658982,-5.0734439377704527e-05
0.79664046,-5.1110547260197727e-05
0.79669109,-5.147173758665247e-05
0.79674172,-5.1807422072663495e-05
0.79679236,-5.2107285159085331e-05
0.79684299,-5.2361986596381139e-05
0.79689363,-5.25639089159614e-05
0.79694426,-5.2707867735759246e-05
0.7969949,-5.2791701021863934e-05
0.79704553,-5.2816552846435044e-05
0.79709617,-5.2786907500944528e-05
0.79714681,-5.2709823647101856e-05
0.79719744,-5.2594403339724079e-05
0.79724807,-5.2450940162174309e-05
0.79729871,-5.228963899991868e-05
0.79734934,-5.2119556349044613e-05
0.79739998,-5.1947689989409991e-05
0.79745062,-5.1778590157509888e-05
0.79750125,-5.1614062859139129e-05
0.79755188,-5.145347955955168e-05
0.79760252,-5.1294384136837899e-05
0.79765316,-5.1133298932511645e-05
0.79770379,-5.0966379697523056e-05
0.79775442,-5.0790091955748158e-05
0.79780506,-5.0601722983100009e-05
0.79785569,-5.0399673799102366e-05
0.79790633,-5.0183588390010255e-05
0.79795697,-4.9954260620722821e-05
0.7980076,-4.9713350544388564e-05
0.79805823,-4.946322543239491e-05
0.79810887,-4.9206762236732218e-05
0.7981595,-4.8947286883234613e-05
0.79821014,-4.8688175461144771e-05
0.79826078,-4.8433066726334238e-05
0.79831141,-4.8185804713002255e-05
0.79836204,-4.7950519860880668e-05
0.79841268,-4.7731708975154511e-05
0.79846332,-4.753430481527813e-05
0.79851395,-4.7363696556899617e-05
0.79856458,-4.7225763919488691e-05
0.79861522,-4.7126830233685825e-05
0.79866585,-4.7073527861890816e-05
0.79871649,-4.70725976214933e-05
0.79876713,-4.7130571454603443e-05
0.79881776,-4.7253389155373334e-05
0.79886839,-4.7445945062586176e-05
0.79891903,-4.7711586731108893e-05
0.79896966,-4.8051577890722198e-05
0.7990203,-4.8464592111851414e-05
0.79907093,-4.894631984621939e-05
0.79912157,-4.9489220029435522e-05
0.7991722,-5.0082486552812579e-05
0.79922284,-5.0712190247796952e-05
0.79927348,-5.1361789714355804e-05
0.79932411,-5.201273583337347e-05
0.79937474,-5.2645540049545456e-05
0.79942538,-5.32408615242156e-05
0.79947601,-5.3780447581782682e-05
0.79952665,-5.4248220349647111e-05
0.79957729,-5.463113781230167e-05
0.79962792,-5.4919838502862969e-05
0.79967855,-5.510901767182817e-05
0.79972919,-5.5197508969197741e-05
0.79977982,-5.5188001799625784e-05
0.79983046,-5.5086571441419961e-05
0.79988109,-5.4901988254674053e-05
0.79993173,-5.4644652838214823e-05
0.79998236,-5.4326646774298928e-05
0.800033,-5.3960136140564654e-05
0.80008364,-5.3557155027281772e-05
0.80013427,-5.312923110329099e-05
0.8001849,-5.2686912622164129e-05
0.80023554,-5.2239618163856907e-05
0.80028617,-5.1795602678676124e-05
0.80033681,-5.1361948502839454e-05
0.80038745,-5.0944694265091968e-05
0.80043808,-5.0549323797669965e-05
0.80048871,-5.0177197132511044e-05
0.80053935,-4.9832084558194993e-05
0.80058999,-4.9516706895963374e-05
0.80064062,-4.9231448917361702e-05
0.80069125,-4.8975340210506859e-05
0.80074189,-4.874659962604242e-05
0.80079252,-4.8543196305380885e-05
0.80084316,-4.8363095916022884e-05
0.8008938,-4.8204562887539762e-05
0.80094443,-4.8066318024498707e-05
0.80099506,-4.7947727865048961e-05
0.8010457,-4.7848946950717404e-05
0.80109633,-4.7770999879068009e-05
0.80114697,-4.7715687911497425e-05
0.80119761,-4.7685423460366465e-05
0.80124824,-4.7682992888899138e-05
0.80129887,-4.7711253287764668e-05
0.80134951,-4.7772861885085758e-05
0.80140015,-4.7870036701546669e-05
0.80145078,-4.8004354162337908e-05
0.80150141,-4.81766039852167e-05
0.80155205,-4.8386671360337969e-05
0.80160268,-4.8633446282650212e-05
0.80165332,-4.8914759127652096e-05
0.80170396,-4.9227328213231632e-05
0.80175459,-4.9566668593487296e-05
0.80180522,-4.9927062003520812e-05
0.80185586,-5.0301505120526676e-05
0.80190649,-5.0681757563727154e-05
0.80195713,-5.1058468355247277e-05
0.80200776,-5.1421454776585118e-05
0.8020584,-5.1760152232980581e-05
0.80210903,-5.2064175747434274e-05
0.80215967,-5.2324046923317678e-05
0.80221031,-5.2531914682240251e-05
0.80226094,-5.2682284001115656e-05
0.80231157,-5.2772619914168659e-05
0.80236221,-5.2803680511306881e-05
0.80241284,-5.2779583511386769e-05
0.80246348,-5.2707128765128479e-05
0.80251412,-5.2595213472836081e-05
0.80256475,-5.2454043017729762e-05
0.80261538,-5.2293899888628223e-05
0.80266602,-5.2124024295098029e-05
0.80271666,-5.1951660515969093e-05
0.80276729,-5.17816753103618e-05
0.80281792,-5.1616184934729655e-05
0.80286856,-5.1454839483582935e-05
0.80291919,-5.1295353682943334e-05
0.80296983,-5.1134328387402735e-05
0.80302047,-5.0967928152941455e-05
0.8030711,-5.0792553395813851e-05
0.80312173,-5.060537754648837e-05
0.80317237,-5.0404671895269233e-05
0.803223,-5.0189935794481134e-05
0.80327364,-4.9961849664896456e-05
0.80332428,-4.9721989759813503e-05
0.80337491,-4.9472653942520594e-05
0.80342554,-4.9216673371507789e-05
0.80347618,-4.8957333644396967e-05
0.80352682,-4.8697948442891944e-05
0.80357745,-4.8442145836225279e-05
0.80362808,-4.819370669679584e-05
0.80367872,-4.795671016318443e-05
0.80372935,-4.773559491908298e-05
0.80377999,-4.7535236600431248e-05
0.80383063,-4.7360986211811598e-05
0.80388126,-4.7218685794623571e-05
0.80393189,-4.7114642917609311e-05
0.80398253,-4.7055490532361681e-05
0.80403316,-4.7047992861978626e-05
0.8040838,-4.7098739462977221e-05
0.80413444,-4.7213764084128593e-05
0.80418507,-4.7398101100726894e-05
0.8042357,-4.7655269551185995e-05
0.80428634,-4.7986764089827418e-05
0.80433698,-4.8391536399797726e-05
0.80438761,-4.886559956969359e-05
0.80443824,-4.9401767019124583e-05
0.80448888,-4.9989590614628078e-05
0.80453951,-5.0615496660845171e-05
0.80459015,-5.1263235392533062e-05
0.80464079,-5.1914486014933327e-05
0.80469142,-5.2549837704735868e-05
0.80474205,-5.3149919533953283e-05
0.80479269,-5.3696324866148416e-05
0.80484332,-5.4172673973960343e-05
0.80489396,-5.4565526102700138e-05
0.80494459,-5.4865082012007873e-05
0.80499523,-5.5065574473240037e-05
0.80504586,-5.5165362494096512e-05
0.8050965,-5.5166706725955962e-05
0.80514714,-5.5075297137847432e-05
0.80519777,-5.4899667110880891e-05
0.8052484,-5.4649989449778259e-05
0.80529904,-5.4338240072888063e-05
0.80534967,-5.3976597195539717e-05
0.80540031,-5.3577123885671787e-05
0.80545095,-5.3151429803700903e-05
0.80550158,-5.2710184348311358e-05
0.80555221,-5.2262939135437225e-05
0.80560285,-5.1818084675933282e-05
0.80565349,-5.1382832436083244e-05
0.80570412,-5.0963316011801951e-05
0.80575475,-5.0565063020652432e-05
0.80580539,-5.0190133218756419e-05
0.80585602,-4.9841474602910262e-05
0.80590666,-4.9522518774449469e-05
0.8059573,-4.9233723236245504e-05
0.80600793,-4.8974256070460872e-05
0.80605856,-4.8742435326801857e-05
0.8061092,-4.8536243171294791e-05
0.80615983,-4.8353652161909846e-05
0.80621047,-4.8192878755880185e-05
0.80626111,-4.8052581212630453e-05
0.80631174,-4.7932021264167498e-05
0.80636237,-4.7831242831498077e-05
0.80641301,-4.7751151298911541e-05
0.80646365,-4.7693445218026975e-05
0.80651428,-4.7660459796957576e-05
0.80656491,-4.7654938319027852e-05
0.80661555,-4.7679722678614097e-05
0.80666618,-4.7737496424799888e-05
0.80671682,-4.7830533809026686e-05
0.80676746,-4.7960494296758941e-05
0.80681809,-4.8128277479163321e-05
0.80686872,-4.8333898017772658e-05
0.80691936,-4.8576382027752183e-05
0.80696999,-4.8853694244657803e-05
0.80702063,-4.916268739439027e-05
0.80707126,-4.9499036178511706e-05
0.8071219,-4.985717981819547e-05
0.80717253,-5.0230249354868417e-05
0.80722317,-5.0610154347958654e-05
0.80727381,-5.0987673457130169e-05
0.80732444,-5.1352697662713949e-05
0.80737507,-5.1694684570485731e-05
0.80742571,-5.2003189071331565e-05
0.80747634,-5.2268596348178177e-05
0.80752698,-5.2482819043299793e-05
0.80757762,-5.2640061842891753e-05
0.80762825,-5.2737422001553758e-05
0.80767888,-5.2775263641302334e-05
0.80772952,-5.2757325256378481e-05
0.80778015,-5.2690145968466168e-05
0.80783079,-5.2582402548307153e-05
0.80788142,-5.2444201930416488e-05
0.80793206,-5.2285865918983928e-05
0.80798269,-5.2116825565050784e-05
0.80803333,-5.1944544903280025e-05
0.80808397,-5.1774204587068677e-05
0.8081346,-5.1608214252219012e-05
0.80818523,-5.1446495348230663e-05
0.80823587,-5.1286951160299838e-05
0.8082865,-5.1126287761821402e-05
0.80833714,-5.0960692478925493e-05
0.80838778,-5.0786524130343156e-05
0.80843841,-5.060085254544682e-05
0.80848904,-5.0401813177345346e-05
0.80853968,-5.0188765490690774e-05
0.80859032,-4.9962263309645877e-05
0.80864095,-4.9723789422644575e-05
0.80869158,-4.9475560729029536e-05
0.80874222,-4.9220353557006297e-05
0.80879285,-4.8961399126576225e-05
0.80884349,-4.8702041589544995e-05
0.80889413,-4.8445810410486929e-05
0.80894476,-4.8196483574071923e-05
0.80899539,-4.795810662190622e-05
0.80904603,-4.7735074457574481e-05
0.80909666,-4.7532207779886089e-05
0.8091473,-4.7354805541443961e-05
0.80919794,-4.720865486782117e-05
0.80924857,-4.7099999747142078e-05
0.8092992,-4.7035432539728142e-05
0.80934984,-4.7021708325926758e-05
0.80940048,-4.7065444694026486e-05
0.80945111,-4.7172749199689546e-05
0.80950174,-4.7348795717740479e-05
0.80955238,-4.7597314361800986e-05
0.80960301,-4.7920089257279209e-05
0.80965365,-4.8316400329319068e-05
0.80970429,-4.878264105257264e-05
0.80975492,-4.9312024878012544e-05
0.80980555,-4.9894469754836342e-05
0.80985619,-5.0516751000988931e-05
0.80990682,-5.1162899441692305e-05
0.80995746,-5.1814758258838309e-05
0.81000809,-5.245294052844124e-05
0.81005873,-5.3058016083306317e-05
0.81010936,-5.3611385111401304e-05
0.81016,-5.4096368553854094e-05
0.81021064,-5.4499157402103417e-05
0.81026127,-5.4809519269055662e-05
0.8103119,-5.5021217741997386e-05
0.81036254,-5.5132170534994559e-05
0.81041317,-5.5144239830871667e-05
0.81046381,-5.5062775576300789e-05
0.81051445,-5.4896079581289635e-05
0.81056508,-5.4654125973409305e-05
0.81061571,-5.434872538523574e-05
0.81066635,-5.3992021795209755e-05
0.81071699,-5.3596137640539997e-05
0.81076762,-5.3172745984730258e-05
0.81081825,-5.2732614578314532e-05
0.81086889,-5.2285427254761977e-05
0.81091952,-5.1839714016266688e-05
0.81097016,-5.1402830993511274e-05
0.8110208,-5.0981028020979158e-05
0.81107143,-5.0579902595237962e-05
0.81112206,-5.0202277550499217e-05
0.8111727,-4.9850266369731535e-05
0.81122333,-4.9527861171627324e-05
0.81127397,-4.9235657468149122e-05
0.81132461,-4.8972981970883308e-05
0.81137524,-4.8738215126369118e-05
0.81142587,-4.8529356794824062e-05
0.81147651,-4.8344331586320016e-05
0.81152715,-4.8181306263872002e-05
0.81157778,-4.8038855375671176e-05
0.81162841,-4.7916141072746915e-05
0.81167905,-4.7813104291534831e-05
0.81172968,-4.7730552729686448e-05
0.81178032,-4.7670113779629249e-05
0.81183096,-4.7634075699734131e-05
0.81188159,-4.7625172729561684e-05
0.81193222,-4.7646271155932889e-05
0.81198286,-4.7700100466377948e-05
0.81203349,-4.7788999409695135e-05
0.81208413,-4.7914709260840708e-05
0.81213477,-4.807821218732325e-05
0.8121854,-4.8279606368466319e-05
0.81223603,-4.8518017886970908e-05
0.81228667,-4.8791521226445645e-05
0.81233731,-4.9097090631379484e-05
0.81238794,-4.9430539130206379e-05
0.81243857,-4.9786432949278548e-05
0.81248921,-5.0158076363033515e-05
0.81253984,-5.053751183351077e-05
0.81259048,-5.0915650936869066e-05
0.81264112,-5.1282476635541936e-05
0.81269175,-5.1627486724976111e-05
0.81274238,-5.1940208680598938e-05
0.81279302,-5.221090651073541e-05
0.81284365,-5.2431282201282755e-05
0.81289429,-5.2595235951732179e-05
0.81294492,-5.2699495672931788e-05
0.81299556,-5.2744035373241678e-05
0.81304619,-5.2732205387265635e-05
0.81309683,-5.2670272188399717e-05
0.81314747,-5.2566682167361266e-05
0.8131981,-5.243143884047176e-05
0.81324873,-5.2274909384097432e-05
0.81329937,-5.2106688757057151e-05
0.81335,-5.1934502603181643e-05
