Physical Time (s),ep_left Monitor (kg-m/s^3)
0.51703398,0.0077454985102944707
0.51708462,0.008325569025898906
0.51713526,0.0089755291977269905
0.51718589,0.0096744314428917327
0.51723652,0.010397556561962628
0.51728716,0.011116474603120128
0.51733779,0.011802789470349281
0.51738843,0.01242882531320166
0.51743907,0.012969840358463445
0.5174897,0.013406610399911352
0.51754033,0.013725623271131721
0.51759097,0.013921144946531062
0.51764161,0.013994880400808851
0.51769224,0.013955495637018553
0.51774287,0.013817312883831066
0.51779351,0.013598862441984199
0.51784414,0.01332019473357441
0.51789478,0.013001723980162335
0.51794542,0.01266302296399115
0.51799605,0.012321153111025189
0.51804668,0.011989988104127989
0.51809732,0.011679731217798093
0.51814795,0.011397071089689938
0.51819859,0.01114574213040527
0.51824923,0.010926726211379471
0.51829986,0.010738531396848187
0.51835049,0.01057818844814248
0.51840113,0.010440098274507479
0.51845177,0.010317052151499959
0.5185024,0.010203652521277392
0.51855303,0.010092944054223556
0.51860367,0.0099772670039600768
0.5186543,0.0098491024168804661
0.51870494,0.0097020451151928408
0.51875558,0.0095311953225329059
0.51880621,0.0093339328389339567
0.51885684,0.0091099771672866446
0.51890748,0.008861623549236879
0.51895811,0.008593726085439032
0.51900875,0.0083132642379369435
0.51905939,0.0080291848816796876
0.51911002,0.0077514784116339145
0.51916065,0.0074909417214530667
0.51921129,0.0072582184016874024
0.51926193,0.0070634652411517822
0.51931256,0.006915675426610134
0.51936319,0.0068224738938043794
0.51941383,0.0067898867433066334
0.51946446,0.0068220798225083106
0.5195151,0.0069212253030309966
0.51956574,0.0070873758211430476
0.51961637,0.0073184305800250982
0.519667,0.0076100559660676635
0.51971764,0.0079554444103220393
0.51976828,0.0083453095403678724
0.51981891,0.0087677994823630954
0.51986954,0.0092090100101731315
0.51992018,0.0096530015847469119
0.51997081,0.010083100339435807
0.52002145,0.010482514906787609
0.52007209,0.010836231151278908
0.52012272,0.011132148688970021
0.52017335,0.011362351890651439
0.52022399,0.011524115289310143
0.52027462,0.011620442631228169
0.52032526,0.01165979026202885
0.5203759,0.011655074933213669
0.52042653,0.011621861820032497
0.52047716,0.011576751142174418
0.5205278,0.011535526762442948
0.52057844,0.011511325059518454
0.52062907,0.01151299184783899
0.5206797,0.011544482057265687
0.52073034,0.011604863428140832
0.52078097,0.011688672222075003
0.52083161,0.011786806021045614
0.52088225,0.011887817642688658
0.52093288,0.011979205897104576
0.52098351,0.012048748475021333
0.52103415,0.012085480171271437
0.52108478,0.012080380103376157
0.52113542,0.012026851249741243
0.52118606,0.011920911150320046
0.52123669,0.011760995095999533
0.52128732,0.011547639601795936
0.52133796,0.011283241732471871
0.5213886,0.010971696506419583
0.52143923,0.010618279555576796
0.52148986,0.010229146896322375
0.5215405,0.0098111798916283143
0.52159113,0.0093727323474103331
0.52164177,0.0089226958177149804
0.52169241,0.0084711206964144369
0.52174304,0.0080295806619035282
0.52179367,0.007609335895450659
0.52184431,0.0072225223855782068
0.52189494,0.0068819117643750174
0.52194558,0.0066000053563314218
0.52199622,0.0063889394386112078
0.52204685,0.00625993842620163
0.52209748,0.0062225614872891775
0.52214812,0.0062844274065154155
0.52219876,0.00645057786452502
0.52224939,0.0067228231806424352
0.52230002,0.0070992244780868421
0.52235066,0.0075734895527737184
0.52240129,0.0081348257915513679
0.52245193,0.0087677282677698538
0.52250257,0.0094517538047799131
0.5225532,0.010162716251160879
0.52260383,0.01087245416496186
0.52265447,0.011552610810836578
0.52270511,0.012175433086731365
0.52275574,0.012716283341527043
0.52280637,0.013154938560317202
0.52285701,0.013477374930309996
0.52290764,0.013677029123816322
0.52295828,0.013754794679155941
0.52300892,0.01371867888708697
0.52305955,0.013582493014000075
0.52311018,0.013364416325430636
0.52316082,0.013084425937205222
0.52321145,0.012762942677484432
0.52326209,0.012419771923765619
0.52331273,0.012072213879685481
0.52336336,0.011734516101747017
0.52341399,0.011417297607409236
0.52346463,0.011127477784217129
0.52351527,0.010869128436630555
