Physical Time (s),aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv1,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv2,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv3,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv4,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv5,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv6,aphi_alt_flux_bot Monitor (kg-m/s^3): bot_cv7
0.72499193,-9.1490174893949722e-08,-1.3370456923211333e-07,4.3878156532432021e-08,3.1791699663112868e-07,5.4625690450428076e-07,8.5506757045935049e-07,6.0460096272244509e-07
0.72504256,-8.0039568888848544e-08,-1.1691971541386602e-07,5.2944270075428245e-08,3.3579130937498874e-07,5.6585696477013306e-07,8.6837008270188127e-07,6.1914973579652789e-07
0.7250932,-6.2574974819637785e-08,-9.2384824825165084e-08,7.1703994128775156e-08,3.6439762441336845e-07,6.0011701030989564e-07,8.9805906175820774e-07,6.4927195309374006e-07
0.72514384,-4.285054215485235e-08,-6.4889490472554067e-08,9.3925381704745727e-08,3.9363259412383378e-07,6.396516458928709e-07,9.3217576279789107e-07,6.8394472872814877e-07
0.72519447,-2.3434951166650892e-08,-3.7422161354988865e-08,1.1592959764691384e-07,4.2066583037781972e-07,6.7822512485472972e-07,9.6478151742264428e-07,7.1759604706244864e-07
0.7252451,-5.2966121085397612e-09,-1.1255300555132715e-08,1.363886243348695e-07,4.4408833199154363e-07,7.1345492184266796e-07,9.9382370557745543e-07,7.4824126959919924e-07
0.72529574,1.1685115665243062e-08,1.4068742036046391e-08,1.559260920832256e-07,4.6503802250417117e-07,7.4647484285333252e-07,1.0215284059492606e-06,7.7781720055046016e-07
0.72534637,2.75755281261433e-08,3.8439896778795747e-08,1.7581704819797339e-07,4.8421906313435972e-07,7.7854125493469035e-07,1.0493506770891898e-06,8.0755067681799202e-07
0.72539701,4.254539543323466e-08,6.2099531595502013e-08,1.9629622583464117e-07,5.0275618412964036e-07,8.1113033494566388e-07,1.0790706777772506e-06,8.3899545777534545e-07
0.72544765,5.5657333561159047e-08,8.3929368355580045e-08,2.1625358997603251e-07,5.1995616794651424e-07,8.4342001074318618e-07,1.1102550202817605e-06,8.7155934267945367e-07
0.72549828,6.8547502629028735e-08,1.0598369373347316e-07,2.3804739855634125e-07,5.3864584703174933e-07,8.7808066958923982e-07,1.1456360031654901e-06,9.0787208987040152e-07
0.72554891,8.141059848549325e-08,1.2828468164551332e-07,2.6155734897792181e-07,5.5898931584645893e-07,9.1495486374624564e-07,1.1849721682945074e-06,9.4762736108436075e-07
0.72559955,9.4924496352062464e-08,1.5144052957051443e-07,2.8747726407469603e-07,5.816610173372267e-07,9.5435545902609012e-07,1.2283734524803403e-06,9.9091874798290597e-07
0.72565019,1.072507269202003e-07,1.7319564421951342e-07,3.1285463155079934e-07,6.0294567324997823e-07,9.9155206997899946e-07,1.2702709148055856e-06,1.0325189482454274e-06
0.72570082,1.1765950707907296e-07,1.9246041982573716e-07,3.3600062698087568e-07,6.2051192787019887e-07,1.0233914606001942e-06,1.3067518299330911e-06,1.068783765684922e-06
0.72575145,1.2563807356703128e-07,2.0860160769284014e-07,3.5610657650714446e-07,6.3387644942613464e-07,1.0488382947852389e-06,1.3364558290335249e-06,1.0983688789565881e-06
0.72580209,1.332387018562526e-07,2.2365376017848885e-07,3.7520290130496623e-07,6.4524884825098395e-07,1.070158242497935e-06,1.361527617168184e-06,1.1233493185544511e-06
0.72585272,1.4153581526281698e-07,2.3876449057687347e-07,3.9455057014591979e-07,6.5632081192128171e-07,1.0894522717442142e-06,1.3841552457184241e-06,1.1457553822800459e-06
0.72590336,1.4827603627978088e-07,2.5167764117812532e-07,4.1192300864828916e-07,6.6487527904878919e-07,1.1049424415873601e-06,1.4025167279904891e-06,1.1636725389531063e-06
0.725954,1.5463536760268537e-07,2.6342662848688261e-07,4.2821519525751273e-07,6.7234912039228477e-07,1.1176640719295464e-06,1.4175480872216268e-06,1.1780480968752603e-06
0.72600463,1.6019409063260451e-07,2.7324949702409297e-07,4.4227853817455438e-07,6.7748227256856561e-07,1.1259809607903115e-06,1.4272880177437709e-06,1.187068451574793e-06
0.72605526,1.6560723064229775e-07,2.8232433700761209e-07,4.5535882860773169e-07,6.8191510655692833e-07,1.1318761124581041e-06,1.43397151635517e-06,1.1928443571087378e-06
0.7261059,1.7079073284487475e-07,2.9048264019344389e-07,4.6706762964310075e-07,6.8541071069281951e-07,1.1353642726699234e-06,1.4378697156760801e-06,1.1955761296491626e-06
0.72615653,1.7523460879194309e-07,2.9641969716915874e-07,4.7725695418960281e-07,6.878591552830373e-07,1.1368995268491326e-06,1.4392965960417641e-06,1.1955425380597685e-06
0.72620717,1.7859701583322694e-07,3.0053850306137583e-07,4.8593317793823451e-07,6.8914800663076486e-07,1.1364131719390733e-06,1.4385289605132904e-06,1.1930307000906381e-06
0.72625781,1.8079195681614072e-07,3.0413907290968161e-07,4.9334366465033538e-07,6.892606835431259e-07,1.1342083725235116e-06,1.4359155656884757e-06,1.1884017803120775e-06
0.72630844,1.8177631328398616e-07,3.0563244372641698e-07,4.9764912415687972e-07,6.8802454719720644e-07,1.1301693987645086e-06,1.4315541262403744e-06,1.1818025421294465e-06
0.72635907,1.8173730806595953e-07,3.053617690461149e-07,4.996308465003984e-07,6.8562325293425925e-07,1.1242563049115276e-06,1.4255705960584231e-06,1.173431105439642e-06
0.72640971,1.8094077927310438e-07,3.0381267101006357e-07,4.9974066108560545e-07,6.824120506000536e-07,1.1165070834401175e-06,1.4181399736751866e-06,1.1635593611996305e-06
0.72646035,1.7970659154809126e-07,3.0140499431845029e-07,4.9841792280963747e-07,6.7894221563642234e-07,1.107074237526976e-06,1.4094679962029713e-06,1.1524882893004912e-06
0.72651098,1.7837695095928259e-07,2.9850238515400229e-07,4.9609843352848644e-07,6.7533086043129017e-07,1.0963098912636138e-06,1.399977950813634e-06,1.1407068400574095e-06
0.72656161,1.7732438908350783e-07,2.9556774509994615e-07,4.9340989947788934e-07,6.7169645333130742e-07,1.0849871696573722e-06,1.3905272916221229e-06,1.129108986527038e-06
0.72661225,1.7666288364049796e-07,2.928013732868408e-07,4.9054481518455391e-07,6.6728057055790818e-07,1.0734111057891739e-06,1.3814479900881247e-06,1.1180749619731486e-06
0.72666288,1.7636018898036781e-07,2.9032585679618491e-07,4.876236921861687e-07,6.626925281873239e-07,1.0619435880456211e-06,1.3731278420740212e-06,1.1080223467161246e-06
0.72671352,1.767599894978678e-07,2.8865049229225481e-07,4.8510291422033731e-07,6.5876224343612021e-07,1.0512421545158028e-06,1.366214047583792e-06,1.0996136641728816e-06
0.72676416,1.7749748658816783e-07,2.8750062731234991e-07,4.8256422398291225e-07,6.5527539583933511e-07,1.0408256438571734e-06,1.360104761265048e-06,1.0923219928447532e-06
0.72681479,1.7781515212994476e-07,2.8617749963444109e-07,4.7925544659809564e-07,6.5168594474400884e-07,1.0300190831757515e-06,1.3540419844758603e-06,1.0854190762598701e-06
0.72686542,1.7778628619414433e-07,2.8474716279066585e-07,4.7522832309775682e-07,6.4816158386271807e-07,1.0189363775661151e-06,1.3480352462866933e-06,1.078929653873864e-06
0.72691606,1.7749428710499092e-07,2.8324608899420095e-07,4.7059840082776026e-07,6.4482918213230923e-07,1.0077826972164687e-06,1.3421721961809057e-06,1.0729412995383118e-06
0.72696669,1.7648324726913768e-07,2.8113877290620628e-07,4.6571816055060833e-07,6.4121455301643684e-07,9.9619932376348211e-07,1.3359787994347929e-06,1.0669658744098036e-06
0.72701733,1.7459771361794765e-07,2.7820456567284616e-07,4.6059023257390137e-07,6.371462178234354e-07,9.8417971617532348e-07,1.329337671364381e-06,1.0608344617182721e-06
0.72706797,1.7178441066424128e-07,2.7435615497351344e-07,4.5454604550489067e-07,6.3252009674840796e-07,9.7184562733302517e-07,1.3222863505640094e-06,1.0545379392042092e-06
0.7271186,1.6808771295275312e-07,2.6961750296099625e-07,4.4735638632951522e-07,6.2722453237389236e-07,9.5923753122610628e-07,1.3147345061513861e-06,1.0479429336485551e-06
0.72716923,1.6345902193057793e-07,2.6396472009484028e-07,4.3891348981533799e-07,6.2113561744788656e-07,9.4639792987127816e-07,1.3066210061561449e-06,1.0409219218033399e-06
0.72721987,1.5781780521995246e-07,2.5738749917252233e-07,4.2895495158448397e-07,6.1420196606470116e-07,9.3344605977430874e-07,1.2980306857030189e-06,1.0334701360070353e-06
0.72727051,1.5128059222662675e-07,2.5008238057999605e-07,4.1757894001237968e-07,6.0654536228187356e-07,9.2063118499912043e-07,1.2891743092833738e-06,1.0257152077911139e-06
0.72732114,1.4394858833904124e-07,2.4224536086376412e-07,4.0542352040932226e-07,5.9828890037144833e-07,9.0814321825103876e-07,1.2801951767908396e-06,1.0177229949508569e-06
0.72737177,1.357267466389972e-07,2.3382195476425901e-07,3.9263869559765467e-07,5.8934236750787065e-07,8.959377497599299e-07,1.2710206914136803e-06,1.0093501533110779e-06
0.72742241,1.2674780972491876e-07,2.2500981024614918e-07,3.7943045023179533e-07,5.7974146427033458e-07,8.8399716007380473e-07,1.2615800366242532e-06,1.0004915720315333e-06
0.72747304,1.1776837246650768e-07,2.1662164629824753e-07,3.666686818756613e-07,5.7023286409395782e-07,8.7298804937832716e-07,1.2525477231328714e-06,9.9181275860713954e-07
0.72752368,1.0919311567028463e-07,2.0906725876069092e-07,3.5482536722220881e-07,5.6125623933733606e-07,8.6330265656089882e-07,1.2445054158229062e-06,9.8386004531124715e-07
0.72757432,1.0130181395676019e-07,2.0261721542395064e-07,3.4424156244565539e-07,5.5315637848806663e-07,8.5522995676706702e-07,1.2376419600671159e-06,9.7679665082435939e-07
0.72762495,9.3791437642949563e-08,1.9688482314300132e-07,3.3457824949634153e-07,5.4561889881144344e-07,8.4839646120386492e-07,1.2315560639695228e-06,9.7022862431765971e-07
0.72767558,8.7545690634228687e-08,1.9274931804432496e-07,3.269931772277043e-07,5.3961861234285824e-07,8.4371218744356259e-07,1.2271602150582802e-06,9.6506091346123132e-07
0.72772622,8.2416585301680187e-08,1.8991079355447073e-07,3.2140861593293482e-07,5.3481959306925879e-07,8.4074015150549054e-07,1.2240239831287114e-06,9.6090614458668301e-07
0.72777686,7.8350123097986948e-08,1.8827801473782558e-07,3.1739432450543496e-07,5.3186147298861264e-07,8.3967294845509386e-07,1.2221250909913965e-06,9.5777485023336181e-07
0.72782749,7.5233517844466046e-08,1.8767233266130996e-07,3.1467855615189234e-07,5.2980325418806899e-07,8.4027549505398815e-07,1.2210530093883413e-06,9.5529754781706353e-07
0.72787812,7.3316254947772244e-08,1.8829048061707255e-07,3.1344377315425307e-07,5.2865888668746555e-07,8.4225794439755458e-07,1.2208707928257792e-06,9.5359707945962417e-07
0.72792876,7.2471570830838409e-08,1.8996996274236728e-07,3.1354862836371907e-07,5.2820856751021552e-07,8.4514247559176558e-07,1.2212706745777393e-06,9.5240458650925663e-07
0.72797939,7.2602631052808921e-08,1.9260761642606746e-07,3.1494166011330143e-07,5.283378744434561e-07,8.4867990833179825e-07,1.2221243804573701e-06,9.5163186072243035e-07
0.72803003,7.3602928511496678e-08,1.9609665837612881e-07,3.1759190085802477e-07,5.2895598182064197e-07,8.5267651959267992e-07,1.2233383320291029e-06,9.5123125341960601e-07
0.72808067,7.5421966966264912e-08,2.0037717129789249e-07,3.2156422448449549e-07,5.3009260333572158e-07,8.5704362204209019e-07,1.2249056641094923e-06,9.5125088132197365e-07
0.7281313,7.8058526468088683e-08,2.0542738613306438e-07,3.2699172051544013e-07,5.3181928702246502e-07,8.6169993953136551e-07,1.2267861328322073e-06,9.5166435666906763e-07
0.72818193,8.1578505847520861e-08,2.1140970245761557e-07,3.3407101319646706e-07,5.3432585963502209e-07,8.6670501558496241e-07,1.2291200567437611e-06,9.5263869048573226e-07
0.72823257,8.5924703731853094e-08,2.1822163319225763e-07,3.4285197787586097e-07,5.3771128207345767e-07,8.7201166249719715e-07,1.2319102366822201e-06,9.5419601749540242e-07
0.7282832,9.0955395044393248e-08,2.2559238422677316e-07,3.5323814111240835e-07,5.420181023138999e-07,8.7754186588353689e-07,1.2350904943977343e-06,9.5628050584519146e-07
0.72833384,9.6113415595159513e-08,2.3282928180314548e-07,3.6463581121413127e-07,5.4684217263161731e-07,8.8278270830561203e-07,1.2381799524664748e-06,9.584204461846399e-07
0.72838448,1.0035192895742989e-07,2.3869227573557958e-07,3.7567308653879374e-07,5.5088312708954703e-07,8.8603138866028146e-07,1.2394553602137628e-06,9.5900186133174461e-07
0.72843511,1.0338737156731267e-07,2.4281321880153491e-07,3.8598256972693068e-07,5.5419199509993676e-07,8.8756427038010187e-07,1.239157079604874e-06,9.5819594811759116e-07
0.72848574,1.0567107250442264e-07,2.4557426778134868e-07,3.9583130354650707e-07,5.5732803067578594e-07,8.8813369222140959e-07,1.238017985956506e-06,9.5667875338462876e-07
0.72853638,1.0734225198071451e-07,2.4706595186468525e-07,4.0517614758500154e-07,5.6060526982091917e-07,8.8821234079365187e-07,1.2364421539245848e-06,9.5482427864247674e-07
0.72858702,1.0513016623074892e-07,2.4311969536271245e-07,4.0788509733689331e-07,5.5556993901900438e-07,8.7700852495985025e-07,1.2217336182026051e-06,9.4127879811440848e-07
0.72863765,1.1284048049991721e-07,2.5096651524146648e-07,4.2839379902281695e-07,5.7704949330551632e-07,8.9987709593566465e-07,1.2469831119534867e-06,9.6353925992583493e-07
0.72868828,1.1529121238633957e-07,2.5153226661344317e-07,4.3919886190244363e-07,5.8607926249178155e-07,9.0663539751299206e-07,1.2533387661531547e-06,9.6896731060719425e-07
0.72873892,1.1581149280208227e-07,2.4894147148578864e-07,4.459406504968698e-07,5.9056065343707281e-07,9.077427047224377e-07,1.2530161508971536e-06,9.6850856650227494e-07
0.72878955,1.1627019358470063e-07,2.4549813217997928e-07,4.5133795707949496e-07,5.9399746276544213e-07,9.0779255490729649e-07,1.2513098732500891e-06,9.6697048104843565e-07
0.72884019,1.1850148029624276e-07,2.4399412147893394e-07,4.5978231599918467e-07,6.0300125413735876e-07,9.1586931811423729e-07,1.2591413509388367e-06,9.7399545819721675e-07
0.72889083,1.2445760736952952e-07,2.4679068284638363e-07,4.7459418071468356e-07,6.2221990400393907e-07,9.3811595242819381e-07,1.2838213041048676e-06,9.9611735248498007e-07
0.72894146,1.1683827989063146e-07,2.3209938639038633e-07,4.6429864008411163e-07,6.0664456723978606e-07,9.1594391644262559e-07,1.2566146060190983e-06,9.7186298533859554e-07
0.72899209,1.1354464486169778e-07,2.2238211040496628e-07,4.6086013802053243e-07,6.0148277729101169e-07,9.0782756776248112e-07,1.2461796199239388e-06,9.6272322800442246e-07
0.72904273,1.1362237288827882e-07,2.165109773396624e-07,4.6268034267256669e-07,6.0446789163824566e-07,9.1072639063627827e-07,1.2490628020560079e-06,9.6560738234970391e-07
0.72909336,1.1557691886744308e-07,2.1265996736323196e-07,4.6718073466606726e-07,6.1202429786213572e-07,9.1987366222218017e-07,1.2597689669949519e-06,9.755895989314008e-07
0.729144,1.192698583074004e-07,2.1061933073415302e-07,4.7396359736536768e-07,6.2360003828599853e-07,9.3436200868943753e-07,1.2772605475716441e-06,9.9176717776611612e-07
0.72919464,1.2079948618117255e-07,2.0558659998017814e-07,4.761330553234709e-07,6.294906872430423e-07,9.4146429233184238e-07,1.2866018794957462e-06,1.000755927238816e-06
0.72924527,1.2118186256150792e-07,1.9883992250150799e-07,4.7548130609357776e-07,6.3243440062611863e-07,9.4469008445628115e-07,1.2919293730988015e-06,1.0062357599625246e-06
0.7292959,1.2001005785337118e-07,1.8986285157353617e-07,4.7146561059325969e-07,6.3222415330764481e-07,9.4403274563670352e-07,1.2933856405603887e-06,1.0082016212730915e-06
0.72934654,1.1762174718969742e-07,1.7936011659414248e-07,4.6491995573368009e-07,6.2985441151750897e-07,9.4053394149529364e-07,1.2920152299418576e-06,1.0076564929337956e-06
0.72939718,1.1292573138101917e-07,1.660840095000463e-07,4.5437467033088263e-07,6.2388448012454338e-07,9.3276014532498065e-07,1.2863207120436097e-06,1.0030769443373518e-06
0.72944781,1.0601161479187036e-07,1.5020833451787445e-07,4.3995106011277307e-07,6.1445524942207237e-07,9.2091519232896853e-07,1.2764158627055551e-06,9.9455212578357562e-07
0.72949844,9.7375462466236863e-08,1.324173101876088e-07,4.2237054824736906e-07,6.023141861008084e-07,9.0581983605112324e-07,1.2630595663983146e-06,9.8280087465530845e-07
0.72954908,8.5747765269579885e-08,1.1130717629037022e-07,4.0006593355102614e-07,5.858160452188616e-07,8.8584427018395716e-07,1.244538530088871e-06,9.6606361267744984e-07
0.72959971,7.2917422340060977e-08,8.9017892773060516e-08,3.753081437505123e-07,5.6719490288039607e-07,8.6328344217305998e-07,1.2230807502675398e-06,9.4652818865329739e-07
0.72965035,5.9278731893916963e-08,6.5987474476600299e-08,3.4853698381632084e-07,5.4682653551473325e-07,8.3860307077905117e-07,1.1990660697819318e-06,9.2451531319080896e-07
0.72970099,4.4831508101955737e-08,4.2335264658314205e-08,3.1990754321860739e-07,5.2478788721689924e-07,8.1193286984385649e-07,1.1725295838131964e-06,9.0002029245334313e-07
0.72975162,2.9629446470855434e-08,1.8258589189898417e-08,2.8969706637127043e-07,5.0131865034077699e-07,7.835433511759745e-07,1.143644640449011e-06,8.7318676498045727e-07
0.72980225,1.3579044229235504e-08,-6.132700102882706e-09,2.5814332930222243e-07,4.7668593789361324e-07,7.5367462816171146e-07,1.1126277762164681e-06,8.4419018809225278e-07
0.72985289,-2.9923971321568221e-09,-3.0343000690826687e-08,2.2586411696302917e-07,4.5157102390412664e-07,7.2303346467935108e-07,1.0801680031701403e-06,8.1369061224759649e-07
0.72990352,-1.8840696757433364e-08,-5.2791853248703481e-08,1.9489028570344217e-07,4.2862834658370647e-07,6.9494039491198449e-07,1.0499327105102854e-06,7.8510548346255166e-07
0.72995416,-3.4068386074435848e-08,-7.3650205916776267e-08,1.646737407879152e-07,4.0657204195882516e-07,6.677605523753846e-07,1.0198806226668144e-06,7.566501630712855e-07
0.73000479,-4.8163745784359797e-08,-9.2402875092643468e-08,1.3798340363213942e-07,3.8594685745591497e-07,6.4210253239914145e-07,9.9056959381290198e-07,7.289334151176983e-07
0.73005543,-6.2021201459835153e-08,-1.1041921784949884e-07,1.1249924231167455e-07,3.6397443731546927e-07,6.1435219222824404e-07,9.576353313950353e-07,6.980958346761996e-07
0.73010606,-7.3875004814180463e-08,-1.2596590974564198e-07,9.0437522691249446e-08,3.4661665694084064e-07,5.8945723642782228e-07,9.2669510927558058e-07,6.6936009409841229e-07
0.7301567,-8.2905894024693274e-08,-1.3685593265720094e-07,7.2688657858433716e-08,3.3392807682227543e-07,5.692255432825001e-07,8.997353642390399e-07,6.4465131400235448e-07
0.73020734,-8.7823446045327772e-08,-1.4048442442100217e-07,6.1029496071584471e-08,3.277859006140676e-07,5.5692287604117183e-07,8.8051750840981642e-07,6.2748600461706835e-07
0.73025797,-8.8323534426630108e-08,-1.3760670419893949e-07,5.5871732626356578e-08,3.2833314306358168e-07,5.5335672560106464e-07,8.7007119562371361e-07,6.1884360029068846e-07
0.7303086,-8.3835069257926054e-08,-1.2844478671593522e-07,5.6098586528962605e-08,3.3694354553267641e-07,5.6023812436839757e-07,8.7026041046213505e-07,6.2060849579161417e-07
0.73035924,-7.3201877510527867e-08,-1.1241537039693463e-07,6.3969539951007358e-08,3.5363679813002667e-07,5.7783128717036479e-07,8.8162236089636866e-07,6.3329383927971244e-07
0.73040987,-5.6282327724799551e-08,-8.8233150557100089e-08,8.1966720471201463e-08,3.8156982131459008e-07,6.1069327189237831e-07,9.0999847859209695e-07,6.6214000746551125e-07
0.73046051,-3.7238445027497725e-08,-6.117522336893852e-08,1.0332652779578329e-07,4.0994905528002348e-07,6.4879228922612616e-07,9.4263914056915636e-07,6.9537670737803995e-07
0.73051115,-1.7770419254779719e-08,-3.342074613098813e-08,1.2522034102097224e-07,4.3675910191608188e-07,6.8657885585065939e-07,9.7440036141326873e-07,7.2823719110340916e-07
0.73056178,5.0504072025381008e-10,-6.8568266395979391e-09,1.4599795338842522e-07,4.6061763902345933e-07,7.2194373969324922e-07,1.0036860628345219e-06,7.5907208758839528e-07
0.73061241,1.7275440224287028e-08,1.83946719706776e-08,1.6534155708237981e-07,4.812360534444102e-07,7.5448394309945504e-07,1.0304862417417049e-06,7.8778608148948712e-07
0.73066305,3.2892258519466497e-08,4.2542162453804026e-08,1.8491062532177153e-07,4.9989148883268327e-07,7.8565386222445534e-07,1.0571357781815596e-06,8.1642459065090774e-07
0.73071369,4.7636804876835982e-08,6.595593996731356e-08,2.0505544303104653e-07,5.1785694154992399e-07,8.1727947970244653e-07,1.0856240822842936e-06,8.4673509585494468e-07
0.73076432,6.1418025261631284e-08,8.8625631410606157e-08,2.2591651953779032e-07,5.3576603328842864e-07,8.4995448763597529e-07,1.11695163568502e-06,8.7955106512436991e-07
0.73081495,7.4358053315750712e-08,1.1069280293873761e-07,2.4774684446957084e-07,5.5418499042515411e-07,8.8402738366524553e-07,1.1515344868942422e-06,9.1517873127343576e-07
0.73086559,8.7036037017191117e-08,1.3267572275412263e-07,2.7097795606976873e-07,5.7390097801369999e-07,9.1999710144191048e-07,1.1897938464961082e-06,9.5396527344923622e-07
0.73091622,1.0047192784213977e-07,1.5560959798859801e-07,2.9681172102465651e-07,5.9620847599269523e-07,9.5889928185369981e-07,1.2326461950197895e-06,9.9677383017088685e-07
0.73096686,1.1325414049490136e-07,1.777848445502517e-07,3.2291178053331807e-07,6.1822535595574447e-07,9.9701630957128362e-07,1.2756504987038388e-06,1.0394227135049149e-06
0.7310175,1.2415881662608415e-07,1.9759862005547202e-07,3.4685212916087216e-07,6.3677219201780369e-07,1.0301510315682098e-06,1.3136904745717606e-06,1.0771435178164273e-06
0.73106813,1.3270140221908107e-07,2.1443829752545495e-07,3.6770364993274209e-07,6.5115100121615628e-07,1.0569516883067952e-06,1.3450075349195126e-06,1.1082561802607632e-06
0.73111876,1.4064642000672477e-07,2.3004372432579563e-07,3.871627520689297e-07,6.6320431411250825e-07,1.0792972913386042e-06,1.3713205705000427e-06,1.1344193424986972e-06
0.7311694,1.4979277575346553e-07,2.4627735135362152e-07,4.0725425860596286e-07,6.7541633102287812e-07,1.0999906831348489e-06,1.3955022773998274e-06,1.1583424777975897e-06
0.73122003,1.5725170224039906e-07,2.6022234095892976e-07,4.2519108810084768e-07,6.849530998512099e-07,1.1167574103056888e-06,1.4152700492181776e-06,1.1776439426224628e-06
0.73127067,1.6354545749750829e-07,2.7226601285723692e-07,4.4131735835301875e-07,6.9266216727019476e-07,1.1300270797782844e-06,1.4309607703142777e-06,1.1926765652636346e-06
0.73132131,1.6900249628360028e-07,2.8231678087472131e-07,4.5524786123445541e-07,6.97993847970797e-07,1.1389492829927811e-06,1.4414211943003154e-06,1.2024081470003815e-06
0.73137194,1.7402133373280233e-07,2.9133550466675682e-07,4.6801693953897171e-07,7.0225397591148458e-07,1.1451097802649167e-06,1.4484177292493451e-06,1.208485613312351e-06
0.73142257,1.7889407398724595e-07,2.9952238512026867e-07,4.7964849800463718e-07,7.0561189703965314e-07,1.1489493312487692e-06,1.4526493846366152e-06,1.2115506920301508e-06
0.73147321,1.8328913905700161e-07,3.0577239841308937e-07,4.9010349197688938e-07,7.0808115551750577e-07,1.1509952564354423e-06,1.4545176232611367e-06,1.2119750197974518e-06
0.73152385,1.8689541890283835e-07,3.1040169871323472e-07,4.9930292235062891e-07,7.095328804797387e-07,1.1511152662846839e-06,1.4543147865824995e-06,1.2100261032665746e-06
0.73157448,1.8948795561384121e-07,3.1458824057541842e-07,5.0730752540855742e-07,7.0982247539549627e-07,1.1495806380534717e-06,1.4522445311329925e-06,1.2059222556609497e-06
0.73162511,1.9082772814211636e-07,3.1653658005650026e-07,5.1207087012187474e-07,7.0864852247512409e-07,1.1461288759429642e-06,1.4482783983661761e-06,1.1996859906508579e-06
0.73167575,1.9097752434240431e-07,3.1641899592215877e-07,5.1434041851952085e-07,7.0608682086356115e-07,1.1406911730703467e-06,1.442546821492991e-06,1.1915331169813023e-06
0.73172638,1.9016940763780234e-07,3.1481688731254096e-07,5.145576290957153e-07,7.0249940044564732e-07,1.1332897270098511e-06,1.4352073804168257e-06,1.1817106567893294e-06
0.73177702,1.8876644667063467e-07,3.1223897795153325e-07,5.1316789010062709e-07,6.9846000574182281e-07,1.1240572134073795e-06,1.4264633009288092e-06,1.1705098759025761e-06
0.73182766,1.8723766400961096e-07,3.0917224084852567e-07,5.1071502693672296e-07,6.9438247396686643e-07,1.1134948622224097e-06,1.4169223301054654e-06,1.158597626097491e-06
0.73187829,1.859054486446438e-07,3.0595608599919178e-07,5.0765444327135923e-07,6.9012399336515386e-07,1.1020351688424773e-06,1.4070872523864221e-06,1.1465570968684463e-06
0.73192892,1.8493620003639308e-07,3.0280466164353789e-07,5.0423056291265363e-07,6.8495609661732988e-07,1.0900189298636137e-06,1.3973180658608933e-06,1.1347923019398939e-06
0.73197956,1.8432945168814026e-07,2.9986829055371797e-07,5.0065653261961202e-07,6.7957744245543176e-07,1.0779363242606085e-06,1.3881561545424404e-06,1.1238549004745138e-06
0.73203019,1.8442793180876265e-07,2.9768855881507971e-07,4.9748979815944267e-07,6.7489282370486694e-07,1.0666631494875966e-06,1.3804997366635792e-06,1.1146456124784827e-06
0.73208083,1.8495061143726317e-07,2.9610163895423976e-07,4.9441207727040559e-07,6.7072317622811317e-07,1.0557899215596015e-06,1.3737816429099662e-06,1.1066837748698674e-06
0.73213147,1.8509678281429238e-07,2.9440874844492921e-07,4.9064737123442029e-07,6.6647706586520394e-07,1.0446205984665022e-06,1.3672030964487598e-06,1.0992030631065476e-06
0.7321821,1.8487243730083406e-07,2.9264896355863677e-07,4.8617749510522986e-07,6.6225577284055343e-07,1.0331620495930255e-06,1.3606824689117046e-06,1.0921425478247013e-06
0.73223273,1.8437144440454685e-07,2.9089578375477247e-07,4.8137800684030942e-07,6.5820460559927854e-07,1.0216431519709674e-06,1.3543236450251994e-06,1.0856103717155667e-06
0.73228337,1.8319235250718273e-07,2.8867183209551194e-07,4.7673351020867846e-07,6.5391437225252206e-07,1.0097472912201002e-06,1.347676959867636e-06,1.0791300405031283e-06
0.73233401,1.8115870107530392e-07,2.8572120504069011e-07,4.7143714214404494e-07,6.4917589592126732e-07,9.9740037689570988e-07,1.3405475206672211e-06,1.0724729324070438e-06
0.73238464,1.7819993979259955e-07,2.8191056986602116e-07,4.650405138687154e-07,6.4386692798027237e-07,9.8468245924805918e-07,1.3329291993458937e-06,1.0655859423985977e-06
0.73243527,1.7434084109042203e-07,2.7722321370762562e-07,4.5746367802135616e-07,6.379045666749869e-07,9.7169022789858312e-07,1.3248219079994976e-06,1.0584175853413645e-06
0.73248591,1.6957649507027923e-07,2.7164376766625703e-07,4.4871299421142631e-07,6.3116893601976928e-07,9.5844446586376168e-07,1.3161451641323456e-06,1.0508262571297269e-06
0.73253654,1.6374154396719613e-07,2.6504678359031429e-07,4.3874814831190589e-07,6.2348717380500253e-07,9.4491885567298932e-07,1.3068192246612403e-06,1.0426582249717512e-06
0.73258718,1.5697024306871212e-07,2.5763570843811383e-07,4.2744571203077465e-07,6.1503880001093919e-07,9.3142823225657561e-07,1.2971358256401791e-06,1.0341112946306754e-06
0.73263782,1.4946695684163758e-07,2.496974374689016e-07,4.1507959981639879e-07,6.0605517073654292e-07,9.1826850745769803e-07,1.2873603677385167e-06,1.0253699639213041e-06
0.73268845,1.4103335729782106e-07,2.4104795896706314e-07,4.0195151066839719e-07,5.9634228676800307e-07,9.0527729956046038e-07,1.2772955876076252e-06,1.0161770555181008e-06
