Physical Time (s),enth_flux_viscous_right Monitor (kg-m/s^3): right_cv1,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv2,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv3,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv4,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv5,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv6,enth_flux_viscous_right Monitor (kg-m/s^3): right_cv7
0.00673445,0.001707927695534753,7.1156873026576933e-06,8.3175781233415654e-08,-9.7404321237997137e-08,-6.6944582885238197e-08,-2.3043329764836535e-08,5.3268672568852928e-08
0.00678509,0.0017595849974680188,7.1917838503294882e-06,7.4417391497422996e-08,-1.0287220244421774e-07,-6.7212301155227734e-08,-2.4458755952416613e-08,5.0737114439992366e-08
0.00683572,0.0018110547092395699,7.2702106041208362e-06,6.542475820823826e-08,-1.0729652331344722e-07,-6.8205324499025191e-08,-2.5282995072698261e-08,4.7891175555011484e-08
0.00688636,0.0018619419213725739,7.3489328957465753e-06,5.6597754776521811e-08,-1.1083517013045174e-07,-6.9889554856732595e-08,-2.5474725299557996e-08,4.4963026068236457e-08
0.00693699,0.0019121675797793476,7.4267397104819997e-06,4.8409473231418846e-08,-1.1368902901766776e-07,-7.2269185381099677e-08,-2.5081106140034698e-08,4.2067719733923691e-08
0.00698763,0.0019619008408634994,7.5008726269218904e-06,4.1350333372794592e-08,-1.1607555321566893e-07,-7.5245276225239433e-08,-2.4255719034336772e-08,3.9254366878485007e-08
0.00703827,0.0020115347101529063,7.5721696470352872e-06,3.5859009904558617e-08,-1.1821571587222146e-07,-7.8598387989976852e-08,-2.3229765413677585e-08,3.6567932269459225e-08
0.0070889,0.0020613229094489836,7.6380291171869521e-06,3.226108398551491e-08,-1.2033439489734472e-07,-8.2080426758800028e-08,-2.2300184467497349e-08,3.4071109443080406e-08
0.00713953,0.0021113880731732128,7.6975605833201061e-06,3.0709555460080096e-08,-1.2264226079829283e-07,-8.546908463911076e-08,-2.1787529647241349e-08,3.1838986858124434e-08
0.00719017,0.0021614141099744956,7.7551173993344228e-06,3.1162925150041231e-08,-1.253243474503211e-07,-8.8580101606949332e-08,-2.1978471678435557e-08,2.9950205217035877e-08
0.0072408,0.0022103070833106439,7.8097329295549847e-06,3.3381986655518218e-08,-1.2851967441207422e-07,-9.1296097901179893e-08,-2.3083760975057556e-08,2.8472596404420748e-08
0.00729144,0.0022568892687047371,7.8617991046086423e-06,3.696089585319159e-08,-1.3230127954955775e-07,-9.3601297785462954e-08,-2.5204778656536841e-08,2.7452328792005338e-08
0.00734207,0.0022999035177309044,7.9166379321046836e-06,4.1392083719716524e-08,-1.3668506498660934e-07,-9.5737345429162623e-08,-2.8351063406689592e-08,2.6906024007016702e-08
0.00739271,0.0023380901152170192,7.9747666706237456e-06,4.6139646548222462e-08,-1.4163341153045543e-07,-9.8249274786636543e-08,-3.2462007410889458e-08,2.6816604412866372e-08
0.00744334,0.002370470859537066,8.0408584423521906e-06,5.0713054909873808e-08,-1.4707154527962299e-07,-1.0162503789898385e-07,-3.7441493651425365e-08,2.7139793420110356e-08
0.00749398,0.0023973054074864011,8.1135656534365476e-06,5.4733150333427597e-08,-1.5290466380022035e-07,-1.058206567659959e-07,-4.3192884343119717e-08,2.7793577894713121e-08
0.00754462,0.0024198159099697815,8.1952659232220737e-06,5.7979772344676375e-08,-1.5904898035429238e-07,-1.1075960562120416e-07,-4.9633639832384353e-08,2.8666111362631539e-08
0.00759525,0.0024395244359823377,8.2885186741080891e-06,6.0510570411656166e-08,-1.6543965511678845e-07,-1.163060083909074e-07,-5.6687138060118422e-08,2.9622200772122938e-08
0.00764588,0.0024584554275224367,8.3874651101313727e-06,6.2386130335005748e-08,-1.7204202770074876e-07,-1.2221078733388062e-07,-6.4276578699850019e-08,3.0511213070658793e-08
0.00769652,0.0024788364157340729,8.4959714902840171e-06,6.419513718249851e-08,-1.7883387691877815e-07,-1.2830212787753549e-07,-7.2296764681487762e-08,3.118804277648959e-08
0.00774715,0.0025030745300997962,8.6094130071228507e-06,6.6528151790587483e-08,-1.858020901806659e-07,-1.3444798478644615e-07,-8.0601547766565552e-08,3.1525912635457788e-08
0.00779779,0.0025332291638997259,8.7216155834523122e-06,7.0124431479316875e-08,-1.9291988524046515e-07,-1.4055359915282164e-07,-8.9008470058701444e-08,3.1431312528720512e-08
0.00784842,0.0025706717730417184,8.8358945211460144e-06,7.5747899943879149e-08,-2.0008874661384784e-07,-1.4654580397565863e-07,-9.7315006387092803e-08,3.0849246169287759e-08
0.00789906,0.0026165435430767943,8.9452993906423824e-06,8.4073999471270535e-08,-2.0714494324698088e-07,-1.5243184726393814e-07,-1.0532801610514417e-07,2.9779484064673308e-08
0.00794969,0.0026715634953524046,9.0450738595479373e-06,9.5609726000024212e-08,-2.1381912214276792e-07,-1.5827109150394192e-07,-1.1289185359118387e-07,2.8219139284922042e-08
0.00800033,0.0027358541628038128,9.1404470484584059e-06,1.1060516930135347e-07,-2.1977854229898911e-07,-1.6410052772315782e-07,-1.1990701583551093e-07,2.622914740101376e-08
0.00805097,0.0028086055246141252,9.2266311043602788e-06,1.2901733944081978e-07,-2.2454272535157975e-07,-1.699365249655599e-07,-1.26340745473291e-07,2.3867673336476735e-08
0.0081016,0.0028877848325015625,9.3000092643068432e-06,1.5053049595938028e-07,-2.2755547755991669e-07,-1.7577957698762649e-07,-1.3222567217920828e-07,2.1199935317706905e-08
0.00815223,0.0029698597657804061,9.3665397742721166e-06,1.7456721969737819e-07,-2.2816501792961245e-07,-1.8159655727043432e-07,-1.3764960975969806e-07,1.8287773014270207e-08
0.00820287,0.0030507112179135433,9.4254972153973495e-06,2.0037586899404676e-07,-2.2568976992559021e-07,-1.8730468512645973e-07,-1.4273292007553505e-07,1.518722943013583e-08
0.0082535,0.003126620300951503,9.4769509628651407e-06,2.2709424603647652e-07,-2.1953925548774528e-07,-1.9275331892873078e-07,-1.4761251244100131e-07,1.1939362308551449e-08
0.00830414,0.0031939930951827753,9.526028584862999e-06,2.5382709085509355e-07,-2.0931316716620117e-07,-1.9771542351944716e-07,-1.5240833659949384e-07,8.567610439233624e-09
0.00835478,0.0032506559372886654,9.5733619253395056e-06,2.7967979470918661e-07,-1.9492419096635337e-07,-2.0186786629126648e-07,-1.572172628815219e-07,5.0750621001316854e-09
0.00840541,0.0032972228911121626,9.6204062049371042e-06,3.0385665051123356e-07,-1.7661107373236638e-07,-2.0477633909774887e-07,-1.6208970671506845e-07,1.4426658112596311e-09
0.00845605,0.0033363841430377344,9.669547220000665e-06,3.2566356932067613e-07,-1.5498199870004433e-07,-2.0590502856812399e-07,-1.6701523365479148e-07,-2.3696033617117128e-09
0.00850668,0.0033715769138136496,9.722435699606154e-06,3.4454498382198286e-07,-1.3091061538594408e-07,-2.0467551458610123e-07,-1.7191554899847777e-07,-6.4174982585314115e-09
0.00855731,0.0034061592632034215,9.7803771327226216e-06,3.6010714849492912e-07,-1.0544869558322742e-07,-2.0054995492756818e-07,-1.7665069869867079e-07,-1.0761979939418107e-08
0.00860795,0.0034431430679267476,9.8448011868211316e-06,3.7211577778846428e-07,-7.9728746793126199e-08,-1.9321565981802065e-07,-1.8103192959596945e-07,-1.5458751089906945e-08
0.00865858,0.0034841415790145139,9.9167679120961765e-06,3.8049761382701938e-07,-5.4862912915644679e-08,-1.8256910092019422e-07,-1.8483952198345736e-07,-2.0547156544584513e-08
0.00870922,0.003529877954189662,9.9963834680242991e-06,3.8532578713855113e-07,-3.184014547198973e-08,-1.6893213471510003e-07,-1.8784880701095697e-07,-2.6042306931660787e-08
0.00875986,0.0035804945497511691,1.0085768566989755e-05,3.8680290561886345e-07,-1.1498759796655979e-08,-1.5407550600852194e-07,-1.8983548957114299e-07,-3.1932912791486853e-08
0.00881049,0.0036356472516753122,1.0184776632804605e-05,3.8523894501841403e-07,5.5115404775962275e-09,-1.390109883076603e-07,-1.9062575542897853e-07,-3.8185084560706848e-08
0.00886112,0.0036939168779217832,1.0292824723213783e-05,3.8105464126359654e-07,1.8772326567668666e-08,-1.2293741917859295e-07,-1.9008627536585618e-07,-4.475048084222067e-08
0.00891176,0.0037534330159125816,1.0410532028255473e-05,3.7470083118680987e-07,2.80891570827767e-08,-1.0649487889996354e-07,-1.8812075636566164e-07,-5.1574816483957785e-08
0.00896239,0.003812111111991731,1.0539791577493523e-05,3.6664395930969755e-07,3.3492274523576014e-08,-9.0369396156322763e-08,-1.8466310940151468e-07,-5.8603309919553104e-08
0.00901303,0.0038679189577010584,1.0676726372333674e-05,3.572964224411302e-07,3.5229540438443144e-08,-7.5205614829448009e-08,-1.7967823913431417e-07,-6.5780753576005846e-08
0.00906367,0.0039191279132662956,1.0818974777471154e-05,3.4699538994545534e-07,3.3727714872358906e-08,-6.1539371158550541e-08,-1.7314327087640104e-07,-7.3049834921293241e-08
0.0091143,0.003964722345093482,1.0966005612245289e-05,3.3569075335079143e-07,2.9527610130972469e-08,-4.9786083194169859e-08,-1.6500725642720966e-07,-8.0336136836413565e-08
0.00916493,0.0040044967506876221,1.1110774304023846e-05,3.2333207017166162e-07,2.3196466476099837e-08,-4.0170434521751829e-08,-1.5517312218988692e-07,-8.7542455832491575e-08
0.00921557,0.0040391407712122868,1.1250339682844257e-05,3.0984168741567804e-07,1.5256202793536748e-08,-3.279209989837832e-08,-1.435320985458882e-07,-9.4547372808321258e-08
0.0092662,0.0040699419934201791,1.1376558989139598e-05,2.9515434631937285e-07,6.1274985794269273e-09,-2.7600150764213841e-08,-1.3000973013470244e-07,-1.0120526946302694e-07
0.00931684,0.0040985317705676044,1.1481766911264424e-05,2.7916942162493397e-07,-3.8852821539964068e-09,-2.4363266011533475e-08,-1.1469124163638633e-07,-1.0735582627590584e-07
0.00936748,0.004126641314811475,1.1559907623777482e-05,2.6180570338323324e-07,-1.457933118252715e-08,-2.2680975347763315e-08,-9.7785209716872877e-08,-1.1283902636981997e-07
0.00941811,0.0041558248205667081,1.1603907708898714e-05,2.431262662063567e-07,-2.5842000957461858e-08,-2.2108542605009968e-08,-7.9539876286322702e-08,-1.1751023710019349e-07
0.00946875,0.0041871991230057887,1.1615556564723455e-05,2.2327388624780799e-07,-3.7625942166259091e-08,-2.204550011794821e-08,-6.03142953834321e-08,-1.2125587220392593e-07
0.00951938,0.004221297959339565,1.1596101473741497e-05,2.0257642112605337e-07,-4.9947305775001793e-08,-2.2534285034170679e-08,-4.0571319924826629e-08,-1.2400205858877366e-07
0.00957001,0.0042580420541061155,1.15457192620038e-05,1.8152485420972873e-07,-6.2866449883600831e-08,-2.4038157016261574e-08,-2.0883337467783819e-08,-1.2572049498115848e-07
0.00962065,0.0042967758666378891,1.1468017341850794e-05,1.6079667119920085e-07,-7.6491722047880938e-08,-2.6741399776723971e-08,-1.9002342313644032e-09,-1.2640065395515994e-07
0.00967128,0.0043362520119575093,1.1376015377513937e-05,1.413716573909028e-07,-9.0943257932526261e-08,-3.0747109500773239e-08,1.5623078068030198e-08,-1.2610497905131432e-07
0.00972192,0.0043749425157779704,1.1291537916681603e-05,1.2407505523277942e-07,-1.0636647349966864e-07,-3.6072197098311223e-08,3.0864155969635974e-08,-1.2486257410960017e-07
0.00977256,0.0044112011723863639,1.1234860534674888e-05,1.0997627932619919e-07,-1.2292377428167686e-07,-4.2729859186824562e-08,4.3147248483495104e-08,-1.2272230157763924e-07
0.00982319,0.0044434494112398411,1.1220926279476526e-05,9.9989347922729474e-08,-1.407295092350111e-07,-5.0763592066495474e-08,5.2047243622353498e-08,-1.197198549239421e-07
0.00987382,0.0044705632548614231,1.1266299093624589e-05,9.4949467884596475e-08,-1.599142592826694e-07,-6.0156674625634863e-08,5.734702155991096e-08,-1.1586894532148201e-07
0.00992446,0.0044919731456560148,1.1373333231368143e-05,9.5452472591499126e-08,-1.8047699060124847e-07,-7.0896744187214214e-08,5.9044388709254906e-08,-1.1115869242904891e-07
0.00997509,0.0045077317096675427,1.1534982034538435e-05,1.0177304886405901e-07,-2.022118581939626e-07,-8.2955833339308145e-08,5.7348731739105548e-08,-1.055546501187317e-07
0.01002573,0.0045186004311936817,1.174973360392017e-05,1.138454555559761e-07,-2.2456959288075757e-07,-9.6118372985929728e-08,5.2702038497331414e-08,-9.9004905383265195e-08
0.01007637,0.0045259026066728015,1.2011113872316049e-05,1.3128845267848173e-07,-2.4654241117911347e-07,-1.1033458392410634e-07,4.5567718093633614e-08,-9.1446230610659176e-08
0.010127,0.0045313520457913913,1.2307667509733344e-05,1.5341657265722452e-07,-2.6670176831614772e-07,-1.2555731619751741e-07,3.6545541188006008e-08,-8.2816455244820025e-08
0.01017763,0.0045368420645891536,1.2622196772409848e-05,1.7932215934236727e-07,-2.8352702020436389e-07,-1.4188177246514941e-07,2.6233510824628732e-08,-7.306828503343041e-08
0.01022827,0.0045442603238905364,1.2944495310850782e-05,2.079425017836138e-07,-2.9547429189798678e-07,-1.5941769349225241e-07,1.5198172085136847e-08,-6.2182379291833601e-08
0.0102789,0.0045552593649734151,1.3285250642265535e-05,2.3818486036188575e-07,-3.0143481869863137e-07,-1.7843564727713048e-07,3.9403864947465313e-09,-5.0178962413004963e-08
0.01032954,0.0045710246718267374,1.3627465816757054e-05,2.6897254011015654e-07,-3.0080101308488209e-07,-1.9937036863873421e-07,-7.2747831569447902e-09,-3.7126254253441118e-08
0.01038018,0.0045922017162365221,1.3958442899828014e-05,2.9934469688840719e-07,-2.9347394429660082e-07,-2.2261705040444231e-07,-1.868657015168976e-08,-2.3147226496871424e-08
0.01043081,0.004618752938529572,1.4279868170026631e-05,3.2845001157258225e-07,-2.7984191363678651e-07,-2.4786075183626633e-07,-3.0367630612706833e-08,-8.4213445654314477e-09
0.01048144,0.0046498843275409344,1.4570819698885838e-05,3.556391149840385e-07,-2.6066273127978452e-07,-2.7339927645457942e-07,-4.2247785314626772e-08,6.8174737413015229e-09
0.01053208,0.0046842269972037272,1.4807816737974255e-05,3.8039108133201927e-07,-2.3693174847427188e-07,-2.9607011650203937e-07,-5.4320588138867023e-08,2.2286118424372873e-08
0.01058271,0.0047199940085056805,1.4966575315161376e-05,4.0233575406521147e-07,-2.0992709623185436e-07,-3.1268744009946089e-07,-6.6632999167118444e-08,3.7661849348235856e-08
0.01063335,0.0047552738335098679,1.5032854405536426e-05,4.2123027906662711e-07,-1.810091175242094e-07,-3.2134651284933307e-07,-7.9247784375983691e-08,5.2596052483250647e-08
0.01068399,0.0047883309681360491,1.5006875947149072e-05,4.36903598179586e-07,-1.5159774117980412e-07,-3.2158098460022636e-07,-9.2251935968699397e-08,6.6726160984278234e-08
0.01073462,0.0048178798599566256,1.488242046020525e-05,4.4879687212078052e-07,-1.2306794746179137e-07,-3.1369128748833261e-07,-1.0574173393198426e-07,7.9683766483350708e-08
0.01078526,0.0048433527970164021,1.4679827036965262e-05,4.5631798914829917e-07,-9.6646352036102619e-08,-2.9856860990814171e-07,-1.1984844726340796e-07,9.1110341793987541e-08
0.01083589,0.004864938324929056,1.4446091830069321e-05,4.5947348756629316e-07,-7.3288763200586603e-08,-2.777557305488775e-07,-1.3729666651163106e-07,1.0067236300295e-07
0.01088652,0.0048835277968160978,1.4229378270385601e-05,4.5798715833788531e-07,-5.3600645285604588e-08,-2.5603555566233623e-07,-1.5867495483110084e-07,1.0807897204435992e-07
0.01093716,0.0049005293445419226,1.4067345878876676e-05,4.5250908489813427e-07,-3.7839514752798782e-08,-2.3155577302070922e-07,-1.8153318397515961e-07,1.1309803553455611e-07
0.01098779,0.0049175948277666685,1.4008633101170434e-05,4.432425866561878e-07,-2.5947151261276116e-08,-2.0480333435826347e-07,-2.0476151499651317e-07,1.1557108159691928e-07
0.01103843,0.0049362865530687191,1.4078974992527204e-05,4.3051482874805693e-07,-1.7734174203918584e-08,-1.7735313586235718e-07,-2.2708873997626453e-07,1.1542072781144086e-07
0.01108907,0.0049578273872901433,1.4264330497672098e-05,4.1542950590085793e-07,-1.2757942707073034e-08,-1.5053609148994803e-07,-2.469609200326071e-07,1.1264940364237671e-07
0.0111397,0.0049829342520922018,1.454062889029172e-05,3.9833889942899941e-07,-1.0676078272397096e-08,-1.2542053229689571e-07,-2.628873248006593e-07,1.0743813460584805e-07
0.01119033,0.0050117323091363238,1.4862181685107808e-05,3.8045222080275271e-07,-1.1125660429050311e-08,-1.025978851143743e-07,-2.7350421101087319e-07,9.9932818452152514e-08
0.01124097,0.0050437730886225048,1.517418414531247e-05,3.6217254816776848e-07,-1.3796406978019686e-08,-8.2420961316092114e-08,-2.7751720889090014e-07,9.0414806871752138e-08
0.0112916,0.0050781834671761224,1.5439873601806732e-05,3.4442107666090936e-07,-1.8420294124883745e-08,-6.5125088853785677e-08,-2.7380246718199898e-07,7.9199186512014469e-08
0.01134224,0.0051138106179267747,1.5636639397523457e-05,3.278514739156079e-07,-2.4761862865401998e-08,-5.1186894165080243e-08,-2.6161274708431401e-07,6.6635343386374847e-08
0.01139288,0.0051494228159036665,1.5752781501351077e-05,3.1285073248160166e-07,-3.2578686276150015e-08,-4.0608552165060913e-08,-2.4227671951697807e-07,5.3065349457179569e-08
0.01144351,0.0051839043229502295,1.5789386992570958e-05,2.9990215955737084e-07,-4.1613173064867982e-08,-3.3416290359278341e-08,-2.1775978026976481e-07,3.8799927128896435e-08
0.01149414,0.0052163911355171321,1.5753332073644661e-05,2.8896340816627997e-07,-5.1569114897773993e-08,-2.9430200772712202e-08,-1.8952394515191598e-07,2.4107446653606391e-08
0.01154478,0.0052464339795954881,1.5659732324506151e-05,2.8017109194240175e-07,-6.2104732772972496e-08,-2.817944498954986e-08,-1.5910978900177123e-07,9.1606183892185155e-09
0.01159541,0.0052739652568361654,1.5530904496792909e-05,2.7330437640317269e-07,-7.2832908354481447e-08,-2.9290210377720172e-08,-1.2812787277274197e-07,-5.9467749403881353e-09
0.01164605,0.0052992561587777492,1.539349980605979e-05,2.6808099487005288e-07,-8.3331750705292374e-08,-3.2427274995436936e-08,-9.8107601665252215e-08,-2.1158794816351642e-08
0.01169669,0.005322873589110432,1.5274537576397534e-05,2.6415788489990978e-07,-9.3173558419428927e-08,-3.7192801246968358e-08,-7.0425190912335175e-08,-3.6414429050312518e-08
0.01174732,0.0053455662994632037,1.5195264010366912e-05,2.6112149962244289e-07,-1.0193516915666029e-07,-4.3308280908185857e-08,-4.6213271432726172e-08,-5.1645576703268661e-08
0.01179796,0.0053681124271250623,1.5168641766724967e-05,2.5846856375757561e-07,-1.0933277077799206e-07,-5.0523330372534197e-08,-2.6423676874481409e-08,-6.6850624682569265e-08
0.01184859,0.0053912409028953482,1.5203209309682068e-05,2.5610998816479269e-07,-1.1517290555650927e-07,-5.8608195164746e-08,-1.1590900243344663e-08,-8.2042361762042085e-08
0.01189922,0.0054155310269872626,1.5302203925957192e-05,2.5379577785034881e-07,-1.1934783038047122e-07,-6.7323446153836817e-08,-1.6426912745273612e-09,-9.7207942660945295e-08
0.01194986,0.0054412969511499739,1.545773949608554e-05,2.5140274145494233e-07,-1.2195243023828032e-07,-7.6442936525966523e-08,3.9149716979056208e-09,-1.1212815669113972e-07
0.01200049,0.0054685206080650906,1.5652817984060489e-05,2.4892709486035851e-07,-1.2316924547404413e-07,-8.5696075466564246e-08,5.8246404090315802e-09,-1.2652463882753355e-07
0.01205113,0.0054968699560912311,1.587393428636929e-05,2.462770495182724e-07,-1.2328490384399099e-07,-9.4784994393719194e-08,5.0006505574683985e-09,-1.4004346107220658e-07
0.01210177,0.0055257338339392351,1.611583884901147e-05,2.4346993765561603e-07,-1.2264226109661667e-07,-1.0333444422504045e-07,2.1774350771586303e-09,-1.5224991721534989e-07
0.0121524,0.0055542366400800364,1.6378138751139042e-05,2.4055086077307598e-07,-1.215863780192609e-07,-1.1090368595146429e-07,-1.9550222587055888e-09,-1.6264716093773341e-07
0.01220303,0.0055813673389954344,1.6652799585093126e-05,2.3749263644264549e-07,-1.2043791215742685e-07,-1.1713904285321966e-07,-6.9419863567612982e-09,-1.7073411612637001e-07
0.01225367,0.005606088523973261,1.6928834629905808e-05,2.3437066731185925e-07,-1.1946324753508155e-07,-1.2180926891462506e-07,-1.2551362157351933e-08,-1.7575438758482802e-07
0.0123043,0.0056274018256837512,1.7198769967550866e-05,2.3122515657578313e-07,-1.1886576846689195e-07,-1.2478801766695237e-07,-1.8752173263804382e-08,-1.7745875387904122e-07
0.01235494,0.0056445211867819471,1.7453810449166535e-05,2.2814044540880976e-07,-1.1878069838444074e-07,-1.2619151075038539e-07,-2.5654247152163389e-08,-1.7531807913682084e-07
0.01240558,0.0056569028493716877,1.7687384650516075e-05,2.2523638058485033e-07,-1.1927568846101112e-07,-1.2623870742380597e-07,-3.3432445303805973e-08,-1.6905080953377541e-07
0.01245621,0.0056643511868258072,1.7889682633786677e-05,2.2261770493963729e-07,-1.2036322984093041e-07,-1.2529559781764811e-07,-4.2235924763715277e-08,-1.5850752307706578e-07
0.01250684,0.0056669976870417022,1.805214306057482e-05,2.2049574022443864e-07,-1.2200492463129138e-07,-1.2375074868331841e-07,-5.2116291064401819e-08,-1.4364747781373857e-07
0.01255748,0.0056652912511257654,1.8171547520602186e-05,2.1904418289503119e-07,-1.2411890673374751e-07,-1.2197610098044363e-07,-6.2983526347087094e-08,-1.2470435657777827e-07
0.01260811,0.0056599716687902521,1.8252532681714501e-05,2.1840087868157957e-07,-1.2659326772856926e-07,-1.2026688510886931e-07,-7.459288483160333e-08,-1.0233017268723697e-07
0.01265875,0.0056518920943876378,1.8303885663824395e-05,2.1868848729638985e-07,-1.292963156335556e-07,-1.1887874073336862e-07,-8.6559086068930451e-08,-7.7701970435805016e-08
0.01270939,0.0056419991462237353,1.8334480817174003e-05,2.1999628236016235e-07,-1.3208602495262512e-07,-1.1802508019053069e-07,-9.8400533571891667e-08,-5.1733878237345527e-08
0.01276002,0.0056311944460617968,1.8353548668844752e-05,2.2234487122490274e-07,-1.348113505665567e-07,-1.1776838632096643e-07,-1.0960272971408611e-07,-2.5335556149606367e-08
0.01281065,0.005620431511957796,1.8369894250214263e-05,2.2576459585595154e-07,-1.3735366309925918e-07,-1.1814642295337478e-07,-1.1968641509826959e-07,5.5106998247167621e-10
0.01286129,0.0056104984338007889,1.8384900833740257e-05,2.3015375425257717e-07,-1.395976541793075e-07,-1.1913328542922174e-07,-1.2826792770471272e-07,2.500771495655883e-08
0.01291192,0.0056019583704261392,1.8400076933037238e-05,2.3536725452074814e-07,-1.4145670368423703e-07,-1.2065972642164007e-07,-1.3507272057321999e-07,4.6996874829034814e-08
0.01296256,0.0055951103558555199,1.8424677529933465e-05,2.4121731540869799e-07,-1.4287726743281431e-07,-1.2263358877839983e-07,-1.400179361296982e-07,6.5451076495573956e-08
