Physical Time (s),phi_alt_flux_top Monitor (kg-m/s^3): top_cv1,phi_alt_flux_top Monitor (kg-m/s^3): top_cv2,phi_alt_flux_top Monitor (kg-m/s^3): top_cv3,phi_alt_flux_top Monitor (kg-m/s^3): top_cv4,phi_alt_flux_top Monitor (kg-m/s^3): top_cv5,phi_alt_flux_top Monitor (kg-m/s^3): top_cv6,phi_alt_flux_top Monitor (kg-m/s^3): top_cv7
0.06035692,1.7020912216165864e-06,1.5635109892088526e-06,2.5942825736047714e-06,3.1303447153157159e-06,2.7234901445173123e-06,2.5363127750254068e-07,-2.622785553611264e-06
0.06040756,1.7142527093237499e-06,1.5745528294495331e-06,2.6010677507317684e-06,3.186131532650315e-06,2.7756055357206315e-06,2.7973084176088124e-07,-2.6301780191036512e-06
0.06045819,1.7219519119631992e-06,1.5818967531614335e-06,2.5934830559230286e-06,3.2328305284839404e-06,2.8202328970391676e-06,3.0050835988135542e-07,-2.6430020937354069e-06
0.06050882,1.7263251128940947e-06,1.5868093869635745e-06,2.5778914961433637e-06,3.2714347774835571e-06,2.8583844850951095e-06,3.1641716636650889e-07,-2.660684487479972e-06
0.06055946,1.7284682933633146e-06,1.5903104227055432e-06,2.5580683764655329e-06,3.3026366745633796e-06,2.8909055201547362e-06,3.2829190096582693e-07,-2.6820985884997758e-06
0.06061009,1.7300497582652891e-06,1.5940549498029589e-06,2.5374808428422138e-06,3.328928813314346e-06,2.9201481542012501e-06,3.3745690130371974e-07,-2.706101503781284e-06
0.06066073,1.732821852077422e-06,1.5998953463926569e-06,2.5202169199567488e-06,3.3533054966506977e-06,2.9489407171886724e-06,3.4563144744651253e-07,-2.7312493204536738e-06
0.06071136,1.7382623966775949e-06,1.6091059952443957e-06,2.5104420514183584e-06,3.3785165856767516e-06,2.979856783696453e-06,3.5448860904030546e-07,-2.7560561403847887e-06
0.060762,1.7468084394300252e-06,1.6216142220239793e-06,2.5107526498735805e-06,3.4051138648332031e-06,3.0135496805467549e-06,3.6536214373975403e-07,-2.7787468824638198e-06
0.06081263,1.7552401877030678e-06,1.6326563527795656e-06,2.5163841499689499e-06,3.4243071021959705e-06,3.0424571220833563e-06,3.7766488009202746e-07,-2.7967174808899154e-06
0.06086327,1.7698332679260184e-06,1.6505448895616525e-06,2.5424090314419833e-06,3.4541900922496409e-06,3.0823405676080811e-06,3.9556409248428373e-07,-2.8108134500419876e-06
0.0609139,1.7876838090556201e-06,1.6713954339379207e-06,2.583946233942072e-06,3.4882494436216457e-06,3.1274912093580077e-06,4.1812842366516539e-07,-2.8197534818532847e-06
0.06096454,1.8069694040312955e-06,1.6929351384027653e-06,2.6372762250198165e-06,3.5232340513763947e-06,3.1749499351325364e-06,4.446678475235554e-07,-2.8231098092432586e-06
0.06101517,1.8265651808716523e-06,1.7139563159550439e-06,2.6988967226891556e-06,3.5581165534406656e-06,3.2235922680342962e-06,4.7439656037694774e-07,-2.8213362286534949e-06
0.06106581,1.8433492511011652e-06,1.7315157970779964e-06,2.7628506762235587e-06,3.5911672945821663e-06,3.2712918088113016e-06,5.0377836709932449e-07,-2.8184485161964653e-06
0.06111644,1.8598065250209122e-06,1.7481874372550244e-06,2.8279343497562374e-06,3.6250762500802821e-06,3.3205642460013211e-06,5.3496173642844628e-07,-2.8123111286567232e-06
0.06116708,1.8758467453012474e-06,1.764026955578546e-06,2.8896686722081629e-06,3.6591351455164827e-06,3.3705940633209312e-06,5.6720889234443273e-07,-2.8033852699937627e-06
0.06121771,1.8911678929475499e-06,1.7789025886519237e-06,2.944234986712166e-06,3.6926859418405959e-06,3.4206302059079563e-06,5.9970367573016426e-07,-2.7922810902099055e-06
0.06126835,1.9055979139489126e-06,1.7926123702060244e-06,2.989242692827519e-06,3.7249522657392144e-06,3.4698430851661355e-06,6.3149796543553665e-07,-2.7797701288127477e-06
0.06131898,1.9187842166088622e-06,1.8048376112410074e-06,3.0234904580172103e-06,3.7549055311995763e-06,3.5171787488076332e-06,6.6156051515166185e-07,-2.7666195960748128e-06
0.06136962,1.9306084995524283e-06,1.8154229892418667e-06,3.0471529689634647e-06,3.7815469480228341e-06,3.5616588719123173e-06,6.8905697788409614e-07,-2.7534044250261103e-06
0.06142025,1.9405647303578806e-06,1.8239920618883505e-06,3.0612221290586076e-06,3.8039357876490564e-06,3.6023584422746147e-06,7.1305185124250293e-07,-2.740877183262616e-06
0.06147089,1.949551056966417e-06,1.8314490401876792e-06,3.0676286974823525e-06,3.8220237486586377e-06,3.6392818685977574e-06,7.3346917425062438e-07,-2.7290129083209936e-06
0.06152153,1.9551476282192512e-06,1.8352553642882194e-06,3.0660527648825375e-06,3.8340898486698098e-06,3.6707544859825311e-06,7.4856293353573778e-07,-2.7195017862065815e-06
0.06157216,1.9548054512404022e-06,1.8331161759976496e-06,3.0538608596946116e-06,3.8369854630749423e-06,3.6936711310994835e-06,7.5499742546874068e-07,-2.7157286159904359e-06
0.0616228,1.9537671602665419e-06,1.8303511190051162e-06,3.035533876703923e-06,3.8356943707864219e-06,3.7130206666810578e-06,7.5766881674652352e-07,-2.7128729681087706e-06
0.06167343,1.95320998665416e-06,1.828296701783416e-06,3.0135449548555129e-06,3.8315324948605084e-06,3.7300820664933412e-06,7.5745091121955631e-07,-2.710280342916403e-06
0.06172407,1.9518733020680267e-06,1.8262299391032106e-06,2.9889160973529194e-06,3.8233006957532579e-06,3.7436390837084618e-06,7.5304579123802263e-07,-2.7093496298550514e-06
0.0617747,1.9494899637323716e-06,1.8241177276784836e-06,2.9651633167963443e-06,3.8105428193415887e-06,3.7531942835595453e-06,7.4399004820896588e-07,-2.7106152846684753e-06
0.06182533,1.945975511629494e-06,1.8221103190910558e-06,2.9466336511749979e-06,3.7927953148597716e-06,3.7582391645637733e-06,7.3002638967285302e-07,-2.7142976608929273e-06
0.06187597,1.9388494517041413e-06,1.8169731687203573e-06,2.9329218763286704e-06,3.762315202257201e-06,3.7514955117630339e-06,7.0945415231498981e-07,-2.7195419085680058e-06
0.0619266,1.9272668487691696e-06,1.8086651736940253e-06,2.9280974445699681e-06,3.7224531081243166e-06,3.7356522923321477e-06,6.8032690152092625e-07,-2.7306442829128056e-06
0.06197724,1.8973300495388776e-06,1.7842656756361536e-06,2.9172890622363187e-06,3.6597501891999562e-06,3.6971433311573545e-06,6.2989487000342489e-07,-2.7598987665093878e-06
0.06202787,1.8804857654279176e-06,1.7728378721828168e-06,2.9258087619051122e-06,3.6032374053025802e-06,3.6648056151868044e-06,5.8693315319925151e-07,-2.7780067983159295e-06
0.06207851,1.8643878721846485e-06,1.7626556724525665e-06,2.9366841838104878e-06,3.5418136084310817e-06,3.6272782418252161e-06,5.4066074342542078e-07,-2.7965385293873259e-06
0.06212914,1.8480191297242051e-06,1.7528270241088367e-06,2.9438138826929278e-06,3.4755369711068883e-06,3.5843503719145779e-06,4.9114197781715848e-07,-2.8159805931335102e-06
0.06217978,1.8308069466141515e-06,1.7428285776569544e-06,2.9440050271025509e-06,3.4051096174787052e-06,3.536478796394662e-06,4.3874614722791574e-07,-2.8361785732463893e-06
0.06223041,1.8125607120604017e-06,1.7323327356513878e-06,2.9367221929789386e-06,3.33173141924768e-06,3.4846447948886783e-06,3.8395800834507887e-07,-2.8566196197918589e-06
0.06228105,1.7924433130148128e-06,1.7204302431981572e-06,2.9227333730204158e-06,3.2564648540485031e-06,3.4297050004089694e-06,3.2693099823288811e-07,-2.8776138077124682e-06
0.06233168,1.7693789420766319e-06,1.7057201521070513e-06,2.9097848675143259e-06,3.1793963429382636e-06,3.3716294300015736e-06,2.6758673745315654e-07,-2.899546044929479e-06
0.06238232,1.7444505691544462e-06,1.6889372032976277e-06,2.8945639660873547e-06,3.1018419173128804e-06,3.3117168038333466e-06,2.0831067740017549e-07,-2.9199961584282529e-06
0.06243295,1.7177401108460331e-06,1.6699482447952756e-06,2.8748859903739528e-06,3.0240724295723285e-06,3.250248615224471e-06,1.5020390880063126e-07,-2.9379420894102494e-06
0.06248359,1.6900080620602869e-06,1.6493771148340708e-06,2.8516335013832242e-06,2.947363540230616e-06,3.1885069815241955e-06,9.4703481484911905e-08,-2.9523432998009342e-06
0.06253422,1.6621909110924868e-06,1.6282850682094058e-06,2.8260129446373339e-06,2.8728869885784764e-06,3.1277030696908347e-06,4.2856490685254287e-08,-2.9625749727328445e-06
0.06258486,1.6349782765532853e-06,1.6068032316259383e-06,2.7987077576044123e-06,2.8008834537851256e-06,3.0682093714437241e-06,-4.4552503064300533e-09,-2.967868878424114e-06
0.06263549,1.6088616178184809e-06,1.5857635676491815e-06,2.7701249468833432e-06,2.7310935421234674e-06,3.0099267760115759e-06,-4.6844274979848991e-08,-2.9679545114701474e-06
0.06268613,1.584028307539959e-06,1.5652792769101372e-06,2.7403127008908277e-06,2.6627791750321645e-06,2.9522926277679223e-06,-8.4608026936737655e-08,-2.9630969801755515e-06
0.06273676,1.5606881576965553e-06,1.5457654388898694e-06,2.7097846724810717e-06,2.5957748754085043e-06,2.8953072555098535e-06,-1.179456645459532e-07,-2.9537692561283453e-06
0.0627874,1.5386635842672573e-06,1.5273045383552066e-06,2.6786859131606029e-06,2.5292551050638372e-06,2.838338404877452e-06,-1.4700698323596988e-07,-2.9404168840145517e-06
0.06283804,1.5217011443550884e-06,1.5140696345790209e-06,2.6515917158330195e-06,2.4669983444008712e-06,2.7853420338201301e-06,-1.6790638472763474e-07,-2.919761849091311e-06
0.06288867,1.504560750645795e-06,1.5008927053793141e-06,2.6239491248161377e-06,2.4040080702297831e-06,2.7314827925513692e-06,-1.8665519464319716e-07,-2.8980229289646564e-06
0.06293931,1.4874532500569161e-06,1.4878030875700291e-06,2.5962060505605388e-06,2.3402396531530417e-06,2.6768936335951552e-06,-2.0345849801647463e-07,-2.8755600328001712e-06
0.06298994,1.4703421626830503e-06,1.475098034623921e-06,2.5685353517984811e-06,2.2757419072271109e-06,2.6217817597893911e-06,-2.1848549557688334e-07,-2.8528976165780217e-06
0.06304058,1.4532774272135693e-06,1.4623767879555734e-06,2.5409238597211422e-06,2.2105977204661606e-06,2.5663625925274579e-06,-2.319155818730387e-07,-2.8304676641099845e-06
0.06309121,1.4359977881733526e-06,1.4497460065834938e-06,2.512509150745511e-06,2.1442850637592474e-06,2.5102062054775704e-06,-2.4417701597062615e-07,-2.8088437525964251e-06
0.06314185,1.4180065208712722e-06,1.4366782534608464e-06,2.4819856942705759e-06,2.0759411216059177e-06,2.4524930812022537e-06,-2.5599327358821125e-07,-2.7887859500104168e-06
0.06319248,1.3987772486473967e-06,1.4227124168858589e-06,2.4483125907533867e-06,2.0053124848532113e-06,2.39294421283599e-06,-2.681268050088362e-07,-2.7714704253529081e-06
0.06324312,1.377085210197735e-06,1.4064638240015802e-06,2.4089444999811832e-06,1.9299713075476394e-06,2.3290387433169492e-06,-2.8186054262075192e-07,-2.7577724682682428e-06
0.06329375,1.3519789792268452e-06,1.386860657860002e-06,2.361716630907621e-06,1.8478053523934284e-06,2.2585157796695103e-06,-2.9795569928523587e-07,-2.7480343570319833e-06
0.06334439,1.3239494440258789e-06,1.3647078020671515e-06,2.3073755586795836e-06,1.7604984851749615e-06,2.1828326263166879e-06,-3.1622374601195163e-07,-2.7427612446770871e-06
0.06339502,1.292615112761081e-06,1.3398124827691968e-06,2.2457638938757312e-06,1.6683953004039224e-06,2.1020870809311352e-06,-3.3701122531426179e-07,-2.7426170295448129e-06
0.06344566,1.2582932290563738e-06,1.3125449015302188e-06,2.1775257557719628e-06,1.5722357393183367e-06,2.0167581673600295e-06,-3.5951814179469368e-07,-2.746808441185026e-06
0.06349629,1.220156211013336e-06,1.2820438173397485e-06,2.1026329442886672e-06,1.4717574829293876e-06,1.9263070843671629e-06,-3.8392071495314077e-07,-2.755441002863178e-06
0.06354693,1.1780535887180567e-06,1.2479809189924568e-06,2.0217591489881875e-06,1.3676763990270984e-06,1.8311861043857671e-06,-4.0932115020576982e-07,-2.7676327230983323e-06
0.06359756,1.1321379584132909e-06,1.2100963040559713e-06,1.9364295889351616e-06,1.2616979929529867e-06,1.7328634220605311e-06,-4.3446944065205859e-07,-2.7823582095465435e-06
0.0636482,1.0816932244574682e-06,1.1656101365157268e-06,1.8470811414581463e-06,1.1542167244779269e-06,1.6315134249183399e-06,-4.5887013326580395e-07,-2.7988534416385133e-06
0.06369883,1.0277718454162068e-06,1.1237333374746362e-06,1.7556358493790846e-06,1.0470389133925616e-06,1.5287486801760997e-06,-4.8041115103809667e-07,-2.8145453418774579e-06
0.06374947,9.739564070621384e-07,1.0846516057162056e-06,1.6667730198439323e-06,9.4511067460525145e-07,1.4293861461966113e-06,-4.9464821537506649e-07,-2.8248417201599264e-06
0.0638001,9.2159854890008306e-07,1.0447314101755242e-06,1.5828053881468232e-06,8.5106572413653479e-07,1.3360193514175974e-06,-4.998139281521974e-07,-2.8278688690247436e-06
0.06385073,8.694224617972265e-07,1.0064216960684989e-06,1.5029707326604424e-06,7.6385602199133764e-07,1.247606895194025e-06,-4.9713012690455843e-07,-2.8242424652097552e-06
0.06390137,8.1680894203764235e-07,9.7103504339661837e-07,1.4279441570750983e-06,6.8445896586631531e-07,1.165251811138689e-06,-4.8627035147912951e-07,-2.8132463834143514e-06
0.063952,7.7028491617311488e-07,9.4044286880869644e-07,1.3595100484501104e-06,6.1449959332795084e-07,1.0908236103200051e-06,-4.6619697846651221e-07,-2.7933360159655742e-06
0.06400264,7.3109111189238492e-07,9.1721136997752275e-07,1.3003957107296162e-06,5.5608205358820157e-07,1.0267623995571937e-06,-4.3505926058804764e-07,-2.7619458933999301e-06
0.06405327,6.9626133351169359e-07,8.9806166475138099e-07,1.2471556702128056e-06,5.0518325429661535e-07,9.6944240424225509e-07,-3.9758236673127012e-07,-2.7233305979887629e-06
0.06410391,6.6375971230230804e-07,8.8103526919513823e-07,1.197557857178324e-06,4.5867619793200951e-07,9.162202916057548e-07,-3.5777542063783484e-07,-2.6811103788858074e-06
0.06415454,6.3170775301536908e-07,8.6425710747635786e-07,1.1491620717330347e-06,4.1340053520799298e-07,8.6426514697540134e-07,-3.196764027933942e-07,-2.6390398003418862e-06
0.06420518,6.028682473351344e-07,8.4981741832445467e-07,1.1036004948795946e-06,3.7023353616515408e-07,8.1467591684017727e-07,-2.8405590731169467e-07,-2.5966826633092991e-06
0.06425581,5.7789843687542978e-07,8.3783885446278086e-07,1.0605751405019851e-06,3.2814398628991373e-07,7.666639053722851e-07,-2.5137214669098683e-07,-2.5555362879415317e-06
0.06430645,5.5590760843596872e-07,8.2781974100614562e-07,1.0191821628646582e-06,2.8549560689755783e-07,7.1880786847437303e-07,-2.2445523924702655e-07,-2.5175118555023155e-06
0.06435708,5.3522973712294012e-07,8.1882469143535703e-07,9.7819421766196673e-07,2.4039045591817393e-07,6.6941732958738301e-07,-2.0563509614205222e-07,-2.4845796819792889e-06
0.06440772,5.1427642127827363e-07,8.0982479784761922e-07,9.3662516767782137e-07,1.9140693586621691e-07,6.1726808387165233e-07,-1.9677567174184661e-07,-2.458576302422026e-06
0.06445835,4.9191006446945243e-07,7.9977987927763476e-07,8.9341501903210091e-07,1.3720297268181188e-07,5.611496377083876e-07,-1.9938552945979359e-07,-2.4409552732572073e-06
0.06450899,4.6774208575630193e-07,7.8772833073098102e-07,8.4789654629175947e-07,7.7609699988917251e-08,5.0097971196431698e-07,-2.1379247797544695e-07,-2.4320739050044796e-06
0.06455962,4.4065564645159806e-07,7.7237047963821155e-07,7.9893835839852085e-07,1.146315068411237e-08,4.3555952837264367e-07,-2.4120230397641374e-07,-2.4332356923520042e-06
0.06461026,4.2698994784356404e-07,7.673242984619977e-07,7.5905306022748112e-07,-5.0049108859751354e-08,3.7552832373330563e-07,-2.6619174479605872e-07,-2.4267033703592522e-06
0.06466089,4.1186916557347676e-07,7.6132257676526628e-07,7.1783649612665638e-07,-1.1556774267850524e-07,3.1234996163147834e-07,-3.0005047978033962e-07,-2.4255982954163607e-06
0.06471153,3.8190458135250218e-07,7.4036271768115648e-07,6.6331165375825531e-07,-1.9549611889118197e-07,2.3567027085214952e-07,-3.5530773628532613e-07,-2.4441553584451669e-06
0.06476216,3.4877891092113202e-07,7.1760738848787545e-07,6.0779421891011765e-07,-2.7610128954091398e-07,1.5909183350234709e-07,-4.1891769376563683e-07,-2.4701674874024808e-06
0.0648128,3.1349265048273505e-07,6.9290342419025884e-07,5.5150949542190644e-07,-3.5736866331790184e-07,8.2185855257683485e-08,-4.8839246396259665e-07,-2.5002413962277752e-06
0.06486343,2.7698044037319731e-07,6.6755669071668896e-07,4.964735614478756e-07,-4.3672697227401579e-07,7.2373864260366063e-09,-5.6150864309291142e-07,-2.532881815040111e-06
0.06491407,2.3966539544424205e-07,6.4201276381288215e-07,4.3976052747522484e-07,-5.1411745478067297e-07,-6.6207919839708578e-08,-6.3593801058749871e-07,-2.564903187737814e-06
0.0649647,2.029251856686506e-07,6.1782087548951988e-07,3.8365798954916052e-07,-5.882226705916053e-07,-1.3724314885147803e-07,-7.0923203500347133e-07,-2.5937110904124606e-06
0.06501534,1.6574400481315207e-07,5.9408510034701035e-07,3.2748167213073048e-07,-6.5975162144513304e-07,-2.0663651224271745e-07,-7.8107065196137803e-07,-2.6197246564585313e-06
0.06506597,1.3178217557844932e-07,5.7444014693702861e-07,2.7490087203666069e-07,-7.2429920971400005e-07,-2.7053341503320621e-07,-8.4779933892802803e-07,-2.6389549110688639e-06
0.06511661,9.829405859563221e-08,5.56075511189551e-07,2.229643091409296e-07,-7.8405845917739963e-07,-3.3174235190372098e-07,-9.1160933695950714e-07,-2.653809813918956e-06
0.06516724,6.7569671623173349e-08,5.4120406818569232e-07,1.7383161068089223e-07,-8.3601194078322662e-07,-3.8784873429602667e-07,-9.6988142198052605e-07,-2.662075915888382e-06
0.06521788,3.1640210336052915e-08,5.203616661293307e-07,1.151305669662542e-07,-8.952600979882648e-07,-4.5561623299506004e-07,-1.0305415940726375e-06,-2.6670009598305571e-06
0.06526851,-2.2234551526106827e-09,5.0249844792972383e-07,6.064129948383093e-08,-9.4217653601559342e-07,-5.1426113642361467e-07,-1.0863014000421387e-06,-2.6694004449177735e-06
0.06531915,-3.5922062926298114e-08,4.8566316910294434e-07,7.589145860357463e-09,-9.8011179611095068e-07,-5.678553245195585e-07,-1.1388710077609001e-06,-2.669812461596354e-06
0.06536978,-7.1673748852466501e-08,4.6758600687507316e-07,-4.6494177983022763e-08,-1.0117703706487644e-06,-6.1951915275819928e-07,-1.1900145457026163e-06,-2.669631077248908e-06
0.06542042,-1.1021489387260651e-07,4.4799149832816159e-07,-1.0217017229971558e-07,-1.0377578045634995e-06,-6.7002054204898828e-07,-1.2409007733501842e-06,-2.670403228347351e-06
0.06547106,-1.4993512845857547e-07,4.2754535872425355e-07,-1.5786449831457583e-07,-1.0567174913261159e-06,-7.1808413815522155e-07,-1.2903798378371402e-06,-2.6713646173045692e-06
0.06552169,-1.907162683255845e-07,4.0579546715291609e-07,-2.1178836247346945e-07,-1.0697045955196669e-06,-7.6450824229493654e-07,-1.3392228395108851e-06,-2.673441083832825e-06
0.06557233,-2.3170855783700001e-07,3.8273621216883412e-07,-2.6565600182685727e-07,-1.0774337959682056e-06,-8.1028746742516571e-07,-1.3873849643734616e-06,-2.6761960730624182e-06
0.06562296,-2.7069851953711347e-07,3.5997457579115136e-07,-3.1817474365603924e-07,-1.0789224867995375e-06,-8.5436374087199649e-07,-1.4335841177356193e-06,-2.678308059469091e-06
0.0656736,-3.0712063284611342e-07,3.3781589355759038e-07,-3.6894933542705834e-07,-1.0744255100961389e-06,-8.9704206518793445e-07,-1.4781290951898809e-06,-2.6801260718338626e-06
0.06572423,-3.3953577810707472e-07,3.1772082510288231e-07,-4.1615644857617708e-07,-1.062835475234329e-06,-9.3704835842685396e-07,-1.5200943698056955e-06,-2.6810596068232121e-06
0.06577487,-3.6714468506308632e-07,3.0068065966715679e-07,-4.5844238735976618e-07,-1.0433448085971721e-06,-9.7356710433363567e-07,-1.5589626328879078e-06,-2.6808899403904368e-06
0.0658255,-3.8927285582841752e-07,2.8769377064072925e-07,-4.9429529994096368e-07,-1.0145202611341049e-06,-1.0050082060345242e-06,-1.5939937076512888e-06,-2.6794950929886216e-06
0.06587614,-4.0507763115916173e-07,2.7987989901654159e-07,-5.220996341814354e-07,-9.746367258253871e-07,-1.0295199625484225e-06,-1.6241345407710128e-06,-2.6764093227665424e-06
0.06592677,-4.1419873398151949e-07,2.7772956335638116e-07,-5.4104752328853881e-07,-9.2273880313928484e-07,-1.0460825630838948e-06,-1.6484602327917904e-06,-2.6710480659536542e-06
