Physical Time (s),massspec_vol Monitor (N): cv1,massspec_vol Monitor (N): cv2,massspec_vol Monitor (N): cv3,massspec_vol Monitor (N): cv4,massspec_vol Monitor (N): cv5,massspec_vol Monitor (N): cv6,massspec_vol Monitor (N): cv7
0.0700282,1.8603921407568348e-07,3.4257154408637292e-07,6.0703547172299005e-07,9.8738066771989704e-07,1.429469302800537e-06,2.4019623957164947e-06,2.4098817435841223e-06
0.07007884,1.8595367593112245e-07,3.4382921148420604e-07,6.0701722387563786e-07,9.8591823484254645e-07,1.4311451781913222e-06,2.4042984212876195e-06,2.412670256029054e-06
0.07012947,1.8633567654486654e-07,3.4507450261460004e-07,6.0723128966797122e-07,9.8451184923287578e-07,1.4328281332246852e-06,2.4066042973666617e-06,2.4154379474550552e-06
0.07018011,1.8705094442694522e-07,3.4630979655425509e-07,6.0766662088009419e-07,9.8317101784287186e-07,1.4345203608034427e-06,2.4088838739533756e-06,2.4181882771909624e-06
0.07023074,1.8797986265570935e-07,3.4754216661227567e-07,6.0830913021958286e-07,9.8190811042400379e-07,1.4362269951151481e-06,2.4111440036571249e-06,2.4209277615391083e-06
0.07028138,1.8903918056190757e-07,3.4878232660660624e-07,6.0914470345430461e-07,9.8073941979179659e-07,1.4379566987301609e-06,2.413395352654284e-06,2.4236667988393841e-06
0.07033201,1.9017174380156203e-07,3.5002984740225361e-07,6.1014750578775731e-07,9.7967056223360561e-07,1.439707152923615e-06,2.4156378515500835e-06,2.4264052222808751e-06
0.07038265,1.913647876902645e-07,3.5130015531870156e-07,6.1130856773721643e-07,9.787224905967634e-07,1.4414912931797509e-06,2.4178878169090959e-06,2.429159305444653e-06
0.07043328,1.9262759496322618e-07,3.5261392686565897e-07,6.1262363962597266e-07,9.7792103025678231e-07,1.4433266941693361e-06,2.4201675084454352e-06,2.4319514075931672e-06
0.07048392,1.939619511598666e-07,3.5397560850594194e-07,6.140688431630687e-07,9.7727313508604627e-07,1.4452111861187247e-06,2.4224805887619921e-06,2.4347853804195569e-06
0.07053455,1.9537199164433818e-07,3.5539036407381268e-07,6.1561737687912799e-07,9.7678560145545161e-07,1.4471417130782503e-06,2.4248323616500995e-06,2.4376668033333802e-06
0.07058519,1.9686268417186373e-07,3.5686378237261523e-07,6.1723772175780356e-07,9.7646384696270654e-07,1.4491119903398151e-06,2.4272278097054097e-06,2.4406009973532493e-06
0.07063582,1.9843666260483604e-07,3.5839751104459957e-07,6.188932112084752e-07,9.7630973484155331e-07,1.451110141979205e-06,2.4296692061537988e-06,2.443590635940197e-06
0.07068646,2.0009627750546696e-07,3.5999221682107136e-07,6.2054696437039198e-07,9.7632377058901349e-07,1.4531206686616709e-06,2.4321577116098101e-06,2.4466374789814632e-06
0.07073709,2.0184141676527115e-07,3.6164525448206869e-07,6.221605567924726e-07,9.7650572335934949e-07,1.4551254021284952e-06,2.4346931971170557e-06,2.4497421076165125e-06
0.07078773,2.0366753268806936e-07,3.6334949458628418e-07,6.2369455737396177e-07,9.7685064252518543e-07,1.4571022367501972e-06,2.4372720014273268e-06,2.4529015785522929e-06
0.07083837,2.05569573179806e-07,3.6509658440521125e-07,6.2511101910484712e-07,9.7735254352249319e-07,1.4590295846191219e-06,2.4398901355389866e-06,2.4561126837812626e-06
0.070889,2.0753943397147704e-07,3.6687626758552902e-07,6.263686845130026e-07,9.7800237312066157e-07,1.4608855939645495e-06,2.4425411859075142e-06,2.4593700320986059e-06
0.07093964,2.0956926729662075e-07,3.6867909469303763e-07,6.2742740498296311e-07,9.7879137326858292e-07,1.4626514605047458e-06,2.4452196516474425e-06,2.4626693221933743e-06
0.07099027,2.1165439543671161e-07,3.7049591769880816e-07,6.2825564994895508e-07,9.7971286246308729e-07,1.4643136001978905e-06,2.4479226732933358e-06,2.4660089352387249e-06
0.07104091,2.1378839191893159e-07,3.7230615425950088e-07,6.2882613233408276e-07,9.807582794993515e-07,1.4658601634798366e-06,2.4506460159005752e-06,2.4693859485917057e-06
0.07109154,2.1595971796918096e-07,3.7406241213764335e-07,6.2911366353235221e-07,9.8191192858819994e-07,1.4672750840327666e-06,2.4533787873345542e-06,2.4727910437727864e-06
0.07114218,2.1816226924905094e-07,3.7568569459890163e-07,6.2910601273724068e-07,9.831634591225956e-07,1.4685501794222273e-06,2.4561158153772697e-06,2.4762206987385797e-06
0.07119281,2.2038229002942144e-07,3.7704731604571544e-07,6.2878773814006156e-07,9.8449235658707501e-07,1.4696696959164701e-06,2.4588421075886181e-06,2.4796616657918482e-06
0.07124345,2.2260721629091677e-07,3.7799828926683778e-07,6.2815445117726147e-07,9.8588298464669405e-07,1.4706259352049423e-06,2.4615493268276355e-06,2.4831074412193047e-06
0.07129408,2.2482780725123288e-07,3.7840764411288296e-07,6.2720550466212445e-07,9.8731705004608926e-07,1.4714112505649574e-06,2.4642266687610521e-06,2.4865492270434229e-06
0.07134472,2.2703354157114055e-07,3.7820609141817329e-07,6.2594599038296485e-07,9.8877598084312417e-07,1.4720206565549222e-06,2.4668633773273643e-06,2.4899784808004065e-06
0.07139535,2.2921723304720955e-07,3.7739146913077141e-07,6.2439100736353796e-07,9.9024343904248462e-07,1.4724535235430266e-06,2.469451419030294e-06,2.493389470749859e-06
0.07144599,2.3137730195005563e-07,3.7599595037900056e-07,6.2256739759661272e-07,9.9170796856700223e-07,1.4727153774172168e-06,2.4719872815952284e-06,2.4967810000244103e-06
0.07149662,2.3351249694504406e-07,3.7405621129374448e-07,6.2051019552382334e-07,9.931591023106406e-07,1.4728152079425413e-06,2.4744679549655089e-06,2.5001526648454139e-06
0.07154726,2.356238918044653e-07,3.7161466663854718e-07,6.1825864399193411e-07,9.9458741584133766e-07,1.4727645908942256e-06,2.476891871071245e-06,2.50350543558072e-06
0.07159789,2.3770505767190938e-07,3.6872813764184124e-07,6.1586126243957991e-07,9.959827068185282e-07,1.4725741525600901e-06,2.4792566816701839e-06,2.5068394601746813e-06
0.07164853,2.3972908750028716e-07,3.6548260312386881e-07,6.1337483346707864e-07,9.9733415020376285e-07,1.4722525975272689e-06,2.4815580306568771e-06,2.510152848330864e-06
0.07169916,2.4162960029761191e-07,3.6199957148588231e-07,6.1085853445245237e-07,9.9863143380398128e-07,1.4718076008506274e-06,2.4837916497378448e-06,2.513443665488693e-06
0.0717498,2.4326511900924728e-07,3.5842566997110387e-07,6.0836594926281993e-07,9.9986112585874642e-07,1.4712437849669669e-06,2.4859494564217242e-06,2.5167060402857862e-06
0.07180043,2.4436224362282633e-07,3.549073425266162e-07,6.0594349483613524e-07,1.0010072808943048e-06,1.4705624072762183e-06,2.4880207751707079e-06,2.5199312180645775e-06
0.07185106,2.4451721174236087e-07,3.5157934493112202e-07,6.0362894307709936e-07,1.0020497902455477e-06,1.4697586784548733e-06,2.4899898596067382e-06,2.5231052462005691e-06
0.0719017,2.4333855399555287e-07,3.4856078415616014e-07,6.0146068138948859e-07,1.0029749358800708e-06,1.4688329629594968e-06,2.4918470793334868e-06,2.5262201440317128e-06
0.07195233,2.406440994183967e-07,3.4594878280763001e-07,5.9947647709007279e-07,1.0037751178275896e-06,1.4677897230042642e-06,2.4935873914907529e-06,2.529272457131385e-06
0.07200297,2.3650853388065583e-07,3.4380946857642533e-07,5.9770845440794555e-07,1.0044436496003644e-06,1.4666325815894659e-06,2.4952057040579343e-06,2.5322583916025541e-06
0.0720536,2.3124192244608403e-07,3.4218867194189076e-07,5.9619254252775865e-07,1.0049838261592908e-06,1.4653738649422996e-06,2.4967058448129583e-06,2.5351830097734097e-06
0.07210424,2.2533242878402128e-07,3.4110636308589762e-07,5.9496363224527567e-07,1.0054058314450472e-06,1.4640313826179192e-06,2.4980975832129958e-06,2.5380571607966497e-06
0.07215487,2.1926762415954987e-07,3.4054846356197158e-07,5.940495716209845e-07,1.0057202092241782e-06,1.4626220658961948e-06,2.4993901992698586e-06,2.5408911223242369e-06
0.07220551,2.1344676161850531e-07,3.4046766284953076e-07,5.9347053284036707e-07,1.0059398265266163e-06,1.4611636629388286e-06,2.5005942307767015e-06,2.5436962823363946e-06
0.07225614,2.0812566352330589e-07,3.4079764863694678e-07,5.9324186504630954e-07,1.0060818521160257e-06,1.4596766914141648e-06,2.5017236771111573e-06,2.5464874685116667e-06
0.07230678,2.0342352682861785e-07,3.4145611615570825e-07,5.9336114308414211e-07,1.0061549431884396e-06,1.4581722493535652e-06,2.5027838252368216e-06,2.5492707023498518e-06
0.07235741,1.9939769387780035e-07,3.4236315162012727e-07,5.9381324507088217e-07,1.0061657807765557e-06,1.4566582323953116e-06,2.5037772539054791e-06,2.5520492375696928e-06
0.07240805,1.9608807245054373e-07,3.4345040436664891e-07,5.945732918769712e-07,1.0061202062423107e-06,1.4551418201243437e-06,2.504705769723594e-06,2.5548254501952139e-06
0.07245868,1.9353419032010452e-07,3.4465906673332499e-07,5.955992300245536e-07,1.0060207914483315e-06,1.4536255240664349e-06,2.505567109980108e-06,2.5575976935835903e-06
0.07250932,1.9175868910959934e-07,3.4593845228906549e-07,5.9683938485367885e-07,1.0058646743630215e-06,1.4521060933209203e-06,2.506353719324892e-06,2.5603588569262643e-06
0.07255995,1.9075949499012441e-07,3.4725514463694814e-07,5.9824445840941662e-07,1.0056566354967345e-06,1.4505875170583289e-06,2.5070649112932911e-06,2.5631087811902657e-06
0.07261059,1.9047505379452421e-07,3.4858197675933373e-07,5.9976227244587412e-07,1.0053983868658718e-06,1.4490707985890481e-06,2.5076970594614133e-06,2.5658443205699747e-06
0.07266122,1.9077887834644738e-07,3.4990013718992469e-07,6.0134327070664826e-07,1.0050915938834501e-06,1.4475551746199177e-06,2.5082456350124442e-06,2.5685613775564353e-06
0.07271186,1.9151537278911379e-07,3.5120258233038082e-07,6.0295049833499188e-07,1.0047432434274738e-06,1.4460461079062787e-06,2.5087120698745131e-06,2.5712618173253413e-06
0.07276249,1.9253365045770267e-07,3.524941392696985e-07,6.0456600294984689e-07,1.0043663434203433e-06,1.4445540080401192e-06,2.5091032642546933e-06,2.5739529504275094e-06
0.07281313,1.9372009907076471e-07,3.5378250076161412e-07,6.0618545683427767e-07,1.0039742311573997e-06,1.4430894901681456e-06,2.5094265871514076e-06,2.5766424964052604e-06
0.07286376,1.9500077100536e-07,3.5507546651364591e-07,6.0781315981805512e-07,1.0035804460146927e-06,1.4416628729580617e-06,2.5096894700477489e-06,2.5793381916876245e-06
0.0729144,1.9633931952059689e-07,3.563853238710817e-07,6.094613297669561e-07,1.0032034355858299e-06,1.4402887110899382e-06,2.5099035915651284e-06,2.5820520077067413e-06
0.07296503,1.977298399490418e-07,3.577242095970447e-07,6.1114058506467521e-07,1.0028626827264069e-06,1.438982456292374e-06,2.5100817080687647e-06,2.584797002945266e-06
0.07301567,1.9917762011584339e-07,3.5910205723995504e-07,6.1285536197648283e-07,1.0025747639392583e-06,1.4377559943906891e-06,2.5102335999833694e-06,2.5875832313446686e-06
0.0730663,2.006899283164142e-07,3.6052779826251909e-07,6.1460473834158302e-07,1.0023560857577857e-06,1.4366211107368372e-06,2.5103686954259883e-06,2.5904202822778966e-06
0.07311694,2.0227203368486657e-07,3.6200808702692468e-07,6.1638057161366115e-07,1.0022217610339482e-06,1.435588255078014e-06,2.5104956274696068e-06,2.5933168831413369e-06
0.07316757,2.0392805341468126e-07,3.6354683673910116e-07,6.1816584659142821e-07,1.0021839540759972e-06,1.4346649711119164e-06,2.5106200689501216e-06,2.5962787722213573e-06
0.07321821,2.0565934544902491e-07,3.6514230094524671e-07,6.199331746904689e-07,1.002251387599235e-06,1.4338568107504875e-06,2.510745780557487e-06,2.5993095812158614e-06
0.07326884,2.074669074680636e-07,3.6678851753952937e-07,6.2164933766736989e-07,1.0024305175345182e-06,1.4331671700860793e-06,2.5108745565548532e-06,2.6024109959152221e-06
0.07331948,2.0934791418125749e-07,3.6847455396194701e-07,6.2327322704011982e-07,1.0027247293136383e-06,1.4325966908615317e-06,2.5110054730074776e-06,2.6055820942485675e-06
0.07337011,2.1129768976620163e-07,3.7018761134931477e-07,6.247607404025662e-07,1.0031338514707445e-06,1.4321429215419194e-06,2.5111339704294798e-06,2.6088183544503037e-06
0.07342075,2.1330903150199929e-07,3.7191098910527342e-07,6.2606973494200295e-07,1.0036544639260297e-06,1.4318010870268018e-06,2.5112539176935718e-06,2.6121135280672721e-06
0.07347139,2.1537258802675176e-07,3.7361670053890176e-07,6.2716058928462592e-07,1.0042821051865627e-06,1.4315661388832044e-06,2.5113583579398871e-06,2.6154605137030158e-06
0.07352202,2.1748208678964465e-07,3.752557712721754e-07,6.2800430826472556e-07,1.0050133250665434e-06,1.4314356808605857e-06,2.5114426658131316e-06,2.61885462773371e-06
0.07357266,2.196331131247079e-07,3.7674335154272001e-07,6.2857973987401697e-07,1.0058456862257344e-06,1.4314090115325912e-06,2.5115038989670931e-06,2.6222928302575242e-06
0.07362329,2.218155160661335e-07,3.7794997519114557e-07,6.2886805841632378e-07,1.0067704083597354e-06,1.4314803567959336e-06,2.5115341320763686e-06,2.6257666484549461e-06
0.07367393,2.240244866125263e-07,3.7873645638520753e-07,6.2886302779320162e-07,1.007783279447379e-06,1.4316496481328464e-06,2.5115306207879424e-06,2.6292728484500461e-06
0.07372456,2.2625408360826534e-07,3.7899820071689658e-07,6.2856378278688495e-07,1.0088770846129116e-06,1.4319143980640869e-06,2.5114882492953744e-06,2.6328062295856984e-06
0.0737752,2.2849019385121251e-07,3.786948303838989e-07,6.2796726501924248e-07,1.0100363570663897e-06,1.4322650986675433e-06,2.5113946213942736e-06,2.6363540776042691e-06
0.07382583,2.3072737331896511e-07,3.778567196749864e-07,6.2708458482036907e-07,1.0112539259747647e-06,1.4327006749075225e-06,2.5112458248376249e-06,2.6399122480263879e-06
0.07387647,2.3295644813819136e-07,3.7652820778837079e-07,6.259282466507917e-07,1.012517803453664e-06,1.4332156934601169e-06,2.5110337837461412e-06,2.643472417968417e-06
0.0739271,2.3517181922644273e-07,3.7474703321758469e-07,6.2451939263262038e-07,1.0138193543449e-06,1.43380843644375e-06,2.5107544513166021e-06,2.6470303061629249e-06
0.07397774,2.3737065350683085e-07,3.7254040363956367e-07,6.2288581686894792e-07,1.0151526337768686e-06,1.4344800514509569e-06,2.5104064335943521e-06,2.6505843295819115e-06
0.07402837,2.3955181395637363e-07,3.6993770135393061e-07,6.2106254057853984e-07,1.0165112568676748e-06,1.4352311678004588e-06,2.509988702666468e-06,2.6541331553575561e-06
0.07407901,2.4171457637534342e-07,3.6699191224873126e-07,6.1909584784341728e-07,1.017889219489329e-06,1.4360620708309842e-06,2.5095002672051832e-06,2.6576754670532128e-06
0.07412964,2.4385083955549387e-07,3.6379316856791522e-07,6.170390079720203e-07,1.0192788008689087e-06,1.4369716539724382e-06,2.5089392694520901e-06,2.6612090912211921e-06
0.07418028,2.4593349074648345e-07,3.6047154017620241e-07,6.1495240262284955e-07,1.0206720314174023e-06,1.437957826870714e-06,2.5083035998371644e-06,2.6647316292429057e-06
0.07423091,2.4789596996768451e-07,3.5717686503652251e-07,6.128941757279357e-07,1.0220584969221325e-06,1.4390154687927486e-06,2.5075891437775115e-06,2.6682384858508936e-06
0.07428155,2.4959604094693116e-07,3.5405121923319108e-07,6.1091416805104685e-07,1.0234247512141817e-06,1.4401362413889917e-06,2.5067886492554174e-06,2.671721873861755e-06
0.07433218,2.5076024386650463e-07,3.5121369460351048e-07,6.0905106129890475e-07,1.0247552106682822e-06,1.4413064760846015e-06,2.5058909744969005e-06,2.6751701250040761e-06
0.07438282,2.5098728250089033e-07,3.4875737704549946e-07,6.0733543367549341e-07,1.0260328599396823e-06,1.4425104475738966e-06,2.5048832252784159e-06,2.6785697648708639e-06
0.07443345,2.4987702476302206e-07,3.4675044340782357e-07,6.0579264271420365e-07,1.027244955341443e-06,1.4437363918690823e-06,2.5037572112987345e-06,2.6819120112614475e-06
0.07448408,2.4721524983262056e-07,3.4523101404954084e-07,6.0443770091418355e-07,1.0283769246324188e-06,1.4449715647118381e-06,2.5025042806681705e-06,2.6851875654898746e-06
0.07453472,2.4304063699741614e-07,3.4421271806085561e-07,6.0328480465416804e-07,1.0294204559860419e-06,1.446209128701192e-06,2.5011213092807781e-06,2.6883926655427359e-06
0.07458535,2.3764620996171748e-07,3.4368061432307078e-07,6.0235002263975193e-07,1.0303757134786397e-06,1.4474503241531409e-06,2.499613589421347e-06,2.6915319425701417e-06
0.07463599,2.315216721743228e-07,3.4359021685279421e-07,6.0164958321923443e-07,1.0312454976343815e-06,1.4486991716004878e-06,2.4979889813571686e-06,2.6946126279025748e-06
0.07468662,2.2517794623981787e-07,3.4387782645298484e-07,6.0119810486236622e-07,1.0320359947539249e-06,1.449962671552655e-06,2.4962587256066308e-06,2.6976451846750241e-06
0.07473726,2.1906472662423421e-07,3.4447659377781357e-07,6.0100945910112287e-07,1.0327577516316698e-06,1.4512519959347898e-06,2.4944385050544079e-06,2.70064453609399e-06
0.07478789,2.1347009968061258e-07,3.4532088304841e-07,6.0108821482320451e-07,1.0334199272674613e-06,1.4525761170537505e-06,2.4925416549840155e-06,2.7036232481179162e-06
0.07483853,2.0852759951930089e-07,3.4634897904371005e-07,6.0142645061906408e-07,1.0340249504976114e-06,1.4539368763389446e-06,2.4905743778697474e-06,2.7065867208767072e-06
0.07488916,2.0429834385957853e-07,3.4751502270522764e-07,6.0201496842602252e-07,1.0345807843465364e-06,1.4553409409607204e-06,2.4885477250382785e-06,2.7095452223978645e-06
0.0749398,2.0078954826819513e-07,3.4877429862651458e-07,6.0283014560204323e-07,1.0350874084940865e-06,1.4567859466790371e-06,2.4864636858924904e-06,2.7124999339950023e-06
0.07499043,1.9800522288519145e-07,3.5008841112560708e-07,6.0384193979660784e-07,1.0355441094590274e-06,1.4582686351151045e-06,2.4843233982359326e-06,2.7154510849676789e-06
0.07504107,1.9596177650639044e-07,3.5142792974937081e-07,6.0502024127469594e-07,1.0359507759574877e-06,1.4597856183913336e-06,2.4821273053802235e-06,2.7183983074925124e-06
0.0750917,1.9466016551537634e-07,3.5276977254138674e-07,6.0633200252857721e-07,1.0363058109157206e-06,1.4613318609871123e-06,2.4798743117373611e-06,2.7213396083894122e-06
0.07514234,1.9406405818630761e-07,3.5410022175417297e-07,6.0774676968541393e-07,1.0366068130535126e-06,1.4629010580479919e-06,2.4775615975379093e-06,2.7242711630029883e-06
0.07519297,1.9408975304643976e-07,3.5541692491536056e-07,6.0923926598648618e-07,1.0368556982273646e-06,1.4644910387804621e-06,2.475189951156207e-06,2.7271927823385347e-06
0.07524361,1.9461186129405397e-07,3.5672262720763317e-07,6.1078812600346845e-07,1.0370569108365765e-06,1.4661019456665963e-06,2.4727624556652696e-06,2.7301065772274397e-06
0.07529424,1.9548938561487001e-07,3.5801859931224427e-07,6.1237371072685685e-07,1.0372143304786224e-06,1.4677329624584878e-06,2.4702809516822096e-06,2.7330133812599316e-06
0.07534488,1.9659897071990042e-07,3.5931224404110285e-07,6.1398594871111415e-07,1.0373389683303368e-06,1.4693892040469181e-06,2.4677539072554847e-06,2.7359205569029811e-06
0.07539551,1.9783827303393093e-07,3.6060115820950222e-07,6.1560548574974896e-07,1.0374326911557987e-06,1.471065094974572e-06,2.4651804309462485e-06,2.7388260308679294e-06
0.07544615,1.9916763927181389e-07,3.619128664712155e-07,6.1724185663162611e-07,1.0375283203186032e-06,1.472783634000216e-06,2.4625906136130597e-06,2.741758893380995e-06
