Physical Time (s),ep_top Monitor (kg-m/s^3): top_cv1,ep_top Monitor (kg-m/s^3): top_cv2,ep_top Monitor (kg-m/s^3): top_cv3,ep_top Monitor (kg-m/s^3): top_cv4,ep_top Monitor (kg-m/s^3): top_cv5,ep_top Monitor (kg-m/s^3): top_cv6,ep_top Monitor (kg-m/s^3): top_cv7
0.05559723,-0.0022284520326407344,-0.0032889899574550592,-0.0048003895385158851,-0.0051277164254459051,-0.0029825762810475188,-0.0061535645928013439,-0.0083943350873742946
0.05564786,-0.0027139678669112731,-0.0038969019518265658,-0.005475497146945894,-0.0058218050467864178,-0.003651138317727226,-0.0068588016930144387,-0.0092575539687081987
0.0556985,-0.0032060258532257161,-0.0045365037513776917,-0.0062152438105571662,-0.0065829881493821435,-0.0043933569827826957,-0.0076161999766731752,-0.010172357302682617
0.05574913,-0.003686202291630602,-0.0051862571377168619,-0.0070020767006160169,-0.0073951794172531287,-0.0051910885564310453,-0.0084082091020994745,-0.011119127903898077
0.05579977,-0.0041338361869705598,-0.0058199563809934029,-0.0078106456573313766,-0.0082343688719827921,-0.0060174228916631406,-0.0092085792696940724,-0.012069623179313814
0.0558504,-0.0045279685281378731,-0.0064093171402845161,-0.0086104261962961087,-0.0090711477323741734,-0.0068394749928060005,-0.0099850851324392864,-0.012989869666990922
0.05590104,-0.0048488213764706252,-0.0069262598272450586,-0.0093684314752363364,-0.0098732800700387369,-0.0076211670675208568,-0.010702130882649414,-0.013842853943253261
0.05595167,-0.0050781886941275445,-0.0073435813958301439,-0.010049984223600015,-0.010606431510172673,-0.008324333557473711,-0.011321885435019632,-0.014589435445435386
0.05600231,-0.0052015422834812601,-0.0076379239655027589,-0.010622483267630333,-0.01123789509023616,-0.0089127026876545199,-0.01180826092102785,-0.015192481594201028
0.05605294,-0.0052085899854055692,-0.0077909514248543817,-0.011057345266420094,-0.0117385350977157,-0.0093541555858845764,-0.012129124649719261,-0.015619085571583858
0.05610358,-0.0050935374752369613,-0.007789938572775529,-0.011331095670112892,-0.01208396934321969,-0.0096221513378989265,-0.012257880195665639,-0.015842090940842584
0.05615422,-0.0048552733457989296,-0.0076282306776522387,-0.011426416807327054,-0.012255580753087513,-0.0096968525940332607,-0.012174703586528467,-0.015841285159460365
0.05620485,-0.004497199308412787,-0.0073052214588089203,-0.011332686869207211,-0.012241195275126716,-0.0095658421614586604,-0.011867272056584832,-0.015604089481743383
0.05625549,-0.0040273660150674951,-0.0068264395272280782,-0.011046107376755612,-0.012035179684511206,-0.0092243746054473108,-0.011331296752334873,-0.015126004951253366
0.05630612,-0.0034571571717105457,-0.0062022523003557786,-0.01056915635161298,-0.011638139754632222,-0.0086747507203937795,-0.010569757397290398,-0.014409888189170422
0.05635676,-0.0028018911481302936,-0.0054482720413024776,-0.0099106009547893972,-0.011056812861888456,-0.0079264592382387884,-0.0095929558195145467,-0.013465877595481979
0.05640739,-0.0020792460594020248,-0.0045836488257209205,-0.0090840633398769875,-0.010302817093379348,-0.0069945504914853129,-0.0084171762885921382,-0.012310112469467147
0.05645803,-0.0013080014160808478,-0.0036295179877112145,-0.0081064112277349706,-0.0093910682237754034,-0.0058977657733709143,-0.0070626545167781288,-0.010962628636326676
0.05650866,-0.00050733069491197102,-0.0026081873882487635,-0.0069967686047361297,-0.008338763621167436,-0.0046574740258584005,-0.0055525643355349924,-0.0094463341019115788
0.05655929,0.00030401479393009291,-0.0015423794770256767,-0.0057757440934599422,-0.0071645625564742774,-0.0032966811105745964,-0.0039120542276766881,-0.0077860842545364592
0.05660993,0.0011089015116957117,-0.00045362577490955366,-0.0044639906429804095,-0.0058871995396326095,-0.0018384869328441928,-0.0021664560965701223,-0.0060068948461705508
0.05666056,0.0018922672386951565,0.00063709428981586656,-0.0030840201445518391,-0.0045272547220843416,-0.00030788567592817881,-0.00034333319745997407,-0.0041360366476885287
0.0567112,0.0026414989385085551,0.0017105361822490422,-0.0016580851720427474,-0.0031051842793477372,0.0012702681812258717,0.0015294797927092726,-0.0022011502279210048
0.05676183,0.0033482732945672084,0.0027516086422599033,-0.00020577061988127834,-0.0016389333512402224,0.0028737979156184873,0.0034271166894599995,-0.00022689699692319924
0.05681247,0.0040075072849986701,0.0037475352807780299,0.0012527481955756196,-0.00014744209281775122,0.0044794146579924636,0.0053233634129561183,0.0017605904403958346
0.0568631,0.0046172801342922679,0.0046884105227649499,0.0026975038510508539,0.0013500044274526077,0.0060635308056817307,0.0071915685849836732,0.0037345847472715949
0.05691374,0.0051786247809228773,0.0055678504593504674,0.0041099754473352748,0.0028348054444267941,0.0076033367213741423,0.0090056507186119846,0.0056687533994169426
0.05696437,0.0056947502662952438,0.0063828221390558847,0.0054738211689097076,0.0042897011711134003,0.0090777852820131573,0.010741122815380651,0.0075381568924386558
0.05701501,0.0061705703297611075,0.0071339186567197198,0.0067761524199560028,0.0057000347401033047,0.010468951816364511,0.012376314585832505,0.0093205183627247806
0.05706564,0.0066116434763538474,0.007824613689424869,0.0080077328647644962,0.0070540159088573751,0.011762760885885419,0.013893117486471001,0.010996897782546394
0.05711628,0.0070236778032527186,0.0084609429008911698,0.0091638472879895239,0.0083437487280122718,0.012950396119801874,0.015278618682973581,0.012553394281905933
0.05716691,0.0074119085515794349,0.0090506493055919502,0.010244625684830921,0.0095657900358373186,0.014029077465789016,0.016525905076094485,0.013981936172267045
0.05721755,0.0077807728234206772,0.009602336554424034,0.011254421172953026,0.010720857893936694,0.015001841661050869,0.017633711322299593,0.015279976846334184
0.05726818,0.0081338470941337403,0.010124688219911594,0.012200807161541831,0.01181313011358597,0.015877008525588404,0.018607319928963841,0.016451448994723037
0.05731882,0.0084741294451560617,0.010625878838064443,0.013093783808748056,0.0128497469032606,0.016667382398210376,0.019456768849020149,0.017504942642470107
0.05736945,0.0088041210525337098,0.011112956729615365,0.013944371430187121,0.013839652514870156,0.017389003215641144,0.020196558399417613,0.018453455854881992
0.05742009,0.0091262492956774594,0.011591816827344312,0.014763696099120869,0.014792737822723945,0.018059748134541895,0.020844364928322812,0.019313131362441244
0.05747073,0.0094434073486906606,0.012067593857947072,0.015562605261099559,0.015719506025598757,0.018698537279033457,0.02142048833228016,0.020102755745868985
0.05752136,0.0097591397597387858,0.012544907679501657,0.016351034156580992,0.016630218062835909,0.019324008837386341,0.021946992111687338,0.020842871552973357
0.057572,0.010077858187440976,0.013028471816105208,0.017138304777482058,0.017534958552945418,0.019954095741301109,0.022447057123682175,0.02155516475720513
0.05762263,0.010404698802358843,0.0135234293476473,0.01793279019910967,0.01844297001702409,0.020605042880470763,0.022943915969858123,0.022261341385190543
0.05767327,0.010745521201815779,0.014035488155544016,0.018742484679539918,0.019363137366189276,0.021291276414956373,0.023460270992776432,0.022982630102469797
0.0577239,0.011106962163888462,0.014571849939547644,0.019576899178417807,0.020305717988820336,0.02202703591109911,0.024019757697622494,0.023741381793997034
0.05777454,0.011495266710965346,0.015139956737981367,0.0204444553762562,0.021279605378158001,0.022823882248179297,0.024643448340745316,0.02455724124314719
0.05782517,0.011917146898343499,0.015748404326703637,0.021354957929408881,0.022294932706673039,0.023692827240749406,0.025351842787431994,0.025449571329440597
0.0578758,0.01237878450327365,0.016405570615464021,0.022317862592889585,0.023361265147308297,0.024642915267583606,0.026162575076837846,0.026434967144974238
0.05792644,0.012885559349302033,0.017119065549754772,0.023341770841543007,0.024487114371814101,0.025680950408841351,0.027089576382095526,0.027526470050338071
0.05797707,0.013441771753492251,0.017895091789711947,0.024433581135985798,0.025679130745228027,0.0268109275241506,0.028141937545560512,0.028732473382528993
0.05802771,0.014049799603860005,0.018737043652061136,0.025596553594020556,0.026940119455842338,0.028032436455463543,0.029322091306099134,0.030054828291107255
0.05807834,0.014709821395650614,0.019644911455883686,0.026829378649303667,0.028268144933280805,0.02934004332433842,0.030625045490196991,0.031488150443567078
0.05812898,0.015418641369310376,0.020613566242243732,0.028123759853001373,0.02965410602149747,0.03072107414689387,0.032036303257298199,0.033017612148169534
0.05817961,0.016169822130705593,0.021632973592605211,0.029464713267253299,0.031082161167325713,0.032156198522317631,0.033532765950756105,0.034619945961017619
0.05823025,0.016952447504087594,0.022686557394792382,0.030828327387555053,0.032527319338829255,0.033617102708555571,0.035080740868913357,0.036261269964011189
0.05828088,0.017751085064869335,0.023751243440163081,0.032182257277838466,0.033955920753132474,0.035067036610278553,0.036637151043306011,0.037898320192616311
0.05833152,0.018545487876196479,0.024797714130098701,0.033486353005242678,0.035326109703684917,0.036461460703808263,0.038150535026194005,0.039479375763181897
0.05838215,0.01931141845914032,0.025791717362623159,0.034694711421659766,0.036589795878011616,0.037750259611659863,0.039564011524428927,0.040947237809752547
0.05843279,0.020021795542599873,0.026695880495838001,0.035758361322672613,0.037695354351732269,0.038880526512347476,0.040818496850826058,0.042242465801998363
0.05848342,0.020648069601981473,0.027471930744988722,0.036628465036837435,0.038590863666455644,0.03980006105111708,0.041856818128160986,0.043307497207103279
