Physical Time (s),ea_top Monitor (kg-m/s^3): top_cv1,ea_top Monitor (kg-m/s^3): top_cv2,ea_top Monitor (kg-m/s^3): top_cv3,ea_top Monitor (kg-m/s^3): top_cv4,ea_top Monitor (kg-m/s^3): top_cv5,ea_top Monitor (kg-m/s^3): top_cv6,ea_top Monitor (kg-m/s^3): top_cv7
0.58508742,1.2134457016325599e-06,1.4581792795651198e-06,2.2898353601151652e-06,1.3148960699385497e-05,6.7650797550849681e-05,0.00013805847011356159,0.00011850312744663525
0.58513806,1.1963435559875536e-06,1.4381974807523088e-06,2.2669942087988679e-06,1.3116130794002644e-05,6.7628233103268754e-05,0.00013805758861954484,0.00011845065209928321
0.5851887,1.1780982361215657e-06,1.4164296375003804e-06,2.2416576857583365e-06,1.3078219483791404e-05,6.7591674546633838e-05,0.00013804126002647785,0.0001183737322423855
0.58523933,1.1586598474836623e-06,1.392708973925611e-06,2.2133873724961252e-06,1.3035210356795767e-05,6.7541197212471325e-05,0.00013800810148124532,0.00011827133832095587
0.58528996,1.1379973977823465e-06,1.3668820074451523e-06,2.1817293450273421e-06,1.298691105049475e-05,6.7476974726165073e-05,0.00013795679844294466,0.0001181426698407844
0.5853406,1.1160886518107747e-06,1.3388221981239445e-06,2.1462501442358645e-06,1.2932971331099704e-05,6.7399226994230537e-05,0.00013788607217598699,0.00011798733884400261
0.58539124,1.0929191475329833e-06,1.3084425029829733e-06,2.1065688297117976e-06,1.2872919646800334e-05,6.7308185163598186e-05,0.00013779468680186844,0.00011780484365970171
0.58544187,1.0684832735794771e-06,1.2757015272076396e-06,2.0623769964934542e-06,1.2806201998217065e-05,6.7204068000531816e-05,0.00013768147951955193,0.00011759500098871641
0.5854925,1.0427877927582188e-06,1.2406074634651732e-06,2.0134535270827004e-06,1.2732227898580977e-05,6.7087080146146545e-05,0.00013754543933383167,0.00011735799635558913
0.58554314,1.0158542083829813e-06,1.2032218915770146e-06,1.9596736410368303e-06,1.2650403233761952e-05,6.6957408287835862e-05,0.00013738579913879449,0.00011709434555634493
0.58559377,9.8771864745168738e-07,1.1636610876675125e-06,1.9010166161657987e-06,1.2560159674737582e-05,6.6815218018156903e-05,0.00013720214751681095,0.00011680493989632097
0.58564441,9.5843924633439301e-07,1.1220978880084754e-06,1.8375752911164182e-06,1.2460972288364135e-05,6.6660625327319577e-05,0.00013699446427115549,0.0001164910186137857
0.58569505,9.2810101564017367e-07,1.0787684661751343e-06,1.7695687886333653e-06,1.2352378429086153e-05,6.6493654390333074e-05,0.00013676315027237148,0.00011615416987419143
0.58574568,8.9682164989069867e-07,1.033975784904195e-06,1.6973574877190864e-06,1.2233997097735873e-05,6.6314183028167535e-05,0.0001365089794726605,0.00011579626206379464
0.58579631,8.6475469134417133e-07,9.8808958766748625e-07,1.6214521478332096e-06,1.2105549454786669e-05,6.6121891553455519e-05,0.00013623299556552479,0.00011541931227017722
0.58584695,8.3209238300514906e-07,9.4154419521074764e-07,1.5425239800939648e-06,1.1966900043309053e-05,6.591624812218603e-05,0.00013593639593181061,0.00011502533973853273
0.58589758,7.9906284289102042e-07,8.9482578819585863e-07,1.46139687845053e-06,1.1818088284013124e-05,6.5696512580328391e-05,0.00013562037874344834,0.00011461620837744959
0.58594822,7.6592476623380745e-07,8.4845341666170966e-07,1.3790256797917098e-06,1.1659357342512104e-05,6.5461769153657475e-05,0.00013528598950255673,0.00011419345223970485
0.58599886,7.3296024323957829e-07,8.0295748374123537e-07,1.296463924391678e-06,1.1491185637973998e-05,6.5211000194326227e-05,0.00013493401796799032,0.00011375808422451665
0.58604949,7.0046669119016852e-07,7.5885548394879997e-07,1.2148183327176675e-06,1.1314304344711759e-05,6.4943168612377741e-05,0.00013456491257216721,0.00011331082235002026
0.58610012,6.6874434062805181e-07,7.1662634827021232e-07,1.1351949151817661e-06,1.1129715472516449e-05,6.4657337273077049e-05,0.0001341787624303083,0.00011285180123332273
0.58615076,6.3808401955119507e-07,6.7668612999690187e-07,1.0586387158780918e-06,1.0938681474422382e-05,6.4352777694835393e-05,0.00013377530971722841,0.00011238065020019505
0.5862014,6.0875531290016149e-07,6.3936879389101349e-07,9.8607837641241937e-07,1.0742711149159486e-05,6.4029111184041011e-05,0.00013335405031023043,0.00011189665209056155
0.58625203,5.8099431021987052e-07,6.0491279172641614e-07,9.1827880576475539e-07,1.054353274617944e-05,6.3686460021025978e-05,0.00013291440119127181,0.00011139893549740169
0.58630266,5.5499344764750463e-07,5.7345588365993686e-07,8.5580748970693516e-07,1.0343045261534367e-05,6.3325572769046704e-05,0.0001324559063174254,0.00011088670844698681
0.5863533,5.3089111170914532e-07,5.450357986392974e-07,7.9901629527406569e-07,1.0143260408749544e-05,6.2947922077693597e-05,0.00013197847663472755,0.0001103595162044035
0.58640393,5.0876554422308969e-07,5.1959832219410419e-07,7.4804172784308189e-07,9.9462370068799041e-06,6.2555761482716306e-05,0.00013148262601644792,0.00010981749283372805
0.58645457,4.8863064588669395e-07,4.9700741138179741e-07,7.0281880602114565e-07,9.7540087955540628e-06,6.2152111856089817e-05,0.00013096965714493586,0.00010926156875417816
0.58650521,4.7043666075345611e-07,4.7706163144658711e-07,6.6311203328677367e-07,9.5685063593826317e-06,6.174066284311689e-05,0.0001304417444598331,0.00010869357791335528
0.58655584,4.5407559249732909e-07,4.5951201488785079e-07,6.2855343545416781e-07,9.3915004724203204e-06,6.1325646792269428e-05,0.0001299019744779311,0.00010811632103183102
0.58660647,4.3938825629097974e-07,4.4407631286878762e-07,5.9868227762141149e-07,9.2245577867677546e-06,6.0911685820381361e-05,0.00012935430283041334,0.00010753354691318861
0.58665711,4.2617637036650124e-07,4.3045617247262569e-07,5.7298696178795778e-07,9.0690098469274158e-06,6.0503629311220092e-05,0.00012880345071572411,0.00010694986824210561
0.58670775,4.142179859991903e-07,4.1835186967831435e-07,5.5094116875007153e-07,8.9259355514627174e-06,6.010639131465233e-05,0.00012825475617117937,0.00010637062872270983
0.58675838,4.0328391495814933e-07,4.0747507886463327e-07,5.3203277336586289e-07,8.796162721220428e-06,5.9724790669842065e-05,0.00012771398409540494,0.00010580171876840627
0.58680901,3.9315298077006704e-07,3.9755907280436212e-07,5.157856764741084e-07,8.6802871272963905e-06,5.9363417576704403e-05,0.00012718711952141443,0.00010524936472987436
0.58685965,3.8363426829142335e-07,3.8837481830380455e-07,5.0178043092497296e-07,8.5787025694165437e-06,5.9026533458338877e-05,0.00012668018507774187,0.0001047199388673886
0.58691028,3.7457054828136346e-07,3.797329742050623e-07,4.8965659482368367e-07,8.4916245010579108e-06,5.8718001607302679e-05,0.00012619907393559247,0.00010421976542710928
0.58696092,3.6584604448425843e-07,3.7148718940869845e-07,4.791124784506328e-07,8.4191025025477215e-06,5.8441217552936703e-05,0.00012574938372536028,0.00010375491964098695
0.58701156,3.5739921738258078e-07,3.6354199121738344e-07,4.6990886324566699e-07,8.3610366781434699e-06,5.819910252527545e-05,0.00012533633705028973,0.00010333110967524553
0.58706219,3.4921849099035762e-07,3.5585189515680956e-07,4.6186395020366099e-07,8.3171774837591401e-06,5.7994097045044304e-05,0.0001249647270635265,0.00010295358113010956
0.58711282,3.4133555667100937e-07,3.4841939668405875e-07,4.5484825488321268e-07,8.2871118558732174e-06,5.7828124909759805e-05,0.00012463886712037119,0.00010262701439003751
0.58716346,3.3381771313880575e-07,3.4129037050501886e-07,4.4877977697908428e-07,8.270260907959009e-06,5.7702567959476742e-05,0.00012436256947171229,0.00010235546586695743
0.58721409,3.2676058576311046e-07,3.3454827137190958e-07,4.4362032798623251e-07,8.2658887222608187e-06,5.7618237836140372e-05,0.00012413913927631203,0.00010214232838971459
0.58726473,3.2027827714838768e-07,3.2830464839968538e-07,4.3936953635819277e-07,8.273113554584215e-06,5.7575321912627716e-05,0.00012397132131750698,0.00010199025649752919
0.58731537,3.1449385606743813e-07,3.226898134323956e-07,4.3605975173013684e-07,8.2909376127629803e-06,5.7573348780717712e-05,0.00012386128537606058,0.00010190114555183264
0.587366,3.0953097719457203e-07,3.1784354256451123e-07,4.3375026340459956e-07,8.3182778864688938e-06,5.7611155839312688e-05,0.00012381053048920578,0.00010187604259292396
0.58741663,3.0550567484066905e-07,3.1390511197058746e-07,4.3251964054253125e-07,8.3540005017532749e-06,5.7686883724345671e-05,0.00012381976972236118,0.00010191504730085632
0.58746727,3.0252239322057996e-07,3.1100692535041482e-07,4.324601318814795e-07,8.3969666037734244e-06,5.7798046363563262e-05,0.00012388890013393284,0.00010201731848189103
0.58751791,3.00670911891955e-07,3.0926907873231325e-07,4.3367140559012246e-07,8.4460676287038727e-06,5.7941600308104617e-05,0.00012401694472060008,0.00010218105941467238
0.58756854,3.0002558174840436e-07,3.0879672295152265e-07,4.3625621132738081e-07,8.5002551582865503e-06,5.8114040224976791e-05,0.00012420203941438377,0.00010240354120386806
0.58761917,3.0064622517066756e-07,3.0967962183714607e-07,4.4031787225680024e-07,8.5585628600970573e-06,5.8311496255951423e-05,0.00012444141164265999,0.00010268113642359511
0.58766981,3.0258092266492993e-07,3.1199469244213982e-07,4.4596104569680465e-07,8.6201292996907583e-06,5.8529853606276004e-05,0.00012473142397622167,0.00010300940397962802
0.58772044,3.0586841872244515e-07,3.1580842804868002e-07,4.5329289485101693e-07,8.6842130479151575e-06,5.8764865826265036e-05,0.00012506763959895632,0.00010338319277518501
0.58777108,3.1054290688000586e-07,3.2118153537052168e-07,4.6242728957656464e-07,8.7502110085423524e-06,5.9012282053832605e-05,0.00012544489747309167,0.00010379675570936438
0.58782172,3.1663711434907056e-07,3.2817284025372733e-07,4.7348882060180293e-07,8.8176756763414938e-06,5.926797009633219e-05,0.00012585740286691214,0.00010424386150416905
0.58787235,3.2418600051934045e-07,3.3684338646616791e-07,4.8661753115974839e-07,8.8863345292341438e-06,5.9528046006736747e-05,0.00012629886377783997,0.00010471794913979022
0.58792298,3.3322914300614881e-07,3.4725893964920064e-07,5.0197173406950433e-07,8.9561063313959488e-06,5.9788998505480688e-05,0.00012676266376175958,0.00010521231169450463
0.58797362,3.4381376351583533e-07,3.5949333903857921e-07,5.1973118066845458e-07,9.0271177277397918e-06,6.0047816336313193e-05,0.00012724210014002313,0.00010572033512299694
0.58802425,3.5599553286681435e-07,3.7362950639152642e-07,5.400961732235373e-07,9.0997107041956038e-06,6.0302101092295389e-05,0.00012773060491063138,0.00010623571018444829
0.58807489,3.6983938996639565e-07,3.8976078626231944e-07,5.6328597044192271e-07,9.1744382825617636e-06,6.0550154787294603e-05,0.00012822200559022012,0.0001067526763237212
0.58812553,3.8541970496667313e-07,4.0799146836274871e-07,5.8953433807863396e-07,9.2520441687905128e-06,6.0791055238273023e-05,0.00012871075678615491,0.00010726622501297474
0.58817616,4.0281816131002724e-07,4.2843486083217528e-07,6.1908117133294549e-07,9.3334186346324294e-06,6.102468029841024e-05,0.00012919212462549857,0.0001077722474289829
0.58822679,4.2212098130907325e-07,4.5121048770510415e-07,6.5216247440762657e-07,9.4195336501483757e-06,6.125168020000388e-05,0.00012966232226199685,0.00010826763774010851
0.58827743,4.4341498634088222e-07,4.764398217509119e-07,6.8899817482661991e-07,9.5113603544660113e-06,6.1473399767018045e-05,0.00013011861054603591,0.00010875035654560549
0.58832807,4.6678377055281242e-07,5.0424227826601919e-07,7.2978172740398843e-07,9.6097805796961567e-06,6.1691717235285476e-05,0.00013055930065206402,0.00010921940569680989
0.5883787,4.9230077661958627e-07,5.3472645259316973e-07,7.7466570163516191e-07,9.7154961735567302e-06,6.1908841237683277e-05,0.00013098370800413185,0.00010967475125038699
0.58842933,5.200235964189184e-07,5.6798279375090736e-07,8.23751938032471e-07,9.8289587598002346e-06,6.2127067535982635e-05,0.0001313920247658633,0.00011011716890484232
0.58847997,5.4998688227176457e-07,6.04074508549663e-07,8.7708205245004866e-07,9.9503177252228502e-06,6.2348535159643441e-05,0.00013178513980305253,0.00011054804518713038
0.5885306,5.8219509184647549e-07,6.4302836485886452e-07,9.3463093340667957e-07,1.0079399555095132e-05,6.2575005058859395e-05,0.00013216441527555094,0.00011096912549419228
0.58858124,6.1661437920408498e-07,6.848245757788508e-07,9.9630075896328874e-07,1.0215712459116883e-05,6.2807684266803318e-05,0.00013253145824953426,0.00011138227844923524
0.58863188,6.5316522566510203e-07,7.2938756960488334e-07,1.0619169133872328e-06,1.0358479238003312e-05,6.3047102521104705e-05,0.00013288789089471368,0.00011178926695774132
0.58868251,6.9171553545534226e-07,7.7657731981084727e-07,1.1312238936995472e-06,1.0506688272968435e-05,6.3293056576803144e-05,0.00013323514927072669,0.00011219154688632664
0.58873314,7.3207623988873687e-07,8.2618396885997053e-07,1.2038831034307461e-06,1.0659157476166541e-05,6.3544624186370762e-05,0.00013357430461053208,0.00011259007404916076
0.58878378,7.7399911200445294e-07,8.7792371444432441e-07,1.2794700406866012e-06,1.0814599752953589e-05,6.3800234513658688e-05,0.00013390593289643762,0.00011298519751538845
0.58883441,8.1717557179459948e-07,9.3143690475084381e-07,1.3574725045521906e-06,1.0971679382087643e-05,6.4057786649107792e-05,0.00013423004282541015,0.00011337660383045831
0.58888505,8.6123666391712283e-07,9.8628795395879578e-07,1.4372909288613989e-06,1.1129054963404587e-05,6.4314805283181142e-05,0.00013454605518006834,0.00011376331493541226
0.58893569,9.0575712267339868e-07,1.0419680755891894e-06,1.5182435975030128e-06,1.1285411343648569e-05,6.4568615814533978e-05,0.00013485283738110253,0.00011414373710157628
0.58898632,9.5026172969313628e-07,1.0979019606854043e-06,1.5995782639687117e-06,1.143948111625491e-05,6.4816516825864329e-05,0.00013514879241779696,0.00011451576880689468
0.58903695,9.9423338931453006e-07,1.1534567114006015e-06,1.6804873064879464e-06,1.1590061522527896e-05,6.5055938751025773e-05,0.000135431990224168,0.00011487694799423788
0.58908759,1.0371284979419497e-06,1.2079580248463057e-06,1.7601312126428455e-06,1.1736039797425086e-05,6.5284580268372164e-05,0.00013570033761274746,0.00011522462948087268
0.58913823,1.0783941984764989e-06,1.2607090240205619e-06,1.8376628355595658e-06,1.1876417854691792e-05,6.5500512806376037e-05,0.00013595175631009697,0.00011555617954119119
0.58918886,1.1174920050597592e-06,1.3110174137235658e-06,1.9122571751905884e-06,1.2010346463767859e-05,6.5702262901151562e-05,0.00013618436106635547,0.00011586915598849648
0.58923949,1.1539229871883443e-06,1.3582242172693733e-06,1.9831392459541653e-06,1.2137156401591799e-05,6.5888867463584231e-05,0.00013639663007050003,0.00011616148521080642
0.58929013,1.1872552929700245e-06,1.4017359460231439e-06,2.0496125085649039e-06,1.225638469814612e-05,6.60599077867777e-05,0.00013658755000439091,0.00011643161904770807
0.58934076,1.2171489460864891e-06,1.4410557867159152e-06,2.1110842520608145e-06,1.2367786677026393e-05,6.6215517301121063e-05,0.00013675672482878936,0.00011667864679835409
0.5893914,1.2433750070765899e-06,1.4758118264417453e-06,2.1670875195812172e-06,1.2471332765422462e-05,6.6356364384688628e-05,0.00013690445131871423,0.00011690237072227284
0.58944204,1.2658282495839448e-06,1.5057784068600286e-06,2.2172976067807966e-06,1.2567187395424645e-05,6.6483605874384483e-05,0.00013703175082666665,0.00011710334347983429
0.58949267,1.2845228030456754e-06,1.5308810894313195e-06,2.2615333953879224e-06,1.2655664103769074e-05,6.6598798861965445e-05,0.00013714034709697584,0.00011728284249559016
0.5895433,1.2995805238371578e-06,1.5511920112144958e-06,2.2997509356578456e-06,1.2737168893124208e-05,6.6703782531253963e-05,0.00013723257032026681,0.00011744277544006586
0.58959394,1.3112079774904931e-06,1.5669119726924626e-06,2.3320270234838372e-06,1.2812135505099886e-05,6.6800531378266188e-05,0.00013731121560656921,0.0001175855359870446
0.58964458,1.3196670604339949e-06,1.5783431117031661e-06,2.3585363992698481e-06,1.288096027011178e-05,6.6890994972506463e-05,0.00013737935174358597,0.0001177138119666707
0.58969521,1.3252440618126448e-06,1.5858557751134032e-06,2.3795257764786627e-06,1.2943942976938502e-05,6.6976933422070923e-05,0.00013744009263279817,0.00011783035049717317
0.58974584,1.3282241395756659e-06,1.589855264971544e-06,2.39529236434287e-06,1.3001245936399282e-05,6.7059773618798521e-05,0.00013749636393454287,0.00011793771681160442
0.58979648,1.32887328356729e-06,1.5907538225715038e-06,2.4061699935703512e-06,1.3052876065267815e-05,6.7140497755104872e-05,0.00013755069096214087,0.00011803808255366342
0.58984711,1.3274301754307119e-06,1.588949287886934e-06,2.4125224327983644e-06,1.3098692619584494e-05,6.7219575435415824e-05,0.00013760502471185632,0.00011813303555493357
0.58989775,1.3241027934514745e-06,1.5848084508910751e-06,2.4147398230120978e-06,1.3138438723534009e-05,6.7296943559557826e-05,0.0001376606311786739,0.00011822347285741662
0.58994839,1.3190711414914684e-06,1.5786574364260542e-06,2.4132366684032686e-06,1.3171792496543683e-05,6.7372036514832883e-05,0.00013771804695035455,0.00011830954632303063
0.58999902,1.3124914173581368e-06,1.5707755263849176e-06,2.4084447849026131e-06,1.3198427862152126e-05,6.7443856322810415e-05,0.00013777710086555428,0.00011839068887736094
0.59004965,1.304499586771508e-06,1.5613914166301516e-06,2.4007998021942033e-06,1.3218076560339751e-05,6.7511069615908495e-05,0.00013783698048572645,0.00011846567674169683
0.59010029,1.2952125338030645e-06,1.5506801233111032e-06,2.3907193201007813e-06,1.3230579696287843e-05,6.7572128248199044e-05,0.0001378963446218365,0.00011853275048533208
0.59015092,1.2847269907937961e-06,1.5387609635904334e-06,2.3785749574461895e-06,1.3235921333655294e-05,6.762539919830125e-05,0.00013795345617090117,0.00011858975804889531
0.59020156,1.2731167047382497e-06,1.5256946142465313e-06,2.3646616260671908e-06,1.3234236685379506e-05,6.7669287212658352e-05,0.00013800632503706438,0.00011863431480817184
